human gene name,mice gene name,pig gene name
MFAP2,Mfap2,MFAP2
MFAP3,Mfap3,MFAP3
MFAP3L,Mfap3l,MFAP3L
MFAP4,Mfap4,MFAP4
MFAP5,Mfap5,MFAP5
MFF,Mff,MFF
MFGE8,Mfge8,MFGE8
MFHAS1,Mfhas1,MFHAS1
MFN1,Mfn1,MFN1
MFN2,Mfn2,MFN2
MFNG,Mfng,MFNG
MFRP,Mfrp,MFRP
MFSD1,Mfsd1,MFSD1
MFSD10,Mfsd10,MFSD10
MFSD11,Mfsd11,MFSD11
MFSD12,Mfsd12,MFSD12
MFSD13A,Mfsd13a,MFSD13A
MFSD14A,Mfsd14a,MFSD14A
MFSD14B,Mfsd14b,MFSD14B
MFSD2A,Mfsd2a,MFSD2A
MFSD2B,Mfsd2b,MFSD2B
MFSD3,Mfsd3,MFSD3
MFSD4A,Mfsd4a,MFSD4A
MFSD4B,Mfsd4b4,MFSD4B
MFSD5,Mfsd5,MFSD5
MFSD6,Mfsd6,MFSD6
MFSD8,Mfsd8,MFSD8
MFSD9,Mfsd9,MFSD9
MGA,Mga,MGA
MGAM,Mgam,MGAM
MGAM2,Mgam2-ps,MGAM2
MGARP,Mgarp,MGARP
MGAT1,Mgat1,MGAT1
MGAT2,Mgat2,MGAT2
MGAT3,Mgat3,MGAT3
MGAT4A,Mgat4a,MGAT4A
MGAT4B,Mgat4b,MGAT4B
MGAT4C,Mgat4c,MGAT4C
MGAT4D,Mgat4d,MGAT4D
MGAT5,Mgat5,MGAT5
MGAT5B,Mgat5b,MGAT5B
CLEC10A,Mgl2,CLEC10A
MGLL,Mgll,MGLL
MGME1,Mgme1,MGME1
MGMT,Mgmt,MGMT
MGP,Mgp,MGP
MGRN1,Mgrn1,MGRN1
MGST1,Mgst1,MGST1
MGST2,Mgst2,MGST2
MGST3,Mgst3,MGST3
MIA,Mia,MIA
MIA3,Mia3,MIA3
MIB1,Mib1,MIB1
MIB2,Mib2,MIB2
MICAL1,Mical1,MICAL1
MICAL3,Mical3,MICAL3
MICALL1,Micall1,MICALL1
MICALL2,Micall2,MICALL2
MICOS13,Micos13,MICOS13
MICU1,Micu1,MICU1
MICU2,Micu2,MICU2
MICU3,Micu3,MICU3
MID1,Mid1,MID1
MID1IP1,Mid1ip1,MID1IP1
MID2,Mid2,MID2
MIDEAS,Mideas,MIDEAS
MIDN,Midn,MIDN
MIEF2,Mief2,MIEF2
MIEN1,Mien1,MIEN1
MIER1,Mier1,MIER1
MIER2,Mier2,MIER2
MIER3,Mier3,MIER3
MIF,Mif,MIF
MIF4GD,Mif4gd,MIF4GD
MIGA1,Miga1,MIGA1
MIGA2,Miga2,MIGA2
MIIP,Miip,MIIP
MILR1,Milr1,MILR1
MINAR1,Minar1,MINAR1
MINAR2,Minar2,MINAR2
MINDY1,Mindy1,MINDY1
MINDY2,Mindy2,MINDY2
MINDY3,Mindy3,MINDY3
MINDY4,Mindy4,MINDY4
MINDY4B,Mindy4b-ps,MINDY4B
MINK1,Mink1,MINK1
MINPP1,Minpp1,MINPP1
MIOS,Mios,MIOS
MIOX,Miox,MIOX
MIP,Mip,MIP
MIPEP,Mipep,MIPEP
MIPOL1,Mipol1,MIPOL1
MIR100,Mir100,ssc-mir-100
MIR101-1,Mir101a,ssc-mir-101-2
MIR103A1,Mir103-1,ssc-mir-103-1
MIR103A2,Mir103-2,ssc-mir-103-2
MIR105-2,Mir105,ssc-mir-105-2
MIR106B,Mir106b,MIR106B
MIR10A,Mir10a,MIR10A
MIR10B,Mir10b,MIR10B
MIR122,Mir122,ssc-mir-122
MIR1224,Mir1224,ssc-mir-1224
MIR124-1,Mir124a-1,ssc-mir-124a-2
MIR124-2,Mir124a-2,ssc-mir-124a-1
MIR124-3,Mir124a-3,MIR124-3
MIR1251,Mir1251,MIR1251
MIR125A,Mir125a,ssc-mir-125a
MIR125B1,Mir125b-1,ssc-mir-125b-1
MIR126,Mir126a,ssc-mir-126
MIR127,Mir127,MIR127
MIR128-1,Mir128-1,MIR128-1
MIR129-1,Mir129-1,ssc-mir-129b
MIR129-2,Mir129b,MIR129-2
MIR1306,Mir1306,ssc-mir-1306
MIR130A,Mir130a,ssc-mir-130a
MIR132,Mir132,MIR132
MIR133A1,Mir133a-1,MIR133A1
MIR133A2,Mir133a-2,ssc-mir-133a-1
MIR133B,Mir133b,ssc-mir-133b
MIR135A1,Mir135a-1,ssc-mir-135-1
MIR135A2,Mir135a-2,ssc-mir-135-2
MIR137,Mir137,MIR137
MIR138-2,Mir138-2,MIR138-2
MIR139,Mir139,MIR139
MIR140,Mir140,MIR140
MIR142,Mir142,MIR142
MIR143,Mir143,ssc-mir-143
MIR144,Mir144,ssc-mir-144
MIR145,Mir145a,ssc-mir-145
MIR148B,Mir148b,MIR148B
MIR150,Mir150,ssc-mir-150-1
MIR151A,Mir151,MIR151A
MIR152,Mir152,ssc-mir-152
MIR155,Mir155,ssc-mir-155
MIR15A,Mir15a,MIR15A
MIR15B,Mir15b,ssc-mir-15b
MIR16-2,Mir16-2,ssc-mir-16-1
MIR17,Mir17,ssc-mir-17
MIR18A,Mir18,ssc-mir-18a
MIR181A1,Mir181a-1,ssc-mir-181a-1
MIR181B1,Mir181b-1,ssc-mir-181b-1
MIR181B2,Mir181b-2,ssc-mir-181b-2
MIR181C,Mir181c,MIR181C
MIR183,Mir183,ssc-mir-183
MIR185,Mir185,ssc-mir-185
MIR186,Mir186,ssc-mir-186
MIR190A,Mir190a,ssc-mir-190a
MIR192,Mir192,ssc-mir-192
MIR193A,Mir193a,ssc-mir-193a
MIR193B,Mir193b,MIR193B
MIR194-1,Mir194-1,ssc-mir-194b
MIR195,Mir195a,ssc-mir-195
MIR196A2,Mir196a-2,ssc-mir-196a-2
MIR196B,Mir196b,ssc-mir-196b-1
MIR199A1,Mir199a-1,ssc-mir-199a-2
MIR199A2,Mir199a-2,MIR199A2
MIR199B,Mir199b,MIR199B
MIR19A,Mir19a,ssc-mir-19a
MIR19B2,Mir19b-2,ssc-mir-19b-2
MIR1-1,Mir1a-1,ssc-mir-1
MIR1-2,Mir1a-2,MIR1-2
MIR204,Mir204,ssc-mir-204
MIR205,Mir205,ssc-mir-205
MIR206,Mir206,ssc-mir-206
MIR208A,Mir208a,MIR208A
MIR208B,Mir208b,ssc-mir-208b
MIR20A,Mir20a,MIR20A
MIR214,Mir214,ssc-mir-214
MIR216A,Mir216a,ssc-mir-216-1
MIR218-1,Mir218-1,ssc-mir-218-1
MIR218-2,Mir218-2,ssc-mir-218b
MIR219A2,Mir219a-2,MIR219A2
MIR21,Mir21a,ssc-mir-21
MIR22,Mir22,MIR22
MIR221,Mir221,ssc-mir-221
MIR222,Mir222,ssc-mir-222
MIR223,Mir223,ssc-mir-223
MIR23A,Mir23a,ssc-mir-23a
MIR23B,Mir23b,ssc-mir-23b
MIR24-1,Mir24-1,ssc-mir-24-2
MIR25,Mir25,MIR25
MIR26A2,Mir26a-2,ssc-mir-26a
MIR26B,Mir26b,MIR26B
MIR27A,Mir27a,ssc-mir-27a
MIR27B,Mir27b,MIR27B
MIR28,Mir28a,ssc-mir-28
MIR299,Mir299a,ssc-mir-299
MIR29A,Mir29a,ssc-mir-29a
MIR29B1,Mir29b-1,ssc-mir-29b-1
MIR29B2,Mir29b-2,ssc-mir-29b-2
MIR29C,Mir29c,ssc-mir-29c
MIR30A,Mir30a,ssc-mir-30a
MIR30B,Mir30b,ssc-mir-30b
MIR30C1,Mir30c-1,ssc-mir-30c-1
MIR30C2,Mir30c-2,ssc-mir-30c-2
MIR30D,Mir30d,ssc-mir-30d
MIR31,Mir31,ssc-mir-31
MIR32,Mir32,ssc-mir-32
MIR424,Mir322,ssc-mir-424
MIR323A,Mir323,MIR323A
MIR326,Mir326,ssc-mir-326
MIR330,Mir330,MIR330
MIR331,Mir331,ssc-mir-331
MIR335,Mir335,MIR335
MIR339,Mir339,ssc-mir-339-1
MIR340,Mir340,MIR340
MIR342,Mir342,ssc-mir-342
MIR345,Mir345,ssc-mir-345-1
MIR34C,Mir34c,ssc-mir-34c-1
MIR361,Mir361,ssc-mir-361
MIR3618,Mir3618,MIR3618
MIR363,Mir363,ssc-mir-363-1
MIR365A,Mir365-1,MIR365A
MIR370,Mir370,ssc-mir-370
MIR374B,Mir374b,MIR374B
MIR374A,Mir374c,ssc-mir-374a
MIR375,Mir375,ssc-mir-375
MIR378A,Mir378a,ssc-mir-378-1
MIR381,Mir381,ssc-mir-381
hsa-mir-423,Mir423,ssc-mir-423
MIR425,Mir425,ssc-mir-425
MIR431,Mir431,MIR431
MIR450A1,Mir450-1,ssc-mir-450a
MIR450A2,Mir450-2,ssc-mir-450c
MIR450B,Mir450b,ssc-mir-450b
MIR455,Mir455,MIR455
MIR486-1,Mir486,ssc-mir-486-2
MIR488,Mir488,MIR488
MIR489,Mir489,ssc-mir-489
MIR490,Mir490,ssc-mir-490-1
MIR491,Mir491,MIR491
MIR497,Mir497,ssc-mir-497
MIR504,Mir504,ssc-mir-504
MIR505,Mir505,ssc-mir-505
MIR532,Mir532,ssc-mir-532
MIR542,Mir542,ssc-mir-542
MIR582,Mir582,ssc-mir-582
MIR592,Mir592,MIR592
MIR652,Mir652,MIR652
MIR671,Mir671,MIR671
MIR7-1,Mir7-1,ssc-mir-7-2
MIR7-3,Mir7-2,ssc-mir-7-1
MIR708,Mir708,ssc-mir-708
MIR744,Mir744,ssc-mir-744
MIR761,Mir761,MIR761
MIR874,Mir874,ssc-mir-874
MIR876,Mir876,MIR876
MIR9-3,Mir9-3,ssc-mir-9-3
MIR96,Mir96,ssc-mir-96
MIR98,Mir98,ssc-mir-98
MIR99A,Mir99a,MIR99A
MIR99B,Mir99b,MIR99B
MIRLET7A1,Mirlet7a-1,ssc-let-7a-2
MIRLET7C,Mirlet7c-1,ssc-let-7c
MIRLET7D,Mirlet7d,ssc-let-7d
MIRLET7E,Mirlet7e,ssc-let-7e
MIRLET7F2,Mirlet7f-2,ssc-let-7f-1
MIRLET7G,Mirlet7g,MIRLET7G
MIRLET7I,Mirlet7i,MIRLET7I
MIS12,Mis12,MIS12
MIS18A,Mis18a,MIS18A
MIS18BP1,Mis18bp1,MIS18BP1
MISP,Misp,MISP
MITD1,Mitd1,MITD1
MITF,Mitf,MITF
MIX23,Mix23,MIX23
MIXL1,Mixl1,MIXL1
MKKS,Mkks,MKKS
MKLN1,Mkln1,MKLN1
MKNK1,Mknk1,MKNK1
MKNK2,Mknk2,MKNK2
MKRN1,Mkrn1,MKRN1
MKRN2,Mkrn2,MKRN2
MKRN2OS,Mkrn2os,MKRN2OS
MKS1,Mks1,MKS1
MKX,Mkx,MKX
MLANA,Mlana,MLANA
MLC1,Mlc1,MLC1
MLEC,Mlec,MLEC
MLF1,Mlf1,MLF1
MLF2,Mlf2,MLF2
MLH1,Mlh1,MLH1
MLH3,Mlh3,MLH3
MLIP,Mlip,MLIP
MLKL,Mlkl,MLKL
MLLT1,Mllt1,MLLT1
MLLT10,Mllt10,MLLT10
MLLT11,Mllt11,MLLT11
MLLT3,Mllt3,MLLT3
MLLT6,Mllt6,MLLT6
MLPH,Mlph,MLPH
MLST8,Mlst8,MLST8
MLX,Mlx,MLX
MLXIP,Mlxip,MLXIP
MLXIPL,Mlxipl,MLXIPL
MLYCD,Mlycd,MLYCD
MMAA,Mmaa,MMAA
MMAB,Mmab,MMAB
MMACHC,Mmachc,MMACHC
MMADHC,Mmadhc,MMADHC
MMD,Mmd,MMD
MMD2,Mmd2,MMD2
MME,Mme,MME
MMEL1,Mmel1,MMEL1
MMGT1,Mmgt1,MMGT1
MMP11,Mmp11,MMP11
MMP12,Mmp12,MMP12
MMP13,Mmp13,MMP13
MMP14,Mmp14,MMP14
MMP15,Mmp15,MMP15
MMP16,Mmp16,MMP16
MMP17,Mmp17,MMP17
MMP19,Mmp19,MMP19
MMP1,Mmp1a,MMP1
MMP2,Mmp2,MMP2
MMP20,Mmp20,MMP20
MMP23B,Mmp23,MMP23B
MMP24,Mmp24,MMP24
MMP25,Mmp25,MMP25
MMP27,Mmp27,MMP27
MMP28,Mmp28,MMP28
MMP3,Mmp3,MMP3
MMP7,Mmp7,MMP7
MMP8,Mmp8,MMP8
MMP9,Mmp9,MMP9
MMRN1,Mmrn1,MMRN1
MMRN2,Mmrn2,MMRN2
MMS19,Mms19,MMS19
MMS22L,Mms22l,MMS22L
MMUT,Mmut,MMUT
MN1,Mn1,MN1
MNAT1,Mnat1,MNAT1
MND1,Mnd1,MND1
MNS1,Mns1,MNS1
MNT,Mnt,MNT
MNX1,Mnx1,MNX1
MOB1A,Mob1a,MOB1A
MOB1B,Mob1b,MOB1B
MOB2,Mob2,MOB2
MOB3A,Mob3a,MOB3A
MOB3B,Mob3b,MOB3B
MOB3C,Mob3c,MOB3C
MOB4,Mob4,MOBKL3
MOCOS,Mocos,MOCOS
MOCS1,Mocs1,MOCS1
MOCS2,Mocs2,MOCS2
MOCS3,Mocs3,MOCS3
MOG,Mog,MOG
MOGAT2,Mogat2,MOGAT1
MOGS,Mogs,MOGS
MOK,Mok,MOK
MON1A,Mon1a,MON1A
MON1B,Mon1b,MON1B
MON2,Mon2,MON2
MORC1,Morc1,MORC1
MORC2,Morc2a,MORC2
MORC3,Morc3,MORC3
MORC4,Morc4,MORC4
MORF4L1,Morf4l1,MORF4L1
MORF4L2,Morf4l2,MORF4L2
MORN2,Morn2,MORN2
MORN3,Morn3,MORN3
MORN4,Morn4,MORN4
MORN5,Morn5,MORN5
MOS,Mos,MOS
MOSMO,Mosmo,MOSMO
MOSPD1,Mospd1,MOSPD1
MOSPD2,Mospd2,MOSPD2
MOSPD3,Mospd3,MOSPD3
MOV10,Mov10,MOV10
MOXD1,Moxd1,MOXD1
MPC2,Mpc2,MPC2
MPDU1,Mpdu1,MPDU1
MPDZ,Mpdz,MPDZ
MPEG1,Mpeg1,MPEG1
MPG,Mpg,MPG
MPHOSPH10,Mphosph10,MPHOSPH10
MPHOSPH8,Mphosph8,MPHOSPH8
MPHOSPH9,Mphosph9,MPHOSPH9
MPI,Mpi,MPI
MPIG6B,Mpig6b,MPIG6B
MPL,Mpl,MPL
MPLKIP,Mplkip,MPLKIP
MPND,Mpnd,MPND
MPO,Mpo,MPO
MPP2,Mpp2,MPP2
MPP3,Mpp3,MPP3
MPP4,Mpp4,MPP4
MPP7,Mpp7,MPP7
MPPE1,Mppe1,MPPE1
MPPED1,Mpped1,MPPED1
MPPED2,Mpped2,MPPED2
MPST,Mpst,MPST
MPV17,Mpv17,MPV17
MPV17L,Mpv17l,MPV17L
MPV17L2,Mpv17l2,MPV17L2
MPZ,Mpz,MPZ
MPZL1,Mpzl1,MPZL1
MPZL2,Mpzl2,MPZL2
MPZL3,Mpzl3,MPZL3
MR1,Mr1,MR1
MRAP2,Mrap2,MRAP2
MRAS,Mras,MRAS
MRC1,Mrc1,MRC1
MRC2,Mrc2,MRC2
MRE11,Mre11a,MRE11
MREG,Mreg,MREG
MRFAP1,Mrfap1,MRFAP1
MRGBP,Mrgbp,MRGBP
MRGPRF,Mrgprf,MRGPRF
MRI1,Mri1,MRI1
MRM1,Mrm1,MRM1
MRM2,Mrm2,MRM2
MRM3,Mrm3,MRM3
MRO,Mro,MRO
MROH1,Mroh1,MROH1
MROH2A,Mroh2a,MROH2A
MROH2B,Mroh2b,MROH2B
MROH5,Mroh5,MROH5
MROH6,Mroh6,MROH6
MROH7,Mroh7,MROH7
MROH9,Mroh9,MROH9
MRPL10,Mrpl10,MRPL10
MRPL11,Mrpl11,MRPL11
MRPL12,Mrpl12,MRPL12
MRPL13,Mrpl13,MRPL13
MRPL15,Mrpl15,MRPL15
MRPL16,Mrpl16,MRPL16
MRPL17,Mrpl17,MRPL17
MRPL18,Mrpl18,MRPL18
MRPL19,Mrpl19,MRPL19
MRPL2,Mrpl2,MRPL2
MRPL20,Mrpl20,MRPL20
MRPL22,Mrpl22,MRPL22
MRPL24,Mrpl24,MRPL24
MRPL28,Mrpl28,MRPL28
MRPL3,Mrpl3,MRPL3
MRPL30,Mrpl30,MRPL30
MRPL33,Mrpl33,MRPL33
MRPL34,Mrpl34,MRPL34
MRPL35,Mrpl35,MRPL35
MRPL36,Mrpl36,MRPL36
MRPL37,Mrpl37,MRPL37
MRPL38,Mrpl38,MRPL38
MRPL39,Mrpl39,MRPL39
MRPL4,Mrpl4,MRPL4
MRPL40,Mrpl40,MRPL40
MRPL41,Mrpl41,MRPL41
MRPL42,Mrpl42,MRPL42
MRPL43,Mrpl43,MRPL43
MRPL44,Mrpl44,MRPL44
MRPL45,Mrpl45,MRPL45
MRPL46,Mrpl46,MRPL46
MRPL47,Mrpl47,MRPL47
MRPL48,Mrpl48,MRPL48
MRPL49,Mrpl49,MRPL49
MRPL50,Mrpl50,MRPL50
MRPL51,Mrpl51,MRPL51
MRPL52,Mrpl52,MRPL52
MRPL54,Mrpl54,MRPL54
MRPL55,Mrpl55,MRPL55
MRPL57,Mrpl57,MRPL57
MRPL58,Mrpl58,MRPL58
MRPL9,Mrpl9,MRPL9
MRPS10,Mrps10,MRPS10
MRPS11,Mrps11,MRPS11
MRPS12,Mrps12,MRPS12
MRPS14,Mrps14,MRPS14
MRPS15,Mrps15,MRPS15
MRPS18A,Mrps18a,MRPS18A
MRPS18B,Mrps18b,MRPS18B
MRPS18C,Mrps18c,MRPS18C
MRPS2,Mrps2,MRPS2
MRPS22,Mrps22,MRPS22
MRPS23,Mrps23,MRPS23
MRPS24,Mrps24,MRPS24
MRPS25,Mrps25,MRPS25
MRPS26,Mrps26,MRPS26
MRPS27,Mrps27,MRPS27
MRPS28,Mrps28,MRPS28
MRPS30,Mrps30,MRPS30
MRPS31,Mrps31,MRPS31
MRPS33,Mrps33,MRPS33
MRPS34,Mrps34,MRPS34
MRPS35,Mrps35,MRPS35
KGD4,Mrps36,KGD4
MRPS5,Mrps5,MRPS5
MRPS6,Mrps6,MRPS6
MRPS7,Mrps7,MRPS7
MRPS9,Mrps9,MRPS9
MRRF,Mrrf,MRRF
MRS2,Mrs2,MRS2
MRTFA,Mrtfa,MRTFA
MRTFB,Mrtfb,MRTFB
MRTO4,Mrto4,MRTO4
MS4A1,Ms4a1,MS4A1
MS4A10,Ms4a10,MS4A10
MS4A12,Ms4a12,MS4A12
MS4A13,Ms4a13,MS4A13
MS4A14,Ms4a14,TSBP1
MS4A15,Ms4a15,MS4A15
MS4A2,Ms4a2,MS4A2
MS4A5,Ms4a5,MS4A5
MS4A8,Ms4a8a,MS4A8
MSANTD1,Msantd1,MSANTD1
MSANTD2,Msantd2,MSANTD2
MSANTD3,Msantd3,MSANTD3
MSANTD4,Msantd4,MSANTD4
MSANTD5,Msantd5,MSANTD5
MSANTD7,Msantd7,MSANTD7
MSC,Msc,MSC
MSGN1,Msgn1,MSGN1
MSH2,Msh2,MSH2
MSH3,Msh3,MSH3
MSH4,Msh4,MSH4
MSH5,Msh5,MSH5
MSH6,Msh6,MSH6
MSI1,Msi1,MSI1
MSI2,Msi2,MSI2
MSL1,Msl1,MSL1
MSL2,Msl2,MSL2
MSLNL,Mslnl,MSLNL
MSMB,Msmb,MSMB
MSMO1,Msmo1,MSMO1
MSMP,Msmp,MSMP
MSN,Msn,MSN
MSR1,Msr1,MSR1
MSRA,Msra,MSRA
MSRB1,Msrb1,MSRB1
MSRB2,Msrb2,MSRB2
MSRB3,Msrb3,MSRB3
MSS51,Mss51,MSS51
MST1,Mst1,MST1
MST1R,Mst1r,MST1R
MSTN,Mstn,MSTN
MSTO1,Msto1,MSTO1
MSX1,Msx1,MSX1
MSX2,Msx2,MSX2
MT1B,Mt2,MT1A
MT3,Mt3,MT3
MT4,Mt4,MT4
MTA1,Mta1,MTA1
MTA2,Mta2,MTA2
MTA3,Mta3,MTA3
MTAP,Mtap,MTAP
MTARC1,Mtarc1,MTARC1
MTARC2,Mtarc2,MTARC2
MTBP,Mtbp,MTBP
MTCH1,Mtch1,MTCH1
MTCL1,Mtcl1,MTCL1
MTCL2,Mtcl2,MTCL2
MTCL3,Mtcl3,MTCL3
MTCP1,Mtcp1,MTCP1
MTDH,Mtdh,MTDH
MTERF1,Mterf1b,MTERF1
MTERF2,Mterf2,MTERF2
MTERF3,Mterf3,MTERF3
MTERF4,Mterf4,MTERF4
MTF1,Mtf1,MTF1
MTF2,Mtf2,MTF2
MTFMT,Mtfmt,MTFMT
MTFP1,Mtfp1,MTFP1
MTFR1,Mtfr1,MTFR1
MTFR1L,Mtfr1l,MTFR1L
MTFR2,Mtfr2,MTFR2
MTG1,Mtg1,MTG1
MTG2,Mtg2,MTG2
MTHFD1,Mthfd1,MTHFD1
MTHFD1L,Mthfd1l,MTHFD1L
MTHFD2,Mthfd2,MTHFD2
MTHFD2L,Mthfd2l,MTHFD2L
MTHFR,Mthfr,MTHFR
MTHFSD,Mthfsd,MTHFSD
ST20-MTHFS,Mthfsl,MTHFS
MTIF2,Mtif2,MTIF2
MTIF3,Mtif3,MTIF3
MTLN,Mtln,MTLN
MTM1,Mtm1,MTM1
MTMR1,Mtmr1,MTMR1
MTMR10,Mtmr10,MTMR10
MTMR11,Mtmr11,MTMR11
MTMR12,Mtmr12,MTMR12
MTMR14,Mtmr14,MTMR14
MTMR2,Mtmr2,MTMR2
MTMR3,Mtmr3,MTMR3
MTMR4,Mtmr4,MTMR4
MTMR6,Mtmr6,MTMR6
MTMR7,Mtmr7,MTMR7
MTMR9,Mtmr9,MTMR9
MTNR1A,Mtnr1a,MTNR1A
MTNR1B,Mtnr1b,MTNR1B
MTO1,Mto1,MTO1
MTOR,Mtor,MTOR
MTPAP,Mtpap,MTPAP
MTPN,Mtpn,MTPN
MTR,Mtr,MTR
MTRES1,Mtres1,MTRES1
MTREX,Mtrex,MTREX
MTRF1,Mtrf1,MTRF1
MTRF1L,Mtrf1l,MTRF1L
MTRFR,Mtrfr,MTRFR
MTRR,Mtrr,MTRR
MTSS1,Mtss1,MTSS1
MTSS2,Mtss2,MTSS2
MTTP,Mttp,MTTP
MTURN,Mturn,MTURN
MTUS1,Mtus1,MTUS1
MTUS2,Mtus2,MTUS2
MTX1,Mtx1,MTX1
MTX2,Mtx2,MTX2
MTX3,Mtx3,MTX3
MUC15,Muc15,MUC15
MUC2,Muc2,MUC2
KLF18,Muc21,MUC13
MUC6,Muc6,MUC6
MUL1,Mul1,MUL1
PAEP,Mup13,PAEP
MUS81,Mus81,MUS81
MUSK,Musk,MUSK
MUTYH,Mutyh,MUTYH
MVB12A,Mvb12a,MVB12A
MVB12B,Mvb12b,MVB12B
MVD,Mvd,MVD
MVK,Mvk,MVK
MVP,Mvp,MVP
MX1,Mx2,MX1
MXD1,Mxd1,MXD1
MXD3,Mxd3,MXD3
MXD4,Mxd4,MXD4
MXI1,Mxi1,MXI1
MXRA8,Mxra8,MXRA8
MYADM,Myadm,MYADM
MYADML2,Myadml2,MYADML2
MYB,Myb,MYB
MYBBP1A,Mybbp1a,MYBBP1A
MYBL1,Mybl1,MYBL1
MYBL2,Mybl2,MYBL2
MYBPC1,Mybpc1,MYBPC1
MYBPC2,Mybpc2,MYBPC2
MYBPC3,Mybpc3,MYBPC3
MYBPH,Mybph,MYBPH
MYBPHL,Mybphl,MYBPHL
MYC,Myc,MYC
MYCBP,Mycbp,MYCBP
MYCBP2,Mycbp2,MYCBP2
MYCBPAP,Mycbpap,MYCBPAP
MYCN,Mycn,MYCN
MYCT1,Myct1,MYCT1
MYD88,Myd88,MYD88
MYDGF,Mydgf,MYDGF
MYEF2,Myef2,MYEF2
MYF5,Myf5,MYF5
MYF6,Myf6,MYF6
MYG1,Myg1,MYG1
MYH1,Myh1,MYH1
MYH11,Myh11,MYH11
MYH13,Myh13,MYH13
MYH14,Myh14,MYH14
MYH15,Myh15,MYH15
MYH3,Myh3,MYH3
MYH4,Myh4,MYH4
MYH6,Myh6,MYH6
MYH7,Myh7,MYH7
MYH7B,Myh7b,MYH7B
MYH8,Myh8,MYH8
MYH9,Myh9,MYH9
MYL1,Myl1,MYL1
MYL10,Myl10,MYL10
MYL12B,Myl12b,MYL12B
MYL2,Myl2,MYL2
MYL3,Myl3,MYL3
MYL4,Myl4,MYL4
MYL6,Myl6,MYL6
MYL6B,Myl6b,MYL6B
MYL9,Myl9,MYL9
MYLIP,Mylip,MYLIP
MYLK,Mylk,MYLK
MYLK2,Mylk2,MYLK2
MYLK3,Mylk3,MYLK3
MYL11,Mylpf,MYL11
MYMK,Mymk,MYMK
MYMX,Mymx,MYMX
MYNN,Mynn,MYNN
MYO10,Myo10,MYO10
MYO15B,Myo15b,MYO15B
MYO18A,Myo18a,MYO18A
MYO18B,Myo18b,MYO18B
MYO19,Myo19,MYO19
MYO1A,Myo1a,MYO1A
MYO1B,Myo1b,MYO1B
MYO1C,Myo1c,MYO1C
MYO1D,Myo1d,MYO1D
MYO1E,Myo1e,MYO1E
MYO1F,Myo1f,MYO1F
MYO1G,Myo1g,MYO1G
MYO1H,Myo1h,MYO1H
MYO3B,Myo3b,MYO3B
MYO5A,Myo5a,MYO5A
MYO5B,Myo5b,MYO5B
MYO5C,Myo5c,MYO5C
MYO6,Myo6,MYO6
MYO7A,Myo7a,MYO7A
MYO7B,Myo7b,MYO7B
MYO9A,Myo9a,MYO9A
MYO9B,Myo9b,MYO9B
MYOC,Myoc,MYOC
MYOCD,Myocd,MYOCD
MYOD1,Myod1,MYOD1
MYOF,Myof,MYOF
MYOG,Myog,MYOG
MYOM1,Myom1,MYOM1
MYOM2,Myom2,MYOM2
MYOM3,Myom3,MYOM3
MYORG,Myorg,MYORG
MYOT,Myot,MYOT
MYOZ1,Myoz1,MYOZ1
MYOZ2,Myoz2,MYOZ2
MYOZ3,Myoz3,MYOZ3
MYPN,Mypn,MYPN
MYPOP,Mypop,MYPOP
MYRFL,Myrfl,MYRFL
MYRIP,Myrip,MYRIP
MYSM1,Mysm1,MYSM1
MYT1,Myt1,MYT1
MYT1L,Myt1l,MYT1L
MYZAP,Myzap,MYZAP
MZB1,Mzb1,MZB1
MZF1,Mzf1,MZF1
MZT1,Mzt1,MZT1
N4BP1,N4bp1,N4BP1
N4BP2,N4bp2,N4BP2
N4BP2L1,N4bp2l1,N4BP2L1
N4BP3,N4bp3,N4BP3
N6AMT1,N6amt1,N6AMT1
NAA10,Naa10,NAA10
NAA11,Naa12,NAA11
NAA15,Naa15,NAA15
NAA20,Naa20,NAA20
NAA25,Naa25,NAA25
NAA30,Naa30,NAA30
NAA35,Naa35,NAA35
NAA40,Naa40,NAA40
NAA50,Naa50,NAA50
NAA60,Naa60,NAA60
NAA80,Naa80,NAA80
NAAA,Naaa,NAAA
NAALAD2,Naalad2,NAALAD2
NAALADL1,Naaladl1,NAALADL1
NAALADL2,Naaladl2,NAALADL2
NAB1,Nab1,NAB1
NAB2,Nab2,NAB2
NABP1,Nabp1,NABP1
NABP2,Nabp2,NABP2
NACC1,Nacc1,NACC1
NACC2,Nacc2,NACC2
NADK,Nadk,NADK
NADK2,Nadk2,NADK2
NADSYN1,Nadsyn1,NADSYN1
NAE1,Nae1,NAE1
NAF1,Naf1,NAF1
NAGA,Naga,NAGA
NAGK,Nagk,NAGK
NAGLU,Naglu,NAGLU
NAGPA,Nagpa,NAGPA
NAGS,Nags,NAGS
NALCN,Nalcn,NALCN
NALF1,Nalf1,NALF1
NALF2,Nalf2,NALF2
NAMPT,Nampt,NAMPT
NANOGP8,Nanog,NANOG
NANOS1,Nanos1,NANOS1
NANOS2,Nanos2,NANOS2
NANOS3,Nanos3,NANOS3
NANP,Nanp,NANP
NANS,Nans,NANS
NAP1L1,Nap1l1,NAP1L1
NAP1L2,Nap1l2,NAP1L2
NAP1L3,Nap1l3,NAP1L3
NAP1L4,Nap1l4,NAP1L4
