mice gene name,pig gene name
Gcnt4,GCNT4
Ptprb,PTPRB
Bcar3,BCAR3
Timm44,TIMM44
Hibadh,HIBADH
Arg1,ARG1
Avpi1,AVPI1
Pnp,PNP
Eif2d,EIF2D
Myrip,MYRIP
Myo3b,MYO3B
Inpp5a,INPP5A
Lgals3,LGALS3
St3gal1,ST3GAL1
Ndufb1,NDUFB1
Mov10,MOV10
Parvb,PARVB
Rnf25,RNF25
Toe1,TOE1
Ubox5,UBOX5
Gpr119,GPR119
Slc51a,SLC51A
Pirt,PIRT
Apc2,APC2
Rsf1,RSF1
Ankrd27,ANKRD27
Pkn3,PKN3
Cramp1,CRAMP1
Maml2,MAML2
Faah,FAAH
Corin,CORIN
Sptssa,SPTSSA
Snca,SNCA
Gabrr3,GABRR3
Pgpep1,PGPEP1
Manea,MANEA
Cox7a2l,COX7A2L
Rassf7,RASSF7
Wdr5b,WDR5B
Slc4a9,SLC4A9
Fbxo2,FBXO2
Kcnn1,KCNN1
Hsd17b11,HSD17B11
Nrde2,NRDE2
Trmt2b,TRMT2B
Rufy3,RUFY3
Slc25a34,SLC25A34
Thyn1,THYN1
Ntsr1,NTSR1
Stmn1,STMN1
Bfsp2,BFSP2
Alg2,ALG2
Ift43,IFT43
Efcab7,EFCAB7
Hormad1,HORMAD1
Aoc2,AOC2
Ndufb5,NDUFB5
Ago3,AGO3
Tsen54,TSEN54
Rttn,RTTN
Thnsl1,THNSL1
Foxred1,FOXRED1
Ncl,NCL
Dipk2b,DIPK2B
Ubap2,UBAP2
Grifin,GRIFIN
Scmh1,SCMH1
Rbm28,RBM28
Agrn,AGRN
Itprid2,ITPRID2
Drc7,DRC7
Trpm5,TRPM5
Exoc3l,EXOC3L1
Rmdn1,RMDN1
Armc12,ARMC12
Fmo1,FMO1
Ap5m1,AP5M1
Ccdc51,CCDC51
Mettl17,METTL17
Dnaaf9,DNAAF9
Map2,MAP2
Jade3,JADE3
Fam50b,FAM50B
Gpr157,GPR157
Gas1,GAS1
Fanci,FANCI
Samd3,SAMD3
Rab3il1,RAB3IL1
C1qtnf1,C1QTNF1
Sdhb,SDHB
Nicol1,NICOL1
Gdf7,GDF7
Pthlh,PTHLH
Sgpl1,SGPL1
Ggct,GGCT
Hykk,HYKK
Fam83b,FAM83B
Bscl2,BSCL2
Slc2a9,SLC2A9
Thra,THRA
Leng1,LENG1
C330018D20Rik,C5orf63
Ddx21,DDX21
Tsc22d2,TSC22D2
Gng8,GNG8
Mmaa,MMAA
Mst1,MST1
Tspear,TSPEAR
Cela1,CELA1
Ctsd,CTSD
Tmco4,TMCO4
Hyal4,HYAL4
Sbk2,SBK2
Esf1,ESF1
Rtn1,RTN1
Pald1,PALD1
Otog,OTOG
Tbc1d12,TBC1D12
Stoml1,STOML1
Os9,OS9
Agpat5,AGPAT5
Tspan4,TSPAN4
Fgf3,FGF3
Acot13,ACOT13
Zfp30,ZFP30
Rfng,RFNG
Aqp11,AQP11
Gjb4,GJB4
Klf15,KLF15
Dap3,DAP3
Or52w1,OR52W1
Cmtr2,CMTR2
Asic3,ASIC3
Fancl,FANCL
Dnase1l3,DNASE1L3
Cers2,CERS2
Mapk1ip1l,MAPK1IP1L
Adamts8,ADAMTS8
Lgr6,LGR6
Phospho2,PHOSPHO2
Efhd1,EFHD1
Cnp,CNP
Miga1,MIGA1
Golga3,GOLGA3
Acat2,ACAT2
Cgnl1,CGNL1
Ccno,CCNO
Ptpn13,PTPN13
Pex1,PEX1
Stim2,STIM2
Acsm4,ACSM4
Nrg4,NRG4
Enpp4,ENPP4
Duoxa1,DUOXA1
Htatip2,HTATIP2
Ankrd33b,ANKRD33B
Zc3h12a,ZC3H12A
Enpp3,ENPP3
Cmpk1,CMPK1
Jmjd8,JMJD8
Agps,AGPS
Nkx1-1,NKX1-1
Eloa,ELOA
Lcp2,LCP2
Tmem229a,TMEM229A
Mapre2,MAPRE2
Slc18a1,SLC18A1
Myo7b,MYO7B
Poll,POLL
P2ry4,P2RY4
Smpd1,SMPD1
Sod1,SOD1
Prkab1,PRKAB1
Ngef,NGEF
Msgn1,MSGN1
Trim69,TRIM69
Nhlrc3,NHLRC3
Lonrf3,LONRF3
Tecpr2,TECPR2
Plekhg6,PLEKHG6
Mrpl4,MRPL4
Sdcbp2,SDCBP2
Ogfod3,OGFOD3
P2ry14,P2RY14
Exo5,EXO5
Mir488,MIR488
Xpnpep2,XPNPEP2
Fam240a,FAM240A
Dgka,DGKA
Gm2102,RNF228
Tmco6,TMCO6
Sucla2,SUCLA2
Rgcc,RGCC
Cyp1b1,CYP1B1
Qser1,QSER1
Wrap53,WRAP53
Vash2,VASH2
Grina,GRINA
Csrp1,CSRP1
Ccdc127,CCDC127
Aga,AGA
Fam131c,FAM131C
Morn5,MORN5
Arid3a,ARID3A
Serinc4,SERINC4
Pawr,PAWR
Shc4,SHC4
Trap1,TRAP1
Coro7,CORO7
Rpl7l1,RPL7L1
Lif,LIF
Rcan2,RCAN2
Fggy,FGGY
Rspo4,RSPO4
Blzf1,BLZF1
Arhgap29,ARHGAP29
Ltbp2,LTBP2
Lrrc32,LRRC32
Nrn1,NRN1
Fut2,FUT2
Saal1,SAAL1
Gdpgp1,GDPGP1
Snx22,SNX22
Prodh2,PRODH2
Asxl3,ASXL3
Fbxo16,FBXO16
Ccser1,CCSER1
Ly6g6c,LY6G6C
Zfp622,ZNF622
Gale,GALE
Rpap1,RPAP1
Espnl,ESPNL
Neil1,NEIL1
Lrr1,LRR1
Rhbdl3,RHBDL3
Fam50a,FAM50A
Inhbe,INHBE
Cers1,CERS1
Limd2,LIMD2
Or2b6,OR2B6
Gask1b,GASK1B
Dnajc17,DNAJC17
Pgls,PGLS
Plekhg5,PLEKHG5
Ncbp2as2,NCBP2AS2
Sntb2,SNTB2
Afap1l2,AFAP1L2
Myo19,MYO19
Kif17,KIF17
Lamb3,LAMB3
Nox3,NOX3
Entpd2,ENTPD2
Rsbn1l,RSBN1L
Ppp1r12c,PPP1R12C
Rab3gap1,RAB3GAP1
Slc38a2,SLC38A2
Kntc1,KNTC1
Epb41l2,EPB41L2
Ndufb9,NDUFB9
Itm2c,ITM2C
Wdsub1,WDSUB1
Setd7,SETD7
Mroh6,MROH6
Nhs,NHS
Ttc21a,TTC21A
Wdr73,WDR73
Ccdc89,CCDC89
Phactr2,PHACTR2
Kcnip2,KCNIP2
Alg11,ALG11
Urgcp,URGCP
Naaladl1,NAALADL1
Vps37b,VPS37B
Foxl3,FOXL3
Arv1,ARV1
Pcdh12,PCDH12
Rcan1,RCAN1
Hbegf,HBEGF
Ros1,ROS1
Lpo,LPO
Adamts12,ADAMTS12
Scml4,SCML4
Sprn,SPRN
Cdc6,CDC6
Aftph,AFTPH
Adgrd1,ADGRD1
Podnl1,PODNL1
Ogfrl1,OGFRL1
Spata2l,SPATA2L
Prdx5,PRDX5
Gdf2,GDF2
Popdc2,POPDC2
Itih1,ITIH1
Slc39a2,SLC39A2
Tm4sf5,TM4SF5
Stxbp4,STXBP4
Senp5,SENP5
Fam187a,FAM187A
Rpusd2,RPUSD2
Psmc6,PSMC6
Yipf1,YIPF1
Mdfi,MDFI
Myoc,MYOC
Psors1c2,PSORS1C2
Mrpl41,MRPL41
Cdx1,CDX1
Egln1,EGLN1
Exd2,EXD2
Hpdl,HPDL
Laptm5,LAPTM5
Plekha3,PLEKHA3
Hexa,HEXA
Thap4,THAP4
Snord1c,SNORD1C
Cpox,CPOX
Apln,APLN
Dsc3,DSC3
Mertk,MERTK
Xrcc2,XRCC2
Med17,MED17
Sema4a,SEMA4A
Prss53,PRSS53
Gramd2b,GRAMD2B
Zfp579,ZNF579
Bahcc1,BAHCC1
Ep400,EP400
Coq2,COQ2
Rad51b,RAD51B
Tsfm,TSFM
Tgfbr3,TGFBR3
Nudt15,NUDT15
Mrpl9,MRPL9
Fuca2,FUCA2
Cyb5rl,CYB5RL
Adam15,ADAM15
Cdc26,CDC26
Prss36,PRSS36
Ddx18,DDX18
Ptx3,PTX3
Gpr20,GPR20
Selenoo,SELENOO
Klb,KLB
Ntpcr,NTPCR
Krt79,KRT79
Elovl2,ELOVL2
Ccdc88c,CCDC88C
Nags,NAGS
St14,ST14
Cep350,CEP350
Zfp105,ZNF35
Brf1,BRF1
Antkmt,ANTKMT
Slc3a1,SLC3A1
Elf4,ELF4
Mettl24,METTL24
Calm3,CALM3
Abt1,ABT1
Hmgxb3,HMGXB3
Coa5,COA5
L3mbtl1,L3MBTL1
Usp10,USP10
Scyl3,SCYL3
Pon3,PON3
Derpc,DERPC
Itih2,ITIH2
Zfp507,ZNF507
Grin3b,GRIN3B
Azi2,AZI2
Fam193a,FAM193A
Lin28b,LIN28B
Pfn1,PFN1
Tmem45b,TMEM45B
Dtymk,DTYMK
Mroh1,MROH1
Tnfsf11,TNFSF11
Meiob,MEIOB
Spred3,SPRED3
Usp40,USP40
Ano8,ANO8
Rbm19,RBM19
Ncoa4,NCOA4
Enpp5,ENPP5
Pdzk1,PDZK1
Krt10,KRT10
Arr3,ARR3
Penk,PENK
Cir1,CIR1
Golga7,GOLGA7
Cd81,CD81
Cyp2f2,CYP2F1
Nt5dc1,NT5DC1
Mpl,MPL
Pde8a,PDE8A
Cep170b,CEP170B
Fgf11,FGF11
Phactr3,PHACTR3
Themis,THEMIS
Ttll4,TTLL4
Srebf1,SREBF1
Fezf2,FEZF2
Ankrd13a,ANKRD13A
Tnrc6c,TNRC6C
Crb2,CRB2
Ucma,UCMA
Tacr2,TACR2
Tubb3,TUBB3
Entpd5,ENTPD5
Trim6,TRIM6
Cftr,CFTR
Acod1,ACOD1
Gcnt1,GCNT1
Akap6,AKAP6
Mrtfb,MRTFB
Guk1,GUK1
Aldh3b2,ALDH3B2
Rabep2,RABEP2
Spmap1,SPMAP1
St3gal5,ST3GAL5
Hdgfl2,HDGFL2
Palm,PALM
Lrrc51,LRRC51
Avpr1a,AVPR1A
Lrrc45,LRRC45
1810009A15Rik,C11orf98
Cdc14a,CDC14A
Mcl1,MCL1
Itgb7,ITGB7
Izumo4,IZUMO4
Gm24453,SNORD28
Gm22711,SNORA50C
Padi1,PADI1
Oxct1,OXCT1
Numa1,NUMA1
Hcrt,HCRT
Cracr2a,CRACR2A
Hoxb2,HOXB2
Kif11,KIF11
Pdlim2,PDLIM2
Hesx1,HESX1
B3gnt9,B3GNT9
Hormad2,HORMAD2
Mmab,MMAB
Ndufaf8,NDUFAF8
Tmed6,TMED6
Mtrf1l,MTRF1L
Gtf2h5,GTF2H5
Crocc,CROCC
Tbc1d9b,TBC1D9B
Plekhb1,PLEKHB1
Nedd4l,NEDD4L
Pon1,PON1
Trmt10b,TRMT10B
Slc27a6,SLC27A6
Cdkl3,CDKL3
Retsat,RETSAT
Traip,TRAIP
Utp18,UTP18
Rasal3,RASAL3
Als2cl,ALS2CL
Stx8,STX8
Siglec15,SIGLEC15
Grpel2,GRPEL2
Angptl4,ANGPTL4
Crispld2,CRISPLD2
Bend4,BEND4
Drd5,DRD5
P2rx7,P2RX7
Nme4,NME4
Ccdc61,CCDC61
Purg,PURG
Ifih1,IFIH1
Pkhd1l1,PKHD1L1
Yjefn3,YJEFN3
Clgn,CLGN
Haus4,HAUS4
Tnc,TNC
P4hb,P4HB
Invs,INVS
Wiz,WIZ
Dusp19,DUSP19
Pheta2,PHETA2
Bhlhe41,BHLHE41
Nup210l,NUP210L
Enpp1,ENPP1
Odr4,ODR4
Epo,EPO
Wdfy4,WDFY4
Plk4,PLK4
Lpp,LPP
Acyp2,ACYP2
Plekhm1,PLEKHM1
Rnf180,RNF180
Tars3,TARS3
Tmem184a,TMEM184A
Usp44,USP44
Col4a3,COL4A3
Hax1,HAX1
Cerk,CERK
Emilin1,EMILIN1
Gk5,GK5
Mfap3l,MFAP3L
Rgs18,RGS18
Cnga3,CNGA3
Myrfl,MYRFL
Stap1,STAP1
Tyk2,TYK2
Synpo2,SYNPO2
Col28a1,COL28A1
Gp1bb,GP1BB
Acadvl,ACADVL
Vip,VIP
Cimap1d,CIMAP1D
Tubal3,TUBAL3
Gtpbp10,GTPBP10
Idua,IDUA
Hspb8,HSPB8
Pomk,POMK
Ccser2,CCSER2
Atp5pf,ATP5PF
Ttll13,TTLL13
Klhl33,KLHL33
Ndor1,NDOR1
Borcs8,BORCS8
Agap1,AGAP1
Cwh43,CWH43
Pnkd,PNKD
Vstm2a,VSTM2A
Hmcn2,HMCN2
Tm7sf3,TM7SF3
Zfp784,ZNF784
Pkd2l1,PKD2L1
Slc30a8,SLC30A8
Wdpcp,WDPCP
Fam169a,FAM169A
Ppp1r3f,PPP1R3F
Echs1,ECHS1
Zc3h4,ZC3H4
St18,ST18
Llph,LLPH
Srprb,SRPRB
Sgpp1,SGPP1
6030458C11Rik,C5orf22
4930453N24Rik,C3orf38
Prelid3a,PRELID3A
Arhgap45,ARHGAP45
Otud1,OTUD1
Yipf7,YIPF7
Ssh1,SSH1
Gm49322,ADAT3
Ndufa1,NDUFA1
Cep63,CEP63
Acot12,ACOT12
Ankrd23,ANKRD23
Gmnn,GMNN
Tbc1d31,TBC1D31
Gtf2ird1,GTF2IRD1
C1ra,C1R
Cdc42ep5,CDC42EP5
Radil,RADIL
Ptprz1,PTPRZ1
Arhgef28,ARHGEF28
Eif4h,EIF4H
St8sia5,ST8SIA5
Gnb1l,GNB1L
Or51a7,OR51A7
Fbln1,FBLN1
Smim10l1,SMIM10L1
Lipg,LIPG
Gmds,GMDS
Dnase1,DNASE1
Trpm6,TRPM6
Trub1,TRUB1
Stard10,STARD10
Cars1,CARS1
Rnf43,RNF43
Gins4,GINS4
Plch2,PLCH2
Ccdc91,CCDC91
Tut1,TUT1
Lyrm1,LYRM1
Anxa9,ANXA9
Amhr2,AMHR2
Gnpat,GNPAT
Liph,LIPH
Ccdc77,CCDC77
Wipi2,WIPI2
Espn,ESPN
Cmklr1,CMKLR1
Tmem238l,TMEM238L
Bmp3,BMP3
Fam174b,FAM174B
Spta1,SPTA1
Olfml2b,OLFML2B
Arsg,ARSG
Hmox1,HMOX1
Aox1,AOX1
Tcea2,TCEA2
Tektl1,TEKTL1
Mras,MRAS
Elac2,ELAC2
3110009E18Rik,C2orf76
Lacc1,LACC1
Mpv17l,MPV17L
Pdia6,PDIA6
Spryd7,SPRYD7
Slc39a7,SLC39A7
Pde3b,PDE3B
Bcdin3d,BCDIN3D
Mdk,MDK
Hsd11b1,HSD11B1
Nmrk1,NMRK1
Slc26a11,SLC26A11
Fdx2,FDX2
Tdrd5,TDRD5
Grxcr2,GRXCR2
Patj,PATJ
Sik1,SIK1
Adgrv1,ADGRV1
Optn,OPTN
Kif26b,KIF26B
Zfp879,ZNF879
Mpp4,MPP4
Pign,PIGN
Tom1l1,TOM1L1
Ubash3a,UBASH3A
Phldb3,PHLDB3
Coa4,COA4
Uba6,UBA6
Snap29,SNAP29
Bco2,BCO2
Anks3,ANKS3
Arhgap15,ARHGAP15
Apex2,APEX2
Fgf22,FGF22
Epop,EPOP
Rgs12,RGS12
Ccdc167,CCDC167
Bbof1,BBOF1
Serpinb8,SERPINB8
Rbms3,RBMS3
Ankub1,ANKUB1
Scnm1,SCNM1
Relt,RELT
Mrm3,MRM3
Dnaaf4,DNAAF4
Ccdc149,CCDC149
Atp6v0b,ATP6V0B
Anxa13,ANXA13
Rbm11,RBM11
Slc12a8,SLC12A8
Slc17a5,SLC17A5
Aldh16a1,ALDH16A1
Acbd5,ACBD5
Impact,IMPACT
mt-Nd1,ND1
Lrwd1,LRWD1
Fbxl20,FBXL20
Bptf,BPTF
Mpv17,MPV17
Zpbp,ZPBP
Mms22l,MMS22L
Cavin3,CAVIN3
Exosc5,EXOSC5
Fam110d,FAM110D
Myocd,MYOCD
Foxe3,FOXE3
Rmnd1,RMND1
Dnajc15,DNAJC15
Rxfp2,RXFP2
Gm715,HAPSTR2
Zfp770,ZNF770
Pnliprp1,PNLIPRP1
Stmn3,STMN3
Cdc7,CDC7
Mical1,MICAL1
Pcgf3,PCGF3
Tnfsf13,TNFSF13
Igfals,IGFALS
Plpp1,PLPP1
Adck5,ADCK5
Fmo3,FMO3
Slc9b2,SLC9B2
Ddb2,DDB2
Nphp1,NPHP1
Slc26a6,SLC26A6
Lama5,LAMA5
Rchy1,RCHY1
Ptgir,PTGIR
Elp2,ELP2
Dsg1a,DSG1
Morc4,MORC4
Sh3tc2,SH3TC2
Inpp1,INPP1
Vstm5,VSTM5
St6galnac4,ST6GALNAC4
Fam114a2,FAM114A2
Zkscan2,ZKSCAN2
Accs,ACCS
Tspan1,TSPAN1
Agbl2,AGBL2
Prrt2,PRRT2
Spmip6,SPMIP6
Mia,MIA
Tmprss4,TMPRSS4
Rusc1,RUSC1
Efcab11,EFCAB11
Chmp4c,CHMP4C
Abcb11,ABCB11
Rrbp1,RRBP1
Adprm,ADPRM
Fasn,FASN
Gpr149,GPR149
Nwd1,NWD1
Acad11,ACAD11
Mak,MAK
Creg2,CREG2
Tasor,TASOR
Spata9,SPATA9
Kat5,KAT5
Cimap1b,CIMAP1B
LTO1,LTO1
Hes5,HES5
Dnaaf11,DNAAF11
Crip3,CRIP3
Ncaph,NCAPH
Rpusd4,RPUSD4
Serpinb10,SERPINB10
Col17a1,COL17A1
Slc66a1,SLC66A1
Alkbh4,ALKBH4
Xrcc5,XRCC5
Sh3bgrl2,SH3BGRL2
Zdhhc3,ZDHHC3
Qng1,QNG1
Bach1,BACH1
Coq5,COQ5
Tpd52l2,TPD52L2
Dusp28,DUSP28
Tlr7,TLR7
Paox,PAOX
Enpep,ENPEP
Tmc3,TMC3
Mettl15,METTL15
Rad54b,RAD54B
Bpifb4,BPIFB4
Mir150,ssc-mir-150-1
Garin1b,GARIN1B
Raver2,RAVER2
Gm40193,C17orf114
Abra,ABRA
Dpy19l2,DPY19L2
Mok,MOK
Akr1b1,AKR1B1
5730409E04Rik,C1orf216
Tango6,TANGO6
Atg10,ATG10
Rhod,RHOD
Ins2,INS
Dennd1b,DENND1B
Kansl1l,KANSL1L
Ccndbp1,CCNDBP1
Brms1,BRMS1
Limch1,LIMCH1
Cmklr2,CMKLR2
Ajap1,AJAP1
Adamts16,ADAMTS16
Zswim3,ZSWIM3
Lbr,LBR
Rnps1,RNPS1
Intu,INTU
Tnf,TNF
Zbtb38,ZBTB38
Gbe1,GBE1
Smim11,SMIM11
Mtg2,MTG2
Polr2k,POLR2K
Palmd,PALMD
Sis,SI
Cdc42ep4,CDC42EP4
Drap1,DRAP1
Pef1,PEF1
Kmt5c,KMT5C
Naga,NAGA
Sncb,SNCB
Ssh2,SSH2
Nktr,NKTR
Cyp1a1,CYP1A1
Tceal9,TCEAL9
Hsd17b12,HSD17B12
Asb7,ASB7
Atp6v1e2,ATP6V1E2
Rhbdd1,RHBDD1
Tmt1b,TMT1B
Trpv6,TRPV6
Slc50a1,SLC50A1
Plat,PLAT
Car12,CA12
Cilp2,CILP2
Caprin2,CAPRIN2
Zfp326,ZNF326
Prss33,PRSS33
Lta,LTA
Sspn,SSPN
Nap1l2,NAP1L2
Proser1,PROSER1
Trim35,TRIM35
Zfp12,ZNF12
Tmem177,TMEM177
Igf2r,IGF2R
Fam83f,FAM83F
Slc7a6os,SLC7A6OS
Nubp1,NUBP1
Ndufb10,NDUFB10
Rpap3,RPAP3
Hlx,HLX
Adprs,ADPRS
Dhx34,DHX34
Pth2,PTH2
Wwc2,WWC2
Ptges,PTGES
Nrros,NRROS
Depdc1a,DEPDC1
Vstm4,VSTM4
Pdcd11,PDCD11
Gcgr,GCGR
Irag1,IRAG1
Vxn,VXN
Plekha1,PLEKHA1
Ccr2,CCR2
Agrp,AGRP
Rbak,RBAK
Sync,SYNC
Rfc5,RFC5
Etl4,KIAA1217
Slc38a8,SLC38A8
Fstl4,FSTL4
Pdzrn4,PDZRN4
Aggf1,AGGF1
Slc4a1ap,SLC4A1AP
Zfp598,ZNF598
Slc66a3,SLC66A3
Rexo1,REXO1
Tasl,TASL
Cdk5rap3,CDK5RAP3
Mrps33,MRPS33
Chka,CHKA
Dnai3,DNAI3
Cspp1,CSPP1
Spata25,SPATA25
Pou2af2,POU2AF2
Gtpbp3,GTPBP3
Gemin7,GEMIN7
Adrb3,ADRB3
Pvalb,PVALB
Riox1,RIOX1
Nek4,NEK4
Asprv1,ASPRV1
Adora2a,ADORA2A
Cep250,CEP250
Mfsd3,MFSD3
Mis12,MIS12
Drd4,DRD4
Lefty2,LEFTY2
Plg,PLG
Or3a1c,OR3A1
Gtf2f2,GTF2F2
Fam89a,FAM89A
Nostrin,NOSTRIN
Fam151b,FAM151B
Ppp1r12b,PPP1R12B
Pidd1,PIDD1
Ankrd10,ANKRD10
Cers3,CERS3
Serinc3,SERINC3
S1pr5,S1PR5
Wscd1,WSCD1
Ykt6,YKT6
Cbr4,CBR4
Rnf183,RNF183
Kyat3,KYAT3
Susd4,SUSD4
Wbp1,WBP1
Dhdh,DHDH
B3galt4,B3GALT4
Tlr3,TLR3
Col4a4,COL4A4
Gipr,GIPR
Renbp,RENBP
Cnr2,CNR2
Pigbos1,PIGBOS1
Mtarc1,MTARC1
Hmces,HMCES
Sertad4,SERTAD4
Zfp454,ZNF454
Brwd1,BRWD1
Tspo,TSPO
Adat1,ADAT1
Tmem52b,TMEM52B
1600012H06Rik,C6orf120
Rbms2,RBMS2
Cldn17,CLDN17
Emp1,EMP1
Fuca1,FUCA1
Stac2,STAC2
Cyp7a1,CYP7A1
Dio1,DIO1
Ccdc146,CCDC146
Sco2,SCO2
Tcte1,TCTE1
Mmp19,MMP19
Fbxo17,FBXO17
Kars1,KARS1
Elk4,ELK4
Cryz,CRYZ
Rnf227,RNF227
Psmb10,PSMB10
Slc26a1,SLC26A1
Tmed3,TMED3
Usp6nl,USP6NL
St6gal1,ST6GAL1
Traf3ip2,TRAF3IP2
Nphs2,NPHS2
Gamt,GAMT
Zkscan5,ZKSCAN5
Ghrhr,GHRHR
Tprg1,TPRG1
Lamtor3,LAMTOR3
1110059E24Rik,C9orf85
Mical3,MICAL3
Lmod1,LMOD1
Eeig1,EEIG1
Msto1,MSTO1
Polr1e,POLR1E
Pla2g1b,PLA2G1B
Omd,OMD
Armcx1,ARMCX1
Wdr72,WDR72
Tmpo,TMPO
Fndc5,FNDC5
Car7,CA7
Limd1,LIMD1
Cndp1,CNDP1
Kcnk4,KCNK4
Hsd17b13,HSD17B13
Donson,DONSON
Mtpap,MTPAP
Ssbp4,SSBP4
Saxo2,SAXO2
Mrps18b,MRPS18B
Anp32b,ANP32B
Cavin4,CAVIN4
Zfp316,ZNF316
Scx,SCX
Parvg,PARVG
Tbxas1,TBXAS1
Ptk6,PTK6
Apbb1ip,APBB1IP
Amdhd2,AMDHD2
Cfap96,CFAP96
Il16,IL16
Tmem255b,TMEM255B
Pag1,PAG1
Spmip8,SPMIP8
Acadsb,ACADSB
Zbtb40,ZBTB40
Hlcs,HLCS
Slc2a7,SLC2A7
P3h1,P3H1
Pym1,PYM1
Abcg5,ABCG5
Taf1a,TAF1A
Adgrl4,ADGRL4
Orc2,ORC2
Ccr1,CCR1
Chrna4,CHRNA4
Klk9,KLK9
Acsl5,ACSL5
Gpr65,GPR65
Mir206,ssc-mir-206
Ntn1,NTN1
Masp2,MASP2
Irs2,IRS2
Psmb11,PSMB11
Nubpl,NUBPL
Bhlha15,BHLHA15
Ing1,ING1
Sds,SDS
Hrh2,HRH2
Camk2b,CAMK2B
Dusp9,DUSP9
Tmc8,TMC8
Otop1,OTOP1
Gusb,GUSB
Cybrd1,CYBRD1
Vwce,VWCE
Senp6,SENP6
Tcaim,TCAIM
Mcidas,MCIDAS
Gpr45,GPR45
Lrpprc,LRPPRC
Camsap1,CAMSAP1
Ska2,SKA2
Rps6kl1,RPS6KL1
Irx6,IRX6
Pkd1,PKD1
Tmem175,TMEM175
Ccdc39,CCDC39
Rlbp1,RLBP1
Lrit1,LRIT1
1700008O03Rik,C19orf81
Eea1,EEA1
Commd10,COMMD10
Aak1,AAK1
Taf4b,TAF4B
Nin,NIN
Zfp566,ZNF566
Prok1,PROK1
Pkp3,PKP3
Pcsk1n,PCSK1N
Kcp,KCP
Pnlip,PNLIP
Prkag3,PRKAG3
Adamtsl4,ADAMTSL4
Wnk2,WNK2
Hr,HR
Slc23a3,SLC23A3
Evl,EVL
Ppa2,PPA2
Sat2,SAT2
Fhip1a,FHIP1A
Yju2b,YJU2B
Neurog3,NEUROG3
Ncf1,NCF1
Pus10,PUS10
Alkbh2,ALKBH2
Rusf1,RUSF1
Wipf3,WIPF3
Brd10,BRD10
Zfp106,ZNF106
Ptafr,PTAFR
Cdca7l,CDCA7L
Gpr142,GPR142
Ache,ACHE
Layn,LAYN
Cd63,CD63
Cdca7,CDCA7
Tbcc,TBCC
Snx32,SNX32
Nmnat1,NMNAT1
Atg16l2,ATG16L2
Tpm1,TPM1
Ckap4,CKAP4
Mrs2,MRS2
Nanos1,NANOS1
Trmt5,TRMT5
Mrps28,MRPS28
Ncapg2,NCAPG2
Slc22a18,SLC22A18
Cimip2a,CIMIP2A
Zpbp2,ZPBP2
Lss,LSS
Slc44a3,SLC44A3
Slc15a3,SLC15A3
Fitm2,FITM2
Tpd52,TPD52
Plp2,PLP2
Tfec,TFEC
Zfp358,ZNF358
Serpine1,SERPINE1
BC048562,CIMIP7
Cd74,CD74
Topbp1,TOPBP1
Insyn2a,INSYN2A
Gap43,GAP43
Ebp,EBP
Adar,ADAR
Hsd17b7,HSD17B7
Fgf23,FGF23
Sorbs2,SORBS2
Snx19,SNX19
Megf6,MEGF6
Wdr62,WDR62
Cops7b,COPS7B
Mien1,MIEN1
Ccl5,CCL5
Cnksr1,CNKSR1
Ap5b1,AP5B1
Epdr1,EPDR1
Krtcap3,KRTCAP3
Rnaseh2a,RNASEH2A
Duoxa2,DUOXA2
Pik3r1,PIK3R1
Cck,CCK
Tmem205,TMEM205
Pde1c,PDE1C
1700028K03Rik,C1orf146
Foxo6,FOXO6
Sh3pxd2b,SH3PXD2B
Naxe,NAXE
Tk2,TK2
Ninj1,NINJ1
Inava,INAVA
Tor4a,TOR4A
Stag3,STAG3
Mindy2,MINDY2
Sdr9c7,SDR9C7
Phactr4,PHACTR4
Sh3d19,SH3D19
Atp5mg,ATP5MG
Fdps,FDPS
Mpv17l2,MPV17L2
Creld2,CRELD2
Homez,HOMEZ
Usp45,USP45
Tent4a,TENT4A
Spty2d1,SPTY2D1
Ddx59,DDX59
Aldoa,ALDOA
C3,C3
Lrrc61,LRRC61
Aspdh,ASPDH
Uimc1,UIMC1
Cdh17,CDH17
Gpank1,GPANK1
Casp2,CASP2
Glmp,GLMP
Rad17,RAD17
Phf7,PHF7
Agmo,AGMO
Nif3l1,NIF3L1
Trim68,TRIM68
Adamtsl5,ADAMTSL5
Sctr,SCTR
Pdf,PDF
Srd5a2,SRD5A2
Vamp5,VAMP5
Laptm4b,LAPTM4B
Ezr,EZR
Csnk1e,CSNK1E
Fbxo7,FBXO7
Zmynd12,ZMYND12
Stab1,STAB1
Spata16,SPATA16
Art1,ART1
Clec3b,CLEC3B
Cers5,CERS5
Engase,ENGASE
Entpd6,ENTPD6
Cdcp1,CDCP1
S100a5,S100A5
Fam167a,FAM167A
Rassf6,RASSF6
Garem2,GAREM2
Zranb3,ZRANB3
Aqp6,AQP6
Spaca1,SPACA1
Smagp,SMAGP
Riok1,RIOK1
Adarb2,ADARB2
Larp4,LARP4
Nkpd1,NKPD1
Stau1,STAU1
Sh3rf2,SH3RF2
Gpr37l1,GPR37L1
St8sia6,ST8SIA6
Trim17,TRIM17
Adgrg1,ADGRG1
Stk11ip,STK11IP
Ska1,SKA1
Faap24,FAAP24
Sftpa1,SFTPA1
Tcf23,TCF23
A4galt,A4GALT
