mice gene name,frog gene name,correlation,identical_scores,orthology confidence,combo_score
Syt3,syt3,0.8237493,60.1657,1.0,1.2562347358532369
Igfbpl1,igfbpl1,0.8864244,48.27115,1.0,1.2561627419868207
Il6st,il6st,0.9095389,43.86395,1.0,1.2559280305006368
Pthlh,pthlh,0.9046186,44.78105,1.0,1.2557643486856422
Atp6ap1,atp6ap1.2,0.8468368,55.7235,1.0,1.2555927194534247
Cckbr,cckbr,0.86353135,52.55095,1.0,1.255530500827203
Eif2b1,eif2b1,0.73058033,77.76140000000001,1.0,1.255468587418486
Mylk4,mylk4,0.9559397,35.0158,1.0,1.255446780107504
Creg2,creg2,0.8923895,47.0594,1.0,1.2553469181544785
Foxred1,foxred1,0.8431632,56.376,1.0,1.2551433533547969
Ngef,ngef,0.8167695,61.354600000000005,1.0,1.2548647929432175
Tdrd1,tdrd1,0.96246994,33.7187,1.0,1.2548526632166395
Aatk,aatk,0.90218925,45.1518,1.0,1.2548504756887637
Mfsd11,mfsd11,0.8053884,63.4982,1.0,1.2547122096591061
Disp2,disp2,0.8936592,46.75565,1.0,1.254708073104041
Iqcg,iqcg,0.9192305,41.889399999999995,1.0,1.2545436761782447
Esyt1,esyt1,0.85034114,54.95025,1.0,1.25449033447946
Tfpt,tfpt,0.8410439,56.68865,1.0,1.2542366531951015
Myrf,myrf,0.83143526,58.50805,1.0,1.2542056782730482
Wdr49,wdr49,0.907211,44.13065,1.0,1.2541531929064247
Mdm1,mdm1,0.95103306,35.817,1.0,1.2541327947716718
Clcn1,clcn1,0.8362355,57.58285,1.0,1.2540559552114896
Fam162b,fam162b,0.909983,43.59155,1.0,1.2540177622795814
Gata4,gata4,0.7930258,65.76705,1.0,1.2539412829859922
Tfeb,neu3.3,0.81621313,61.36475,1.0,1.2538965493417789
Gdf7,gdf7,0.9052045,44.47115,1.0,1.2537464186718388
Oma1,oma1,0.9209901,41.470200000000006,1.0,1.2536760918013583
Zdhhc8,pgam5,0.82214916,60.2154,1.0,1.253658230324739
Ttll12,ttll12,0.7809119,68.02195,1.0,1.2535076068590778
Dnaaf9,dnaaf9,0.80926883,62.63905,1.0,1.2534619340042066
Lmo7,lmo7,0.92027664,41.564949999999996,1.0,1.2532642239356708
Zfp804b,znf804b,0.97290766,31.57575,1.0,1.2531953755320688
Pcid2,pcid2,0.6808528,86.9674,1.0,1.2531771081268404
Clhc1,clhc1,0.9365044,38.4615,1.0,1.253004701960925
Adm,adm,0.9524434,35.416650000000004,1.0,1.2527840768047787
Ncf4,ncf4,0.8867938,47.8576,1.0,1.25267569827166
Cyb561d1,cyb561d1,0.8428507,56.1858,1.0,1.2526107451849033
Alg3,alg3,0.80624604,63.12735,1.0,1.2525987539942538
Ptgir,ptgir,0.8928412,46.691649999999996,1.0,1.2524832995739261
Efcab10,efcab10,0.9297101,39.69695,1.0,1.252464508785832
Zp2,zp2,0.96138245,33.651250000000005,1.0,1.2520739650445138
Ldah,ldah,0.896022,46.0453,1.0,1.25204621791658
Cfap99,cfap99,0.89125997,46.94215,1.0,1.2519817074978263
Adtrp,adtrp,0.91357917,42.701750000000004,1.0,1.251908990678925
Rgs4,rgs4,0.8138811,61.60395,1.0,1.2518345820967989
Fbrs,fbrs,0.9361465,38.39465,1.0,1.2516369139155898
Mapt,mapt,0.96045935,33.765550000000005,1.0,1.2514569069764057
Cibar2,cibar2,0.8906042,47.0,1.0,1.251306315933438
Exd2,exd2,0.84103656,56.3913,1.0,1.2512038512971428
Os9,os9,0.91699386,41.96995,1.0,1.2510547818763993
Meioc,MEIOC,0.94852394,35.984849999999994,1.0,1.2510055039402974
Aftph,aftph,0.9141862,42.4949,1.0,1.2509779000456762
Fam43b,fam43b,0.89372593,46.37245,1.0,1.2509463513263075
Rph3al,rph3al,0.8750602,49.8981,1.0,1.2507977180566396
Iqcb1,iqcb1,0.8895051,47.1482,1.0,1.2506945210095342
Col6a3,col6a3,0.90730464,43.762699999999995,1.0,1.250598102634859
Usp35,usp35,0.8486465,54.8722,1.0,1.2504349642547994
Tbx21,tbx21,0.9332207,38.8304,1.0,1.2504270046985824
Gm11992,c7orf57,0.93318444,38.8356,1.0,1.2504099762978937
Rbm33,rbm33,0.8779988,49.2893,1.0,1.250275486490119
Mbd4,mbd4,0.9195431,41.394999999999996,1.0,1.2501264830975145
Tfb2m,tfb2m,0.95020837,35.570499999999996,1.0,1.2500424171410591
Nrn1,nrn1,0.78008014,67.8355,1.0,1.2500132378704276
Dcp2,dcp2,0.77290815,69.18625,1.0,1.2499163205820567
Phc2,phc2,0.86445886,51.793350000000004,1.0,1.2496253301655145
Nudt7,nudt7,0.9294103,39.4625,1.0,1.2495071325789635
Nr2c2ap,nr2c2ap,0.8431538,55.808800000000005,1.0,1.2493670935243057
Snx22,snx22,0.8799112,48.831500000000005,1.0,1.2493102536266503
Oc90,oc90,0.93179697,38.9902,1.0,1.2493078997207814
Herpud2,herpud2,0.83973205,56.425200000000004,1.0,1.2490361785845545
Tmem131l,tmem131l,0.9027781,44.4594,1.0,1.248955122413902
Ghr,ghr,0.9071166,43.6246,1.0,1.248834055298604
Xrcc4,xrcc4,0.90165204,44.657849999999996,1.0,1.2488015494520226
Serpinf1,serpinf1,0.8525776,53.9439,1.0,1.2485802490351903
Msh3,msh3,0.8223443,59.6726,1.0,1.2485235168939595
Hsd3b3,hsd3b1,0.8998939,44.94955,1.0,1.248377577225937
Zfp639,znf639,0.8322036,57.766099999999994,1.0,1.248152904512653
Ptch2,ptch2,0.81748414,60.556650000000005,1.0,1.248140113665439
Dclre1b,dclre1b,0.9143839,42.17675,1.0,1.2481287412109177
Ccser2,ccser2,0.9353931,38.185649999999995,1.0,1.2480645009564975
Mrps15,mrps15,0.93146604,38.9223,1.0,1.2479813826682238
Adamts3,adamts3,0.74329597,74.60470000000001,1.0,1.2479059210537402
Smug1,smug1,0.8321682,57.72255,1.0,1.2476426266913494
Col18a1,col18a1,0.8867664,47.356899999999996,1.0,1.2475398812502476
Tmigd1,tmigd1,0.93429327,38.333600000000004,1.0,1.2474487624480404
Fam169a,fam169a,0.92142034,40.77095,1.0,1.2474057958521931
Sez6,sez6,0.8364934,56.8715,1.0,1.2473309820980254
Tlr7,tlr7,0.83106357,57.88995,1.0,1.2472151003679857
Tepsin,tepsin,0.9014095,44.5457,1.0,1.2471960047768424
Clu,clu,0.91786397,41.41695,1.0,1.2471161676853155
Cyp11a1,cyp11a1,0.89040077,46.6232,1.0,1.247089375693742
Rdh1,rdh7,0.8356454,57.007999999999996,1.0,1.2470839006837946
Mdm2,slc35e3,0.9175086,41.47065,1.0,1.2469770632160107
Otud4,otud4,0.8999692,44.793800000000005,1.0,1.246941407577693
Ascl3,ASCL3,0.94255936,36.71115,1.0,1.2468940870033123
Medag,medag,0.9308113,38.9371,1.0,1.2468709348721674
Kbtbd11,kbtbd11,0.891944,46.2939,1.0,1.246717829039374
Rad54b,rad54b,0.8095375,61.920500000000004,1.0,1.246684604716713
Tdrd6,tdrd6,0.9682386,31.7887,1.0,1.2463669905456798
Acin1,acin1,0.9312108,38.810649999999995,1.0,1.2463564602094839
Zmynd12,zmynd12,0.8809261,48.3425,1.0,1.2463001531645712
Rcbtb1,rcbtb1,0.77518016,68.38925,1.0,1.2461999875437617
Tmem192,tmem192,0.8606378,52.1756,1.0,1.2461484789800865
Bri3,bri3,0.8503528,54.1194,1.0,1.2460780758762382
Alcam,alcam,0.83548176,56.92465,1.0,1.2459226520978177
Efna4,efna4,0.89714533,45.21875,1.0,1.2458181230908034
Dmtf1,vwa5a.2,0.7731609,68.71260000000001,1.0,1.2455945388822716
Sash3,sash3,0.8377184,56.4447,1.0,1.2453568757546007
Sigmar1,sigmar1,0.8004167,63.5148,1.0,1.2453077676316702
Adprs,adprs,0.8567734,52.81855,1.0,1.2452347785095592
Net1,net1,0.77205056,68.844,1.0,1.2447905494443585
Slc26a6,slc26a6,0.88935375,46.592150000000004,1.0,1.244758131465372
Dera,dera,0.87387526,49.5075,1.0,1.2445507928565662
Otogl,otogl2,0.8074599,62.09715,1.0,1.2444775385241944
Gsdme,gsdme,0.9241328,39.9612,1.0,1.2444081085461351
Akap6,akap6,0.93049,38.75445,1.0,1.2443980292601522
Slc35b4,slc35b4,0.723757,77.9456,1.0,1.244200307666032
Hyal1,hyal1,0.9059165,43.364149999999995,1.0,1.243879210021545
Proz,proz,0.90413547,43.7,1.0,1.2438593698886213
Ccdc96,ccdc96,0.95269275,34.4872,1.0,1.2438285103784332
Bbs10,bbs10,0.9567908,33.69915,1.0,1.243719060484342
Tvp23a,tvp23a,0.78131497,66.97845000000001,1.0,1.243690202205664
Ttc33,ttc33,0.92954516,38.857299999999995,1.0,1.243622871711368
Sdhaf3,sdhaf3,0.86311865,51.4561,1.0,1.2436210380801578
Junb,junb,0.8532637,53.32125,1.0,1.2435802450975384
Prpsap1,prpsap1,0.8707573,50.001,1.0,1.243557153770677
Nifk,nifk,0.9230464,40.06655,1.0,1.243385758251513
Zfp513,ZNF513,0.87332153,49.48675,1.0,1.2432739387032843
Aaas,aaas,0.80921245,61.63590000000001,1.0,1.2431694918527687
Cpsf7,cpsf7,0.83335364,57.0257,1.0,1.2428508261217202
Nudt22,nudt22,0.86716324,50.60445,1.0,1.242762990312558
Ahi1,ahi1,0.9278056,39.090149999999994,1.0,1.2426372355301782
Asb16,asb16,0.8763375,48.8454,1.0,1.2425702378855308
Dnajc15,dnajc15,0.79420835,64.42125,1.0,1.2425558393419598
Prorp,prorp,0.9143683,41.60195,1.0,1.2422633888622132
Hpx,hpx,0.929927,38.6406,1.0,1.2421581834991338
Cass4,cass4,0.9499836,34.8314,1.0,1.2421063519340152
Vasn,vasn,0.90155566,43.9822,1.0,1.2417568363740032
Rnf125,rnf125,0.9125612,41.8811,1.0,1.241617738195313
Ttc22,ttc22,0.8521886,53.31015,1.0,1.2413974635758434
Ppp1r14a,ppp1r14a,0.86656153,50.576750000000004,1.0,1.2413231953646777
Men1,men1,0.8199245,59.40765,1.0,1.2411744666650293
Mcl1,mcl1,0.94823444,35.067750000000004,1.0,1.2411377627047966
Irak1,irak1,0.9339761,37.7712,1.0,1.241128623391646
Tsku,tsku,0.8799769,48.0129,1.0,1.2411264093872196
Card14,card14,0.9110276,42.1185,1.0,1.2410748673073484
Cntln,cntln,0.89645255,44.8722,1.0,1.2409660389368211
Akap8l,akap8l,0.91417706,41.50625,1.0,1.240923620704235
Areg,areg,0.9390194,36.7881,1.0,1.2408591149055768
Mcur1,mcur1,0.8585104,52.03635,1.0,1.2406385367135269
Sun1,sun1,0.9066111,42.90665,1.0,1.2405721597805714
Ggct,ggct,0.8782663,48.2762,1.0,1.240505660916697
Dclre1a,dclre1a,0.940049,36.53985,1.0,1.2403213901623054
Ttc9c,ttc9c,0.86996645,49.822500000000005,1.0,1.240222264259672
Nol12,nol12,0.83065647,57.27515,1.0,1.240189842111099
Dbx2,dbx2,0.91566676,41.1468,1.0,1.240142922596488
Impact,impact,0.8650416,50.745599999999996,1.0,1.2401107328874097
Polg2,polg2,0.87388265,49.0196,1.0,1.2396119080445098
Chac1,chac1,0.8506447,53.422650000000004,1.0,1.2395667872622793
Larp4b,larp4b,0.9488191,34.79575,1.0,1.2395022022615332
Polr1f,polr1f,0.92847055,38.650800000000004,1.0,1.2394573515469536
Sntn,sntn,0.89641494,44.727900000000005,1.0,1.2394287014051029
Ndufaf2,ndufaf2,0.8723457,49.26245,1.0,1.2391179146410287
Them4,THEM4,0.90999246,42.1085,1.0,1.2389801955012263
Lrrc38,lrrc38,0.79479814,63.95425,1.0,1.238950535296039
Spint1,spint1,0.89718753,44.53205,1.0,1.2389280660122068
Cish,cish,0.8435113,54.7007,1.0,1.2388061312169625
Nhlrc1,nhlrc1,0.8903266,45.807900000000004,1.0,1.2386697143118512
Gdf10,gdf10,0.8729964,49.08695,1.0,1.238589172405189
Adhfe1,adhfe1,0.7203781,78.0287,1.0,1.2385378893624392
Iscu,iscu,0.7496848,72.4608,1.0,1.238442887774861
Nbr1,nbr1,0.88837916,46.14775,1.0,1.238370060838259
Asnsd1,asnsd1,0.8357807,56.11405,1.0,1.2382691246167146
Zc3h7a,zc3h7a,0.86220247,51.10225,1.0,1.2382646903324899
Stx8,stx8,0.8247758,58.20075,1.0,1.2382632676852907
Cenpm,cenpm,0.8767433,48.3333,1.0,1.2381528118575853
Hlx,hlx,0.8328468,56.645849999999996,1.0,1.2380187093468291
Ggnbp2,ggnbp2,0.8174403,59.56045,1.0,1.2379423729072963
Prorsd1,prorsd1p,0.7382903,74.5562,1.0,1.2377751811158269
Lgals9,lgals9c,0.9098559,41.98195,1.0,1.2374325269386546
Styk1,styk1,0.8737423,48.8275,1.0,1.2373914845330534
Dglucy,dglucy,0.8490916,53.5021,1.0,1.2373828759887342
Bag5,bag5,0.78904617,64.8837,1.0,1.2373108563950939
Vdr,vdr,0.7546197,71.40549999999999,1.0,1.2372316885608983
Fkbp8,fkbp8,0.8314776,56.8232,1.0,1.2371827673171005
Inhbc,inhbc.2,0.9234453,39.37705,1.0,1.2371540984827518
Txndc16,txndc16,0.90544045,42.768299999999996,1.0,1.2369135677493905
Thnsl1,thnsl1,0.8346016,56.1807,1.0,1.2366754026027398
Gata6,gata6,0.84364015,54.453450000000004,1.0,1.23654417235322
Mylk3,mylk3,0.89863294,44.019999999999996,1.0,1.2365129072857166
Prmt3,prmt3,0.8001979,62.659850000000006,1.0,1.236207099473165
Ric3,ric3,0.8448039,54.184200000000004,1.0,1.2360515622347386
Irx6,IRX6,0.9109295,41.6326,1.0,1.2359531662578573
Rnaseh1,rnaseh1,0.83737266,55.58325,1.0,1.235945798388562
Gpc2,gpc2,0.90398014,42.9366,1.0,1.2358103194985275
Lbp,bpi,0.9092369,41.93165,1.0,1.235730007210248
Ggcx,ggcx,0.793546,63.8651,1.0,1.2356345087025553
Gmeb2,gmeb2,0.8898792,45.5729,1.0,1.2354225520848285
Ccn4,ccn4,0.8028448,62.07855,1.0,1.2354023795526856
Urad,urad,0.8462027,53.82825,1.0,1.235131368660059
Cox5b,cox5b.1,0.8156647,59.6161,1.0,1.2350884245582279
Apbb3,apbb3,0.8466492,53.731049999999996,1.0,1.2350043352804534
Lvrn,lvrn,0.9186038,40.080749999999995,1.0,1.2349757289453807
Gsap,gsap,0.9014183,43.32645,1.0,1.2348352395734397
Lamc1,lamc1,0.73507565,74.8682,1.0,1.2347527956432405
Frs3,frs3,0.8264775,57.51795,1.0,1.2346081553609505
Bag6,bag6,0.84723365,53.54045,1.0,1.2341947355078844
Commd2,commd2,0.76285523,69.53715,1.0,1.2341218168019674
Baalc,baalc,0.88298607,46.718599999999995,1.0,1.2337809292073465
Trank1,trank1,0.88648957,45.997550000000004,1.0,1.2332068562342362
Cep350,cep350,0.9231634,39.00065,1.0,1.2327901257254905
Nek5,nek5,0.9049838,42.43725,1.0,1.2326735043062669
L1cam,l1cam,0.87430525,48.254,1.0,1.2326533224825065
Ap3s2,ap3s2,0.67515403,86.0104,1.0,1.2324888051612644
Mpv17l2,mpv17l2,0.86299795,50.373850000000004,1.0,1.2324017327035959
Ubxn2a,ubxn2a,0.89366615,44.52975,1.0,1.2321243311081926
Lrrc20,lrrc20,0.88000846,47.1154,1.0,1.2320758436221628
Casp3,casp3.2,0.82808024,56.956199999999995,1.0,1.2319913844825314
Mfrp,mfrp,0.9297706,37.6623,1.0,1.2319254285631964
Atn1,atn1,0.8558732,51.6699,1.0,1.231840466435942
Pip5kl1,pip5kl1,0.8940148,44.4296,1.0,1.2317789403153256
Fkbp7,fam166c,0.8138283,59.633,1.0,1.2317240200577202
Kifc3,kifc3,0.88932693,45.28595,1.0,1.2314460721786735
Nop53,nop53,0.8659781,49.68755,1.0,1.2311727326920585
Clcc1,clcc1,0.9350883,36.575450000000004,1.0,1.231131014720869
Qprt,qprt,0.8541853,51.91475,1.0,1.231076123973828
Kdm6b,kdm6b,0.9003334,43.16035,1.0,1.2310600430471208
Tasor,tasor,0.91327363,40.69855,1.0,1.230984381123492
Mal,mal,0.8640944,50.019999999999996,1.0,1.2309206859222064
Mpdu1,mpdu1,0.8667452,49.516400000000004,1.0,1.2309122783939253
Ndufc1,NDUFC1,0.91628665,40.093450000000004,1.0,1.230643006644281
Slc39a13,slc39a13,0.8090294,60.42915,1.0,1.230566220005458
Kansl2,kansl2,0.8433871,53.892250000000004,1.0,1.2303596780655852
Tctn1,tctn1,0.9138413,40.524950000000004,1.0,1.2303150539877974
Lyst,lyst,0.7990509,62.29185,1.0,1.230262660442921
Pex2,pex2,0.77192426,67.43065,1.0,1.2301991657483493
Mpzl2,mpzl2,0.90190643,42.7749,1.0,1.2301758465888195
Rin3,rin3,0.8810273,46.7304,1.0,1.2301291276594664
Rpgrip1l,rpgrip1l,0.8363792,55.1779,1.0,1.2299178256156678
Snai3,snai3,0.9155277,40.13665,1.0,1.2296202175172704
Zc3h3,zc3h3,0.9495405,33.6804,1.0,1.2295683248243898
Adcy3,dnajc27,0.70946926,79.2132,1.0,1.2295579468849318
Rwdd2b,rwdd2b,0.81288546,59.585750000000004,1.0,1.2294289126301
Nufip1,nufip1,0.94422036,34.67385,1.0,1.2294098525912207
Lyar,lyar,0.8724965,48.265550000000005,1.0,1.2292878451194431
Ttc34,ttc34,0.9162768,39.924949999999995,1.0,1.2289134446547705
Arap2,arap2,0.88442004,45.966300000000004,1.0,1.2289047478149673
Morn3,morn3,0.82515794,57.204750000000004,1.0,1.228887777967386
Pkib,pkib,0.91219604,40.68795,1.0,1.228801881081423
Cuedc2,cuedc2,0.8614985,50.28895,1.0,1.22865265852306
Bbof1,bbof1,0.8549727,51.50395,1.0,1.228421853237063
Aoc3,aoc2,0.8798579,46.7791,1.0,1.2283718562230383
Zbtb22,zbtb22,0.84149843,54.053650000000005,1.0,1.2283615783459423
Cfb,cfb,0.9089506,41.2526,1.0,1.2282850884049021
Rec8,rec8,0.9083578,41.3632,1.0,1.2282664579700104
Mrps9,mrps9,0.79115975,63.5697,1.0,1.2280409332058322
Usf3,usf3,0.8614581,50.2238,1.0,1.2279134721101812
Utp18,utp18,0.87586606,47.46855,1.0,1.2276848347363498
Cstdc6,CSTA,0.8976653,43.30355,1.0,1.227376393210216
Sema4a,sema4a,0.90442973,42.005750000000006,1.0,1.2272261007252525
Map1a,map1a,0.9300702,37.1253,1.0,1.227050732968975
Lrrc43,lrrc43,0.92792594,37.5231,1.0,1.2269604072193003
Rnf26,rnf26,0.91907847,39.1913,1.0,1.2268600903316034
Sypl2,sypl2,0.83346796,55.40815,1.0,1.226649735179275
Lrrc23,lrrc23,0.8785904,46.83475,1.0,1.226496249854844
Bin3,bin3,0.74590224,71.97524999999999,1.0,1.2262303452947076
Dalrd3,dalrd3,0.8841913,45.73655,1.0,1.2261319109500928
Sh2b3,sh2b3,0.87770575,46.96045,1.0,1.226068958626922
Arhgap11a,arhgap11a.1,0.9087085,41.06505,1.0,1.2259149373487754
Erp27,erp27,0.94073063,34.99095,1.0,1.2259095777651052
Cobll1,cobll1,0.95102805,33.0052,1.0,1.2255780230747764
Il17d,il17d,0.8251825,56.8559,1.0,1.225393576152392
Lamtor5,lamtor5,0.8210646,57.6245,1.0,1.225267350508057
Cep192,cep192,0.93262833,36.4632,1.0,1.2252548133306418
Dcdc2a,dcdc2,0.8622854,49.80305,1.0,1.2252350170151423
Psmg1,psmg1,0.8960778,43.3922,1.0,1.2252196425671338
Tbkbp1,tbkbp1,0.83901954,54.18575,1.0,1.2249295645229425
Rhd,rhd,0.9175318,39.28715,1.0,1.2248550511985337
Eda2r,eda2r,0.9426475,34.51865,1.0,1.2248057492316338
Lamc2,lamc2,0.87662464,47.02275,1.0,1.224619754692323
Hes2,hes2,0.87652594,47.0004,1.0,1.2242028136649998
Tmem53,tmem53,0.8588992,50.34015,1.0,1.224167507256285
Cinp,cinp,0.86980605,48.24594999999999,1.0,1.2239084305109103
Masp2,masp2,0.8605014,50.0001,1.0,1.2238003738335792
Tmed1,tmed1,0.7770156,65.78795,1.0,1.2233259616622862
Aopep,aopep,0.82002246,57.6292,1.0,1.2233084332605824
Thumpd3,thumpd3,0.82515806,56.651399999999995,1.0,1.223270452688186
Tmem59l,tmem59l,0.90412724,41.667,1.0,1.2232047013114198
Cnst,cnst,0.9477749,33.38395,1.0,1.2231591458217337
Spata17,spata17,0.86731434,48.6315,1.0,1.223024732080955
Evc,evc,0.922377,38.1756,1.0,1.2229000908148036
C1qc,C1QC,0.90233743,41.9512,1.0,1.2226436095016082
Ahsa1,ahsa1,0.7532499,70.22235,1.0,1.222582925206
Bpi,bpi.4,0.94136363,34.5407,1.0,1.2225575185854773
Snph,SNPH,0.8384651,54.01965,1.0,1.2221757639564237
Paqr5,paqr5,0.8421624,53.31695,1.0,1.2221611385875657
Itpkb,itpkb,0.8811362,45.924499999999995,1.0,1.2221573938183175
Pla2g12b,aamp,0.7509568,70.58869999999999,1.0,1.2218867319792182
Asxl1,asxl1,0.95313644,32.23865,1.0,1.2218557666889378
Tmem198b,tmem198,0.8564553,50.5698,1.0,1.2217931846446217
Commd8,commd8,0.8705854,47.868399999999994,1.0,1.2215762103951415
Rfxap,rfxap,0.86719817,48.4789,1.0,1.221251867168598
Smyd4,smyd4,0.91398007,39.601600000000005,1.0,1.221208493383114
Prss23,prss23,0.7324564,74.01835,1.0,1.2210818573087499
Ticrr,ticrr,0.93797934,35.024699999999996,1.0,1.220954620387121
F2rl2,f2rl2,0.9157298,39.243399999999994,1.0,1.220941170582615
Zbtb25,zbtb25,0.8299656,55.50325,1.0,1.2208714186095375
Dcdc2b,dcdc2b,0.9316558,36.212,1.0,1.2208320571584852
Itga2b,itga2b.1,0.8888859,44.31545,1.0,1.2207444495921533
Litaf,litaf,0.8488697,51.886449999999996,1.0,1.2205536850782632
Mfsd2b,mfsd2b,0.8554898,50.56175,1.0,1.2198524002459719
Gorab,gorab,0.8579641,50.070750000000004,1.0,1.2196320575511939
Tmem45a,tmem45a,0.8843828,45.0549,1.0,1.2195805967964755
Pja2,b3galt9,0.90782803,40.6068,1.0,1.219567490058381
Ccdc82,ccdc82,0.9182816,38.60965,1.0,1.2194208690779111
Stra6l,stra6l.1,0.86263406,49.159400000000005,1.0,1.2193720853980878
Mmp12,mmp8,0.8944029,43.1137,1.0,1.2191673322840764
Lrrc9,lrrc9,0.8372018,53.95995,1.0,1.2191372224699197
Mipol1,mipol1,0.9061726,40.856,1.0,1.2189098290737201
Baiap3,baiap3,0.83635616,54.096149999999994,1.0,1.2188916396431257
Kndc1,kndc1,0.9052766,40.97905,1.0,1.21843378097602
Fbrsl1,fbrsl1,0.8630609,48.9797,1.0,1.2183696647465543
Siva1,siva1,0.8861749,44.5767,1.0,1.218176628513638
Cog5,cog5,0.69968843,79.92769999999999,1.0,1.2179785824181129
She,she,0.8340489,54.4427,1.0,1.2179671737551856
Ptprn,ptprn,0.84328413,52.68685,1.0,1.2179243046091832
Cnfn,cnfn.1,0.8374836,53.7816,1.0,1.2178692336737025
Mdfic,mdfic,0.9083492,40.32725000000001,1.0,1.2177330333123122
Adgrl4,adgrl4,0.8052954,59.865700000000004,1.0,1.2176563460104626
Odad3,cdk4,0.9134962,39.3035,1.0,1.2172505233270334
Nkapd1,nkapd1,0.86603206,48.2966,1.0,1.2171558406651621
Pla2g4d,jmjd7-pla2g4b,0.9212956,37.80305,1.0,1.217035772829311
Mief2,mief2,0.886483,44.3856,1.0,1.2168298433489313
Btbd8,btbd8,0.9234357,37.3743,1.0,1.2168038870930682
Gen1,gen1,0.8985815,42.07535,1.0,1.2166719590019524
Otud1,otud1,0.8678686,47.899,1.0,1.2166556847029253
Slc3a2,slc3a2,0.8936137,42.9964,1.0,1.2164569163867587
Bcl2l11,bcl2l11,0.8363206,53.84755,1.0,1.2162994057318186
Ush2a,USH2A,0.857163,49.881299999999996,1.0,1.2161662684034233
Tceanc,tceanc,0.89370215,42.9464,1.0,1.2161196308428974
Slc46a2,slc46a2,0.8844177,44.701350000000005,1.0,1.216058590607492
Cep55,cep55,0.941794,33.81815,1.0,1.2160509335760072
Hrob,hrob,0.92547363,36.88445,1.0,1.2157549925775188
C5ar1,c5ar1,0.91532975,38.80175,1.0,1.2156872892962005
Abhd14a,abhd14a,0.88671535,44.211650000000006,1.0,1.2155113074020618
Edn2,edn2,0.94142944,33.833349999999996,1.0,1.2155032855222736
Wdpcp,wdpcp,0.8066361,59.397099999999995,1.0,1.2154806693697782
Mal2,mal2,0.87702507,46.0332,1.0,1.2153449619887715
Syde2,syde2,0.86594474,48.134699999999995,1.0,1.215344113456804
Tmem170b,TMEM170B,0.7936964,61.809250000000006,1.0,1.215053309746737
Alkal1,alkal1,0.89715445,42.170500000000004,1.0,1.2148901407700627
Chpf2,chpf2,0.83988976,53.021699999999996,1.0,1.214787840909867
Ganab,ints5,0.8541319,50.3192,1.0,1.2147754315779429
Zfp512b,znf512b,0.8758704,46.19565,1.0,1.214770832168273
Ctbp2,ctbp2,0.8032867,59.949349999999995,1.0,1.214637819032705
Gm17455,c10orf105,0.88509345,44.4165,1.0,1.2144679711676636
Ttc23l,ttc23l,0.9143364,38.86335,1.0,1.214399960119285
Rnf31,rnf31,0.8503602,50.964200000000005,1.0,1.2140610355279664
Mblac2,cetn3,0.69422776,80.57655,1.0,1.2140511746535285
Cln6,cln6,0.73978615,71.9307,1.0,1.2140016016549806
Stimate,stimate,0.75670797,68.66695,1.0,1.2134511356824111
Obscn,obscn,0.90208286,41.076049999999995,1.0,1.2132689980594864
Nlrx1,nlrx1,0.8407746,52.704,1.0,1.2132663323229633
Surf1,surf1,0.7866486,62.9692,1.0,1.2132585358138246
Nckap5l,nckap5l,0.9247932,36.7561,1.0,1.2131418337926922
Tmem54,tmem54,0.89808965,41.81905,1.0,1.213122973134452
Mfsd4b4,mfsd4b,0.8748693,46.217,1.0,1.2130599662811579
Lrrc73,lrrc73,0.832683,54.213899999999995,1.0,1.2130143898455505
Prdm2,prdm2,0.81690145,57.182,1.0,1.2127590248927929
Lrrc52,lrrc52,0.9225698,37.120850000000004,1.0,1.2125636042419774
Tpmt,tpmt,0.8620401,48.567099999999996,1.0,1.2122154477421139
Fgfbp1,fgfbp1,0.96152157,29.6871,1.0,1.212098167251251
Adam11,adam11,0.7767267,64.72645,1.0,1.211993440716014
Pdgfra,znf84,0.7241696,74.679,1.0,1.2118325541160828
Rps6kl1,rps6kl1,0.90280753,40.7832,1.0,1.2116913584039866
Inf2,inf2,0.8444317,51.8532,1.0,1.2116708051636942
Zbtb40,zbtb40,0.8566415,49.52485,1.0,1.2115434784949461
Dsg2,dsg2,0.9112914,39.1528,1.0,1.2114753087503247
Rnf169,rnf169,0.9438114,32.9627,1.0,1.2112509724560767
Mgmt,mgmt,0.89193827,42.79565,1.0,1.2111928961659604
Dennd4a,dennd4a,0.75639457,68.49520000000001,1.0,1.2111040972080707
Abtb1,abtb1,0.77014065,65.86789999999999,1.0,1.210899952023098
Ccdc102a,ccdc102a,0.770316,65.83255,1.0,1.2108787170482587
Gnl3,gnl3,0.88421226,44.20265,1.0,1.210600262976056
Bcr,casp2,0.7369877,72.0994,1.0,1.2103258376292265
Pawr,pawr,0.88787097,43.47155,1.0,1.2102230188222913
Glt8d2,glt8d2,0.77051884,65.70824999999999,1.0,1.2100074019186637
Neil3,neil3,0.84591526,51.39375,1.0,1.2098630940942252
Scnm1,scnm1,0.85119206,50.36635,1.0,1.2095934583903976
Gfra2,gfra2,0.8547164,49.679100000000005,1.0,1.2094026470209465
Cfap300,cfap300,0.80853873,58.427,1.0,1.209295803799513
Srp9,srp9,0.8118785,57.78444999999999,1.0,1.2092033946846013
Insc,insc,0.7831944,63.217349999999996,1.0,1.2091266998700405
