gorilla gene name,rhesus_macaque gene name,correlation,identical_scores,orthology confidence,combo_score
ARHGAP11A,ARHGAP11A,0.9985737,94.0371,1.0,1.919362248852067
DLC1,DLC1,0.9760916,97.3168,1.0,1.9193601680865549
RTKN2,RTKN2,0.97458065,97.5369,1.0,1.9193558712458256
IFT74,IFT74,0.9896848,95.3333,1.0,1.9193546684329266
MRPL51,MRPL51,0.9951738,94.5312,1.0,1.9193373807820586
NEFM,NEFM,0.9843537,96.10945,1.0,1.919333875777978
PELP1,PELP1,0.9924836,94.92,1.0,1.9192894689030269
TBRG1,TBRG1,0.9710028,98.0535,1.0,1.9192857840638458
PLS3,PLS3,0.96899015,98.3467,1.0,1.9192802877107518
CASP3,CASP3,0.9873339,95.6679,1.0,1.9192453396133935
CHD1L,CHD1L,0.97821313,96.99680000000001,1.0,1.9192230338709895
NDOR1,NDOR1,0.9923439,94.93465,1.0,1.919214591493577
TIE1,TIE1,0.9702696,98.1547,1.0,1.919210458723668
PRX,PRX,0.9979826,94.1113,1.0,1.9192050048512241
OR2T27,OR2T27,0.9943679,94.6372,1.0,1.9191861910963635
SLC4A2,SLC4A2,0.98797613,95.5694,1.0,1.9191825340419981
SORCS2,SORCS2,0.9953347,94.49575,1.0,1.9191808876192296
FBH1,FBH1,0.9952272,94.50675000000001,1.0,1.9191196983964232
DNAI1,DNAI1,0.9941828,94.6555,1.0,1.9190724631674818
ASB6,ASB6,0.9673034,98.5748,1.0,1.9190454061945634
TM9SF3,TM9SF3,0.9970126,94.2397,1.0,1.9190336907925172
ZKSCAN3,ZKSCAN3,0.99850714,94.02135000000001,1.0,1.919029572620281
LAYN,LAYN,0.9826372,96.3351,1.0,1.9190102708228256
TMEM119,TMEM119,0.99767065,94.14125,1.0,1.919001695219769
ACADM,ACADM,0.9831472,96.2555,1.0,1.9189423599788846
ZP2,ZP2,0.9979623,94.094,1.0,1.9189402581129673
KLHL12,KLHL12,0.9789531,96.8647,1.0,1.9189075101766018
RORC,RORC,0.99900055,93.93725,1.0,1.9188712381347268
HADHA,HADHA,0.9933445,94.762,1.0,1.9188660446326893
FHIP2B,FHIP2B,0.9965095,94.30019999999999,1.0,1.9188651848879372
MAB21L4,MAB21L4,0.9896393,95.302,1.0,1.9188589537806142
SHANK2,SHANK2,0.97911,96.83654999999999,1.0,1.9188387773753663
ACOT8,ACOT8,0.97031236,98.1191,1.0,1.9188268027102402
CRLF1,CRLF1,0.9900619,95.2376,1.0,1.9188230483042328
FAM234B,FAM234B,0.99679106,94.25495,1.0,1.918810646808348
AIFM2,AIFM2,0.966595,98.6595,1.0,1.9188017586045816
STRBP,STRBP,0.983457,96.1995,1.0,1.9188011893713686
LRP5,LRP5,0.98519325,95.94460000000001,1.0,1.918780247946096
SLC24A5,SLC24A5,0.9902936,95.2,1.0,1.9187734238105025
UNC79,UNC79,0.9889594,95.3937,1.0,1.9187610993212465
IFNG,IFNG,0.9967218,94.2607,1.0,1.9187537530761554
HMGCL,HMGCL,0.98057973,96.6154,1.0,1.918750779308256
TRPV4,TRPV4,0.99386483,94.67660000000001,1.0,1.9187420396308923
LYPD5,LYPD5,0.9943043,94.61115000000001,1.0,1.9187245725733133
NEK9,NEK9,0.96016204,99.5914,1.0,1.9187156636902079
GRIP2,GRIP2,0.9988353,93.94945,1.0,1.9187156434831087
HBQ1,HBQ1,0.9911322,95.0704,1.0,1.9186785785065863
SPATA19,SPATA19,0.99428153,94.6108,1.0,1.918676594280921
APOM,APOM,0.997417,94.1489,1.0,1.9186181366996466
NMI,NMI,0.99749994,94.1368,1.0,1.9186181356045247
TTPAL,TTPAL,0.96733147,98.538,1.0,1.918618067777584
NIT1,NIT1,0.9901456,95.20894999999999,1.0,1.9186082456897868
EFHC1,EFHC1,0.9963448,94.3014,1.0,1.9185669073764198
MMRN1,MMRN1,0.9972672,94.166,1.0,1.9185560191714623
GRM8,GRM8,0.9947349,94.53085,1.0,1.918496159948511
TIAM1,TIAM1,0.96327645,99.12,1.0,1.918492929181702
CHTOP,CHTOP,0.9621602,99.278,1.0,1.9184295957491968
CCNA1,CCNA1,0.9955369,94.4086,1.0,1.9184275849931978
CDX4,CDX4,0.9958268,94.3662,1.0,1.9184261844036645
TRAPPC8,TRAPPC8,0.96459013,98.9231,1.0,1.9184243249418613
H1-3,H1-3,0.997516,94.1176,1.0,1.9183978733418743
RASGRP4,RASGRP4,0.9852852,95.89994999999999,1.0,1.9183721080944682
TSPYL2,TSPYL2,0.99729127,94.1456,1.0,1.9183353460927068
ANKRD44,ANKRD44,0.99321806,94.7397,1.0,1.9183336374592237
DLL3,DLL3,0.99708956,94.1748,1.0,1.918332380204071
NAT1,NAT1,0.99517745,94.45255,1.0,1.9183166598217292
FGD3,FGD3,0.9974104,94.124,1.0,1.918280200157637
SERPINB7,SERPINB7,0.9950047,94.4737,1.0,1.918263713394606
GPRIN3,GPRIN3,0.99863994,93.9433,1.0,1.9182628821000072
EPS15,EPS15,0.99915975,93.86685,1.0,1.9182548308592855
SYT2,SYT2,0.9989501,93.8973,1.0,1.918253062547415
PLBD1,PLBD1,0.99800825,94.0325,1.0,1.9182242611400662
LEF1,LEF1,0.98300856,96.2197,1.0,1.9182102992171597
DROSHA,DROSHA,0.9921233,94.8895,1.0,1.918204123923216
FMNL1,FMNL1,0.9887159,95.3862,1.0,1.9181989319236799
IQCF5,IQCF5,0.99465835,94.51740000000001,1.0,1.9181744933119556
SLC39A6,SLC39A6,0.99826604,93.9905,1.0,1.9181668778621668
RHPN1,RHPN1,0.99751425,94.10015,1.0,1.9181665273339927
CHRNA4,CHRNA4,0.9953205,94.4188,1.0,1.9181483533401282
PDCD2L,PDCD2L,0.9935247,94.6803,1.0,1.9181420171065127
FMO3,FMO3,0.99699104,94.1729,1.0,1.9181197513882753
P4HB,P4HB,0.9718507,97.8393,1.0,1.918103242478885
VWA5B2,VWA5B2,0.9969351,94.17945,1.0,1.9180987019221096
FAM229A,FAM229A,0.9948046,94.4882,1.0,1.9180717392781337
DCAF12L1,DCAF12L1,0.99517804,94.4332,1.0,1.9180649480954033
EYS,EYS,0.99534196,94.4076,1.0,1.9180429166066602
OR6P1,OR6P1,0.9959189,94.3218,1.0,1.9180215971078738
TBC1D16,TBC1D16,0.97124827,97.9139,1.0,1.917929627401445
ZNF214,ZNF214,0.9961677,94.27799999999999,1.0,1.9179235570906483
C8orf90,C8orf90,0.9912641,94.99275,1.0,1.9179153989650928
IPO11,IPO11,0.97256166,97.72085,1.0,1.917910776304429
ABCA1,ABCA1,0.9787244,96.82124999999999,1.0,1.91790381510146
HERC5,HERC5,0.99621475,94.2695,1.0,1.917902180469079
DNAAF11,DNAAF11,0.97898513,96.7811,1.0,1.9178762091510726
COPS5,COPS5,0.95691985,100.0,1.0,1.917874244188812
TTLL5,TTLL5,0.9914906,94.9556,1.0,1.9178617419536605
GPSM1,GPSM1,0.9941884,94.5606,1.0,1.9178431290545386
EXOSC3,EXOSC3,0.9693444,98.1818,1.0,1.9178009095773807
PPARGC1A,PPARGC1A,0.9703455,98.03479999999999,1.0,1.917788471071486
DCTD,DCTD,0.99653786,94.21315,1.0,1.9177818086121259
SLC38A10,SLC38A10,0.99715513,94.12075,1.0,1.917751128890698
FAM83F,FAM83F,0.9971736,94.11775,1.0,1.9177471376513835
LDB2,LDB2,0.99261457,94.7793,1.0,1.9177006749370165
ZNF438,ZNF438,0.9985045,93.91964999999999,1.0,1.9176956790412691
BACH2,BACH2,0.9982606,93.95439999999999,1.0,1.9176848079688402
ARHGAP44,ARHGAP44,0.9967013,94.18145000000001,1.0,1.9176791565956781
PDILT,PDILT,0.9973333,94.0875,1.0,1.9176563027046871
CEP68,CEP68,0.99711716,94.1177,1.0,1.9176388962922921
ABCC10,ABCC10,0.98823684,95.4132,1.0,1.9176385248528003
TMEM247,TMEM247,0.9936247,94.62645,1.0,1.917629010840686
NAALADL2,NAALADL2,0.9976333,94.0416,1.0,1.917628422428892
ALG2,ALG2,0.97820634,96.875,1.0,1.9176185931399847
LMO2,LMO2,0.98762596,95.4955,1.0,1.9175494139732039
DNAJB12,DNAJB12,0.9887423,95.33234999999999,1.0,1.9175456265901842
GJC3,GJC3,0.99536324,94.36515,1.0,1.9175288092208345
MTFR2,MTFR2,0.9975731,94.0415,1.0,1.9175123602933832
TRAV38-1,TRAV38-1,0.9942237,94.52969999999999,1.0,1.9175066649710684
NOX5,NOX5,0.99747735,94.05335,1.0,1.9174846758680393
RASSF10,RASSF10,0.9936376,94.6128,1.0,1.9174752438373286
POU2AF1,POU2AF1,0.9984668,93.90555,1.0,1.917439576512463
DDC,DDC,0.99127656,94.9514,1.0,1.917398851695038
NFE2L2,NFE2L2,0.97370505,97.51485,1.0,1.917398653932613
TBL1XR1,TBL1XR1,0.9987589,93.8591,1.0,1.9173894503972195
DRD2,DRD2,0.9954889,94.33615,1.0,1.917389419056527
PCNX1,PCNX1,0.9869353,95.58345,1.0,1.9173820490965818
LAMP2,LAMP2,0.99564826,94.31184999999999,1.0,1.9173756815507808
RIPK1,RIPK1,0.99853593,93.8897,1.0,1.9173642509762232
C7orf78,C7orf78,0.99681216,94.1406,1.0,1.9173567163196115
CSF3R,CSF3R,0.9968213,94.1388,1.0,1.917350619663123
HSCB,HSCB,0.97706145,97.0213,1.0,1.9173477872431812
RBM48,RBM48,0.9939981,94.5504,1.0,1.9173470939844983
TECRL,TECRL,0.99079937,95.01679999999999,1.0,1.917343762156389
KRT24,KRT24,0.99787843,93.9836,1.0,1.9173378424911889
NPTN,NPTN,0.98732495,95.52105,1.0,1.9173094660619927
UHRF2,UHRF2,0.96174705,99.2519,1.0,1.9173009986425384
OR2J3,OR2J3,0.99628335,94.2122,1.0,1.9172842389917413
C12orf56,C11H12orf56,0.99401325,94.5425,1.0,1.9172727482805925
ZNF205,ZNF205,0.9967753,94.13895,1.0,1.9172648927179723
F2RL3,F2RL3,0.99754196,94.026,1.0,1.9172504696081498
VPS50,VPS50,0.9965874,94.16399999999999,1.0,1.917234026070961
SLC34A2,SLC34A2,0.998361,93.90440000000001,1.0,1.9172228701495984
CCT5,CCT5,0.95656896,100.0,1.0,1.917205364571226
EML4,EML4,0.99863356,93.86195000000001,1.0,1.9171877620806725
CTBS,CTBS,0.9931905,94.65595,1.0,1.9171867837789112
MGA,MGA,0.9990041,93.807,1.0,1.9171760961337254
DKK3,DKK3,0.99221957,94.7963,1.0,1.9171698413668192
METTL17,METTL17,0.9962395,94.20865,1.0,1.9171542644773463
CYP1B1,CYP1B1,0.9963148,94.1936,1.0,1.9171011536102065
SEMA4B,SEMA4B,0.9971522,94.07124999999999,1.0,1.9170987528083674
PLEKHA8,PLEKHA8,0.9805923,96.48615000000001,1.0,1.9170858980489425
WIPI2,WIPI2,0.9960928,94.2248,1.0,1.9170856431279917
CELF2,CELF2,0.99854296,93.86625000000001,1.0,1.91707124284643
TMEM187,TMEM187,0.9958905,94.2529,1.0,1.917067179430286
RNASE7,RNASE7,0.9960367,94.2308,1.0,1.9170571020993314
NFATC3,NFATC3,0.99234354,94.7692,1.0,1.9170520559752215
ANLN,ANLN,0.99350256,94.5984,1.0,1.9170296682222965
PIGK,PIGK,0.99351746,94.59535,1.0,1.9170182183916573
TMED5,TMED5,0.959464,99.5633,1.0,1.9170178656680088
TEX11,TEX11,0.99876094,93.8298,1.0,1.9170104912295893
ZNRF3,ZNRF3,0.9925263,94.7382,1.0,1.9169953790007006
KLHL31,KLHL31,0.99582624,94.25614999999999,1.0,1.9169871506823846
PARP12,PARP12,0.9835387,96.0458,1.0,1.9169486108396585
LIN28B,LIN28B,0.998577,93.8517,1.0,1.9169460138674275
FDFT1,FDFT1,0.9666822,98.5043,1.0,1.9169400646567776
MAP1A,MAP1A,0.9981863,93.906,1.0,1.9169107568571353
ATL2,ATL2,0.99693525,94.0875,1.0,1.9168975249345026
CAPRIN1,CAPRIN1,0.994165,94.49080000000001,1.0,1.9168864827307597
ABCA7,ABCA7,0.99658585,94.13380000000001,1.0,1.9168364636784538
AKAP12,AKAP12,0.99789417,93.9428,1.0,1.9168347342441066
FAM181A,FAM181A,0.99703634,94.0678,1.0,1.9168328167917568
NEU4,NEU4,0.9944659,94.44125,1.0,1.916812625413102
SMARCD2,SMARCD2,0.99573034,94.2561,1.0,1.9168036891981548
KRT26,KRT26,0.99736667,94.0171,1.0,1.9168000335857027
QPCT,QPCT,0.98899114,95.23845,1.0,1.9167930321269369
OR13F1,OR13F1,0.99502295,94.3574,1.0,1.9167788704916222
YPEL,YPEL2,0.9563402,100.0,1.0,1.916769293719053
GOT1L1,GOT1L1,0.99564147,94.26325,1.0,1.9167277072252005
FGFR1,FGFR1,0.9728464,97.5873,1.0,1.9167085297918116
PCDHB7,PCDHB7,0.997744,93.9548,1.0,1.9167052723552724
SYN3,SYN3,0.96220315,99.1379,1.0,1.9166808546617524
OR52M1,OR52M1,0.9973767,94.0063,1.0,1.9166780351519042
COL9A1,COL9A1,0.97117054,97.8284,1.0,1.9166642714525035
FAM83E,FAM83E,0.99499464,94.3515,1.0,1.916647812675145
HSD3B1,HSD3B1,0.9966968,94.1019,1.0,1.9166311399682354
ABCC12,ABCC12,0.9845389,95.87504999999999,1.0,1.9166241277976397
DEPDC7,DEPDC7,0.99909216,93.7504,1.0,1.9166043965715414
DNMBP,DNMBP,0.9929413,94.64515,1.0,1.9165706314414201
TAX1BP3,TAX1BP3,0.9562114,100.0,1.0,1.9165237703506326
CEP131,CEP131,0.99798024,93.9059,1.0,1.9165166509443146
HSPD1,HSPD1,0.982262,96.19755,1.0,1.9164977561212329
WDR73,WDR73,0.9930488,94.6237,1.0,1.9164952759383156
NBR1,NBR1,0.996678,94.09405000000001,1.0,1.91649273083094
CXorf58,CXHXorf58,0.9954025,94.2771,1.0,1.9164531444509987
CDC25B,CDC25B,0.9954405,94.268,1.0,1.9164066764930014
REG1A,REG1A,0.9933092,94.5783,1.0,1.9163984419046294
ZFP41,ZFP41,0.99239117,94.71095,1.0,1.9163817275441213
PARVA,PARVA,0.98940045,95.14565,1.0,1.9163607046974718
CYP4X1,CYP4X1,0.9951766,94.3026,1.0,1.9163557207017812
ZNF541,ZNF541,0.9963985,94.1228,1.0,1.9163355988237851
RPH3A,RPH3A,0.96400756,98.8473,1.0,1.9163233690032015
SMIM9,SMIM9,0.99072117,94.9495,1.0,1.9163153202291627
ADAMDEC1,ADAMDEC1,0.99693066,94.0426,1.0,1.9163020903105625
BSCL2,BSCL2,0.97362983,97.44155,1.0,1.916297493706947
CTSO,CTSO,0.9923911,94.704,1.0,1.9162907820649164
FIGLA,FIGLA,0.99677795,94.0639,1.0,1.9162893048517244
C18orf63,C18H18orf63,0.9983198,93.83585,1.0,1.9162486259024867
RPL38,RPL38,0.9965714,94.0909,1.0,1.9162483665163126
TRIM63,TRIM63,0.996455,94.1078,1.0,1.9162473040188428
CCR5,CCR5,0.99174535,94.7942,1.0,1.9162384258890295
KCTD10,KCTD10,0.99309623,94.59700000000001,1.0,1.9162368137336714
MAIP1,MAIP1,0.99610406,94.1581,1.0,1.9162355730810958
CDCP2,CDCP2,0.99404013,94.45905,1.0,1.9162335901049437
ALS2,ALS2,0.98827636,95.29905,1.0,1.9162223205519169
MICAL3,MICAL3,0.995152,94.29560000000001,1.0,1.9162173618967642
PQBP1,PQBP1,0.98619837,95.60165,1.0,1.9162150955724355
TBC1D8B,TBC1D8B,0.9906134,94.95645,1.0,1.9162006970744352
HPDL,HPDL,0.99603385,94.1656,1.0,1.916199734765097
INF2,INF2,0.9952263,94.283,1.0,1.9161943576706153
TM2D1,TM2D1,0.97257566,97.5845,1.0,1.9161558489497668
MYO1A,MYO1A,0.9993085,93.68395000000001,1.0,1.9161485242970229
GLO1,GLO1,0.97803926,96.7854,1.0,1.9161293423134995
DKKL1,DKKL1,0.9956546,94.2149,1.0,1.9161209717675196
KCNK18,KCNK18,0.99594283,94.1719,1.0,1.9161085478730717
OSBP2,OSBP2,0.9932769,94.55940000000001,1.0,1.9160899139488659
PPARGC1B,PPARGC1B,0.9979548,93.87695,1.0,1.91608988164312
SERPINE1,SERPINE1,0.99577606,94.19395,1.0,1.9160787605780505
RPRD2,RPRD2,0.99104893,94.88295,1.0,1.9160705342701316
MINDY4B,MINDY4B,0.9962072,94.1304,1.0,1.916070240877294
ADAM19,ADAM19,0.9941701,94.4272,1.0,1.9160651763528356
PLPP3,PLPP3,0.9967409,94.051,1.0,1.9160501211543224
LSAMP,LSAMP,0.99703956,94.00694999999999,1.0,1.916043859510256
USO1,USO1,0.99474245,94.34185,1.0,1.9160409871411201
SPHKAP,SPHKAP,0.9990118,93.7188,1.0,1.916038310541535
DLX6,DLX6,0.9606418,99.3151,1.0,1.9160199314267798
KPNA7,KPNA7,0.9938355,94.47145,1.0,1.9160055411233632
QPRT,QPRT,0.9967279,94.04905,1.0,1.9159998604311508
TACO1,TACO1,0.9974763,93.9394,1.0,1.915993748814768
MTTP,MTTP,0.9984659,93.79490000000001,1.0,1.9159920547819214
PLOD3,PLOD3,0.99785304,93.8808,1.0,1.9159462088838204
SPAG9,SPAG9,0.9971777,93.9767,1.0,1.915911926086672
OPTC,OPTC,0.9951138,94.2771,1.0,1.9159028137331184
ELOVL3,ELOVL3,0.9965023,94.0741,1.0,1.9158971286367064
TFB1M,TFB1M,0.9965512,94.06675,1.0,1.9158943050072925
DHX30,DHX30,0.99820864,93.8219,1.0,1.9158544511513806
SLC39A13,SLC39A13,0.9956968,94.1882,1.0,1.9158525399416266
ADCK2,ADCK2,0.9962311,94.1092,1.0,1.9158387905534335
SGSM2,SGSM2,0.998019,93.8474,1.0,1.915826147567838
CPA1,CPA1,0.9901972,94.9881,1.0,1.9158208752186838
RBM25,RBM25,0.956654,99.8814,1.0,1.9158177863534958
DNAH7,DNAH7,0.97065806,97.838,1.0,1.9158128011614703
PIH1D2,PIH1D2,0.9928251,94.6032,1.0,1.9158009877876023
BRD2,BRD2,0.97939044,96.56315000000001,1.0,1.9158009866815835
ADAM17,ADAM17,0.9583233,99.6359,1.0,1.91579204725973
EXOC3L4,EXOC3L4,0.9984941,93.7673,1.0,1.9156851758005204
CEP44,CEP44,0.99698746,93.985,1.0,1.9156577352884177
RXFP3,RXFP3,0.9981363,93.8166,1.0,1.915647301593724
TMPRSS11A,TMPRSS11A,0.99319255,94.5368,1.0,1.9156338203604388
GBF1,GBF1,0.9989806,93.6923,1.0,1.9156325741916294
SASH3,SASH3,0.9952026,94.24340000000001,1.0,1.9156317472002788
GALNT7,GALNT7,0.97980744,96.48885,1.0,1.9156250481147505
TRAV20,TRAV20,0.9927831,94.5946,1.0,1.9156085540834829
ANKRD37,ANKRD37,0.9968071,94.00725,1.0,1.9156046555242376
VCAN,VCAN,0.9966019,94.03625,1.0,1.9155924235711215
LRP11,LRP11,0.99149406,94.78065000000001,1.0,1.915582356692905
TRAPPC10,TRAPPC10,0.96169066,99.1263,1.0,1.9155523559122398
RFX7,RFX7,0.98128724,96.26675,1.0,1.9155438327006773
PRKAR1A,PRKAR1A,0.95926917,99.4751,1.0,1.9154940098288757
STIM2,STIM2,0.99476856,94.29265,1.0,1.9154478881352086
CDCA2,CDCA2,0.9978558,93.8416,1.0,1.91543926404568
ANKFY1,ANKFY1,0.9964388,94.04785,1.0,1.9154330874411993
NDUFAF5,NDUFAF5,0.9943158,94.35625,1.0,1.9154158483088848
OR2A12,OR2A12,0.9931898,94.5161,1.0,1.9153581020521422
TYRP1,TYRP1,0.97347033,97.3929,1.0,1.9153577645542794
RIPOR1,RIPOR1,0.9954971,94.17905,1.0,1.915352306045657
EIF3E,EIF3E,0.98003876,96.4339,1.0,1.9153479958063788
LINS1,LINS1,0.9981523,93.7913,1.0,1.9153472194230483
PTPN12,PTPN12,0.9696506,97.9487,1.0,1.915338802739503
ARHGAP24,ARHGAP24,0.9831418,95.9804,1.0,1.9153374773883798
NUP107,NUP107,0.96372944,98.8108,1.0,1.9153162797216814
ENO4,ENO4,0.98294497,96.00735,1.0,1.9153144143557923
LPIN1,LPIN1,0.96963716,97.9487,1.0,1.9153131829097547
SLC10A2,SLC10A2,0.9951699,94.22370000000001,1.0,1.9153120035648237
ZNF41,ZNF41,0.9976369,93.86330000000001,1.0,1.915305531330186
DNAJC10,DNAJC10,0.9817661,96.17660000000001,1.0,1.915278710252198
FMO4,FMO4,0.99182713,94.70859999999999,1.0,1.915275827208893
ZNF750,ZNF750,0.999158,93.6376,1.0,1.9152560041865287
C1orf56,C1H1orf56,0.99775934,93.8416,1.0,1.9152553883925914
EFCAB5,EFCAB5,0.99551284,94.16890000000001,1.0,1.9152496854396432
MAGEA10,MAGEA10,0.9972787,93.91085,1.0,1.9152440282867969
OR52K1,OR52K1,0.9948334,94.2675,1.0,1.9152428665679926
IMPDH,IMPDH1,0.98924947,95.08165,1.0,1.9152366462043187
DPEP3,DPEP3,0.99695617,93.9571,1.0,1.915233534303824
OR1Q1,OR1Q1,0.9948275,94.2675,1.0,1.9152316197677308
BUB1,BUB1,0.9986107,93.71430000000001,1.0,1.9152149195832187
MYT1,MYT1,0.9898198,94.99575,1.0,1.91520141982867
KIDINS220,KIDINS220,0.9849916,95.69995,1.0,1.9151991406239754
SERPINB12,SERPINB12,0.99626523,94.05525,1.0,1.9151989137864232
C22orf31,C10H22orf31,0.9945556,94.30080000000001,1.0,1.9151484276526183
ASIC5,ASIC5,0.9975645,93.8614,1.0,1.915142693433514
KMT2B,KMT2B,0.99217623,94.64545,1.0,1.9151161463897615
CASKIN1,CASKIN1,0.99617,94.06280000000001,1.0,1.915116034736414
NIFK,NIFK,0.9952322,94.198,1.0,1.9150949535902613
DCLRE1A,DCLRE1A,0.9986477,93.69890000000001,1.0,1.915084226557914
TOPAZ1,TOPAZ1,0.9969226,93.9465,1.0,1.9150310372185202
HTR4,HTR4,0.9746248,97.1963,1.0,1.9149895882130221
NEIL3,NEIL3,0.99624425,94.04079999999999,1.0,1.9149701102774834
TATDN3,TATDN3,0.98369247,95.8711,1.0,1.9149590187325822
UBL7,UBL7,0.9980306,93.77879999999999,1.0,1.914951899327833
HMOX1,HMOX1,0.994584,94.281,1.0,1.9149438484700814
GPRC5B,GPRC5B,0.9991289,93.61555,1.0,1.9149124167752416
ZNF707,ZNF707,0.99416167,94.3396,1.0,1.914904483041042
CACNA2D3,CACNA2D3,0.996273,94.03155000000001,1.0,1.9149040496520189
C1QL4,C1QL4,0.9968021,93.9494,1.0,1.9148392284147095
SAMHD1,SAMHD1,0.9969354,93.9297,1.0,1.9148359201764422
FAM53B,FAM53B,0.9965879,93.97995,1.0,1.9148300933710711
NOSIP,NOSIP,0.9969007,93.93015,1.0,1.9147756536574325
TMTC4,TMTC4,0.97845685,96.61775,1.0,1.9147347724301582
PBDC1,PBDC1,0.9728904,97.4249,1.0,1.914670407728417
LUC7L,LUC7L,0.96447295,98.6523,1.0,1.9146625490104123
CCDC87,CCDC87,0.9982526,93.7209,1.0,1.9146185347687252
MYL2,MYL2,0.971719,97.5904,1.0,1.9145999439141397
KIRREL3,KIRREL3,0.9931008,94.4703,1.0,1.9145900021021163
PNMA5,PNMA5,0.99650097,93.9732,1.0,1.9145761854133592
APC2,APC2,0.99598396,94.0453,1.0,1.9145327349264862
SNRPA,SNRPA,0.9575885,99.6454,1.0,1.9145154756368505
PIWIL3,PIWIL3,0.99105346,94.7628,1.0,1.9145092318392953
TMEM81,TMEM81,0.9927527,94.5098,1.0,1.9144425668841505
OR13C3,OR13C3,0.9966018,93.9481,1.0,1.914440422651785
C18orf54,C18H18orf54,0.9924101,94.5591,1.0,1.9144336674848073
PHC2,PHC2,0.9638928,98.7194,1.0,1.914433406293626
IQSEC1,IQSEC1,0.9980791,93.73155,1.0,1.9144269606136446
CAPN14,CAPN14,0.9971985,93.8596,1.0,1.9144214909041275
LGALS8,LGALS8,0.99520063,94.1504,1.0,1.9144128091845312
PTGDS,PTGDS,0.99478716,94.2105,1.0,1.9144099327396797
NAGS,NAGS,0.994431,94.26155,1.0,1.9143980511037686
HTT,HTT,0.98004156,96.35495,1.0,1.9143217346000325
MMP9,MMP9,0.9967452,93.918,1.0,1.9143204760087125
ADGRB1,ADGRB1,0.99262524,94.5188,1.0,1.914317196202291
TBX6,TBX6,0.98738104,95.28305,1.0,1.914306564448247
REEP4,REEP4,0.9763847,96.8872,1.0,1.914305526033258
SLFNL1,SLFNL1,0.99307406,94.45145,1.0,1.9142927261499685
PP2D1,PP2D1,0.9967796,93.91035,1.0,1.9142860919936933
SYNGAP1,SYNGAP1,0.995597,94.0821,1.0,1.91427594382722
CPOX,CPOX,0.9945526,94.2338,1.0,1.914267254717077
KCTD19,KCTD19,0.99876016,93.61574999999999,1.0,1.914212124117461
ACVR1C,ACVR1C,0.991222,94.71475,1.0,1.914202664669736
PHGDH,PHGDH,0.99211305,94.5797,1.0,1.9141365891927387
CELA1,CELA1,0.99214303,94.5736,1.0,1.9141140326541803
CRYGC,CRYGC,0.9952418,94.1211,1.0,1.9141084410837195
TAS2R7,TAS2R7,0.99804926,93.7107,1.0,1.9140976423638696
RAB22A,RAB22A,0.9968382,93.88735,1.0,1.9140972684395618
PRKAG1,PRKAG1,0.9920919,94.5792,1.0,1.9140897390326828
MCCD1,MCCD1,0.9952505,94.1176,1.0,1.9140792926651926
DSCC1,DSCC1,0.9944304,94.23665,1.0,1.9140715519857536
LCAT,LCAT,0.9895239,94.95075,1.0,1.914049372559317
OR9I1,OR9I1,0.9963881,93.949,1.0,1.9140448195666928
ALDH1A2,ALDH1A2,0.99385214,94.3184,1.0,1.91403743600342
CEP152,CEP152,0.9965001,93.9307,1.0,1.914019201546572
SRMS,SRMS,0.9947144,94.19045,1.0,1.9140092519683545
BRCC3,BRCC3,0.9942934,94.2513,1.0,1.9140018214171013
TAX1BP1,TAX1BP1,0.9951389,94.12684999999999,1.0,1.913987421527663
PANK4,PANK4,0.99738544,93.7984,1.0,1.9139781742770139
CFAP36,CFAP36,0.98288894,95.9128,1.0,1.9139721721043819
ZNF574,ZNF574,0.99125767,94.69055,1.0,1.9139544513164333
USP22,USP22,0.9976367,93.7553,1.0,1.9138939701402906
POGLUT2,POGLUT2,0.9964013,93.9351,1.0,1.9138883578142984
STPG4,STPG4,0.9910427,94.7154,1.0,1.9138693695286433
DYDC2,DYDC2,0.9961937,93.9639,1.0,1.9138689375953943
ZNF597,ZNF597,0.9968377,93.8679,1.0,1.913842172266449
MATCAP2,MATCAP2,0.9974521,93.77529999999999,1.0,1.913803408347687
SERPINA6,SERPINA6,0.9962891,93.9433,1.0,1.9137816231293736
LVRN,LVRN,0.9969977,93.8384,1.0,1.9137617090516637
NSMF,NSMF,0.9911729,94.6871,1.0,1.9137477802184888
FAM53C,FAM53C,0.9582471,99.4898,1.0,1.9137377791084331
MLNR,MLNR,0.9963321,93.932,1.0,1.9137159400999522
SYNDIG1,SYNDIG1,0.9983004,93.6447,1.0,1.9137139870649473
C3orf49,C2H3orf49,0.99586856,93.99685,1.0,1.9136796841363697
C8A,C8A,0.99813634,93.6644,1.0,1.9136586594428682
DDX60,DDX60,0.99907595,93.52584999999999,1.0,1.9136394181674152
LMTK2,LMTK2,0.99826324,93.644,1.0,1.9136340047490092
SF3B1,SF3B1,0.99012375,94.82730000000001,1.0,1.9135797719501095
PRRT3,PRRT3,0.9867727,95.3157,1.0,1.9135735446323858
CCDC63,CCDC63,0.9948312,94.1385,1.0,1.9135530968035153
ADH6,ADH6,0.9885056,95.06025,1.0,1.9135390307475275
NALCN,NALCN,0.9894785,94.91290000000001,1.0,1.9134682630805262
RBM33,RBM33,0.9757794,96.91085,1.0,1.9134607028503516
ZNF543,ZNF543,0.99800736,93.6667,1.0,1.9134428458579094
