human gene name,mice gene name,correlation,identical_scores,orthology confidence,combo_score
PTPRCAP,Ptprcap,0.96649784,66.5344,1.0,1.6124908065843808
ZNF408,Zfp408,0.96088827,67.41585,1.0,1.6124563838190298
PRORP,Prorp,0.8982105,77.29225,1.0,1.6123481447999177
OXA1L,Oxa1l,0.91490567,74.6548,1.0,1.61230975788602
COL27A1,Col27a1,0.8748347,80.973,1.0,1.6122810450038023
TSPYL1,Tspyl1,0.98211944,64.04910000000001,1.0,1.6122803962786372
CEP192,Cep192,0.97346264,65.41415,1.0,1.6122750626594664
SP2,Sp2,0.79342794,93.801,1.0,1.6121444049017137
NDUFAF6,Ndufaf6,0.86829305,81.982,1.0,1.6120517949350877
VRTN,Vrtn,0.9286817,72.44975,1.0,1.6119905181222163
ARAP1,Arap1,0.8147498,90.42044999999999,1.0,1.611973478024721
GSTO1,Gsto1,0.92929685,72.34960000000001,1.0,1.6119593981761429
SCEL,Scel,0.9713095,65.7191,1.0,1.6119280510617884
KRT15,Krt15,0.8290626,88.1579,1.0,1.6119259762948055
IL12B,Il12b,0.961373,67.2775,1.0,1.6118375303662784
DEFB105A,Defb12,0.96523386,66.6667,1.0,1.6118199173206853
ABCB6,Abcb6,0.8239166,88.9549,1.0,1.6117783208327117
PPRC1,Pprc1,0.9051713,76.1352,1.0,1.6117580909990123
SVOP,Svop,0.781592,95.6204,1.0,1.6116675764932384
TEKT3,Tekt3,0.8585839,83.4694,1.0,1.6116099118162017
THBD,Thbd,0.9584849,67.70855,1.0,1.6115921421540604
TK2,Tk2,0.87573665,80.7547,1.0,1.6115208431662653
PCYOX1,Pcyox1,0.88799846,78.8119,1.0,1.611435468296785
PRSS58,Prss58,0.969371,65.9751,1.0,1.6114301274097733
CYP2A13,Cyp2a12,0.9219297,73.42830000000001,1.0,1.6111249474498384
ZSCAN21,Zscan21,0.90580404,75.96975,1.0,1.6111017187326087
DNASE2,Dnase2a,0.9410127,70.4135,1.0,1.611079788332686
LONRF1,Lonrf1,0.85413307,84.10804999999999,1.0,1.6109753654772299
ZFP69,Zfp69,0.93254477,71.7339,1.0,1.6109258912831086
FRS2,Frs2,0.7795402,95.8661,1.0,1.6108879256037858
CTSW,Ctsw,0.9527049,68.54390000000001,1.0,1.6108278713474338
PARP12,Parp12,0.87538165,80.7406,1.0,1.610819841672087
RTTN,Rttn,0.86573803,82.2552,1.0,1.6107533300966195
PERCC1,Percc1,0.9691739,65.9341,1.0,1.6107092082703292
SF3B3,Sf3b3,0.75372297,99.9178,1.0,1.6106790456726492
IDI2,Idi2,0.97102004,65.6388,1.0,1.6106684368857178
ADGRL4,Adgrl4,0.90378386,76.2268,1.0,1.6104854474128625
WDR25,Wdr25,0.89110696,78.226,1.0,1.6104800306760931
CRISP2,Crisp2,0.9407999,70.3704,1.0,1.6103131029299784
GSK3A,Gsk3a,0.7899989,94.1467,1.0,1.6101922006098872
COL18A1,Col18a1,0.95687306,67.8196,1.0,1.6101600145248298
GPR35,Gpr35,0.92574626,72.72805,1.0,1.610142952527648
EPPK1,Eppk1,0.9853858,63.3143,1.0,1.6100849779139197
DUSP11,Dusp11,0.9445562,69.75219999999999,1.0,1.610056549725987
BIN2,Bin2,0.96331036,66.79245,1.0,1.6100431557036359
FSCN3,Fscn3,0.8507895,84.5382,1.0,1.610002487460636
SIL1,Sil1,0.8485931,84.8828,1.0,1.6099837345541177
EGFLAM,Egflam,0.8290915,87.95795000000001,1.0,1.6099720651488387
CCP110,Ccp110,0.9430393,69.9779,1.0,1.609920687003397
TMEM220,Tmem220,0.9056466,75.87575,1.0,1.6099133620136126
KCNK18,Kcnk18,0.9709605,65.5635,1.0,1.6098215143815957
TMEM106C,Tmem106c,0.896648,77.2846,1.0,1.6098068494910327
ZNF526,Zfp526,0.83416593,87.13875,1.0,1.609784821154768
ETV2,Etv2,0.953881,68.24955,1.0,1.6097396326356126
BLM,Blm,0.9019233,76.4457,1.0,1.6097394716945275
SPATA1,Spata1,0.9375716,70.81595,1.0,1.6096760597647477
C15orf48,AA467197,0.92821884,72.2892,1.0,1.6096548708219474
CHAMP1,Champ1,0.90333086,76.2111,1.0,1.6096138539569105
CD274,Cd274,0.9448625,69.6552,1.0,1.6095697284799786
IRAK2,Irak2,0.94311035,69.92825,1.0,1.6095362661756827
IGHM,Ighm,0.96732175,66.10555,1.0,1.6095019990662647
TRANK1,Trank1,0.8758637,80.5315,1.0,1.6094892606024216
CCDC169,Ccdc169,0.9360562,71.028,1.0,1.609406063245654
MFSD8,Mfsd8,0.8690716,81.58155,1.0,1.6092754334232366
NUDT17,Nudt17,0.9523048,68.44925,1.0,1.6092502260014592
ADM2,Adm2,0.97775066,64.43245,1.0,1.6092222812709251
GPN2,Gpn2,0.7767767,96.129,1.0,1.6091575900286799
DNAH1,Dnah1,0.8202012,89.27805000000001,1.0,1.609148892518708
AMBN,Ambn,0.98022026,64.0346,1.0,1.609139498707611
DDX3Y,Ddx3y,0.82051325,89.22630000000001,1.0,1.6091236417194363
FPR1,Fpr1,0.91362077,74.53845,1.0,1.6091193679708926
C6,C6,0.9096619,75.1606,1.0,1.6090958732800225
HLX,Hlx,0.8310235,87.56545,1.0,1.6090947352523686
PDZK1IP1,Pdzk1ip1,0.96008086,67.1949,1.0,1.608973219575608
VILL,Vill,0.9299034,71.95355,1.0,1.6089557119966897
CYP7B1,Cyp7b1,0.9716923,65.35050000000001,1.0,1.6088459061941025
DUSP21,Dusp21,0.94433177,69.6575,1.0,1.6087555183588367
CASP8AP2,Casp8ap2,0.9656559,66.27615,1.0,1.608580172336469
XRCC5,Xrcc5,0.8886665,78.4153,1.0,1.6085232806859997
LHX4,Lhx4,0.75833577,98.9744,1.0,1.6085215946651765
NEK3,Nek3,0.9223177,73.1041,1.0,1.6084950054209408
CFI,Cfi,0.946246,69.3283,1.0,1.6084831568382776
C15orf39,1700017B05Rik,0.9011715,76.4354,1.0,1.6084505305020669
IQCK,Iqck,0.92863417,72.099,1.0,1.6084080410207564
MRPL3,Mrpl3,0.8646806,82.1839,1.0,1.608372267054396
KRT6B,Gm5414,0.9391116,70.4383,1.0,1.6083288620211844
PER2,Per2,0.88492006,78.98095,1.0,1.608269887734308
HFE,Hfe,0.96047884,67.06004999999999,1.0,1.6082525206873068
SNTB2,Sntb2,0.87767833,80.1177,1.0,1.6082137831696932
MAN1B1,Man1b1,0.90489227,75.82455,1.0,1.608211429824588
SARAF,Saraf,0.9009213,76.4426,1.0,1.6081278477588459
ZBTB3,Zbtb3,0.85620284,83.49605,1.0,1.6081203634845709
SLC9A3,Slc9a3,0.8643039,82.2158,1.0,1.6080970344829675
RAD52,Rad52,0.9406669,70.16745,1.0,1.6080737995532859
MGAM2,Mgam2-ps,0.9760929,64.57785,1.0,1.608061216265321
BTNL9,Btnl9,0.94861734,68.90764999999999,1.0,1.608017372171251
BAK1,Bak1,0.89639884,77.14465,1.0,1.6080143073155695
CROCC2,Crocc2,0.98205554,63.629400000000004,1.0,1.607982596009685
KNSTRN,Knstrn,0.9513205,68.47415000000001,1.0,1.607946523267037
CXCL9,Cxcl9,0.945917,69.3238,1.0,1.6079191695380388
SWT1,Swt1,0.9411567,70.0619,1.0,1.6077909438683526
MT-ND3,mt-Nd3,0.9663024,66.087,1.0,1.6077085060434733
TMEM221,Tmem221,0.958389,67.3338,1.0,1.6076933628771823
KCNK7,Kcnk7,0.90970933,74.9993,1.0,1.6075576926345827
USP42,Usp42,0.9470868,69.09155,1.0,1.6074419927715322
MKKS,Mkks,0.89568686,77.193,1.0,1.6073746809385965
SLC25A41,Slc25a41,0.89064413,77.98335,1.0,1.607323430699894
PHRF1,Phrf1,0.9434259,69.65559999999999,1.0,1.6073075365179026
TRBV29-1,Trbv30,0.9394773,70.2703,1.0,1.6072257424336382
TREM2,Trem2,0.949282,68.71195,1.0,1.6071088527152533
RPAIN,Rpain,0.9274457,72.1461,1.0,1.6070042664410762
PTPRC,Ptprc,0.9598847,67.02745,1.0,1.6069892832570218
HGFAC,Hgfac,0.8710002,81.03995,1.0,1.6069017401321743
B3GNT3,B3gnt3,0.95188683,68.2796,1.0,1.6068943912844964
PRX,Prx,0.92725444,72.15695,1.0,1.6068110597205787
RNF215,Rnf215,0.81279284,90.21225000000001,1.0,1.6068044342950092
PLBD2,Plbd2,0.8712142,80.982,1.0,1.6066598184976792
INF2,Inf2,0.8853818,78.73615000000001,1.0,1.6065502682692996
TRAV29DV5,Trav19,0.95301145,68.0672,1.0,1.6065444444686743
DHX58,Dhx58,0.88613427,78.6136,1.0,1.6065117663659885
VASP,Vasp,0.82524514,88.2158,1.0,1.606483051494898
ZNF23,Zfp612,0.90546936,75.5603,1.0,1.6064792714084626
ICAM4,Icam4,0.9609149,66.8108,1.0,1.6064478918184382
DDRGK1,Ddrgk1,0.8502744,84.26095000000001,1.0,1.606417433179928
TMEM14A,Tmem14a,0.93180794,71.38974999999999,1.0,1.6063220648015428
VTN,Vtn,0.9148642,74.0586,1.0,1.6062823402466861
DSC2,Dsc2,0.90475893,75.65175,1.0,1.6062730901084366
FGD5,Fgd5,0.9355901,70.78775,1.0,1.6062683049458324
SPP1,Spp1,0.97167444,65.08795,1.0,1.6061922325978037
MRPL34,Mrpl34,0.90883327,75.0,1.0,1.6061827351444697
NARS2,Nars2,0.8486685,84.4864,1.0,1.6061386757165432
DCN,Dcn,0.8738728,80.50885,1.0,1.6061221775749281
EIF2D,Eif2d,0.86559296,81.81445,1.0,1.606116986669125
CC2D2B,Cc2d2b,0.9072726,75.23825,1.0,1.6061033266038507
ESCO2,Esco2,0.9420381,69.74415,1.0,1.6060038250429136
CSTL1,Cstl1,0.9569026,67.38915,1.0,1.6059021129590216
SEPTIN12,Septin12,0.8450328,85.03515,1.0,1.6058909716816552
TSTD2,Tstd2,0.88601446,78.57,1.0,1.6058867698053758
SLC22A13,Slc22a13,0.9192075,73.3212,1.0,1.6057597613443368
GTF3C6,Gtf3c6,0.9407227,69.9222,1.0,1.605709322323357
COBLL1,Cobll1,0.96718967,65.7469,1.0,1.6057071469610502
CXCL10,Cxcl10,0.9505484,68.3673,1.0,1.6056600594539232
LY6G6F,Ly6g6f,0.96767855,65.66329999999999,1.0,1.6056423400046391
ZNF438,Zfp438,0.98064977,63.6133,1.0,1.6056040374168075
NIPAL4,Nipal4,0.8469723,84.6919,1.0,1.6055179728026678
PLPP1,Plpp1,0.91287446,74.2958,1.0,1.6055155870832296
GPR88,Gpr88,0.7779832,95.5729,1.0,1.6054998063743882
AKAP1,Akap1,0.9510593,68.26905,1.0,1.6054834883648412
NDUFA6,Ndufa6,0.83546644,86.4981,1.0,1.6054298353609489
HAUS1,Haus1,0.85020256,84.1727,1.0,1.6054216078071342
ZFAND2A,Zfand2a,0.9353524,70.732,1.0,1.6053358405650822
XPO4,Xpo4,0.75915146,98.523,1.0,1.6052943203518992
ADAM10,Adam10,0.7747617,96.05885,1.0,1.605277489998342
QPCTL,Qpctl,0.84999436,84.18315,1.0,1.6051976787618156
A3GALT2,A3galt2,0.96321875,66.31555,1.0,1.6051296437687579
IGHV3-7,Ighv6-6,0.948415,68.649,1.0,1.6051116870942592
EFCC1,Efcc1,0.9297816,71.588,1.0,1.6051080762727712
CCDC137,Ccdc137,0.94344515,69.43025,1.0,1.6050844027961078
TOMM7,Tomm7,0.78416747,94.5455,1.0,1.6049813005727096
TNFRSF19,Tnfrsf19,0.9344853,70.82845,1.0,1.6049325171971884
TRAV12-2,Trav7-3,0.9495861,68.44579999999999,1.0,1.6049270610374493
RAB11FIP1,Rab11fip1,0.9725153,64.8274,1.0,1.6049131631791984
ARL13B,Arl13b,0.8733326,80.46795,1.0,1.6048610288223777
GIPR,Gipr,0.87813765,79.70095,1.0,1.6047708462297106
WIZ,Wiz,0.877638,79.77865,1.0,1.6047596638450163
PLEKHN1,Plekhn1,0.96108896,66.6121,1.0,1.6047354660721753
CFAP97D1,Cfap97d1,0.8383192,85.9756,1.0,1.6047049758187883
KLK7,Klk7,0.91858375,73.31145000000001,1.0,1.60467831505703
DELE1,Dele1,0.9194477,73.17245,1.0,1.604651169397581
C10orf105,Gm17455,0.9653733,65.9246,1.0,1.6046188795977228
PDP2,Pdp2,0.8466973,84.6378,1.0,1.6045431688283038
NAGA,Naga,0.86288476,82.08425,1.0,1.6045428851295909
CGA,Cga,0.9157007,73.75,1.0,1.6045158930632506
HELB,Helb,0.96781695,65.5276,1.0,1.604503661713919
TTR,Ttr,0.8657037,81.6327,1.0,1.6044741755859286
INTU,Intu,0.8797362,79.4055,1.0,1.6043380092959618
GPX6,Gpx6,0.92700547,71.9457,1.0,1.6043058172642244
PIP5KL1,Pip5kl1,0.92187715,72.7504,1.0,1.6042630514540102
APOD,Apod,0.9268366,71.9577,1.0,1.6041594300745854
FGF4,Fgf4,0.8701876,80.89015,1.0,1.6041218888246545
GALNT15,Galnt15,0.8895056,77.83875,1.0,1.6040814349219583
DCSTAMP,Dcstamp,0.9121285,74.2553,1.0,1.6039338583097154
CCDC54,Ccdc54,0.97368383,64.5359,1.0,1.6038414830270646
NHEJ1,Nhej1,0.91104645,74.41415,1.0,1.603815457980769
PTCHD3,Ptchd3,0.9495986,68.32505,1.0,1.6037392793999206
MIER2,Mier2,0.8678757,81.21655,1.0,1.6037389382489033
CENPP,Cenpp,0.9563709,67.2482,1.0,1.6036538726929517
MSRB2,Msrb2,0.89594436,76.78020000000001,1.0,1.6036528792055007
PLA2G4B,Pla2g4b,0.8688833,81.04655,1.0,1.603628396010972
COQ3,Coq3,0.9245769,72.25995,1.0,1.6036173233805138
NUF2,Nuf2,0.91900057,73.1392,1.0,1.6036133356846456
YTHDF1,Ythdf1,0.7872579,93.9177,1.0,1.6035783580872291
NHSL1,Nhsl1,0.92352283,72.41785,1.0,1.6035335606341226
MAP9,Map9,0.9384008,70.06965,1.0,1.603521097057629
CCDC59,Ccdc59,0.9371185,70.2706,1.0,1.6035078085618961
SLC41A3,Slc41a3,0.901446,75.89755,1.0,1.6035050457419318
SAG,Sag,0.82703435,87.6243,1.0,1.6033904748002485
PLA2G1B,Pla2g1b,0.8865113,78.2349,1.0,1.603319519502186
CFAP44,Cfap44,0.8992529,76.22460000000001,1.0,1.603315998483106
LRATD1,Lratd1,0.77238727,96.2329,1.0,1.6032724002861656
URI1,Uri1,0.90430516,75.4232,1.0,1.6032717820013564
SPTAN1,Sptan1,0.7610103,98.0118,1.0,1.6031145828235585
ZNF334,Zfp334,0.94103754,69.61005,1.0,1.6030844726625886
FUT4,Fut4,0.9526998,67.7696,1.0,1.6030768262555455
MISP3,Misp3,0.8925641,77.2487,1.0,1.6030056238513817
MSTO1,Msto1,0.8810858,79.0531,1.0,1.602942961455239
ERI2,Eri2,0.90871465,74.6922,1.0,1.602917615771964
LRPAP1,Lrpap1,0.901193,75.87305,1.0,1.6028609460855172
CABP4,Cabp4,0.9061177,75.09565,1.0,1.6028555076584228
ZNF280C,Zfp280c,0.9603929,66.53219999999999,1.0,1.6028384530016457
SPTBN5,Sptbn5,0.98012453,63.4176,1.0,1.6028184876004627
C2orf68,0610030E20Rik,0.8551464,83.1325,1.0,1.6028183621366552
ZNF786,Zfp786,0.9714484,64.7858,1.0,1.6028141615055667
ENPP5,Enpp5,0.86377406,81.761,1.0,1.6027132283092334
ABRACL,Abracl,0.79500073,92.5926,1.0,1.6025414323665848
ETV3L,Etv3l,0.9716824,64.71719999999999,1.0,1.6024972892510252
CHRNA10,Chrna10,0.8010062,91.6398,1.0,1.6024868751081196
CIZ1,Ciz1,0.9480018,68.4511,1.0,1.6024808769044152
INTS7,Ints7,0.77887106,95.12485,1.0,1.6024198779986738
DNAJC28,Dnajc28,0.9209726,72.70485,1.0,1.6023806518721528
MT-ND5,mt-Nd5,0.9784481,63.63705,1.0,1.6023684712486719
NPC1,Npc1,0.8340125,86.4188,1.0,1.602343290086453
TLL1,Tll1,0.78795755,93.6821,1.0,1.6023260342714605
POLR1E,Polr1e,0.9030206,75.5216,1.0,1.6022294284256886
DLST,Dlst,0.7973307,92.1721,1.0,1.6020118878071237
GLYAT,Glyat,0.92115146,72.6351,1.0,1.6019652979770789
IGHV4-59,Ighv3-1,0.95532984,67.2414,1.0,1.6019436328182202
HIF3A,Hif3a,0.8574814,82.67179999999999,1.0,1.6018947522462526
SHISA8,Shisa8,0.87025243,80.65375,1.0,1.6018601561397743
RBM28,Rbm28,0.8639324,81.64635000000001,1.0,1.6018165047503272
COX5B,Cox5b,0.8458298,84.4961,1.0,1.601757714472811
CREG1,Creg1,0.89444673,76.8182,1.0,1.6016704143104958
SMIM22,Smim22,0.95629174,67.05795,1.0,1.6016265002470949
ATRIP,Atrip,0.90908694,74.49350000000001,1.0,1.6015178917051127
STIL,Stil,0.9099286,74.36070000000001,1.0,1.6015175842617055
SPC25,Spc25,0.9107886,74.22370000000001,1.0,1.6015042075997155
RUSC2,Rusc2,0.8295666,87.034,1.0,1.6014820206696396
RPS6KA6,Rps6ka6,0.8206145,88.44104999999999,1.0,1.601430860455452
SIRPA,Sirpa,0.96360123,65.8852,1.0,1.6014294941109926
CYB561D1,Cyb561d1,0.8082147,90.393,1.0,1.6013900603779412
TBCE,Tbce,0.90823066,74.59625,1.0,1.6011946365517737
PDCD11,Pdcd11,0.86622024,81.22200000000001,1.0,1.6011820014219937
MINAR2,Minar2,0.87458056,79.90045,1.0,1.6011546470327302
ZNF692,Zfp692,0.90403485,75.2479,1.0,1.6010923763565919
ZNF217,Zfp217,0.93616885,70.1779,1.0,1.6010827651282433
TEDDM1,Teddm1b,0.96143633,66.19085,1.0,1.6010709314779017
CTC1,Ctc1,0.9451936,68.75285,1.0,1.6010685284651125
STMND1,Stmnd1,0.9583934,66.6686,1.0,1.6010483037407721
PTPRE,Ptpre,0.8102398,90.03405000000001,1.0,1.600995092845156
SLFNL1,Slfnl1,0.91852385,72.9508,1.0,1.6009773246640684
TPO,Tpo,0.9141156,73.64070000000001,1.0,1.600922446955018
OTUD6A,Otud6a,0.97950464,63.32255,1.0,1.6008901303434873
EIF2B1,Eif2b1,0.7843974,94.0984,1.0,1.6008730080193476
TULP1,Tulp1,0.8784277,79.26275000000001,1.0,1.6008463911124895
ARMCX6,Armcx6,0.93992263,69.55095,1.0,1.6007347367023779
PCNX2,Pcnx2,0.8693831,80.67725,1.0,1.6007238150160155
PPP1R15B,Ppp1r15b,0.94822353,68.23570000000001,1.0,1.6006766491052722
TTC23,Ttc23,0.9108431,74.1322,1.0,1.6006751796600893
SLC26A2,Slc26a2,0.8677345,80.9202,1.0,1.60055269962643
MBD1,Mbd1,0.9468214,68.4414,1.0,1.6005218324995463
SVBP,Svbp,0.89023197,77.36185,1.0,1.6004582610778075
LCN8,Lcn8,0.97143537,64.53945,1.0,1.600330107084527
ASRGL1,Asrgl1,0.90212536,75.45515,1.0,1.6001527150801997
PLEKHG3,Plekhg3,0.8925077,76.9717,1.0,1.6001466545999121
SH2D1B,Sh2d1b1,0.96740854,65.1515,1.0,1.6000984076005738
LCN6,Lcn6,0.9406176,69.376,1.0,1.6000815303317002
COQ7,Coq7,0.9649508,65.5294,1.0,1.6000003989462002
LCAT,Lcat,0.8344578,86.10525,1.0,1.5999102370311227
ALKAL2,Alkal2,0.9032465,75.24835,1.0,1.5998532786722657
REPIN1,Repin1,0.84596205,84.27459999999999,1.0,1.5997513347477552
HOXC9,Hoxc9,0.748704,99.6154,1.0,1.5997377760973317
MORC1,Morc1,0.9598478,66.30799999999999,1.0,1.5997365746510068
HLA-DRA,H2-Ea,0.9237888,71.9937,1.0,1.599711620063437
UBAP2,Ubap2,0.865909,81.12219999999999,1.0,1.5996930299711538
ATP13A1,Atp13a1,0.7773479,95.0918,1.0,1.599686640320158
TNKS,Tnks,0.7622529,97.46955,1.0,1.5996522458000835
EMP1,Emp1,0.89614147,76.34755,1.0,1.5996373141196347
CCDC102A,Ccdc102a,0.7883096,93.35765,1.0,1.599636882232096
SLC38A8,Slc38a8,0.86094177,81.89255,1.0,1.5995608786417765
ECM2,Ecm2,0.91217434,73.80959999999999,1.0,1.5995491694885695
FANCL,Fancl,0.87794065,79.2,1.0,1.5994505848371663
ZNF407,Zfp407,0.9049025,74.94435,1.0,1.5994255673324345
GPR139,Gpr139,0.77682537,95.14144999999999,1.0,1.599358865444797
ERICH4,Erich4,0.9793488,63.19005,1.0,1.5993192975748873
LBP,Lbp,0.95158863,67.5676,1.0,1.5993039900293864
CD79A,Cd79a,0.9335282,70.4163,1.0,1.5993012216195033
MPHOSPH9,Mphosph9,0.91109896,73.93565000000001,1.0,1.5991132908778376
LYZL6,Lyzl6,0.93000877,70.9459,1.0,1.599045429904976
NEUROG3,Neurog3,0.89976096,75.7009,1.0,1.5988804473820706
CEBPZOS,Cebpzos,0.8804033,78.75,1.0,1.5988353388643182
C22orf23,1700088E04Rik,0.8671544,80.83185,1.0,1.5987541098608724
PRSS16,Prss16,0.877568,79.1808,1.0,1.5986707410151784
TRAF3IP2,Traf3ip2,0.86890846,80.54214999999999,1.0,1.5986240851309539
LYPD3,Lypd3,0.91962445,72.5382,1.0,1.5985874870429222
LRRC74B,Lrrc74b,0.94872737,67.9439,1.0,1.5985534410850664
EFCAB7,Efcab7,0.8549164,82.73675,1.0,1.5984980442671874
MDM1,Mdm1,0.9327411,70.4589,1.0,1.598485595771424
TOR1AIP2,Tor1aip2,0.95626545,66.739,1.0,1.5983955285871456
PARP2,Parp2,0.83350945,86.10210000000001,1.0,1.598382744307167
TTLL3,Ttll3,0.9563738,66.71755,1.0,1.598351947353045
SGCB,Sgcb,0.77912277,94.67179999999999,1.0,1.5982864427200814
BMP15,Bmp15,0.97656375,63.5204,1.0,1.5982294675428812
C10orf88,2310057M21Rik,0.9314009,70.64125,1.0,1.5981949718207247
DMP1,Dmp1,0.96486515,65.36064999999999,1.0,1.5981777887265483
TSEN54,Tsen54,0.86767244,80.68515,1.0,1.5981043019004337
DDB2,Ddb2,0.88468856,78.00030000000001,1.0,1.5980982036613434
ADCY10,Adcy10,0.88913685,77.2911,1.0,1.5980232432290613
NOL7,Nol7,0.8952385,76.3236,1.0,1.5979734069387943
MDM2,Mdm2,0.86468935,81.14125,1.0,1.5979595699081257
H1-6,H1f6,0.979724,62.9822,1.0,1.5978326639428195
C19orf53,D8Ertd738e,0.85965085,81.9203,1.0,1.5978019923632831
C11orf68,AI837181,0.7910451,92.73085,1.0,1.5976840486752668
PMS1,Pms1,0.9022452,75.1807,1.0,1.5975972589648824
UBR1,Ubr1,0.7933488,92.35645,1.0,1.5975740640052365
HEATR1,Heatr1,0.8473478,83.83484999999999,1.0,1.597539812411299
C17orf107,4930544D05Rik,0.94731194,68.062,1.0,1.5975016441416714
SCARF1,Scarf1,0.9253839,71.51775,1.0,1.5974683408616466
MECP2,Mecp2,0.79374665,92.27945,1.0,1.5974316600459662
RNF19A,Rnf19a,0.78481203,93.68305000000001,1.0,1.5973735739898585
SOCS3,Socs3,0.7644422,96.8889,1.0,1.597299298676718
UGT1A7,Ugt1a10,0.8774618,79.0566,1.0,1.5972612138076239
RIMBP3,Rimbp3,0.97533786,63.6121,1.0,1.5972126640733078
FXYD3,Fxyd3,0.91487277,73.14525,1.0,1.597162359155996
STPG1,Stpg1,0.93893343,69.3408,1.0,1.5970728043698665
SERPINA1,Serpina1a,0.96805626,64.74365,1.0,1.5970416658197553
ZNF318,Zfp318,0.91829497,72.59264999999999,1.0,1.5970347735598782
TTC38,Ttc38,0.8273183,86.93950000000001,1.0,1.5969903971221413
CEP44,Cep44,0.95362836,67.0121,1.0,1.5969666008680372
MRPL41,Mrpl41,0.89347434,76.47470000000001,1.0,1.596701499231836
SLC38A10,Slc38a10,0.9431211,68.6402,1.0,1.5966727239674077
POMGNT2,Pomgnt2,0.78579885,93.4483,1.0,1.5965827519461553
HROB,Hrob,0.96469176,65.2258,1.0,1.59655577137704
ZPBP,Zpbp,0.91113865,73.6698,1.0,1.5965174006223557
CPVL,Cpvl,0.897037,75.8913,1.0,1.5964874849311328
ADORA3,Adora3,0.9123686,73.46955,1.0,1.5964551086160599
DNASE1L1,Dnase1l1,0.9457036,68.2077,1.0,1.5964215376539326
ACYP2,Acyp2,0.8640702,81.07015,1.0,1.5962718799782083
POLD4,Pold4,0.8506974,83.1776,1.0,1.596251202565949
CA11,Car11,0.7633779,96.9512,1.0,1.5962433984224806
JAK1,Jak1,0.77673995,94.8418,1.0,1.5962276180430148
ZNF296,Zfp296,0.96961415,64.41635000000001,1.0,1.5962261889965608
PATE3,Pate3,0.97042036,64.2857,1.0,1.5961914602771852
SUSD3,Susd3,0.96146053,65.69575,1.0,1.5961581062276458
TSEN2,Tsen2,0.9391785,69.19120000000001,1.0,1.59596339469713
GM2A,Gm2a,0.94751203,67.8756,1.0,1.5959532799134184
CD83,Cd83,0.94754374,67.86465,1.0,1.595893801455335
PER3,Per3,0.98018676,62.7008,1.0,1.5957486534961889
FBLN2,Fbln2,0.8559291,82.30155,1.0,1.5957435471211445
TRBV19,Trbv19,0.96044266,65.81200000000001,1.0,1.595714947858971
PNLDC1,Pnldc1,0.83562964,85.4991,1.0,1.5956972783013712
BARD1,Bard1,0.9310969,70.4323,1.0,1.5956259212454285
CYC1,Cyc1,0.80407834,90.4615,1.0,1.5955500807146716
C5orf15,9530068E07Rik,0.97824085,62.9854,1.0,1.595525040798901
AFM,Afm,0.95099,67.27795,1.0,1.5954631697633017
FA2H,Fa2h,0.8542971,82.5269,1.0,1.5954226177169204
HAUS3,Haus3,0.8960907,75.93395000000001,1.0,1.5954212260186225
PRR11,Prr11,0.91587466,72.811,1.0,1.595400309570088
GALNT3,Galnt3,0.7945221,91.9431,1.0,1.595291408380222
OCSTAMP,Ocstamp,0.9777351,63.039449999999995,1.0,1.5952677358533212
SPAG17,Spag17,0.91883296,72.32005,1.0,1.5951574361059433
C9orf152,D630039A03Rik,0.98220754,62.3183,1.0,1.595111371297333
RDH8,Rdh8,0.8563233,82.1731,1.0,1.5950808854000325
TADA1,Tada1,0.76980484,95.8209,1.0,1.5950786970224704
MAGEL2,Magel2,0.9731777,63.7311,1.0,1.5949950786432656
DDX49,Ddx49,0.8070423,89.92814999999999,1.0,1.5948921357250538
CCDC136,Ccdc136,0.9410464,68.7877,1.0,1.5948749490379077
MLIP,Mlip,0.93385124,69.91024999999999,1.0,1.5947503072045153
FUBP3,Fubp3,0.78587705,93.2522,1.0,1.5947451100217742
AOAH,Aoah,0.89366376,76.24025,1.0,1.5946558034093774
CDSN,Cdsn,0.97060233,64.0919,1.0,1.5945405123106942
WHAMM,Whamm,0.95578545,66.4236,1.0,1.5944843434682563
TESMIN,Tesmin,0.95717734,66.19874999999999,1.0,1.5944315067914456
TXNDC16,Txndc16,0.8966471,75.74539999999999,1.0,1.594413429768935
NUP205,Nup205,0.787037,93.0349,1.0,1.5944018951856402
UFD1,Ufd1,0.75113684,98.6971,1.0,1.594392505773663
TRIM6,Trim6,0.88265973,77.94905,1.0,1.5943852872347675
FAAP100,Faap100,0.9114355,73.4092,1.0,1.5943796722943189
HPF1,Hpf1,0.81064945,89.3064,1.0,1.5943648030200581
CCDC194,Ccdc194,0.951457,67.094,1.0,1.594360347785221
RNASEL,Rnasel,0.9696154,64.2287,1.0,1.5943516608328077
ZNF597,Zfp597,0.9812152,62.3984,1.0,1.594346985712169
NOL12,Nol12,0.807615,89.7752,1.0,1.594266052220029
ATP10D,Atp10d,0.8462269,83.6745,1.0,1.5941681274117925
ATP5PB,Atp5pb,0.8516233,82.8125,1.0,1.5940607811109067
DNAAF3,Dnaaf3,0.9348711,69.6763,1.0,1.5940196047364958
TMEM190,Tmem190,0.9621265,65.37335,1.0,1.593984653256035
BBLN,Bbln,0.78080547,93.9759,1.0,1.5939818498024882
