zebrafish gene name,frog gene name,correlation,identical_scores,orthology confidence,combo_score
grm6a,grm8l,0.98652136,51.9481,0.0,1.4658013872487725
slc23a1,slc23a1,0.9865055,51.9481,0.0,1.4657651481953202
crmp1,dpysl3,0.9865033,51.9481,0.0,1.4657601213404905
mapk10,mapk10,0.9864962,51.9481,0.0,1.4657438983089954
rras2,RRAS2,0.98649603,51.9481,0.0,1.4657435098702132
sbno2a,sbno2,0.98649377,51.9481,0.0,1.465738345919343
gatd1,gatd1,0.9385553,62.393649999999994,0.0,1.4656308220046215
pabpc4,pabpc4,0.9864379,51.9481,0.0,1.4656106866560148
tada2a,tada2a,0.9864193,51.9481,0.0,1.4655681868833659
rapsn,rapsn,0.9864188,51.9481,0.0,1.465567044416359
usp22,usp22,0.9863949,51.9481,0.0,1.465512434493439
dnajb4,dnajb4,0.9863668,51.9481,0.0,1.4654482278476628
rims3,rims3,0.9863652,51.9481,0.0,1.4654445719532414
pik3c2a,pik3c2a,0.986344,51.9481,0.0,1.4653961313521573
brd4,brd4,0.9877564,51.63935,0.0,1.4653888736061202
pick1,pick1,0.9863317,51.9481,0.0,1.4653680266637927
msh2,msh2,0.9863287,51.9481,0.0,1.4653611718617525
ndst1b,ndst1,0.9863259,51.9481,0.0,1.465354774046515
b4galnt4b,b4galnt4,0.9863175,51.9481,0.0,1.4653355806008026
gabbr2,gabbr2,0.98629314,51.9481,0.0,1.4652799196082364
sorl1,sorl1,0.98627776,51.9481,0.0,1.4652447773231105
DAAM2,DAAM2,0.986277,51.9481,0.0,1.4652430407732602
krit1,krit1,0.9862756,51.9481,0.0,1.4652398418656416
brinp3a.1,brinp3,0.9862688,51.9481,0.0,1.4652243043143502
nrbp1,nrbp1,0.98626536,51.9481,0.0,1.4652164441413444
poc1bl,galnt4,0.9862623,51.9481,0.0,1.4652094522432635
alg8,alg8,0.9862585,51.9481,0.0,1.4652007694940126
lig3,lig3,0.9862545,51.9481,0.0,1.465191629757959
pip4k2ca,pip4k2c,0.98624146,51.9481,0.0,1.4651618342184243
psmd12,psmd12,0.9862405,51.9481,0.0,1.4651596406817715
slc41a1,slc41a1,0.98623,51.9481,0.0,1.465135648874631
ppp1r10,ppp1r10,0.9862294,51.9481,0.0,1.465134277914223
rcbtb2,rcbtb2,0.98621935,51.9481,0.0,1.4651113143273884
abcc2,abcc2,0.9862166,51.9481,0.0,1.4651050307588513
mak16,mak16,0.9861863,51.9481,0.0,1.4650357972582455
khdrbs2,khdrbs2,0.98617077,51.9481,0.0,1.4650003122330177
tubgcp2,tubgcp2,0.98616695,51.9481,0.0,1.4649915837850864
arhgef3,arhgef3.2,0.9861585,51.9481,0.0,1.4649722760926736
phox2bb,phox2b,0.98615587,51.9481,0.0,1.4649662667162184
MAGI3,magi3,0.977123,53.9162,0.0,1.464944784254245
afap1l1a,afap1l1,0.9861411,51.9481,0.0,1.4649325182408406
lrrc4.2,LRRC4,0.9861386,51.9481,0.0,1.464926805905807
rock1,rock1,0.9861369,51.9481,0.0,1.4649229215179842
gpam,gpam,0.9861362,51.9481,0.0,1.4649213220641748
znf598,znf598,0.98613495,51.9481,0.0,1.464918465896658
syt1a,syt5,0.98612493,51.9481,0.0,1.464895570857844
mymk,MYMK,0.98611444,51.9481,0.0,1.4648716019000436
nfasca,nfasc,0.98611224,51.9481,0.0,1.464866575045214
klhl11,klhl11,0.9860841,51.9481,0.0,1.4648022770020772
onecutl,onecut1.2,0.97639847,54.05755,0.0,1.4647700789715954
tmem131,tmem131,0.98606807,51.9481,0.0,1.4647656495098424
gper1,gper1,0.98606265,51.9481,0.0,1.4647532651674902
akap10,akap10,0.9860621,51.9481,0.0,1.4647520084537828
nckap1l,nckap1l,0.9860529,51.9481,0.0,1.4647309870608596
cyp8b1.2,cyp8b1.1,0.9860522,51.9481,0.0,1.4647293876070502
atg3,atg3,0.9860425,51.9481,0.0,1.4647072237471201
ankhb,ankh,0.98603714,51.9481,0.0,1.4646949765008084
armc8,armc8,0.98600894,51.9481,0.0,1.4646305413616307
foxd2,foxd2,0.9859984,51.9481,0.0,1.4646064581571299
ARFGEF3,ARFGEF3,0.98596436,51.9481,0.0,1.4645286790033136
mbtd1,mbtd1,0.98595977,51.9481,0.0,1.4645181911561924
trappc8,trappc8,0.9859365,51.9481,0.0,1.4644650207417007
b4galt6,b4galt5,0.9859237,51.9481,0.0,1.4644357735863291
rnf44,rnf44,0.9859207,51.9481,0.0,1.4644289187842892
PLPPR1,plppr1,0.96009815,57.5794,0.0,1.4644202066332839
tpi1b,tpi1,0.9859137,51.9481,0.0,1.4644129242461954
gps1,gps1,0.98590165,51.9481,0.0,1.464385390791334
asns,asns,0.9858987,51.9481,0.0,1.4643786502359948
brap,brap,0.98588634,51.9481,0.0,1.464350408451589
ralgps2,ralgps2,0.9858697,51.9481,0.0,1.4643123871496062
uba2,uba2,0.9858582,51.9481,0.0,1.4642861104084524
gtpbp4,gtpbp4,0.98585266,51.9481,0.0,1.4642734518740181
pigu,pigu,0.9858478,51.9481,0.0,1.4642623470947131
sf3a1,sf3a1,0.9858431,51.9481,0.0,1.46425160790485
mcm6l,mcm6.2,0.985833,51.9481,0.0,1.4642285300713147
emc6,emc6,0.98582953,51.9481,0.0,1.4642206013502883
slc25a3a,slc25a3,0.9858248,51.9481,0.0,1.464209793612405
lrfn5a,lrfn5,0.98582095,51.9481,0.0,1.4642009966164535
pomt2,pomt2,0.98580694,51.9481,0.0,1.464168984690926
adcyap1r1b,adcyap1r1,0.9858058,51.9481,0.0,1.4641663798661506
atp6v0a1a,atp6v0a1,0.98580414,51.9481,0.0,1.4641625868756885
cab39,cab39,0.9858013,51.9481,0.0,1.4641560976630903
tm9sf1,tm9sf1,0.98578423,51.9481,0.0,1.4641170938394819
fads2,fads2,0.98578155,51.9481,0.0,1.4641109702163257
fam168b,fam168b,0.9857783,51.9481,0.0,1.4641035441807824
colgalt1a,colgalt1,0.9857593,51.9481,0.0,1.464060130434528
eif3s10,eif3a,0.98573947,51.9481,0.0,1.4640148201930423
med24,med24,0.9857357,51.9481,0.0,1.464006205991812
mipepa,mipep,0.98572725,51.9481,0.0,1.4639868982993989
atp7a,atp7a,0.98571324,51.9481,0.0,1.4639548863738714
ift172,ift172,0.98571193,51.9481,0.0,1.4639518931103135
elfn1b,elfn1,0.9856993,51.9481,0.0,1.4639230343937244
cacng2a,cacng3,0.9856971,51.9481,0.0,1.463918007538895
vta1,vta1,0.98568803,51.9481,0.0,1.4638972831873938
wdr36,wdr36,0.98568195,51.9481,0.0,1.4638833907885922
abcd1,abcd2,0.9856678,51.9481,0.0,1.4638510589723026
ankhd1,ankhd1,0.9856657,51.9481,0.0,1.4638462606108744
usp48,usp48,0.9856656,51.9481,0.0,1.4638460321174733
rpl31,rpl31,0.98565954,51.9481,0.0,1.4638321854173522
cyp17a1,cyp17a1,0.9856463,51.9481,0.0,1.4638019328910148
aplp2,aplp2,0.9856439,51.9481,0.0,1.4637964490493827
gng13b,gng13,0.985615,51.9481,0.0,1.4637304144563958
cpsf4,cpsf4,0.9856144,51.9481,0.0,1.4637290434959875
sh3pxd2b,sh3pxd2b,0.98560584,51.9481,0.0,1.463709484460833
cnfn,cnfn.1,0.96471053,56.5034,0.0,1.4636868976675608
ern1,ern2,0.9855838,51.9481,0.0,1.463659124515178
gnl3l,gnl3l,0.9855802,51.9481,0.0,1.4636508987527297
SORCS3,sorcs3,0.9505016,59.59515,0.0,1.4636099391439479
erlin2,erlin2,0.9855548,51.9481,0.0,1.4635928614287894
strap,strap,0.9855454,51.9481,0.0,1.4635713830490638
man2b2,man2b2,0.9855346,51.9481,0.0,1.4635467057617193
cog8,cog8,0.98553115,51.9481,0.0,1.4635388227393729
ino80,ino80,0.9855285,51.9481,0.0,1.4635327676642373
pmpcb,pmpcb,0.98552245,51.9481,0.0,1.4635189438134564
fibcd1b,fibcd1,0.98548883,51.9481,0.0,1.4634421243319262
mapk14a,mapk14,0.98546165,51.9481,0.0,1.463380019825442
nop10,nop10,0.985445,51.9481,0.0,1.4633419756741193
sc5d,sc5d,0.9854383,51.9481,0.0,1.4633266666162297
ddhd1a,ddhd1,0.9854307,51.9481,0.0,1.4633093011177278
dld,dll1,0.98542494,51.9481,0.0,1.4632961398978108
kif26ba,kif26b,0.9854215,51.9481,0.0,1.4632882797248046
mphosph10,mphosph10,0.9854149,51.9481,0.0,1.4632731991603163
ddx56,ddx56,0.9854085,51.9481,0.0,1.4632585755826306
pcyt1aa,pcyt1a,0.9853836,51.9481,0.0,1.4632016807256971
mvda,mvd,0.98537433,51.9481,0.0,1.4631804993873927
ampd3a,ampd3,0.9853687,51.9481,0.0,1.4631676352088974
ddost,ddost,0.9853626,51.9481,0.0,1.4631536971114159
thbs3a,thbs3,0.9853589,51.9481,0.0,1.4631452428555665
stk26,stk26,0.8611899,79.0304,0.0,1.4631443887144089
snx27b,snx27,0.98533714,51.9481,0.0,1.4630955226914348
grk6,grk6,0.9853258,51.9481,0.0,1.4630696115397233
fmnl3,fmnl3,0.98531187,51.9481,0.0,1.4630377824089165
borcs5,borcs5,0.98530984,51.9481,0.0,1.4630331439928694
ckmt2a,ckmt1b,0.98529655,51.9481,0.0,1.4630027772198315
fubp3,fubp3,0.9852957,51.9481,0.0,1.46300083502592
retsat.2,retsat,0.9781773,53.49795,0.0,1.462972157740532
cygb2,cygb,0.965904,56.1738,0.0,1.4629609724525614
chd4b,chd4,0.9852434,51.9481,0.0,1.4628813329770196
zgc:123321,yipf7,0.9518493,59.22945,0.0,1.462858231779468
hectd3,hectd3,0.98521775,51.9481,0.0,1.4628227244195764
C13H9orf72,c1h9orf72,0.9852116,51.9481,0.0,1.462808672075394
igf1rb,igf1r,0.9851985,51.9481,0.0,1.4627787394398184
nup133,nup133,0.9851921,51.9481,0.0,1.4627641158621327
camsap1b,camsap1,0.9851874,51.9481,0.0,1.46275337667227
gak,gak,0.98517805,51.9481,0.0,1.4627320125392447
dync1i1,dync1i1,0.9851709,51.9481,0.0,1.4627156752610488
rps25,rps25,0.9851683,51.9481,0.0,1.462709734432614
crim1,crim1,0.98514795,51.9481,0.0,1.4626632360254415
ndfip2,ndfip2,0.98514354,51.9481,0.0,1.4626531594664427
lrrc40,lrrc40,0.9851402,51.9481,0.0,1.462645527786838
plxna4,plxna2,0.9851386,51.9481,0.0,1.4626418718924163
grk3,grk3,0.9851266,51.9481,0.0,1.4626144526842557
cited2,cited2,0.9851222,51.9481,0.0,1.4626043989745967
capn9,capn9,0.9851219,51.9481,0.0,1.4626037134943928
dars2,dars2,0.98512185,51.9481,0.0,1.462603599247692
bsk146,bsk146,0.9481196,60.0104,0.0,1.4625174304421238
pes,pes1,0.9850808,51.9481,0.0,1.4625098027064425
scyl2,scyl2,0.98507625,51.9481,0.0,1.4624994062566814
tjp2a,tjp2,0.9850607,51.9481,0.0,1.4624638755327732
calr3a,calr,0.98505443,51.9481,0.0,1.4624495489965095
rpl35a,rpl35a,0.9850391,51.9481,0.0,1.4624145209580839
PHLPP1,phlpp1,0.9642043,56.4914,0.0,1.4624044822181288
idh1,idh1,0.98503315,51.9481,0.0,1.4624009256007042
insig2,insig2,0.9850016,51.9481,0.0,1.462328835932582
xrcc1,xrcc1,0.97784704,53.5085,0.0,1.4623280583795564
trhr2,trhr2,0.953179,58.882549999999995,0.0,1.4622623464454194
gga1,gga1,0.98497105,51.9481,0.0,1.4622590311984727
zfyve28,zfyve28a,0.98496205,51.9481,0.0,1.4622384667923525
fam102bb,eeig2,0.9849564,51.9481,0.0,1.4622255569151765
plk3,plk3,0.9849472,51.9481,0.0,1.4622045355222535
ndufs4,ndufs4,0.98493344,51.9481,0.0,1.4621730948302294
tyk2,tyk2,0.98491716,51.9481,0.0,1.462135896104491
tmed2,tmed2,0.98490494,51.9481,0.0,1.4621079742108474
ufl1,ufl1,0.9849049,51.9481,0.0,1.4621078828134868
acad9,acad9,0.98490405,51.9481,0.0,1.4621059406195758
timm8a,TIMM8A,0.9848905,51.9481,0.0,1.462074979763694
rad1,rad1,0.9848728,51.9481,0.0,1.4620345364316572
slc22a16,slc22a16,0.96463877,56.360600000000005,0.0,1.462026942487141
smarcc1a,smarcc2,0.98486656,51.9481,0.0,1.4620202784434135
prc1a,prc1,0.98486274,51.9481,0.0,1.4620115499954824
elovl6l,elovl3,0.9848464,51.9481,0.0,1.4619742141737038
fam49a,cyria,0.98484224,51.9481,0.0,1.4619647088482077
col6a2,col6a2,0.9848331,51.9481,0.0,1.4619438245513257
ctps1a,ctps2,0.9848299,51.9481,0.0,1.4619365127624828
aldh4a1,aldh4a1,0.98482496,51.9481,0.0,1.4619252251884565
g6pc1a.2,g6pc1.3,0.98478925,51.9481,0.0,1.461843630194838
chrnb5a,chrnb2,0.98477364,51.9481,0.0,1.4618079623748894
uckl1a,uckl1,0.9847559,51.9481,0.0,1.461767427645492
atp6v0a2a,tcirg1,0.9847464,51.9481,0.0,1.4617457207723645
wdr12,wdr12,0.9847447,51.9481,0.0,1.461741836384542
hspa12b,hspa12b,0.984733,51.9481,0.0,1.461715102656585
cpsf2,cpsf2,0.98471516,51.9481,0.0,1.4616743394337863
limk1a,limk1,0.9847033,51.9481,0.0,1.4616472401163874
piga,piga,0.9846993,51.9481,0.0,1.461638100380334
rps21,rps21,0.98468924,51.9481,0.0,1.461615113944159
rab2a,rab2b,0.98468494,51.9481,0.0,1.4616052887279016
crtc1a,crtc1,0.984675,51.9481,0.0,1.4615825764838084
ppp1r13ba,ppp1r13b,0.9846572,51.9481,0.0,1.4615419046583702
dyrk1b,dyrk1a.2,0.98464936,51.9481,0.0,1.4615239907757052
cep76,cep76,0.98463917,51.9481,0.0,1.4615007072981085
tbc1d15,tbc1d15,0.98463136,51.9481,0.0,1.4614828619634639
rangap1a,rangap1,0.98461354,51.9481,0.0,1.4614421444393455
fgf16,fgf16,0.9846128,51.9481,0.0,1.4614404535881755
ahsa1b,ahsa1,0.9846096,51.9481,0.0,1.4614331417993327
slc25a27,slc25a27,0.9846079,51.9481,0.0,1.4614292574115098
scin,scin,0.9845845,51.9481,0.0,1.4613757899555966
derl1,derl1,0.98456925,51.9481,0.0,1.4613409447118924
mcrs1,mcrs1,0.9845622,51.9481,0.0,1.461324835927098
YTHDC2,ythdc2,0.95255154,58.926249999999996,0.0,1.4612864476975045
racgap1,racgap1,0.9845316,51.9481,0.0,1.461254916946288
her6,hes1,0.98452663,51.9481,0.0,1.4612435608242416
comp,comp,0.9845247,51.9481,0.0,1.461239150901596
dnajc1,dnajc1,0.9845101,51.9481,0.0,1.4612057908650005
slco1e1,slco1b3,0.98448545,51.9481,0.0,1.4611494672415701
kif17,kif17,0.9844705,51.9481,0.0,1.46111530747807
znf207b,znf207,0.98446965,51.9481,0.0,1.4611133652841586
fbl,fbl,0.98444074,51.9481,0.0,1.4610473078418318
eomesa,eomes,0.98442566,51.9481,0.0,1.4610128510369096
POLR3D,polr3d,0.97997624,52.91815,0.0,1.4610085691376913
krt4,krt8.1,0.98441297,51.9481,0.0,1.46098385522428
shkbp1,shkbp1,0.9843963,51.9481,0.0,1.4609457653742766
epha4b,epha2,0.984383,51.9481,0.0,1.4609153757518984
scai,scai,0.9843609,51.9481,0.0,1.4608648787102023
unkl,unkl,0.9843591,51.9481,0.0,1.4608607658289785
sall3a,sall3,0.98434705,51.9481,0.0,1.4608332323741169
dpf2l,dpf2,0.9843341,51.9481,0.0,1.4608036424786435
neurod6a,neurod6,0.9843273,51.9481,0.0,1.4607881049273526
tbc1d20,tbc1d20,0.9843249,51.9481,0.0,1.4607826210857202
cat,cat.2,0.98431826,51.9481,0.0,1.4607674491238716
tbx18,tbx18,0.9843175,51.9481,0.0,1.4607657125740212
pmm2,pmm1,0.9842974,51.9481,0.0,1.4607197854003522
dhrs3a,dhrs3,0.9842914,51.9481,0.0,1.460706075796272
ppan,ppan,0.9842895,51.9481,0.0,1.4607017344216464
tbl2,tbl2,0.9842878,51.9481,0.0,1.4606978500338237
pacs1a,pacs1,0.9842711,51.9481,0.0,1.4606596916358
erap1a,erap1,0.98426586,51.9481,0.0,1.46064771858157
stk11,stk11,0.98425245,51.9481,0.0,1.4606170776164502
lrrc4ba,lrrc4b,0.9842493,51.9481,0.0,1.460609880074308
hacd1,hacd1,0.9842492,51.9481,0.0,1.4606096515809068
ccn2a,ccn2,0.9842458,51.9481,0.0,1.4606018828052612
taf6,taf6,0.9842452,51.9481,0.0,1.4606005118448533
SLC2A13,slc2a13,0.9154435,66.9506,0.0,1.4605609873992862
map1b,map1b,0.98422724,51.9481,0.0,1.4605594744299726
capn8,capn8.1,0.9841954,51.9481,0.0,1.4604867221309865
atp6v0a2b,atp6v0a2,0.98417974,51.9481,0.0,1.4604509400643364
scrt1a,scrt1,0.9841698,51.9481,0.0,1.4604282278202434
eprs1,eprs1,0.98416674,51.9481,0.0,1.4604212359221627
sar1ab,sar1b,0.9841442,51.9481,0.0,1.4603697335095007
pitx2,pitx2,0.98414314,51.9481,0.0,1.4603673114794467
TNK2,tnk2,0.9841342,51.9481,0.0,1.4603468841693668
ppp2r5d,ppp2r5c,0.9841168,51.9481,0.0,1.460307126317534
tmem98,tmem98,0.9841151,51.9481,0.0,1.460303241929711
kif3a,kif3a,0.98410434,51.9481,0.0,1.4602786560397272
mindy1,mindy1,0.98409015,51.9481,0.0,1.4602462328260768
fgfr4,fgfr4,0.98408693,51.9481,0.0,1.460238875338554
manf,manf,0.9840838,51.9481,0.0,1.4602317234950917
rab27b,rab27b,0.9840827,51.9481,0.0,1.460229210067677
heatr1,heatr1,0.9840799,51.9481,0.0,1.4602228122524399
ptk2ab,ptk2,0.98404664,51.9481,0.0,1.4601468153471542
rcl1,rcl1,0.98403764,51.9481,0.0,1.460126250941034
traf6,traf6,0.9840368,51.9481,0.0,1.4601243315964627
zgc:92360,adap1,0.984036,51.9481,0.0,1.4601225036492518
coq10a,coq10a,0.9840293,51.9481,0.0,1.4601071945913622
furina,furin,0.984029,51.9481,0.0,1.4601065091111582
foxo3b,foxo3,0.9840287,51.9481,0.0,1.460105823630954
slc45a2,slc45a2,0.9840276,51.9481,0.0,1.4601033102035395
cyp24a1,cyp24a1,0.9840212,51.9481,0.0,1.4600886866258538
lnpep,lnpep,0.98400754,51.9481,0.0,1.4600574744272308
HSPG2,hspg2,0.97668713,53.54415,0.0,1.4600512138415565
rraga,rraga,0.98399264,51.9481,0.0,1.4600234289104312
bco2b,bco2l,0.98398435,51.9481,0.0,1.4600044868074602
sipa1l2,sipa1l2,0.9839839,51.9481,0.0,1.4600034585871544
ints3,ints3,0.9839805,51.9481,0.0,1.4599956898115087
tmem248,tmem248,0.9839778,51.9481,0.0,1.4599895204896725
chrd,chrd,0.9839667,51.9481,0.0,1.4599641577221238
lmbr1l,lmbr1l,0.9839524,51.9481,0.0,1.4599314831657324
gmcl1,gmcl1,0.9839493,51.9481,0.0,1.459924399870291
cers6,cers6,0.983933,51.9481,0.0,1.4598871554458726
rpl13,rpl13,0.98392606,51.9481,0.0,1.4598712980038198
canx,canx,0.9839015,51.9481,0.0,1.4598151800244508
cdk11b,cdk11b,0.98388857,51.9481,0.0,1.4597856358276577
arrdc2,arrdc2,0.9838865,51.9481,0.0,1.45978090601425
gdf11,gdf11.1,0.9838823,51.9481,0.0,1.4597713092913938
csgalnact2,csgalnact2,0.9838778,51.9481,0.0,1.4597610270883337
atl2,atl2,0.9838752,51.9481,0.0,1.4597550862598987
MEGF6,megf6,0.9809192,52.59215,0.0,1.4597479590941473
rabgap1,rabgap1,0.9838649,51.9481,0.0,1.4597315514395608
gpr137ba,gpr137b,0.9838613,51.9481,0.0,1.4597233256771127
ubap2l,ubap2l,0.9838606,51.9481,0.0,1.459721726223303
nae1,nae1,0.98383325,51.9481,0.0,1.459659233278037
rundc3b,rundc3b,0.98383325,51.9481,0.0,1.459659233278037
snrpb2,snrpb2,0.9838265,51.9481,0.0,1.4596438099734468
nphp3,nphp3,0.9838129,51.9481,0.0,1.4596127348708645
rpl3,rpl3,0.9838078,51.9481,0.0,1.459601081707396
atp5f1d,atp5f1d,0.9838017,51.9481,0.0,1.4595871436099146
slc20a1b,slc20a1,0.9837979,51.9481,0.0,1.4595784608606635
pcdh1a,pcdh1,0.98378074,51.9481,0.0,1.459539251392994
wfdc1,wfdc1,0.9837733,51.9481,0.0,1.459522251483934
atf7a,atf7,0.983763,51.9481,0.0,1.4594987166635964
grin2ca,grin2d,0.9837382,51.9481,0.0,1.4594420503000642
rab21,rab21,0.98372865,51.9481,0.0,1.4594202291802363
mxc,mx1,0.9837179,51.9481,0.0,1.4593956661395924
slc13a3,slc13a3,0.9837069,51.9481,0.0,1.459370531865445
pmt,pmt,0.9836985,51.9481,0.0,1.4593513384197325
map2k6,map2k6,0.9836707,51.9481,0.0,1.4592878172541601
nup160,nup160,0.98366654,51.9481,0.0,1.4592783119286645
atp6v0a1b,atp6v0a4,0.98365694,51.9481,0.0,1.459256376562136
gja1b,gja1,0.98365325,51.9481,0.0,1.4592479451556266
tcf7l1a,tcf7l1,0.9836441,51.9481,0.0,1.4592270380094041
vdac1,vdac1,0.9836197,51.9481,0.0,1.4591712856194774
tshr,tshr,0.98361576,51.9481,0.0,1.4591622829794644
ranbp3a,ranbp3,0.98359,51.9481,0.0,1.4591034230792794
acbd3,acbd3,0.98358124,51.9481,0.0,1.4590834070573224
atp6v1g1,atp6v1g1,0.9835697,51.9481,0.0,1.4590570389188078
plcb3,plcb3,0.98355836,51.9481,0.0,1.459031127767096
fnbp1l,fnbp1l,0.98352754,51.9481,0.0,1.4589607061008032
ddx17,ddx17,0.98352134,51.9481,0.0,1.4589465395099204
opa1,opa1,0.9835049,51.9481,0.0,1.4589089751947402
smpd4,smpd4,0.98350304,51.9481,0.0,1.4589047252174752
ints9,ints9,0.9835004,51.9481,0.0,1.45889869299168
psmb5,psmb5,0.98349637,51.9481,0.0,1.458889484707606
vamp2,vamp2,0.9834903,51.9481,0.0,1.4588756151581448
mgat2,mgat2,0.98348093,51.9481,0.0,1.458854205326439
fam118b,fam118b,0.98347193,51.9481,0.0,1.4588336409203186
slc16a12b,slc16a12,0.9834577,51.9481,0.0,1.4588011263093081
ncbp2,ncbp2,0.98345417,51.9481,0.0,1.4587930604922408
cbfb,cbfb,0.9834445,51.9481,0.0,1.4587709651803316
pi4k2b,pi4k2b,0.98344076,51.9481,0.0,1.4587624195271212
olig3,olig3,0.9834379,51.9481,0.0,1.4587558846158428
tecrb,tecr,0.98343694,51.9481,0.0,1.45875369107919
tsg101b,tsg101,0.9834317,51.9481,0.0,1.45874171802496
slc34a2a,slc34a2,0.98343027,51.9481,0.0,1.4587384505693208
atrn,atrn,0.9834227,51.9481,0.0,1.4587211536188394
rps19,rps19,0.9834178,51.9481,0.0,1.4587099574421738
srpra,srpra,0.9834156,51.9481,0.0,1.458704930587344
pcdh20,pcdh20,0.98341006,51.9481,0.0,1.45869227205291
neurod4,neurod4,0.98340756,51.9481,0.0,1.4586865597178766
pak4,pak4,0.9834039,51.9481,0.0,1.4586781968593876
polg,polg,0.9833996,51.9481,0.0,1.4586683716431301
impdh2,impdh2,0.9833958,51.9481,0.0,1.4586596888938792
tonsl,tonsl,0.9833888,51.9481,0.0,1.4586436943557852
hnrnpub,hnrnpu,0.983372,51.9481,0.0,1.4586053074643606
dnajb1b,dnajb1,0.9833697,51.9481,0.0,1.4586000521161298
hars,hars2,0.9833665,51.9481,0.0,1.458592740327287
acaa2,acaa2,0.983356,51.9481,0.0,1.4585687485201464
prkdc,prkdc,0.9833518,51.9481,0.0,1.45855915179729
BIVM,bivm,0.9879144,50.9495,0.0,1.4585229496261065
sema3b,sema3b,0.98332363,51.9481,0.0,1.4584947852061327
mgrn1b,mgrn1,0.9833133,51.9481,0.0,1.4584711818377745
gpr146,gpr146,0.98331314,51.9481,0.0,1.4584708162483324
neo1a,neo1,0.9833086,51.9481,0.0,1.4584604426479113
col8a2,col8a2,0.98330814,51.9481,0.0,1.4584593915782653
pim3,pim3,0.98329717,51.9481,0.0,1.4584343258521386
aldoca,aldob,0.98329234,51.9481,0.0,1.4584232896208538
myadml2,myadml2,0.98327976,51.9481,0.0,1.4583945451509652
dpm1,dpm1,0.98327667,51.9481,0.0,1.458387484704864
frem1a,frem1,0.98326576,51.9481,0.0,1.458362556074778
prim1,prim1,0.9832625,51.9481,0.0,1.4583551071898944
dnajb14,dnajb14,0.9832494,51.9481,0.0,1.4583251745543189
pinx1,pinx1,0.98324376,51.9481,0.0,1.4583122875264833
ubtf,ubtf,0.9832369,51.9481,0.0,1.4582966128791512
atp5po,atp5po,0.98322356,51.9481,0.0,1.4582661318594128
mrto4,mrto4,0.9832178,51.9481,0.0,1.4582529706394958
tmem106bb,tmem106b,0.98320735,51.9481,0.0,1.4582290930790558
nt5dc3,nt5dc3,0.98320645,51.9481,0.0,1.4582270366384436
syap1,syap1,0.9832037,51.9481,0.0,1.4582207530699067
tob1b,tob1,0.9832014,51.9481,0.0,1.458215497721676
gtf2h5,gtf2h5,0.98319936,51.9481,0.0,1.4582108364562887
u2af1,u2af1,0.9831949,51.9481,0.0,1.458200645650589
efhd2,efhd1,0.98319125,51.9481,0.0,1.45819230564144
gpr173,gpr173,0.9831898,51.9481,0.0,1.4581889924871207
hhipl1,hhipl1,0.98316485,51.9481,0.0,1.4581319833834865
capza1b,capza1,0.983164,51.9481,0.0,1.4581300411895755
gtf2a2,gtf2a2,0.9831562,51.9481,0.0,1.458112218704271
atp5pd,atp5pd,0.9831536,51.9481,0.0,1.458106277875836
itsn1,itsn1,0.98313606,51.9481,0.0,1.4580662001332412
cetn2,cetn2,0.98313195,51.9481,0.0,1.4580568090544461
sh3glb1a,sh3glb1,0.9831298,51.9481,0.0,1.4580518964463174
yme1l1b,yme1l1,0.983129,51.9481,0.0,1.4580500684991067
zeb1b,zeb1,0.9831255,51.9481,0.0,1.4580420712300597
lig4,lig4,0.98312235,51.9481,0.0,1.4580348736879176
uqcrfs1,uqcrfs1,0.98311037,51.9481,0.0,1.4580075001784372
pcxa,pc.2,0.9830993,51.9481,0.0,1.457982205958909
fbxl7,fbxl7,0.9830964,51.9481,0.0,1.45797557965027
cyp26b1,cyp26b1,0.9830962,51.9481,0.0,1.4579751226634672
nr1h3,nr1h2,0.9830779,51.9481,0.0,1.4579333083710222
kcnj21,kcnj22,0.98305494,51.9481,0.0,1.4578808462860748
kif5aa,kif5a,0.9830546,51.9481,0.0,1.4578800694085103
dachd,dach1,0.9830397,51.9481,0.0,1.4578460238917108
EEIG1,eeig1,0.98303396,51.9481,0.0,1.4578329083704737
lmo2,lmo2,0.98303103,51.9481,0.0,1.4578262135138147
ercc2,ercc2,0.9830197,51.9481,0.0,1.457800325211443
bag6l,bag6,0.98301744,51.9481,0.0,1.4577951612605728
svep1,svep1,0.98300385,51.9481,0.0,1.4577641090073308
lancl2,lancl2,0.9829982,51.9481,0.0,1.457751199130155
gorasp2,gorasp2,0.9829891,51.9481,0.0,1.457730406230633
grm4,grm4,0.98298013,51.9481,0.0,1.4577099103725328
ift81,ift81,0.9829698,51.9481,0.0,1.4576863070041748
stimate,stimate,0.9829595,51.9481,0.0,1.4576627721838369
ciao1,ciao1,0.9829371,51.9481,0.0,1.457611589661937
adgrv1,adgrv1,0.9829364,51.9481,0.0,1.4576099902081276
dlg3,dlg3,0.9829235,51.9481,0.0,1.4575805145593548
angptl7,angptl7,0.9829189,51.9481,0.0,1.4575700038628931
abl1,abl1,0.9829177,51.9481,0.0,1.457567261942077
rx3,rax,0.98291695,51.9481,0.0,1.457565548241567
ttc17,ttc17,0.98291314,51.9481,0.0,1.4575568426429761
mmd,mmd,0.9829015,51.9481,0.0,1.4575302460110602
