chimpanzee gene name,gorilla gene name,correlation,identical_scores,orthology confidence,combo_score
CDSN,CDSN,0.99885297,98.03245,1.0,1.9711700705526038
GPR32,GPR32,0.9988417,98.0337,1.0,1.9711644966726294
NLRP13,NLRP13,0.9995218,97.93285,1.0,1.9711580183469568
TMEM74B,TMEM74B,0.99874467,98.0469,1.0,1.9711493928427275
TTC28,TTC28,0.9882351,99.5969,1.0,1.9711357577252677
LBP,LBP,0.9981765,98.1289,1.0,1.9711244259876786
AARD,AARD,0.9986973,98.0519,1.0,1.9711225387898723
HMMR,HMMR,0.9990964,97.992,1.0,1.9711090436982124
ADGRG4,ADGRG4,0.9996839,97.9048,1.0,1.9711023497846722
SLA2,SLA2,0.998464,98.0843,1.0,1.9710951492422617
PRRT2,PRRT2,0.9992386,97.9695,1.0,1.9710886221800508
CFAP263,CCDC113,0.99805325,98.1432,1.0,1.9710719651662498
GUSB,GUSB,0.99449897,98.6667,1.0,1.971057889638991
MIB1,MIB1,0.99954087,97.9223,1.0,1.9710536771947689
PCDHB5,PCDHB5,0.9990967,97.9874,1.0,1.971047594348335
VILL,VILL,0.9992125,97.97030000000001,1.0,1.9710474575502916
SLC22A16,SLC22A16,0.9960282,98.4402,1.0,1.9710468966894292
PPM1D,PPM1D,0.9977759,98.1818,1.0,1.9710405164965454
CARD14,CARD14,0.99827766,98.1076,1.0,1.9710384952422197
CYTH3,CYTH3,0.99733865,98.2456,1.0,1.9710306738892074
OR5A1,OR5A1,0.99835324,98.0952,1.0,1.9710216908520777
CDON,CDON,0.9997457,97.88965,1.0,1.9710210215329775
SAFB,SAFB,0.9998052,97.88069999999999,1.0,1.9710187427840522
ALKBH8,ALKBH8,0.9951118,98.57300000000001,1.0,1.9710139438202727
IL17C,IL17C,0.99919504,97.9695,1.0,1.9710019105225882
ZNF615,ZNF615,0.9991343,97.9784,1.0,1.9710010464767023
UPP2,UPP2,0.9981183,98.1283,1.0,1.971000478542662
SLC26A6,SLC26A6,0.99433076,98.6859,1.0,1.970982023334979
ADRA2B,ADRA2B,0.9989079,98.00875,1.0,1.970959741072368
UGT3A1,UGT3A1,0.99836767,98.088,1.0,1.9709532992618581
FCMR,FCMR,0.99930686,97.9487,1.0,1.9709439440364431
SPA17,SPA17,0.99886817,98.0132,1.0,1.9709406767924498
EXPH5,EXPH5,0.9985234,98.06385,1.0,1.9709375550867598
YLPM1,YLPM1,0.99538624,98.52674999999999,1.0,1.9709364136793526
L3MBTL1,L3MBTL1,0.99872845,98.0325,1.0,1.9709228722536936
CD300H,CD300H,0.9988795,98.0099,1.0,1.9709187189356037
RAC1,RAC1,0.9992526,97.95455,1.0,1.9709148396932814
PLAAT2,PLAAT2,0.9979394,98.1481,1.0,1.9709114254760771
PKN1,PKN1,0.99039346,99.2616,1.0,1.9709095916527706
CRPPA,CRPPA,0.99890745,98.0044,1.0,1.9709001708476168
CENPE,CENPE,0.99949175,97.91815,1.0,1.9708999208905444
ZNF473,ZNF473,0.99705327,98.2778,1.0,1.970896914877237
NDUFS6,NDUFS6,0.999202,97.96000000000001,1.0,1.9708876256892518
CYTH4,CYTH4,0.99478745,98.61080000000001,1.0,1.9708781450383501
DNAJB1,DNAJB1,0.9973285,98.2353,1.0,1.9708715387471782
DPEP2,DPEP2,0.99867517,98.03555,1.0,1.9708579512660922
TEPSIN,TEPSIN,0.99907446,97.9764,1.0,1.9708549506766282
AKAP3,AKAP3,0.9995759,97.9021,1.0,1.9708509435842902
ZNF683,ZNF683,0.99829113,98.0916,1.0,1.970849494927179
CD200R1,CD200R1,0.9989875,97.9885,1.0,1.9708450552324681
HYCC1,HYCC1,0.9866505,99.8081,1.0,1.9708301575479041
ARGLU1,ARGLU1,0.99904156,97.9791,1.0,1.970825877709506
POLL,POLL,0.9959517,98.4348,1.0,1.970821776580126
TAS2R5,TAS2R5,0.9989426,97.9933,1.0,1.9708204203496555
PRSS8,PRSS8,0.99893385,97.9943,1.0,1.970816490752124
CRYZL1,CRYZL1,0.99899954,97.98425,1.0,1.9708116967610487
HNMT,HNMT,0.99693847,98.2877,1.0,1.9708019259813028
SELP,SELP,0.9992111,97.9518,1.0,1.970795135686071
NTF4,NTF4,0.99823266,98.0952,1.0,1.9707816611997164
ARRDC5,ARRDC5,0.99919343,97.9532,1.0,1.9707788450579873
PRMT7,PRMT7,0.9990291,97.9769,1.0,1.970771400081694
PRKN,PRKN,0.994059,98.7097,1.0,1.9707620742726486
IL4,IL4,0.9985993,98.0392,1.0,1.9707561550695492
TFPT,TFPT,0.98531014,100.0,1.0,1.9707504221121892
KRT1,KRT1,0.99478924,98.60055,1.0,1.970743452386606
TMEM186,TMEM186,0.998031,98.1221,1.0,1.970743068973119
F2RL3,F2RL3,0.9993825,97.9221,1.0,1.970735724119947
SHBG,SHBG,0.9978868,98.14265,1.0,1.9707332069031982
GLB1,GLB1,0.9988515,98.0002,1.0,1.9707321441506656
ANGPTL5,ANGPTL5,0.99752384,98.1959,1.0,1.9707289454973247
RNF180,RNF180,0.9990274,97.973,1.0,1.9707154113447438
DSG3,DSG3,0.99926525,97.93755,1.0,1.9707107186873902
CLEC4A,CLEC4A,0.99958473,97.8903,1.0,1.9707093579522967
NPHP4,NPHP4,0.99859107,98.0365,1.0,1.9707033535997698
PMM1,PMM1,0.98527527,100.0,1.0,1.970681008992453
CHI3L1,CHI3L1,0.9932449,98.8237,1.0,1.9706791809157307
CCDC198,CCDC198,0.9993884,97.9167,1.0,1.9706746315720518
ARHGEF10L,ARHGEF10L,0.99985623,97.8474,1.0,1.9706711614371126
APBB2,APBB2,0.99721813,98.23519999999999,1.0,1.9706504845459023
KIF9,KIF9,0.99469286,98.6076,1.0,1.970646688940342
SETD1A,SETD1A,0.9999519,97.83125,1.0,1.9706437673016697
SPOCK2,SPOCK2,0.986853,99.7642,1.0,1.9706411194785591
SLC12A7,SLC12A7,0.9986887,98.01705,1.0,1.970635349444248
NIPAL2,NIPAL2,0.99940026,97.9112,1.0,1.970624054315824
IL18RAP,IL18RAP,0.9988195,97.9967,1.0,1.97062123480473
APOB,APOB,0.9989025,97.98425,1.0,1.9706185264387306
IL10RA,IL10RA,0.9993015,97.9239,1.0,1.9705987625145134
ADAM11,ADAM11,0.9991942,97.9388,1.0,1.970586145200365
CTSG,CTSG,0.9984951,98.0392,1.0,1.970548731866895
KCNK17,KCNK17,0.9994917,97.8916,1.0,1.970541704930278
C7orf78,C7orf78,0.99843854,98.0469,1.0,1.9705400025833368
ULK4,ULK4,0.99636227,98.3529,1.0,1.9705343696554989
TEX28,TEX28,0.9984188,98.0488,1.0,1.970526335548831
KANK1,KANK1,0.9980055,98.10965,1.0,1.9705243777137607
KRT74,KRT74,0.9989845,97.9645,1.0,1.9705153622894889
LRIT1,LRIT1,0.999327,97.9133,1.0,1.9705065466669804
ITGB5,ITGB5,0.9992027,97.9314,1.0,1.9705032515239285
PAG1,PAG1,0.99929714,97.9167,1.0,1.9704929670665412
JCHAIN,JCHAIN,0.9979531,98.1132,1.0,1.9704679526656848
GLB1L2,GLB1L2,0.9984925,98.0331,1.0,1.970461277135748
RANBP3L,RANBP3L,0.99898964,97.9592,1.0,1.9704541057038008
ZMYM1,ZMYM1,0.99852073,98.02815000000001,1.0,1.9704507050307263
RNASE1,RNASE1,0.99818474,98.0769,1.0,1.9704394331013746
TRAV38-2DV8,TRAV38-2DV8,0.9988421,97.9798,1.0,1.970438269362778
UBE2L6,UBE2L6,0.9940081,98.6928,1.0,1.970432797838421
AADACL4,AADACL4,0.9984691,98.0344,1.0,1.9704322313843703
EFCAB11,EFCAB11,0.9955045,98.47184999999999,1.0,1.9704313131420959
TRIM24,TRIM24,0.9974325,98.18725,1.0,1.9704304472743093
NINJ1,NINJ1,0.9985222,98.0263,1.0,1.9704286777517541
CAPN10,CAPN10,0.9992576,97.9167,1.0,1.9704142577245745
PDSS1,PDSS1,0.99166936,99.0361,1.0,1.9704078018609064
ECI1,ECI1,0.99859285,98.0132,1.0,1.9703926177122701
ELL3,ELL3,0.9987838,97.9849,1.0,1.970391006608301
KCNC1,KCNC1,0.9984798,98.02845,1.0,1.9703732752322956
CCDC142,CCDC142,0.9991715,97.92580000000001,1.0,1.970365609085337
CADM1,CADM1,0.99952984,97.87235,1.0,1.9703579761247196
RB1CC1,RB1CC1,0.98808736,99.5609,1.0,1.9703560810790504
TUFT1,TUFT1,0.9990091,97.9487,1.0,1.9703512153145404
FKBP6,FKBP6,0.9975356,98.1651,1.0,1.9703369132217174
GAA,GAA,0.997914,98.1092,1.0,1.9703361656880882
CSN2,CSN2,0.9986183,98.00489999999999,1.0,1.9703313256022499
PROM2,PROM2,0.9989106,97.9616,1.0,1.9703291387514712
OR11G2,OR11G2,0.9988434,97.971,1.0,1.970322159452141
RBM48,RBM48,0.9979748,98.09854999999999,1.0,1.9703135445104754
TBX22,TBX22,0.9929041,98.8462,1.0,1.9703042641608874
ARL13A,ARL13A,0.9983188,98.0469,1.0,1.970301645056602
IAPP,IAPP,0.99269164,98.8764,1.0,1.9702886848227812
MIIP,MIIP,0.9990421,97.9381,1.0,1.9702739291600966
PIK3C3,PIK3C3,0.9988159,97.97115,1.0,1.9702694405008074
NPC1,NPC1,0.9991012,97.9289,1.0,1.9702674820664383
MAGEE2,MAGEE2,0.99867743,97.99055,1.0,1.9702554730820068
ALKBH2,ALKBH2,0.98765695,99.6169,1.0,1.9702546450054432
CD2BP2,CD2BP2,0.99896896,97.9472,1.0,1.9702510790305172
GLYAT,GLYAT,0.9987913,97.973,1.0,1.9702454246062926
MYO1D,MYO1D,0.9978764,98.10645,1.0,1.9702242251212843
WEE1,WEE1,0.9955332,98.452,1.0,1.970220699802859
LRTM1,LRTM1,0.99878114,97.971,1.0,1.970198223093242
BPIFA1,BPIFA1,0.99826574,98.0469,1.0,1.9701960224545596
PRSS56,PRSS56,0.9996127,97.84795,1.0,1.9701938029571309
DCTPP1,DCTPP1,0.99698454,98.2353,1.0,1.9701868431158456
ACAD10,ACAD10,0.9981117,98.06825,1.0,1.9701773633294974
SP110,SP110,0.9992754,97.8962,1.0,1.9701731791191834
ARMC2,ARMC2,0.9924484,98.90365,1.0,1.9701720433099053
STYXL1,STYXL1,0.99800456,98.0831,1.0,1.9701643900965813
DLL3,DLL3,0.9992633,97.8964,1.0,1.970151790223214
LYPD5,LYPD5,0.99580735,98.4064,1.0,1.9701513598260036
FCHO1,FCHO1,0.99961436,97.8425,1.0,1.9701235957371885
UCP1,UCP1,0.9982318,98.0456,1.0,1.970110925725705
TELO2,TELO2,0.9992296,97.8983,1.0,1.9701103340533042
ZNF804B,ZNF804B,0.9995541,97.8503,1.0,1.9701088499761472
RPGRIP1L,RPGRIP1L,0.99032664,99.212,1.0,1.9701075545046036
TOPAZ1,TOPAZ1,0.9994753,97.8614,1.0,1.9701017096603286
ZNF879,ZNF879,0.9993658,97.87735,1.0,1.970098875766167
CCNI2,CCNI2,0.999059,97.9221,1.0,1.970091756691362
TTC16,TTC16,0.9993398,97.8797,1.0,1.9700788171844783
FAM111A,FAM111A,0.9993878,97.8723,1.0,1.9700745532249788
ZSCAN22,ZSCAN22,0.9987383,97.9675,1.0,1.9700657353642284
PRR11,PRR11,0.99910074,97.91395,1.0,1.9700649151313927
GNRH1,GNRH1,0.99908006,97.9167,1.0,1.9700608420297645
MRGPRX2,MRGPRX2,0.99937934,97.8723,1.0,1.9700577125311738
PHIP,PHIP,0.9963294,98.32220000000001,1.0,1.9700548445906558
SLC44A2,SLC44A2,0.999938,97.7868,1.0,1.9700165392132982
CRB3,CRB3,0.9957759,98.4,1.0,1.9700024290287845
ARFGEF2,ARFGEF2,0.9976603,98.12165,1.0,1.9699990742393756
CEP131,CEP131,0.99963593,97.82910000000001,1.0,1.9699857892728065
NEK8,NEK8,0.9986482,97.97415000000001,1.0,1.9699760776965487
ECT2L,ECT2L,0.9969119,98.2301,1.0,1.9699721044974665
ATP2A3,ATP2A3,0.998773,97.9553,1.0,1.9699702518691686
NDUFA10,NDUFA10,0.99913204,97.9021,1.0,1.969967384441008
DCD,DCD,0.99621016,98.3333,1.0,1.9699672033696993
CRIP3,CRIP3,0.9981983,98.0392,1.0,1.9699579141457078
SERPINB10,SERPINB10,0.998566,97.9849,1.0,1.9699574483209874
PROX2,PROX2,0.9986456,97.973,1.0,1.969955390435211
REXO2,REXO2,0.98776746,99.5781,1.0,1.9699512800002643
OSMR,OSMR,0.9994276,97.85725,1.0,1.9699507800446625
B3GNT6,B3GNT6,0.9990217,97.9167,1.0,1.969944669111272
RBM34,RBM34,0.9990862,97.907,1.0,1.9699422272077687
RRP36,RRP36,0.9980469,98.06035,1.0,1.969941812597065
NR2E3,NR2E3,0.9931647,98.7805,1.0,1.9699368348126238
PINX1,PINX1,0.99918056,97.89245,1.0,1.9699338067569823
SLX4,SLX4,0.99967754,97.819,1.0,1.969932386594899
RCSD1,RCSD1,0.99917865,97.8923,1.0,1.969927981405148
CTXND2,CTXND2,0.9972157,98.1818,1.0,1.9699253679540618
CYTL1,CYTL1,0.98987466,99.2647,1.0,1.969918668987132
HIGD2A,HIGD2A,0.99767137,98.1132,1.0,1.969907133674478
REC8,REC8,0.9985099,97.989,1.0,1.9699010765654108
KPLCE,KPLCE,0.9984332,98.0,1.0,1.9698967677258834
UST,UST,0.98821664,99.5074,1.0,1.9698918009663413
CASP14,CASP14,0.9988764,97.9339,1.0,1.9698874312876047
S100A7A,S100A7A,0.9982896,98.0198,1.0,1.9698779837481055
MAGEB18,MAGEB18,0.9986985,97.9592,1.0,1.9698745549243315
RSPO2,RSPO2,0.9971048,98.19425,1.0,1.969872537861769
TREX1,TREX1,0.9995566,97.832,1.0,1.9698669892278806
TUSC1,TUSC1,0.9992741,97.87289999999999,1.0,1.9698563121043886
UQCC6,UQCC6,0.99439794,98.5916,1.0,1.9698437995517266
NPVF,NPVF,0.99867874,97.9592,1.0,1.9698352201596054
TEX15,TEX15,0.9990305,97.9072,1.0,1.9698340470293068
GGACT,GGACT,0.9981331,98.0392,1.0,1.9698281253471182
CCDC117,CCDC117,0.9994176,97.8495,1.0,1.9698263388597304
SERTAD2,SERTAD2,0.9984333,97.99459999999999,1.0,1.9698241295486654
ZNF266,ZNF266,0.9908961,99.1065,1.0,1.9698181123899896
MARCHF1,MARCHF1,0.9929281,98.80635,1.0,1.9698145273258612
SRXN1,SRXN1,0.99720937,98.1743,1.0,1.9698116044600493
ZNF782,ZNF782,0.9993767,97.8541,1.0,1.969806968804351
TEX47,TEX47,0.9982204,98.0237,1.0,1.9697928371197182
FAM83C,FAM83C,0.9993415,97.8581,1.0,1.9697908522890755
CFAP221,CFAP221,0.98885584,99.4048,1.0,1.9697803013866448
CYP2C8,CYP2C8,0.9931148,98.7755,1.0,1.9697700606992394
ZNF570,ZNF570,0.9871017,99.6622,1.0,1.9697603735719897
CPB1,CPB1,0.997812,98.0815,1.0,1.9697594937986949
TMEM175,TMEM175,0.9969112,98.2143,1.0,1.9697575946911638
CFAP100,CFAP100,0.9992178,97.8723,1.0,1.969736146848288
SMIM8,SMIM8,0.99877155,97.9381,1.0,1.9697353653647216
BPIFB3,BPIFB3,0.99830806,98.0064,1.0,1.9697339864376557
MVD,MVD,0.99835134,98.0,1.0,1.9697338151023782
SNAPC2,SNAPC2,0.9989995,97.9042,1.0,1.9697318724979862
PPIF,PPIF,0.99299455,98.7899,1.0,1.969724920592821
PAGR1,PAGR1,0.99812865,98.0315,1.0,1.9697154065539588
NPY,NPY,0.9987576,97.9381,1.0,1.9697075961355757
PDLIM4,PDLIM4,0.9909432,99.0909,1.0,1.9697014521698573
RAB22A,RAB22A,0.9847736,100.0,1.0,1.969682371774838
CFAP299,CFAP299,0.99019146,99.2,1.0,1.9696766011834899
APRT,APRT,0.9885326,99.4444,1.0,1.9696709912792303
TCN1,TCN1,0.99884695,97.9215,1.0,1.9696615514754399
CFAP97,CFAP97,0.9994772,97.8282,1.0,1.969657677708299
ULBP1,ULBP1,0.9987021,97.9424,1.0,1.969655116430994
XIRP2,XIRP2,0.9993617,97.84479999999999,1.0,1.9696516675051965
FAM181A,FAM181A,0.99814963,98.0226,1.0,1.9696371233202141
ARHGAP35,ARHGAP35,0.9999869,97.75115,1.0,1.9696330201458334
P3H4,P3H4,0.9970286,98.18635,1.0,1.9696142939958412
PATE4,PATE4,0.9985657,97.9592,1.0,1.9696101998253635
PNLIP,PNLIP,0.99785095,98.0645,1.0,1.9696077262499032
LAMC3,LAMC3,0.99955213,97.81325,1.0,1.9696051840481872
KRT76,KRT76,0.99853307,97.9633,1.0,1.9696005480560275
PIGL,PIGL,0.99816746,98.0159,1.0,1.9695822440463986
FAM107B,FAM107B,0.99579257,98.366,1.0,1.9695770079168202
ITGA2,ITGA2,0.9996225,97.8004,1.0,1.9695719387279293
PARN,PARN,0.99855846,97.9565,1.0,1.9695593690750721
CCNO,CCNO,0.9982586,98.0,1.0,1.9695492044707645
SLCO1B3,SLCO1B3,0.99917847,97.8633,1.0,1.9695364601380736
PRSS37,PRSS37,0.9904631,99.1489,1.0,1.9695280786584477
IYD,IYD,0.9985712,97.9522,1.0,1.9695267296227872
IFNAR2,IFNAR2,0.9990511,97.8805,1.0,1.9695149142340187
FAM120AOS,FAM120AOS,0.9966178,98.23915,1.0,1.9695087312843325
DDHD1,DDHD1,0.99744946,98.11574999999999,1.0,1.9694997892785868
CA14,CA14,0.9967239,98.2196,1.0,1.9694562388910988
TSGA10IP,TSGA10IP,0.99927986,97.8417,1.0,1.9694469407232145
SLC66A1,SLC66A1,0.9939684,98.6254,1.0,1.969444653336705
GPNMB,GPNMB,0.99881774,97.9094,1.0,1.9694401959267758
ULBP3,ULBP3,0.99853706,97.9508,1.0,1.9694398859310094
IFNE,IFNE,0.9976825,98.0769,1.0,1.969439661227085
NIBAN2,NIBAN2,0.9997121,97.77629999999999,1.0,1.9694252288911853
OR52A1,OR52A1,0.9976684,98.0769,1.0,1.9694115934040772
CEP68,CEP68,0.99941325,97.81895,1.0,1.9694056096978023
CASP1,CASP1,0.9980489,98.0198,1.0,1.9693988401312261
ERP27,ERP27,0.99952096,97.8022,1.0,1.9693940896696887
GAS2L2,GAS2L2,0.99922186,97.8463,1.0,1.9693935309675912
TRIM37,TRIM37,0.98743945,99.5851,1.0,1.969392753493743
PSD4,PSD4,0.9993799,97.822,1.0,1.9693803618813037
PTGES2,PTGES2,0.9882144,99.4695,1.0,1.9693761324483519
RABEPK,RABEPK,0.9991912,97.8495,1.0,1.969375661191008
TEX52,TEX52,0.99908155,97.8656,1.0,1.9693745519596453
TBC1D19,TBC1D19,0.9943043,98.57005,1.0,1.9693667228166598
GLG1,GLG1,0.9962013,98.28975,1.0,1.9693621475750493
NOC4L,NOC4L,0.9990561,97.8682,1.0,1.9693589603165513
DNAJC19,DNAJC19,0.98460823,100.0,1.0,1.9693531819953476
KIAA1614,KIAA1614,0.99941295,97.8151,1.0,1.9693530822557823
NMS,NMS,0.99788636,98.0392,1.0,1.9693369583507374
RNF17,RNF17,0.9939896,98.6125,1.0,1.9693128545296668
GFER,GFER,0.99617314,98.28909999999999,1.0,1.9692973241085328
OR6K3,OR6K3,0.9989075,97.8852,1.0,1.969292455752377
IPMK,IPMK,0.99926865,97.83189999999999,1.0,1.9692924397067646
DKKL1,DKKL1,0.9985752,97.9339,1.0,1.9692878548131385
NCAN,NCAN,0.99945015,97.8047,1.0,1.9692868544050164
PRR32,PRR32,0.99821556,97.9866,1.0,1.9692827836769824
ACSF3,ACSF3,0.9987573,97.90594999999999,1.0,1.9692733476035325
TFEC,TFEC,0.994325,98.5591,1.0,1.9692602310333407
AANAT,AANAT,0.9976552,98.0676,1.0,1.9692598752312642
CEP192,CEP192,0.99684715,98.1868,1.0,1.9692591647243498
APBA2,APBA2,0.9990025,97.86685,1.0,1.9692340534666584
NANOS3,NANOS3,0.9982823,97.9719,1.0,1.9692173588864517
DOCK11,DOCK11,0.9961675,98.28275,1.0,1.9692004457806846
ASCC1,ASCC1,0.9946949,98.5,1.0,1.9691994003721114
HABP2,HABP2,0.99904937,97.8571,1.0,1.9691958424123794
NOP9,NOP9,0.9962807,98.265,1.0,1.9691863659101734
JAML,JAML,0.99915624,97.84004999999999,1.0,1.9691786037453176
TBC1D21,TBC1D21,0.99862885,97.9167,1.0,1.9691626517872545
CNTN3,CNTN3,0.99866736,97.9096,1.0,1.9691435433027542
RLN3,RLN3,0.9988126,97.8873,1.0,1.9691318709624062
TSPAN19,TSPAN19,0.9981532,97.9839,1.0,1.969122229635613
FGF23,FGF23,0.99797523,98.008,1.0,1.96909302787525
GKN2,GKN2,0.99920255,97.8261,1.0,1.9690826267541164
PNLDC1,PNLDC1,0.9972273,98.1168,1.0,1.9690717146596506
ZNF780A,ZNF780A,0.98868775,99.3769,1.0,1.9690693713662002
MTMR12,MTMR12,0.9997907,97.73734999999999,1.0,1.9690563197618147
P2RX6,P2RX6,0.99674904,98.1859,1.0,1.9690517248925188
FAM186B,FAM186B,0.99507546,98.4323,1.0,1.9690437897327682
CIMAP3,CIMAP3,0.9986415,97.9058,1.0,1.969040809885573
NOLC1,NOLC1,0.99788016,98.01735,1.0,1.969029895417513
SCAPER,SCAPER,0.9977404,98.03795,1.0,1.969029546144788
CYYR1,CYYR1,0.9976376,98.0519,1.0,1.969013072687641
CD86,CD86,0.9988516,97.8723,1.0,1.9690071797003807
FCER1A,FCER1A,0.9988275,97.87565000000001,1.0,1.9690043916853472
CDAN1,CDAN1,0.9996242,97.75785,1.0,1.9690013923188885
CA9,CA9,0.9992578,97.81125,1.0,1.968992306417112
TTC4,TTC4,0.9966808,98.1912,1.0,1.968987372993682
ZNF747,ZNF747,0.99879223,97.8788,1.0,1.9689766707051912
CMTM5,CMTM5,0.99967843,97.7477,1.0,1.9689724369189987
WDR87,WDR87,0.99934936,97.7961,1.0,1.9689702191875953
CTPS1,CTPS1,0.99987835,97.7177,1.0,1.9689657514858074
KRT84,KRT84,0.9990935,97.8333,1.0,1.9689626653363208
ELMOD3,ELMOD3,0.9948094,98.4655,1.0,1.9689619779879348
BCL11B,BCL11B,0.99805033,97.9866,1.0,1.9689538725850961
ALKBH4,ALKBH4,0.99786514,98.0132,1.0,1.9689440194512011
CFHR5,CFHR5,0.99867857,97.891,1.0,1.9689149743914074
CFAP251,CFAP251,0.99879855,97.87325,1.0,1.9689143909634481
NLRC3,NLRC3,0.99869907,97.8877,1.0,1.9689112705726446
MCL1,MCL1,0.9863201,99.7143,1.0,1.9689072449697285
GIMD1,GIMD1,0.9984988,97.9167,1.0,1.968903770909086
GPATCH2,GPATCH2,0.98694485,99.6212,1.0,1.9688951204365366
TAAR1,TAAR1,0.9983494,97.9351,1.0,1.9688545575731506
ABCC12,ABCC12,0.9992209,97.8064,1.0,1.9688534336950767
MAPK8,MAPK8,0.9970476,98.1265,1.0,1.9688448364773024
LRRN4,LRRN4,0.9990018,97.8378,1.0,1.9688408226553094
CHGB,CHGB,0.9968517,98.15505,1.0,1.9688399660782674
FAM229A,FAM229A,0.99772155,98.02525,1.0,1.9688207204522008
TIMELESS,TIMELESS,0.9972868,98.0892,1.0,1.9688178776658871
APOF,APOF,0.99888504,97.8528,1.0,1.968810722859385
TMT1A,TMT1A,0.99821883,97.9508,1.0,1.9688064091001016
LYPLAL1,LYPLAL1,0.99862474,97.8903,1.0,1.9687983771431232
POLR3A,POLR3A,0.99433196,98.52369999999999,1.0,1.9687965972165555
RBP1,RBP1,0.99808663,97.9695,1.0,1.9687954810403059
EPB41L1,EPB41L1,0.9996769,97.73425,1.0,1.9687879725810147
DDX42,DDX42,0.9857678,99.7868,1.0,1.9687857297567328
ALPK2,ALPK2,0.9991481,97.81155000000001,1.0,1.968777981286181
IDH1,IDH1,0.9987792,97.86595,1.0,1.9687774071977806
KCNQ2,KCNQ2,0.99759996,98.03855,1.0,1.96875807569177
RIOK2,RIOK2,0.9941294,98.5507,1.0,1.9687575622645617
CLPSL1,CLPSL1,0.9983532,97.92699999999999,1.0,1.9687528660912936
OR13F1,OR13F1,0.9991703,97.8056,1.0,1.9687419173301761
COQ3,COQ3,0.9989903,97.832,1.0,1.968739697868351
ACVR2A,ACVR2A,0.9982322,97.94380000000001,1.0,1.9687386051221405
BNIP5,BNIP5,0.9988458,97.8528,1.0,1.9687326107051417
ANKLE1,ANKLE1,0.9990493,97.8227,1.0,1.9687317028743445
PIGT,PIGT,0.99821526,97.94550000000001,1.0,1.9687278141641729
CUL7,CUL7,0.9988076,97.85745,1.0,1.9687192897581611
R3HCC1,R3HCC1,0.99844885,97.90965,1.0,1.9687092460900488
OR10Z1,OR10Z1,0.99727106,98.0831,1.0,1.9687042661124472
MAP4K5,MAP4K5,0.9983711,97.92054999999999,1.0,1.9687014982557147
SLC26A5,SLC26A5,0.9989127,97.84049999999999,1.0,1.9686998765213044
SLC25A16,SLC25A16,0.9863144,99.6988,1.0,1.9686868285480212
TMEM256,TMEM256,0.99026996,99.115,1.0,1.9686863531966492
MELTF,MELTF,0.99942976,97.76315,1.0,1.968685823451002
SPDL1,SPDL1,0.9909919,99.0083,1.0,1.9686842556423825
HYAL4,HYAL4,0.9991137,97.8083,1.0,1.9686656665328917
SGTA,SGTA,0.9992104,97.7936,1.0,1.9686598808896887
PIERCE2,PIERCE2,0.99545693,98.3471,1.0,1.9686539439524147
EFHB,EFHB,0.9988983,97.8391,1.0,1.968652327781738
CFAP95,CFAP95,0.99905044,97.8166,1.0,1.9686516930834843
COL6A5,COL6A5,0.9992313,97.78965,1.0,1.9686482058756938
IL17RB,IL17RB,0.9983745,97.91550000000001,1.0,1.9686401500756654
ENPP7,ENPP7,0.9990445,97.8166,1.0,1.9686398687665574
ISY1,ISY1,0.98865664,99.3485,1.0,1.968624373071469
HSPA1L,HSPA1L,0.99797845,97.9719,1.0,1.9686125072537604
ZNF707,ZNF707,0.9988461,97.8437,1.0,1.9686104636554373
KLF12,KLF12,0.9993563,97.7673,1.0,1.968595568851375
SDHAF4,SDHAF4,0.99677014,98.1481,1.0,1.968583866417197
SHC3,SHC3,0.98988605,99.1639,1.0,1.9685817137382466
LAD1,LAD1,0.9995539,97.73685,1.0,1.9685781953964723
LEFTY1,LEFTY1,0.9990276,97.8142,1.0,1.9685738550848886
PM20D2,PM20D2,0.99896175,97.82374999999999,1.0,1.9685715863869748
CCL25,CCL25,0.9977651,98.0,1.0,1.968566830665488
OR1L1,OR1L1,0.99645364,98.19215,1.0,1.9685479964082457
HYDIN,HYDIN,0.9940209,98.55095,1.0,1.9685449514656375
SUV39H2,SUV39H2,0.99662244,98.16535,1.0,1.9685225255106285
SPTA1,SPTA1,0.99931663,97.7677,1.0,1.9685219960791571
OGFOD2,OGFOD2,0.98999786,99.1429,1.0,1.9685210296702962
ARHGAP25,ARHGAP25,0.987328,99.5356,1.0,1.9685032235563398
TFB2M,TFB2M,0.99876916,97.84675,1.0,1.9684984444627036
PHRF1,PHRF1,0.9981661,97.9347,1.0,1.968484280522952
FBXW12,FBXW12,0.99805325,97.9505,1.0,1.968472754775883
OR6S1,OR6S1,0.99848944,97.8852,1.0,1.9684602547533216
SUMF1,SUMF1,0.9986479,97.861,1.0,1.9684492705676209
SSBP2,SSBP2,0.9961029,98.23435,1.0,1.9684190138749593
CEP350,CEP350,0.9998349,97.68315,1.0,1.9684132353462833
AMPD3,AMPD3,0.9885,99.3557,1.0,1.9684096777744577
CHST5,CHST5,0.9989645,97.8102,1.0,1.9683942930894065
CCR3,CCR3,0.9985422,97.8723,1.0,1.9683912800948034
SEMA7A,SEMA7A,0.9973908,98.0422,1.0,1.968390948989644
ACAA2,ACAA2,0.99605983,98.2368,1.0,1.968366324149573
CCDC103,CCDC103,0.9981122,97.9339,1.0,1.968366195093092
