crab_eating_macaque gene name,mice gene name,correlation,identical_scores,orthology confidence,combo_score
PCLAF,Pclaf,0.9331693,68.46799999999999,1.0,1.5650173712071576
CD53,Cd53,0.97709095,61.6151,1.0,1.564976434324059
CCL28,Ccl28,0.9629325,63.8219,1.0,1.5649659903741258
ATP10D,Atp10d,0.83638644,83.55105,1.0,1.5649256171983317
SMIM22,Smim22,0.9493587,65.9341,1.0,1.564919960642578
C18orf63,Gm17266,0.9787961,61.30765,1.0,1.5645455714525192
ITIH3,Itih3,0.827934,84.83160000000001,1.0,1.564536947123043
POT1,Pot1a,0.9221863,70.11685,1.0,1.564355970987978
WDR93,Wdr93,0.9719035,62.3125,1.0,1.5638202954363947
SERPINF2,Serpinf2,0.8929825,74.6178,1.0,1.5638068315742437
MBLAC2,Mblac2,0.9234899,69.85905,1.0,1.5637906747539072
RBSN,Rbsn,0.84585226,81.95500000000001,1.0,1.5636815291975843
CCDC141,Ccdc141,0.9012337,73.30935,1.0,1.5635808713181958
HABP4,Habp4,0.92566466,69.49195,1.0,1.5635006007405199
ZNF394,Zkscan14,0.9519114,65.395,1.0,1.563457602297354
PRSS54,Prss54,0.97997344,61.01705,1.0,1.5634360660912114
NAGPA,Nagpa,0.91721374,70.7936,1.0,1.5633331565751474
QRFP,Qrfp,0.9559082,64.7533,1.0,1.5632662438344873
SYT16,Syt16,0.8656788,78.81790000000001,1.0,1.56321044809391
CEP192,Cep192,0.9610952,63.93875,1.0,1.5632070238615952
MSTO1,Msto1,0.8750622,77.35155,1.0,1.5631778579656517
PKD1L2,Pkd1l2,0.90970117,71.93035,1.0,1.5629730949084613
BRICD5,Bricd5,0.9589227,64.25215,1.0,1.5629439809496029
COX6C,Cox6c,0.90375835,72.85085,1.0,1.562908837277059
CNDP1,Cndp1,0.8848575,75.7967,1.0,1.5628936312753912
CTC1,Ctc1,0.9288893,68.91755,1.0,1.5627586168520784
GCM2,Gcm2,0.9300955,68.71315,1.0,1.5625895078087102
ATPSCKMT,Atpsckmt,0.8977668,73.73185000000001,1.0,1.5623562517711997
KIAA1328,AW554918,0.90756345,72.1934,1.0,1.5622442457333319
C1QTNF3,C1qtnf3,0.93468255,67.9605,1.0,1.5622020978562423
F12,F12,0.92241305,69.8734,1.0,1.5621984416727033
RETNLB,Retnlb,0.960457,63.93825,1.0,1.5621700186015088
C2CD2,C2cd2,0.91317564,71.3057,1.0,1.562114027477405
PER3,Per3,0.96491796,63.2287,1.0,1.5620256186046202
CIC,Cic,0.8940321,74.28205,1.0,1.562022677348899
CCDC180,Ccdc180,0.9516162,65.29745,1.0,1.561968917309637
STX4,Stx4a,0.8989932,73.48910000000001,1.0,1.5618221820514293
MTMR9,Mtmr9,0.762866,94.69964999999999,1.0,1.5616507403343287
PLPP7,Plpp7,0.8543525,80.42490000000001,1.0,1.5615601035224134
SLC24A1,Slc24a1,0.9569118,64.4233,1.0,1.5614673352802133
RGS22,Rgs22,0.96604604,62.9852,1.0,1.5613248121514802
EFHD1,Efhd1,0.93322515,68.08975,1.0,1.5611859067387897
SMC6,Smc6,0.79563147,89.5364,1.0,1.5610914327996466
MBD2,Mbd2,0.85027736,81.01425,1.0,1.5610820306115323
DYNLT5,Dynlt5,0.9374222,67.41785,1.0,1.561005187231216
SLIRP,Slirp,0.9517778,65.1786,1.0,1.5609979297701029
SERPINA3,Serpina3n,0.9708377,62.19935,1.0,1.5609239857465587
PCDHGA10,Pcdhga10,0.9666019,62.8589,1.0,1.5609140085835127
CASS4,Cass4,0.9622907,63.53014999999999,1.0,1.560903434741499
CCDC54,Ccdc54,0.97143394,62.1006,1.0,1.5608641103905276
SCAP,Scap,0.903346,72.71585,1.0,1.560842459917831
OGFRL1,Ogfrl1,0.93644726,67.5392,1.0,1.5606871133230857
CCDC9B,Ccdc9b,0.96843195,62.54344999999999,1.0,1.5606021346295722
TTLL3,Ttll3,0.9476633,65.7656,1.0,1.5604318556773138
ADAP1,Adap1,0.9131412,71.14205,1.0,1.5603615946970137
LGALS2,Lgals2,0.9565297,64.36875,1.0,1.5602839845587937
PTPRJ,Ptprj,0.94008917,66.91865,1.0,1.5601412669870733
CXCL10,Cxcl10,0.9504131,65.3061,1.0,1.5601134687220397
MRPL45,Mrpl45,0.86966515,77.8975,1.0,1.560112584954336
CDH16,Cdh16,0.8751909,77.0344,1.0,1.5600976703185236
CRP,Crp,0.92062026,69.93355,1.0,1.5599235621568672
CLK1,Clk1,0.84864664,81.14949999999999,1.0,1.5598478303389072
MMP11,Mmp11,0.84157115,82.24629999999999,1.0,1.559780217058221
VWA3B,Vwa3b,0.9240823,69.37639999999999,1.0,1.559744249892743
SYT8,Syt8,0.9380735,67.1891,1.0,1.5596864687857082
MORC1,Morc1,0.9465461,65.86135,1.0,1.559618355194308
TAMM41,Tamm41,0.9379379,67.20295,1.0,1.5596108342577133
ANKLE2,Ankle2,0.941549,66.63445,1.0,1.5595548386446774
ASTL,Astl,0.93934053,66.97605,1.0,1.559526023038973
GATA4,Gata4,0.78990495,90.2715,1.0,1.5594546229974362
TMEM219,Tmem219,0.8385615,82.6726,1.0,1.5593342636146525
INKA1,Inka1,0.9329297,67.94345,1.0,1.559191369188588
KIAA1549L,D430041D05Rik,0.9146536,70.79044999999999,1.0,1.5591613450621011
CEP89,Cep89,0.9297674,68.43005,1.0,1.5591238169026191
LY96,Ly96,0.9597785,63.75,1.0,1.5591212333639948
PRPS2,Prps2,0.8398888,82.44105,1.0,1.5590794492833338
CERKL,Cerkl,0.9406544,66.71825,1.0,1.5589773310096338
IZUMO1R,Izumo1r,0.9478448,65.5967,1.0,1.5589741148221226
CES2,Ces2c,0.9515783,65.0101,1.0,1.5589283476731204
CCK,Cck,0.838697,82.6087,1.0,1.5588908094721101
CALY,Caly,0.9411899,66.61395,1.0,1.5587617098278765
ST6GALNAC6,St6galnac6,0.87050635,77.61534999999999,1.0,1.5585472303344479
TMEM126A,Tmem126a,0.92539376,69.05414999999999,1.0,1.558523432786846
ZSCAN12,Zscan12,0.9736074,61.53195,1.0,1.558482229572221
LARGE2,Large2,0.94380695,66.17515,1.0,1.5584433181088473
CEBPZOS,Cebpzos,0.8791909,76.25,1.0,1.5584319474103396
GNL3,Gnl3,0.9152796,70.619,1.0,1.5583958186312836
ZNF296,Zfp296,0.96368164,63.0654,1.0,1.55833365386814
LRRC23,Lrrc23,0.86988145,77.66835,1.0,1.5580864252714974
HS1BP3,Hs1bp3,0.9053794,72.12875,1.0,1.5580428418413654
TRDC,Trdc,0.97180504,61.7693,1.0,1.558029117614945
ATF7IP,Atf7ip,0.895627,73.6446,1.0,1.557992069171406
FUCA2,Fuca2,0.8498525,80.77905,1.0,1.55795653668313
ARMCX6,Armcx6,0.92397064,69.21815,1.0,1.5579229584343572
ALKBH2,Alkbh2,0.866683,78.15129999999999,1.0,1.5579225830048642
CMAS,Cmas,0.77326745,92.71690000000001,1.0,1.5579099767401543
PHPT1,Phpt1,0.92711353,68.7206,1.0,1.5578455977782606
CDR2L,Cdr2l,0.91379136,70.79795,1.0,1.5578450645302722
PLA2G4B,Pla2g4b,0.8770941,76.51575,1.0,1.5577972504348951
IL27,Il27,0.9609366,63.42555,1.0,1.557629658779127
UBXN4,Ubxn4,0.7921489,89.74395000000001,1.0,1.5576128399944218
DCLRE1A,Dclre1a,0.95823616,63.83125,1.0,1.557470041752594
SLC6A18,Slc6a18,0.9447045,65.9355,1.0,1.557409715648736
CCDC106,Ccdc106,0.78934246,90.1613,1.0,1.557402634787369
QTRT2,Qtrt2,0.82511693,84.57775000000001,1.0,1.5573504388274428
TNKS1BP1,Tnks1bp1,0.9147606,70.589,1.0,1.5572456710210294
GPRIN3,Gprin3,0.9889847,59.003600000000006,1.0,1.557129385275676
TMEM70,Tmem70,0.97804916,60.70865,1.0,1.5571274081033675
ARHGAP9,Arhgap9,0.94745964,65.4694,1.0,1.557031532299972
FBXO6,Fbxo6,0.9573402,63.9274,1.0,1.5570183822339572
CENPS,Cenps,0.9227925,69.29990000000001,1.0,1.5568657777211814
LCA5,Lca5,0.9259301,68.80969999999999,1.0,1.5568560704257397
TBC1D10B,Tbc1d10b,0.894526,73.70105000000001,1.0,1.556797291177904
PIWIL2,Piwil2,0.7990055,88.58035,1.0,1.5566339651138212
ARHGAP8,Arhgap8,0.94632417,65.6062,1.0,1.556614106918714
DRC1,Drc1,0.88924444,74.50145,1.0,1.556556919963316
ABI3BP,Abi3bp,0.90878356,71.45415,1.0,1.5565522092936346
CCDC170,Ccdc170,0.92336017,69.17355,1.0,1.5564735497716855
PNLDC1,Pnldc1,0.9076282,71.60685,1.0,1.5562674803320347
MMADHC,Mmadhc,0.76881015,93.2432,1.0,1.5561603266423083
TMEM231,Tmem231,0.9412104,66.35525,1.0,1.556112607546918
NAXD,Naxd,0.9570337,63.8869,1.0,1.5561029319664204
CFAP157,Cfap157,0.95634675,63.984899999999996,1.0,1.5560083741916133
SPATC1L,Spatc1l,0.90867746,71.39285000000001,1.0,1.5557451013105656
FIGN,Fign,0.7411502,97.4967,1.0,1.555541630022137
MARCO,Marco,0.93759197,66.8596,1.0,1.5554916340376068
DNAAF2,Dnaaf2,0.9564233,63.916250000000005,1.0,1.555420362774969
SPATC1,Spatc1,0.9655297,62.484049999999996,1.0,1.5552940010452931
IDO1,Ido1,0.9774177,60.628699999999995,1.0,1.5552775486160275
WDR82,Wdr82,0.72490764,100.0,1.0,1.555235827159315
SERPINA12,Serpina12,0.9784122,60.459599999999995,1.0,1.5551321663023856
B3GAT2,B3gat2,0.8827223,75.36545,1.0,1.5549702347411953
SCLY,Scly,0.9198749,69.55555000000001,1.0,1.554799319247238
DKKL1,Dkkl1,0.9660716,62.3284,1.0,1.5545563215601197
SLC66A1,Slc66a1,0.93398976,67.3162,1.0,1.5544018043022583
ZBTB49,Zbtb49,0.89954835,72.6712,1.0,1.5542396030281822
EPCAM,Epcam,0.906193,71.6325,1.0,1.5542130388700106
FANCL,Fancl,0.90192324,72.29615,1.0,1.5541906657783626
KIAA0753,4933427D14Rik,0.8789517,75.87084999999999,1.0,1.554114124264565
SMIM1,Smim1,0.8475306,80.7692,1.0,1.5541004371670055
EPB41L3,Epb41l3,0.9754629,60.796099999999996,1.0,1.5538527229731895
GPT,Gpt,0.9109982,70.8479,1.0,1.5538470637149726
IRF3,Irf3,0.92761236,68.25295,1.0,1.5538034145348418
ANTKMT,Antkmt,0.9065099,71.5375,1.0,1.5537404162562534
CCDC13,Ccdc13,0.8697931,77.24860000000001,1.0,1.5535915437687442
JPT2,Jpt2,0.9331505,67.35475,1.0,1.5534446088245826
ADTRP,Adtrp,0.9564906,63.68865,1.0,1.5531693753644116
MANSC1,Mansc1,0.9822581,59.66915,1.0,1.5531545720460418
SMOC2,Smoc2,0.94226897,65.8902,1.0,1.5530023511269668
NAA80,Naa80,0.9084407,71.15495,1.0,1.5528957273312143
TAS2R3,Tas2r137,0.973117,61.05885,1.0,1.5527841846375985
CFI,Cfi,0.92310923,68.85114999999999,1.0,1.5527251395167734
NIT2,Nit2,0.9180672,69.6365,1.0,1.5527159916957725
MTBP,Mtbp,0.89686644,72.92564999999999,1.0,1.552541758737783
GRHPR,Grhpr,0.8385813,82.00165,1.0,1.5524097508114811
PTH,Pth,0.94053054,66.087,1.0,1.5522321697689876
ARFGAP1,Arfgap1,0.9651027,62.245000000000005,1.0,1.5521251297728602
CISH,Cish,0.8153121,85.5868,1.0,1.5519603096053003
AGPAT2,Agpat2,0.8658597,77.6978,1.0,1.551889532253647
HSD17B1,Hsd17b1,0.9501993,64.54214999999999,1.0,1.5518470390054337
TEP1,Tep1,0.878019,75.79525,1.0,1.5518223312089265
PATE3,Pate3,0.9649136,62.2449,1.0,1.551818362175295
DNAAF6,Dnaaf6,0.97329336,60.917,1.0,1.5515985926407843
TMEM71,Tmem71,0.9658388,62.068650000000005,1.0,1.5514868054293118
SERPINA9,Serpina9,0.9628763,62.52735,1.0,1.5514530113480693
FAM162B,Fam162b,0.9294199,67.73230000000001,1.0,1.5513275983054133
AHSA1,Ahsa1,0.75281626,95.2663,1.0,1.5512777693623434
MOCS2,Mocs2,0.88707227,74.32575,1.0,1.5512233378044682
ZP2,Zp2,0.97725457,60.2485,1.0,1.5510718264122527
SLF1,Slf1,0.84765565,80.4548,1.0,1.5510428607897966
RAVER2,Raver2,0.92412484,68.52815000000001,1.0,1.5510182255450298
SLCO1B3,Slco1b2,0.98178357,59.52775,1.0,1.5509213077695878
BUD23,Bud23,0.86380106,77.9144,1.0,1.5508069354960845
PODXL2,Podxl2,0.9073141,71.12095,1.0,1.5507217589528781
NPHS2,Nphs2,0.8994634,72.3261,1.0,1.5505242025534294
RHNO1,Rhno1,0.9285061,67.79695,1.0,1.550520498241561
CPA6,Cpa6,0.82525307,83.88585,1.0,1.5503968075864214
CLBA1,Clba1,0.98197496,59.445,1.0,1.5503727747396465
FANCD2,Fancd2,0.8850062,74.5535,1.0,1.5502443335770626
ERP27,Erp27,0.9653537,62.0186,1.0,1.550183584402924
NOD1,Nod1,0.84017473,81.532,1.0,1.5501165451972616
EVA1A,Eva1a,0.9108258,70.51285,1.0,1.5500944770266258
PCARE,Pcare,0.9882876,58.4327,1.0,1.5500831472557564
MYCBPAP,Mycbpap,0.92137873,68.8595,1.0,1.550013897169468
NPR1,Npr1,0.8317162,82.82025,1.0,1.5497978639285297
PTAR1,Ptar1,0.8064142,86.75565,1.0,1.5496933093914724
IRF7,Irf7,0.94587046,64.99885,1.0,1.5495834541414175
YIPF4,Yipf4,0.7344799,97.96085,1.0,1.549569691035394
PIGR,Pigr,0.9365299,66.4509,1.0,1.5495370417444687
GDPD3,Gdpd3,0.9721762,60.879000000000005,1.0,1.5493984138631376
MAEA,Maea,0.8440873,80.8495,1.0,1.5493659849818107
STAB1,Stab1,0.84438455,80.8007,1.0,1.5493406024145875
GATC,Gatc,0.92876804,67.6423,1.0,1.5493405566304748
FBXO44,Fbxo44,0.9471923,64.7598,1.0,1.5492420509704394
TLCD3A,Tlcd3a,0.8908792,73.5409,1.0,1.5492407998706796
TMEM213,Tmem213,0.9594169,62.8523,1.0,1.5492291024094715
ECI2,Eci2,0.93990505,65.88715,1.0,1.549148818597823
C10orf90,D7Ertd443e,0.96537465,61.90925,1.0,1.5490836961113768
ALG3,Alg3,0.7913762,89.0411,1.0,1.5490762940767693
SERPINB2,Serpinb2,0.8942096,72.9928,1.0,1.5489424882546499
KATNBL1,Katnbl1,0.8236518,83.99425,1.0,1.5489318357136173
ATRAID,Atraid,0.9220776,68.64545,1.0,1.548924500489586
IL7,Il7,0.94287574,65.40205,1.0,1.5489221342739152
KNL1,Knl1,0.9792105,59.73455,1.0,1.548905389098773
TMEM259,Tmem259,0.9199851,68.9546,1.0,1.5487467342673753
ATP5PB,Atp5pb,0.851154,79.6875,1.0,1.5487433820789547
ELMOD2,Elmod2,0.91594404,69.57355,1.0,1.5486306586836356
SLAMF9,Slamf9,0.9547117,63.527,1.0,1.5486172922686907
HPS4,Hps4,0.96838593,61.393,1.0,1.5485996678416327
LRRIQ3,Lrriq3,0.96260875,62.265100000000004,1.0,1.5483013921088982
SGK1,Sgk1,0.92393404,68.2938,1.0,1.5482799652207413
PROM1,Prom1,0.96988916,61.12095,1.0,1.548209380505526
SWSAP1,Swsap1,0.95257205,63.81585,1.0,1.5481528215617673
KPRP,Kprp,0.9783629,59.78505,1.0,1.5480586094299698
COL27A1,Col27a1,0.84008753,81.34165,1.0,1.5480019815662103
ABCB8,Abcb8,0.8378203,81.693,1.0,1.547979254361977
MCM2,Mcm2,0.74701864,95.8495,1.0,1.5479510820917626
ADAMTS18,Adamts18,0.7902462,89.09845,1.0,1.5478439611732235
IGKV4-1,Igkv8-27,0.9080562,70.71430000000001,1.0,1.5477053452724647
HSPG2,Hspg2,0.83791846,81.6475,1.0,1.5476662044712182
CEP68,Cep68,0.9671448,61.492450000000005,1.0,1.5476241635674137
ESPL1,Espl1,0.86266875,77.77255,1.0,1.547505528055701
SDC3,Sdc3,0.83750564,81.6759,1.0,1.5472932264875123
CCPG1,Ccpg1,0.9297409,67.28825,1.0,1.547242594106279
BUD13,Bud13,0.89666975,72.42394999999999,1.0,1.5470220449465355
ASPSCR1,Aspscr1,0.9075209,70.7311,1.0,1.5470140747837093
ITPRID1,Itprid1,0.99266726,57.44955,1.0,1.5469705722631857
ATCAY,Atcay,0.8711538,76.39394999999999,1.0,1.546930321691588
DCAF11,Dcaf11,0.80992496,85.94105,1.0,1.5469234802467557
CEP72,Cep72,0.93152684,66.9761,1.0,1.5468936194937715
MARCHF10,Marchf10,0.96724916,61.3993,1.0,1.5468270942549935
PRG3,Prg3,0.9678511,61.3003,1.0,1.5467738424321777
BANK1,Bank1,0.939663,65.68889999999999,1.0,1.5467019899251517
MRPL13,Mrpl13,0.8165507,84.88005000000001,1.0,1.5466351327815557
NIPSNAP3B,Nipsnap3b,0.9662386,61.53215,1.0,1.5465706650544124
IAPP,Iapp,0.92369574,68.1648,1.0,1.5465571953175818
TRMT2A,Trmt2a,0.8234852,83.7576,1.0,1.5462088543738162
ANO7,Ano7,0.89809215,72.12219999999999,1.0,1.5461931395740833
RSPH14,Rsph14,0.9559863,63.086200000000005,1.0,1.546107734348292
RTTN,Rttn,0.8331376,82.2367,1.0,1.5460455910022706
WFDC5,Wfdc5,0.9380464,65.87305,1.0,1.5459976220093763
ISG15,Isg15,0.94717586,64.4269,1.0,1.545763906948613
TMEM171,Tmem171,0.9285148,67.2917,1.0,1.545296045367711
C1orf174,A430005L14Rik,0.93028677,67.01419999999999,1.0,1.5452837416593477
EVL,Evl,0.9285491,67.27879999999999,1.0,1.545217751086355
DGKQ,Dgkq,0.84486234,80.32114999999999,1.0,1.5451410211345618
INCENP,Incenp,0.8951326,72.477,1.0,1.5450868619176858
ISL2,Isl2,0.90523976,70.8927,1.0,1.5450014977594062
NEU2,Neu2,0.9227426,68.15835,1.0,1.5449493146025568
TREML1,Treml1,0.93010336,67.00285,1.0,1.5448695315385814
NME8,Nme8,0.97746366,59.6068,1.0,1.544756620597676
DNASE2,Dnase2a,0.92866206,67.21645000000001,1.0,1.5447539256650025
CFAP43,Cfap43,0.8903524,73.1797,1.0,1.5446441030038032
RPUSD3,Rpusd3,0.9665645,61.293899999999994,1.0,1.5446273527538161
PADI4,Padi4,0.9250127,67.77155,1.0,1.5446091302433245
UFM1,Ufm1,0.917963,68.86695,1.0,1.5445686979623714
LYAR,Lyar,0.884619,74.06495,1.0,1.5445529508208033
FAM204A,Fam204a,0.8789986,74.92054999999999,1.0,1.5443370771018674
KRBA1,Krba1,0.9790134,59.323949999999996,1.0,1.5443295528749452
EPN3,Epn3,0.8685312,76.532,1.0,1.5441215127097925
SRP14,Srp14,0.9108382,69.93405,1.0,1.544113427164632
SFXN5,Sfxn5,0.91741705,68.9053,1.0,1.5440836429973541
PWWP3A,Pwwp3a,0.9652597,61.4444,1.0,1.544078204042802
MED9,Med9,0.86314136,77.36035,1.0,1.5439958682829964
SLC35E2B,Slc35e2,0.86714333,76.72710000000001,1.0,1.543900479560261
R3HCC1L,R3hcc1l,0.9470608,64.26295,1.0,1.5438780199011872
CRB2,Crb2,0.9577638,62.5938,1.0,1.543876251266459
CYP2W1,Cyp2w1,0.9471267,64.24965,1.0,1.5438466682118612
AEN,Aen,0.9570864,62.6806,1.0,1.5436810101005274
ZNF280D,Zfp280d,0.9278696,67.2355,1.0,1.5436702155695277
CCNE1,Ccne1,0.8477458,79.7071,1.0,1.5434363304191687
MESP1,Mesp1,0.9808237,58.95185,1.0,1.5433983908310536
TREM2,Trem2,0.94684064,64.24629999999999,1.0,1.5433494422557992
NPY,Npy,0.91649556,68.9624,1.0,1.5431858302931885
DNTTIP1,Dnttip1,0.9277845,67.1888,1.0,1.5430484350159555
SOD3,Sod3,0.9509305,63.5757,1.0,1.5430089000369582
ANKRD13D,Ankrd13d,0.765969,92.3967,1.0,1.5427901896193177
EIF2B1,Eif2b1,0.7570028,93.79185,1.0,1.5427590814250882
SLC31A2,Slc31a2,0.9390128,65.4096,1.0,1.5427549371811846
DOK2,Dok2,0.9507317,63.5679,1.0,1.5426066148701587
DISP2,Disp2,0.91287744,69.46555000000001,1.0,1.5425529161758338
PRSS51,Prss51,0.92931694,66.87365,1.0,1.5422585052652278
ZNF475,1700034E13Rik,0.8773807,74.97155000000001,1.0,1.542250085325696
PLEKHM1,Plekhm1,0.82191193,83.614,1.0,1.5421763727285474
CSRNP1,Csrnp1,0.95053226,63.55745,1.0,1.5421758193169892
SMPD2,Smpd2,0.8925278,72.59475,1.0,1.5420963575161517
RREB1,Rreb1,0.8637965,77.06425,1.0,1.541985061861391
C11orf68,AI837181,0.82052433,83.80845,1.0,1.5419490367946995
TLR6,Tlr6,0.88227147,74.16720000000001,1.0,1.5418176855953687
SELENOO,Selenoo,0.9447173,64.4251,1.0,1.541770323734804
CCDC81,Ccdc81,0.85600424,78.2544,1.0,1.5417264667933495
EYA2,Eya2,0.91174877,69.55965,1.0,1.5417037638834932
CPT2,Cpt2,0.80851495,85.65035,1.0,1.5416297940457828
CLPP,Clpp,0.95180136,63.305,1.0,1.541610214314364
NAPSA,Napsa,0.9082787,70.08355,1.0,1.5415253517934897
CD3E,Cd3e,0.9564465,62.56614999999999,1.0,1.541459803169655
TNFAIP8L1,Tnfaip8l1,0.92763346,67.05475,1.0,1.541414384999036
TOPBP1,Topbp1,0.8630741,77.1215,1.0,1.5414106866731383
LRRC31,Lrrc31,0.9432546,64.60845,1.0,1.5413064818374709
IL17B,Il17b,0.789896,88.52165,1.0,1.5412974076706543
SQOR,Sqor,0.8031802,86.4444,1.0,1.5412375890645729
UBE2G2,Ube2g2,0.8807628,74.34344999999999,1.0,1.541205906865747
ZNF518B,Zfp518b,0.90019727,71.31075,1.0,1.541183376758526
RBM6,Rbm6,0.78767407,88.85335,1.0,1.5411441854712504
GON4L,Gon4l,0.87719935,74.89035000000001,1.0,1.5411149889529887
SLCO2B1,Slco2b1,0.8810863,74.28035,1.0,1.5410746995964437
MDH1B,Mdh1b,0.9180656,68.5125,1.0,1.5410595798725815
TOR3A,Tor3a,0.9470624,63.9634,1.0,1.5407748208957768
WDCP,Wdcp,0.9619491,61.63885,1.0,1.5407418237372
TRIOBP,Triobp,0.9107397,69.62344999999999,1.0,1.5407338214107202
NRK,Nrk,0.92009866,68.16399999999999,1.0,1.5407332578635524
UBE4A,Ube4a,0.7402802,96.20315,1.0,1.5407232935776989
CREB3,Creb3,0.9287778,66.7963,1.0,1.5405848630224452
ANKRD34A,Ankrd34a,0.86583674,76.6067,1.0,1.540539699120491
PEX6,Pex6,0.8928771,72.3886,1.0,1.5405236958924498
LITAF,Litaf,0.9629811,61.449250000000006,1.0,1.5404445226940362
DENND4A,Dennd4a,0.7717438,91.26905,1.0,1.5404350311659771
ARRDC5,Arrdc5,0.9208609,67.9953,1.0,1.5402165123423655
LRRC26,Lrrc26,0.9522616,63.087999999999994,1.0,1.5401044222412001
LETMD1,Letmd1,0.9401264,64.9507,1.0,1.5397974157461642
EGF,Egf,0.9415799,64.71289999999999,1.0,1.5396818364309937
NAT9,Nat9,0.93949383,65.0268,1.0,1.5395637148409689
SLC26A8,Slc26a8,0.9373055,65.36075,1.0,1.539488144424097
SYNE4,Syne4,0.9303487,66.44125,1.0,1.539443424108181
OAS1,Oas1a,0.9676068,60.6295,1.0,1.5394238964935656
IL24,Il24,0.95127845,63.170249999999996,1.0,1.5393676791562825
DTWD1,Dtwd1,0.88585985,73.3553,1.0,1.5392013440265426
RNF149,Rnf149,0.8580529,77.6828,1.0,1.539112227254063
EIF6,Eif6,0.92283577,67.57705,1.0,1.5390729306419884
ADGRF4,Adgrf4,0.9484575,63.57715,1.0,1.539025667254962
ABCA13,Abca13,0.9407654,64.7614,1.0,1.5388678354311107
TMEM82,Tmem82,0.92229986,67.6403,1.0,1.5388622755005397
CALHM6,Calhm6,0.914887,68.79050000000001,1.0,1.5388028736550228
FGFBP1,Fgfbp1,0.98270035,58.21585,1.0,1.5388015236440529
PHTF2,Phtf2,0.76695585,91.8486,1.0,1.538702901956785
PPP1R1C,Ppp1r1c,0.9215947,67.7239,1.0,1.5385889747125825
TMEM95,Tmem95,0.95664203,62.253,1.0,1.5385291367976741
CLDN2,Cldn2,0.7731196,90.8696,1.0,1.538517814041216
FBXL8,Fbxl8,0.8644674,76.59805,1.0,1.5382361096926562
MRPL48,Mrpl48,0.8371537,80.85155,1.0,1.5381772189038523
BRCA2,Brca2,0.98683304,57.506550000000004,1.0,1.5381289793427606
PECAM1,Pecam1,0.9423548,64.44045,1.0,1.538109861375202
APBA3,Apba3,0.9102785,69.44205,1.0,1.5381073817801514
ZNF407,Zfp407,0.87379867,75.1224,1.0,1.5380228134650589
CCL17,Ccl17,0.95724756,62.09325,1.0,1.5378518227400684
NFATC1,Nfatc1,0.9508663,63.0771,1.0,1.5377355331363975
MMP23B,Mmp23,0.91520935,68.63544999999999,1.0,1.5377164537146712
JCHAIN,Jchain,0.9203667,67.8309,1.0,1.5377129782952044
LIPK,Lipk,0.85621876,77.80744999999999,1.0,1.537439241466891
SLC6A19,Slc6a19,0.89755,71.34595,1.0,1.5372683156567744
CD302,Cd302,0.9404413,64.65665,1.0,1.5372577750193253
MRPL42,Mrpl42,0.9313394,66.07545,1.0,1.5372524787030217
HSBP1L1,Hsbp1l1,0.91269326,68.96875,1.0,1.5371042321904114
SLC2A9,Slc2a9,0.9071363,69.81954999999999,1.0,1.5369411589929793
UPF3A,Upf3a,0.93836266,64.94935,1.0,1.5369318607735232
EDN3,Edn3,0.97940665,58.5483,1.0,1.536923274408416
UBE2A,Ube2a,0.97256684,59.61475,1.0,1.5369220269384378
NPDC1,Npdc1,0.9559161,62.210350000000005,1.0,1.5369132740660998
ART1,Art1,0.8923297,72.1243,1.0,1.5368983694481217
SDHAF2,Sdhaf2,0.89767903,71.28,1.0,1.5367931462749358
RTN3,Rtn3,0.93676007,65.1824,1.0,1.5367571473701456
BPIFA3,Bpifa3,0.9432981,64.15675,1.0,1.536693508075838
AOPEP,Aopep,0.8719665,75.27449999999999,1.0,1.5366376190236055
RFX5,Rfx5,0.8868514,72.95150000000001,1.0,1.5366177823492304
CD19,Cd19,0.9351892,65.4039,1.0,1.5365139654564322
IGSF6,Igsf6,0.962827,61.092150000000004,1.0,1.5364929046693412
METTL15,Mettl15,0.9099166,69.3421,1.0,1.5364859747718191
CRABP1,Crabp1,0.9476376,63.459450000000004,1.0,1.5364797455721295
PKDREJ,Pkdrej,0.949899,63.09975,1.0,1.5364064727866906
CABS1,Cabs1,0.9650087,60.7394,1.0,1.5363628342880435
TMEM120B,Tmem120b,0.91369337,68.738,1.0,1.536328722158289
BPIFC,Bpifc,0.89781356,71.2032,1.0,1.5362143744527055
OLFML3,Olfml3,0.7510448,94.0887,1.0,1.5362041709764072
ASIC3,Asic3,0.86720294,75.96425,1.0,1.5360874953014223
ZNF205,Zfp13,0.94498134,63.83215,1.0,1.53604940767831
CCDC172,Ccdc172,0.9144103,68.59155,1.0,1.5359694127110246
AKNA,Akna,0.98120403,58.1702,1.0,1.5359090146950505
BTBD8,Btbd8,0.9352826,65.3206,1.0,1.5358013028608175
PRND,Prnd,0.9288206,66.3152,1.0,1.5356659332753075
CYTH4,Cyth4,0.770802,90.95554999999999,1.0,1.5356619374755915
NAF1,Naf1,0.92154396,67.4382,1.0,1.5355447532615443
NRIP1,Nrip1,0.8112991,84.62925,1.0,1.5355441778337975
EPHX4,Ephx4,0.8498014,78.6215,1.0,1.5355040709923968
GULP1,Gulp1,0.8664974,76.01365,1.0,1.5354589886694607
SMAGP,Smagp,0.8488486,78.7586,1.0,1.5353850910264506
