rhesus_macaque gene name,human gene name,correlation,identical_scores,orthology confidence,combo_score
TUBGCP6,TUBGCP6,0.98426044,92.53655,1.0,1.871100997149977
PROSER1,PROSER1,0.95548445,96.9248,1.0,1.8710860384570442
GPR18,GPR18,0.9764335,93.7286,1.0,1.8710768807444007
KBTBD4,KBTBD4,0.947601,98.12155,1.0,1.8710107034135923
RBMS3,RBMS3,0.9899951,91.64805,1.0,1.8709212829127335
MAT2B,MAT2B,0.97316706,94.21025,1.0,1.8708599509244312
C1QTNF4,C1QTNF4,0.96102744,96.0615,1.0,1.870853578612121
SMN1,SMN1,0.98288983,92.72659999999999,1.0,1.870852494388528
SLC25A32,SLC25A32,0.94561046,98.4127,1.0,1.870847628232608
PPARG,PPARG,0.95868355,96.41685,1.0,1.8708251032617675
CCNI2,CCNI2,0.9947915,90.90700000000001,1.0,1.8707981583941111
TRIB1,TRIB1,0.94222677,98.9247,1.0,1.870793573023605
SLC25A52,SLC25A52,0.99579096,90.75335,1.0,1.8707825353153757
KRT5,KRT5,0.9595172,96.28635,1.0,1.8707814903209585
CTDSPL2,CTDSPL2,0.9365517,99.7854,1.0,1.870728808992264
HSD3B1,HSD3B1,0.97204274,94.37,1.0,1.8707064188231333
PHOX2A,PHOX2A,0.93743324,99.6479,1.0,1.8706891811059663
SCARA5,SCARA5,0.984293,92.5,1.0,1.8706883131934804
ACSS3,ACSS3,0.95041037,97.6676,1.0,1.8706785803103334
AIFM1,AIFM1,0.943657,98.6949,1.0,1.8706415128626759
IGFL1,IGFL1,0.9951955,90.83335,1.0,1.8706410317453552
HMCN2,HMCN2,0.96829426,94.9366,1.0,1.8706387239577051
SLC25A20,SLC25A20,0.9416308,99.0033,1.0,1.8706327598900752
CSN2,CSN2,0.9931104,91.1504,1.0,1.8706279091825986
IDH3G,IDH3G,0.98544556,92.3149,1.0,1.870566895655133
TP53INP2,TP53INP2,0.95890164,96.3636,1.0,1.8705639922564754
ANXA1,ANXA1,0.98693454,92.0855,1.0,1.8705371577692422
DDX60,DDX60,0.9584058,96.4369,1.0,1.87053349767953
ATP7B,ATP7B,0.9754483,93.83725,1.0,1.8705329340431756
PTPN4,PTPN4,0.9543268,97.05785,1.0,1.8705172006913928
C2H3orf62,C3orf62,0.9669564,95.1311,1.0,1.870513641651066
RASGRP1,RASGRP1,0.9643174,95.53264999999999,1.0,1.8705006486667488
OR6K2,OR6K2,0.9918422,91.33215000000001,1.0,1.8704750698439359
NOLC1,NOLC1,0.9729142,94.21885,1.0,1.8704683428424222
ZBTB45,ZBTB45,0.94398814,98.6301,1.0,1.870454805992636
CYFIP2,CYFIP2,0.9414176,99.0219,1.0,1.8704508636775379
CETN1,CETN1,0.9884543,91.84440000000001,1.0,1.8704158902283787
PIGG,PIGG,0.96902686,94.8026,1.0,1.8703479737594033
EPRS1,EPRS1,0.9612247,95.99154999999999,1.0,1.8703327407269938
DSC3,DSC3,0.95981693,96.2054,1.0,1.870321155947137
ZNF330,ZNF330,0.94108176,99.0625,1.0,1.8703119940540132
METTL25,METTL25,0.9621019,95.8541,1.0,1.870285116032612
ZNF679,ZNF679,0.99407643,90.97614999999999,1.0,1.8702764866614956
ACTA2,ACTA2,0.9506129,97.601,1.0,1.870212018868258
SLC7A1,SLC7A1,0.944261,98.5692,1.0,1.870202899481097
TCEA3,TCEA3,0.9461806,98.2759,1.0,1.8701964899369299
ANXA11,ANXA11,0.9889336,91.7522,1.0,1.8701664621436338
MAPK9,MAPK9,0.9503237,97.6415,1.0,1.8701648016202848
KCNRG,KCNRG,0.96987236,94.6596,1.0,1.8701646482550713
LBR,LBR,0.9465561,98.2114,1.0,1.8701021177257748
DDIT4,DDIT4,0.98458624,92.409,1.0,1.8700837253502895
SLC39A1,SLC39A1,0.99304736,91.11735,1.0,1.8700704158283625
TNFRSF6B,TNFRSF6B,0.99381477,91.0,1.0,1.870066602975526
PRKCE,PRKCE,0.93614465,99.79634999999999,1.0,1.8700605882756456
RPL6,RPL6,0.94390994,98.6111,1.0,1.8700506810268038
RAB11FIP1,RAB11FIP1,0.97580016,93.746,1.0,1.8700419161570663
KIF1A,KIF1A,0.94025654,99.16485,1.0,1.8700045875408868
GRM8,GRM8,0.94776195,98.0176,1.0,1.8699732350615403
LAG3,LAG3,0.98677784,92.06575000000001,1.0,1.8699667731794865
B3GALNT1,B3GALNT1,0.9426823,98.7915,1.0,1.8699610428050506
IFT20,IFT20,0.988691,91.77215000000001,1.0,1.8699436080110972
COX1,MT-CO1,0.99614334,90.63485,1.0,1.8699364922447836
LITAF,LITAF,0.9591601,96.2733,1.0,1.8698992303058137
PAGE3,PAGE3,0.9814846,92.86455000000001,1.0,1.8698542262244133
ZNF644,ZNF644,0.95377475,97.09110000000001,1.0,1.8698513603895313
NMNAT2,NMNAT2,0.9837765,92.51135,1.0,1.8698071723038452
ATAD2B,ATAD2B,0.9535118,97.12645,1.0,1.869789170112245
DDX18,DDX18,0.9581485,96.4179,1.0,1.869772405279413
GEMIN4,GEMIN4,0.9619231,95.8412,1.0,1.8697601889294928
MRPS25,MRPS25,0.95738363,96.5318,1.0,1.8697362012927043
DNAJC10,DNAJC10,0.9560932,96.72785,1.0,1.8697259056184032
TJAP1,TJAP1,0.98388994,92.48575,1.0,1.869698769697793
MRPL11,MRPL11,0.9516933,97.3958,1.0,1.8696841416677714
RBMS2,RBMS2,0.9410614,99.0172,1.0,1.8696795025845148
IRF7,IRF7,0.9717232,94.3397,1.0,1.86967362352381
CHN2,CHN2,0.94898593,97.8055,1.0,1.869641371025339
HOXA3,HOXA3,0.94643235,98.1941,1.0,1.869629419252532
DNPH1,DNPH1,0.972267,94.2529,1.0,1.8696233105473614
AXIN2,AXIN2,0.95181143,97.3728,1.0,1.8696190596356184
WFDC10A,WFDC10A,0.9926692,91.1392,1.0,1.8696022009331803
SLC45A4,SLC45A4,0.96171063,95.85655,1.0,1.869537281630015
TMEM168,TMEM168,0.93736273,99.5696,1.0,1.8695255408973341
ANKRD9,ANKRD9,0.97872627,93.2594,1.0,1.8695158490464785
GXYLT2,GXYLT2,0.9418767,98.8713,1.0,1.8693980921217508
ABCF1,ABCF1,0.9845462,92.3626,1.0,1.8693976361894546
RNF111,RNF111,0.95891327,96.27215,1.0,1.8693922425361142
RXFP2,RXFP2,0.9583854,96.35040000000001,1.0,1.869362587470237
TMPRSS13,TMPRSS13,0.9575743,96.4727,1.0,1.8693440000782295
RNF180,RNF180,0.9521651,97.2973,1.0,1.8693374463680315
AEN,AEN,0.968731,94.7692,1.0,1.8693218694034441
TCL1B,TCL1B,0.9907767,91.4062,1.0,1.8693189755262776
JPT2,JPT2,0.975823,93.6842,1.0,1.8692799304496361
NPAS2,NPAS2,0.9399563,99.1505,1.0,1.869218669790143
CORO6,CORO6,0.94132805,98.9407,1.0,1.8692113817073834
ANKRD46,ANKRD46,0.9786305,93.25014999999999,1.0,1.8692041031865858
ATP6V0A2,ATP6V0A2,0.9435659,98.5981,1.0,1.869195104456822
HYI,HYI,0.9721874,94.22945,1.0,1.8691582493761054
UNC5A,UNC5A,0.9600702,96.0765,1.0,1.8691416835494326
DYNLL1,DYNLL1,0.93434376,100.0,1.0,1.869132190840889
DIRAS3,DIRAS3,0.99028236,91.46655000000001,1.0,1.8691222596980548
KPNA1,KPNA1,0.9355503,99.8141,1.0,1.8691079086275688
GABRB1,GABRB1,0.93709713,99.5781,1.0,1.8691072338438757
NSDHL,NSDHL,0.955419,96.7828,1.0,1.8691001485890912
ATR,ATR,0.9427523,98.7141,1.0,1.8690892154398329
CEP131,CEP131,0.96885574,94.7323,1.0,1.8690883377961054
CNIH3,CNIH3,0.9947137,90.78725,1.0,1.869078382719927
UBN1,UBN1,0.9605063,96.005,1.0,1.8690766289226028
TIMM44,TIMM44,0.9466285,98.12164999999999,1.0,1.8690737028040505
SESN3,SESN3,0.93830144,99.3902,1.0,1.8690523740155127
ATG4D,ATG4D,0.94398,98.5232,1.0,1.869041775198708
HID1,HID1,0.94010806,99.1117,1.0,1.8690141659174357
DNAI7,DNAI7,0.96423715,95.4294,1.0,1.8689915867891074
SYT12,SYT12,0.96390826,95.47845000000001,1.0,1.8689769810997157
JOSD1,JOSD1,0.9342536,100.0,1.0,1.8689524913217648
MBD3,MBD3,0.93875444,99.3127,1.0,1.8689426041972381
PHB2,PHB2,0.93861806,99.3311,1.0,1.8689112060134798
SH2D3A,SH2D3A,0.98548615,92.18090000000001,1.0,1.868896887867775
PPEF2,PPEF2,0.9629513,95.6175,1.0,1.8688865410717188
CDH16,CDH16,0.9840407,92.4005,1.0,1.8688853346670289
IL16,IL16,0.97226155,94.1969,1.0,1.8688807251211355
RAPH1,RAPH1,0.95767576,96.417,1.0,1.8688184188419577
N4BP2,N4BP2,0.9604689,95.9887,1.0,1.868789102669842
CXCR1,CXCR1,0.9893317,91.58365,1.0,1.8687575670566572
TGFBR3L,TGFBR3L,0.99862933,90.1651,1.0,1.8687533842428237
MESD,MESD,0.9537493,97.0085,1.0,1.8687213442100228
AMMECR1L,AMMECR1L,0.9776616,93.35985,1.0,1.8687063641138009
GFM2,GFM2,0.9560247,96.65825000000001,1.0,1.8686799499612077
GATAD1,GATAD1,0.94384605,98.513,1.0,1.8686415189365713
TBC1D7,TBC1D7,0.94749933,97.9522,1.0,1.868595254557642
GOLGA1,GOLGA1,0.9537298,97.0013,1.0,1.8685883997461414
PHF10,PHF10,0.97686404,93.4705,1.0,1.8685625390365015
RIIAD1,RIIAD1,0.98392946,92.3913,1.0,1.8685434085956822
SLC35B3,SLC35B3,0.98453414,92.2973,1.0,1.86852035798041
CSF3R,CSF3R,0.9724502,94.1388,1.0,1.8684975642892439
OIP5,OIP5,0.97122836,94.3231,1.0,1.8684704454276049
BAAT,BAAT,0.99046636,91.3876,1.0,1.8684573947396759
CIAPIN1,CIAPIN1,0.94661045,98.0769,1.0,1.8684530020016599
ZDHHC18,ZDHHC18,0.96186393,95.7496,1.0,1.8684453664823972
PAPOLG,PAPOLG,0.97329605,94.00385,1.0,1.8684201215478475
CFAP36,CFAP36,0.97483116,93.7696,1.0,1.8684189537628222
NDUFA4,NDUFA4,0.9825378,92.5926,1.0,1.8683999486109462
CCDC50,CCDC50,0.99162734,91.20235,1.0,1.8683507992827684
PLA2G1B,PLA2G1B,0.97380096,93.9189,1.0,1.8683164692020284
NPHP3,NPHP3,0.9464034,98.09655000000001,1.0,1.8682970832698353
SRC,SRC,0.9900148,91.44395,1.0,1.868293678575815
TMEM186,TMEM186,0.9954769,90.6103,1.0,1.8682874165757735
IFIT1,IFIT1,0.9901299,91.4226,1.0,1.8682441170896782
KLHDC9,KLHDC9,0.95546806,96.70975,1.0,1.8682434245250223
USP51,USP51,0.96771765,94.8404,1.0,1.8682324767189245
CIB3,CIB3,0.94438714,98.3957,1.0,1.8681872769414087
MANF,MANF,0.9429048,98.62174999999999,1.0,1.8681864764196598
STRN3,STRN3,0.93797463,99.3727,1.0,1.8681723397044494
ZHX2,ZHX2,0.9432587,98.5663,1.0,1.8681673045122298
ZNF239,ZNF239,0.99792844,90.22710000000001,1.0,1.8681665495847057
RNMT,RNMT,0.958604,96.2185,1.0,1.8680748142285333
ENTPD8,ENTPD8,0.9682412,94.7475,1.0,1.8680620975691355
PLEKHJ1,PLEKHJ1,0.94699335,97.9866,1.0,1.8680362636552559
PHLPP2,PHLPP2,0.9693694,94.5694,1.0,1.8679835930428808
EPHA8,EPHA8,0.9629763,95.54405,1.0,1.8679766359961256
ALAS2,ALAS2,0.9460167,98.1261,1.0,1.8679124590502125
AGT,AGT,0.98893154,91.57929999999999,1.0,1.8679031617645667
SLC1A6,SLC1A6,0.944187,98.4043,1.0,1.8679007460405026
RAB34,RAB34,0.9413066,98.8417,1.0,1.867875047712332
MAPK7,MAPK7,0.95050997,97.43719999999999,1.0,1.8678665776528882
ZNF185,ZNF185,0.9882482,91.67925,1.0,1.8678471792793887
OR5L1,OR5L1,0.9927163,90.9968,1.0,1.8678354099040533
EDA2R,EDA2R,0.99801564,90.18645000000001,1.0,1.867809197023989
SLC22A5,SLC22A5,0.95758784,96.35215,1.0,1.8677958226176545
CCNP,CCNP,0.99050933,91.3279,1.0,1.8677629701076315
CYP11A1,CYP11A1,0.9499989,97.5048,1.0,1.8677312489473559
NPPA,NPPA,0.9767368,93.4251,1.0,1.8677157164667784
SLAIN2,SLAIN2,0.9542984,96.84774999999999,1.0,1.867715328492853
MARCHF8,MARCHF8,0.9586429,96.18315,1.0,1.867690446417312
ZNF518A,ZNF518A,0.99110717,91.23065,1.0,1.8676838205021387
ZNF331,ZNF331,0.9421114,98.7041,1.0,1.8676811613024116
SCTR,SCTR,0.95067173,97.3964,1.0,1.8676558719983114
NFKBIA,NFKBIA,0.9356658,99.6845,1.0,1.867644697825967
NUBP1,NUBP1,0.9499663,97.5,1.0,1.8676035541919151
CENPL,CENPL,0.99733067,90.27279999999999,1.0,1.8675722616155674
CIBAR2,CIBAR2,0.9897936,91.42015,1.0,1.8675418186270432
ELAPOR2,ELAPOR2,0.9411902,98.8338,1.0,1.867539823577324
MYL5,MYL5,0.94491076,98.2659,1.0,1.8675348841628834
MTRFR,MTRFR,0.9751533,93.6473,1.0,1.867462986176224
CLTC,CLTC,0.93350524,100.0,1.0,1.867460921533256
ASB16,ASB16,0.95375556,96.9095,1.0,1.8674402395148264
CA5B,CA5B,0.94587946,98.1073,1.0,1.8673932736936902
TSPAN5,TSPAN5,0.93346906,100.0,1.0,1.8673888105239178
RFC4,RFC4,0.94608617,98.0716,1.0,1.8673387977461724
TCTN2,TCTN2,0.9720042,94.1176,1.0,1.8673316242639282
ANKS1B,ANKS1B,0.95581037,96.58595,1.0,1.8673080584071162
ASNSD1,ASNSD1,0.95789135,96.2675,1.0,1.8672946762503737
TATDN2,TATDN2,0.9584258,96.18435,1.0,1.8672734202760615
RAB9A,RAB9A,0.9366685,99.5025,1.0,1.8672650977146734
CUL7,CUL7,0.987656,91.7247,1.0,1.867260726357289
GPNMB,GPNMB,0.9803918,92.83275,1.0,1.8672606327768912
CEP112,CEP112,0.95664847,96.45185000000001,1.0,1.8672262755100055
CYS1,CYS1,0.99373186,90.79455,1.0,1.8672168450510689
OR2A14,OR2A14,0.98836577,91.6129,1.0,1.86721454915204
TMEM196,TMEM196,0.9562206,96.5158,1.0,1.8672090815668367
PNPLA8,PNPLA8,0.95517135,96.6752,1.0,1.8672005995656702
APTX,APTX,0.96129334,95.7405,1.0,1.8671892083046
IL13RA2,IL13RA2,0.99645656,90.37440000000001,1.0,1.8671576117025777
B4GALT1,B4GALT1,0.9629982,95.4774,1.0,1.8671494043251728
TMEM178A,TMEM178A,0.93334824,100.0,1.0,1.8671480020068305
METTL25B,METTL25B,0.9416268,98.7368,1.0,1.867142570245311
MRPL40,MRPL40,0.99378693,90.7767,1.0,1.8670933693745488
CDC42BPB,CDC42BPB,0.93919337,99.101,1.0,1.8670512694653882
CDH23,CDH23,0.94714004,97.8831,1.0,1.8669762533569123
DUOX1,DUOX1,0.9685133,94.62164999999999,1.0,1.8669600083503148
SLC12A7,SLC12A7,0.96642417,94.93965,1.0,1.8669512666789085
JADE3,JADE3,0.94471323,98.25059999999999,1.0,1.8669412664052971
IGFBP3,IGFBP3,0.94224715,98.6254,1.0,1.8669233950206392
MRM2,MRM2,0.97883326,93.04400000000001,1.0,1.8669145727452996
UBD,UBD,0.99280006,90.9091,1.0,1.8668564230887843
AP1S3,AP1S3,0.93317217,100.0,1.0,1.8667970737200932
DZIP3,DZIP3,0.9658628,95.0116,1.0,1.8667725233299652
JMJD4,JMJD4,0.985145,92.06975,1.0,1.8667645963037336
BDH2,BDH2,0.93847865,99.1837,1.0,1.8667073461409247
ATXN7L1,ATXN7L1,0.97907835,92.98975,1.0,1.8666942094451322
TRIM69,TRIM69,0.9573976,96.2964,1.0,1.8666881955359447
SYTL1,SYTL1,0.9849676,92.08840000000001,1.0,1.866654707039741
NDUFV3,NDUFV3,0.99685663,90.2748,1.0,1.8666535769194597
ZNF148,ZNF148,0.93387794,99.8741,1.0,1.8665586866614605
PALM3,PALM3,0.9924977,90.9324,1.0,1.8665582329355828
NPVF,NPVF,0.98990536,91.3265,1.0,1.8665408935542067
LYPD2,LYPD2,0.98502713,92.0693,1.0,1.8665237875683274
PDHA2,PDHA2,0.9872564,91.72800000000001,1.0,1.8665073957905358
ARG1,ARG1,0.9493031,97.5155,1.0,1.8664842487872177
TCP1,TCP1,0.9353664,99.6403,1.0,1.8664704198380355
FLOT1,FLOT1,0.95255476,97.01634999999999,1.0,1.8664430569065096
FNDC1,FNDC1,0.9820419,92.51585,1.0,1.866408708980611
C18H18orf54,C18orf54,0.972318,93.9962,1.0,1.866370793906041
ESYT3,ESYT3,0.95224476,97.05664999999999,1.0,1.8663517695078906
PRKCSH,PRKCSH,0.9568241,96.3518,1.0,1.866269025405932
KTN1,KTN1,0.9420793,98.5999,1.0,1.8662556548996991
FHIT,FHIT,0.9638599,95.27465000000001,1.0,1.8662176450958172
FRMPD2,FRMPD2,0.96740586,94.7329,1.0,1.8662063957549042
PGA4,PGA3,0.9734088,93.8144,1.0,1.8661694007869756
FER,FER,0.94003063,98.9051,1.0,1.8661603038265429
PEX7,PEX7,0.9470604,97.8328,1.0,1.8661602774474713
MMD2,MMD2,0.9923163,90.92805,1.0,1.8661398421377653
RTP3,RTP3,0.9950084,90.5172,1.0,1.8661371514152059
DCAF12,DCAF12,0.97566026,93.4676,1.0,1.8661253706524477
HS3ST3A1,HS3ST3A1,0.9522001,97.0443,1.0,1.8661013858181765
HHAT,HHAT,0.9892276,91.39595,1.0,1.866097504998557
FOXR2,FOXR2,0.9960426,90.3537,1.0,1.866062064418543
TBL1X,TBL1X,0.9881909,91.55000000000001,1.0,1.8660441309552507
SYNPO2L,SYNPO2L,0.95021677,97.3416,1.0,1.8660330398758247
TRAPPC3,TRAPPC3,0.9920777,90.95485,1.0,1.866014465871736
EDNRB,EDNRB,0.99655676,90.27145,1.0,1.8660121279128097
CRHR1,CRHR1,0.9602958,95.80185,1.0,1.8660026219783612
ZNF639,ZNF639,0.93411595,99.7938,1.0,1.8659838302571279
GABARAPL2,GABARAPL2,0.93276286,100.0,1.0,1.8659812705904035
DUSP19,DUSP19,0.93879455,99.0783,1.0,1.8659597650260178
ANO7,ANO7,0.98201096,92.48065,1.0,1.8658871017802225
TMEM95,TMEM95,0.98655564,91.78545,1.0,1.8658613677494422
ATG4A,ATG4A,0.9457969,98.00245000000001,1.0,1.8658587013439454
SRRM3,SRRM3,0.95225304,97.01615000000001,1.0,1.8658390800465423
TNKS2,TNKS2,0.98965013,91.3031,1.0,1.865726434392182
VGLL3,VGLL3,0.94566154,98.0094,1.0,1.8656797249336896
RNF141,RNF141,0.9326047,100.0,1.0,1.865666039047095
MISP,MISP,0.9972833,90.1325,1.0,1.8656446203387163
SLC35A2,SLC35A2,0.94087106,98.7374,1.0,1.8656441311345113
FAM180B,FAM180B,0.98590076,91.86855,1.0,1.8656419391986407
POLR3G,POLR3G,0.9472913,97.7579,1.0,1.8656418089712605
HSD17B6,HSD17B6,0.9780762,93.0599,1.0,1.865613419877247
ANKRD42,ANKRD42,0.9716072,94.04384999999999,1.0,1.865576703446906
MAGEA8,MAGEA8,0.994392,90.566,1.0,1.8655462377486178
PLB1,PLB1,0.9700471,94.279,1.0,1.8655398230458975
ARHGEF25,ARHGEF25,0.99476886,90.50444999999999,1.0,1.865493122296744
HROB,HROB,0.9934356,90.70415,1.0,1.8654451540338488
C15H9orf43,C9orf43,0.9959641,90.31655,1.0,1.8654201848880967
GUCA1C,GUCA1C,0.9747221,93.5566,1.0,1.865418423871434
OR1E2,OR1E2,0.98687714,91.69805,1.0,1.8653601447524224
SLC4A5,SLC4A5,0.94316286,98.365,1.0,1.8653460014679335
THEMIS2,THEMIS2,0.971662,94.01715,1.0,1.8653370512721321
MTRF1L,MTRF1L,0.9608579,95.66380000000001,1.0,1.8653191259127562
PIGU,PIGU,0.98601836,91.8258,1.0,1.8653177378152146
SEPTIN14,SEPTIN14,0.9732722,93.77000000000001,1.0,1.8653169891136958
HFE,HFE,0.97010154,94.2529,1.0,1.8653072932372115
ARHGAP42,ARHGAP42,0.9346736,99.6568,1.0,1.8653051846214064
SHARPIN,SHARPIN,0.9690521,94.4123,1.0,1.8652984325436242
HTATSF1,HTATSF1,0.9493619,97.41555,1.0,1.8652954493549827
C1H1orf54,C1orf54,0.97975504,92.777,1.0,1.8652630386446107
SAAL1,SAAL1,0.9808938,92.60145,1.0,1.865238900970883
DEFB134,DEFB134,0.9919866,90.9091,1.0,1.8652351013182993
CMYA5,CMYA5,0.9934621,90.68334999999999,1.0,1.8652261888571935
EIF4E,EIF4E,0.9721839,93.9271,1.0,1.8652006229483418
EIF4G3,EIF4G3,0.955144,96.51945,1.0,1.8651109833805801
ROCK2,ROCK2,0.9564695,96.3134,1.0,1.8650605128937516
AMD1,AMD1,0.93622214,99.4012,1.0,1.8650518150429087
HLCS,HLCS,0.94843113,97.53864999999999,1.0,1.8650487987163498
TRPM2,TRPM2,0.96839905,94.49055,1.0,1.8650192789661677
FOXP1,FOXP1,0.9876017,91.56095,1.0,1.8650128637944385
CDSN,CDSN,0.99657714,90.189,1.0,1.8649754163035075
MRAP,MRAP,0.98180187,92.4419,1.0,1.8649640346002845
UCHL3,UCHL3,0.9861594,91.7766,1.0,1.864955976315655
YIPF6,YIPF6,0.9724083,93.86935,1.0,1.864893289353379
RAB30,RAB30,0.960262,95.7207,1.0,1.8648749096609052
PEX5,PEX5,0.9436271,98.2551,1.0,1.8648352803132808
OR5AR1,OR5AR1,0.99263954,90.77879999999999,1.0,1.86483392531941
JAG1,JAG1,0.93272495,99.9179,1.0,1.8648329534010557
SCEL,SCEL,0.98919606,91.30234999999999,1.0,1.8648116194399798
DDX4,DDX4,0.93896157,98.96485000000001,1.0,1.8648102633312331
TREML2,TREML2,0.9932177,90.6841,1.0,1.8647488706780424
SIX3,SIX3,0.99309266,90.7019,1.0,1.8647322345638653
RARS2,RARS2,0.9423331,98.4429,1.0,1.8647100707398858
PRXL2B,PRXL2B,0.97407204,93.60105,1.0,1.8647035826607488
CHST11,CHST11,0.9321216,100.0,1.0,1.8647031637399851
SLC13A4,SLC13A4,0.94253826,98.4051,1.0,1.8646250658494719
ODF2L,ODF2L,0.9832555,92.19409999999999,1.0,1.8646234167435471
RYR1,RYR1,0.94593734,97.88470000000001,1.0,1.8646000367045694
WFDC13,WFDC13,0.99551123,90.3226,1.0,1.8645966137479468
ABCA6,ABCA6,0.95981807,95.7651,1.0,1.864570256540072
VPS29,VPS29,0.95611054,96.32554999999999,1.0,1.8645038209990217
FAM20B,FAM20B,0.940032,98.7775,1.0,1.8644957514291884
DDR1,DDR1,0.9453408,97.96745,1.0,1.864492313389714
SPHK2,SPHK2,0.9710829,94.04079999999999,1.0,1.864491858911192
MDFI,MDFI,0.95866257,95.935,1.0,1.8644872038010756
NKIRAS2,NKIRAS2,0.932004,100.0,1.0,1.8644687730628666
MCRS1,MCRS1,0.943759,98.2046,1.0,1.8644383152899433
HYAL1,HYAL1,0.9636471,95.1686,1.0,1.8644078092802605
ANGPT1,ANGPT1,0.9332762,99.7992,1.0,1.864380668411473
CRNN,CRNN,0.9962468,90.1922,1.0,1.864358822441527
MRPS16,MRPS16,0.9750104,93.4307,1.0,1.8643479698402097
C10H20orf96,C20orf96,0.9933422,90.6336,1.0,1.8643371565814848
ZNF197,ZNF197,0.94466394,98.0564,1.0,1.8643055150187609
NAPEPLD,NAPEPLD,0.9419075,98.4733,1.0,1.864259020738764
PSMB5,PSMB5,0.936882,99.2395,1.0,1.8642541439188185
SHANK3,SHANK3,0.9529155,96.7932,1.0,1.8642462690711685
TAS1R1,TAS1R1,0.97554487,93.3413,1.0,1.8642450882223298
HENMT1,HENMT1,0.9934166,90.61144999999999,1.0,1.8641960220078788
EIF3G,EIF3G,0.93185675,100.0,1.0,1.8641752864369674
ZNF219,ZNF219,0.949052,97.37639999999999,1.0,1.8641662293568122
MON1A,MON1A,0.99263614,90.7268,1.0,1.8641476917088833
REG3A,REG3A,0.98052526,92.5714,1.0,1.8641117095096638
PNLIPRP2,PNLIPRP2,0.9933208,90.6183,1.0,1.864094586697716
PTPN2,PTPN2,0.93813485,99.0361,1.0,1.8640934995836065
CLEC11A,CLEC11A,0.94195926,98.452,1.0,1.8640838684823828
ADGRA3,ADGRA3,0.9407503,98.63640000000001,1.0,1.864083727628714
ANKRD30BL,ANKRD30BL,0.9763545,93.20425,1.0,1.8640680151368838
HESX1,HESX1,0.96369606,95.1351,1.0,1.8640676652259012
ZNF800,ZNF800,0.9616851,95.4417,1.0,1.8640657677059547
PBRM1,PBRM1,0.9513555,97.0138,1.0,1.8640194706841604
GZMA,GZMA,0.99182045,90.8397,1.0,1.8639971309843284
SKAP2,SKAP2,0.9427056,98.3287,1.0,1.8639603150715862
RPL35,RPL35,0.9317387,100.0,1.0,1.8639399988567473
ZFAT,ZFAT,0.9782473,92.90235,1.0,1.863895818294088
CARMIL1,CARMIL1,0.9532002,96.72265,1.0,1.8638918695356295
ITGA2B,ITGA2B,0.96368724,95.12265,1.0,1.8638874082373094
SLC26A6,SLC26A6,0.96588135,94.78585000000001,1.0,1.8638597375948105
CCDC103,CCDC103,0.9696009,94.2149,1.0,1.8638129323642945
MMP17,MMP17,0.9609712,95.53004999999999,1.0,1.8637973043556122
TIRAP,TIRAP,0.97476923,93.42455,1.0,1.863786930713663
PGGHG,PGGHG,0.9754101,93.32095000000001,1.0,1.8637105728218042
HEXIM2,HEXIM2,0.99765664,89.92665,1.0,1.8636989959106165
ZNF407,ZNF407,0.9594433,95.75489999999999,1.0,1.863690017600522
CNGA4,CNGA4,0.95440745,96.5217,1.0,1.8636723518978173
HMBS,HMBS,0.96197385,95.36455000000001,1.0,1.8636332015240673
HSPBP1,HSPBP1,0.94899225,97.34085,1.0,1.8635826271584341
F3,F3,0.9681575,94.41655,1.0,1.86357092172243
WASF1,WASF1,0.9327108,99.8211,1.0,1.8635399154255106
EGFL7,EGFL7,0.96274996,95.2381,1.0,1.8635278238212236
DYDC2,DYDC2,0.99329484,90.57685000000001,1.0,1.8635012397190538
KCNMB2,KCNMB2,0.971844,93.8433,1.0,1.863428191035743
TESC,TESC,0.9345445,99.5327,1.0,1.863426322801558
GNRH1,GNRH1,0.9939759,90.4665,1.0,1.863416786493322
DNAJC21,DNAJC21,0.9718104,93.84405,1.0,1.8633710221315631
SYN3,SYN3,0.94048697,98.6207,1.0,1.86335373611417
ATP6V1G3,ATP6V1G3,0.9689841,94.27285,1.0,1.8633407797511832
SLC9C2,SLC9C2,0.99795413,89.84870000000001,1.0,1.8632733963953143
RBM4B,RBM4B,0.94200045,98.38275,1.0,1.8632611112072368
SRFBP1,SRFBP1,0.9922712,90.71459999999999,1.0,1.8632609121574033
PKHD1L1,PKHD1L1,0.95503044,96.3949,1.0,1.8632572146980668
STK10,STK10,0.95329636,96.65915,1.0,1.8632538062225452
EXTL3,EXTL3,0.93423796,99.5647,1.0,1.8632334797993564
PTPN21,PTPN21,0.94478565,97.9557,1.0,1.8632323027793651
CFAP61,CFAP61,0.9525809,96.7664,1.0,1.8632291900980436
NAT16,NAT16,0.9697034,94.1541,1.0,1.8632227849179084
TRIM77,TRIM77,0.9721623,93.7778,1.0,1.8632067459938846
GRIA3,GRIA3,0.93208385,99.8881,1.0,1.863165784317255
EXOSC3,EXOSC3,0.94324493,98.1818,1.0,1.8631157973526657
SETSIP,SETSIP,0.9935403,90.5076,1.0,1.8630856166583212
UBASH3A,UBASH3A,0.95162964,96.89635,1.0,1.863031205866032
CENPP,CENPP,0.96310025,95.1389,1.0,1.8629297982163102
