rhesus_macaque gene name,commonmarmoset gene name,correlation,identical_scores,orthology confidence,combo_score
ANKRD11,ANKRD11,0.9635796,90.36325,1.0,1.8292787189600073
C9H10orf105,C10orf105,0.9856006,86.4662,1.0,1.829243007328516
INSL3,INSL3,0.98675406,86.2595,1.0,1.8292138191755525
CCDC107,CCDC107,0.9932734,85.1064,1.0,1.829209891169908
GCNT7,GCNT7,0.9848964,86.58585,1.0,1.8291913508922728
TMEM104,TMEM104,0.99688715,84.46225,1.0,1.8291549103045184
SLC25A39,SLC25A39,0.98795235,86.0266,1.0,1.8289905868067131
TM4SF20,TM4SF20,0.99288845,85.1528,1.0,1.828979822960901
SLC6A17,SLC6A17,0.98515505,86.51955000000001,1.0,1.8289729573970486
GKN2,GKN2,0.98881596,85.8696,1.0,1.8289449348889715
POMGNT1,POMGNT1,0.9640959,90.23805,1.0,1.8289186349913478
BTBD3,BTBD3,0.96093416,90.79645,1.0,1.8289117394318197
SLX9,SLX9,0.98329204,86.8402,1.0,1.8288799155105053
DPPA4,DPPA4,0.9885584,85.90405,1.0,1.8288271596579921
CLDN14,CLDN14,0.98326373,86.83770000000001,1.0,1.8288002125551202
TTC16,TTC16,0.9934118,85.04050000000001,1.0,1.828769961391943
RABL3,RABL3,0.9939071,84.94730000000001,1.0,1.8287102555728965
DYNC1LI2,DYNC1LI2,0.98220885,87.0145,1.0,1.8286969882817539
LYPD2,LYPD2,0.9844668,86.6142,1.0,1.8286857738669915
SERPINH1,SERPINH1,0.9810131,87.22149999999999,1.0,1.8286499575584907
GEMIN6,GEMIN6,0.9240114,97.29820000000001,1.0,1.828626922777533
RNF217,RNF217,0.9687247,89.3887,1.0,1.8285905130052789
HDAC11,HDAC11,0.91520983,98.8473,1.0,1.82855081484351
VTCN1,VTCN1,0.96717674,89.6551,1.0,1.8285129344481827
CSF3R,CSF3R,0.9851092,86.4833,1.0,1.828501929531559
MFSD5,MFSD5,0.9858432,86.34944999999999,1.0,1.8284587491821678
MCAT,MCAT,0.9637096,90.2564,1.0,1.8283881688835137
DISC1,DISC1,0.99592274,84.55035000000001,1.0,1.8282796485638786
MAGEA10,MAGEA10,0.9872759,86.07585,1.0,1.8282434563400418
PRR3,PRR3,0.9745862,88.31655,1.0,1.8282110195354178
SLC25A38,SLC25A38,0.9960543,84.51644999999999,1.0,1.8281666840441504
WDR17,WDR17,0.95367104,91.99565,1.0,1.8280086669033082
CD276,CD276,0.9854502,86.3731,1.0,1.8279719837462816
AKAP1,AKAP1,0.9939937,84.86,1.0,1.8279458183216788
FIGLA,FIGLA,0.9883668,85.8447,1.0,1.8278371695479665
XPC,XPC,0.96491235,89.9849,1.0,1.8277634170813872
DTNA,DTNA,0.99945563,83.87555,1.0,1.8277473707656258
F5,F5,0.9950367,84.65674999999999,1.0,1.8277458637597894
FOSL1,FOSL1,0.93328196,95.572,1.0,1.827702990111448
PCDHB10,PCDHB10,0.9930024,85.01159999999999,1.0,1.8276943742256522
DFFB,DFFB,0.9826948,86.83035000000001,1.0,1.827653928137687
RPL3L,RPL3L,0.9934523,84.91605,1.0,1.827524469764906
AMBP,AMBP,0.9890004,85.70075,1.0,1.8274982241258066
NTMT1,NTMT1,0.9309219,95.9641,1.0,1.8274354048330037
PIGX,PIGX,0.98259276,86.8217,1.0,1.827370481325345
IQCM,IQCM,0.9936819,84.8567,1.0,1.8273253334792203
IL10RA,IL10RA,0.99146235,85.24595,1.0,1.8272913085141447
APOLD1,APOLD1,0.98131603,87.03890000000001,1.0,1.8272797147391038
RBM44,RBM44,0.9947017,84.67035,1.0,1.827261279314848
TMEM52B,TMEM52B,0.98201275,86.9139,1.0,1.827260514892074
SMG7,SMG7,0.98150563,87.00185,1.0,1.8272422774547337
MRPL50,MRPL50,0.9739956,88.32894999999999,1.0,1.827233772441471
CHRNA3,CHRNA3,0.9734544,88.4239,1.0,1.8272258787320081
CIDEC,CIDEC,0.9845281,86.46414999999999,1.0,1.8272074902029267
GJA3,GJA3,0.98503345,86.3746,1.0,1.8272054138425096
HHAT,HHAT,0.9922672,85.0954,1.0,1.8272038201930987
ZP2,ZP2,0.9939562,84.79605,1.0,1.8271963221298266
PNLIP,PNLIP,0.99036527,85.42824999999999,1.0,1.8271672531802454
SEC14L2,SEC14L2,0.961772,90.47295,1.0,1.8270496367742852
ANKRD53,ANKRD53,0.9939828,84.77715,1.0,1.8270455676310986
ALKAL1,ALKAL1,0.98238397,86.8217,1.0,1.8269784529065802
CENPV,CENPV,0.97223336,88.61484999999999,1.0,1.8269609279400312
GAL3ST2,GAL3ST2,0.98298895,86.70925,1.0,1.8269202686616923
SRMS,SRMS,0.98540395,86.28195,1.0,1.8269172214175546
C4H6orf132,C6orf132,0.9933233,84.87955,1.0,1.8268946629896403
RMDN3,RMDN3,0.9936126,84.82435,1.0,1.8268516895314981
ABHD13,ABHD13,0.9711982,88.78479999999999,1.0,1.8268219901568903
GEMIN8,GEMIN8,0.9775733,87.6558,1.0,1.8268031521847092
PLEKHS1,PLEKHS1,0.98166025,86.92965000000001,1.0,1.82676590294782
SBDS,SBDS,0.97537315,88.03895,1.0,1.8267407771255488
RCAN2,RCAN2,0.9837613,86.55170000000001,1.0,1.8266974246288554
LTF,LTF,0.99159634,85.1613,1.0,1.8266439920714723
RPS6KA6,RPS6KA6,0.99043155,85.3652,1.0,1.8266221735662302
SNAPC4,SNAPC4,0.99725586,84.15655,1.0,1.8266009777662653
COX4I1,COX4I1,0.9812647,86.9822,1.0,1.8265812388450415
ENG,ENG,0.9952889,84.50095,1.0,1.826564958597794
SCARF1,SCARF1,0.99366975,84.77815,1.0,1.8264683974874776
G3BP1,G3BP1,0.9849962,86.3101,1.0,1.8264505466026688
SPAM1,SPAM1,0.9911996,85.2113,1.0,1.8264300151354718
TMEM192,TMEM192,0.9950819,84.52295000000001,1.0,1.8264099092462383
HSPA13,HSPA13,0.99041945,85.34715,1.0,1.826407781302621
HELB,HELB,0.99061835,85.3099,1.0,1.8263856820892932
CIMIP2A,CIMIP2A,0.9893182,85.538,1.0,1.826366688789599
B3GLCT,B3GLCT,0.9974745,84.09084999999999,1.0,1.8263138320716532
DUS3L,DUS3L,0.991144,85.20845,1.0,1.8262953552601149
ANXA2,ANXA2,0.99011046,85.3862,1.0,1.8262422874672022
CDC20B,CDC20B,0.99401283,84.68945,1.0,1.8261706657765342
FAM83G,FAM83G,0.98554415,86.18515,1.0,1.8261525440795086
ABLIM1,ABLIM1,0.9932982,84.8124,1.0,1.8261344684756824
PPARGC1B,PPARGC1B,0.97457737,88.12129999999999,1.0,1.8261210792747555
SRFBP1,SRFBP1,0.98611194,86.07955,1.0,1.8260972713113683
CDHR2,CDHR2,0.99126095,85.16845,1.0,1.8260901827674663
LRRD1,LRRD1,0.9470544,92.97765,1.0,1.8260129905365605
DLEC1,DLEC1,0.98986834,85.40690000000001,1.0,1.8260074913704134
CARS1,CARS1,0.9665569,89.5276,1.0,1.8259951868233428
MOB3C,MOB3C,0.9636752,90.03065000000001,1.0,1.825926338187449
BBOF1,BBOF1,0.969274,89.0358,1.0,1.825874442912226
OR52K1,OR52K2,0.99011177,85.3503,1.0,1.825863524844309
PAX4,PAX4,0.996163,84.2799,1.0,1.825858855603368
RNASEL,RNASEL,0.9915761,85.09004999999999,1.0,1.8258493848704267
FPGT,TNNI3K,0.9647513,89.8287,1.0,1.8258023375770485
GALNT16,GALNT16,0.99531955,84.42095,1.0,1.8257729872122193
CAPNS1,CAPNS1,0.9727495,88.40815,1.0,1.825735094584485
NMI,NMI,0.9948278,84.50185,1.0,1.8257087448140616
PRKAB1,PRKAB1,0.9812001,86.9074,1.0,1.8256656429209042
TRDN,TRDN,0.9500456,92.4138,1.0,1.8256418030865138
CA10,CA10,0.9836818,86.4594,1.0,1.8255680195564001
RLBP1,RLBP1,0.963591,90.00995,1.0,1.825548429108648
ADAMTS17,ADAMTS17,0.99655557,84.17654999999999,1.0,1.8254984789051139
LRRC43,LRRC43,0.9868697,85.88785,1.0,1.8254843937470953
DNAAF6,DNAAF6,0.9897814,85.37219999999999,1.0,1.8254757715306678
RIMS3,RIMS3,0.98163736,86.81005,1.0,1.8254528911246182
MAGEB3,MAGEB3,0.99039996,85.2601,1.0,1.8254468020264267
REEP1,REEP1,0.9944488,84.54294999999999,1.0,1.8254335677176072
KCNJ9,KCNJ9,0.9969637,84.09705,1.0,1.8254205812712485
TSPAN19,TSPAN19,0.9689882,89.03025,1.0,1.825278883444164
SNX18,SNX18,0.9901738,85.2785,1.0,1.8252175490422649
ATG4C,ATG4C,0.99825513,83.84385,1.0,1.8251566646747355
SLC52A1,SLC52A1,0.9791525,87.21875,1.0,1.8251272542823473
PRKRA,PRKRA,0.9860586,85.9959,1.0,1.8251088391951513
MESP2,MESP2,0.9947716,84.4539,1.0,1.8250940412075582
C4BPB,C4BPB,0.9919798,84.94745,1.0,1.8250931101149963
ABCD4,ABCD4,0.98141426,86.8134,1.0,1.825069567623348
FADS1,FADS1,0.9748793,87.96735,1.0,1.8250531933490728
WDR87,WDR87,0.99691224,84.07140000000001,1.0,1.8250515814146397
CLEC6A,CLEC6A,0.98719424,85.78765,1.0,1.825029732383035
ZXDC,ZXDC,0.9881923,85.60275,1.0,1.8249402563037125
TMEM154,TMEM154,0.9721393,88.441,1.0,1.824938204792818
WDR45,WDR45,0.9950659,84.38665,1.0,1.8249324968336111
DOK3,DOK3,0.9899122,85.2843,1.0,1.8247879537094265
TCIRG1,TCIRG1,0.9916017,84.9836,1.0,1.8247670587987423
CCDC166,CCDC166,0.9900412,85.25815,1.0,1.8247524797752581
ZSCAN9,ZSCAN9,0.9717005,88.501,1.0,1.8247514451889955
GUF1,GUF1,0.9674358,89.2538,1.0,1.8247379438554745
EHD2,EHD2,0.9097312,99.4475,1.0,1.8246375531799353
TRMT1,TRMT1,0.9911009,85.05095,1.0,1.8245419364058222
TMEM116,TMEM116,0.9727747,88.29075,1.0,1.8245357393517116
C14H11orf16,C11orf16,0.9932094,84.6755,1.0,1.824513993875159
ZDHHC15,ZDHHC15,0.9820818,86.6351,1.0,1.8244295857995052
FARS2,FARS2,0.990362,85.16835,1.0,1.8244012337695752
ANKRD45,ANKRD45,0.9897861,85.2689,1.0,1.8243876530551453
TSGA10IP,TSGA10IP,0.9958197,84.20135,1.0,1.8243801455282205
IL17RE,IL17RE,0.9839218,86.3049,1.0,1.824378012129743
EMID1,EMID1,0.99152493,84.95945,1.0,1.824366464871693
FAM83F,FAM83F,0.9915287,84.9558,1.0,1.8243347841306619
MTCP1,MTCP1,0.99637836,84.0962,1.0,1.8243125086359848
MALSU1,MALSU1,0.98958176,85.28825,1.0,1.8242094578093564
UTP23,UTP23,0.9290574,95.9839,1.0,1.824144837415638
ZC2HC1C,ZC2HC1C,0.99254376,84.75569999999999,1.0,1.8241158187154483
ODAD3,ODAD3,0.9809401,86.80665,1.0,1.8241075967198335
IZUMO1,IZUMO1,0.9903147,85.1429,1.0,1.8240421686160824
NDUFB8,NDUFB8,0.9883837,85.4839,1.0,1.8240375640672388
HABP2,HABP2,0.9885209,85.4376,1.0,1.8238035136569242
PABPC1L,PABPC1L,0.92495584,96.67635,1.0,1.8237967941212596
SYNE2,SYNE2,0.9530399,91.70885,1.0,1.823778094551014
RARRES1,RARRES1,0.9730568,88.167,1.0,1.8237513141814938
SUGP1,SUGP1,0.9911805,84.96215,1.0,1.8237484273013398
AIMP1,AIMP1,0.98677623,85.74005,1.0,1.8237394034955285
ATP10A,ATP10A,0.9961532,84.08189999999999,1.0,1.8237378917848828
RCBTB2,RCBTB2,0.99215883,84.78620000000001,1.0,1.8237169458676337
KATNIP,KATNIP,0.9846193,86.1137,1.0,1.8236572986470312
TC2N,TC2N,0.9951589,84.24985000000001,1.0,1.823654435570663
PYCARD,PYCARD,0.99134946,84.91105,1.0,1.8235230388958255
RXFP2,RXFP2,0.956561,91.05855,1.0,1.8234838452456752
PMS2,PMS2,0.9829572,86.39035000000001,1.0,1.823474253275973
IGFBP5,IGFBP5,0.9545602,91.41045,1.0,1.82346392993691
PITX2,PITX2,0.9951567,84.22945,1.0,1.8234336770881603
IL4R,IL4R,0.99614984,84.05095,1.0,1.8234029247518806
TPCN2,TPCN2,0.9763959,87.543,1.0,1.8233946177659084
ADGRG3,ADGRG3,0.99392444,84.44205,1.0,1.8233775608665252
OPN1SW,OPN1SW,0.9520261,91.8457,1.0,1.8233277736553886
CDC42EP1,CDC42EP1,0.98927456,85.24825,1.0,1.8232078925114048
WDR75,WDR75,0.9286766,95.96145,1.0,1.8231914427873874
CAGE1,CAGE1,0.99537146,84.1667,1.0,1.8231705722922906
CEP295,CEP295,0.99632055,83.99785,1.0,1.8231595841710564
IMMP2L,IMMP2L,0.9219664,97.1429,1.0,1.8231380569254498
MEPE,MEPE,0.99046475,85.01835,1.0,1.8230013084323855
FDXR,FDXR,0.988841,85.29759999999999,1.0,1.8229178792287684
MRPL45,MRPL45,0.9759097,87.5817,1.0,1.8228926741203355
TCAF1,TCAF1,0.9411284,93.7284,1.0,1.8228584290295609
EXOSC2,EXOSC2,0.91337925,98.6348,1.0,1.8228571412863723
VPS13D,VPS13D,0.91834825,97.75495,1.0,1.8228439061757475
KSR1,KSR1,0.9852902,85.9177,1.0,1.8228356692270768
WDR25,WDR25,0.963567,89.75825,1.0,1.8228305624686252
ZNF475,ZNF475,0.96174544,90.07935,1.0,1.8228201265112522
CCR1,CCR1,0.98847646,85.3521,1.0,1.8228121472040164
ZCCHC12,ZCCHC12,0.97698134,87.37835000000001,1.0,1.822745432713735
OPALIN,OPALIN,0.9746909,87.77414999999999,1.0,1.8226478577072553
FAM83E,FAM83E,0.98161244,86.54935,1.0,1.8226377260219484
FOXRED2,FOXRED2,0.9882983,85.3628,1.0,1.822591253667626
FOXI2,FOXI2,0.9926253,84.5912,1.0,1.8225220934607527
LYSMD4,LYSMD4,0.9629468,89.83155,1.0,1.8224444352523719
CALHM3,CALHM3,0.9909402,84.88155,1.0,1.8224413431929858
TLE2,TLE2,0.97930413,86.9328,1.0,1.8223754532133207
UBALD1,UBALD1,0.9181767,97.7401,1.0,1.8223641081153712
HBM,HBM,0.9820257,86.4438,1.0,1.8222928354826435
TIMM8A,TIMM8A,0.9053225,100.0,1.0,1.8222266876214142
GGT6,GGT6,0.98708296,85.54249999999999,1.0,1.8222175414988993
CCDC103,CCDC103,0.961402,90.0826,1.0,1.8222097882385135
MTRR,MTRR,0.9875473,85.45644999999999,1.0,1.8221756304350674
ARAP1,ARAP1,0.9589175,90.51495,1.0,1.8221359668253667
VWDE,VWDE,0.99610144,83.93315,1.0,1.8220611290358268
KCNMB1,KCNMB1,0.9644371,89.5288,1.0,1.8220277493433443
CMTM6,CMTM6,0.97628003,87.4317,1.0,1.8219951625208402
CLUAP1,CLUAP1,0.99397695,84.29820000000001,1.0,1.8219486107523806
SERPINA6,SERPINA6,0.9911583,84.7962,1.0,1.821944520120479
ADIPOR1,ADIPOR1,0.9081371,99.4667,1.0,1.821848322987098
TOR1AIP2,TOR1AIP2,0.9748987,87.6596,1.0,1.8218216201743669
ING5,ING5,0.98161083,86.46985000000001,1.0,1.8217904920965708
NRL,NRL,0.978682,86.98644999999999,1.0,1.821777038726447
TAF1D,TAF1D,0.9926887,84.50895,1.0,1.8217677213890666
FASN,FASN,0.97862744,86.99065,1.0,1.8217191955670298
FAM181A,FAM181A,0.9793043,86.8683,1.0,1.8216908465387855
NAT1,NAT1,0.96874577,88.73315,1.0,1.8216687852616915
STARD4,STARD4,0.910528,99.0244,1.0,1.8216407399988621
PHYH,PHYH,0.9905169,84.8798,1.0,1.8216279631052084
COQ4,COQ4,0.9588647,90.4752,1.0,1.8216147229761717
CCDC182,CCDC182,0.98244405,86.30515,1.0,1.8216060129426257
ENTHD1,ENTHD1,0.98923224,85.10294999999999,1.0,1.8215854900712247
FXR1,FXR1,0.98184633,86.40700000000001,1.0,1.8215652672527312
CYTH2,CYTH2,0.9852668,85.8007,1.0,1.821549309232252
NECTIN2,NECTIN2,0.9830498,86.19125,1.0,1.8215338769073317
CCL27,CCL27,0.9818998,86.3922,1.0,1.8215085023448092
HERPUD1,HERPUD1,0.969188,88.63550000000001,1.0,1.8214621795383927
FASTKD2,FASTKD2,0.9958437,83.9222,1.0,1.8214609129726596
PLEKHN1,PLEKHN1,0.9921594,84.5659,1.0,1.8213786491475112
CCT6B,CCT6B,0.9776821,87.12565000000001,1.0,1.821377771421556
HROB,HROB,0.992763,84.45165,1.0,1.8212987595757784
ZAR1,ZAR1,0.9917255,84.6269,1.0,1.821211708890687
NR1H3,NR1H3,0.9889867,85.10955000000001,1.0,1.8211945445308655
ATP5IF1,ATP5IF1,0.942109,93.3962,1.0,1.8211719901483303
CCDC137,CCDC137,0.9922847,84.524,1.0,1.82116897867652
SNRPD1,SNRPD1,0.983052,86.1483,1.0,1.821081921376384
UQCRC1,UQCRC1,0.9907085,84.79135,1.0,1.8210484641672782
PICK1,PICK1,0.9918845,84.58335,1.0,1.8210477928766589
NRN1L,NRN1L,0.9849465,85.8014,1.0,1.8209553406370844
SLC25A25,SLC25A25,0.9983069,83.4374,1.0,1.8209377742147141
TMC8,TMC8,0.9879018,85.27605,1.0,1.8209255783260256
MAMLD1,MAMLD1,0.99334896,84.31045,1.0,1.8208995665708878
TAS1R3,TAS1R3,0.99617356,83.8028,1.0,1.8208123556403861
MAF1,MAF1,0.9939427,84.1954,1.0,1.8207926684548026
C19orf85,C19orf85,0.99258655,84.4248,1.0,1.8206823331052944
ADRB3,ADRB3,0.996551,83.7226,1.0,1.8206694005242778
EPS15L1,EPS15L1,0.99286574,84.36645,1.0,1.8205869270341513
SNX2,SNX2,0.9653197,89.23505,1.0,1.820565604407482
EBNA1BP2,EBNA1BP2,0.99012,84.8485,1.0,1.8205503605834683
NOC4L,NOC4L,0.9917527,84.5596,1.0,1.8205481210866785
HBS1L,HBS1L,0.9794863,86.7274,1.0,1.8205363555915508
PITPNM1,PITPNM1,0.959351,90.2828,1.0,1.8204847132020059
ST14,ST14,0.98955166,84.93955,1.0,1.8204500941267665
A3GALT2,A3GALT2,0.9924075,84.43379999999999,1.0,1.820441716176758
SLC26A3,SLC26A3,0.99111146,84.66130000000001,1.0,1.8204240684945576
TENT5D,TENT5D,0.991586,84.5758,1.0,1.8204071496146694
MARCHF7,MARCHF7,0.98943156,84.94865,1.0,1.8203212248370397
REEP5,REEP5,0.98412836,85.8862,1.0,1.8203196757522655
PRKN,PRKN,0.93969005,93.74289999999999,1.0,1.8203117289284223
CD19,CD19,0.984339,85.84254999999999,1.0,1.8202516581688335
FASTKD1,FASTKD1,0.9909027,84.68195,1.0,1.820251378872885
ZNF276,ZNF276,0.94859606,92.1571,1.0,1.820194218054203
C1H1orf131,C1orf131,0.98664325,85.4274,1.0,1.8201696853556903
TXNDC15,TXNDC15,0.9922006,84.44445,1.0,1.8201663288721521
DUSP16,DUSP16,0.9427794,93.16755,1.0,1.8200027113807242
CHCHD1,CHCHD1,0.9868717,85.37020000000001,1.0,1.8199912206685738
C3,C3,0.9766125,87.18125,1.0,1.8199598850766456
PLEK,PLEK,0.9967577,83.6183,1.0,1.819949942417464
C4H6orf163,C6orf163,0.96675354,88.92285,1.0,1.8199425584314595
OTOP2,OTOP2,0.94884497,92.08895,1.0,1.819937891373082
TSPAN3,TSPAN3,0.9939265,84.1112,1.0,1.8198681307169493
SLC16A5,SLC16A5,0.9826268,86.10885,1.0,1.8198646372930503
WIPI1,WIPI1,0.9855149,85.58305,1.0,1.8197039203206828
ITLN1,ITLN1,0.9883533,85.0742,1.0,1.8196298777484814
DNLZ,DNLZ,0.9833664,85.9551,1.0,1.8196206534052166
PDP1,PDP1,0.9787912,86.76135,1.0,1.8195917367116878
TOPORS,TOPORS,0.9632125,89.51515,1.0,1.8195834656479701
KMO,KMO,0.9765626,87.15295,1.0,1.8195656739430712
RABGGTA,RABGGTA,0.9957324,83.7598,1.0,1.8195274072608627
HYAL3,HYAL3,0.94321376,93.0456,1.0,1.819523286943373
CD83,CD83,0.9790358,86.70795000000001,1.0,1.819483947820122
WIF1,WIF1,0.97061586,88.18715,1.0,1.8193821277596725
LRRC56,LRRC56,0.9938445,84.07220000000001,1.0,1.819300024598622
VASN,VASN,0.9947416,83.91085000000001,1.0,1.8192710615220138
RITA1,RITA1,0.98783755,85.12845,1.0,1.8192375759514539
PCNX4,PCNX4,0.9449677,92.708,1.0,1.8192315445966765
CEP131,CEP131,0.99208283,84.37015,1.0,1.8191562093600944
ZSWIM4,ZSWIM4,0.99114186,84.5353,1.0,1.8191431534399058
CBLL1,CBLL1,0.930021,95.3399,1.0,1.8191154729942385
ADIG,ADIG,0.9773592,86.9599,1.0,1.8190113875077039
KNL1,KNL1,0.9977586,83.3503,1.0,1.8189833594040716
CASP2,CASP2,0.93486714,94.469,1.0,1.818966593509989
ALPK1,ALPK1,0.96956307,88.33395,1.0,1.8189642575413814
DSG1,DSG1,0.98536474,85.53765,1.0,1.8189398739410723
OAS2,OAS2,0.9931711,84.15424999999999,1.0,1.8189069242631608
GABRR2,GABRR2,0.9933487,84.12219999999999,1.0,1.8189000505594897
RAB12,RAB12,0.97129834,88.01685,1.0,1.8188551496344711
WDR91,WDR91,0.9843662,85.70605,1.0,1.8188532351678117
C1H1orf56,C1orf56,0.99472666,83.871,1.0,1.818819842490643
KCTD11,KCTD11,0.9682222,88.55525,1.0,1.8187965982891723
OR51F1,OR51F1,0.9779444,86.8339,1.0,1.818772176398313
PROK1,PROK1,0.9906129,84.59305,1.0,1.8187632147939663
MS4A7,MS4A7,0.97652054,87.0833,1.0,1.8187470874682825
RPGRIP1,RPGRIP1,0.9784675,86.7339,1.0,1.818692459194756
IQCH,IQCH,0.9695596,88.30775,1.0,1.8186795242473577
RBM24,RBM24,0.97287846,87.71185,1.0,1.818583218850716
CAPN10,CAPN10,0.9891247,84.83805000000001,1.0,1.8185705961250693
RAB7B,RAB7B,0.97323513,87.6431,1.0,1.818522853169075
GORASP1,GORASP1,0.9859069,85.40095,1.0,1.8185062266768464
GCAT,GCAT,0.93758094,93.93745,1.0,1.8184175479726232
GNPTG,GNPTG,0.9876382,85.08529999999999,1.0,1.8184050621742123
NPSR1,NPSR1,0.9479784,92.09505,1.0,1.8183755775679127
RESF1,RESF1,0.995416,83.70095,1.0,1.818308399594642
COQ2,COQ2,0.9648642,89.1014,1.0,1.8182911180775383
VSIG10L,VSIG10L,0.98598117,85.36715000000001,1.0,1.818286755169762
LCN15,LCN15,0.98619795,85.3261,1.0,1.8182578755921335
TACC1,TACC1,0.9956477,83.64325,1.0,1.8181307276718202
TMBIM4,TMBIM4,0.9824794,85.97155000000001,1.0,1.8181298865192295
MGRN1,MGRN1,0.9872194,85.1322,1.0,1.8181167460085441
MACF1,MACF1,0.9985556,83.12245,1.0,1.8180602826173167
GNRH2,GNRH2,0.986905,85.18195,1.0,1.8180547176067128
FAM204A,FAM204A,0.99240327,84.1988,1.0,1.8179383074931046
PAAF1,PAAF1,0.9959756,83.56705,1.0,1.817937231250888
SPMAP2L,SPMAP2L,0.98984146,84.6403,1.0,1.8178164911287977
NLRC5,NLRC5,0.97104895,87.96170000000001,1.0,1.817801251650278
MAVS,MAVS,0.9961996,83.51005,1.0,1.817752534952957
C9H10orf67,C10orf67,0.9944822,83.8125,1.0,1.8177396275071118
MAP2K2,MAP2K2,0.9933518,84.005,1.0,1.8176613237111554
FOXE3,FOXE3,0.97938114,86.46605,1.0,1.8175636278529463
ALKAL2,ALKAL2,0.9474153,92.1053,1.0,1.8174271341799342
ZDHHC19,ZDHHC19,0.9879748,84.92724999999999,1.0,1.8173587354334826
TBCD,TBCD,0.99379784,83.894,1.0,1.8173201079960004
BPIFB4,BPIFB4,0.9924299,84.125,1.0,1.8172046259080248
ZBED1,ZBED1,0.97385174,87.40755,1.0,1.8171793060462806
SNX3,SNX3,0.9410326,93.2099,1.0,1.8171725984950697
RASGEF1A,RASGEF1A,0.997303,83.25815,1.0,1.8171493740501548
EIF2B2,EIF2B2,0.9844618,85.52705,1.0,1.8171319336764848
PNMA5,PNMA5,0.99188274,84.2115,1.0,1.8170958109809159
DDAH1,DDAH1,0.9901383,84.51894999999999,1.0,1.8170852277009595
ARID5A,ARID5A,0.98289144,85.7989,1.0,1.8170701699977476
CCDC110,CCDC110,0.98050153,86.20965000000001,1.0,1.8169445821994343
TEX48,TEX48,0.97790426,86.6667,1.0,1.8169213109455398
RTP2,RTP2,0.97891176,86.48464999999999,1.0,1.8168798237716508
TTC12,TTC12,0.9914688,84.2603,1.0,1.8168367961625829
PARPBP,PARPBP,0.9578736,90.19995,1.0,1.8168309318053617
ZNF251,ZNF251,0.9929814,83.9914,1.0,1.8168214345386011
DCP1B,DCP1B,0.9839876,85.5806,1.0,1.816810213714096
MTUS2,MTUS2,0.963583,89.1884,1.0,1.8168093639799403
SLC38A6,SLC38A6,0.9833229,85.6911,1.0,1.816735559391648
TLCD5,TLCD5,0.9093052,98.7755,1.0,1.8167017149210136
RFESD,RFESD,0.9841706,85.5375,1.0,1.8166961391486234
TMEM145,TMEM145,0.9947333,83.66895,1.0,1.8166867397826647
C14H11orf42,C11orf42,0.95748407,90.2551,1.0,1.8166851803939064
STAR,STAR,0.9321078,94.7368,1.0,1.8166293694390627
KANSL1L,KANSL1L,0.9819166,85.9274,1.0,1.816604332505348
TNFSF13B,TNFSF13B,0.9617584,89.4737,1.0,1.816413059650353
TMOD1,TMOD1,0.9879314,84.8417,1.0,1.816368790755781
EFCC1,EFCC1,0.99337965,83.87639999999999,1.0,1.8163480113088897
IL9,IL9,0.98855764,84.7222,1.0,1.8162756607357962
TELO2,TELO2,0.9960499,83.39595,1.0,1.8162598265847083
AP3B2,AP3B2,0.9866733,85.04175000000001,1.0,1.816130888294146
SFTPB,SFTPB,0.994462,83.66215,1.0,1.8161051320570816
R3HCC1L,R3HCC1L,0.987849,84.828,1.0,1.816068594434338
ICAM4,ICAM4,0.9917792,84.1328,1.0,1.816065686385686
IMMP1L,IMMP1L,0.9088108,98.7952,1.0,1.8159826136769763
MED9,MED9,0.98555076,85.22370000000001,1.0,1.8159553120860932
ALG5,ALG5,0.9907135,84.30435,1.0,1.8158863964765979
STX7,STX7,0.9876278,84.84965,1.0,1.815883166217323
EVI2A,EVI2A,0.98928195,84.5571,1.0,1.815882442312869
MRPS15,MRPS15,0.9906273,84.3189,1.0,1.8158790521087016
NANP,NANP,0.9603473,89.6687,1.0,1.8158342552479128
PRAME,PRAME,0.990624,84.31405000000001,1.0,1.8158213537826797
KCNQ1,KCNQ1,0.983904,85.50145,1.0,1.815812750322356
ITGAL,ITGAL,0.9640308,89.01245,1.0,1.815781748454527
ZNF75A,ZNF75A,0.94455206,92.45115,1.0,1.8157236387196418
MELTF,MELTF,0.97733146,86.6545,1.0,1.815716257958305
KAZALD1,KAZALD1,0.98488456,85.3189,1.0,1.815715370544868
ZNF391,ZNF391,0.98711455,84.9162,1.0,1.8156261722425269
MLX,MLX,0.9940192,83.68895,1.0,1.8155583109801223
CDSN,CDSN,0.98813164,84.72540000000001,1.0,1.8155097751506206
EPHA7,EPHA7,0.90174085,100.0,1.0,1.815501707564562
PTER,PTER,0.9879906,84.74545,1.0,1.815457866596979
STRA8,STRA8,0.9900752,84.369,1.0,1.8153744299266714
NDUFS2,NDUFS2,0.99407905,83.65995,1.0,1.8153627354105786
WNT9A,WNT9A,0.995388,83.4163,1.0,1.8152331262329169
PALB2,PALB2,0.99129635,84.13015,1.0,1.81513093688211
DIRAS1,SLC39A3,0.9195101,96.8153,1.0,1.8150472710051
OR2AG2,OR2AG1,0.98163855,85.8287,1.0,1.815034164213025
IDO1,IDO1,0.99208975,83.9753,1.0,1.8149762880797737
