crab_eating_macaque gene name,rhesus_macaque gene name,correlation,identical_scores,orthology confidence,combo_score
NSG1,NSG1,0.96907437,100.0,1.0,1.9428428821298855
AGTR1,AGTR1,0.9972946,95.9136,1.0,1.942826979274678
DOK5,DOK5,0.9953853,96.1892,1.0,1.9428168961203252
RASD1,RASD1,0.9974551,95.88815,1.0,1.942798689212164
LHFPL3,LHFPL3,0.9928218,96.5581,1.0,1.9427889170399353
CCN4,CCN4,0.96902907,100.0,1.0,1.9427591678751333
EFCAB6,EFCAB6,0.97316736,99.4004,1.0,1.9427522480698376
SLC5A12,SLC5A12,0.9950664,96.22995,1.0,1.9427477825981039
RNF10,RNF10,0.99338,96.47345,1.0,1.9427398307822024
ATP1A4,ATP1A2,0.99828786,95.76245,1.0,1.9427329465124028
NR5A1,NR5A1,0.9959461,96.1,1.0,1.9427145295602313
KANSL3,KANSL3,0.99958736,95.5701,1.0,1.942678886953313
RPS6KL1,RPS6KL1,0.9962083,96.0582,1.0,1.9426654574117856
ATP1A1,ATP1A1,0.9993216,95.60675,1.0,1.9426556355663105
ZNF506,ZNF506,0.9831758,97.9414,1.0,1.942622285147277
IMPG1,IMPG1,0.9750134,99.1217,1.0,1.9426058524873584
TNNI1,TNNI1,0.97263265,99.4652,1.0,1.9425913395708498
PSAP,PSAP,0.99844986,95.72645,1.0,1.942572747622671
MARCHF6,MARCHF6,0.98711485,97.36425,1.0,1.9425337661445168
CADM2,CADM2,0.99673516,95.96979999999999,1.0,1.9425105826042994
RAB38,RAB38,0.9721544,99.5261,1.0,1.9424849817473824
CD55,CD55,0.99795246,95.7847,1.0,1.942397170880569
PIAS1,PIAS1,0.98804504,97.21865,1.0,1.9423940312732215
BRWD1,BRWD1,0.9702986,99.78450000000001,1.0,1.9423541920001233
DZIP1,DZIP1,0.99652696,95.98625,1.0,1.9423358296271807
DPYSL2,DPYSL2,0.99828583,95.72985,1.0,1.9423130249546925
KLK1,KLK1,0.99288315,96.5116,1.0,1.9423086747482508
ATF4,ATF4,0.9983006,95.7265,1.0,1.942297553918987
LIMK1,LIMK1,0.9986846,95.66845,1.0,1.9422661210156353
NUP133,NUP133,0.99060965,96.83735,1.0,1.9422657637913923
EIF2D,EIF2D,0.998872,95.6375,1.0,1.9422173293158522
NME8,NME8,0.99762726,95.8116,1.0,1.9421396065055279
ABCB5,ABCB5,0.9719866,99.5227,1.0,1.9421314836393235
RBMX,RBMX,0.9686763,100.0,1.0,1.9421072500462366
SLC13A5,SLC13A5,0.99659705,95.95815,1.0,1.9421066323945166
RPS6KB2,RPS6KB2,0.9931538,96.4529,1.0,1.9420594735377634
RANGRF,RANGRF,0.97607034,98.9247,1.0,1.942044181136503
ELAVL1,ELAVL1,0.9685755,100.0,1.0,1.9419209719694366
POFUT1,POFUT1,0.9685655,100.0,1.0,1.9419024920015
DUSP16,DUSP16,0.97476846,99.10040000000001,1.0,1.9418812893169586
SLC25A32,SLC25A32,0.9685537,100.0,1.0,1.941880685639335
CABIN1,CABIN1,0.99994147,95.45625000000001,1.0,1.9418798771518289
ARHGEF28,ARHGEF28,0.9765435,98.8424,1.0,1.941867941225055
LDHD,LDHD,0.99357045,96.374,1.0,1.9418222075735903
EXOSC3,EXOSC3,0.9685136,100.0,1.0,1.9418065809679095
YTHDF2,YTHDF2,0.99435526,96.25880000000001,1.0,1.9418018959522454
FAM171B,FAM171B,0.99351764,96.37995000000001,1.0,1.9418005722935652
SEMA3B,SEMA3B,0.9850723,97.6013,1.0,1.941785309862544
ANKRD29,ANKRD29,0.97079396,99.6678,1.0,1.9417798287747599
PXDNL,PXDNL,0.99348617,96.38185,1.0,1.941766671148457
RNF217,RNF217,0.9984099,95.66895,1.0,1.9417648592737842
RC3H2,RC3H2,0.97282887,99.3698,1.0,1.9417360814203963
KANK4,KANK4,0.97055346,99.6979,1.0,1.941719640783279
NSG2,NSG2,0.9684384,100.0,1.0,1.941667611609027
ANKZF1,ANKZF1,0.97694063,98.76714999999999,1.0,1.9416411980982362
CYP19A1,CYP19A1,0.9684007,100.0,1.0,1.9415979421299063
RALGPS1,RALGPS1,0.9901441,96.85135,1.0,1.9415841522503368
FAM162B,FAM162B,0.9942219,96.26065,1.0,1.9415790641160957
HNRNPU,HNRNPU,0.9954515,96.0823,1.0,1.941574552947359
HRH2,HRH2,0.99914277,95.54765,1.0,1.9415706903751202
CPA2,CPA2,0.9914091,96.66675,1.0,1.9415652729510287
CBY2,CBY2,0.9939614,96.29395,1.0,1.94152276724388
BPTF,BPTF,0.98368555,97.78129999999999,1.0,1.941520472160464
RP1,RP1,0.9936462,96.3351,1.0,1.9414655976916873
CD83,CD83,0.9750075,99.03145,1.0,1.941442821891835
MAP7D3,MAP7D3,0.9779674,98.595,1.0,1.9413410066591732
DLC1,DLC1,0.9711934,99.57425,1.0,1.9413237375489638
RSL1D1,RSL1D1,0.99790573,95.70295,1.0,1.9412671971911712
SNX19,SNX19,0.9954044,96.0646,1.0,1.9412615548996452
ZNF24,ZNF24,0.9700903,99.7283,1.0,1.941251807612143
GPATCH2,GPATCH2,0.9845482,97.6349,1.0,1.9412457108219408
DARS1,DARS1,0.99238557,96.49995,1.0,1.9412404251310535
PSD2,PSD2,0.99925315,95.50475,1.0,1.941227012803259
CAPS,CAPS,0.9727444,99.3421,1.0,1.9412263641851975
DEDD,DEDD,0.9991418,95.52000000000001,1.0,1.941215919169928
SAT2,SAT2,0.98135126,98.0952,1.0,1.9412139449149612
LSM4,LSM4,0.9776475,98.6301,1.0,1.9411979174959297
EIF2B1,EIF2B1,0.9704037,99.67425,1.0,1.941140969954082
STX11,STX11,0.9968371,95.84665,1.0,1.9411268400723654
EVPL,EVPL,0.99409515,96.24275,1.0,1.941116319932822
FKBP6,FKBP6,0.9924618,96.47885,1.0,1.9411119362818168
CDH5,CDH5,0.98577046,97.44635,1.0,1.9410974226184858
RFX7,RFX7,0.9920605,96.53385,1.0,1.9410724626787101
PLCG1,PLCG1,0.9923997,96.48435,1.0,1.9410673884319498
APBB3,APBB3,0.96951354,99.7972,1.0,1.9410655312623781
ABHD2,ABHD2,0.9681071,100.0,1.0,1.94105537027129
NUSAP1,NUSAP1,0.9910993,96.6716,1.0,1.9410546784247988
QARS1,QARS1,0.99913913,95.5073,1.0,1.94104885739341
LATS1,LATS1,0.9952115,96.07505,1.0,1.9410384805450853
FAM98C,FAM98C,0.98629194,97.36555,1.0,1.9410296268442027
RBL1,RBL1,0.99590296,95.9728,1.0,1.941010977536815
CACNB3,CACNB3,0.9995484,95.44335000000001,1.0,1.940988804236123
ACBD4,ACBD4,0.96806645,100.0,1.0,1.9409802492016284
PEX1,PEX1,0.997541,95.7329,1.0,1.9409755176648056
H2BC5,H2BC5,0.9680585,100.0,1.0,1.9409655576271188
MKLN1,MKLN1,0.96895367,99.86395,1.0,1.9408830207757872
IGLV3-9,IGLV3-9,0.9953673,96.0396,1.0,1.9408738453503345
VIPR2,VIPR2,0.990406,96.75445,1.0,1.9408311215971943
ARHGAP32,ARHGAP32,0.996245,95.90825000000001,1.0,1.9408190239822525
UBE3A,UBE3A,0.9980494,95.6465,1.0,1.94081206074597
CCDC158,CCDC158,0.98341024,97.76310000000001,1.0,1.9407793597871061
CBLL1,CBLL1,0.9679535,100.0,1.0,1.9407715179637854
BRCA1,BRCA1,0.97050756,99.6284,1.0,1.9407475838766706
FYN,FYN,0.99842304,95.58574999999999,1.0,1.940727014518063
LAMA4,LAMA4,0.9745336,99.043,1.0,1.9407145029884625
TMEM71,TMEM71,0.99947464,95.43119999999999,1.0,1.9406973896426454
HOXB5,HOXB5,0.9975876,95.70394999999999,1.0,1.9406920599259374
CISH,CISH,0.9984709,95.57515000000001,1.0,1.9406801405244627
SLTM,SLTM,0.97252244,99.33080000000001,1.0,1.9406719275284225
ASF1B,ASF1B,0.96788687,100.0,1.0,1.9406483859374242
SFMBT1,SFMBT1,0.9989034,95.50915,1.0,1.9406368461254941
PTCD2,PTCD2,0.9887152,96.98375,1.0,1.940633762038226
BCO2,BCO2,0.9870312,97.227,1.0,1.9406270539259465
PVALB,PVALB,0.9678601,100.0,1.0,1.940598915063258
DHX16,DHX16,0.96785074,100.0,1.0,1.9405816178132698
ZNF606,ZNF606,0.9678504,100.0,1.0,1.9405809894943598
PPP4R1,PPP4R1,0.9985004,95.56254999999999,1.0,1.9405738054002688
SCD5,SCD5,0.9688896,99.8485,1.0,1.9405673856206294
HAUS4,HAUS4,0.9896811,96.8365,1.0,1.940538955307126
DTL,DTL,0.9915433,96.56615,1.0,1.9405290190748334
LIN28B,LIN28B,0.999736,95.3796,1.0,1.9405216588205327
TNFRSF10B,TNFRSF10B,0.9919244,96.509,1.0,1.9405037163400376
SVIL,SVIL,0.9926291,96.40665,1.0,1.9404994042138421
SCG2,SCG2,0.991356,96.5908,1.0,1.940497570059493
NEK3,NEK3,0.99845314,95.5591,1.0,1.9404424265279803
HLA-F,MAMU-F,0.99353355,96.2679,1.0,1.9403995486949828
DNAAF1,DNAAF1,0.9895698,96.8415,1.0,1.940397103037646
ABHD18,ABHD18,0.9677279,100.0,1.0,1.9403546098871374
LIG4,LIG4,0.99873734,95.5056,1.0,1.9402846486386465
SCAMP1,SCAMP1,0.9942582,96.15385,1.0,1.940282742434472
DCN,DCN,0.967652,100.0,1.0,1.940214346930499
F13A1,F13A1,0.99759996,95.66295,1.0,1.9401914970223504
OTOP3,OTOP3,0.9975316,95.67225,1.0,1.9401838913405314
GPR37L1,GPR37L1,0.99883634,95.48335,1.0,1.940183557828461
ZNF426,ZNF426,0.9744297,99.0164,1.0,1.940182921725767
CHRND,CHRND,0.99606365,95.8846,1.0,1.9401819749343434
KIAA0930,KIAA0930,0.9988842,95.47255,1.0,1.9401341306439142
PLIN5,PLIN5,0.9948106,96.0612,1.0,1.9401208101574907
ZDHHC17,ZDHHC17,0.96759915,100.0,1.0,1.9401166802999548
ZNF33B,ZNF33B,0.9841214,97.60785,1.0,1.9401116667149463
ACRV1,ACRV1,0.9907443,96.6472,1.0,1.9400871502676247
AK5,AK5,0.9971166,95.72409999999999,1.0,1.94007888742395
LYSMD4,LYSMD4,0.96757805,100.0,1.0,1.9400776875676087
SMARCAD1,SMARCAD1,0.98303854,97.75829999999999,1.0,1.9400311827961985
SLIT1,SLIT1,0.9731411,99.1839,1.0,1.9399398904748506
DRAP1,DRAP1,0.97890633,98.34905,1.0,1.9399363597226338
TBRG1,TBRG1,0.9675012,100.0,1.0,1.9399356690140166
PUM2,PUM2,0.99802405,95.58035,1.0,1.9399207461218184
RPN1,RPN1,0.9976833,95.6293,1.0,1.9399159346984471
WDR24,WDR24,0.99707097,95.7176,1.0,1.9399115846245065
FBXO34,FBXO34,0.99886,95.4547,1.0,1.9398615368295657
RBBP5,RBBP5,0.9975954,95.6361,1.0,1.9398403042724535
ZC3H14,ZC3H14,0.9933057,96.25635,1.0,1.9398310358484103
TCHHL1,TCHHL1,0.98864824,96.92775,1.0,1.9397951267080065
TMEM177,TMEM177,0.99714226,95.69725,1.0,1.9397835411371571
VHL,VHL,0.9674029,100.0,1.0,1.9397540109292006
ATP5F1A,ATP5F1A,0.9908647,96.60335,1.0,1.9397498619666416
SERPINA9,SERPINA9,0.9992055,95.39465,1.0,1.939733424140197
VWA5A,VWA5A,0.99957633,95.33675,1.0,1.9396795680122823
MFAP5,MFAP5,0.97547436,98.8235,1.0,1.9396508973886808
CLN5,CLN5,0.9865289,97.2222,1.0,1.9396375285537881
PAXBP1,PAXBP1,0.9688287,99.78174999999999,1.0,1.9396027151376252
TMTC2,TMTC2,0.9987892,95.44290000000001,1.0,1.9395800603907538
BLTP2,KIAA0100,0.9906735,96.61580000000001,1.0,1.939555461116092
CMTM3,CMTM3,0.967294,100.0,1.0,1.939552764078372
PICALM,PICALM,0.9885506,96.91929999999999,1.0,1.9395068159836002
AIM2,AIM2,0.9982186,95.51875000000001,1.0,1.9394938910866157
GOLGA3,GOLGA3,0.99933016,95.3558,1.0,1.9394678380792079
SLC1A2,SLC1A2,0.99693906,95.69945000000001,1.0,1.9394361132890947
ARHGEF10L,ARHGEF10L,0.99980724,95.28365,1.0,1.9394284167557068
RASA1,RASA1,0.98975223,96.73740000000001,1.0,1.9394052972052513
CRMP1,CRMP1,0.9978665,95.5584,1.0,1.939349381520641
RLN3,RLN3,0.96717083,100.0,1.0,1.939325146313298
GIT2,GIT2,0.99935424,95.34100000000001,1.0,1.9393234017119854
ZKSCAN7,ZKSCAN7,0.9690187,99.7323,1.0,1.9393225580669884
PIGA,PIGA,0.9886662,96.8868,1.0,1.9393055508842005
SPRED2,SPRED2,0.9811831,97.96905000000001,1.0,1.9392927605848698
UCK1,UCK1,0.98376846,97.5945,1.0,1.9392890092309405
GLT6D1,GLT6D1,0.9885659,96.89410000000001,1.0,1.939213388275331
MRM2,MRM2,0.9930665,96.23865,1.0,1.9391630376166364
GTPBP4,GTPBP4,0.9938103,96.1293,1.0,1.939141620481958
PALB2,PALB2,0.9939118,96.1146,1.0,1.9391415326219732
ALKBH8,ALKBH8,0.9884797,96.89755,1.0,1.9390981334955388
RASGRP1,RASGRP1,0.9976337,95.57235,1.0,1.9390972529355714
TNFSF13B,TNFSF13B,0.97188914,99.2982,1.0,1.9390854210347839
TRMT10B,TRMT10B,0.97331876,99.0909,1.0,1.9390809717952606
TRMT13,TRMT13,0.9670215,100.0,1.0,1.9390491849521019
PRKCG,PRKCG,0.9974786,95.59094999999999,1.0,1.939048075390866
CTHRC1,CTHRC1,0.97413856,98.9695,1.0,1.9390461726623955
PLIN3,PLIN3,0.9976709,95.5599,1.0,1.9390070622798987
CKMT2,CKMT2,0.96699566,100.0,1.0,1.939001432714954
DNAJC11,DNAJC11,0.9834576,97.61500000000001,1.0,1.9389762430196447
NFKBIZ,NXPE3,0.96994233,99.5699,1.0,1.9389562322972518
KIAA0825,KIAA0825,0.9889822,96.81315000000001,1.0,1.9389493053050824
EIF2B4,EIF2B4,0.99066126,96.56975,1.0,1.9389449694199912
ACSS1,ACSS1,0.96896917,99.7093,1.0,1.9389374098269943
AHCYL1,AHCYL1,0.96695435,100.0,1.0,1.9389250919674081
POLE,POLE,0.9675431,99.9126,1.0,1.938897355636212
GORAB,GORAB,0.9942879,96.0402,1.0,1.9388867771841054
SQSTM1,SQSTM1,0.990782,96.5475,1.0,1.9388840540600998
RAD21,RAD21,0.9669151,100.0,1.0,1.9388525580932576
CTSS,CTSS,0.99136424,96.4591,1.0,1.9388315213150464
ETFA,ETFA,0.98495233,97.38165000000001,1.0,1.9387595637306227
FNIP2,FNIP2,0.99730754,95.59295,1.0,1.9387574889688053
TANGO6,TANGO6,0.9907194,96.54595,1.0,1.938748582230985
IKZF5,IKZF5,0.9974502,95.5701,1.0,1.9387294221257925
MAPK9,MAPK9,0.9863928,97.16980000000001,1.0,1.9387170801622862
ANO5,ANO5,0.9920639,96.3467,1.0,1.9386895974399678
ANO3,ANO3,0.99695325,95.6374,1.0,1.9386702088725598
KIF4B,KIF4B,0.99554616,95.8391,1.0,1.9386448041333524
NSUN2,NSUN2,0.9984228,95.422,1.0,1.9386361459116892
ABHD12,ABHD12,0.98920476,96.75245,1.0,1.938585702019327
GRIP2,GRIP2,0.9983948,95.41845,1.0,1.9385390828621731
DNAJB13,DNAJB13,0.9896841,96.67715,1.0,1.9385102444111781
ERG28,ERG28,0.9716457,99.2857,1.0,1.938475970261204
INO80,INO80,0.9835422,97.55785,1.0,1.9384030092355309
VEZT,VEZT,0.9985403,95.37935,1.0,1.938308817565681
TCF20,TCF20,0.9985486,95.3704,1.0,1.938209900644229
LMBR1,LMBR1,0.9945826,95.94315,1.0,1.938192445932585
DOCK4,DOCK4,0.96725327,99.89905,1.0,1.9381887720389077
CLUL1,CLUL1,0.997949,95.4547,1.0,1.9381780117505492
KICS2,KICS2,0.99967057,95.20515,1.0,1.938173723587563
PARN,PARN,0.99863887,95.3468,1.0,1.9380754427831486
ROCK2,ROCK2,0.98762286,96.94095,1.0,1.9380687383581767
PRKCB,PRKCB,0.99579495,95.75625,1.0,1.9380469079062106
FHIP1A,FHIP1A,0.9996496,95.1885,1.0,1.9379224179485348
GSDMD,GSDMD,0.9986894,95.326,1.0,1.9379032902027342
MYO1A,MYO1A,0.99861854,95.33265,1.0,1.9378572347488952
PCED1A,PCED1A,0.99240345,96.2322,1.0,1.937855382934593
FCHO1,FCHO1,0.9976733,95.46455,1.0,1.937794263688636
ANKHD1,EIF4EBP3,0.98600537,97.15289999999999,1.0,1.9377853661295736
MMP21,MMP21,0.99516124,95.8262,1.0,1.9377687923915143
NCBP1,NCBP1,0.98293406,97.59495,1.0,1.9377527853859466
PNPLA1,PNPLA1,0.99506176,95.8381,1.0,1.9377368685317768
FBN3,FBN3,0.9890369,96.7022,1.0,1.9376340080523295
VRK1,VRK1,0.97746986,98.3763,1.0,1.9376296400348672
DBH,DBH,0.9932518,96.0914,1.0,1.9376256845884121
RAB11FIP5,RAB11FIP5,0.99668986,95.5892,1.0,1.9375681459790628
XPC,XPC,0.9700397,99.44645,1.0,1.937560214633551
HARS1,HARS1,0.99293643,96.1309,1.0,1.9375471370514588
EIF4EBP2,EIF4EBP2,0.9748495,98.7465,1.0,1.93751317959794
AK7,AK7,0.98819613,96.8143,1.0,1.9375113313134367
CMTM5,CMTM5,0.96616775,100.0,1.0,1.9374714576895218
ANKRA2,ANKRA2,0.96616745,100.0,1.0,1.937470903290484
TH,TH,0.96754444,99.8004,1.0,1.9374674918311365
XPNPEP2,XPNPEP2,0.96616197,100.0,1.0,1.9374607762680545
AFF3,AFF3,0.9955167,95.7484,1.0,1.9374324900537414
GBF1,GBF1,0.9998968,95.11269999999999,1.0,1.937411583387342
MRPL52,MRPL52,0.96611387,100.0,1.0,1.9373718876222799
TXLNG,TXLNG,0.9891125,96.66730000000001,1.0,1.93732818478983
FARSA,FARSA,0.99678165,95.55675,1.0,1.9373235183737423
TTLL9,TTLL9,0.99182856,96.27295,1.0,1.9373132007131644
GRIFIN,GRIFIN,0.9877108,96.86529999999999,1.0,1.9372655067208369
SAMD7,SAMD7,0.97296596,98.99975,1.0,1.9372653817527619
SIPA1L3,SIPA1L3,0.9891824,96.65185,1.0,1.9372601257651176
PARM1,PARM1,0.9727229,99.0323,1.0,1.9372317394785794
ADD1,ADD1,0.9919988,96.2404,1.0,1.9372122718608331
PDZD8,PDZD8,0.9976822,95.41290000000001,1.0,1.937151349298262
SERPINA1,SERPINA1,0.9993202,95.1756,1.0,1.9371490069886805
HCFC1,HCFC1,0.9924206,96.1729,1.0,1.9371300549640766
PNISR,PNISR,0.9659796,100.0,1.0,1.9371237570927964
RGSL1,RGSL1,0.9953321,95.747,1.0,1.9370734775090106
GSG1L,GSG1L,0.98854923,96.7285,1.0,1.9370685400653853
TMX3,TMX3,0.9659338,100.0,1.0,1.937039118839647
OR7E24,OR7E24,0.9966441,95.55234999999999,1.0,1.9370131562139608
CARF,CARF,0.9852637,97.19845000000001,1.0,1.9369962515856072
JCAD,JCAD,0.9945909,95.8469,1.0,1.9369790611631479
PLEKHA4,PLEKHA4,0.9989498,95.21504999999999,1.0,1.9369681258904357
APOA5,APOA5,0.99405813,95.9197,1.0,1.936923865415785
FXN,FXN,0.96587056,100.0,1.0,1.9369222515224167
PRMT3,PRMT3,0.98895276,96.65379999999999,1.0,1.936860645393148
CPNE8,CPNE8,0.9952324,95.7447,1.0,1.9368598705328028
CXCL8,CXCL8,0.976129,98.5099,1.0,1.9368572666061459
BTK,BTK,0.9800048,97.94245000000001,1.0,1.9367756915670746
NUP58,NUP58,0.9992814,95.14995,1.0,1.9367498579742457
BRIP1,BRIP1,0.995521,95.69040000000001,1.0,1.9367000110655768
LONP2,LONP2,0.99679095,95.50655,1.0,1.9366998538164448
GALNT11,GALNT11,0.9982753,95.29105000000001,1.0,1.9366918646126472
UBR1,UBR1,0.9857757,97.09885,1.0,1.9366709368527846
OR51E1,OR51E1,0.9908992,96.3557,1.0,1.9366521291669776
GARIN5B,GARIN5B,0.99620485,95.58555,1.0,1.9366252533194068
SLC25A46,SLC25A46,0.9673491,99.7608,1.0,1.9366009723301312
HCFC2,HCFC2,0.9905166,96.40655000000001,1.0,1.93659423439178
FANCD2,FANCD2,0.98335475,97.4413,1.0,1.936568730212704
SREK1,SREK1,0.98442495,97.28435,1.0,1.9365428397862945
ALDH4A1,ALDH4A1,0.99655414,95.5281,1.0,1.9365373360201856
UHRF1,UHRF1,0.9922265,96.15365,1.0,1.936525614157864
OLFM3,OLFM3,0.9656559,100.0,1.0,1.9365255605306912
ARMC8,ARMC8,0.9985307,95.23805,1.0,1.9364872473930212
ADGRL3,ADGRL3,0.98989475,96.48734999999999,1.0,1.936476546727884
BRAF,BRAF,0.9828269,97.50935,1.0,1.9364619883245953
CD1D,CD1D,0.97176194,99.1098,1.0,1.9364452499713773
ROBO2,ROBO2,0.9925109,96.10615,1.0,1.9364448015962727
DNALI1,DNALI1,0.9927494,96.07145,1.0,1.936442570202405
PAX3,PAX3,0.9656041,100.0,1.0,1.93642983429678
DCTD,DCTD,0.99828494,95.2658,1.0,1.936387338944789
IGFL3,IGFL3,0.99629855,95.55255,1.0,1.9363771341128606
GSR,GSR,0.96701425,99.7912,1.0,1.9363702556275886
ACACA,ACACA,0.9788112,98.0815,1.0,1.9363450285994688
C19orf12,C19H19orf12,0.9931634,96.003,1.0,1.936333811273664
HSPA12B,HSPA12B,0.9975653,95.36555000000001,1.0,1.9363308505165877
ADAT1,ADAT1,0.99108034,96.3005,1.0,1.936282194605048
SOX5,SOX5,0.99222994,96.1306,1.0,1.9362377160102926
FEZF1,FEZF1,0.9965281,95.50455,1.0,1.9361885759497723
RBM20,RBM20,0.99841595,95.23085,1.0,1.9361832748868895
LHX1,LHX1,0.9671688,99.75370000000001,1.0,1.9361771402296486
TMEM72,TMEM72,0.96715146,99.7494,1.0,1.9360902023599045
ZNF239,ZNF239,0.99741215,95.36885,1.0,1.9360899574582513
HYCC1,HYCC1,0.9680589,99.6161,1.0,1.9360654468047405
SPANXN2,SPANXN2,0.97778255,98.2036,1.0,1.936002809770291
NUP98,NUP98,0.99341476,95.9406,1.0,1.936001728172524
ENOSF1,ENOSF1,0.99415493,95.8331,1.0,1.9359972198257362
STAM,STAM,0.9653417,100.0,1.0,1.9359449199381258
KCNH5,KCNH5,0.96530896,100.0,1.0,1.9358844165231017
SIK3,SIK3,0.99043036,96.363,1.0,1.9358789058197754
TIPIN,TIPIN,0.99819946,95.23775,1.0,1.9358712871486732
SMPD2,SMPD2,0.9980269,95.25815,1.0,1.9358128222984659
UBQLN1,UBQLN1,0.99282205,96.0102,1.0,1.9357949124422116
LAT2,LAT2,0.99504364,95.6883,1.0,1.9357910428112248
DLL3,DLL3,0.9963338,95.5,1.0,1.9357714250787414
PDHA2,PDHA2,0.99079204,96.30065,1.0,1.9357513320226478
CEBPZ,CEBPZ,0.9671783,99.7151,1.0,1.935701930346585
TFDP2,TFDP2,0.998467,95.18445,1.0,1.935685274823703
PARP11,PARP11,0.96519965,100.0,1.0,1.9356824119935876
GFPT2,GFPT2,0.9952693,95.63825,1.0,1.9355691257334113
GSE1,GSE1,0.9971578,95.36375,1.0,1.9355548131046594
ESM1,ESM1,0.9651225,100.0,1.0,1.9355398390409575
RETREG1,RETREG1,0.9994993,95.02180000000001,1.0,1.9355165793768498
LCP2,LCP2,0.9676776,99.6248,1.0,1.9354718694334778
GABRP,GABRP,0.9816314,97.60374999999999,1.0,1.935457814284358
FOSB,FOSB,0.96503484,100.0,1.0,1.935377843642026
OSBP2,OSBP2,0.9966265,95.4253,1.0,1.9353587169218636
SIAH1,SIAH1,0.99922234,95.0479,1.0,1.9353379496033498
SPATA7,SPATA7,0.9985947,95.1361,1.0,1.9353040301030253
OTX2,OTX2,0.96498984,100.0,1.0,1.9352946837863116
ETFB,ETFB,0.9971903,95.33670000000001,1.0,1.9352695539249893
TMED10,TMED10,0.982909,97.4026,1.0,1.9352509431938576
MPPED2,MPPED2,0.96495235,100.0,1.0,1.9352254023865176
CLCA4,CLCA4,0.9980283,95.21085,1.0,1.935211579835217
DUSP6,DUSP6,0.9648931,100.0,1.0,1.9351159085764937
PEA15,PEA15,0.96945775,99.3377,1.0,1.9350964753225277
MCF2L,MCF2L,0.99975914,94.9512,1.0,1.9350954864597285
TMEM102,TMEM102,0.9968622,95.36955,1.0,1.935082587789894
GPSM1,GPSM1,0.9984636,95.13624999999999,1.0,1.9350636726165873
COX6A2,COX6A2,0.98273927,97.41195,1.0,1.9350566443748027
CNMD,CNMD,0.9906918,96.2604,1.0,1.9350522591461434
TEX38,TEX38,0.99533916,95.5874,1.0,1.9350490779913623
COBL,COBL,0.9895825,96.41905,1.0,1.935027595020963
NKX2-5,NKX2-5,0.968013,99.53655,1.0,1.9349650920530888
OR52K1,OR52K1,0.99482507,95.6525,1.0,1.934930104972679
BARHL2,BARHL2,0.9940771,95.75835000000001,1.0,1.9348991351191707
CERS1,CERS1,0.99846315,95.12275,1.0,1.9348905006291663
VAV2,VAV2,0.9945653,95.68385,1.0,1.934850263526398
IK,IK,0.99943,94.9783,1.0,1.9348331941682666
RXRB,RXRB,0.96472186,100.0,1.0,1.934799457605549
NCOA1,NCOA1,0.99959594,94.94995,1.0,1.9347779359395911
HSD11B1L,HSD11B1L,0.9831366,97.3252,1.0,1.9346834623679405
ZFP91,ZFP91,0.99655926,95.37935,1.0,1.9346478619975853
LTB,LTB,0.9808032,97.65625,1.0,1.9345975159632147
IGLV4-69,IGLV4-69,0.99438137,95.6897,1.0,1.934585042311316
ZBTB44,ZBTB44,0.9996571,94.9245,1.0,1.9345660658755959
SKP2,SKP2,0.9645852,100.0,1.0,1.9345469103637285
KDM3B,KDM3B,0.964969,99.94319999999999,1.0,1.934531065304431
SMARCC1,SMARCC1,0.9975229,95.2307,1.0,1.9345310064571088
MEGF11,MEGF11,0.9959151,95.46255,1.0,1.9345195838165767
IGF2BP2,IGF2BP2,0.99253833,95.9504,1.0,1.9345071946990242
STXBP5L,STXBP5L,0.9969653,95.30924999999999,1.0,1.9345033291890612
PGM2L1,PGM2L1,0.99465203,95.6435,1.0,1.9344954340149298
TXNDC9,TXNDC9,0.96453345,100.0,1.0,1.934451276529657
ITPKC,ITPKC,0.99675554,95.33375000000001,1.0,1.9344284592725258
ETNK1,ETNK1,0.9675644,99.5575,1.0,1.9344035274430638
WARS2,WARS2,0.99653304,95.3634,1.0,1.934395790543702
RGR,RGR,0.98566556,96.93549999999999,1.0,1.93438207978068
TP63,TP63,0.9644673,100.0,1.0,1.934329031541757
MAP3K6,MAP3K6,0.9724884,98.8374,1.0,1.9343102996534651
SEC14L4,SEC14L4,0.9979668,95.14789999999999,1.0,1.9342943111821134
UGP2,UGP2,0.9785429,97.95875000000001,1.0,1.934282190116545
METTL16,METTL16,0.9983824,95.08565,1.0,1.9342676579675722
H1-2,H1-2,0.9969952,95.2835,1.0,1.9342298609588773
CCDC8,CCDC8,0.99689555,95.29740000000001,1.0,1.9342231548491458
MFHAS1,MFHAS1,0.9997165,94.8865,1.0,1.934190730605374
EPS8,EPS8,0.99877155,95.0227,1.0,1.9341831890695274
CA1,CA1,0.9670084,99.6169,1.0,1.934134338936794
HFE,HFE,0.9683079,99.4253,1.0,1.9340898538437519
BACH2,BACH2,0.9990079,94.9784,1.0,1.934054431317139
MIX23,MIX23,0.96431637,100.0,1.0,1.934050113385691
TTC32,TTC32,0.9688516,99.3421,1.0,1.9340324822668706
ABCC10,ABCC10,0.99921507,94.9453,1.0,1.9340147277112956
HUNK,HUNK,0.9925833,95.90465,1.0,1.9340062566859075
RAD23A,RAD23A,0.99465764,95.60300000000001,1.0,1.933988780110351
