mice gene name,pig gene name,correlation,identical_scores,orthology confidence,combo_score
Cenpn,CENPN,0.94174665,72.7817,1.0,1.6200474935186469
Gon7,GON7,0.9585827,69.7041,1.0,1.6199626692949753
Ddx18,DDX18,0.90666646,79.1626,1.0,1.619905956063838
Atl2,ATL2,0.83512485,92.20230000000001,1.0,1.6198850319924367
Neu3,NEU3,0.9737817,66.91239999999999,1.0,1.6197520400706633
Mmaa,MMAA,0.9031184,79.76335,1.0,1.6194435545745032
Katnip,KATNIP,0.9426532,72.5466,1.0,1.6193462010063497
Fmod,FMOD,0.8197547,94.9468,1.0,1.6193084038901462
Mfap2,MFAP2,0.93926984,73.1557,1.0,1.6192691359658808
Lrrc74b,LRRC74B,0.9639722,68.65074999999999,1.0,1.6192510943407137
Cdt1,CDT1,0.9685749,67.80715000000001,1.0,1.61920546570689
Apod,APOD,0.9529692,70.64189999999999,1.0,1.6191039036010424
Neil2,NEIL2,0.9758476,66.46445,1.0,1.6190356393081498
Ptma,PTMA,0.9576284,69.78145,1.0,1.6189925003681738
Ibsp,IBSP,0.968425,67.8113,1.0,1.618972740492949
Lyzl4,LYZL4,0.9620797,68.9655,1.0,1.6189473769521543
2810459M11Rik,C2orf72,0.9759309,66.4375,1.0,1.6189175035468475
Apoe,APOE,0.9699408,67.5221,1.0,1.6188434556987474
Etv2,ETV2,0.9767858,66.27175,1.0,1.6188180447000047
Ppp1r1c,PPP1R1C,0.92852837,75.0673,1.0,1.6188018811013833
Bri3bp,BRI3BP,0.8990301,80.44375,1.0,1.6187920321790368
Cfl2,CFL2,0.79504687,99.3976,1.0,1.6187726829710796
Gabrq,GABRQ,0.974789,66.61565,1.0,1.6186161131718626
Gnat1,GNAT1,0.7947857,99.4286,1.0,1.6186058892224784
Dzip3,DZIP3,0.8952669,81.1107,1.0,1.6186005588757204
Decr2,DECR2,0.9269026,75.3425,1.0,1.6185892800668764
Fgfrl1,FGFRL1,0.9218921,76.25145,1.0,1.6185446301669262
Rgl3,RGL3,0.89816964,80.56355,1.0,1.6184199043781402
Gpr33,GPR33,0.9733182,66.8632,1.0,1.6184095419394324
Cd247,CD247,0.96001893,69.28715,1.0,1.6184049216112681
Rpa2,RPA2,0.8646538,86.6667,1.0,1.6183529303950266
Fut4,FUT4,0.964006,68.54325,1.0,1.6182335007462525
Bag3,BAG3,0.94693017,71.65305000000001,1.0,1.6182027362749478
Lepr,LEPR,0.9273941,75.20425,1.0,1.618100746196788
Slc10a6,SLC10A6,0.9732332,66.84540000000001,1.0,1.6180752067793056
Gm11992,C7orf57,0.96412903,68.50280000000001,1.0,1.6180525314332068
Itgal,ITGAL,0.989662,63.8459,1.0,1.6180291404789096
Sdc1,SDC1,0.9505858,70.96845,1.0,1.6180200654117114
Dlec1,DLEC1,0.9848482,64.721,1.0,1.6180046511618964
Slc41a3,SLC41A3,0.97723234,66.10855000000001,1.0,1.6179966733768416
Mrpl57,MRPL57,0.958018,69.6078,1.0,1.6179619641091847
Haus5,HAUS5,0.9559809,69.9768,1.0,1.6179383046141504
Ska1,SKA1,0.9194889,76.62115,1.0,1.6178578398694188
Dhx33,DHX33,0.8523572,88.85785,1.0,1.6178460643928907
Glp2r,GLP2R,0.9545656,70.22325000000001,1.0,1.6178222825323436
Emilin2,EMILIN2,0.9369761,73.42035,1.0,1.6177278523405305
Fam234a,FAM234A,0.9677149,67.81285,1.0,1.6176884400042892
Rps13,RPS13,0.8709792,85.446,1.0,1.6176741036869513
Eapp,EAPP,0.857805,87.8375,1.0,1.617572580679299
Slc34a2,SLC34A2,0.9504701,70.93205,1.0,1.6174427600593613
Gtsf1l,GTSF1L,0.9808545,65.3895,1.0,1.6174068032900697
Patl2,PATL2,0.98062134,65.4217,1.0,1.6173033327552089
Asb7,ASB7,0.91225624,77.88,1.0,1.617258977699183
Hemk1,HEMK1,0.9242014,75.6997,1.0,1.617231470234639
Rtn4ip1,RTN4IP1,0.92069125,76.3305,1.0,1.6171402127715253
Ccer1,CCER1,0.9727912,66.8324,1.0,1.6171355690329672
Fastkd2,FASTKD2,0.98829097,64.0058,1.0,1.6171250608393806
Eva1a,EVA1A,0.8941861,81.15100000000001,1.0,1.6170267877861864
Cibar2,CIBAR2,0.9341402,73.84635,1.0,1.6168143271628366
Ndufc2,NDUFC2,0.9221148,76.03825,1.0,1.6168114341636692
Jam2,JAM2,0.9475272,71.3973,1.0,1.6167274978648831
Gal,GAL,0.9571708,69.63675,1.0,1.6167018351430933
Clec5a,CLEC5A,0.9645635,68.27879999999999,1.0,1.6165985397617484
H1f10,H1-10,0.9747068,66.42750000000001,1.0,1.616576326827547
Dnajb14,DNAJB14,0.82961243,92.876,1.0,1.6165593257993538
Luc7l2,LUC7L2,0.80032057,98.2143,1.0,1.6165442333509459
Sec16b,SEC16B,0.9679751,67.6447,1.0,1.616476260637667
Cabp4,CABP4,0.9659106,68.0189,1.0,1.6164546604261256
Dscam,DSCAM,0.80342793,97.63755,1.0,1.6164409138492908
Krt10,KRT10,0.9054695,79.0307,1.0,1.616390396162781
C6,C6,0.9668992,67.81395,1.0,1.6162063160319438
Ambn,AMBN,0.97833323,65.71775,1.0,1.6160876594782647
Dclre1b,DCLRE1B,0.94799936,71.24404999999999,1.0,1.6160529382631896
Rbbp9,RBBP9,0.9552483,69.91955,1.0,1.6160223743522524
Irx2,IRX2,0.8313201,92.50274999999999,1.0,1.6159372746791743
Optc,OPTC,0.94866294,71.10845,1.0,1.615906013421053
D6Wsu163e,FERRY3,0.82090265,94.3945,1.0,1.6158638260568368
Ccdc66,CCDC66,0.96185124,68.69669999999999,1.0,1.6158300057847068
Adck2,ADCK2,0.9379001,73.0529,1.0,1.6157295046208406
Midn,MIDN,0.84046173,90.8034,1.0,1.6156072792811484
Nudt7,NUDT7,0.96510774,68.0764,1.0,1.6155623835311017
BC004004,C6orf89,0.88123196,83.3653,1.0,1.6155487316697048
Clec14a,CLEC14A,0.983123,64.7885,1.0,1.615524411469814
Neto1,NETO1,0.8105418,96.2477,1.0,1.615506884426523
Mov10,MOV10,0.89961475,80.00435,1.0,1.615450002511853
Ell3,ELL3,0.96939886,67.28245000000001,1.0,1.6154449584985215
Gpr179,GPR179,0.99004024,63.51685,1.0,1.6154173536745429
Morn2,MORN2,0.8785437,83.82929999999999,1.0,1.6152870456884076
Lipc,LIPC,0.94658875,71.42009999999999,1.0,1.6152385768425317
Scand1,SCAND1,0.96757036,67.5643,1.0,1.6149280287942118
Pgpep1,PGPEP1,0.89955235,79.95795,1.0,1.6148698494026692
Pde9a,PDE9A,0.849951,88.9954,1.0,1.6148226384927313
Fan1,FAN1,0.98900753,63.64265,1.0,1.614790164993094
Plekhg4,PLEKHG4,0.94001853,72.55995,1.0,1.6146573926152898
Fez1,FEZ1,0.82307124,93.8775,1.0,1.6146420347398696
Dennd2d,DENND2D,0.868425,85.60705,1.0,1.614615734433504
Kif24,KIF24,0.9656411,67.88130000000001,1.0,1.6145796143064297
Icam4,ICAM4,0.9721405,66.69005,1.0,1.6145150245860633
Anpep,ANPEP,0.9365931,73.16995,1.0,1.6145123542381947
Fzd6,FZD6,0.88906085,81.83115000000001,1.0,1.614474578852371
Siae,SIAE,0.93838924,72.83680000000001,1.0,1.6144549166321904
Atg12,ATG12,0.857628,87.54554999999999,1.0,1.6143169472874062
Pgap4,PGAP4,0.7974466,98.5112,1.0,1.61426465651991
Mpc2,MPC2,0.8324503,92.126,1.0,1.6142229975089295
Dpep1,DPEP1,0.92918015,74.48115,1.0,1.6141091391381375
Rnf151,RNF151,0.95833904,69.15854999999999,1.0,1.6140384771880472
Nol7,NOL7,0.94183326,72.15795,1.0,1.6139426245357948
Mrpl55,MRPL55,0.96593076,67.75645,1.0,1.613856161354072
E130308A19Rik,KIAA1958,0.99871,61.7748,1.0,1.6137948085674447
Rnf224,RNF224,0.9706707,66.8817,1.0,1.6137489616902423
Rdh5,RDH5,0.9515611,70.3622,1.0,1.6137177040362196
Scrn1,SCRN1,0.88639283,82.23044999999999,1.0,1.6136002551844737
Car1,CA1,0.927605,74.7126,1.0,1.6135498824610055
Calhm6,CALHM6,0.96589315,67.7316,1.0,1.613537782507899
Iqcd,IQCD,0.97446424,66.1684,1.0,1.613530548035362
Abca6,ABCA6,0.9744318,66.17314999999999,1.0,1.6135188627145067
Lag3,LAG3,0.981906,64.798,1.0,1.613392041638941
1500009L16Rik,C12orf75,0.8671606,85.7143,1.0,1.6133781578481714
Col16a1,COL16A1,0.85922384,87.1575,1.0,1.6133415723045954
Gls2,GLS2,0.82701236,93.0233,1.0,1.6132789185745255
Renbp,RENBP,0.9119375,77.54005000000001,1.0,1.6132618898632027
Bbs10,BBS10,0.9738326,66.25030000000001,1.0,1.6131967094456092
Cryl1,CRYL1,0.93486494,73.35255000000001,1.0,1.6131824776454227
Pde4dip,PDE4DIP,0.951636,70.27605,1.0,1.6129897324675784
Gde1,GDE1,0.86148906,86.7069,1.0,1.6129634242462898
B3gnt6,B3GNT6,0.98176587,64.77795,1.0,1.6129341954612681
Ipcef1,IPCEF1,0.9681683,67.25595,1.0,1.6129262710611552
Nmu,NMU,0.97346485,66.283,1.0,1.6128518876017268
Mst1r,MST1R,0.9590835,68.89055,1.0,1.6127101060729139
Dusp12,DUSP12,0.88319796,82.71805,1.0,1.612648180850165
Rad18,RAD18,0.9543088,69.7469,1.0,1.6125689118695377
Max,MAX,0.91989756,76.00915,1.0,1.6124604836984031
Fbp1,FBP1,0.8710566,84.9112,1.0,1.6124455706173957
Nipsnap1,NIPSNAP1,0.8182653,94.53290000000001,1.0,1.6124258066591666
C1rl,C1RL,0.96984154,66.89755,1.0,1.6123903114247444
Fut7,FUT7,0.963049,68.1339,1.0,1.6123711708466755
Cplx3,CPLX3,0.8090116,96.2025,1.0,1.6122519178116912
Pacs1,PACS1,0.8563024,87.57929999999999,1.0,1.6122292884483933
Acox2,ACOX2,0.9500394,70.4846,1.0,1.6121612594418449
Nrip2,NRIP2,0.9442273,71.53085,1.0,1.6120279541808908
Pecam1,PECAM1,0.98654735,63.80865,1.0,1.6119536085350896
Hdac6,HDAC6,0.93250287,73.65825000000001,1.0,1.611928318675019
Cd83,CD83,0.97082424,66.6671,1.0,1.6118751075351119
Gli3,GLI3,0.88230056,82.8022,1.0,1.6118504520091579
Mmachc,MMACHC,0.9603009,68.58255,1.0,1.6118458078138898
Mipol1,MIPOL1,0.98353684,64.34360000000001,1.0,1.6118144791627897
Slc3a2,SLC3A2,0.9360266,73.00434999999999,1.0,1.6118124752196157
Kazn,KAZN,0.9789834,65.1688,1.0,1.6117655157138346
Caprin2,CAPRIN2,0.909353,77.84715,1.0,1.6116146225328785
2510009E07Rik,C3orf70,0.81642425,94.78065000000001,1.0,1.611543487121438
Mpv17l,MPV17L,0.9059019,78.45580000000001,1.0,1.6114090381691435
Ankrd49,ANKRD49,0.84866333,88.88925,1.0,1.611399600217541
Nthl1,NTHL1,0.92956555,74.1369,1.0,1.6113578275449716
Fam185a,FAM185A,0.9757569,65.714,1.0,1.6113339342921629
Glmn,GLMN,0.9649775,67.6726,1.0,1.6112691996064377
Hspbap1,HSPBAP1,0.9562349,69.26435,1.0,1.6112491645698412
Pkn3,PKN3,0.897373,79.98105,1.0,1.611112426509505
Pglyrp3,PGLYRP3,0.9783109,65.2227,1.0,1.6110757181726285
Ptpa,PTPA,0.9308931,73.86405,1.0,1.6110481232260334
Ccdc14,CCDC14,0.9869038,63.64665,1.0,1.6109793739136369
Eva1c,EVA1C,0.87078476,84.8077,1.0,1.6109086576235474
Adamts13,ADAMTS13,0.96590394,67.463,1.0,1.610860375813159
Setd4,SETD4,0.93906003,72.35505,1.0,1.6108453101832754
Pex12,PEX12,0.85001045,88.5794,1.0,1.6107541824667597
Mdm2,MDM2,0.89258045,80.81665000000001,1.0,1.610730195208972
Prob1,PROB1,0.977331,65.3537,1.0,1.6105974162101502
Jrk,JRK,0.95567584,69.30055,1.0,1.6105892879401347
Psrc1,PSRC1,0.9777182,65.2719,1.0,1.6104848022987261
Cpt1c,CPT1C,0.9233605,75.17255,1.0,1.6103987721168214
Gabrd,GABRD,0.96136403,68.24435,1.0,1.6103958579210458
Ermn,ERMN,0.98864573,63.2329,1.0,1.6100133545644182
Map7,MAP7,0.9192154,75.8861,1.0,1.6099761522946485
Ciart,CIART,0.94244224,71.65035,1.0,1.609960298684327
Sftpb,SFTPB,0.9878748,63.361149999999995,1.0,1.6098899658415355
Il20rb,IL20RB,0.9667635,67.20675,1.0,1.6098606877159192
Ccdc136,CCDC136,0.9819888,64.43119999999999,1.0,1.6098603725395426
Scn8a,SCN8A,0.79621583,98.2872,1.0,1.6097623801126932
Rtl9,RTL9,0.98187405,64.43235,1.0,1.6096618661024513
Slc37a1,SLC37A1,0.8718346,84.47794999999999,1.0,1.6095192309139934
Atp6v0a4,ATP6V0A4,0.9501361,70.19454999999999,1.0,1.6094257231707445
Mef2b,MEF2B,0.970123,66.53295,1.0,1.6092443883536107
Gdpd3,GDPD3,0.9474559,70.66069999999999,1.0,1.6092003806393986
Ppp2r5e,PPP2R5E,0.79456896,98.528,1.0,1.6091657256841148
Evc2,EVC2,0.97533244,65.57485,1.0,1.6091596636476058
Atpsckmt,ATPSCKMT,0.9393911,72.1154,1.0,1.6090448907719357
Lars2,LARS2,0.8648765,85.6984,1.0,1.609037365982011
3425401B19Rik,C10orf71,0.98951644,62.972750000000005,1.0,1.6089949149494105
Dohh,DOHH,0.9716497,66.22895,1.0,1.6089864415987378
Bpifb6,BPIFB6,0.9424219,71.5415,1.0,1.6088300436925782
Ido2,IDO2,0.93997765,71.9759,1.0,1.6087177975904314
Lrp11,LRP11,0.96372956,67.64484999999999,1.0,1.6087061454948484
Dnase2a,DNASE2,0.9423948,71.5223,1.0,1.6085876385111328
Ncan,NCAN,0.98723423,63.3461,1.0,1.6085662530466422
Apcs,APCS,0.9746695,65.625,1.0,1.6084497102648674
Ptcd2,PTCD2,0.9430083,71.3911,1.0,1.6083932231219493
Cpn2,CPN2,0.9608982,68.1214,1.0,1.6083085309098335
Arap3,ARAP3,0.8558922,87.2531,1.0,1.6082028508302193
F7,F7,0.96263343,67.78909999999999,1.0,1.6081481305582908
Prss22,PRSS22,0.9469252,70.6502,1.0,1.608123478046966
Slc2a6,SLC2A6,0.9582656,68.5746,1.0,1.6080402840072199
Pdia2,PDIA2,0.95463705,69.23595,1.0,1.6080390599806846
Apc2,APC2,0.89543366,79.99680000000001,1.0,1.6077205456552064
Pym1,PYM1,0.91013545,77.301,1.0,1.6075627386239932
Alkbh4,ALKBH4,0.90584654,78.07395,1.0,1.6074733367618044
Slc46a2,SLC46A2,0.97321874,65.79155,1.0,1.6074664581026972
Obi1,OBI1,0.8940419,80.2224,1.0,1.6074382482808245
Angpt4,ANGPT4,0.97049135,66.27975,1.0,1.6073761484958589
Pigh,PIGH,0.95559424,68.9925,1.0,1.607346619025454
Prr15,PRR15,0.96974856,66.40655,1.0,1.6072897108701687
Ascc3,ASCC3,0.839937,90.07055,1.0,1.6072877970919903
Dnajc28,DNAJC28,0.9269751,74.18950000000001,1.0,1.607144096060491
Camkmt,CAMKMT,0.8889695,81.1145,1.0,1.607111088108465
Echdc3,ECHDC3,0.939089,71.96915,1.0,1.6070233097817308
Slc29a1,SLC29A1,0.95105225,69.77785,1.0,1.606918459782996
Pcdha3,PCDHA3,0.9620511,67.77074999999999,1.0,1.6068978911950105
Crls1,CRLS1,0.9550199,69.05175,1.0,1.6068902293229317
Dpys,DPYS,0.8571119,86.8979,1.0,1.6068688020228459
AI593442,C11orf87,0.8750129,83.62774999999999,1.0,1.6067999100861803
Hes2,HES2,0.9348628,72.7157,1.0,1.6067836042334456
Rgl2,RGL2,0.852844,87.6565,1.0,1.6066737636308863
Cngb3,CNGB3,0.97533345,65.3166,1.0,1.6065682842536841
Efs,EFS,0.9262122,74.26745,1.0,1.6065303169903613
Gzma,GZMA,0.9721233,65.8962,1.0,1.6065120611716204
Mst1,MST1,0.8960632,79.7612,1.0,1.6065071551009433
Dcst1,DCST1,0.9461225,70.6259,1.0,1.6064100958974517
Lmo7,LMO7,0.97838444,64.74285,1.0,1.6063919019634503
Nmb,NMB,0.98762053,63.0589,1.0,1.6063894589120224
Dclre1c,DCLRE1C,0.9380522,72.09245000000001,1.0,1.6063635303456039
Dao,DAO,0.920254,75.31389999999999,1.0,1.606131578467899
Maob,MAOB,0.86182624,85.95849999999999,1.0,1.6060655548976013
Mob3c,MOB3C,0.82176775,93.2407,1.0,1.6058614930626551
Sdhaf4,SDHAF4,0.97439617,65.4161,1.0,1.6058516912365652
Oc90,OC90,0.97064084,66.0997,1.0,1.6058418159408965
Klk8,KLK8,0.9463558,70.5205,1.0,1.6057787818287856
Sfswap,SFSWAP,0.85102445,87.87719999999999,1.0,1.6055591769427344
Slc51a,SLC51A,0.8942107,80.0,1.0,1.6055140041041736
Mrpl10,MRPL10,0.9500857,69.8135,1.0,1.6055071344644518
Ccdc81,CCDC81,0.9236107,74.63640000000001,1.0,1.6054729998941786
Scml4,SCML4,0.8978854,79.32300000000001,1.0,1.6054425573160944
Cfap221,CFAP221,0.9622867,67.58134999999999,1.0,1.605427297830174
Secisbp2,SECISBP2,0.9496567,69.87344999999999,1.0,1.605323824202578
Ptpn3,PTPN3,0.8401488,89.83529999999999,1.0,1.6053132322244812
Dap3,DAP3,0.8956961,79.6953,1.0,1.6051734270594702
Fubp3,FUBP3,0.91360617,76.42429999999999,1.0,1.6051126027897347
Mtmr10,MTMR10,0.8402938,89.78625,1.0,1.6050861225647821
Cyp4a12b,CYP4A24,0.963162,67.38695,1.0,1.6050774917740513
Pcdhgb1,PCDHGB1,0.9591473,68.11105,1.0,1.6049995123473617
1810009A15Rik,C11orf98,0.8996087,78.95535000000001,1.0,1.6049053501369825
Prrg4,PRRG4,0.932195,73.0089,1.0,1.604844275671259
2410004B18Rik,C1orf52,0.9159418,75.95235,1.0,1.6046489559736572
Mesp2,MESP2,0.9920077,62.0784,1.0,1.6045746073620282
Mepce,MEPCE,0.86814594,84.6562,1.0,1.6045569042920467
Slc48a1,SLC48A1,0.8607004,86.01015000000001,1.0,1.6045233078887602
Rilpl1,RILPL1,0.8329496,91.06825,1.0,1.6045155439090617
Cd6,CD6,0.9731376,65.5122,1.0,1.604512823492528
1700017B05Rik,C15orf39,0.93578506,72.3038,1.0,1.6043357248334331
Cd109,CD109,0.9475402,70.14914999999999,1.0,1.60421794413344
Calm3,CALM3,0.89829105,79.12095,1.0,1.6041562213939895
Hao2,HAO2,0.95778877,68.272,1.0,1.6041288580492685
Creg1,CREG1,0.9549372,68.7797,1.0,1.6040070423308634
Cecr2,CECR2,0.95793456,68.22165,1.0,1.603890140509739
Dgkk,DGKK,0.93395567,72.58145,1.0,1.6037749914738448
Mettl22,METTL22,0.94005907,71.449,1.0,1.6035759514650352
Inava,INAVA,0.91048807,76.8334,1.0,1.603512797789198
Acot6,ACOT6,0.92866915,73.5084,1.0,1.6034058242924494
Slc39a14,SLC39A14,0.8900475,80.54839999999999,1.0,1.603399890876886
AU021092,C16orf89,0.9756267,64.94655,1.0,1.6033892168187691
Ccdc137,CCDC137,0.94469696,70.5682,1.0,1.6032211940911085
Eaf2,EAF2,0.9214852,74.798,1.0,1.6032049050359203
Pla2g3,PLA2G3,0.9863334,62.9705,1.0,1.603145646498805
Pxdc1,PXDC1,0.96227473,67.3522,1.0,1.6031043669298004
Bcl2l15,BCL2L15,0.9538481,68.88785,1.0,1.6030993964065336
Rgmb,RGMB,0.87191117,83.81784999999999,1.0,1.6030309732779187
Nemf,NEMF,0.84412897,88.88130000000001,1.0,1.6030194526618948
Hsd17b6,HSD17B6,0.9457707,70.347,1.0,1.6029655266251885
Sgpl1,SGPL1,0.89393973,79.79095000000001,1.0,1.6029187989137275
Hc,C5,0.91425025,76.07990000000001,1.0,1.602833308478655
Man2c1,MAN2C1,0.8413076,89.3699,1.0,1.6027611257311474
Gys2,GYS2,0.81030154,95.02154999999999,1.0,1.6027546426217896
Cxcl9,CXCL9,0.9701599,65.873,1.0,1.6026850195150413
Fabp7,FABP7,0.9810423,63.885549999999995,1.0,1.602648601103851
Brwd3,BRWD3,0.82451725,92.41815,1.0,1.602634886271976
Sac3d1,SAC3D1,0.95540017,68.55515,1.0,1.6025996981380533
Gusb,GUSB,0.9077608,77.2315,1.0,1.6025179649072574
Rarg,RARG,0.7947627,97.8166,1.0,1.602376821052238
Ccr4,CCR4,0.8528678,87.2222,1.0,1.6023562887132896
Polr2c,POLR2C,0.943596,70.6755,1.0,1.6022833026779357
Slc11a2,SLC11A2,0.86239034,85.46275,1.0,1.6021200667839022
Cyp27a1,CYP27A1,0.9601816,67.63005,1.0,1.6020628558440526
Nufip1,NUFIP1,0.97292024,65.3075,1.0,1.602059434140526
Ptprn,PTPRN,0.8534187,87.08545000000001,1.0,1.6019915511005307
Polh,POLH,0.92048025,74.8569,1.0,1.6019567529194576
Aatk,AATK,0.9320309,72.74725,1.0,1.6019165149411798
4930578I06Rik,C8orf74,0.9405395,71.19380000000001,1.0,1.6018927951977462
Enpp3,ENPP3,0.89421606,79.6339,1.0,1.6018476072383954
Cenpj,CENPJ,0.9783297,64.29435000000001,1.0,1.601788066711215
Mettl8,METTL8,0.9420716,70.89725,1.0,1.6017195428352444
Lcor,LCOR,0.98594165,62.891000000000005,1.0,1.6016302307289898
Lrriq4,LRRIQ4,0.975964,64.70920000000001,1.0,1.601623297204549
Dpep2,DPEP2,0.9631368,67.02375,1.0,1.6013842741456372
Rpap2,RPAP2,0.9650797,66.6668,1.0,1.6013564975634527
Naxe,NAXE,0.90921235,76.8489,1.0,1.60133318803214
Mrpl41,MRPL41,0.89590114,79.2593,1.0,1.6011706481879435
Nop2,NOP2,0.91609263,75.5629,1.0,1.6010143774318881
Rarres1,RARRES1,0.9693176,65.85445,1.0,1.600956886936215
Fscn2,FSCN2,0.9202321,74.79675,1.0,1.6008985062139756
Irak2,IRAK2,0.9517685,69.0266,1.0,1.6006858739963814
Prss57,PRSS57,0.95813596,67.85615,1.0,1.6005886271959402
Gpr55,GPR55,0.962695,67.02414999999999,1.0,1.600579559170463
Klk10,KLK10,0.969129,65.8273,1.0,1.60033901964363
Prox2,PROX2,0.98907846,62.185599999999994,1.0,1.6002889761789465
Slc7a10,SLC7A10,0.8153175,93.83135,1.0,1.5999851035535593
Gmds,GMDS,0.89929706,78.5215,1.0,1.5999783583197873
Actl10,ACTL10,0.95516694,68.3237,1.0,1.5998486469013407
Rpain,RPAIN,0.9607185,67.30099999999999,1.0,1.5997415021641463
Slc18b1,SLC18B1,0.88337344,81.4004,1.0,1.5997381657243148
Mamstr,MAMSTR,0.946288,69.93,1.0,1.5997251407805524
Ecsit,ECSIT,0.9377026,71.48875,1.0,1.5996614953952637
Fgd5,FGD5,0.9654171,66.43209999999999,1.0,1.5996173710894706
Slc30a9,SLC30A9,0.8417696,88.9674,1.0,1.5995651135070525
Senp1,SENP1,0.858736,85.8688,1.0,1.599508027499971
Serpine3,SERPINE3,0.972663,65.0941,1.0,1.5994456815258618
Epgn,EPGN,0.9160708,75.41065,1.0,1.5994455920134256
Erp27,ERP27,0.97679335,64.3382,1.0,1.5994160416094974
Fosl1,FOSL1,0.85167456,87.13355,1.0,1.5992818351068903
Fgf4,FGF4,0.8885418,80.39985,1.0,1.5991519790657727
Akap1,AKAP1,0.9469668,69.74125000000001,1.0,1.5990723687629478
Mgam2-ps,MGAM2,0.98186165,63.379549999999995,1.0,1.5990674319528366
Fam124b,FAM124B,0.97498393,64.6157,1.0,1.5988903578581026
Ift43,IFT43,0.89108986,79.9036,1.0,1.5988331839186158
1600014C10Rik,C19orf12,0.91306204,75.8865,1.0,1.598716210946478
Nrcam,NRCAM,0.8531488,86.7971,1.0,1.5986020103001266
Rilpl2,RILPL2,0.93655217,71.58475,1.0,1.5985195778527437
Artn,ARTN,0.94715416,69.6429,1.0,1.598427752660111
Arih2,ARIH2,0.7922129,97.86375000000001,1.0,1.5981827745243584
Ccdc34,CCDC34,0.93143,72.4796,1.0,1.59812892605565
Fabp6,FABP6,0.9594592,67.3651,1.0,1.5980799687815974
Lamc2,LAMC2,0.87750155,82.29875,1.0,1.5980102685386637
B4galt5,B4GALT5,0.81007683,94.5876,1.0,1.59798577529976
Nop56,NOP56,0.83340853,90.32284999999999,1.0,1.5978706671614882
Cav2,CAV2,0.8513727,87.037,1.0,1.597759758086152
Psmd1,PSMD1,0.78740776,98.6877,1.0,1.5976605127881496
AI837181,C11orf68,0.82448614,91.92115000000001,1.0,1.5975872918375984
Ccser1,CCSER1,0.8927898,79.4644,1.0,1.597534743042504
Il23a,IL23A,0.95638156,67.87035,1.0,1.5975197216088133
Hsd3b7,HSD3B7,0.88659453,80.58265,1.0,1.597423021648043
Msr1,MSR1,0.9668556,65.9408,1.0,1.5973171900743421
Ech1,ECH1,0.94837964,69.30595,1.0,1.5972875425037172
Fancd2,FANCD2,0.92071587,74.3448,1.0,1.5972457905425073
P4ha2,P4HA2,0.8198258,92.7242,1.0,1.5971202237431328
Cacna1i,CACNA1I,0.8362633,89.72755000000001,1.0,1.5971187015163104
H2-Ab1,SLA-DQB1,0.95918506,67.30425,1.0,1.5969671173197244
Gns,GNS,0.849423,87.30915,1.0,1.5969235642447037
Adam7,ADAM7,0.98133326,63.257,1.0,1.5968696031148193
Gli2,GLI2,0.8855659,80.71125,1.0,1.596831417878513
Mpig6b,MPIG6B,0.975441,64.31645,1.0,1.596722110300473
Ptpdc1,PTPDC1,0.94588256,69.70205,1.0,1.5966939980296475
Rras,RRAS,0.814897,93.578,1.0,1.5966713377353279
Mrps18a,MRPS18A,0.97125083,65.07424999999999,1.0,1.5966613263766445
Clcc1,CLCC1,0.953721,68.26625,1.0,1.5966249125097638
Kdm8,KDM8,0.92389846,73.69795,1.0,1.5965762702997472
Mok,MOK,0.90027493,78.00245000000001,1.0,1.5965563238940559
Coq3,COQ3,0.94758517,69.37285,1.0,1.5965050143160497
Dffb,DFFB,0.9242396,73.57804999999999,1.0,1.5959967590655952
Lekr1,LEKR1,0.92007756,74.33155,1.0,1.5959442895387093
Itih2,ITIH2,0.89391524,79.0917,1.0,1.5958524207577622
Crlf3,CRLF3,0.8313457,90.4907,1.0,1.5957800517438923
Plaat5,PLAAT5,0.9659509,65.95,1.0,1.595753484730106
Irgq,IRGQ,0.96355325,66.38395,1.0,1.5957220229946638
Dalrd3,DALRD3,0.93351024,71.8455,1.0,1.595569542150396
Dcdc2b,DCDC2B,0.9818936,63.025000000000006,1.0,1.5955656888974739
Dnaaf6,DNAAF6,0.97513753,64.2202,1.0,1.595200098576524
Pop5,POP5,0.8482533,87.3164,1.0,1.5948551853812738
Slc66a2,SLC66A2,0.9823891,62.86165,1.0,1.594832434472798
Limd1,LIMD1,0.9027939,77.37155,1.0,1.5948321847644027
4931414P19Rik,C14orf93,0.8612198,84.94925,1.0,1.5948210172408164
Noxo1,NOXO1,0.97716117,63.81229999999999,1.0,1.5948085030468682
Ccl3,CCL3L1,0.9416453,70.27234999999999,1.0,1.5946642249453615
Clec12b,CLEC12B,0.9593267,67.0312,1.0,1.5944845516315636
Ppp1r15b,PPP1R15B,0.9774179,63.73155,1.0,1.5944676024902162
Il12b,IL12B,0.97731155,63.7507,1.0,1.5944652203275782
Qsox2,QSOX2,0.95207006,68.3455,1.0,1.5943985966725662
Clps,CLPS,0.9319349,72.00139999999999,1.0,1.5942512991684268
Cd79a,CD79A,0.97366595,64.3784,1.0,1.5940948877415329
Ascl5,ASCL5,0.9428364,69.9976,1.0,1.5940856648161825
Adcyap1r1,ADCYAP1R1,0.936821,71.07215,1.0,1.5938643868644966
Ciz1,CIZ1,0.94764316,69.09625,1.0,1.5938336766681278
