microcebus gene name,human gene name,correlation,identical_scores,orthology confidence,combo_score
UBXN11,UBXN11,0.9547662,81.79820000000001,1.0,1.7348613457268574
SLC30A9,SLC30A9,0.86425024,93.11070000000001,1.0,1.7347874821839167
C9,C9,0.9921073,77.1211,1.0,1.7347775153831204
SH2B2,SH2B2,0.91216415,87.11675,1.0,1.7347624900446519
RSRP1,RSRP1,0.98175985,78.4113,1.0,1.734735697471516
GNA11,GNA11,0.8955728,89.187,1.0,1.7347122443760878
HSF1,HSF1,0.88999104,89.88,1.0,1.734656603819594
R3HCC1,R3HCC1,0.9649318,80.507,1.0,1.7346393370480564
ISG20,ISG20,0.9290854,84.98375,1.0,1.7345738581028285
NT5C3B,NT5C3B,0.8543049,94.3333,1.0,1.7345532381016202
ZP2,ZP2,0.9939922,76.86125000000001,1.0,1.7345092432061713
DHX30,DHX30,0.8518722,94.6319,1.0,1.7344908668196892
SORCS2,SORCS2,0.95253485,82.03805,1.0,1.7344259047463495
SUSD5,SUSD5,0.9505298,82.28755000000001,1.0,1.7344121882145251
PGS1,PGS1,0.8915475,89.66255000000001,1.0,1.7344030909068828
GOSR2,GOSR2,0.96333915,80.6839,1.0,1.734391929732246
PRPF40A,PRPF40A,0.83872443,96.2665,1.0,1.7343847729642259
PWWP2B,PWWP2B,0.9725819,79.52585,1.0,1.734367133977962
FHDC1,FHDC1,0.988016,77.59375,1.0,1.7343444155141607
RIN3,RIN3,0.9408923,83.48564999999999,1.0,1.7343334781205264
PODNL1,PODNL1,0.96874654,79.99680000000001,1.0,1.7342708174519705
MICOS13,MICOS13,0.9819239,78.34620000000001,1.0,1.7342402257858254
MRPS2,MRPS2,0.98856384,77.51405,1.0,1.734220041773963
SLC16A4,SLC16A4,0.8946842,89.25365,1.0,1.7342180468258155
PLEKHH2,PLEKHH2,0.84355605,95.6463,1.0,1.7342069756277416
C9orf40,C9orf40,0.9891032,77.43795,1.0,1.7341238899278009
CD101,CD101,0.9902024,77.3,1.0,1.7341184055881533
UPK3B,UPK3B,0.93977255,83.60605000000001,1.0,1.7341153732975112
CEP152,CEP152,0.9402607,83.54325,1.0,1.734095857245432
ACP3,ACP3,0.97075355,79.7283,1.0,1.7340761128782778
TUBGCP6,TUBGCP6,0.98311293,78.1798,1.0,1.7340434149157153
GALNT14,GALNT14,0.8767039,91.4855,1.0,1.7340334449037076
CRYBG1,CRYBG1,0.94236034,83.27085,1.0,1.733986538665389
RAB3GAP1,RAB3GAP1,0.8588368,93.71455,1.0,1.733975038914811
CFAP54,CFAP54,0.9668815,80.2008,1.0,1.7339460338908852
AKAP4,AKAP4,0.95645744,81.4988,1.0,1.7338844329592955
SCARB1,SCARB1,0.9784819,78.74225,1.0,1.733858199283733
TM2D3,TM2D3,0.9236407,85.59875,1.0,1.7338418820766182
NGFR,NGFR,0.83461344,96.7295,1.0,1.7338170708788576
PNOC,PNOC,0.96203965,80.79355000000001,1.0,1.733804565987954
APBA3,APBA3,0.96723187,80.1396,1.0,1.7337528280516925
PGAP2,PGAP2,0.973303,79.38025,1.0,1.733751197213976
CUBN,CUBN,0.934246,84.26285,1.0,1.7337341705276677
NPC2,NPC2,0.95954543,81.09685,1.0,1.7337089320353962
COPS3,COPS3,0.8083706,100.0,1.0,1.7336925661731906
TTC23L,TTC23L,0.9346256,84.2105,1.0,1.7336799341619007
REG4,REG4,0.960182,81.0127,1.0,1.7336584124396954
SLCO4A1,SLCO4A1,0.9708585,79.66820000000001,1.0,1.7335540754193683
WDR25,WDR25,0.9449786,82.9044,1.0,1.7335527698814865
TCTN3,TCTN3,0.94231355,83.23750000000001,1.0,1.7335509006035124
KRTAP6-1,KRTAP6-1,0.9815216,78.32665,1.0,1.7334638996792593
SMIM31,SMIM31,0.9771494,78.8732,1.0,1.7334616805542098
SLC39A14,SLC39A14,0.90844595,87.4626,1.0,1.7334387663228616
FOXP3,FOXP3,0.93785703,83.7799,1.0,1.7333853849907361
AIRE,AIRE,0.9896123,77.3049,1.0,1.7333528072960434
F5,F5,0.9849759,77.8822,1.0,1.7333251554658857
KIF7,KIF7,0.8659032,92.77205000000001,1.0,1.7333211915072293
CATIP,CATIP,0.9837312,78.0362,1.0,1.7333068029117327
AWAT2,AWAT2,0.9329603,84.3844,1.0,1.733298227771078
SPINK4,SPINK4,0.9475187,82.5581,1.0,1.7332343082439072
NUSAP1,NUSAP1,0.9737525,79.27275,1.0,1.7331812238277404
ZBTB21,ZBTB21,0.9218442,85.76055,1.0,1.7331433834341174
TIPIN,TIPIN,0.94072485,83.3806,1.0,1.7329333668990676
CD28,CD28,0.952508,81.90209999999999,1.0,1.7328777945810239
DYNC1LI2,DYNC1LI2,0.8159034,98.9837,1.0,1.732866735352309
TMPRSS11E,TMPRSS11E,0.9335447,84.26050000000001,1.0,1.7327334711366915
PDE2A,PDE2A,0.8361908,96.43455,1.0,1.7327313534603292
NEK4,NEK4,0.9607569,80.8561,1.0,1.7327170623689556
MYH7,MYH7,0.99794126,76.2003,1.0,1.732652117768793
CA1,CA1,0.9528732,81.83585,1.0,1.7326490776411427
RGS22,RGS22,0.9501395,82.1765,1.0,1.7326357089910842
SAMD10,SAMD10,0.83923036,96.0396,1.0,1.732566340449032
RTEL1,RTEL1,0.9730779,79.2978,1.0,1.7325221220970222
MRPL22,MRPL22,0.9567706,81.3324,1.0,1.7324704411706335
CHRNA3,CHRNA3,0.92041504,85.87219999999999,1.0,1.73239805927732
MEI1,MEI1,0.944325,82.87955,1.0,1.7323683183373109
SLC44A2,SLC44A2,0.8884543,89.86375000000001,1.0,1.732340439209102
SHISAL2B,SHISAL2B,0.90304947,88.02085,1.0,1.732143144345139
AP5Z1,AP5Z1,0.92220134,85.6258,1.0,1.7321422327899012
ZPBP2,ZPBP2,0.9756345,78.94145,1.0,1.7321149056851919
SCARF1,SCARF1,0.9419385,83.15455,1.0,1.7321078862015202
CHN1,CHN1,0.8296937,97.19024999999999,1.0,1.7321004593426543
GSK3B,GSK3B,0.82295793,98.0298,1.0,1.732069705487882
C1QBP,C1QBP,0.8796013,90.94165000000001,1.0,1.7320161655697484
ZNF414,ZNF414,0.929363,84.7151,1.0,1.7319741563615105
CYP4F22,CYP4F22,0.96552134,80.18854999999999,1.0,1.7319197109114515
SIL1,SIL1,0.88326424,90.47345,1.0,1.7319034335402428
FGB,FGB,0.9207987,85.77505,1.0,1.7318516076138426
TUBAL3,TUBAL3,0.9687553,79.7774,1.0,1.7318448233185788
SLC14A1,SLC14A1,0.96652406,80.0541,1.0,1.7318190451463942
P2RX7,P2RX7,0.87688357,91.2605,1.0,1.7317827291733585
DBH,DBH,0.96145946,80.67955,1.0,1.7317314169968108
TMX4,TMX4,0.89172375,89.3983,1.0,1.7317114415877075
ATE1,ATE1,0.92195654,85.6154,1.0,1.731686464554734
LIPH,LIPH,0.90971655,87.1397,1.0,1.7316161447680176
NPRL2,NPRL2,0.82158977,98.1579,1.0,1.731591958959943
MMP10,MMP10,0.94842005,82.29475,1.0,1.731560319062848
CXXC5,CXXC5,0.85145843,94.4099,1.0,1.73144879677054
ERCC6,ERCC6,0.8969509,88.71780000000001,1.0,1.7314131980583385
TESPA1,TESPA1,0.9414105,83.1576,1.0,1.7314080283280777
WIF1,WIF1,0.95110786,81.94225,1.0,1.731378227468931
RNF25,RNF25,0.87552005,91.38505,1.0,1.7312719800162952
JAM3,JAM3,0.8890328,89.69485,1.0,1.7312674034649214
FNDC8,FNDC8,0.97640395,78.76140000000001,1.0,1.731183321043171
D2HGDH,D2HGDH,0.9192022,85.91024999999999,1.0,1.7311354425689132
VWDE,VWDE,0.9427107,82.96615,1.0,1.7310873305660137
HMG20A,HMG20A,0.82721555,97.4063,1.0,1.7310575580559993
TDRP,TDRP,0.9715106,79.35015,1.0,1.730925832954478
GFY,GFY,0.99326694,76.6264,1.0,1.7308915004412568
GATA5,GATA5,0.9661405,80.00205,1.0,1.7307075928055484
STAB1,STAB1,0.8977713,88.55145,1.0,1.7307046642958808
PFN2,PFN2,0.95803773,81.003,1.0,1.730570763643061
CERS3,CERS3,0.933645,84.05025,1.0,1.7305363714390427
MOV10L1,MOV10L1,0.9278712,84.76875,1.0,1.730497234977606
ZFAND4,ZFAND4,0.9808223,78.1465,1.0,1.7304901080673762
GOLT1B,GOLT1B,0.9134417,86.564,1.0,1.730395229346287
STK31,STK31,0.91629004,86.20519999999999,1.0,1.7303662122325427
VAC14,VAC14,0.840171,95.7189,1.0,1.7303096277215861
DISP1,DISP1,0.86111796,93.0986,1.0,1.7303001425781237
NUTM1,NUTM1,0.9921475,76.71029999999999,1.0,1.7302682059874221
TRIM10,TRIM10,0.9571417,81.0811,1.0,1.730193483328262
ESM1,ESM1,0.96228135,80.4348,1.0,1.7301537033979975
LGALS8,LGALS8,0.9618476,80.48825,1.0,1.7301449126518977
CAPN9,CAPN9,0.98423725,77.68115,1.0,1.7300644204899602
TMEM138,TMEM138,0.85508287,93.8272,1.0,1.7300101362380018
EFCAB6,EFCAB6,0.9789551,78.33115000000001,1.0,1.7299472883992562
DNAJB6,DNAJB6,0.9210688,85.56735,1.0,1.7299188138137631
STPG1,STPG1,0.9708177,79.3413,1.0,1.7298645731180813
SLC22A12,SLC22A12,0.9830665,77.78845,1.0,1.7296298630364073
PHYH,PHYH,0.96631575,79.8817,1.0,1.7296136984674013
DOCK10,DOCK10,0.86623,92.37774999999999,1.0,1.7293935276814196
IL18R1,IL18R1,0.9740929,78.88915,1.0,1.7293913675869335
SNX4,SNX4,0.83721715,96.0,1.0,1.7293285480292244
VIPR2,VIPR2,0.9031066,87.75919999999999,1.0,1.72931484959662
ZGRF1,ZGRF1,0.9569445,81.0256,1.0,1.7293026726903151
DEF8,DEF8,0.9148763,86.2791,1.0,1.7292228054317569
TOR1AIP1,TOR1AIP1,0.9438399,82.65520000000001,1.0,1.7292010069711696
RPGRIP1,RPGRIP1,0.9499023,81.89564999999999,1.0,1.729185021630434
MORC3,MORC3,0.88045347,90.58009999999999,1.0,1.7291825461635861
C1orf116,C1orf116,0.9797722,78.15979999999999,1.0,1.7291786042428714
PAM,PAM,0.8603265,93.0923,1.0,1.7291302535332838
TGFBR3,TGFBR3,0.88505346,90.0001,1.0,1.7291295948669867
ANKRD66,ANKRD66,0.93532664,83.70535000000001,1.0,1.7290404812933962
EXD1,EXD1,0.9403918,83.0718,1.0,1.7290388732676896
NKX2-6,NKX2-6,0.9862677,77.33420000000001,1.0,1.7290304839590238
PATE3,PATE3,0.9763415,78.5714,1.0,1.728985086566297
TCP11L2,TCP11L2,0.8511818,94.2197,1.0,1.7289506975896858
NKTR,NKTR,0.8690421,91.9714,1.0,1.7287857306351544
PALM,PALM,0.9407722,83.0013,1.0,1.7287840497203661
GPX6,GPX6,0.9356572,83.63810000000001,1.0,1.728752512874736
SAAL1,SAAL1,0.9591289,80.6977,1.0,1.7286943782557922
STX8,STX8,0.8217115,97.8814,1.0,1.7286884112842793
RFX5,RFX5,0.90343356,87.65775,1.0,1.7286418175335516
BRICD5,BRICD5,0.9688637,79.47370000000001,1.0,1.7286204806109247
DUOXA1,DUOXA1,0.91658056,86.0058,1.0,1.7285540327173026
PLIN1,PLIN1,0.9302796,84.2912,1.0,1.7285371855758302
KLHL26,KLHL26,0.8592691,93.1707,1.0,1.7285320540739582
ZNF536,ZNF536,0.94532436,82.40815,1.0,1.7285184954412665
UGT2A1,UGT2A1,0.989911,76.8323,1.0,1.7285159542274484
KCNK15,KCNK15,0.9721814,79.03945,1.0,1.728405257276974
MKNK2,MKNK2,0.84139436,95.3922,1.0,1.7283791286047174
VMO1,VMO1,0.9420533,82.79765,1.0,1.7283012317885533
TSEN2,TSEN2,0.9547848,81.2031,1.0,1.7282739138355265
TEX36,TEX36,0.95063883,81.7204,1.0,1.7282610305165842
REEP6,REEP6,0.96090704,80.4348,1.0,1.728243849300728
ARHGEF16,ARHGEF16,0.92610276,84.7852,1.0,1.7282224724650774
FGFR4,FGFR4,0.9503093,81.7579,1.0,1.728219821873337
MRPL37,MRPL37,0.9549334,81.17824999999999,1.0,1.7282042653247491
IFIT2,IFIT2,0.9806864,77.94669999999999,1.0,1.7280808951275766
MTUS1,MTUS1,0.96822476,79.50305,1.0,1.728058720367029
FAM83G,FAM83G,0.956867,80.92265,1.0,1.7280509004456368
SPTBN5,SPTBN5,0.99554294,76.08324999999999,1.0,1.7280184516314632
SPINK5,SPINK5,0.9674798,79.59065000000001,1.0,1.7279969517782976
CBX4,CBX4,0.865855,92.29509999999999,1.0,1.7279539166301028
TBC1D32,TBC1D32,0.8978954,88.28675,1.0,1.7279355422519092
C2orf80,C2orf80,0.9077789,87.0466,1.0,1.7278888171949172
MTREX,MTREX,0.82247317,97.70994999999999,1.0,1.7278415857565892
SLC8A2,SLC8A2,0.89980245,88.03935,1.0,1.7278364069974539
MRPL47,MRPL47,0.9685475,79.44145,1.0,1.7278226724541734
TRIOBP,TRIOBP,0.96376324,80.03559999999999,1.0,1.7277767943911484
MRPL34,MRPL34,0.92438483,84.95609999999999,1.0,1.7277342884362015
PPM1F,PPM1F,0.9241177,84.9894,1.0,1.727733121828165
TMEM72,TMEM72,0.88840014,89.4545,1.0,1.7277172243815015
CHRNB4,CHRNB4,0.95278454,81.40129999999999,1.0,1.7276967626983584
LMBR1L,LMBR1L,0.8171367,98.364,1.0,1.7276939733292909
MAST3,MAST3,0.9071005,87.11325,1.0,1.7276867308358943
CYB5R4,CYB5R4,0.94096637,82.8664,1.0,1.7275547556403072
HEBP2,HEBP2,0.8312469,96.5854,1.0,1.7275372830395281
LRPPRC,LRPPRC,0.9429851,82.61025000000001,1.0,1.7275135823152632
BTN2A2,BTN2A2,0.95281446,81.37885,1.0,1.727488857640679
CDHR4,CDHR4,0.9391576,83.07939999999999,1.0,1.727408185491694
SSMEM1,SSMEM1,0.9657151,79.75755000000001,1.0,1.727399320760304
C1S,C1S,0.96190286,80.2328,1.0,1.7273829191067755
CCDC91,CCDC91,0.8764749,90.91534999999999,1.0,1.7273791942775962
SMIM29,SMIM29,0.8351463,96.0784,1.0,1.727321975178977
CRYZ,CRYZ,0.9502561,81.68195,1.0,1.7273018668962963
TRIM36,TRIM36,0.85624784,93.43315000000001,1.0,1.7272500405352331
RIBC2,RIBC2,0.9607349,80.3665,1.0,1.7272456191243408
MAN1B1,MAN1B1,0.9454919,82.2717,1.0,1.7272349691478712
MIOS,MIOS,0.8110325,99.0857,1.0,1.727231247123655
STK19,STK19,0.88555163,89.7638,1.0,1.7271959172657607
RAB11FIP4,RAB11FIP4,0.83758914,95.7614,1.0,1.7271939606886404
RASGRP4,RASGRP4,0.9858522,77.21690000000001,1.0,1.7271495291915304
GPR171,GPR171,0.8512908,94.0439,1.0,1.7271485271376303
SLAMF8,SLAMF8,0.9674124,79.52255,1.0,1.7271464994896664
C16orf90,C16orf90,0.9539061,81.20429999999999,1.0,1.727066135582712
TMIGD1,TMIGD1,0.9742828,78.64595,1.0,1.7269526137334232
ZNF770,ZNF770,0.9645707,79.85595,1.0,1.726902476723672
SLC4A11,SLC4A11,0.9210229,85.29585,1.0,1.7268378781594271
CD79B,CD79B,0.98279727,77.5603,1.0,1.726720313382883
CRISPLD2,CRISPLD2,0.92559975,84.7083,1.0,1.7266688673089141
LYPD5,LYPD5,0.9753372,78.4861,1.0,1.7266414993733739
KPTN,KPTN,0.91988736,85.41955,1.0,1.7266345027872485
SSC5D,SSC5D,0.9549647,81.02825,1.0,1.726580829093154
ATP8A1,ATP8A1,0.85725665,93.2443,1.0,1.7265532967971242
INSL5,INSL5,0.9832145,77.49185,1.0,1.7265394532512652
NAP1L3,NAP1L3,0.9739129,78.65055000000001,1.0,1.726489689587654
GCA,GCA,0.9367323,83.29915,1.0,1.7264798465951574
SULT1E1,SULT1E1,0.9847917,77.289,1.0,1.7264770105195888
WDR73,WDR73,0.9191813,85.4898,1.0,1.7264339842183212
CLPTM1,CLPTM1,0.9423651,82.59049999999999,1.0,1.7264324998234932
PRSS16,PRSS16,0.9149037,86.01975,1.0,1.7263787550761278
UBASH3A,UBASH3A,0.9400889,82.87025,1.0,1.72637813585123
LRRC4,LRRC4,0.8737225,91.16194999999999,1.0,1.726294671402355
HASPIN,HASPIN,0.99023414,76.5901,1.0,1.7262734745142638
FANCM,FANCM,0.9376168,83.1625,1.0,1.726190444249637
ZNF266,ZNF266,0.98910326,76.72235,1.0,1.7261715902581307
NDUFA10,NDUFA10,0.96513134,79.7183,1.0,1.7261518990233822
ASRGL1,ASRGL1,0.9221996,85.083,1.0,1.7261077388347916
FNTB,FNTB,0.91640705,85.80275,1.0,1.7260564369434412
ATF7IP,ATF7IP,0.8977826,88.13040000000001,1.0,1.7260412859778933
RFX8,RFX8,0.92957884,84.1438,1.0,1.7259253121281908
ACOT13,ACOT13,0.9754894,78.40065,1.0,1.7259034126719062
CNTROB,CNTROB,0.8662881,92.04464999999999,1.0,1.7257725650372828
MMP17,MMP17,0.9481159,81.80715000000001,1.0,1.725719002772267
NUCB2,NUCB2,0.83961326,95.3628,1.0,1.725577246775682
STRA8,STRA8,0.97848666,77.9947,1.0,1.7255573743308807
MON1B,MON1B,0.8653371,92.1389,1.0,1.725498367044008
CNGA1,CNGA1,0.862157,92.5332,1.0,1.7254608507461635
PICK1,PICK1,0.82353246,97.35634999999999,1.0,1.7253841447846257
MCAT,MCAT,0.9388751,82.92695,1.0,1.7253214404195112
PDE9A,PDE9A,0.9821949,77.50915,1.0,1.7253147862870408
EAPP,EAPP,0.89620435,88.25909999999999,1.0,1.725278248856876
CRLF3,CRLF3,0.8275941,96.8326,1.0,1.7252081580753413
GPR156,GPR156,0.94243705,82.47115,1.0,1.7252061642061753
TREH,TREH,0.9039117,87.2855,1.0,1.7251695073993707
DGKA,DGKA,0.8571697,93.1246,1.0,1.7251022511726677
NSRP1,NSRP1,0.8924346,88.71405,1.0,1.725095303160888
KIAA1191,KIAA1191,0.8886474,89.1803,1.0,1.7250136831517882
ERAL1,ERAL1,0.95838976,80.45725,1.0,1.7249951145265037
CYP2E1,CYP2E1,0.9594504,80.3245,1.0,1.7249938310630335
RHOBTB3,RHOBTB3,0.8151954,98.3633,1.0,1.7249884043188497
PIDD1,PIDD1,0.89733416,88.0835,1.0,1.7248969024341942
NT5C,NT5C,0.8869991,89.37305,1.0,1.7248650793070628
CENPE,CENPE,0.96017677,80.21885,1.0,1.7248291778218694
ADSS1,ADSS1,0.882288,89.95495,1.0,1.724784737506477
OR51T1,OR51T1,0.9802484,77.70415,1.0,1.7247767832197272
PTX4,PTX4,0.9901969,76.45885000000001,1.0,1.7247631561274486
FMO3,FMO3,0.91466784,85.9023,1.0,1.7247457758796139
FOXK1,FOXK1,0.9081576,86.71379999999999,1.0,1.7247167205196996
TCP11L1,TCP11L1,0.8776871,90.5205,1.0,1.7246758429526734
PRR19,PRR19,0.9831098,77.33695,1.0,1.7246725670911984
MESD,MESD,0.952266,81.193,1.0,1.7246613422219155
NDUFB10,NDUFB10,0.9651055,79.58655,1.0,1.7246518665689787
RORC,RORC,0.8620174,92.471,1.0,1.7245756294476422
MTPAP,MTPAP,0.935274,83.3008,1.0,1.7244716093589005
EMB,EMB,0.97968066,77.74465000000001,1.0,1.7244378770534343
TOP2A,TOP2A,0.8639721,92.21395000000001,1.0,1.7244354731738225
SNAI3,SNAI3,0.9741749,78.4247,1.0,1.7243439404347418
ITGB1BP2,ITGB1BP2,0.9434432,82.2653,1.0,1.7243168048080557
TMEM235,TMEM235,0.98102635,77.56375,1.0,1.7242976369073568
WFDC5,WFDC5,0.94457054,82.1138,1.0,1.7241998464846209
B3GNT4,B3GNT4,0.93091047,83.82024999999999,1.0,1.7241802794983636
KCNQ1,KCNQ1,0.9310058,83.80555000000001,1.0,1.724149398437457
ZCWPW2,ZCWPW2,0.92144597,84.99315,1.0,1.7240619396274386
LVRN,LVRN,0.92971474,83.95570000000001,1.0,1.7240238355971576
A2ML1,A2ML1,0.93859106,82.83365,1.0,1.7238898825948747
SMIM9,SMIM9,0.97898006,77.7778,1.0,1.7238326579837087
PTCD2,PTCD2,0.952938,81.03235000000001,1.0,1.7238099230908226
CAPN10,CAPN10,0.94001555,82.64705000000001,1.0,1.723795805938693
RACGAP1,RACGAP1,0.8692798,91.4859,1.0,1.7237207506920749
GGNBP2,GGNBP2,0.8355612,95.70155,1.0,1.723710662257274
ZC3H12D,ZC3H12D,0.95195013,81.13749999999999,1.0,1.7236056180013541
CYP2D8,CYP2D6,0.96625495,79.3442,1.0,1.7235560281929263
ECI1,ECI1,0.9860674,76.86385,1.0,1.7235251834889496
GPNMB,GPNMB,0.9600485,80.10885,1.0,1.7234285055493146
LDAF1,LDAF1,0.9549532,80.7453,1.0,1.7234204559313562
KIF13B,KIF13B,0.9033231,87.1954,1.0,1.7233502692176992
HES3,HES3,0.97549516,78.1677,1.0,1.7233226698520847
ABCA7,ABCA7,0.9357715,83.1329,1.0,1.7232971222478466
CCHCR1,CCHCR1,0.93731654,82.93684999999999,1.0,1.723265554979898
HDAC10,HDAC10,0.9381712,82.8275,1.0,1.7232380663761266
PGF,PGF,0.9924772,76.0294,1.0,1.7231596183797735
RBBP8,RBBP8,0.9053153,86.92785,1.0,1.7231455406952594
JHY,JHY,0.9788689,77.72915,1.0,1.7231375388859147
TMEM129,TMEM129,0.8625825,92.2652,1.0,1.7230739063747276
VNN2,VNN2,0.9411288,82.43430000000001,1.0,1.7229786025694938
C4orf54,C4orf54,0.97337204,78.40045,1.0,1.722958732663634
SLC25A17,SLC25A17,0.8593207,92.6593,1.0,1.722920630466227
TNFSF15,TNFSF15,0.9554146,80.6369,1.0,1.722857018163193
TNFRSF13C,TNFRSF13C,0.9526594,80.9783,1.0,1.722822106012987
PAOX,PAOX,0.91785073,85.32425,1.0,1.7227451761185546
B3GALT5,B3GALT5,0.9885248,76.48490000000001,1.0,1.7227289593249089
SPATC1L,SPATC1L,0.925743,84.33545000000001,1.0,1.7227244987810975
RTN3,RTN3,0.97912073,77.6464,1.0,1.7225679110177254
OR7D4,OR7D4,0.97777164,77.8143,1.0,1.7225589586932126
TRIM60,TRIM60,0.9735175,78.3439,1.0,1.7225324419836343
NPPA,NPPA,0.9556256,80.58009999999999,1.0,1.7225190290302
PEMT,PEMT,0.9392467,82.6271,1.0,1.722505646678834
TRMO,TRMO,0.93449414,83.22,1.0,1.7224899304297694
FCGRT,FCGRT,0.9295478,83.8356,1.0,1.7224571841408371
CNOT2,CNOT2,0.8060775,99.27005,1.0,1.7223940329974359
SERPINA9,SERPINA9,0.96972543,78.80250000000001,1.0,1.722359040624934
ALPK1,ALPK1,0.95121187,81.10955,1.0,1.7222690660104996
TMEM207,TMEM207,0.9732373,78.35145,1.0,1.722226955349376
SWT1,SWT1,0.927709,84.0359,1.0,1.722127748152125
RNF39,RNF39,0.98614275,76.7284,1.0,1.7221246552852452
SSH3,SSH3,0.9638949,79.50815,1.0,1.7220982668762885
ABCA6,ABCA6,0.95347834,80.8068,1.0,1.722054311938504
PWP2,PWP2,0.86484945,91.889,1.0,1.7220435776857408
COX20,COX20,0.94504696,81.858,1.0,1.7220192419694489
EVC,EVC,0.9844977,76.92435,1.0,1.7220161291509377
PANK4,PANK4,0.92796576,83.9925,1.0,1.7220022635816878
HS1BP3,HS1BP3,0.90923613,86.3341,1.0,1.721995970641297
TMEM97,TMEM97,0.91672397,85.39314999999999,1.0,1.7219450158629281
WDR76,WDR76,0.9351007,83.0943,1.0,1.721935965952776
DNAH10,DNAH10,0.8877525,89.0132,1.0,1.7219130929039308
ASTL,ASTL,0.9892423,76.31535,1.0,1.7218418660242123
RASAL3,RASAL3,0.9315779,83.52305000000001,1.0,1.7218050445874655
TNKS1BP1,TNKS1BP1,0.9553888,80.5444,1.0,1.721793222171895
ELP4,ELP4,0.9718527,78.48425,1.0,1.7217785930228438
NMU,NMU,0.9750433,78.06835000000001,1.0,1.7215906625906217
ANTKMT,ANTKMT,0.9759603,77.95175,1.0,1.721569238331035
TP53I13,TP53I13,0.9432606,82.03835000000001,1.0,1.7215409787868212
NLRX1,NLRX1,0.87097573,91.0769,1.0,1.7215323829481437
PRSS8,PRSS8,0.9773056,77.77844999999999,1.0,1.7215129141619379
NT5C1A,NT5C1A,0.9320646,83.4336,1.0,1.7214873550162313
DCLRE1B,DCLRE1B,0.90410984,86.9186,1.0,1.721367540212542
SNX31,SNX31,0.88852316,88.8636,1.0,1.7213215772338577
TBL3,TBL3,0.90040004,87.3676,1.0,1.7212017842754852
BAD,BAD,0.9136097,85.7143,1.0,1.721186074544194
CYB5RL,CYB5RL,0.9012312,87.262,1.0,1.7211833114729018
ENOSF1,ENOSF1,0.9413539,82.2421,1.0,1.7211555228445699
WDPCP,WDPCP,0.87437314,90.6166,1.0,1.7211384404327474
FXN,FXN,0.9575903,80.21010000000001,1.0,1.7211375688156494
GUSB,GUSB,0.9423664,82.10335,1.0,1.7210206627503033
SPATA6L,SPATA6L,0.95534784,80.4759,1.0,1.720975067924305
CMTM6,CMTM6,0.9477915,81.4208,1.0,1.7209747253841132
FBXO6,FBXO6,0.9783142,77.5945,1.0,1.7208703317444982
SLC38A3,SLC38A3,0.8657483,91.6667,1.0,1.7208222983744872
JAM2,JAM2,0.9626176,79.54535,1.0,1.720736625300202
MX1,MX1,0.9632181,79.46770000000001,1.0,1.7207082136443947
HAPLN3,HAPLN3,0.9367344,82.7778,1.0,1.7206890604790885
VPS50,VPS50,0.8089509,98.7552,1.0,1.7206656750596188
STRBP,STRBP,0.8031623,99.47885,1.0,1.720663202678191
ZNF438,ZNF438,0.98317873,76.9673,1.0,1.720660478628199
CCDC81,CCDC81,0.948847,81.2552,1.0,1.7206012405652498
RAB36,RAB36,0.95671207,80.2711,1.0,1.720594994449096
PLCG2,PLCG2,0.8760179,90.36054999999999,1.0,1.7205786789570174
XKR8,XKR8,0.938717,82.519,1.0,1.7205682287827213
IFT140,IFT140,0.93095267,83.48814999999999,1.0,1.7205483337963465
CREB3,CREB3,0.9875153,76.4097,1.0,1.7204903859591387
OSBPL8,OSBPL8,0.80875534,98.7627,1.0,1.7204772554794456
CFAP410,CFAP410,0.97687787,77.7344,1.0,1.7204289826682766
TSPO,TSPO,0.93847865,82.5309,1.0,1.72036924141232
ADM2,ADM2,0.9878791,76.3513,1.0,1.7203469596393894
DHRS2,DHRS2,0.9701087,78.5714,1.0,1.7203234755633494
MIOX,MIOX,0.9763762,77.7844,1.0,1.7202874652439586
RPH3A,RPH3A,0.8581969,92.5532,1.0,1.7201798281725293
DNAH7,DNAH7,0.8590043,92.4485,1.0,1.7201383381213873
SERPINE3,SERPINE3,0.94387734,81.82955,1.0,1.7200776802352804
WEE2,WEE2,0.9477483,81.3383,1.0,1.7199978778086893
GSG1,GSG1,0.9678949,78.81344999999999,1.0,1.7199368718596741
NUBPL,NUBPL,0.9005396,87.23615,1.0,1.7199349391178704
KLK10,KLK10,0.92014945,84.7826,1.0,1.719920370220402
STARD3,STARD3,0.9267114,83.9561,1.0,1.7198545927167708
PRR35,PRR35,0.9913524,75.8692,1.0,1.719816219133036
BAG4,BAG4,0.92885834,83.68035,1.0,1.7197737779265072
SIK1,SIK1,0.9174013,85.11135,1.0,1.7197546772892323
CHAT,CHAT,0.9304334,83.4673,1.0,1.7195950098117252
EVX1,EVX1,0.829553,96.07900000000001,1.0,1.7195557336541867
PIPOX,PIPOX,0.92938244,83.5897,1.0,1.7194947270020065
GATC,GATC,0.8451607,94.1176,1.0,1.7194486563796794
NDUFA13,NDUFA13,0.89805454,87.5,1.0,1.7194136312004211
ANKRD33,ANKRD33,0.95339936,80.57805,1.0,1.7194024815838884
DYDC1,DYDC1,0.9748891,77.87665,1.0,1.719246032864491
