crab_eating_macaque gene name,rhesus_macaque gene name,human gene name,mice gene name,pig gene name
OR9Q1,OR9Q1,OR9Q1,Olfr1500,OR9Q1
OR4E1,OR4E1,OR4E1,Olfr1508,OR4E1
OR4E2,OR4E2,OR4E2,Olfr1509,OR4E2
OR2S2,OR2S2,OR2S2,Olfr159,OR2S2
OR1F1,OR1F1,OR1F1,Olfr161,OR13H1
OR10A4,OR10A4,OR10A4,Olfr17,OR10A4
OR7E24,OR7E24,OR7E24,Olfr18,OR7D2
OR2B11,OR2B11,OR2B11,Olfr222,OR2B11
OR6K6,OR6K6,OR6K6,Olfr231,OR6K6
OR2K2,OR2K2,OR2K2,Olfr267,OR2K2
OR13C8,OR13C8,OR13C8,Olfr272,OR13C8
OR13C3,OR13C3,OR13C3,Olfr273,OR13C3
OR8S1,OR8S1,OR8S1,Olfr283,OR8S1
OR6M1,OR6M1,OR6M1,Olfr303,OR6M1
OR13G1,OR13G1,OR13G1,Olfr309,OR13G1
OR2T1,OR2T1,OR2T1,Olfr31,OR2T1
OR1B1,OR1B1,OR1B1,Olfr362,OR1B1
OR3A3,OR3A2,OR3A3,Olfr401,OR3A2
OR6Y1,OR6P1,OR6P1,Olfr414,OR6P1
OR10Z1,OR10Z1,OR10Z1,Olfr419,OR10Z1
OR6N2,OR6N2,OR6N2,Olfr430,OR6N2
OR4D1,OR4D1,OR4D1,Olfr464,OR4D1
OR52M1,OR52M1,OR52M1,Olfr554,OR52M1
OR51F1,OR51F1,OR51F1,Olfr566,OR51F1
OR51S1,OR51S1,OR51S1,Olfr571,OR51S1
OR51G2,OR51G2,OR51G2,Olfr577,OR51G2
OR51V1,OR51V1,OR51V1,Olfr620,OR51V1
OR51M1,OR51M1,OR51M1,Olfr631,OR51M1
OR2D2,OR2D2,OR2D2,Olfr715b,OR2D2
OR2T6,OR2T6,OR2T6,Olfr720,OR2T6
OR4K2,OR4K2,OR4K2,Olfr730,OR4K2
OR51E2,OR51E2,OR51E2,Olfr78,OR51E2
OR6C75,OR6C75,OR6C75,Olfr790,OR6J1
OR6C2,OR6C2,OR6C2,Olfr791,OR6C2
OR10P1,OR10P1,OR10P1,Olfr796,OR10P1
OR8B4,OR8B4,OR8B4,Olfr878,OR8B4
OR2H2,OR2H2,OR2H2,Olfr90,OLF42-3
OR10D3,OR10D3,OR10D3,Olfr958,OR10D3
OR4D5,OR4D5,OR4D5,Olfr984,OR4D5
OR8D4,OR8D4,OR8D4,Olfr985,OR8D4
OR6X1,OR6X1,OR6X1,Olfr986,OR6X1
OLIG2,OLIG2,OLIG2,Olig2,OLIG2
OLIG3,OLIG3,OLIG3,Olig3,OLIG3
OMD,OMD,OMD,Omd,OMD
OMG,OMG,OMG,Omg,OMG
ONECUT1,ONECUT1,ONECUT1,Onecut1,ONECUT1
ONECUT2,ONECUT2,ONECUT2,Onecut2,ONECUT2
OOEP,OOEP,OOEP,Ooep,OOEP
OOSP1,OOSP1,OOSP1,Oosp1,OOSP3
OPA1,OPA1,OPA1,Opa1,OPA1
OPA3,OPA3,OPA3,Opa3,OPA3
OPALIN,OPALIN,OPALIN,Opalin,OPALIN
OPCML,OPCML,OPCML,Opcml,OPCML
OPN1SW,OPN1SW,OPN1SW,Opn1sw,OPN1SW
OPN4,OPN4,OPN4,Opn4,OPN4
OPN5,OPN5,OPN5,Opn5,OPN5
OPRK1,OPRK1,OPRK1,Oprk1,OPRK1
OPRL1,OPRL1,OPRL1,Oprl1,OPRL1
OPRM1,OPRM1,OPRM1,Oprm1,OPRM1
OPTC,OPTC,OPTC,Optc,OPTC
OPTN,OPTN,OPTN,Optn,OPTN
ORAI1,ORAI1,ORAI1,Orai1,ORAI1
ORAI2,ORAI2,ORAI2,Orai2,ORAI2
ORAI3,ORAI3,ORAI3,Orai3,ORAI3
ORC1,ORC1,ORC1,Orc1,ORC1
ORC3,ORC3,ORC3,Orc3,ORC3
ORC4,ORC4,ORC4,Orc4,ORC4
ORC5,ORC5,ORC5,Orc5,ORC5
ORC6,ORC6,ORC6,Orc6,ORC6
ORMDL2,ORMDL2,ORMDL2,Ormdl2,ORMDL2
ORMDL3,ORMDL1,ORMDL3,Ormdl3,ORMDL3
OS9,OS9,OS9,Os9,OS9
OSBP,OSBP,OSBP,Osbp,OSBP
OSBP2,OSBP2,OSBP2,Osbp2,OSBP2
OSBPL10,OSBPL10,OSBPL10,Osbpl10,OSBPL10
OSBPL11,OSBPL11,OSBPL11,Osbpl11,OSBPL11
OSBPL2,OSBPL1A,OSBPL2,Osbpl1a,OSBPL1A
OSBPL6,OSBPL6,OSBPL6,Osbpl6,OSBPL6
OSBPL7,OSBPL7,OSBPL7,Osbpl7,OSBPL7
OSBPL9,OSBPL9,OSBPL9,Osbpl9,OSBPL9
OSCP1,OSCP1,OSCP1,Oscp1,OSCP1
OSER1,OSER1,OSER1,Oser1,OSER1
OSGEP,OSGEP,OSGEP,Osgep,OSGEP
OSGEPL1,OSGEPL1,OSGEPL1,Osgepl1,OSGEPL1
OSGIN1,OSGIN1,OSGIN1,Osgin1,OSGIN1
OSM,OSM,OSM,Osm,OSM
OSR1,OSR1,OSR1,Osr1,OSR1
OSR2,OSR2,OSR2,Osr2,OSR2
OSTC,OSTC,OSTC,Ostc,OSTC
OSTF1,OSTF1,OSTF1,Ostf1,OSTF1
OSTM1,OSTM1,OSTM1,Ostm1,OSTM1
OSTN,OSTN,OSTN,Ostn,OSTN
OTC,OTC,OTC,Otc,OTC
OTOF,OTOF,OTOF,Otof,OTOF
OTOL1,OTOL1,OTOL1,Otol1,OTOL1
OTOP1,OTOP1,OTOP1,Otop1,OTOP1
OTOP2,OTOP2,OTOP2,Otop2,OTOP2
OTOP3,OTOP3,OTOP3,Otop3,OTOP3
OTOS,OTOS,OTOS,Otos,OTOS
OTP,OTP,OTP,Otp,OTP
OTUB2,OTUB2,OTUB2,Otub2,OTUB2
OTUD3,OTUD3,OTUD3,Otud3,OTUD3
OTUD4,OTUD4,OTUD4,Otud4,OTUD4
OTUD5,OTUD5,OTUD5,Otud5,OTUD5
TBCA,OTUD6B,OTUD6B,Otud6b,OTUD6B
OTUD7A,OTUD7A,OTUD7A,Otud7a,OTUD7A
OTUD7B,OTUD7B,OTUD7B,Otud7b,OTUD7B
OTULINL,OTULINL,OTULINL,Otulinl,OTULINL
OTX2,OTX2,OTX2,Otx2,OTX2
OVCH2,OVCH2,OVCH2,Ovch2,OVCH2
OVOL2,OVOL2,OVOL2,Ovol2,OVOL2
OVOL3,OVOL3,OVOL3,Ovol3,OVOL3
OXA1L,OXA1L,OXA1L,Oxa1l,OXA1L
OXR1,OXR1,OXR1,Oxr1,OXR1
OXSM,OXSM,OXSM,Oxsm,OXSM
OXT,OXT,OXT,Oxt,OXT
P2RX1,P2RX1,P2RX1,P2rx1,P2RX1
P2RX2,P2RX2,P2RX2,P2rx2,P2RX2
P2RX4,P2RX4,P2RX4,P2rx4,P2RX4
P2RX5,P2RX5,P2RX5-TAX1BP3,P2rx5,P2RX5
P2RX6,P2RX6,P2RX6,P2rx6,P2RX6
P2RX7,P2RX7,P2RX7,P2rx7,P2RX7
P2RY1,P2RY1,P2RY1,P2ry1,P2RY1
P2RY10,P2RY10,P2RY10,P2ry10,P2RY10
P2RY12,P2RY12,P2RY12,P2ry12,P2RY12
P2RY13,P2RY13,P2RY13,P2ry13,P2RY13
GPR171,GPR171,GPR171,P2ry14,P2RY14
P2RY6,P2RY6,P2RY6,P2ry6,P2RY6
P3H1,P3H1,P3H1,P3h1,P3H1
LRP11,P3H4,P3H4,P3h4,P3H4
P4HA1,P4HA1,P4HA1,P4ha1,P4HA1
P4HTM,P4HTM,P4HTM,P4htm,P4HTM
PABPC1,PABPC1,PABPC1,Pabpc4,PABPC4
PABPC4L,PABPC4L,PABPC4L,Pabpc4l,PABPC4L
PABPN1L,PABPN1L,PABPN1L,Pabpn1l,PABPN1L
PACC1,PACC1,PACC1,Pacc1,PACC1
PACRG,PACRG,PACRG,Pacrg,PACRG
PACS2,PACS2,PACS2,Pacs2,PACS2
PACSIN2,PACSIN1,PACSIN1,Pacsin1,PACSIN1
PACSIN3,PACSIN3,PACSIN3,Pacsin3,PACSIN3
PADI1,PADI1,PADI1,Padi1,PADI1
PADI2,PADI2,PADI2,Padi2,PADI2
PADI3,PADI3,PADI3,Padi3,PADI3
PAF1,PAF1,PAF1,Paf1,PAF1
PAFAH1B1,PAFAH1B1,PAFAH1B1,Pafah1b1,PAFAH1B1
PAFAH1B3,PAFAH1B3,PAFAH1B3,Pafah1b3,PAFAH1B2
PAFAH2,PAFAH2,PAFAH2,Pafah2,PAFAH2
PAG1,PAG1,PAG1,Pag1,PAG1
PAICS,PAICS,PAICS,Paics,PAICS
PAIP1,PAIP1,PAIP1,Paip1,PAIP1
PAIP2,PAIP2,PAIP2,Paip2,PAIP2
PAIP2B,PAIP2B,PAIP2B,Paip2b,PAIP2B
PAK1IP1,PAK1IP1,PAK1IP1,Pak1ip1,PAK1IP1
PAK2,PAK2,PAK2,Pak2,PAK2
PAK3,PAK3,PAK3,Pak3,PAK3
PAK5,PAK5,PAK5,Pak5,PAK5
BUB1B,PAK6,PAK6,Pak6,PAK6
PALM2AKAP2,PALM2AKAP2,PALM2AKAP2,Pakap,PALM2AKAP2
PALD1,PALD1,PALD1,Pald1,PALD1
PALLD,PALLD,PALLD,Palld,MYPN
PALM,PALM,PALM,Palm,PALM
ERICH5,PALM3,PALM3,Palm3,PALM3
PALMD,PALMD,PALMD,Palmd,PALMD
PALS1,PALS1,PALS1,Pals1,PALS1
PALS2,PALS2,PALS2,Pals2,PALS2
PAM,PAM,PAM,Pam,PAM
PAMR1,PAMR1,PAMR1,Pamr1,PAMR1
PAN2,PAN2,PAN2,Pan2,PAN2
PANK3,PANK3,PANK1,Pank1,PANK1
PANK2,PANK2,PANK2,Pank2,PANK2
PAPLN,PAPLN,PAPLN,Papln,PAPLN
POLB,POLB,PAPOLA,Papola,PAPOLA
PAPOLA,PAPOLA,PAPOLB,Papolb,PAPOLG
PAPPA,PAPPA,PAPPA,Pappa,PAPPA
PAPPA2,PAPPA2,PAPPA2,Pappa2,PAPPA2
MINPP1,PAPSS2,PAPSS2,Papss2,PAPSS2
PAQR5,PAQR5,PAQR5,Paqr5,PAQR5
PAQR7,PAQR7,PAQR7,Paqr6,PAQR6
PAQR8,PAQR8,PAQR8,Paqr8,PAQR8
PARD3,PARD3,PARD3,Pard3,PARD3
PARD3B,PARD3B,PARD3B,Pard3b,PARD3B
PARD6A,PARD6G,PARD6A,Pard6a,PARD6A
PARD6B,PARD6B,PARD6B,Pard6b,PARD6B
PARK7,PARK7,PARK7,Park7,PARK7
PARL,PARL,PARL,Parl,PARL
PARM1,PARM1,PARM1,Parm1,PARM1
PARN,PARN,PARN,Parn,PARN
PARP1,PARP1,PARP1,Parp1,PARP1
PARP11,PARP11,PARP11,Parp11,PARP11
PARP12,PARP12,PARP12,Parp12,PARP12
PARP14,PARP14,PARP14,Parp14,PARP14
PARP16,PARP16,PARP16,Parp16,PARP16
PARP3,PARP3,PARP3,Parp3,PARP3
PARP8,PARP8,PARP8,Parp8,PARP8
PARP15,PARP15,PARP15,Parp9,PARP9
PARPBP,PARPBP,PARPBP,Parpbp,PARPBP
PARS2,PARS2,PARS2,Pars2,PARS2
PARVA,PARVA,PARVA,Parva,PARVA
CLMN,CLMN,CLMN,Parvb,PARVB
PARVB,PARVB,PARVB,Parvg,PARVG
PATE1,PATE1,PATE1,Pate1,PATE1
PATE2,PATE2,PATE2,Pate2,PATE2
PATE3,PATE3,PATE3,Pate3,PATE3
PATL1,PATL1,PATL1,Patl1,PATL1
PATL2,PATL2,PATL2,Patl2,PATL2
PATZ1,PATZ1,PATZ1,Patz1,PATZ1
PAWR,PAWR,PAWR,Pawr,PAWR
PAX1,PAX1,PAX1,Pax1,PAX1
PAX5,PAX2,PAX2,Pax2,PAX2
PAX3,PAX3,PAX3,Pax3,PAX3
PAX4,PAX4,PAX4,Pax4,PAX4
PAX2,PAX5,PAX5,Pax5,PAX5
PAX6,PAX6,PAX6,Pax6,PAX6
PAX7,PAX7,PAX7,Pax7,PAX7
PAX9,PAX9,PAX9,Pax9,PAX9
PAXBP1,PAXBP1,PAXBP1,Paxbp1,PAXBP1
PAXIP1,PAXIP1,PAXIP1,Paxip1,PAXIP1
PAXX,PAXX,PAXX,Paxx,PAXX
PBDC1,PBDC1,PBDC1,Pbdc1,PBDC1
PBK,PBK,PBK,Pbk,PBK
PBLD,PBLD,PBLD,Pbld2,PBLD
PBRM1,PBRM1,PBRM1,Pbrm1,PBRM1
PBX2,PBX2,PBX2,Pbx2,PBX2
PCARE,PCARE,PCARE,Pcare,PCARE
PCBD1,PCBD1,PCBD1,Pcbd1,PCBD1
PCBP1,PCBP1,PCBP1,Pcbp1,PCBP1
PCBP3,PCBP3,PCBP3,Pcbp3,PCBP3
PCBP4,PCBP4,PCBP4,Pcbp4,PCBP4
PCCA,PCCA,PCCA,Pcca,PCCA
PCCB,PCCB,PCCB,Pccb,PCCB
PCDH1,PCDH1,PCDH1,Pcdh1,PCDH1
PCDH10,PCDH10,PCDH10,Pcdh10,PCDH10
PCDH15,PCDH15,PCDH15,Pcdh15,PCDH7
PCDH9,PCDH9,PCDH11X,Pcdh18,PCDH18
PCDH20,PCDH20,PCDH20,Pcdh20,PCDH20
PCDHB1,PCDHB1,PCDHB1,Pcdhb1,PCDHB1
PCED1A,PCED1A,PCED1A,Pced1a,PCED1A
PCED1B,PCED1B,PCED1B,Pced1b,PCED1B
PCGF2,PCGF2,PCGF2,Pcgf2,PCGF2
PCGF6,PCGF6,PCGF6,Pcgf6,PCGF6
PCIF1,PCIF1,PCIF1,Pcif1,PCIF1
PCK1,PCK1,PCK1,Pck1,PCK1
PCK2,PCK2,PCK2,Pck2,PCK2
PCLAF,PCLAF,PCLAF,Pclaf,PCLAF
PCM1,PCM1,PCM1,Pcm1,PCM1
PCMT1,PCMT1,PCMT1,Pcmt1,PCMT1
PCMTD2,PCMTD2,PCMTD2,Pcmtd1,PCMTD2
PCMTD1,PCMTD1,PCMTD1,Pcmtd2,PCMTD1
PCNA,PCNA,PCNA,Pcna,PCNA
DDX52,DDX52,DDX52,Pcnp,PCNP
PCNX1,PCNX1,PCNX1,Pcnx,PCNX1
PCNX3,PCNX3,PCNX3,Pcnx2,PCNX3
PCNX4,PCNX4,PCNX4,Pcnx4,PCNX4
PCOLCE,PCOLCE,PCOLCE,Pcolce,PCOLCE
PCOLCE2,PCOLCE2,PCOLCE2,Pcolce2,PCOLCE2
PCP2,PCP2,PCP2,Pcp2,PCP2
PCP4,PCP4,PCP4L1,Pcp4l1,PCP4L1
PCSK1,PCSK1,PCSK1,Pcsk1,PCSK1
PCSK2,PCSK2,PCSK2,Pcsk2,PCSK2
PCSK5,PCSK5,PCSK5,Pcsk5,PCSK5
PCSK6,PCSK6,PCSK6,Pcsk6,PCSK6
PCSK7,PCSK7,PCSK7,Pcsk7,PCSK7
PC,PC,PC,Pcx,PC
PCYT1A,PCYT1A,PCYT1A,Pcyt1a,PCYT1A
PCYT1B,PCYT1B,PCYT1B,Pcyt1b,PCYT1B
PCYT2,PCYT2,PCYT2,Pcyt2,PCYT2
PDC,PDC,PDC,Pdc,PDC
PDCD11,PDCD11,PDCD11,Pdcd11,PDCD11
PDCD2L,PDCD2L,PDCD2L,Pdcd2l,PDCD2L
PDCD5,PDCD5,PDCD5,Pdcd5,PDCD5
PDCD6,AHRR,PDCD6,Pdcd6,PDCD6
PDCD7,PDCD7,PDCD7,Pdcd7,PDCD7
PDCL,PDCL,PDCL,Pdcl,PDCL
PDCL2,PDCL2,PDCL2,Pdcl2,PDCL2
BPHL,BPHL,BPHL,Pdcl3,PDCL3
PDE10A,PDE10A,PDE10A,Pde10a,PDE10A
PDE12,PDE12,PDE12,Pde12,PDE12
PDE1A,PDE1A,PDE1A,Pde1a,PDE1A
PDE1B,PDE1B,PDE1B,Pde1b,PDE1B
PDE1C,PDE1C,PDE1C,Pde1c,PDE1C
PDE3A,PDE3A,PDE3A,Pde3a,PDE3A
PDE3B,PDE3B,PDE3B,Pde3b,PDE3B
PDE4A,PDE4A,PDE4A,Pde4a,PDE4A
PDE9A,PDE9A,PDE9A,Pde4d,PDE4D
PDE5A,PDE5A,PDE5A,Pde5a,PDE5A
PDE6C,PDE6C,PDE6C,Pde6c,PDE6C
PDE6D,PDE6D,PDE6D,Pde6d,PDE6D
PDE6H,PDE6G,PDE6G,Pde6g,PDE6G
PDE7B,PDE7B,PDE7B,Pde7b,PDE7B
PDE8A,PDE8A,PDE8B,Pde8b,PDE8B
PDGFD,PDGFD,PDGFD,Pdgfd,PDGFD
PDGFRL,PDGFRL,PDGFRL,Pdgfrl,PDGFRL
PDHA1,PDHA1,PDHA1,Pdha1,PDHA1
PDHB,PDHB,PDHB,Pdhb,PDHB
PDHX,PDHX,PDHX,Pdhx,PDHX
PDIA2,PDIA2,PDIA2,Pdia2,PDIA2
PDIA3,PDIA3,PDIA3,Pdia3,PDIA3
PDIA4,PDIA4,PDIA4,Pdia4,PDIA4
PDIA5,PDIA5,PDIA5,Pdia5,PDIA5
PDIA6,PDIA6,PDIA6,Pdia6,PDIA6
PDIK1L,PDIK1L,PDIK1L,Pdik1l,PDIK1L
PDK4,PDK4,PDK4,Pdk2,PDK2
PDK3,PDK3,PDK3,Pdk3,PDK3
PDK2,PDK2,PDK2,Pdk4,PDK4
PDLIM1,PDLIM1,PDLIM1,Pdlim1,PDLIM1
PDLIM2,PDLIM2,PDLIM2,Pdlim2,PDLIM2
PDLIM3,PDLIM3,PDLIM3,Pdlim3,PDLIM3
PDLIM5,PDLIM5,PDLIM5,Pdlim5,PDLIM5
PDLIM7,PDLIM7,PDLIM7,Pdlim7,PDLIM7
TAB1,TAB1,TAB1,Pdp1,PDP1
PDP2,PDP2,PDP2,Pdp2,PDP2
PDPN,PDPN,PDPN,Pdpn,PDPN
PDPR,PDPR,PDPR,Pdpr,PDPR
PDS5A,PDS5A,PDS5A,Pds5a,PDS5A
PDS5B,PDS5B,PDS5B,Pds5b,PDS5B
PDSS2,PDSS2,PDSS2,Pdss2,PDSS2
PDX1,PDX1,PDX1,Pdx1,PDX1
PDXDC1,PDXDC1,PDXDC1,Pdxdc1,PDXDC1
PDYN,PDYN,PDYN,Pdyn,PDYN
PDZD11,PDZD11,PDZD11,Pdzd11,PDZD11
PDZD7,PDZD7,PDZD7,Pdzd2,CYTIP
NHERF4,NHERF4,PDZD3,Pdzd3,NHERF4
PDZD4,PDZD4,PDZD4,Pdzd4,PDZD4
PDZD9,PDZD9,PDZD9,Pdzd9,PDZD9
PDZK1,PDZK1,PDZK1,Pdzk1,PDZK1
PDZRN3,PDZRN3,PDZRN3,Pdzrn3,PDZRN3
PDZRN4,PDZRN4,PDZRN4,Pdzrn4,PDZRN4
PEA15,PEA15,PEA15,Pea15a,PEA15
PEAK1,PEAK1,PEAK1,Peak1,PEAK1
PEAR1,PEAR1,PEAR1,Pear1,PEAR1
PEBP4,PEBP4,PEBP4,Pebp4,PEBP4
PECAM1,PECAM1,PECAM1,Pecam1,PECAM1
PECR,PECR,PECR,Pecr,PECR
PELI1,PELI1,PELI1,Peli1,PELI1
PELO,PELO,PELO,Pelo,PELO
PELP1,PELP1,PELP1,Pelp1,PELP1
PEPD,PEPD,PEPD,Pepd,PEPD
PER2,PER2,PER1,Per1,PER1
PERP,PERP,PERP,Perp,PERP
PES1,PES1,PES1,Pes1,PES1
PET100,PET100,PET100,Pet100,PET100
PEX1,PEX1,PEX1,Pex1,PEX1
PEX11B,PEX11B,PEX11B,Pex11b,PEX11B
PEX11G,PEX11G,PEX11G,Pex11g,PEX11G
PEX10,PEX10,PEX10,Pex12,PEX12
PEX14,PEX14,PEX14,Pex14,PEX14
PEX16,PEX16,PEX16,Pex16,PEX16
PEX2,PEX2,PEX2,Pex2,PEX2
PEX26,PEX26,PEX26,Pex26,PEX26
PEX3,PEX3,PEX3,Pex3,PEX3
PEX5,PEX5,PEX5,Pex5,PEX5
PEX5L,PEX5L,PEX5L,Pex5l,PEX5L
PEX6,PEX6,PEX6,Pex6,PEX6
PEX7,PEX7,PEX7,Pex7,PEX7
PFDN1,PFDN1,PFDN1,Pfdn1,PFDN1
PFDN2,PFDN2,PFDN2,Pfdn2,PFDN2
PFDN4,PFDN4,PFDN4,Pfdn4,PFDN4
PFDN5,PFDN5,PFDN5,Pfdn5,PFDN5
PFDN6,PFDN6,PFDN6,Pfdn6,PFDN6
PFKFB3,PFKFB3,PFKFB3,Pfkfb2,PFKFB2
PFKFB1,PFKFB1,PFKFB1,Pfkfb3,PFKFB3
PFKL,PFKL,PFKP,Pfkm,PFKM
PGAM2,PGAM2,PGAM2,Pgam2,PGAM2
PGAM5,PGAM5,PGAM5,Pgam5,PGAM5
PGAP1,PGAP1,PGAP1,Pgap1,PGAP1
PGAP2,PGAP2,PGAP2,Pgap2,PGAP2
PGAP3,PGAP3,PGAP3,Pgap3,PGAP3
PGAP6,PGAP6,PGAP6,Pgap6,PGAP6
PGBD1,PGBD1,PGBD1,Pgbd1,PGBD2
PGBD5,PGBD5,PGBD5,Pgbd5,PGBD5
PGC,PGC,PGC,Pgc,PGB
PGD,PGD,PGD,Pgd,PGD
PGF,PGF,PGF,Pgf,PGF
PGGHG,PGGHG,PGGHG,Pgghg,PGGHG
PGGT1B,PGGT1B,PGGT1B,Pggt1b,PGGT1B
PGK2,PGK2,PGK2,Pgk2,PGK2
PGLYRP1,PGLYRP1,PGLYRP1,Pglyrp1,PGLYRP1
PGLYRP2,PGLYRP2,PGLYRP2,Pglyrp2,PGLYRP2
PGLYRP3,PGLYRP3,PGLYRP3,Pglyrp3,PGLYRP3
PGLYRP4,PGLYRP4,PGLYRP4,Pglyrp4,PGLYRP4
EFCAB7,PGM1,PGM1,Pgm1,EFCAB7
PGM2L1,PGM2L1,PGM2L1,Pgm2l1,PGM2L1
PGM3,PGM3,PGM3,Pgm3,PGM3
PGM5,PGM5,PGM5,Pgm5,PGM5
PGP,PGP,PGP,Pgp,PGP
PGRMC1,PGRMC1,PGRMC1,Pgrmc1,PGRMC1
PGRMC2,PGRMC2,PGRMC2,Pgrmc2,PGRMC2
PGS1,PGS1,PGS1,Pgs1,PGS1
PHACTR1,PHACTR1,PHACTR1,Phactr1,PHACTR1
PHACTR2,PHACTR2,PHACTR2,Phactr2,PHACTR2
PHACTR3,PHACTR3,PHACTR3,Phactr3,PHACTR3
PHACTR4,PHACTR4,PHACTR4,Phactr4,PHACTR4
PHAF1,PHAF1,PHAF1,Phaf1,PHAF1
PHAX,PHAX,PHAX,Phax,PHAX
PHB2,PHB2,PHB2,Phb2,PHB2
PHC1,PHC1,PHC1,Phc1,PHC1
PHC2,PHC2,PHC2,Phc2,PHC2
PHC3,PHC3,PHC3,Phc3,PHC3
PHETA2,PHETA2,PHETA2,Pheta2,PHETA2
PHEX,PHEX,PHEX,Phex,PHEX
PHF1,PHF1,PHF1,Phf1,PHF1
PHF10,PHF10,PHF10,Phf10,PHF10
PHF11,PHF11,PHF11,Phf11d,PHF11
PHF13,PHF13,PHF13,Phf13,PHF13
PHF14,PHF14,PHF14,Phf14,PHF14
PHF19,PHF19,PHF19,Phf19,PHF19
PHF2,PHF2,PHF2,Phf2,PHF2
PHF20,PHF20,PHF20,Phf20,PHF20
PHF20L1,PHF20L1,PHF20L1,Phf20l1,PHF20L1
PHF21A,PHF21A,PHF21A,Phf21a,PHF21A
PHF21B,PHF21B,PHF21B,Phf21b,PHF21B
PHF23,PHF23,PHF23,Phf23,PHF23
PHF24,PHF24,PHF24,Phf24,PHF24
PHF3,PHF3,PHF3,Phf3,PHF3
PHF5A,PHF5A,PHF5A,Phf5a,PHF5A
PHF6,PHF6,PHF6,Phf6,PHF6
PHF7,PHF7,PHF7,Phf7,PHF7
PHF8,PHF8,PHF8,Phf8,PHF8
PHGDH,PHGDH,PHGDH,Phgdh,PHGDH
PHIP,PHIP,PHIP,Phip,PHIP
PHKA1,PHKA1,PHKA1,Phka1,PHKA1
PHKA2,PHKA2,PHKA2,Phka2,PHKA2
PHKB,PHKB,PHKB,Phkb,PHKB
PHKG1,PHKG1,PHKG1,Phkg1,PHKG1
PHKG2,PHKG2,PHKG2,Phkg2,PHKG2
PHLDA2,PHLDA2,PHLDA2,Phlda2,PHLDA2
PHLDB1,PHLDB1,PHLDB1,Phldb1,PHLDB1
PHLDB2,PHLDB2,PHLDB2,Phldb2,PHLDB2
PHLDB3,PHLDB3,PHLDB3,Phldb3,PHLDB3
PHLPP2,PHLPP2,PHLPP2,Phlpp2,PHLPP2
PHRF1,PHRF1,PHRF1,Phrf1,PHRF1
PHTF1,PHTF1,PHTF1,Phtf1,PHTF1
PHYH,PHYH,PHYH,Phyh,PHYH
PHYHIP,PHYHIP,PHYHIP,Phyhip,PHYHIP
PHYHIPL,PHYHIPL,PHYHIPL,Phyhipl,PHYHIPL
PHYKPL,PHYKPL,PHYKPL,Phykpl,PHYKPL
PI15,PI15,PI15,Pi15,PI15
PI16,PI16,PI16,Pi16,PI16
PI4K2A,PI4K2A,PI4K2A,Pi4k2a,PI4K2A
PI4KB,PI4KB,PI4KB,Pi4kb,PI4KB
PIANP,PIANP,PIANP,Pianp,PIANP
PIAS4,PIAS4,PIAS4,Pias2,PIAS2
PIBF1,PIBF1,PIBF1,Pibf1,PIBF1
PICALM,PICALM,PICALM,Picalm,PICALM
PIDD1,PIDD1,PIDD1,Pidd1,PIDD1
PIEZO2,PIEZO2,PIEZO2,Piezo2,PIEZO2
PIF1,PIF1,PIF1,Pif1,PIF1
PIGA,PIGA,PIGA,Piga,PIGA
PIGC,PIGC,PIGC,Pigc,PIGC
PIGF,PIGF,PIGF,Pigf,PIGF
PIGG,PIGG,PIGG,Pigg,PIGG
PIGH,PIGH,PIGH,Pigh,PIGH
PIGK,PIGK,PIGK,Pigk,PIGK
PIGL,PIGL,PIGL,Pigl,PIGL
PIGN,PIGN,PIGN,Pign,PIGN
PIGO,PIGO,PIGO,Pigo,PIGO
PIGQ,PIGQ,PIGQ,Pigq,PIGQ
PIGR,PIGR,PIGR,Pigr,PIGR
MAN2A2,MAN2A2,MAN2A2,Pigs,PIGS
PIGT,PIGT,PIGT,Pigt,PIGT
PIGU,PIGU,PIGU,Pigu,PIGU
PIGV,PIGV,PIGV,Pigv,PIGV
PIGW,PIGW,PIGW,Pigw,PIGW
PIH1D2,PIH1D2,PIH1D2,Pih1d2,PIH1D2
PIK3AP1,PIK3AP1,PIK3AP1,Pik3ap1,PIK3AP1
PIK3C2A,PIK3C2A,PIK3C2A,Pik3c2a,PIK3C2A
PIK3C2B,PIK3C2B,PIK3C2B,Pik3c2b,PIK3C2B
PIK3C2G,PIK3C2G,PIK3C2G,Pik3c2g,PIK3C2G
PIK3C3,PIK3C3,PIK3C3,Pik3c3,PIK3C3
PIK3CB,PIK3CB,PIK3CB,Pik3cb,PIK3CB
PIK3CD,PIK3CD,PIK3CD,Pik3cd,PIK3CD
PIK3CG,PIK3CG,PIK3CG,Pik3cg,PIK3CG
PIK3IP1,PIK3IP1,PIK3IP1,Pik3ip1,PIK3IP1
PIK3R3,PIK3R3,PIK3R3,Pik3r1,PIK3R1
PIK3R4,PIK3R4,PIK3R4,Pik3r4,PIK3R4
PIK3R5,PIK3R5,PIK3R5,Pik3r5,PIK3R5
PIK3R6,PIK3R6,PIK3R6,Pik3r6,PIK3R6
PIKFYVE,PIKFYVE,PIKFYVE,Pikfyve,PIKFYVE
PIMREG,PIMREG,PIMREG,Pimreg,PIMREG
PIN1,PIN1,PIN1,Pin1,PIN1
PIN4,PIN4,PIN4,Pin4,PIN4
