human gene name,mice gene name,pig gene name
MYL5,Myl2,MYL11
MYL3,Myl4,MYL4
MYL6,Myl6,MYL6
MYL6B,Myl6b,MYL6B
MYLIP,Mylip,MYLIP
MYLK,Mylk,MYLK
MYLK2,Mylk2,MYLK2
MYMK,Mymk,MYMK
MYMX,Mymx,MYMX
MYNN,Mynn,MYNN
MYO10,Myo10,MYO10
FRMD1,Myo15b,MYO15B
MYO18A,Myo18a,MYO18A
MYO1A,Myo1a,MYO1A
MYO1B,Myo1b,MYO1B
MYO1C,Myo1c,MYO1C
MYO1D,Myo1d,MYO1D
MYO1E,Myo1f,MYO1E
SNX20,Myo1g,AFMID
MYO1H,Myo1h,MYO1H
MYO3B,Myo3b,MYO3B
MYO5C,Myo5c,MYO5C
MYO6,Myo6,MYO6
MYO7A,Myo7a,MYO7A
MYO7B,Myo7b,MYO7B
MYO9A,Myo9a,MYO9A
MYO9B,Myo9b,MYO9B
MYOCD,Myocd,MYOCD
MYOD1,Myod1,MYOD1
MYOF,Myof,MYOF
MYOG,Myog,MYOG
MYOM1,Myom1,MYOM1
MYOM2,Myom2,MYOM2
MYOM3,Myom3,MYOM3
MYOT,Myot,MYOT
MYOZ1,Myoz1,MYOZ1
MYOZ3,Myoz3,MYOZ3
MYPOP,Mypop,MYPOP
MYRFL,Myrfl,MYRFL
MYRIP,Myrip,MYRIP
MYSM1,Mysm1,MYSM1
MYT1,Myt1,MYT1
MYT1L,Myt1l,MYT1L
MZF1,Mzf1,MZF1
MZT1,Mzt1,MZT1
N4BP1,N4bp1,N4BP1
N4BP2,N4bp2,N4BP2
N4BP2L1,N4bp2l1,N4BP2L1
N6AMT1,N6amt1,N6AMT1
NAA10,Naa10,NAA10
NAA11,Naa12,NAA11
NAA16,Naa15,NAA15
CCDC25,Naa20,NAA20
CENPV,Naa30,NAA30
NAA35,Naa35,NAA35
NAA40,Naa40,NAA40
NAA50,Naa50,NAA50
NAA60,Naa60,NAA60
NAA80,Naa80,NAA80
NAAA,Naaa,NAAA
NAB1,Nab1,NAB1
NAB2,Nab2,NAB2
NABP2,Nabp2,NABP2
NACC1,Nacc1,NACC1
NACC2,Nacc2,NACC2
NADK2,Nadk2,NADK2
NAF1,Naf1,NAF1
NAGK,Nagk,NAGK
NAGLU,Naglu,NAGLU
NAGPA,Nagpa,NAGPA
NAGS,Nags,NAGS
NALCN,Nalcn,NALCN
NANOGP8,Nanog,NANOG
NANOS1,Nanos1,NANOS1
NANOS2,Nanos2,NANOS2
NANOS3,Nanos3,NANOS3
NANP,Nanp,NANP
NANS,Nans,NANS
NAP1L1,Nap1l1,NAP1L1
NAP1L2,Nap1l2,NAP1L2
NAP1L3,Nap1l3,NAP1L3
NAP1L4,Nap1l4,NAP1L4
NAPA,Napa,NAPB
NAPB,Napb,NAPA
NAPEPLD,Napepld,NAPEPLD
NAPG,Napg,NAPG
NAPRT,Naprt,NAPRT
NARF,Narf,NARF
NARS1,Nars,NARS1
NARS2,Nars2,NARS2
NAT8L,Nat8l,NAT8L
NAT9,Nat9,NAT9
NATD1,Natd1,NATD1
NAV1,Nav1,NAV1
NAV2,Nav2,NAV2
NAV3,Nav3,NAV3
NAXD,Naxd,NAXD
NAXE,Naxe,NAXE
NBDY,Nbdy,NBDY
NBEAL2,Nbeal2,NBEAL2
NBL1,Nbl1,NBL1
NBN,Nbn,NBN
NBR1,Nbr1,NBR1
NCALD,Ncald,NCALD
NCAM1,Ncam1,NCAM1
NCAM2,Ncam2,NCAM2
NCAN,Ncan,NCAN
NCAPG2,Ncapd3,NCAPD3
NCAPG,Ncapg,NCAPG
AHSP,Ncapg2,AHSP
NCAPH2,Ncaph2,NCAPH2
NCBP2L,Ncbp2,NCBP2
NCCRP1,Nccrp1,NCCRP1
NCDN,Ncdn,NCDN
NCF2,Ncf2,NCF2
NCF4,Ncf4,NCF4
NCK1,Nck1,NCK1
NCKAP1,Nckap1,NCKAP1
NCKAP1L,Nckap1l,NCKAP1L
NCKAP5,Nckap5,NCKAP5
NCKAP5L,Nckap5l,NCKAP5L
NCL,Ncl,NCL
NCLN,Ncln,NCLN
NCMAP,Ncmap,RCAN3
NCOA1,Ncoa1,NCOA1
NCOA3,Ncoa3,NCOA3
NCOA4,Ncoa4,NCOA4
NCOA5,Ncoa5,NCOA5
NCOR2,Ncor2,NCOR1
NCR1,Ncr1,NCR1
NDE1,Nde1,NDE1
NDFIP1,Ndfip1,NDFIP1
NDFIP2,Ndfip2,NDFIP2
MAGEA3,Ndn,NDN
NDNF,Ndnf,NDNF
NDOR1,Ndor1,NDOR1
NDP,Ndp,NDP
NDRG2,Ndrg2,NDRG2
NDRG3,Ndrg3,NDRG3
NDRG4,Ndrg4,NDRG4
NDST2,Ndst2,NDST2
NDST3,Ndst3,NDST3
NDST4,Ndst4,NDST4
NDUFA1,Ndufa1,NDUFA1
NDUFA11,Ndufa11,NDUFA11
NDUFA13,Ndufa13,NDUFA13
NDUFA2,Ndufa2,NDUFA2
NDUFA4L2,Ndufa4l2,NDUFA4L2
NDUFA5,Ndufa5,NDUFA5
NDUFA7,Ndufa7,NDUFA7
NDUFA8,Ndufa8,NDUFA8
NDUFA9,Ndufa9,NDUFA9
NDUFAB1,Ndufab1,NDUFAB1
NDUFAF1,Ndufaf1,NDUFAF1
NDUFAF2,Ndufaf2,NDUFAF2
NDUFAF4,Ndufaf4,NDUFAF4
NDUFAF5,Ndufaf5,NDUFAF5
NDUFAF6,Ndufaf6,NDUFAF6
NDUFAF7,Ndufaf7,NDUFAF7
NDUFAF8,Ndufaf8,NDUFAF8
NDUFB1,Ndufb1,NDUFB1
NDUFB10,Ndufb10,NDUFB10
NDUFB11,Ndufb11,NDUFB11
NDUFB2,Ndufb2,NDUFB2
NDUFB5,Ndufb5,NDUFB5
NDUFB6,Ndufb6,NDUFB6
NDUFB7,Ndufb7,NDUFB7
NDUFB8,Ndufb8,NDUFB8
NDUFB9,Ndufb9,NDUFB9
NDUFC1,Ndufc1,NDUFC1
NDUFC2,Ndufc2,NDUFC2
NDUFS2,Ndufs2,NDUFS2
NDUFS3,Ndufs3,NDUFS3
NDUFS5,Ndufs5,NDUFS5
NDUFS6,Ndufs6,NDUFS6
NDUFV1,Ndufv1,NDUFV1
NEB,Neb,NEB
NEBL,Nebl,NEBL
NECAB1,Necab1,NECAB1
NECAB3,Necab3,NECAB3
NECAP1,Necap1,NECAP1
NECAP2,Necap2,NECAP2
NECTIN1,Nectin1,NECTIN1
NECTIN3,Nectin3,NECTIN3
NECTIN4,Nectin4,NECTIN4
NEDD1,Nedd1,NEDD1
NEDD4,Nedd4,NEDD4
NEDD4L,Nedd4l,NEDD4L
NEDD8-MDP1,Nedd8,NEDD8
NEFL,Nefl,NEFL
NEGR1,Negr1,NEGR1
NEIL2,Neil2,NEIL2
NEK1,Nek1,NEK1
NEK10,Nek10,NEK10
NEK11,Nek11,NEK11
NEK2,Nek2,NEK2
NEK4,Nek4,NEK4
NEK7,Nek6,NEK6
NEK6,Nek7,NEK7
NEK8,Nek8,NEK8
NEK9,Nek9,NEK9
NELFA,Nelfa,NELFA
NELFB,Nelfb,NELFB
NELFCD,Nelfcd,NELFCD
NELFE,Nelfe,NELFE
NELL1,Nell2,NELL2
NEMF,Nemf,NEMF
NEMP1,Nemp1,NEMP1
NENF,Nenf,NENF
NEO1,Neo1,NEO1
TLR3,Nepn,TLR3
NES,Nes,NES
NETO2,Neto2,NETO2
NEU1,Neu1,NEU1
NEU2,Neu2,NEU2
NEU4,Neu4,NEU4
NEURL1,Neurl1a,NEURL1
NEURL1B,Neurl1b,NEURL1B
NEURL2,Neurl2,NEURL2
NEURL4,Neurl4,NEURL4
NEUROD1,Neurod1,NEUROD1
NEUROD2,Neurod2,NEUROD2
NEUROD4,Neurod4,NEUROD4
NEUROD6,Neurod6,NEUROD6
NEUROG1,Neurog1,NEUROG1
NEUROG2,Neurog2,NEUROG2
NEUROG3,Neurog3,NEUROG3
NEXMIF,Nexmif,NEXMIF
NEXN,Nexn,NEXN
NF1,Nf1,NF1
NF2,Nf2,NF2
NFASC,Nfasc,NRCAM
NFAT5,Nfat5,NFAT5
NFATC1,Nfatc1,NFATC1
NFATC2,Nfatc2,NFATC2
NFATC2IP,Nfatc2ip,NFATC2IP
NFATC4,Nfatc4,NFATC4
NFE2,Nfe2,NFE2
NFE2L2,Nfe2l2,NFE2L2
NFE2L3,Nfe2l3,NFE2L3
NFIA,Nfia,NFIA
NFIB,Nfib,NFIB
NFIC,Nfic,NFIC
NFIL3,Nfil3,NFIL3
NFIX,Nfix,NFIX
NFKB1,Nfkb1,NFKB1
NFKB2,Nfkb2,NFKB2
NFKBIA,Nfkbia,NFKBIA
NFKBIB,Nfkbib,NFKBIB
NFKBID,Nfkbid,NFKBID
NFKBIE,Nfkbie,NFKBIE
NFKBIL1,Nfkbil1,NFKBIL1
NFKBIZ,Nfkbiz,NFKBIZ
NFRKB,Nfrkb,NFRKB
GCAT,Nfs1,NFS1
NFU1,Nfu1,NFU1
NFX1,Nfx1,NFX1
NFXL1,Nfxl1,NFXL1
NFYA,Nfya,NFYA
NFYB,Nfyb,NFYB
NFYC,Nfyc,NFYC
NGB,Ngb,NGB
NGEF,Ngef,NGEF
NGF,Ngf,NGF
NGLY1,Ngly1,NGLY1
NGRN,Ngrn,NGRN
NHEJ1,Nhej1,NHEJ1
NHLH1,Nhlh1,NHLH1
NHLH2,Nhlh2,NHLH2
NHLRC2,Nhlrc2,NHLRC2
NHLRC3,Nhlrc3,NHLRC3
NHS,Nhs,NHS
NHSL2,Nhsl1,NHSL1
NIBAN1,Niban1,NIBAN1
NIBAN2,Niban2,NIBAN2
NICN1,Nicn1,NICN1
NID1,Nid1,NID1
NID2,Nid2,NID2
NIF3L1,Nif3l1,NIF3L1
NIFK,Nifk,NIFK
NIM1K,Nim1k,NIM1K
NIN,Nin,NIN
NINJ1,Ninj1,NINJ1
NINL,Ninl,CCDC69
NIP7,Nip7,NIP7
NIPA1,Nipa1,NIPA1
NIPA2,Nipa2,NIPA2
NIPAL3,Nipal3,NIPAL3
NIPAL1,Nipal4,NIPAL4
NIPBL,Nipbl,NIPBL
NIPSNAP1,Nipsnap2,NIPSNAP1
NIPSNAP3B,Nipsnap3b,NIPSNAP3A
NISCH,Nisch,NISCH
NIT1,Nit1,NIT1
NIT2,Nit2,NIT2
NKAIN1,Nkain1,NKAIN1
NKAIN2,Nkain2,NKAIN2
NKAIN3,Nkain3,NKAIN3
NKAIN4,Nkain4,NKAIN4
NKAP,Nkap,NKAP
NKAPD1,Nkapd1,NKAPD1
NKAPL,Nkapl,NKAPL
NKD1,Nkd1,NKD2
NKG7,Nkg7,NKG7
NKIRAS2,Nkiras1,NKIRAS2
NKIRAS1,Nkiras2,NKIRAS1
NKPD1,Nkpd1,NKPD1
NKRF,Nkrf,NKRF
NKTR,Nktr,NKTR
NKX1-1,Nkx1-1,NKX1-1
NKX1-2,Nkx1-2,NKX1-2
NKX2-1,Nkx2-1,NKX2-1
NKX2-2,Nkx2-2,NKX2-2
NKX2-3,Nkx2-3,NKX2-3
NKX2-4,Nkx2-4,NKX2-4
NKX2-6,Nkx2-6,NKX2-6
NKX2-8,Nkx2-9,NKX2-8
NKX3-1,Nkx3-1,NKX3-1
NKX3-2,Nkx3-2,NKX3-2
NKX6-1,Nkx6-1,NKX6-1
NKX6-2,Nkx6-2,NKX6-2
NKX6-3,Nkx6-3,NKX6-3
NLGN3,Nlgn3,NLGN3
NLN,Nln,NLN
NLRC3,Nlrc3,NLRC3
NLRP10,Nlrp10,NLRP4
NLRP12,Nlrp12,NLRP12
NLRP7,Nlrp1b,NLRP8
NLRP3,Nlrp3,NLRP3
NLRP6,Nlrp6,NLRP6
NLRP13,Nlrp9a,NLRP11
NLRX1,Nlrx1,MYO19
NMB,Nmb,NMB
NME1,Nme1,NME1
NME3,Nme3,NME3
NME4,Nme4,NME4
NME5,Nme5,NME5
NME6,Nme6,NME6
NME7,Nme7,NME7
NME8,Nme8,NME8
NME9,Nme9,NME9
NMI,Nmi,NMI
NMNAT1,Nmnat1,NMNAT1
NMNAT2,Nmnat2,NMNAT2
NMNAT3,Nmnat3,NMNAT3
NMRAL1,Nmral1,NMRAL1
NMRK1,Nmrk1,NMRK1
NMRK2,Nmrk2,NMRK2
NMT1,Nmt1,NMT1
NMT2,Nmt2,NMT2
NMU,Nmu,NMU
NMUR1,Nmur1,NMUR1
NMUR2,Nmur2,NMUR2
NNMT,Nnmt,NNMT
NNT,Nnt,NNT
NOA1,Noa1,NOA1
NOB1,Nob1,NOB1
NOBOX,Nobox,NOBOX
NOC2L,Noc2l,NOC2L
NOC3L,Noc3l,NOC3L
NOC4L,Noc4l,NOC4L
NOCT,Noct,NOCT
NOD2,Nod2,NOD2
NODAL,Nodal,NODAL
NOG,Nog,NOG
NOL10,Nol10,NOL10
NOL11,Nol11,NOL11
MXRA7,Nol12,NOL12
NOL4,Nol4,NOL4
NOL6,Nol6,NOL6
NOL7,Nol7,NOL7
NOL8,Nol8,NOL8
NOL9,Nol9,NOL9
NOLC1,Nolc1,NOLC1
NOM1,Nom1,NOM1
NOMO1,Nomo1,NDST1
NONO,Nono,NONO
NOP10,Nop10,NOP10
NOP14,Nop14,NOP14
NOP16,Nop16,NOP16
NOP2,Nop2,NOP2
NOP53,Nop53,NOP53
TOP1MT,Nop56,NOP56
NOP58,Nop58,NOP58
NOP9,Nop9,NOP9
NOPCHAP1,Nopchap1,NOPCHAP1
NOS1,Nos1,NOS1
NOS2,Nos2,NOS2
NOS3,Nos3,NOS3
NOSIP,Nosip,NOSIP
NOSTRIN,Nostrin,NOSTRIN
NOTCH1,Notch2,NOTCH2
NOTCH3,Notch3,NOTCH3
NOTO,Noto,NOTO
NOTUM,Notum,NOTUM
NOVA1,Nova1,NOVA1
NOVA2,Nova2,NOVA2
NOX1,Nox1,NOX1
NOX3,Nox3,NOX3
NOX4,Nox4,NOX4
NOXA1,Noxa1,NOXA1
NOXO1,Noxo1,NOXO1
NOXRED1,Noxred1,NOXRED1
NPAS1,Npas1,NPAS1
NPAS2,Npas2,NPAS2
NPAS3,Npas3,NPAS3
NPAS4,Npas4,NPAS4
NPB,Npb,NPB
NPBWR1,Npbwr1,NPBWR1
NPC1,Npc1,NPC1
NPC1L1,Npc1l1,NPC1L1
NPC2,Npc2,NPC2
NPDC1,Npdc1,NPDC1
NPEPL1,Npepl1,NPEPL1
NPEPPS,Npepps,NPEPPS
NPFF,Npff,NPFF
NPFFR1,Npffr1,NPFFR1
NPFFR2,Npffr2,NPFFR2
NPHP1,Nphp1,NPHP1
NPHP3-ACAD11,Nphp3,NPHP3
NPHP4,Nphp4,NPHP4
NECTIN2,Nphs1,BCAM
NPHS2,Nphs2,NPHS2
NPL,Npl,NPL
NPM1,Npm1,NPM1
NPM3,Npm3,NPM3
NPNT,Npnt,NPNT
NPPA,Nppa,NPPA
NPPB,Nppb,NPPB
NPPC,Nppc,NPPC
NPR1,Npr2,NPR2
NPR3,Npr3,NPR3
NPRL2,Nprl2,NPRL2
NPRL3,Nprl3,SMG1
NPS,Nps,NPS
NPSR1,Npsr1,NPSR1
NPTN,Nptn,NPTN
NPTX1,Nptx1,NPTX1
NPTX2,Nptx2,NPTX2
NPTXR,Nptxr,NPTXR
NPVF,Npvf,NPVF
NPY,Npy,NPY
NPY2R,Npy2r,NPY2R
NPY5R,Npy5r,NPY5R
NQO1,Nqo1,NQO1
NQO2,Nqo2,NQO2
NR0B1,Nr0b1,NR0B1
NR0B2,Nr0b2,NR0B2
NR1D1,Nr1d1,NR1D1
NR1H2,Nr1h2,NR1H2
RARB,Nr1h4,NR1H4
NR1I2,Nr1i2,NR1I2
NR1I3,Nr1i3,NR1I3
NR2C2,Nr2c1,NR2C1
NR2C2AP,Nr2c2ap,NR2C2AP
NR2E3,Nr2e3,NR2E3
NR2F1,Nr2f2,NR2F2
NR2F6,Nr2f6,NR2F6
NR3C1,Nr3c1,NR3C1
NR3C2,Nr3c2,NR3C2
NR4A1,Nr4a1,NR4A1
NR4A2,Nr4a2,NR4A2
NR4A3,Nr4a3,NR4A3
NR5A1,Nr5a1,NR5A1
NR6A1,Nr6a1,NR6A1
NRAP,Nrap,NRAP
NRARP,Nrarp,NRARP
HRAS,Nras,NRAS
NRBF2,Nrbf2,NRBF2
NRBP1,Nrbp1,NRBP1
NRBP2,Nrbp2,NRBP2
NRCAM,Nrcam,NFASC
NRDC,Nrd1,NRDC
NRF1,Nrf1,NRF1
NRG1,Nrg1,NRG1
NRG2,Nrg2,NRG2
NRG3,Nrg3,NRG3
NRGN,Nrgn,NRGN
NRL,Nrl,NRL
NRM,Nrm,NRM
NRN1,Nrn1,NRN1
NRN1L,Nrn1l,NRN1L
NRP1,Nrp1,NRP1
NRP2,Nrp2,NRP2
NRROS,Nrros,NRROS
NRSN1,Nrsn1,NRSN1
NRSN2,Nrsn2,NRSN2
NRTN,Nrtn,NRTN
NRXN2,Nrxn2,NRXN1
NRXN3,Nrxn3,NRXN3
NSD2,Nsd2,NSD2
NSDHL,Nsdhl,NSDHL
NSF,Nsf,NSF
NSFL1C,Nsfl1c,NSFL1C
NSG2,Nsg1,NSG2
NSL1,Nsl1,NSL1
NSMCE2,Nsmce2,NSMCE2
NSMCE3,Nsmce3,MAGEF1
NSMF,Nsmf,NSMF
NSUN2,Nsun2,NSUN2
NSUN7,Nsun7,NSUN7
NT5C,Nt5c,NT5C
NT5C1A,Nt5c1a,NT5C1A
NT5C1B,Nt5c1b,NT5C1B
NT5C2,Nt5c2,NT5C2
NT5C3A,Nt5c3,NT5C3A
NT5DC1,Nt5dc1,NT5DC1
NT5E,Nt5e,NT5E
NT5M,Nt5m,NT5M
NTF3,Ntf3,NTF3
NTHL1,Nthl1,NTHL1
NTM,Ntm,NTM
NTMT1,Ntmt1,NTMT1
NTN1,Ntn1,NTN1
NTN3,Ntn3,NTN3
NTN4,Ntn4,NTN4
NTN5,Ntn5,NTN5
NTNG1,Ntng1,NTNG1
NTNG2,Ntng2,NTNG2
NTPCR,Ntpcr,NTPCR
NTRK1,Ntrk1,NTRK1
NTRK2,Ntrk2,NTRK2
NTS,Nts,NTS
NTSR1,Ntsr1,NTSR1
NTSR2,Ntsr2,NTSR2
NUAK1,Nuak1,NUAK1
NUAK2,Nuak2,NUAK2
NUB1,Nub1,NUB1
NUBP1,Nubp1,NUBP1
NUBP2,Nubp2,NUBP2
NUCB1,Nucb1,NUCB1
NUCKS1,Nucks1,NUCKS1
NUDC,Nudc,NUDC
NUDCD1,Nudcd1,NUDCD1
NUDCD2,Nudcd2,NUDCD2
NUDCD3,Nudcd3,NUDCD3
NUDT12,Nudt12,NUDT12
NUDT13,Nudt13,NUDT13
NUDT15,Nudt15,NUDT15
NUDT16,Nudt16,NUDT16
NUDT16L1,Nudt16l1,NUDT16L1
NUDT17,Nudt17,NUDT17
NUDT19,Nudt19,NUDT19
NUDT2,Nudt2,NUDT2
NUDT21,Nudt21,NUDT21
NUDT22,Nudt22,NUDT22
NUDT4B,Nudt4,NUDT3
NUDT5,Nudt5,NUDT5
NUDT6,Nudt6,NUDT6
NUDT7,Nudt7,NUDT7
NUDT9,Nudt9,NUDT9
NUF2,Nuf2,NUF2
NUFIP1,Nufip1,NUFIP1
NUFIP2,Nufip2,NUFIP2
NUMA1,Numa1,NUMA1
NUMB,Numb,NUMB
NUMBL,Numbl,NUMBL
NUP107,Nup107,NUP107
NUP133,Nup133,NUP133
NUP153,Nup153,NUP153
NUP155,Nup155,NUP155
NUP160,Nup160,NUP160
RTTN,Nup205,NUP205
NUP210,Nup210,NUP210
NUP210L,Nup210l,NUP210L
NUP35,Nup35,NUP35
NUP37,Nup37,NUP37
NUP43,Nup43,NUP43
NUP62,Nup62,NUP62
NUP62CL,Nup62cl,NUP62CL
NUP88,Nup88,NUP88
NUP93,Nup93,NUP93
NUP98,Nup98,NUP98
NUP42,Nupl2,NUP42
PTF1A,Nupr1,C4orf36
NUPR2,Nupr1l,NUPR2
NUS1,Nus1,NUS1
NUSAP1,Nusap1,NUSAP1
NUTF2,Nutf2-ps1,NUTF2
NUTM1,Nutm1,NUTM1
NVL,Nvl,NVL
NWD1,Nwd1,NWD1
NXF1,Nxf1,NXF1
NXN,Nxn,NXN
NXNL1,Nxnl1,NXNL1
NXNL2,Nxnl2,NXNL2
NXPH2,Nxph2,NXPH2
NXPH3,Nxph3,NXPH3
NXT1,Nxt1,NXT1
NXT2,Nxt2,NXT2
NYAP1,Nyap1,NYAP1
NYAP2,Nyap2,NYAP2
NYNRIN,Nynrin,NYNRIN
NYX,Nyx,NYX
OAF,Oaf,OAF
OARD1,Oard1,OARD1
OAS2,Oas2,OAS2
OAZ1,Oaz1,OAZ1
OAZ2,Oaz2,OAZ2
OAZ3,Oaz3,OAZ3
OBI1,Obi1,OBI1
DUXB,Obox3,DPRX
OBSCN,Obscn,OBSCN
OBSL1,Obsl1,OBSL1
OC90,Oc90,OC90
CTAG2,Ocel1,OCEL1
OCIAD1,Ociad1,OCIAD1
OCIAD2,Ociad2,OCIAD2
OCLN,Ocln,OCLN
OCM,Ocm,PVALEF
OCSTAMP,Ocstamp,OCSTAMP
ODAD2,Odad2,ODAD2
ODAD3,Odad3,ODAD3
ODAD4,Odad4,ODAD4
ODAM,Odam,ODAM
ODF1,Odf1,ODF1
ODF2,Odf2,ODF2
ODF2L,Odf2l,ODF2L
ODF3,Odf3,CIMAP1A
ODF3B,Odf3b,CIMAP1B
ODF3L1,Odf3l1,CIMAP1C
ODF3L2,Odf3l2,CIMAP1D
ODR4,Odr4,ODR4
OGA,Oga,OGA
OGDH,Ogdh,OGDH
OGDHL,Ogdhl,OGDHL
OGFOD1,Ogfod1,OGFOD1
OGFOD3,Ogfod3,OGFOD3
OGFRL1,Ogfrl1,OGFRL1
OGN,Ogn,OGN
OGT,Ogt,OGT
OIP5,Oip5,OIP5
OIT3,Oit3,OIT3
OLA1,Ola1,OLA1
OLFM2,Olfm2,OLFM2
OLFM3,Olfm3,OLFM3
OLFM4,Olfm4,OLFM4
OLFML3,Olfm5,OLFML3
OLFML2A,Olfml2a,OLFML2A
OLFML2B,Olfml2b,OLFML2B
OR9G9,Olfr1014,OR9G1
OR5AP2,Olfr1020,OR5AP2
OR8K1,Olfr1046,OR8K1
OR12D3,Olfr109,OR12D3
OR2B6,Olfr11,OR2B6
OR5V1,Olfr110,OR13C4
OR5D14,Olfr1162,OR5D14
OR5D3P,Olfr1175,OR5D18
OR11L1,Olfr1322,OR11L1
OR1I1,Olfr1357,OR1I1
OR10R2,Olfr1408,OR10R2
OR10V1,Olfr1420,OR10V1
OR4D9,Olfr1423,OR4D11
OR5B21,Olfr1444,OR5B21
OR8B8,Olfr145,OR8B8
OR5B3,Olfr1469,OR5B3
OR9Q2,Olfr1497,OR9Q2
OR2C1,Olfr15,OR2C1
OR9Q1,Olfr1500,OR9Q1
OR4E1,Olfr1508,OR4E1
OR4E2,Olfr1509,OR4E2
OR10G3,Olfr1512,OR10G3
OR2S2,Olfr159,OR2S2
OR10J5,Olfr16,OR10J5
OR1F1,Olfr161,OR13H1
OR2M3,Olfr164,OR2M4
OR10A4,Olfr17,OR10A4
OR7E24,Olfr18,OR7D2
OR6A2,Olfr2,OR6A2
OR13A1,Olfr211,OR13A1
OR6T1,Olfr212,OR6T1
OR10J3,Olfr218,OR10J3
OR6Y1,Olfr220,OR6Y1
OR5AU1,Olfr221,OR5AU1
OR2B11,Olfr222,OR2B11
OR6K6,Olfr231,OR6K6
OR2K2,Olfr267,OR2K2
OR13C8,Olfr272,OR13C8
OR13C3,Olfr273,OR13C3
OR8S1,Olfr283,OR8S1
OR6M1,Olfr303,OR6M1
OR13G1,Olfr309,OR13G1
OR2T1,Olfr31,OR2T1
OR1B1,Olfr362,OR1B1
OR5C1,Olfr368,OR5C1
OR10K1,Olfr370,OR10K2
OR2Z1,Olfr372,OR2Z1
OR1R1P,Olfr398,OR1K1
OR3A3,Olfr401,OR3A2
OR1D2,Olfr412,OR1D5
OR6P1,Olfr414,OR6P1
OR10J1,Olfr418,OR10J1
OR10Z1,Olfr419,OR10Z1
OR6N2,Olfr430,OR6N2
OR2F2,Olfr453,OR2G3
OR9A2,Olfr459,OR9A2
OR4D1,Olfr464,OR4D1
OR10T2,Olfr479,OR10T2
OR52M1,Olfr554,OR52M1
OR51E1,Olfr558,OR51E1
OR51C1P,Olfr560,OR51C1P
OR51F1,Olfr566,OR51F1
OR51F2,Olfr568,OR51F2
OR51S1,Olfr571,OR51S1
OR51T1,Olfr574,OR51T1
OR51G2,Olfr577,OR51G2
OR51G1,Olfr578,OR51G1
OR52R1,Olfr582,OR52R1
OR51V1,Olfr620,OR51V1
OR51M1,Olfr631,OR51M1
OR51L1,Olfr632,OR51B5
OR51I1,Olfr640,OR51I1
OR56B1,Olfr657,OR56B1
OR52B2,Olfr691,OR52B2
OR52W1,Olfr692,OR52W1
OR2D2,Olfr715b,OR2D2
OR2T6,Olfr720,OR2T6
OR4K2,Olfr730,OR4K2
OR11H6,Olfr745,OR11H6
OR11H4,Olfr749,OR11H4
OR6S1,Olfr750,OR6S1
OR51E2,Olfr78,OR51E2
OR6C75,Olfr790,OR6J1
OR6C2,Olfr791,OR6C2
OR10P1,Olfr796,OR10P1
OR8B12,Olfr874,OR8B12
OR8B4,Olfr878,OR8B4
OR2H2,Olfr90,OLF42-3
OR10D3,Olfr958,OR10D3
OR10G6,Olfr981,OR10G6
OR4D5,Olfr984,OR4D5
OR8D4,Olfr985,OR8D4
OR6X1,Olfr986,OR6X1
OLIG2,Olig2,OLIG2
OLIG3,Olig3,OLIG3
OMA1,Oma1,OMA1
OMD,Omd,OMD
OMG,Omg,OMG
ONECUT1,Onecut1,ONECUT1
ONECUT2,Onecut2,ONECUT2
ONECUT3,Onecut3,ONECUT3
OOEP,Ooep,OOEP
OOSP1,Oosp1,OOSP3
OPA1,Opa1,OPA1
OPA3,Opa3,OPA3
OPALIN,Opalin,OPALIN
OPCML,Opcml,OPCML
OPLAH,Oplah,OPLAH
OPN1SW,Opn1sw,OPN1SW
OPN4,Opn4,OPN4
OPN5,Opn5,OPN5
OPRD1,Oprd1,OPRD1
OPRK1,Oprk1,OPRK1
OPRL1,Oprl1,OPRL1
OPRM1,Oprm1,OPRM1
OPTC,Optc,OPTC
OPTN,Optn,OPTN
ORAI1,Orai1,ORAI1
ORAI2,Orai2,ORAI2
ORAI3,Orai3,ORAI3
ORC1,Orc1,ORC1
ORC3,Orc3,ORC3
ORC4,Orc4,ORC4
ORC5,Orc5,ORC5
ORC6,Orc6,ORC6
ORMDL1,Ormdl1,ORMDL1
ORMDL2,Ormdl2,ORMDL2
ORMDL3,Ormdl3,ORMDL3
OS9,Os9,OS9
OSBP,Osbp,OSBP
OSBP2,Osbp2,OSBP2
OSBPL10,Osbpl10,OSBPL10
OSBPL11,Osbpl11,OSBPL11
OSBPL2,Osbpl1a,OSBPL1A
OSBPL3,Osbpl3,OSBPL3
OSBPL6,Osbpl6,OSBPL6
OSBPL7,Osbpl7,OSBPL7
OSBPL9,Osbpl9,OSBPL9
OSCAR,Oscar,OSCAR
OSCP1,Oscp1,OSCP1
OSER1,Oser1,OSER1
OSGEP,Osgep,OSGEP
OSGEPL1,Osgepl1,OSGEPL1
OSGIN1,Osgin1,OSGIN1
OSGIN2,Osgin2,OSGIN2
OSM,Osm,OSM
OSR1,Osr1,OSR1
OSR2,Osr2,OSR2
OST4,Ost4,OST4
OSTC,Ostc,OSTC
OSTF1,Ostf1,OSTF1
OSTM1,Ostm1,OSTM1
OSTN,Ostn,OSTN
OTC,Otc,OTC
OTOF,Otof,OTOF
OTOL1,Otol1,OTOL1
