Gene name,Macaque gene name
RPL10A,RPL10A
CST9,CST9
CDKAL1,CDKAL1
FLT4,FLT4
TRAV29DV5,TRAV29DV5
SNRNP70,SNRNP70
GALNT7,GALNT7
MAPKAPK5,MAPKAPK5
NOLC1,NOLC1
TASOR2,TASOR2
PLCG2,PLCG2
LRRC30,LRRC30
ACSL4,ACSL4
GALK2,GALK2
YBX1,YBX1
COMMD4,COMMD4
TSPAN4,TSPAN4
STYX,STYX
TEX52,TEX52
JAKMIP3,JAKMIP3
RNF40,RNF40
PSMD2,PSMD2
PSMB7,PSMB7
ATG10,ATG10
GNAZ,GNAZ
TRIM66,TRIM66
FOXL2,FOXL2
TMEM18,TMEM18
BLVRB,BLVRB
FBXW7,FBXW7
GFM2,GFM2
RNASE6,RNASE6
COQ4,COQ4
MSL1,MSL1
DEFB129,DEFB129
SAMHD1,SAMHD1
TLL1,TLL1
PLPPR4,PLPPR4
MADCAM1,MADCAM1
GMFB,GMFB
SLC22A7,SLC22A7
ATP6V0A1,ATP6V0A1
KLHL18,KLHL18
MARCKSL1,MARCKSL1
ATP1B1,ATP1B1
PLA2G15,PLA2G15
MSANTD1,MSANTD1
ZFP69B,ZFP69B
ELAVL3,ELAVL3
ABHD11,ABHD11
TMEM132B,TMEM132B
CCN4,CCN4
U1,U1
DNAJC6,DNAJC6
ATL1,ATL1
NLGN3,NLGN3
RC3H1,RC3H1
SFRP4,SFRP4
AHCY,AHCY
FEM1C,FEM1C
CFAP90,CFAP90
HYKK,HYKK
TRIB2,TRIB2
CD2,CD2
KLF13,KLF13
YBX3,YBX3
TENT4B,TENT4B
RRM2,RRM2
PNPLA7,PNPLA7
PIK3C2A,PIK3C2A
ADAMTS14,ADAMTS14
NFATC3,NFATC3
ZNF593OS,ZNF593OS
CCDC113,CFAP263
TMEM150C,TMEM150C
KISS1,KISS1
TMSB4X,TMSB4Y
PRKAB2,PRKAB2
BMAL1,ARNTL
TMEM39B,TMEM39B
NLRP5,NLRP5
CUEDC1,CUEDC1
UTP25,UTP25
SLC19A3,SLC19A3
PRKCI,PRKCI
ZNF852,ZNF852
NUDT18,NUDT18
NKX6-1,NKX6-1
SSR3,SSR3
SASH1,SASH1
SLC3A1,SLC3A1
SIPA1,SIPA1
NNT,NNT
ZFC3H1,ZFC3H1
NAPG,NAPG
CALML6,CALML6
MDFIC2,MDFIC2
QPCTL,QPCTL
BATF,BATF
SLFNL1,SLFNL1
EMP2,EMP2
CBX2,CBX2
SLC22A4,SLC22A4
GRB7,GRB7
NIBAN3,NIBAN3
RIOK1,RIOK1
UBTF,UBTF
VSTM1,VSTM1
ACOX1,ACOX1
LPCAT2,LPCAT2
ALAS1,ALAS1
GOLGA1,GOLGA1
ROR2,ROR2
PDGFD,PDGFD
CIMIP2B,CIMIP2B
EVI5L,EVI5L
GRIN3A,GRIN3A
ZNF274,ZNF274
PRKACB,PRKACB
ZBED3,ZBED3
NELFA,NELFA
SIX4,SIX4
SMKR1,SMKR1
URGCP,URGCP
CA13,CA13
ROPN1L,ROPN1L
GALNT16,GALNT16
ATP2C2,ATP2C2
MYC,MYC
RNASEL,RNASEL
EPC2,EPC2
PCSK2,PCSK2
AURKA,AURKA
GPR33,GPR33
DAP3,DAP3
TAS1R3,TAS1R3
BET1,BET1
ESPNL,ESPNL
PQBP1,PQBP1
VSTM4,VSTM4
DPH3,DPH3
COA6,COA6
PVALB,PVALB
SLC39A4,SLC39A4
RARRES2,RARRES2
EPHA2,EPHA2
SUGT1,SUGT1
CEP43,CEP43
NARS1,NARS1
CNTN2,CNTN2
LIPE,LIPE
FAM32A,FAM32A
HDDC3,HDDC3
TK2,TK2
AMDHD1,AMDHD1
DIAPH3,DIAPH3
CSTF3,CSTF3
RASA2,RASA2
DYNC1LI1,DYNC1LI1
ACE2,ACE2
UCP1,UCP1
CD46,CD46
CTSA,CTSA
ZNF566,ZNF566
ASAP3,ASAP3
RTN4RL1,RTN4RL1
C17orf107,C16H17orf107
SAPCD1,SAPCD1
LILRA5,LILRA5
DHX33,DHX33
MS4A14,MS4A14
DBN1,DBN1
HOXB2,HOXB2
SRGAP3,SRGAP3
AGTPBP1,AGTPBP1
RAPGEF4,RAPGEF4
CLIC2,CLIC2
IL22,IL22
PRKAG3,PRKAG3
CEP41,CEP41
VAX2,VAX2
PLA2G2E,PLA2G2E
TMOD1,TMOD1
SNX15,SNX15
ELMO1,ELMO1
PI16,PI16
PROCA1,PROCA1
PANX,PANX1
PPM1J,PPM1J
PECR,PECR
KIF2A,KIF2A
MYPN,MYPN
STYK1,STYK1
SORBS3,SORBS3
VPS53,VPS53
BPI,BPI
ZNF23,ZNF23
PRR7,PRR7
IBTK,IBTK
XIRP2,XIRP2
E2F2,E2F2
CMTM8,CMTM8
EPCAM,EPCAM
NBR1,NBR1
SCN4A,SCN4A
BMERB1,BMERB1
LMO4,LMO4
DLX4,DLX4
SGCD,SGCD
FBXO16,FBXO16
KLHDC4,KLHDC4
OGDH,OGDH
ATL3,ATL3
H2BW1,H2BW1C
C1orf226,NOS1AP
ATP13A3,ATP13A3
DECR1,DECR1
TMEM256,TMEM256
DBT,DBT
RNFT1,RNFT1
LDHAL6B,LDHAL6B
FHIP1B,FHIP1B
APAF1,APAF1
USP30,USP30
SPATA3,SPATA3
TSR3,TSR3
QARS1,QARS1
TMEM214,TMEM214
RANGAP1,RANGAP1
ACSBG2,ACSBG2
PLBD1,PLBD1
LRRC63,LRRC63
DLG4,DLG4
GALNT13,GALNT13
XPC,XPC
CCNB1,CCNB1
RMND1,RMND1
C2orf81,C13H2orf81
ORC5,ORC5
THOC5,THOC5
TTC14,TTC14
GPR142,GPR142
OCRL,OCRL
NCOA3,NCOA3
CYP1A1,CYP1A1
ZNF510,ZNF510
TNFSF4,TNFSF4
SPPL2C,SPPL2C
SNED1,SNED1
SLC9C1,SLC9C1
UCP3,UCP3
U1,U1
IRAK2,IRAK2
JAG1,JAG1
BCORL1,BCORL1
RASL11B,RASL11B
ANKRD17,ANKRD17
CCDC149,CCDC149
GYPA,GYPA
CLNK,CLNK
SAV1,SAV1
ZC3H18,ZC3H18
DSEL,DSEL
GOLGA2,GOLGA2
FZD4,FZD4
TMIGD2,TMIGD2
RNF207,RNF207
TRIM38,TRIM38
RALGDS,RALGDS
PLA2G10,PLA2G10
CNKSR3,CNKSR3
NELL1,NELL1
LYPD8,LYPD8
TMEM102,TMEM102
TPPP3,TPPP3
UBR3,UBR3
ANKS3,ANKS3
PLEKHA7,PLEKHA7
BRDT,BRDT
MPHOSPH9,MPHOSPH9
MSR1,MSR1
AP2A1,AP2A1
DHRS1,DHRS1
SEC16B,SEC16B
CAPG,CAPG
POLR1F,POLR1F
HELZ2,HELZ2
GOLGA5,GOLGA5
CRX,CRX
ALX4,ALX4
FARSA,FARSA
DEFB132,DEFB132
SAT1,SAT1
SND1,SND1
MOCS3,MOCS3
SCARB2,SCARB2
FAM24A,FAM24A
CCDC124,CCDC124
GATA6,GATA6
CCDC30,CCDC30
LPCAT3,LPCAT3
MSS51,MSS51
KLB,KLB
RHBDD1,RHBDD1
SPTBN1,SPTBN1
PNLIPRP2,PNLIPRP2
PPIG,PPIG
SRP72,SRP72
NR1I3,NR1I3
TUBAL3,TUBAL3
MYO5B,MYO5B
CACNA1E,CACNA1E
CCN5,CCN5
LRRIQ1,LRRIQ1
COL11A2,COL11A2
CDC42BPG,CDC42BPG
FMR1NB,FMR1NB
POMC,POMC
CIMIP2A,CIMIP2A
C1QTNF1,C1QTNF1
EDDM3A,EDDM3A
IBA57,IBA57
PFDN2,PFDN2
PRL,PRL
CSF3R,CSF3R
SVIL,SVIL
DCDC2B,DCDC2B
CDC20B,CDC20B
TRIM26,TRIM26
THSD7B,THSD7B
GLIS3,GLIS3
NMI,NMI
NGB,NGB
ABCA5,ABCA5
CHAF1B,CHAF1B
SEZ6L,SEZ6L
NDEL1,NDEL1
PID1,PID1
DHCR7,DHCR7
ZNF230,ZNF230
MBOAT1,MBOAT1
RAB2B,RAB2B
F2RL1,F2RL1
LETMD1,LETMD1
SLFN12,SLFN12
MTR,MTR
U1,U1
LMNTD1,LMNTD1
CDCA5,CDCA5
CD164,CD164
ARSG,ARSG
LYAR,LYAR
TCERG1,TCERG1
PDGFC,PDGFC
ANGPT2,ANGPT2
F9,F9
MCM2,MCM2
C1orf210,C1H1orf210
HOXA11,HOXA11
INMT,INMT
CNBD1,CNBD1
AZGP1,AZGP1
PREX1,PREX1
HS6ST2,HS6ST2
KIRREL2,KIRREL2
PTGES2,PTGES2
GDNF,GDNF
USP54,USP54
ABCD4,ABCD4
ZNF792,ZNF792
ANG,ANG
SLC10A4,SLC10A4
LOX,LOX
CCNG2,CCNG2
PSMC4,PSMC4
KLF3,KLF3
LTA4H,LTA4H
UMOD,UMOD
KIZ,KIZ
PPIL2,PPIL2
HR,HR
TANGO6,TANGO6
STK10,STK10
UEVLD,UEVLD
SUSD5,SUSD5
ADCY6,ADCY6
KIAA0513,KIAA0513
HOXC10,HOXC10
NDNF,NDNF
RUFY4,RUFY4
JHY,JHY
CALHM4,CALHM4
TMEM14A,TMEM14A
RXFP1,RXFP1
PANK4,PANK4
PTHLH,PTHLH
R3HCC1L,R3HCC1L
SYPL2,SYPL2
CFI,CFI
SLC44A3,SLC44A3
SLC25A35,SLC25A35
PCBP1,PCBP1
FAHD1,FAHD1
CASQ1,CASQ1
SULT6B1,SULT6B1
TAGLN,TAGLN
ZNF836,ZNF836
MRO,MRO
PSMC3,PSMC3
PLEKHG6,PLEKHG6
FREM1,FREM1
TPRA1,TPRA1
PRSS55,PRSS55
KCNH4,KCNH4
C5,C5
ALAD,ALAD
SEMA6C,SEMA6C
TIMP2,TIMP2
MCAT,MCAT
MS4A2,MS4A2
CCDC51,CCDC51
CRB2,CRB2
ALKBH4,ALKBH4
POSTN,POSTN
ISG20,ISG20
TAS2R1,TAS2R1
PWP2,PWP2
KIF12,KIF12
ADM,ADM
DEDD2,DEDD2
TDRD3,TDRD3
OLFML1,OLFML1
PDXDC1,PDXDC1
C2orf69,C12H2orf69
MYL10,MYL10
NOL11,NOL11
TBC1D8,TBC1D8
REPS1,REPS1
TMEM86A,TMEM86A
ZNF365,ZNF365
PLGRKT,PLGRKT
NME9,NME9
PPM1G,PPM1G
LYSMD3,LYSMD3
FOXJ1,FOXJ1
BEND4,BEND4
GLA,GLA
SLF2,SLF2
CMTM5,CMTM5
INA,INA
PLXNC1,PLXNC1
EDAR,EDAR
C1orf94,C1H1orf94
CLCN6,CLCN6
SNX1,SNX1
SNORD15,SNORD15
SEMA4F,SEMA4F
FUBP3,FUBP3
DNAI1,DNAI1
EVI2A,EVI2A
HMGCS1,HMGCS1
TRPV2,TRPV2
MRTFB,MRTFB
KRT73,KRT73
RAC3,RAC3
TMEM229B,TMEM229B
DNALI1,DNALI1
GRHL1,GRHL1
NKAIN2,NKAIN2
HOMEZ,HOMEZ
QPCT,QPCT
SPAG7,SPAG7
HSP90B1,HSP90B1
TREML1,TREML1
GEM,GEM
PRRX1,PRRX1
RBFA,RBFA
DNASE1,DNASE1
KLK4,KLK4
GABRB3,GABRB3
MACROH2A2,MACROH2A2
STK32A,STK32A
ANGPTL7,ANGPTL7
RAB3C,RAB3C
FOXS1,FOXS1
PPDPFL,PPDPFL
PCNA,PCNA
MMP15,MMP15
IGLV10-54,IGLV10-54
ELL2,ELL2
GNPTG,GNPTG
PCNP,PCNP
NPRL2,NPRL2
TET2,TET2
PDGFRA,PDGFRA
FLVCR1,FLVCR1
MCHR2,MCHR2
FCHO2,FCHO2
SIL1,SIL1
TBATA,TBATA
CFAP157,CFAP157
UGGT1,UGGT1
DUSP1,DUSP1
B4GALNT4,B4GALNT4
CPA6,CPA6
DNAJB9,DNAJB9
CIMAP1C,CIMAP1C
OPHN1,OPHN1
VOPP1,VOPP1
CCDC148,CCDC148
EEA1,EEA1
ARHGEF2,ARHGEF2
CHD8,CHD8
RHOJ,RHOJ
IMP3,IMP3
CLRN2,CLRN2
FTO,FTO
TFDP2,TFDP2
MYEF2,MYEF2
TBPL2,TBPL2
PODXL,PODXL
HIPK2,HIPK2
UBXN11,UBXN11
KIF20B,KIF20B
YEATS2,YEATS2
KDF1,KDF1
SERPINA1,SERPINA1
TMEM170B,TMEM170B
LRRD1,LRRD1
RXRG,RXRG
LRRC31,LRRC31
CUZD1,CUZD1
RAPGEF6,RAPGEF6
FERMT2,FERMT2
CSN2,CSN2
HELQ,HELQ
MTMR1,MTMR1
DYNLT5,DYNLT5
ITK,ITK
FRY,FRY
ASF1B,ASF1B
SMOC1,SMOC1
TKTL1,TKTL1
KIN,KIN
PTGDS,PTGDS
CD200R1L,CD200R1L
NTHL1,NTHL1
MOB2,MOB2
CA11,CA11
KDM2B,KDM2B
TNIP1,TNIP1
RNF123,RNF123
PKN3,PKN3
CPSF2,CPSF2
FYB2,FYB2
CDC42EP1,CDC42EP1
AVPR1A,AVPR1A
SYT6,SYT6
ACTG2,ACTG2
FER,FER
JAM2,JAM2
AHSP,AHSP
SUOX,SUOX
SPN,SPN
SGIP1,SGIP1
BTBD10,BTBD10
AP1G1,AP1G1
EI24,EI24
RBP2,RBP2
ASPA,ASPA
NAB2,NAB2
OTUD6B,OTUD6B
PRRC2A,PRRC2A
FBXW8,FBXW8
U1,U1
ZNF711,ZNF711
SP4,SP4
ITPRID1,ITPRID1
BORCS6,BORCS6
DAZL,DAZL
F10,F10
TUBGCP6,TUBGCP6
PPT2,EGFL8
TRIM4,TRIM4
TAB1,TAB1
COL23A1,COL23A1
ZMYND11,ZMYND11
GTF2H5,GTF2H5
BAG1,BAG1
BRWD3,BRWD3
USP49,USP49
EMC6,EMC6
ICAM5,ICAM5
ZNF655,ZNF655
KLHL12,KLHL12
ATP9B,ATP9B
PCYT2,PCYT2
YES1,YES1
TMEM109,TMEM109
UTS2,UTS2
STIM2,STIM2
HDDC2,HDDC2
CHD2,CHD2
TMCO4,TMCO4
ALMS1,ALMS1
TCP11L1,TCP11L1
LFNG,LFNG
PTK6,PTK6
LPXN,LPXN
ETV7,ETV7
MAP2K3,MAP2K3
CCDC107,CCDC107
CDK6,CDK6
TMEM132D,TMEM132D
EGF,EGF
DBX2,DBX2
GATB,GATB
GPR18,GPR18
DGKA,DGKA
STX2,STX2
PTCRA,PTCRA
NUF2,NUF2
ZMAT2,ZMAT2
ARHGAP11A,ARHGAP11A
RNF13,RNF13
SERPINB1,SERPINB1
APOL6,APOL6
ADRA1B,ADRA1B
ZNF235,ZNF235
XKR9,XKR9
SFSWAP,SFSWAP
ECM2,ECM2
TRMO,TRMO
CPLANE2,CPLANE2
SPMIP4,SPMIP4
ZSCAN29,ZSCAN29
TBR1,TBR1
MDGA1,MDGA1
GPR45,GPR45
SMAD9,SMAD9
KRTAP4-1,KRTAP4-1
NDOR1,NDOR1
LZTS1,LZTS1
BAMBI,BAMBI
CDC34,CDC34
BHLHE23,BHLHE23
SBF1,SBF1
TUBA8,TUBA8
ATR,ATR
C8orf90,C8orf90
TDRD7,TDRD7
ZSWIM1,ZSWIM1
UBE2O,UBE2O
ERGIC2,ERGIC2
PSMA6,PSMA6
ABHD8,ABHD8
MAPK8IP1,MAPK8IP1
POU2AF3,POU2AF3
TMEM92,TMEM92
RAB20,RAB20
ARL14EP,ARL14EP
SLC25A52,SLC25A52
SAC3D1,SAC3D1
NRXN2,NRXN2
RNF216,RNF216
CFL2,CFL2
NT5M,NT5M
GDA,GDA
PPP1R35,PPP1R35
CORO2A,CORO2A
NPBWR2,NPBWR2
RBM46,RBM46
BTD,BTD
RNF126,RNF126
TM6SF2,TM6SF2
ADI1,ADI1
ARL11,ARL11
PPP1R18,PPP1R18
MTCH1,MTCH1
NUP205,NUP205
CYP24A1,CYP24A1
WDR41,WDR41
NUBP2,NUBP2
LIG4,LIG4
GRXCR2,GRXCR2
ZIC3,ZIC3
TMEM47,TMEM47
NDUFB11,NDUFB11
LYST,LYST
DAGLA,DAGLA
BRF1,BRF1
STARD8,STARD8
DPAGT1,DPAGT1
EYA1,EYA1
WDR19,WDR19
LSM3,LSM3
RNF169,RNF169
CD22,CD22
OTOS,OTOS
TPP2,TPP2
ANKRD13D,ANKRD13D
ECHDC3,ECHDC3
MRPS10,GUCA1B
OAZ1,OAZ1
SIX5,SIX5
COQ8A,COQ8A
NXPE4,NXPE1
NKIRAS2,NKIRAS2
MAB21L3,MAB21L3
RGMB,RGMB
RBM42,RBM42
PLPP1,PLPP1
AKT1S1,AKT1S1
CBLN2,CBLN2
MS4A5,MS4A5
MCCC2,MCCC2
BAZ2A,BAZ2A
HMHB1,HMHB1
IGFBPL1,IGFBPL1
BPIFA2,BPIFA2
STAB2,STAB2
CYP2S1,CYP2S1
SOX30,SOX30
SNTN,SNTN
LYPLA2,LYPLA2
RD3L,RD3L
CASP4,CASP4
PRKN,PRKN
OIT3,OIT3
SLC13A4,SLC13A4
ARHGAP28,ARHGAP28
MPDZ,MPDZ
TP53I13,TP53I13
ZNF597,ZNF597
LMCD1,LMCD1
SMIM23,SMIM23
PLAAT5,PLAAT5
LVRN,LVRN
GHITM,GHITM
ARL14EPL,ARL14EPL
CD1A,CD1A
B3GNT2,B3GNT2
PLSCR5,PLSCR5
CCT6B,CCT6B
NADSYN1,NADSYN1
STRN3,STRN3
DEGS2,DEGS2
ZDHHC6,ZDHHC6
SYVN1,SYVN1
HIVEP1,HIVEP1
FGF23,FGF23
C2orf50,C13H2orf50
DNAI4,DNAI4
DMTF1,DMTF1
OTOP2,OTOP2
C10orf90,C9H10orf90
AP1M1,AP1M1
PSMC1,PSMC1
IDUA,IDUA
PTPN22,PTPN22
IQCF5,IQCF5
VPS28,VPS28
PDE8B,AGGF1
SRARP,SRARP
USP2,USP2
PNPLA3,PNPLA3
CXCL16,CXCL16
UNC119,UNC119
PDSS2,PDSS2
SLCO1B3,SLCO1B3
ERN2,ERN2
CTSE,CTSE
FCSK,FCSK
HSPB6,HSPB6
NCF4,NCF4
ZG16,ZG16
TMEM31,TMEM31
TEAD2,TEAD2
PEX3,PEX3
CHRNA6,CHRNA6
SRPX,SRPX
FGG,FGG
ARHGAP26,ARHGAP26
ZFPL1,ZFPL1
SLC15A5,SLC15A5
PPP2R2A,PPP2R2A
DERL2,DERL2
CCDC24,CCDC24
MRPS27,MRPS27
RUVBL1,RUVBL1
WRN,WRN
KCNH7,KCNH7
FLRT2,FLRT2
IL26,IL26
ANXA11,ANXA11
YPEL,YPEL4
TOMM22,TOMM22
TSTD2,TSTD2
DDN,DDN
WDR12,WDR12
TMEM26,TMEM26
POM121C,POM121C
HK1,HK1
TRIM10,TRIM10
MXD1,MXD1
FAM110A,FAM110A
THRAP3,THRAP3
CX3CR1,CX3CR1
TMEM82,TMEM82
MYH4,MYH4
CORO1B,CORO1B
CRYGD,CRYGD
HMGB2,HMGB2
HCN3,HCN3
PPM1H,PPM1H
DOP1A,DOP1A
TGFBI,TGFBI
HSPH1,HSPH1
ODF2,ODF2
IL10,IL10
CXCL1,CXCL1
ADPGK,ADPGK
CTH,CTH
PET100,PET100
SEMA4C,SEMA4C
EFR3A,EFR3A
VIM,VIM
SELPLG,SELPLG
RAB19,RAB19
RFX1,RFX1
RRBP1,RRBP1
ABLIM1,ABLIM1
ITGA7,ITGA7
UHRF2,UHRF2
U1,U1
AGO1,AGO1
MROH2B,MROH2B
GOLGA7,GOLGA7
GALK1,GALK1
PXMP4,PXMP4
HIF1A,HIF1A
VCAM1,VCAM1
ZCCHC9,ZCCHC9
CHD3,CHD3
CNTN5,CNTN5
THSD4,THSD4
SLC25A23,SLC25A23
FOXO4,FOXO4
NCAPG2,NCAPG2
CPEB3,CPEB3
TRAPPC3L,TRAPPC3L
WFIKKN2,WFIKKN2
RPP40,RPP40
GMEB2,GMEB2
NOXRED1,NOXRED1
ADAMTSL3,ADAMTSL3
CYLC1,CYLC1
LCP1,LCP1
GPD2,GPD2
SULF2,SULF2
DPH1,DPH1
GCNT4,GCNT4
CA2,CA2
MAGT1,MAGT1
GREB1,GREB1
KIF14,KIF14
F2R,F2R
ABI2,ABI2
CCDC59,CCDC59
BARX1,BARX1
ARID5B,ARID5B
HSPA5,HSPA5
LGMN,LGMN
GAS7,GAS7
SETD1B,SETD1B
ACER1,ACER1
PPP2R2C,PPP2R2C
C16orf54,C20H16orf54
FAM120C,FAM120C
DGCR2,DGCR2
PEX5,PEX5
PAG1,PAG1
CCAR2,CCAR2
CAVIN2,CAVIN2
MID2,MID2
TEK,TEK
LRP3,LRP3
LRRTM4,LRRTM4
PRICKLE2,PRICKLE2
TLE2,TLE2
MOS,MOS
GNG3,GNG3
TMEM253,TMEM253
LRRC3,LRRC3
RTN4,RTN4
GIMAP2,GIMAP2
LRFN4,LRFN4
PFAS,PFAS
CLN6,CLN6
TSPYL2,TSPYL2
SLC15A2,SLC15A2
TRIM28,TRIM28
NDST4,NDST4
TRIM41,TRIM41
PPP1R3F,PPP1R3F
COL8A1,COL8A1
ZBTB48,ZBTB48
MDH2,MDH2
DHDH,DHDH
PDE7A,PDE7A
SMAD4,SMAD4
GABBR2,GABBR2
KRT84,KRT84
UBE2A,UBE2A
EGFR,EGFR
WIPF2,WIPF2
ERI3,ERI3
NAGA,NAGA
THOC2,THOC2
LIPG,LIPG
BAZ2B,BAZ2B
EAPP,EAPP
RASD2,RASD2
SOCS2,SOCS2
C2orf78,C13H2orf78
AMPH,AMPH
TMEM178A,TMEM178A
ARID4A,ARID4A
CHGA,CHGA
ZSCAN21,ZSCAN21
EFCAB6,EFCAB6
SNTG2,SNTG2
TMEM131,TMEM131
ADORA2B,ADORA2B
DEFB116,DEFB116
SLURP1,SLURP1
TBCD,TBCD
CDR2,CDR2
NMNAT3,RBP1
TENM1,TENM1
LCA5,LCA5
TANK,TANK
ANKRD53,ANKRD53
CCDC88C,CCDC88C
PELO,PELO
CXCL10,CXCL10
B3GLCT,B3GLCT
CCDC198,CCDC198
HINFP,HINFP
SAT2,SAT2
ZNF296,ZNF296
ATAD2,ATAD2
IL6,IL6
ZNF414,ZNF414
CYC1,CYC1
ATP7B,ATP7B
SPATC1L,SPATC1L
IAPP,IAPP
FAM234B,FAM234B
SLC25A34,SLC25A34
SLC12A8,SLC12A8
ZNF318,ZNF318
RASAL3,RASAL3
ENTPD4,ENTPD4
UBOX5,UBOX5
IFFO2,IFFO2
SAMD10,SAMD10
SEC16A,SEC16A
UPB1,UPB1
XKR5,XKR5
PTTG1,PTTG1
TTLL9,TTLL9
MFAP1,MFAP1
CCDC196,CCDC196
RPS28,RPS28
TRPC3,TRPC3
TMEM132E,TMEM132E
CUL2,CUL2
SH2D3C,SH2D3C
ITGAL,ITGAL
LARP4,LARP4
C1orf141,C1H1orf141
IER3IP1,IER3IP1
RIMS4,RIMS4
OARD1,OARD1
CEP290,CEP290
TMC2,TMC2
BTK,BTK
WASL,WASL
GFM1,GFM1
SNRPB,SNRPB
MTX3,MTX3
MS4A1,MS4A1
ADAMTS9,ADAMTS9
PCBD1,PCBD1
CYB5R1,CYB5R1
EFNB2,EFNB2
GNB5,GNB5
FOXI2,FOXI2
ZNF584,ZNF584
NAALAD2,NAALAD2
SNW1,SNW1
PALM,PALM
KCNMB1,KCNMB1
AIG1,AIG1
ARFGEF1,ARFGEF1
ADAD2,ADAD2
TTLL8,TTLL8
APEH,APEH
GOT1,GOT1
ADAMTS18,ADAMTS18
FASN,FASN
THEM5,THEM4
C20orf96,C10H20orf96
WDR3,WDR3
SKAP2,SKAP2
CRTAM,CRTAM
PROM2,PROM2
RGS19,RGS19
CD200,CD200
ZNF239,ZNF239
HMCES,HMCES
ESD,ESD
PHKA2,PHKA2
EFNB3,EFNB3
CCPG1,CCPG1
LMTK2,LMTK2
MKNK1,MKNK1
LRIT2,LRIT2
AAK1,AAK1
PAXX,PAXX
WNT2B,WNT2B
PITX2,PITX2
NDUFS3,NDUFS3
SH3RF2,SH3RF2
CMTM6,CMTM6
SPATA31G1,SPATA31G1
PFKFB1,PFKFB1
ITGA6,ITGA6
VAV1,VAV1
SAMM50,SAMM50
TRIM44,TRIM44
SLC27A2,SLC27A2
SPMAP1,SPMAP1
MATK,MATK
C1orf174,C1H1orf174
ESRP1,ESRP1
FBXO21,FBXO21
ICE2,ICE2
ZFYVE9,ZFYVE9
WFDC8,WFDC8
SLC4A8,SLC4A8
RTP5,RTP5
SLC6A9,SLC6A9
SLC18B1,SLC18B1
MICALL1,MICALL1
GLRX,GLRX
MUS81,MUS81
KMT5C,KMT5C
DENND10,DENND10
ZDHHC12,ZDHHC12
APLP2,APLP2
CEP131,CEP131
MTMR10,MTMR10
WDR38,WDR38
KRT10,KRT10
MYOM3,MYOM3
RICTOR,RICTOR
SMDT1,SMDT1
FAM13B,FAM13B
CFAP97D1,CFAP97D1
MNAT1,MNAT1
XDH,XDH
ZDHHC7,ZDHHC7
SLC47A2,SLC47A2
APBA2,APBA2
DCAF1,DCAF1
CHRND,CHRND
FOSL1,FOSL1
SLC12A5,SLC12A5
LRAT,LRAT
ZNF354C,ZNF354C
IP6K1,IP6K1
LEF1,LEF1
DEFB118,DEFB118
OSGEPL1,OSGEPL1
TBCB,TBCB
RNGTT,RNGTT
VSTM2B,VSTM2B
VWC2,VWC2
MYO9A,MYO9A
ATP8A1,ATP8A1
ZNF608,ZNF608
ANKRD31,ANKRD31
GPAT4,GPAT4
KLHL17,KLHL17
NCAN,NCAN
HEXA,HEXA
RRP1,RRP1
NOSTRIN,NOSTRIN
MPZL1,MPZL1
HAUS8,HAUS8
PPP6R2,PPP6R2
AQP5,AQP5
MSH4,MSH4
SEC61G,SEC61G
GSKIP,GSKIP
PRSS50,PRSS50
GGNBP2,GGNBP2
MORN1,MORN1
KREMEN2,KREMEN2
BOD1,BOD1
ANKS1A,ANKS1A
SVIP,SVIP
C11orf16,C14H11orf16
DCAF17,DCAF17
SLC7A13,SLC7A13
YY1,YY1
KLHL15,KLHL15
RBM12B,RBM12B
VCAN,VCAN
COL6A2,COL6A2
MELTF,MELTF
TLR7,TLR7
TRMT1,TRMT1
VWA3B,VWA3B
IL2RB,IL2RB
TRIM27,TRIM27
ZNF19,ZNF19
HNRNPUL1,HNRNPUL1
NEMP1,NEMP1
SAMD4A,SAMD4A
MYCN,MYCN
PEX16,PEX16
DSG4,DSG4
NKAIN1,NKAIN1
TEKT5,TEKT5
UMAD1,UMAD1
TNFAIP6,TNFAIP6
CDC42SE2,CDC42SE2
NPR3,NPR3
PML,PML
HS2ST1,HS2ST1
SH3RF3,SH3RF3
TAX1BP1,TAX1BP1
LACRT,LACRT
UBAC1,UBAC1
GEMIN8,GEMIN8
UNC50,UNC50
UIMC1,UIMC1
MYRF,MYRF
HDHD5,HDHD5
NUDT9,NUDT9
PARVA,PARVA
PROM1,PROM1
NDUFAF7,NDUFAF7
TOMT,LRTOMT
LMX1A,LMX1A
ATP1A3,ATP1A3
ANKRD11,ANKRD11
NMRK1,NMRK1
PRG3,PRG3
TSPO,TSPO
ENO2,ENO2
NOP56,NOP56
SLCO3A1,SLCO3A1
ERCC2,ERCC2
RAD54L2,RAD54L2
RAP2C,RAP2C
SNX14,SNX14
TNS1,TNS1
NR2F2,NR2F2
DLL3,DLL3
ZDHHC9,ZDHHC9
ZNF777,ZNF777
TEX11,TEX11
CGRRF1,CGRRF1
CPSF4L,CPSF4L
NPHS2,NPHS2
POLR1B,POLR1B
KCNQ4,KCNQ4
LEMD3,LEMD3
COQ2,COQ2
SERPINA5,SERPINA5
TRAP1,TRAP1
CORO1C,CORO1C
ATG3,ATG3
LPIN3,LPIN3
GLB1L3,GLB1L3
DPM1,DPM1
TIAL1,TIAL1
MYO7A,MYO7A
STAG1,STAG1
ZNF622,ZNF622
U1,U1
DMXL2,DMXL2
