Gene name,Pig gene name
Ccrl2,CCRL2
Plvap,PLVAP
Stim2,STIM2
Tafazzin,TAFAZZIN
Krt80,KRT80
Ccdc194,CCDC194
Bst2,BST2
Trip4,TRIP4
Hint1,HINT1
Sos1,SOS1
Mvb12a,MVB12A
Gpx3,GPX3
Sftpa1,SFTPA1
Krt7,KRT7
Tmem221,TMEM221
Slc27a1,SLC27A1
Mbl1,MBL1
Mapt,MAPT
Sys1,SYS1
Pim1,PIM1
Sftpd,SFTPD
Tmem215,TMEM215
Aptx,APTX
Svopl,SVOPL
Tmem217b,TMEM217B
Tmem217,TMEM217
Lipe,LIPE
Pgls,PGLS
Klf16,KLF16
Ciao1,CIAO1
Tbc1d22b,TBC1D22B
Pcdh7,PCDH7
Abhd17a,ABHD17A
Atp6v0a4,ATP6V0A4
Nos1,NOS1
Adcy8,ADCY8
Niban3,NIBAN3
Scamp4,SCAMP4
Tmem127,TMEM127
Gdf6,GDF6
Gm25744,SNORD48
Hspa1l,HSPA1L
Cfap418,CFAP418
Lsm2,LSM2
Dbndd2,DBNDD2
Sf1,SF1
Pclaf,PCLAF
Acsm5,ACSM5
Colgalt1,COLGALT1
Asic1,ASIC1
Tmem213,TMEM213
Acad8,ACAD8
Gm23231,U6
Stard7,STARD7
Csnk1g2,CSNK1G2
Thyn1,THYN1
Smarcd1,SMARCD1
Zc3hav1l,ZC3HAV1L
Atp6ap1,ATP6AP1
Smu1,SMU1
Zc3hav1,ZC3HAV1
Vps26b,VPS26B
Vars1,VARS1
Dusp2,DUSP2
Dot1l,DOT1L
Lrrfip2,LRRFIP2
Pigt,PIGT
Stxbp3,STXBP3
Kansl1,KANSL1
B4galt1,B4GALT1
Gpd1,GPD1
Spink4,SPINK4
Cox14,COX14
Cers5,CERS5
Iftap,IFTAP
Bag1,BAG1
Ift56,IFT56
Nuf2,NUF2
Plekhj1,PLEKHJ1
Ddx52,DDX52
Gdi1,GDI1
Jak3,JAK3
Prkci,PRKCI
Chmp5,CHMP5
Sf3a2,SF3A2
Ubn2,UBN2
Nfx1,NFX1
Pygm,PYGM
Tnip1,TNIP1
Fam50a,FAM50A
Amh,AMH
Vwa7,VWA7
Jsrp1,JSRP1
Rag2,RAG2
Rag1,RAG1
Fndc7,FNDC7
Plxna3,PLXNA3
Rgs5,RGS5
Lingo3,LINGO3
Wfdc2,WFDC2
Lsm7,LSM7
Gm25897,U6
Rasgrp2,RASGRP2
Rgs4,RGS4
Sapcd1,SAPCD1
Gm22114,U6
Traf6,TRAF6
Ccdc190,CCDC190
Sppl2b,SPPL2B
Khdrbs3,KHDRBS3
Hsd17b7,HSD17B7
Msh5,MSH5
Fmc1,FMC1
Cdca2,CDCA2
Luc7l2,LUC7L2
Mlh1,MLH1
Eppin,EPPIN
Wfdc8,WFDC8
Trps1,TRPS1
Tsga10,TSGA10
Skil,SKIL
Astl,ASTL
Gm25637,U6
Aqp3,AQP3
Sowahb,SOWAHB
Slc10a3,SLC10A3
Fbxo21,FBXO21
Top1mt,TOP1MT
Epm2aip1,EPM2AIP1
Dpy19l4,DPY19L4
Fam3a,FAM3A
Csnk1g1,CSNK1G1
Insl3,INSL3
Tmprss9,TMPRSS9
Rhpn1,RHPN1
B3gnt3,B3GNT3
Klrg2,KLRG2
Fcho1,FCHO1
Cldn11,CLDN11
Clec2l,CLEC2L
Gatad2b,GATAD2B
Hipk2,HIPK2
Arap2,ARAP2
Tle2,TLE2
Adra2b,ADRA2B
Kctd9,KCTD9
Slc25a53,SLC25A53
Wfdc10,WFDC10A
Ddah2,DDAH2
Nol6,NOL6
Mafa,MAFA
Zc3h3,ZC3H3
Dthd1,DTHD1
Fam199x,FAM199X
Mpig6b,MPIG6B
Eef1d,EEF1D
Tesc,TESC
Ly6g6c,LY6G6C
Slc7a14,SLC7A14
Gnrh1,GNRH1
Ly6g6d,LY6G6D
Dock5,DOCK5
Drc1,DRC1
Henmt1,HENMT1
Prr5l,PRR5L
Ly6g6f,LY6G6F
Chrdl1,CHRDL1
Abhd16a,ABHD16A
Tusc3,TUSC3
Nwd2,NWD2
Abcc12,ABCC12
Ddr2,DDR2
Ube2r2,UBE2R2
Fbxw8,FBXW8
Esrp1,ESRP1
Ly6g5c,LY6G5C
Ly6g5b,LY6G5B
Tbxas1,TBXAS1
Csnk2b,CSNK2B
Eeig2,EEIG2
Chst11,CHST11
Slc39a14,SLC39A14
0610040J01Rik,C4orf19
Mitd1,MITD1
Slc41a2,SLC41A2
Synrg,SYNRG
Ppib,PPIB
Rell1,RELL1
Mid1,MID1
Trank1,TRANK1
Nopchap1,NOPCHAP1
Unc80,UNC80
Dnttip1,DNTTIP1
Slc25a24,SLC25A24
Aldh1l2,ALDH1L2
Parp12,PARP12
Pgm2,PGM2
Kdm7a,KDM7A
Apob,APOB
Commd9,COMMD9
Snx22,SNX22
Ubap2,UBAP2
Dclk3,DCLK3
Tbc1d1,TBC1D1
Ube2c,UBE2C
Slc22a12,SLC22A12
Washc4,WASHC4
Snx1,SNX1
Piwil2,PIWIL2
Gm26008,U6
Tnnc2,TNNC2
Ldlrad3,LDLRAD3
Fkbp2,FKBP2
Ciao2a,CIAO2A
Gpank1,GPANK1
Stac,STAC
Snx21,SNX21
Mroh1,MROH1
Gtf2h1,GTF2H1
D17H6S53E,C6orf47
Dusp14,DUSP14
Apom,APOM
Gm22888,SNORD121B
Virma,VIRMA
Kctd12,KCTD12
Dapk2,DAPK2
Trim44,TRIM44
Acod1,ACOD1
Fjx1,FJX1
Bag6,BAG6
Cln5,CLN5
Prkx,PRKX
Acot8,ACOT8
Fbxl3,FBXL3
Acap1,ACAP1
Appl2,APPL2
Rab19,RAB19
Acsm4,ACSM4
Prmt6,PRMT6
Zswim3,ZSWIM3
Gm26076,U6
Pamr1,PAMR1
Mrpl30,MRPL30
Herc1,HERC1
Thumpd1,THUMPD1
Sgms1,SGMS1
Arf4,ARF4
Zswim1,ZSWIM1
Anxa6,ANXA6
Spata25,SPATA25
Thap4,THAP4
Neurl2,NEURL2
Zmynd19,ZMYND19
Adam12,ADAM12
Dcaf12,DCAF12
Dennd2a,DENND2A
Otof,OTOF
Lonp2,LONP2
Actl6a,ACTL6A
Lyg2,LYG2
Pde12,PDE12
Frzb,FRZB
Dnah12,DNAH12
Gm26084,U6
Rad54b,RAD54B
Eya4,EYA4
Gm23461,U6
Gabrq,GABRQ
Slc1a2,SLC1A2
Usf2,USF2
Fbxl22,FBXL22
Usp3,USP3
Cetn2,CETN2
Ubap1,UBAP1
Minpp1,MINPP1
Asb14,ASB14
Adck2,ADCK2
Nsdhl,NSDHL
Txndc9,TXNDC9
Slc16a12,SLC16A12
Ndufb2,NDUFB2
Kif24,KIF24
Braf,BRAF
Ldb1,LDB1
Appl1,APPL1
Scrt1,SCRT1
Car12,CA12
Kansl1l,KANSL1L
Prr9,PRR9
Lelp1,LELP1
Gm22305,U6
N4bp1,N4BP1
Mrps33,MRPS33
Nudt2,NUDT2
Rnpc3,RNPC3
Myorg,MYORG
Letm2,LETM2
Wnk3,WNK3
Tmem178b,TMEM178B
Hesx1,HESX1
Spmip6,SPMIP6
D7Ertd443e,C10orf90
Il17rd,IL17RD
Agk,AGK
Gm24753,U6
Tada2a,TADA2A
Rbfox2,RBFOX2
Sec63,SEC63
Ctsa,CTSA
Nsd3,NSD3
Eif5b,EIF5B
Fam219a,FAM219A
Dennd11,DENND11
Acsm3,ACSM3
Ccdc69,CCDC69
Rab8b,RAB8B
Scml4,SCML4
Ldoc1,LDOC1
Enox2,ENOX2
Rps27l,RPS27L
Cgrrf1,CGRRF1
Gm2a,GM2A
Wee2,WEE2
Triqk,TRIQK
Lactb,LACTB
Acadl,ACADL
Dnai1,DNAI1
Pprc1,PPRC1
Ssbp1,SSBP1
Arpp21,ARPP21
Gm23442,SNORA38
Aif1,AIF1
Myl1,MYL1
Rpgrip1,RPGRIP1
Grip1,GRIP1
Enho,ENHO
Col11a1,COL11A1
Runx1t1,RUNX1T1
Fam114a1,FAM114A1
Tas2r137,TAS2R3
Tas2r108,TAS2R4
Prss37,PRSS37
Or9a7,OR9A1P
Slc36a3,SLC36A3
Tmem156,TMEM156
Rev1,REV1
Clec5a,CLEC5A
Plpp5,PLPP5
Klhl5,KLHL5
Ltb,LTB
Slc36a2,SLC36A2
Nolc1,NOLC1
Tnf,TNF
Cntfr,CNTFR
Lta,LTA
Mgam,MGAM
Nfkbil1,NFKBIL1
Slc36a1,SLC36A1
Rbm19,RBM19
Atp6v1g2,ATP6V1G2
Ddx39b,DDX39B
Slc26a7,SLC26A7
Lsr,LSR
Bag4,BAG4
Fat2,FAT2
Olfm3,OLFM3
Ifi30,IFI30
Rab3a,RAB3A
Tmem64,TMEM64
Nckap1,NCKAP1
Gm24317,U6
Elovl3,ELOVL3
Gm22589,SNORD83
Gm25128,SNORD83
Olfml2b,OLFML2B
Zbtb12,ZBTB12
Lhx5,LHX5
Pitx3,PITX3
Acaca,ACACA
Ehmt2,EHMT2
Gbf1,GBF1
Sdsl,SDSL
Atf6,ATF6
Ddhd2,DDHD2
Sgms2,SGMS2
Tbl1xr1,TBL1XR1
Gm23523,U6
Lancl1,LANCL1
Mapre3,MAPRE3
Supt16,SUPT16H
Mgam2-ps,MGAM2
Cacna1c,CACNA1C
Eri2,ERI2
Sds,SDS
Bco1,BCO1
Calb1,CALB1
Tmem185a,TMEM185A
Dusp12,DUSP12
Baiap2l2,BAIAP2L2
Chd8,CHD8
Plbd2,PLBD2
Decr1,DECR1
Lsm1,LSM1
Aff3,AFF3
Pla2g6,PLA2G6
Nbn,NBN
Star,STAR
Fam187b,FAM187B
Dock1,DOCK1
Ash2l,ASH2L
Osgin2,OSGIN2
Nfkb2,NFKB2
Pcif1,PCIF1
Gm11437,C17orf78
Wdr19,WDR19
Ripk2,RIPK2
Aatf,AATF
Slco4c1,SLCO4C1
Lsmem1,LSMEM1
Ythdf3,YTHDF3
Ifrd1,IFRD1
Gm23975,U6
Gm56227,U6
Mmp16,MMP16
Dusp19,DUSP19
Fcrlb,FCRLB
Lhx1,LHX1
Cps1,CPS1
Sparc,SPARC
Sort1,SORT1
Zfp335,ZNF335
Smim11,SMIM11
Snord8,SNORD8
Rab2b,RAB2B
Psd,PSD
Fcrla,FCRLA
Nup35,NUP35
Unc13b,UNC13B
Slc44a4,SLC44A4
Mrm1,MRM1
Nps,NPS
Foxi2,FOXI2
Clrn3,CLRN3
Rexo5,REXO5
Amelx,AMELY
Dhrs11,DHRS11
Gm23452,U6
Myt1l,MYT1L
Zfp804a,ZNF804A
G3bp1,G3BP1
Fras1,FRAS1
Mettl3,METTL3
Mmp9,MMP9
Kcnu1,KCNU1
Fam243,C21orf140
Macir,MACIR
Smim34,SMIM34
Mybphl,MYBPHL
Fbxl15,FBXL15
Psrc1,PSRC1
Glra1,GLRA1
Cuedc2,CUEDC2
Pdcl3,PDCL3
Dcun1d3,DCUN1D3
Erbb4,ERBB4
Neu1,NEU1
Hccs,HCCS
Fsip2,FSIP2
Lyrm1,LYRM1
Zfp358,ZNF358
Mcoln1,MCOLN1
Sall2,SALL2
Zc3h15,ZC3H15
Nmur2,NMUR2
Dcaf11,DCAF11
Mrc2,MRC2
Celsr2,CELSR2
Maff,MAFF
Tmem184b,TMEM184B
Itgav,ITGAV
Prkce,PRKCE
Pnpla6,PNPLA6
Slc8b1,SLC8B1
Csnk1e,CSNK1E
Neurl4,NEURL4
Mfsd13a,MFSD13A
Sars1,SARS1
Gm54543,U6
Epas1,EPAS1
Actr1a,ACTR1A
Fam171b,FAM171B
Sufu,SUFU
Npas2,NPAS2
Or12d17,OR12D3
Kcnj4,KCNJ4
Kdelr3,KDELR3
Zswim2,ZSWIM2
Tpm1,TPM1
Lmf1,LMF1
Pxdn,PXDN
Bmp2k,BMP2K
Slc12a5,SLC12A5
Fitm1,FITM1
Msto1,MSTO1
Psme1,PSME1
Dnah3,DNAH3
Ikzf2,IKZF2
Paqr3,PAQR3
Gng13,GNG13
Chtf18,CHTF18
Tpo,TPO
Tpcn1,TPCN1
Dap3,DAP3
Trim8,TRIM8
Arl3,ARL3
Sfxn2,SFXN2
Dmc1,DMC1
Emc9,EMC9
Ldaf1,LDAF1
Heph,HEPH
Rpusd1,RPUSD1
Gk2,GK2
Iqcd,IQCD
Wbp1l,WBP1L
Hrct1,HRCT1
Spaar,SPAAR
Reck,RECK
Ppip5k2,PPIP5K2
Mslnl,MSLNL
Antxr2,ANTXR2
Tmem18,TMEM18
Camsap3,CAMSAP3
Rrp7a,RRP7A
Alkal2,ALKAL2
Acp1,ACP1
Cyp17a1,CYP17A1
Poldip3,POLDIP3
Rita1,RITA1
Zp2,ZP2
Ncoa5,NCOA5
Rnf31,RNF31
Glipr2,GLIPR2
Borcs7,BORCS7
Sh3yl1,SH3YL1
As3mt,AS3MT
Ccin,CCIN
Marchf10,MARCHF10
Clta,CLTA
Bmp3,BMP3
Ciao3,CIAO3
Ddx54,DDX54
Rnu12,U12
Cyb5r3,CYB5R3
Helb,HELB
Zc3h8,ZC3H8
Irak3,IRAK3
Gps2,GPS2
Zc3h6,ZC3H6
Zdhhc13,ZDHHC13
Cd40,CD40
Irf9,IRF9
Slc26a4,SLC26A4
S1pr1,S1PR1
Dph5,DPH5
Ms4a2,MS4A2
Cfap126,CFAP126
A4galt,A4GALT
Haghl,HAGHL
Sfi1,SFI1
Cfap73,CFAP73
Anks4b,ANKS4B
Bcap29,BCAP29
Arfgap3,ARFGAP3
Gne,GNE
Csrp3,CSRP3
Rfc1,RFC1
Tmbim4,TMBIM4
Xab2,XAB2
Crym,CRYM
Dus4l,DUS4L
Hnf4g,HNF4G
Rec8,REC8
Cog5,COG5
Spag16,SPAG16
Oosp2,OOSP2
E2f8,E2F8
Llph,LLPH
Pacsin2,PACSIN2
Gpr22,GPR22
Tdg,TDG
Serpini1,SERPINI1
Pet100,PET100
Ipo4,IPO4
Hbp1,HBP1
Cblif,CBLIF
Pcp2,PCP2
Mrpl16,MRPL16
Stx3,STX3
Sdhc,SDHC
Ttll1,TTLL1
Gm22073,U2
Il12a,IL12A
Ptpre,PTPRE
Stxbp2,STXBP2
Vwc2l,VWC2L
Ccdc78,CCDC78
Cdh22,CDH22
Antkmt,ANTKMT
Gin1,GIN1
1110032F04Rik,C3orf80
Glt8d2,GLT8D2
Rnf38,RNF38
Them5,THEM5
Fbxl16,FBXL16
Polr1b,POLR1B
Gdf11,GDF11
Wdr24,WDR24
Tbc1d8,TBC1D8
C2cd4d,C2CD4D
Cd63,CD63
Tm9sf1,TM9SF1
Rorc,RORC
Mcat,MCAT
Jmjd8,JMJD8
Tspo,TSPO
Or10v1,OR10V1
Patl1,PATL1
Ttll12,TTLL12
Cd44,CD44
Osbp,OSBP
Rdh5,RDH5
Retn,RETN
Rtl6,RTL6
Prr5,PRR5
Bloc1s1,BLOC1S1
Stub1,STUB1
Or4d11,OR4D11
Prkar2b,PRKAR2B
Gm25494,U6
Tmt1b,TMT1B
Trappc5,TRAPPC5
Lingo4,LINGO4
Tdrkh,TDRKH
Itga7,ITGA7
Arhgap8,ARHGAP8
Tssk4,TSSK4
Bard1,BARD1
Rhbdl1,RHBDL1
Cnot11,CNOT11
Bcdin3d,BCDIN3D
Melk,MELK
Faim2,FAIM2
Rhot2,RHOT2
Mpz,MPZ
Klb,KLB
Mrpl9,MRPL9
Gm25629,U6
Prkg2,PRKG2
Nedd8,NEDD8
Pax5,PAX5
Gmpr2,GMPR2
Riiad1,RIIAD1
Pcp4l1,PCP4L1
Celf3,CELF3
Abca12,ABCA12
Fyn,FYN
Tinf2,TINF2
Aqp2,AQP2
Aqp5,AQP5
Pls3,PLS3
Gria1,GRIA1
Pik3cg,PIK3CG
Rasal1,RASAL1
Aqp6,AQP6
Wdr90,WDR90
Racgap1,RACGAP1
Tgm1,TGM1
Pam,PAM
Dtx1,DTX1
Ccdc71l,CCDC71L
Zcchc7,ZCCHC7
Nampt,NAMPT
Rabggta,RABGGTA
Drg1,DRG1
Exosc8,EXOSC8
Dcaf10,DCAF10
Tanc2,TANC2
Dock11,DOCK11
Gm24465,U6
Atic,ATIC
Lias,LIAS
Traf3ip2,TRAF3IP2
Shb,SHB
Alg5,ALG5
Ugdh,UGDH
Nr1i3,NR1I3
Mcrip2,MCRIP2
Gm22055,U6
Btbd2,BTBD2
Aldh1b1,ALDH1B1
Ggnbp2,GGNBP2
Igfbpl1,IGFBPL1
Sypl1,SYPL1
Mettl26,METTL26
Rasgef1b,RASGEF1B
Sertm1,SERTM1
Mgmt,MGMT
Mknk2,MKNK2
Srsf11,SRSF11
Lgi4,LGI4
Cdhr3,CDHR3
Dhrs1,DHRS1
Wfikkn1,WFIKKN1
Pigq,PIGQ
Nop9,NOP9
Fxyd3,FXYD3
Matn2,MATN2
Mob3a,MOB3A
Ogt,OGT
Izumo4,IZUMO4
Gm22145,U1
Crtap,CRTAP
Ccdc180,CCDC180
Cideb,CIDEB
Dbx1,DBX1
Glb1,GLB1
Htatip2,HTATIP2
Ltb4r2,LTB4R2
Dbndd1,DBNDD1
Adcy4,ADCY4
Ap3d1,AP3D1
Tomm40l,TOMM40L
Tdrd7,TDRD7
Dctd,DCTD
Mosmo,MOSMO
Prmt3,PRMT3
Atxn7l1,ATXN7L1
Tmod1,TMOD1
Tmppe,TMPPE
Ccr4,CCR4
Cxcr3,CXCR3
Trim71,TRIM71
Col14a1,COL14A1
Cnot10,CNOT10
Prr35,PRR35
Med23,MED23
Capn15,CAPN15
Spag11a,SPAG11
Srpx,SRPX
Tstd2,TSTD2
Hsdl1,HSDL1
Pigw,PIGW
Pdhx,PDHX
Fam114a2,FAM114A2
Dnaaf1,DNAAF1
Hpn,HPN
Ripk3,RIPK3
Taf1c,TAF1C
Ncbp1,NCBP1
Ube2k,UBE2K
Apip,APIP
Efcab10,EFCAB10
Polr1f,POLR1F
Slc35c2,SLC35C2
Ier3,IER3
Flot1,FLOT1
Lrrc7,LRRC7
Adad2,ADAD2
Nfatc4,NFATC4
Xpa,XPA
Wfdc1,WFDC1
Mfap3,MFAP3
Slc38a6,SLC38A6
Cdh20,CDH20
Myo19,MYO19
Foxe1,FOXE1
Atp2c2,ATP2C2
Scn1b,SCN1B
Gm55983,U6
Dync1li1,DYNC1LI1
Rnf152,RNF152
Pds5a,PDS5A
Pign,PIGN
Slc6a5,SLC6A5
Meak7,MEAK7
Cmtm7,CMTM7
Fam227a,FAM227A
Nynrin,NYNRIN
Klhl36,KLHL36
Anp32b,ANP32B
Cmtm8,CMTM8
Tmem30b,TMEM30B
Cbln3,CBLN3
Usp10,USP10
Prkch,PRKCH
Gpd1l,GPD1L
Khnyn,KHNYN
Znhit3,ZNHIT3
Nans,NANS
Sdr39u1,SDR39U1
Galnt10,GALNT10
Trim14,TRIM14
Kif21a,KIF21A
Setd7,SETD7
Pdyn,PDYN
Rph3a,RPH3A
Tubb5,TUBB
Stk35,STK35
Osbpl10,OSBPL10
Mdc1,MDC1
Arg1,ARG1
Coro2a,CORO2A
Vwa3a,VWA3A
Tgm3,TGM3
Mettl25,METTL25
Gm22301,U6
Ddx59,DDX59
Vps72,VPS72
Sap30l,SAP30L
Tcl1,TCL1A
Hand1,HAND1
Elmo2,ELMO2
Nrm,NRM
Tmod4,TMOD4
Ccdc59,CCDC59
Stt3b,STT3B
Zfp281,ZNF281
Tunar,TUNAR
Crispld2,CRISPLD2
Ppp1r18,PPP1R18
Plppr3,PLPPR3
D430019H16Rik,C14orf132
Nr5a2,NR5A2
Tbc1d2,TBC1D2
Hnrnpd,HNRNPD
Tln2,TLN2
Bdkrb2,BDKRB2
Scnm1,SCNM1
Dhx16,DHX16
Gabbr2,GABBR2
Jdp2,JDP2
Ift88,IFT88
Relch,RELCH
Elane,ELANE
Batf,BATF
Cfd,CFD
Tnfaip8l2,TNFAIP8L2
Flvcr2,FLVCR2
Mab21l2,MAB21L2
Gpatch4,GPATCH4
Anks6,ANKS6
Sdr42e2,SDR42E2
Zdhhc7,ZDHHC7
Tcerg1l,TCERG1L
Med16,MED16
Erg28,ERG28
2310061I04Rik,C6orf136
6430548M08Rik,KIAA0513
Il17d,IL17D
Nell1,NELL1
Eef1akmt1,EEF1AKMT1
Galnt12,GALNT12
Xpo4,XPO4
Gm24019,U6
Kiss1r,KISS1R
Atat1,ATAT1
Naxe,NAXE
Arid3a,ARID3A
Iqgap3,IQGAP3
Col15a1,COL15A1
Ptpn11,PTPN11
Anks3,ANKS3
Wdr18,WDR18
Lats2,LATS2
Grin3b,GRIN3B
Gramd1a,GRAMD1A
Cibar2,CIBAR2
Tmem259,TMEM259
Mef2d,MEF2D
Gse1,GSE1
Otc,OTC
Eif4enif1,EIF4ENIF1
Ska3,SKA3
Slc5a6,SLC5A6
Phex,PHEX
Tgfbr1,TGFBR1
Mrpl57,MRPL57
Zdhhc20,ZDHHC20
Septin12,SEPTIN12
Tnfrsf11a,TNFRSF11A
Cnn2,CNN2
Gm26214,U6
Xkr4,XKR4
Smim22,SMIM22
Mir124a-2,ssc-mir-124a-1
Mrps18b,MRPS18B
Sms,SMS
Actrt3,ACTRT3
Rp1,RP1
Mynn,MYNN
Nr4a3,NR4A3
Polr3d,POLR3D
Sox17,SOX17
Pou6f1,POU6F1
Stx17,STX17
Phyhip,PHYHIP
Gins2,GINS2
Zcchc2,ZCCHC2
Bmp1,BMP1
Ptprr,PTPRR
1190005I06Rik,C16orf74
Glyr1,GLYR1
Erp44,ERP44
Ppp1r10,PPP1R10
Lrrc34,LRRC34
Invs,INVS
Lrriq4,LRRIQ4
Rpl6,RPL6
Mir190a,ssc-mir-190a
Ubn1,UBN1
Sftpc,SFTPC
Lrrc31,LRRC31
Mfsd5,MFSD5
Vps13c,VPS13C
Cox4i1,COX4I1
Espl1,ESPL1
Eef2k,EEF2K
Lgi3,LGI3
Samd7,SAMD7
Atraid,ATRAID
Phlpp1,PHLPP1
Abcf1,ABCF1
Reep4,REEP4
Sec62,SEC62
Tex10,TEX10
Hr,HR
Dennd2d,DENND2D
Irf8,IRF8
Bcl2,BCL2
Slc16a2,SLC16A2
Mrpl15,MRPL15
Msantd3,MSANTD3
Tmeff1,TMEFF1
Ybx2,YBX2
Ppl,PPL
Rbm47,RBM47
Sec14l5,SEC14L5
Kdsr,KDSR
Pfdn5,PFDN5
Nudt18,NUDT18
Ocstamp,OCSTAMP
Gnl1,GNL1
Fhip2b,FHIP2B
Spmap2,SPMAP2
Foxf1,FOXF1
Ptges2,PTGES2
Vps4b,VPS4B
Patz1,PATZ1
Mthfsd,MTHFSD
Nagpa,NAGPA
Cavin4,CAVIN4
Plppr1,PLPPR1
2210017I01Rik,LCE7A
Sfrp2,SFRP2
Slc13a3,SLC13A3
Hey1,HEY1
Dmtn,DMTN
C2cd4c,C2CD4C
Myg1,MYG1
Lrit3,LRIT3
Ano5,ANO5
Rrh,RRH
AU021092,C16orf89
Hectd4,HECTD4
Cimap1d,CIMAP1D
Baat,BAAT
Tpgs1,TPGS1
Serpinb5,SERPINB5
Kitl,KITLG
Mrpl50,MRPL50
Zfp189,ZNF189
Slc2a4,SLC2A4
Slc2a10,SLC2A10
Aldob,ALDOB
Aaas,AAAS
Gar1,GAR1
Serpinb12,SERPINB12
Eya2,EYA2
Rora,RORA
Pgap4,PGAP4
Tgfb3,TGFB3
Serpinb13,SERPINB13
Rnf20,RNF20
Cfi,CFI
Cldn7,CLDN7
Foxc2,FOXC2
Ift43,IFT43
Foxl1,FOXL1
Tmtc3,TMTC3
Pla2g12a,PLA2G12A
Ice2,ICE2
Fbxo31,FBXO31
4930453N24Rik,C3orf38
Pik3ip1,PIK3IP1
Trafd1,TRAFD1
Zfp654,ZNF654
Rpp21,RPP21
Cggbp1,CGGBP1
Atp6v1g3,ATP6V1G3
Slc17a6,SLC17A6
Lypla1,LYPLA1
Trim39,TRIM39
Sp7,SP7
Casp6,CASP6
Tnk2,TNK2
Sp1,SP1
Fgf17,FGF17
D430041D05Rik,KIAA1549L
Gpatch2l,GPATCH2L
Cep290,CEP290
Mcub,MCUB
Fancf,FANCF
Anxa2,ANXA2
Amhr2,AMHR2
Elp5,ELP5
Sec24b,SEC24B
Xpo7,XPO7
Gas2,GAS2
Gm24128,U6
Zfp414,ZNF414
Klhdc4,KLHDC4
Gpr68,GPR68
Naa25,NAA25
Pcbp2,PCBP2
Hipk3,HIPK3
Ccdc88c,CCDC88C
Foxb1,FOXB1
Grin3a,GRIN3A
Bnip2,BNIP2
Ctdnep1,CTDNEP1
Pram1,PRAM1
Gm24283,U6
Slc7a5,SLC7A5
Svip,SVIP
Hnrnpm,HNRNPM
Ccdc179,CCDC179
Car5a,CA5A
Rab33b,RAB33B
Smc2,SMC2
Setdb1,SETDB1
Gabarap,GABARAP
Banp,BANP
Phf23,PHF23
Catsper3,CATSPER3
Rlig1,RLIG1
Luzp2,LUZP2
Gm24116,U6
Zmynd8,ZMYND8
Nek7,NEK7
Pitx1,PITX1
1700017N19Rik,C12orf50
Gtf2a2,GTF2A2
Limk2,LIMK2
Cad,CAD
Ppp4r3a,PPP4R3A
Serpinb11,SERPINB11
Tmem182,TMEM182
Gcnt3,GCNT3
Rbms3,RBMS3
Polr3e,POLR3E
Tcea1,TCEA1
Macroh2a1,MACROH2A1
Abca1,ABCA1
Marchf2,MARCHF2
Dnajc15,DNAJC15
Serpinb7,SERPINB7
Ctxnd2,CTXND2
Epsti1,EPSTI1
Ctsk,CTSK
Ctss,CTSS
Fn1,FN1
Cstf3,CSTF3
Timm13,TIMM13
Lmnb2,LMNB2
Hormad1,HORMAD1
Serpina11,SERPINA11
Fam216b,FAM216B
N6amt1,N6AMT1
Slc44a1,SLC44A1
Serpina12,SERPINA12
Ltn1,LTN1
Zfpm1,ZFPM1
Tcp11l1,TCP11L1
Bcas3,BCAS3
Serpina5,SERPINA5
Gadd45b,GADD45B
Gng7,GNG7
Zc3h18,ZC3H18
Ensa,ENSA
Depdc7,DEPDC7
Angptl4,ANGPTL4
Dcp1b,DCP1B
Diras1,DIRAS1
Mcl1,MCL1
Qser1,QSER1
Adamtsl4,ADAMTSL4
Sgta,SGTA
Rwdd2b,RWDD2B
Kank3,KANK3
Usp16,USP16
Cdr2,CDR2
Cacna2d4,CACNA2D4
Fktn,FKTN
Prrg4,PRRG4
Ecm1,ECM1
Inpp5a,INPP5A
Hsd17b3,HSD17B3
Ccdc73,CCDC73
Rps28,RPS28
Tmem38b,TMEM38B
Slc30a3,SLC30A3
Slc35d2,SLC35D2
Thop1,THOP1
Cct8,CCT8
Zfp462,ZNF462
Ndufa7,NDUFA7
Creb3l3,CREB3L3
Eif3m,EIF3M
Kat6b,KAT6B
Cd320,CD320
Dnajc5g,DNAJC5G
Map2k2,MAP2K2
Il17c,IL17C
Cyba,CYBA
Agmat,AGMAT
Dnajc16,DNAJC16
Nkx6-2,NKX6-2
Zfp367,ZNF367
Tars2,TARS2
Mvd,MVD
Mettl9,METTL9
Prex1,PREX1
Habp4,HABP4
Snai3,SNAI3
Casp9,CASP9
Rnf166,RNF166
Ucn,UCN
Mpv17,MPV17
Lrtm2,LRTM2
Ctu2,CTU2
Zbtb7a,ZBTB7A
Igsf6,IGSF6
Adipor2,ADIPOR2
Gm22808,U6
Bach1,BACH1
Epcam,EPCAM
Cela2a,CELA2A
Pias4,PIAS4
Robo2,ROBO2
Wtip,WTIP
Efhd2,EFHD2
Dvl2,DVL2
Msh2,MSH2
Fhad1,FHAD1
Wnt5b,WNT5B
Cfap46,CFAP46
Eef2,EEF2
Cdt1,CDT1
Erc1,ERC1
Kcnma1,KCNMA1
Gtf3c2,GTF3C2
Kcnk12,KCNK12
Aprt,APRT
Msh6,MSH6
Snord37,SNORD37
Dapk3,DAPK3
Plekhn1,PLEKHN1
