Gene name,Mouse gene name
FAM204A,Fam204a
MVK,Mvk
DUSP11,Dusp11
DNER,Dner
ANTXR1,Antxr1
PRLHR,Prlhr
MALRD1,Malrd1
TPRKB,Tprkb
FAP,Fap
CACUL1,Cacul1
MSH6,Msh6
GKN1,Gkn1
VWA3B,Vwa3b
WDSUB1,Wdsub1
GKN2,Gkn2
EIF3A,Eif3a
BMP10,Bmp10
REP15,Rep15
EGR4,Egr4
CPEB3,Cpeb3
GSS,Gss
FBXO41,Fbxo41
ARHGAP25,Arhgap25
KCNK12,Kcnk12
TRPV4,Trpv4
TRIP12,Trip12
MANSC4,Mansc4
DNAI7,Dnai7
KLHL42,Klhl42
B3GNT7,B3gnt7
CCT7,Cct7
APLF,Aplf
PTHLH,Pthlh
ACVR2A,Acvr2a
MARCHF5,Marchf5
RNU6-1212P,Gm56453
IFIH1,Ifih1
MSH2,Msh2
FBXO48,Fbxo48
NCL,Ncl
DENND10,Dennd10
CNGA3,Cnga3
PLXDC2,Plxdc2
GLTP,Gltp
PLEK,Plek
CCDC91,Ccdc91
ORC4,Orc4
ETFRF1,Etfrf1
GCA,Gca
PRADC1,Pradc1
CHPT1,Chpt1
BAZ2B,Baz2b
IDE,Ide
EPCAM,Epcam
KRAS,Kras
SMYD5,Smyd5
MBD5,Mbd5
SNORA75,Snora75
CNRIP1,Cnrip1
SNORD20,Gm55462
PRDX3,Prdx3
SNORD82,Snord82
FAR2,Far2
PTPRR,Ptprr
NOTO,Noto
PPP3R1,Ppp3r1
NMUR1,Nmur1
SFXN4,Sfxn4
SAMD15,Samd15
TEX44,Tex44
KCNH7,Kcnh7
EPC2,Epc2
TRPC4AP,Trpc4ap
RAB11FIP5,Rab11fip5
NOXRED1,Noxred1
NEBL,Nebl
INPP4A,Inpp4a
TSPAN8,Tspan8
STPG4,Stpg4
GRK5,Grk5
GNPTAB,Gnptab
DNAAF10,Dnaaf10
ERGIC2,Ergic2
KIF11,Kif11
KIF5C,Kif5c
SFXN5,Sfxn5
RGS10,Rgs10
ATP2A2,Atp2a2
U4,Gm22106
VIPAS39,Vipas39
FIGN,Fign
EDEM2,Edem2
PDE6D,Pde6d
ETAA1,Etaa1
LMNTD1,Lmntd1
SPR,Spr
LGR5,Lgr5
TIAL1,Tial1
GRB14,Grb14
MEIS1,Meis1
GIT2,Git2
PROCR,Procr
TTC7A,Ttc7
DRAM1,Dram1
BAG3,Bag3
COPS7B,Cops7b
EXOC6B,Exoc6b
MMP24,Mmp24
LYPD6B,Lypd6b
FBXO36,Fbxo36
EXOC6,Exoc6
SPRED2,Spred2
COBLL1,Cobll1
TMTC1,Tmtc1
WASHC3,Washc3
ANAPC7,Anapc7
SLC16A14,Slc16a14
AHSA1,Ahsa1
NPPC,Nppc
IGKC,Igkc
UQCC1,Uqcc1
ISM2,Ism2
ANKRD13A,Ankrd13a
ARPC3,Arpc3
ZFC3H1,Zfc3h1
COA5,Coa5
NUP37,Nup37
RPIA,Rpia
SPTLC2,Sptlc2
UNC50,Unc50
GPN3,Gpn3
DIS3L2,Dis3l2
CYP26B1,Cyp26b1
EIF2AK3,Eif2ak3
FAM216A,Fam216a
MGAT4A,Mgat4a
ALKBH1,Alkbh1
MARCHF7,Marchf7
IPO8,Ipo8
SPMIP9,Spmip9
PARPBP,Parpbp
SLIRP,Slirp
EIF6,Eif6
VPS29,Vps29
FOXI3,Foxi3
CYP26C1,Cyp26c1
SLC38A11,Slc38a11
P2RX7,P2rx7
SP140,Sp100
MCFD2,Mcfd2
PMCH,Pmch
CYP26A1,Cyp26a1
SNW1,Snw1
FAM83C,Fam83c
THAP2,Thap2
GDF5,Gdf5
TMEM19,Tmem19
SOCS5,Socs5
RAD9B,Rad9b
CEP68,Cep68
RAB21,Rab21
IGF1,Igf1
CD302,Cd302
THNSL2,Thnsl2
CAPRIN2,Caprin2
IFT81,Ift81
P2RX4,P2rx4
ADCK1,Adck1
U6,Gm25450
C20orf173,6430550D23Rik
SCN3A,Scn3a
PIGF,Pigf
SLC1A4,Slc1a4
DYSF,Dysf
RHOQ,Rhoq
TSGA10,Tsga10
LY75,Ly75
TBC1D15,Tbc1d15
FABP1,Fabp1
PRKRA,Prkra
ECEL1,Ecel1
PPTC7,Pptc7
MYOF,Myof
PAH,Pah
ERGIC3,Ergic3
TMEM247,Tmem247
SMYD1,Smyd1
PRSS56,Prss56
TCTN1,Tctn1
EPAS1,Epas1
PJVK,Pjvk
CHRND,Chrnd
SERTAD2,Sertad2
PLA2R1,Pla2r1
KRCC1,Krcc1
NRXN3,Nrxn3
FKBP7,Fkbp7
TSPAN11,Tspan11
TPH2,Tph2
CAMKK2,Camkk2
AFTPH,Aftph
PLEKHA3,Plekha3
C12orf42,1700113H08Rik
CHRNG,Chrng
PRKCE,Prkce
SCN2A,Scn2a
HVCN1,Hvcn1
TRHDE,Trhde
SINHCAF,Sinhcaf
SRBD1,Srbd1
LIPT1,Lipt1
SIX2,Six2
MITD1,Mitd1
CD8A,Cd8a
SIX3,Six3
RMND5A,Rmnd5a
BATF2,Batf2
MRPL30,Mrpl30
CAB39,Cab39
CAMKMT,Camkmt
CSRNP3,Csrnp3
EFHD1,Efhd1
RNF103,Rnf103
CEP128,Cep128
LYG2,Lyg2
CCDC141,Ccdc141
MAJIN,Majin
CHMP3,Chmp3
ITM2C,Itm2c
ANAPC5,Anapc5
SPAG4,Spag4
GALNT3,Galnt3
LYG1,Lyg1
GPHA2,Gpha2
PREPL,Prepl
GPR55,Gpr55
PPP2R5B,Ppp2r5b
TXNDC9,Txndc9
KCNC2,Kcnc2
SESTD1,Sestd1
TMBIM6,Tmbim6
GIGYF2,Gigyf2
KDM3A,Kdm3a
DENND5B,Dennd5b
TTC21B,Ttc21b
SLC3A1,Slc3a1
TSHR,Tshr
RNF34,Rnf34
NFS1,Nfs1
ATG2A,Atg2a
ZNF638,Zfp638
EIF5B,Eif5b
CEP55,Cep55
PPM1B,Ppm1b
PSMD1,Psmd1
ZNF385B,Zfp385b
CAPS2,Caps2
STAB2,Stab2
MYL2,Myl2
FFAR4,Ffar4
STON2,Ston2
KCNJ13,Kcnj13
SCN1A,Scn1a
REEP1,Reep1
MIR192,Mir192
ROMO1,Romo1
RBP4,Rbp4
SNORC,Snorc
CUX2,Cux2
EHD1,Ehd1
PAIP2B,Paip2b
PDE6C,Pde6c
NGEF,Ngef
REV1,Rev1
SNORA79,Gm24241
ORAI1,Orai1
MORN3,Morn3
UBE2E3,Ube2e3
U6,Gm24382
FRA10AC1,Fra10ac1
SCN9A,Scn9a
MPHOSPH10,Mphosph10
MRPL35,Mrpl35
CDC42BPG,Cdc42bpg
SEL1L,Sel1l
NEU2,Neu2
GLIPR1,Glipr1
SH2B3,Sh2b3
INPP5D,Inpp5d
LRPPRC,Lrpprc
ITGA4,Itga4
TMEM120B,Tmem120b
LGI1,Lgi1
SCN7A,Scn7a
U6,Gm55611
IMMT,Immt
MEN1,Men1
NAGK,Nagk
CERKL,Cerkl
KRR1,Krr1
MORN2,Morn2
SLC35G1,Slc35g1
NEUROD1,Neurod1
RHOF,Rhof
MAP4K2,Map4k2
TEX261,Tex261
ATG16L1,Atg16l1
GALM,Galm
AMN1,Amn1
U6,Gm22290
XIRP2,Xirp2
ITPRID2,Itprid2
PTCD3,Ptcd3
HPD,Hpd
SF1,Sf1
PHLDA1,Phlda1
HNRNPLL,Hnrnpll
FLRT2,Flrt2
PSMD9,Psmd9
ETFBKMT,Etfbkmt
ABCG8,Abcg8
CFAP251,Cfap251
ABCG5,Abcg5
SNORD94,Snord94
PPP1R1C,Ppp1r1c
SAG,Sag
B3GALT1,B3galt1
PYGM,Pygm
POLR1A,Polr1a
PHF20,Phf20
ATXN2,Atxn2
BCL7A,Bcl7a
MLXIP,Mlxip
PLEKHH2,Plekhh2
UCKL1,Uckl1
ST3GAL5,St3gal5
ATL2,Atl2
RESF1,Resf1
STK39,Stk39
IL31,Il31
GALC,Galc
RASGRP2,Rasgrp2
DGKD,Dgkd
ZNF512B,Zfp512b
LRRC43,Lrrc43
BICD1,Bicd1
ATOH8,Atoh8
CYP1B1,Cyp1b1
PDE1A,Pde1a
RNU1-38P,Gm25004
MALL,Mall
B3GNT4,B3gnt4
GPR65,Gpr65
NPHP1,Nphp1
KCNK10,Kcnk10
DIABLO,Diablo
CHRM4,Chrm4
THADA,Thada
CERS6,Cers6
MDK,Mdk
VPS33A,Vps33a
BUB1,Bub1
NRXN2,Nrxn2
FGD4,Fgd4
SPATA7,Spata7
PRPF6,Prpf6
NOSTRIN,Nostrin
CDC42EP3,Cdc42ep3
C20orf204,Gm29797
ACOXL,Acoxl
LBH,Lbh
NT5DC3,Nt5dc3
QPCT,Qpct
CLIP1,Clip1
PRKD3,Prkd3
SPC25,Spc25
DNAJC10,Dnajc10
USP40,Usp40
BCL2L11,Bcl2l11
HSP90B1,Hsp90b1
SOX18,Sox18
G6PC2,G6pc2
ZC3H14,Zc3h14
RGS19,Rgs19
NDUFAF7,Ndufaf7
YPEL5,Ypel5
RNU6-958P,Gm55119
ZCCHC8,Zcchc8
OPRL1,Oprl1
DGKZ,Dgkz
UQCC6,Uqcc6
CEBPZ,Cebpz
MYT1,Myt1
ALK,Alk
RNU6-242P,Gm23423
ABCB11,Abcb11
RSRC2,Rsrc2
SLC22A12,Slc22a12
TDG,Tdg
CEBPZOS,Cebpzos
BRAP,Brap
DNM1L,Dnm1l
PCMTD2,Pcmtd2
SULT6B1,Sult6b1
FRZB,Frzb
ANAPC1,Anapc1
HAAO,Haao
WASHC1,Washc1
GLT8D2,Glt8d2
EIF2AK2,Eif2ak2
KNTC1,Kntc1
EML5,Eml5
GPATCH11,Gpatch11
CLIP4,Clip4
MTA3,Mta3
UGT1A1,Ugt1a1
MERTK,Mertk
NCKAP1,Nckap1
HEATR5B,Heatr5b
HCFC2,Hcfc2
SLC6A12,Slc6a12
RNU6-137P,Gm22259
DHRS9,Dhrs9
HCAR1,Hcar1
KCNG3,Kcng3
DENR,Denr
YARS2,Yars2
PCARE,Pcare
STRN,Strn
SLC6A13,Slc6a13
MROH2A,Mroh2a
PKP2,Pkp2
TOGARAM2,Togaram2
CREB3L1,Creb3l1
HJURP,Hjurp
CCDC62,Ccdc62
PRDX5,Prdx5
RNU6-577P,Gm24905
ABCD2,Abcd2
EML4,Eml4
TMEM87B,Tmem87b
MSL3B,Msl3l2
WDR43,Wdr43
INSYN2A,Insyn2a
ZNF334,Zfp334
TRMT112,Trmt112
SYT10,Syt10
AFF3,Aff3
NPS,Nps
LRP2,Lrp2
SNORD53B,Gm22858
REDIC1,Redic1
SNORD53,Snord53
FOXI2,Foxi2
TRPM8,Trpm8
SNORD92,Snord92
ESRRA,Esrra
PHF21A,Phf21a
FBLN7,Fbln7
HIP1R,Hip1r
CLRN3,Clrn3
DUSP19,Dusp19
KDM5A,Kdm5a
SLC13A3,Slc13a3
VIT,Vit
NUP35,Nup35
MAPKAPK5,Mapkapk5
SPDYA,Spdya
CATSPERZ,Catsperz
TTC8,Ttc8
SLC2A13,Slc2a13
PKDCC,Pkdcc
ZC3H8,Zc3h8
PTPRE,Ptpre
IAH1,Iah1
KCNK4,Kcnk4
LONRF2,Lonrf2
SPP2,Spp2
SLC2A10,Slc2a10
ZC3H6,Zc3h6
LARGE2,Large2
PPP1CB,Ppp1cb
FKBP2,Fkbp2
EYA2,Eya2
ZNF804A,Zfp804a
CHST10,Chst10
TMEM116,Tmem116
SLC8A1,Slc8a1
NMS,Nms
CPSF3,Cpsf3
CPNE8,Cpne8
SH3BP4,Sh3bp4
VPS37B,Vps37b
FSIP2,Fsip2
FOXN3,Foxn3
POLR1B,Polr1b
LRRK2,Lrrk2
PEX16,Pex16
ZC3H15,Zc3h15
MKI67,Mki67
ABCB9,Abcb9
NPAS2,Npas2
FEZ2,Fez2
GPR137,Gpr137
CCDC77,Ccdc77
NAA25,Naa25
ITGB1BP1,Itgb1bp1
THUMPD2,Thumpd2
EFCAB11,Efcab11
FREY1,Frey1
CRIM1,Crim1
CCDC87,Ccdc87
PLB1,Plb1
ZMYND8,Zmynd8
CTSF,Ctsf
B4GALNT3,B4galnt3
TMEM178A,Tmem178
OGFOD2,Ogfod2
ITGAV,Itgav
BAD,Bad
MAPK8IP1,Mapk8ip1
CHCHD5,Chchd5
TDP1,Tdp1
FAM98A,Fam98a
ASAP2,Asap2
ACTN3,Actn3
NINJ2,Ninj2
SLC20A1,Slc20a1
ARL6IP4,Arl6ip4
MGMT,Mgmt
RASGRP3,Rasgrp3
KCNK13,Kcnk13
PLCB3,Plcb3
ZDHHC24,Zdhhc24
TRAFD1,Trafd1
PITPNM2,Pitpnm2
CRY2,Cry2
EBF3,Ebf3
PSMC1,Psmc1
TBC1D8,Tbc1d8
BBS1,Bbs1
FAM171B,Fam171b
C10orf143,9430038I01Rik
LTBP1,Ltbp1
CNOT11,Cnot11
CKAP2L,Ckap2l
ZSWIM2,Zswim2
SNORD89,Snord89
SLC35C1,Slc35c1
RNF149,Rnf149
VEGFB,Vegfb
CALCRL,Calcrl
IL1A,Il1a
FOSL2,Fosl2
TRIM22,Trim75
MPHOSPH9,Mphosph9
GLRX3,Glrx3
CALM2,Calm1
WNK1,Wnk1
DNAJC4,Dnajc4
HECTD4,Hectd4
DPP3,Dpp3
MBOAT2,Mboat2
BBS5,Bbs5
RNU6-1006P,Gm22929
TFPI,Tfpi
NCOA3,Ncoa3
MTRFR,Mtrfr
LRRC4C,Lrrc4c
CHST1,Chst1
IL1B,Il1b
NUDT22,Nudt22
CREG2,Creg2
TCERG1L,Tcerg1l
BABAM2,Babam2
U2,Gm24666
RFX8,Rfx8
PELI3,Peli3
IL36G,Il36g
MYO3B,Myo3b
TRPT1,Trpt1
TTC27,Ttc27
IL36A,Il36a
SYT13,Syt13
TTC7B,Ttc7b
IFTAP,Iftap
TRIM6,Trim6
MRPL11,Mrpl11
SBNO1,Sbno1
SULF2,Sulf2
RBKS,Rbks
IL36B,Il36b
GULP1,Gulp1
OR52B6,Or52b6-ps1
RAG2,Rag2
RAG1,Rag1
NPAS4,Npas4
IL36RN,Il36rn
ERICH2,Erich2
PRDM11,Prdm11
KMT5A,Kmt5a
TRAF6,Traf6
FERMT3,Fermt3
IL1F10,Il1f10
PPP2R2D,Ppp2r2d
UBQLN3,Ubqln3
CNTN1,Cntn1
KIDINS220,Kidins220
OR51I2,Or51i2
RILPL2,Rilpl2
IL1RN,Il1rn
SLC4A1AP,Slc4a1ap
SLC29A2,Slc29a2
OR51M1,Or51m1
PRR5L,Prr5l
SNRNP35,Snrnp35
PREX1,Prex1
RILPL1,Rilpl1
GAD1,Gad1
SUPT7L,Supt7l
BRMS1,Brms1
SERGEF,Sergef
TP53I11,Trp53i11
PSD4,Psd4
COMMD9,Commd9
MAP4K4,Map4k4
COL3A1,Col3a1
BNIP3,Bnip3
RPS6KA5,Rps6ka5
STIP1,Stip1
ARFGEF2,Arfgef2
YIF1A,Yif1a
GPN1,Gpn1
KCNC1,Kcnc1
TSPAN18,Tspan18
CNIH2,Cnih2
MYOD1,Myod1
GORASP2,Gorasp2
RAB1B,Rab1b
LDLRAD3,Ldlrad3
DDX55,Ddx55
RPH3A,Rph3a
RAD52,Rad52
OTOG,Otog
DGLUCY,Dglucy
JAKMIP3,Jakmip3
PAX8,Pax8
CSE1L,Cse1l
KLC2,Klc2
COL5A2,Col5a2
EIF2B1,Eif2b1
FCHSD2,Fchsd2
ZNF512,Zfp512
ID2,Id2
CD82,Cd82
ERC1,Erc1
BIRC6,Birc6
PACS1,Pacs1
DPYSL4,Dpysl4
GPR68,Gpr68
TLK1,Tlk1
U6,Gm25127
GTF2H3,Gtf2h3
MACROD1,Macrod1
FBXL14,Fbxl14
USH1C,Ush1c
RNF144A,Rnf144a
GNAS,Gnas
GCKR,Gckr
STAU1,Stau1
PDZRN4,Pdzrn4
BUD13,Bud13
ALX4,Alx4
ADIPOR2,Adipor2
FLRT1,Flrt1
TCTN2,Tctn2
RSAD2,Rsad2
STK32C,Stk32c
FNDC4,Fndc4
SF3B2,Sf3b2
P2RY6,P2ry6
NELFCD,Nelfcd
MTIF2,Mtif2
TRIM44,Trim44
OTUB1,Otub1
ATP6V0A2,Atp6v0a2
OAS3,Oas3
ABCC8,Abcc8
OR51G2,Or51g2
CATSPER1,Catsper1
DDX27,Ddx27
ZPR1,Zpr1
PPP4R3A,Ppp4r3a
OR51T1,Or51t4
CTSZ,Ctsz
OR51S1,Or51s1
COX8A,Cox8a
APOA5,Apoa5
WDR75,Wdr75
CLHC1,Clhc1
CST6,Cst6
OR51F2,Or51f2
TUBB1,Tubb1
METTL8,Mettl8
IFT172,Ift172
CACNA2D4,Cacna2d4
BANF1,Banf1
ATP5F1E,Atp5f1e
EXT2,Ext2
EIF1AD,Eif1ad
LRRC27,Lrrc27
GXYLT1,Gxylt1
OAS2,Oas2
RELT,Relt
PRELID3B,Prelid3b
OR51C1P,Or51f23b
ZNFX1,Znfx1
NAA40,Naa40
CATSPERB,Catsperb
SLC40A1,Slc40a1
KCNJ11,Kcnj11
OR51E2,Or51e2
SART1,Sart1
DCAF17,Dcaf17
OR51E1,Or51e1
SNORD12C,Gm25878
DNAH10,Dnah10
OR51D1,Or51d1
ASNSD1,Asnsd1
YAF2,Yaf2
ZNF831,Zfp831
NUCB2,Nucb2
RTN4,Rtn4
SNORD12,Snord12
TRIM68,Trim68
IL1R2,Il1r2
RCOR2,Rcor2
DTX1,Dtx1
FAM168A,Fam168a
OR52M1,Or52m1
KCNB1,Kcnb1
AQP11,Aqp11
SIK3,Sik3
PTGIS,Ptgis
OR52K2,Or52k2
PAMR1,Pamr1
EDN3,Edn3
ASDURF,Asdurf
RASAL1,Rasal1
IL1R1,Il1r1
TRIM21,Trim21
TC2N,Tc2n
PLEKHB1,Plekhb1
CLNS1A,Clns1a
B4GALT5,B4galt5
CFAP73,Cfap73
LRTM2,Lrtm2
ANKAR,Ankar
DCDC2C,Dcdc2c
DRAP1,Drap1
INPP5A,Inpp5a
IL1RL2,Il1rl2
RSF1,Rsf1
PIK3C2A,Pik3c2a
CYBRD1,Cybrd1
RRM1,Rrm1
CCDC92,Ccdc92
PHACTR3,Phactr3
MARK2,Mark2
RAB6A,Rab6a
DCP1B,Dcp1b
ACCSL,Accsl
C11orf68,AI837181
IL1RL1,Il1rl1
DDX54,Ddx54
SIDT2,Sidt2
FBLN5,Fbln5
DYNC1I2,Dync1i2
AAMDC,Aamdc
SLC9A8,Slc9a8
PPHLN1,Pphln1
EML6,Eml6
STIM1,Stim1
ZNF664,Zfp664
FOSL1,Fosl1
IL18R1,Il18r1
MRPL48,Mrpl48
C11orf96,Gm13889
PTPN18,Ptpn18
OSGEPL1,Osgepl1
RFLNA,Rflna
FIBP,Fibp
KRTCAP3,Krtcap3
RHOG,Rhog
INTS4,Ints4
IMP4,Imp4
IL18RAP,Il18rap
SPATA2,Spata2
NKX6-2,Nkx6-2
ALKBH3,Alkbh3
ORMDL1,Ormdl1
RITA1,Rita1
RNF114,Rnf114
CTSW,Ctsw
PCSK7,Pcsk7
SLC9A4,Slc9a4
CCDC115,Ccdc115
SPINDOC,Spindoc
KCTD14,Kctd14
FKBP4,Fkbp4
PGAP2,Pgap2
SNAI1,Snai1
EFEMP2,Efemp2
SLC25A12,Slc25a12
NRBP1,Nrbp1
NDUFC2,Ndufc2
SPTBN1,Sptbn1
SCARB1,Scarb1
IQCD,Iqcd
SYCP2,Sycp2
RNF214,Rnf214
PLEKHA7,Plekha7
THRSP,Thrsp
SLC9A2,Slc9a2
MUS81,Mus81
ITFG2,Itfg2
ADGRA1,Adgra1
ALLC,Allc
RTN3,Rtn3
HSD17B12,Hsd17b12
SLC1A2,Slc1a2
PRICKLE1,Prickle1
PEDS1,Peds1
ALG8,Alg8
DNAJB13,Dnajb13
NRIP2,Nrip2
MFSD9,Mfsd9
PMS1,Pms1
TEX52,Tex52
FOXM1,Foxm1
UCP2,Ucp2
C11orf58,1110004F10Rik
KCTD21,Kctd21
TMEM182,Tmem182
UCP3,Ucp3
MIR129-2,Mir129b
RHNO1,Rhno1
TPCN1,Tpcn1
SNX32,Snx32
USP35,Usp35
PPM1G,Ppm1g
BACE1,Bace1
NUP98,Nup98
ATL3,Atl3
TULP3,Tulp3
GAB2,Gab2
DHX37,Dhx37
CIMIP6,4930505A04Rik
RNASEH1,Rnaseh1
OVOL1,Ovol1
PTPN1,Ptpn1
ADAMTS20,Adamts20
SOX6,Sox6
AP5B1,Ap5b1
C2CD3,C2cd3
SMPD4,Smpd4
TEAD4,Tead4
GTF3C2,Gtf3c2
RNASEH2C,Rnaseh2c
MSTN,Mstn
ADI1,Adi1
ACYP2,Acyp2
NARS2,Nars2
C2orf88,1700019D03Rik
TTC17,Ttc17
FAM217B,Fam217b
KAT5,Kat5
RIPOR3,Ripor3
ADAM8,Adam8
TRAPPC12,Trappc12
PLAAT3,Plaat3
PUS7L,Pus7l
HIBCH,Hibch
PARD6B,Pard6b
MIR708,Mir708
SNX17,Snx17
MRPS9,Mrps9
RNU6-544P,Gm24596
INSC,Insc
CDH26,Cdh26
RELA,Rela
GPR45,Gpr45
ZNF513,Zfp513
TGFBRAP1,Tgfbrap1
CD44,Cd44
LGALS12,Lgals12
DSCAML1,Dscaml1
PRMT8,Prmt8
TUBGCP2,Tubgcp2
C2orf49,AI597479
API5,Api5
EIF2B4,Eif2b4
IRAK4,Irak4
PRCP,Prcp
PLAAT5,Plaat5
EIPR1,Eipr1
INPP1,Inpp1
ART1,Art1
SLC8B1,Slc8b1
ADNP,Adnp
PSME4,Psme4
CALCB,Calcb
DDIAS,Ddias
PPME1,Ppme1
ZNF511,Zfp511
TWF1,Twf1
MFSD6,Mfsd6
CRACR2A,Cracr2a
DPM1,Dpm1
SLC22A8,Slc22a8
CALCA,Calca
ART5,Art5
RAB30,Rab30
CDH4,Cdh4
MOCS3,Mocs3
PLBD2,Plbd2
CYP2R1,Cyp2r1
NEMP2,Nemp2
NCK2,Nck2
SLC22A6,Slc22a6
FXYD6,Fxyd6
PDHX,Pdhx
MPV17,Mpv17
TMEM117,Tmem117
CALY,Caly
PDE3B,Pde3b
PCNX3,Pcnx3
PCF11,Pcf11
TMPRSS13,Tmprss13
PGM2L1,Pgm2l1
IL10RA,Il10ra
TAF4,Taf4
UXS1,Uxs1
SDS,Sds
SLC3A2,Slc3a2
FUOM,Fuom
SMIM35,Smim35
AMER3,Amer3
APIP,Apip
PSMA1,Psma1
MAP3K11,Map3k11
SDSL,Sdsl
UCN,Ucn
RNF121,Rnf121
ECHS1,Echs1
TPCN2,Tpcn2
LHX5,Lhx5
LSM14B,Lsm14b
EHF,Ehf
KCNK7,Kcnk7
ANKRD42,Ankrd42
ECRG4,Ecrg4
TRIM54,Trim54
NELL2,Nell2
SCN4B,Scn4b
COPB1,Copb1
YIPF4,Yipf4
SCN2B,Scn2b
PSMA7,Psma7
FAM168B,Fam168b
MTG1,Mtg1
ADM,Adm
SNORD26,Gm25894
NLRC4,Nlrc4
SNORD27,Gm24452
KCNE3,Kcne3
RBM19,Rbm19
CCDC90B,Ccdc90b
RUFY4,Rufy4
LIPT2,Lipt2
SNORD29,Gm22744
FAM89B,Fam89b
ELF5,Elf5
SS18L1,Ss18l1
SNORD30,Gm22680
RRAS2,Rras2
SBF2,Sbf2
ZNRD2,Znrd2
ASB3,Asb3
SLC30A6,Slc30a6
SLC5A7,Slc5a7
CXCR2,Cxcr2
SPON1,Spon1
SULT1C3,Sult1c1
WDR74,Wdr74
SWAP70,Swap70
NUMA1,Numa1
LTBP3,Ltbp3
SULT1C2,Sult1c2
CAT,Cat
MTG2,Mtg2
CHRDL2,Chrdl2
SLC30A3,Slc30a3
GPR75,Gpr75
CD3E,Cd3e
WEE1,Wee1
STX5,Stx5a
FAR1,Far1
PAOX,Paox
TBX5,Tbx5
HRH3,Hrh3
RNF169,Rnf169
MPZL2,Mpzl2
SPAST,Spast
ARPC2,Arpc2
SPRN,Sprn
PTH,Pth
XRRA1,Xrra1
OSBPL2,Osbpl2
CD3D,Cd3d
TBX3,Tbx3
CAD,Cad
SNTG2,Sntg2
BTBD10,Btbd10
NAT10,Nat10
TOMT,Tomt
SCYL1,Scyl1
ERLEC1,Erlec1
DBX2,Dbx2
NXF1,Nxf1
ZNF143,Zfp143
GCC2,Gcc2
U7,Rnu7
RALGDS,Ralgds
AAMP,Aamp
CYP2E1,Cyp2e1
CAPRIN1,Caprin1
DPY30,Dpy30
ANO6,Ano6
IPO7,Ipo7
UGGT1,Uggt1
TMEM223,Tmem223
MEMO1,Memo1
LAMTOR1,Lamtor1
ATRAID,Atraid
PNKD,Pnkd
CHAC2,Chac2
LMO2,Lmo2
TMEM18,Tmem18
MRGPRF,Mrgprf
TMEM179B,Tmem179b
SYCE1,Syce1
SRD5A2,Srd5a2
CD3G,Cd3g
SNORA23,Snora23
SLC5A6,Slc5a6
MRGPRD,Mrgprd
BMAL1,Bmal1
TAF6L,Taf6l
XDH,Xdh
NEU3,Neu3
UBE4A,Ube4a
POLR2G,Polr2g
RPS21,Rps21
TMEM41B,Tmem41b
TMBIM1,Tmbim1
FOLR2,Folr2
TCF23,Tcf23
IGHMBP2,Ighmbp2
SLC25A45,Slc25a45
ZBTB3,Zbtb3
FBXO3,Fbxo3
CABLES2,Cables2
TTC9C,Ttc9c
EHD3,Ehd3
DLG2,Dlg2
MRPL21,Mrpl21
ARID2,Arid2
RBBP8NL,Rbbp8nl
OR2AT4,Or2at4
FOLR1,Folr1
DENND5A,Dennd5a
TIGD3,Tigd3
ABHD1,Abhd1
TTC36,Ttc36
HNRNPUL2,Hnrnpul2
5S_rRNA,Gm56096
SAP130,Sap130
CATIP,Catip
GATA5,Gata5
INPPL1,Inppl1
MIR1-1,Mir1a-1
SH3YL1,Sh3yl1
MIR133A2,Mir133a-2
TEAD1,Tead1
SLCO4A1,Slco4a1
CEL,Cel
TMEM25,Tmem25
KHK,Khk
SLC11A1,Slc11a1
PARVA,Parva
CDC42EP2,Cdc42ep2
GALNT14,Galnt14
ACR,Acr
CPT1A,Cpt1a
BSCL2,Bscl2
SLCO2B1,Slco2b1
C11orf91,A930018P22Rik
LRRN4CL,Lrrn4cl
MRGBP,Mrgbp
CTDSP1,Ctdsp1
EMILIN1,Emilin1
NRIP3,Nrip3
OGFR,Ogfr
POLA2,Pola2
GTF3C5,Gtf3c5
MIR26B,Mir26b
ARSA,Arsa
IFT46,Ift46
TMEM9B,Tmem9b
NRXN1,Nrxn1
AGBL5,Agbl5
VIL1,Vil1
AMMECR1L,Ammecr1l
MICAL2,Mical2
ASCL3,Ascl3
KIAA1549L,D430041D05Rik
ARCN1,Arcn1
GFI1B,Gfi1b
POLR2D,Polr2d
C11orf16,BC051019
FAM110C,Fam110c
TESMIN,Tesmin
WDR33,Wdr33
AKIP1,Akip1
USP37,Usp37
DIDO1,Dido1
CLPB,Clpb
TSC1,Tsc1
CAPN13,Capn13
GAL,Gal
HIPK3,Hipk3
PHLDB1,Phldb1
CDCA5,Cdca5
LIMS2,Lims2
RANBP2,Ranbp2
RIC8A,Ric8a
GID8,Gid8
CNOT9,Cnot9
MAPRE3,Mapre3
SAC3D1,Sac3d1
LCLAT1,Lclat1
GPR17,Gpr17
SNX15,Snx15
DENND2B,Dennd2b
SLC17A9,Slc17a9
ARRB1,Arrb1
DPYSL5,Dpysl5
PLCD4,Plcd4
SPACA9,Spaca9
CSTF3,Cstf3
ARL2,Arl2
SIRT3,Sirt3
PPP6R3,Ppp6r3
MIR124-3,Mir124a-3
AK8,Ak8
DKK3,Dkk3
SLC35F6,Slc35f6
ZNF142,Zfp142
YTHDF1,Ythdf1
GTF3C4,Gtf3c4
IWS1,Iws1
