Gene name,Pig gene name
TTC39B,TTC39B
F2RL2,F2RL2
KCNA7,KCNA7
LMTK3,LMTK3
F2R,F2R
F2RL1,F2RL1
DUSP1,DUSP1
GCNT3,GCNT3
RPL26L1,RPL26L1
RAD9A,RAD9A
CNPY3,CNPY3
GTF2A2,GTF2A2
C7orf57,C7orf57
KLHDC3,KLHDC3
GPX2,GPX2
USP46,USP46
KCNJ16,KCNJ16
ARTN,ARTN
NDUFB5,NDUFB5
UBE2G1,UBE2G1
CDK2AP2,CDK2AP2
CREBRF,CREBRF
SLC1A6,SLC1A6
CCDC32,CCDC32
EZR,EZR
KCNAB3,KCNAB3
TMEM192,TMEM192
INSL6,INSL6
ESR1,ESR1
CABP2,CABP2
BNIP1,BNIP1
ATP6V0B,ATP6V0B
EAPP,EAPP
PBK,PBK
TRIM37,TRIM37
MYO9B,MYO9B
RPUSD2,RPUSD2
USP13,USP13
NDUFV1,NDUFV1
CLRN2,CLRN2
PRKRA,PRKRA
LAP3,LAP3
SHISAL2B,SHISAL2B
SREK1IP1,SREK1IP1
PLAGL1,PLAGL1
ERGIC1,ERGIC1
NCF1,NCF1
CCDC24,CCDC24
POLN,POLN
PKM,PKM
NUGGC,NUGGC
SLC6A9,SLC6A9
MED20,MED20
MXD4,MXD4
ELP3,ELP3
CLCN1,CLCN1
CWC27,CWC27
PJVK,PJVK
YPEL2,YPEL2
H2BC5,H2BC5
ZFYVE28,ZFYVE28
MYCT1,MYCT1
USP49,USP49
ZNF165,ZNF165
TNFSF13,TNFSF13
LY6G6D,LY6G6D
MME,MME
CUL7,CUL7
CDHR2,CDHR2
PLEKHA3,PLEKHA3
KCTD15,KCTD15
SLC22A6,SLC22A6
ADGRF4,ADGRF4
EIF3B,EIF3B
PSMD1,PSMD1
ZSCAN16,ZSCAN16
ZKSCAN8P1,ZNF389
GRID2,GRID2
ZSCAN9,ZSCAN9
GPRC5C,GPRC5C
LCE3B,LCE3B
TNPO2,TNPO2
ADAMTS6,ADAMTS6
ZKSCAN4,ZKSCAN4
ATOH1,ATOH1
SLC22A8,SLC22A8
NKAPL,NKAPL
H2AC12,H2AC12
PRSS33,PRSS33
SMARCAD1,SMARCAD1
PRSS16,PRSS16
FASN,FASN
EPHX4,EPHX4
PNOC,PNOC
CHD9,CHD9
FNDC10,FNDC10
MMP23B,MMP23B
ZNF395,ZNF395
BRAT1,BRAT1
SPATA24,SPATA24
CIMAP1C,CIMAP1C
VGF,VGF
SLC35E2B,SLC35E2B
ASB15,ASB15
UBE2Q2,UBE2Q2
FBXO16,FBXO16
OR4K17,OR4K17
HTD2,HTD2
RAB14,RAB14
SP8,SP8
GAPT,GAPT
ZNF800,ZNF800
WNT8A,WNT8A
CRYGS,CRYGS
ZNF391,ZNF391
CD27,CD27
TBCCD1,TBCCD1
ZNF184,ZNF184
TAF8,TAF8
RNU6-178P,U6
PIANP,PIANP
TRAPPC9,TRAPPC9
NME5,NME5
HPGDS,HPGDS
SPTAN1,SPTAN1
FAM13B,FAM13B
PHOX2B,PHOX2B
DOCK4,DOCK4
FBXO22,FBXO22
AHSG,AHSG
SLC30A9,SLC30A9
FRS2,FRS2
FETUB,FETUB
ARFIP2,ARFIP2
ADAM28,ADAM28
NRG4,NRG4
KRT39,KRT39
BEND4,BEND4
KRTAP3-1,KRTAP3-1
SHISA3,SHISA3
HRG,HRG
TAF11,TAF11
GATAD2A,GATAD2A
GRXCR1,GRXCR1
PIK3R5,PIK3R5
CCSER1,CCSER1
SMIM8,SMIM8
TIMM10B,TIMM10B
IL5RA,IL5RA
SEZ6L2,SEZ6L2
C6orf163,C6orf163
ZNF383,ZNF383
CFAP206,CFAP206
TPP1,TPP1
EGF,EGF
RNU6-1330P,U6
FAM169A,FAM169A
ETFA,ETFA
WDR45,WDR45
ADAMDEC1,ADAMDEC1
RERGL,RERGL
NSUN6,NSUN6
SLC35A1,SLC35A1
NADK,NADK
CORO6,CORO6
ARL5B,ARL5B
ARL14EPL,ARL14EPL
CD74,CD74
RARS2,RARS2
ADAM7,ADAM7
CTXN3,CTXN3
TMEM52,TMEM52
MXD3,MXD3
ENPEP,ENPEP
ST18,ST18
CD1B,CD1B
LARP1,LARP1
KRT40,KRT40
SHPRH,SHPRH
CD1E,CD1E
OR4D1,OR4D1
TRIM16,TRIM16
MYL11,MYL11
RHOA,RHOA
CMTR2,CMTR2
CIDEB,CIDEB
ACAD9,ACAD9
ZNF23,ZNF23
ABHD4,ABHD4
GAK,GAK
GPR135,GPR135
BBS5,BBS5
SPINK6,SPINK6
OR10T2,OR10T2
MARCOL,MARCOL
PRRT2,PRRT2
DR1,DR1
ZNF226,ZNF226
ZNF286A,ZNF286A
SPINK14,SPINK14
RRS1,RRS1
BAZ2A,BAZ2A
MAPKAPK2,MAPKAPK2
CAP2,CAP2
WDR36,WDR36
KLHL41,KLHL41
ADHFE1,ADHFE1
OR10A4,OR10A4
PAGR1,PAGR1
FASTKD1,FASTKD1
FADS2,FADS2
MVP,MVP
IL24,IL24
LMAN2,LMAN2
FASTK,FASTK
HMMR,HMMR
KIF22,KIF22
PPIG,PPIG
TMEM175,TMEM175
FCMR,FCMR
FAM161B,FAM161B
ZNF227,ZNF227
PPFIA2,PPFIA2
COQ6,COQ6
OR4D10,OR4D10
PIGR,PIGR
ZBTB16,ZBTB16
FAM8A1,FAM8A1
USH1C,USH1C
PHACTR1,PHACTR1
GP9,GP9
KLK9,KLK9
VXN,VXN
RAB43,RAB43
KLK10,KLK10
CUL1,CUL1
SLFN14,SLFN14
C1orf116,C1orf116
KLK11,KLK11
MDFI,MDFI
SNORD7,SNORD7
PRMT6,PRMT6
RNF135,RNF135
SH3BGRL3,SH3BGRL3
SCAMP1,SCAMP1
RNU2-71P,U2
ZNF704,ZNF704
MAPK8IP3,MAPK8IP3
CD52,CD52
ISY1,ISY1
COL11A2,COL11A2
ZNF683,ZNF683
AZIN1,AZIN1
NOP10,NOP10
DAPK2,DAPK2
DGKQ,DGKQ
ABCA9,ABCA9
TINAGL1,TINAGL1
FAM170A,FAM170A
KLK12,KLK12
CD14,CD14
PAK6,PAK6
MAT2B,MAT2B
CXCR6,CXCR6
TAF1B,TAF1B
ENTPD5,ENTPD5
PROS1,PROS1
PEF1,PEF1
ORC1,ORC1
SLC26A1,SLC26A1
ABCA6,ABCA6
OTOG,OTOG
GRHL1,GRHL1
IDUA,IDUA
BBOF1,BBOF1
MROH2B,MROH2B
SDE2,SDE2
CRISPLD2,CRISPLD2
H3-3A,H3-3A
KLK14,KLK14
ALDH6A1,ALDH6A1
FGFRL1,FGFRL1
PPFIBP2,PPFIBP2
KLF11,KLF11
PIF1,PIF1
BTNL2,BTNL2
RIPPLY2,RIPPLY2
ZDHHC7,ZDHHC7
THEMIS,THEMIS
ACBD3,ACBD3
FAM193A,FAM193A
MCUR1,MCUR1
MIXL1,MIXL1
VSIG10L,VSIG10L
STX19,STX19
PHACTR2,PHACTR2
NVL,NVL
ETFB,ETFB
VSX2,VSX2
NSUN3,NSUN3
KIAA0513,KIAA0513
ABCD4,ABCD4
DAB2,DAB2
CLDND2,CLDND2
ARL13B,ARL13B
NKG7,NKG7
TNK1,TNK1
LIM2,LIM2
CDR2,CDR2
PLEKHO2,PLEKHO2
C19orf84,C19orf84
ERI2,ERI2
ANKDD1A,ANKDD1A
HPCAL1,HPCAL1
CCHCR1,CCHCR1
DCUN1D3,DCUN1D3
LYRM1,LYRM1
SNORA80B,SNORA80B
TPK1,TPK1
PRMT7,PRMT7
RGMA,RGMA
KRT32,KRT32
EBAG9,EBAG9
KRT36,KRT36
VRTN,VRTN
TENM2,TENM2
LIN52,LIN52
KLHDC1,KLHDC1
BNIP2,BNIP2
VIPR1,VIPR1
KRT15,KRT15
SDK1,SDK1
C9,C9
KRT19,KRT19
ABCC11,ABCC11
NEMF,NEMF
HDDC3,HDDC3
SYBU,SYBU
RNU6-1008P,U6
OBSL1,OBSL1
CNIH4,CNIH4
UNC45A,UNC45A
ATP2B3,ATP2B3
EIF1,EIF1
SNORA55,SNORA55
HEYL,HEYL
F12,F12
BZW2,BZW2
HPCAL4,HPCAL4
SPDL1,SPDL1
TNIP2,TNIP2
PABPC4,PABPC4
KRT35,KRT35
RPL38,RPL38
ADD1,ADD1
RN7SL3,Metazoa_SRP
RNU6-189P,U6
ARF6,ARF6
CFL2,CFL2
BUD13,BUD13
INHA,INHA
STK11IP,STK11IP
TTYH2,TTYH2
ZPR1,ZPR1
SEC22C,SEC22C
MTSS2,MTSS2
EEF1A2,EEF1A2
ECM1,ECM1
BAZ1A,BAZ1A
INSYN2B,INSYN2B
DOCK2,DOCK2
TBX6,TBX6
NUP42,NUP42
PRC1,PRC1
SNX20,SNX20
DNAI2,DNAI2
ENSA,ENSA
SLC4A3,SLC4A3
IPCEF1,IPCEF1
ATP6V0D1,ATP6V0D1
DLG3,DLG3
AVL9,AVL9
SS18L2,SS18L2
KIF19,KIF19
KLHL40,KLHL40
PARPBP,PARPBP
HHATL,HHATL
GOLPH3L,GOLPH3L
APOA5,APOA5
VPS33B,VPS33B
PPP2R3C,PPP2R3C
LFNG,LFNG
APOA4,APOA4
HORMAD1,HORMAD1
INPP5F,INPP5F
APOC3,APOC3
BTBD17,BTBD17
CFAP263,CFAP263
CDCA3,CDCA3
LGALS3BP,LGALS3BP
APOA1,APOA1
SMG1,SMG1
PRKAA1,PRKAA1
SDC1,SDC1
ADRA2C,ADRA2C
SPSB2,SPSB2
TTYH1,TTYH1
SMIM43,SMIM43
ASH2L,ASH2L
CD163,CD163
RHOB,RHOB
SIK3,SIK3
CCDC13,CCDC13
OLA1,OLA1
RNU6-1042P,U6
SNAP91,SNAP91
SEC23IP,SEC23IP
CSTF2,CSTF2
MCL1,MCL1
NFKB1,NFKB1
RPL37,RPL37
HIGD1A,HIGD1A
PRORP,PRORP
WNT3A,WNT3A
C1orf35,C1orf35
SNORD72,SNORD72
CANT1,CANT1
SV2B,SV2B
MAP3K1,MAP3K1
NOX1,NOX1
ACKR2,ACKR2
TBL2,TBL2
SETD9,SETD9
CYP8B1,CYP8B1
LENG9,LENG9
CDC42EP5,CDC42EP5
MRPL55,MRPL55
ZBTB47,ZBTB47
VIRMA,VIRMA
C1QTNF1,C1QTNF1
ZNF8,ZNF8
SP9,SP9
CIR1,CIR1
ZNF544,ZNF544
IQCF1,IQCF1
PSMA6,PSMA6
IQCF2,IQCF2
CDKL3,CDKL3
IQCF5,IQCF5
SCRN3,SCRN3
PARP3,PARP3
XKRX,XKRX
ENGASE,ENGASE
TBK1,TBK1
WDR73,WDR73
BGN,BGN
ANK3,ANK3
MIR885,ssc-mir-885
ZKSCAN7,ZKSCAN7
DLD,DLD
ESRP1,ESRP1
RBFOX3,RBFOX3
KCNC3,KCNC3
UBE2B,UBE2B
NR1H2,NR1H2
GC,GC
GIGYF2,GIGYF2
MIR504,ssc-mir-504
CDKN2AIPNL,CDKN2AIPNL
GLRA2,GLRA2
OR51M1,OR51M1
UBLCP1,UBLCP1
LAMP2,LAMP2
BSCL2,BSCL2
ENPP7,ENPP7
CBX2,CBX2
SYT16,SYT16
IL12B,IL12B
ZNF660,ZNF660
VIPAS39,VIPAS39
NMB,NMB
ZNF197,ZNF197
NIPA1,NIPA1
CXXC4,CXXC4
SLC30A5,SLC30A5
RTL5,RTL5
ANKRD37,ANKRD37
UFSP2,UFSP2
ZNF35,ZNF35
OR52K1,OR52K1
CCDC87,CCDC87
CCS,CCS
NIPA2,NIPA2
SUN3,SUN3
SCN10A,SCN10A
CCNB1,CCNB1
CFAP96,CFAP96
SMS,SMS
RBM14,RBM14
GJC2,GJC2
DPY19L4,DPY19L4
RBM4,RBM4
DCX,DCX
TRIM11,TRIM11
TUBGCP5,TUBGCP5
TIMD4,TIMD4
SPIB,SPIB
GNS,GNS
TRIM17,TRIM17
CCDC71L,CCDC71L
CAPN7,CAPN7
MED7,MED7
GARIN3,GARIN3
CSNK1G3,CSNK1G3
AHSA1,AHSA1
NDUFAF6,NDUFAF6
MYBPC2,MYBPC2
ARHGAP32,ARHGAP32
PCDH7,PCDH7
TLR3,TLR3
PPIH,PPIH
KBTBD2,KBTBD2
PGM2,PGM2
VWDE,VWDE
CFAP418,CFAP418
GARIN5A,GARIN5A
CSGALNACT1,CSGALNACT1
SPTLC2,SPTLC2
SH3BP5,SH3BP5
SALL1,SALL1
EMC10,EMC10
CDX4,CDX4
CYFIP1,CYFIP1
SEPTIN1,SEPTIN1
GALNT16,GALNT16
TEC,TEC
TOMM7,TOMM7
WIF1,WIF1
ESYT2,ESYT2
IL34,IL34
ITK,ITK
ZNF135,ZNF135
STIM2,STIM2
LEMD3,LEMD3
TLCD3B,TLCD3B
HOXA10,HOXA10
METTL6,METTL6
TMEM178B,TMEM178B
THOC3,THOC3
MBTPS1,MBTPS1
PDLIM2,PDLIM2
YBX1,YBX1
DNAH11,DNAH11
SCARB1,SCARB1
EAF1,EAF1
ANO5,ANO5
ERH,ERH
SLC39A9,SLC39A9
RNU6-1024P,U6
COLQ,COLQ
ZNF329,ZNF329
FAM174B,FAM174B
B3GNT8,B3GNT8
RPL36,RPL36
PSMD7,PSMD7
SPESP1,SPESP1
CLDN19,CLDN19
CGNL1,CGNL1
P3H1,P3H1
MICOS13,MICOS13
RNU6-237P,U6
ABCC12,ABCC12
HSD11B1L,HSD11B1L
WIPF3,WIPF3
KIAA1191,KIAA1191
POLR2M,POLR2M
EXD2,EXD2
C7orf25,C7orf25
RUNDC3B,RUNDC3B
VTI1A,VTI1A
MIR421,ssc-mir-421
MIR374B,MIR374B
MIR374A,ssc-mir-374a
ZCCHC13,ZCCHC13
TNFAIP8L3,TNFAIP8L3
IL13RA1,IL13RA1
OR52M1,OR52M1
OMG,OMG
BAG6,BAG6
TMEM231,TMEM231
HACL1,HACL1
OR51F2,OR51F2
EVI2B,EVI2B
COL13A1,COL13A1
WDR89,WDR89
MGAM2,MGAM2
TBC1D1,TBC1D1
STPG1,STPG1
OR51G2,OR51G2
OR51A7,OR51A7
EVI2A,EVI2A
KCNJ11,KCNJ11
OR6A2,OR6A2
MIR193A,ssc-mir-193a
MIR365B,ssc-mir-365-2
ARL10,ARL10
OR51E1,OR51E1
LETMD1,LETMD1
NOP16,NOP16
AIP,AIP
AHCYL2,AHCYL2
CHD7,CHD7
NADSYN1,NADSYN1
ELOB,ELOB
SEL1L,SEL1L
MFSD11,MFSD11
ATP11C,ATP11C
RCAN3,RCAN3
CLTB,CLTB
HAS3,HAS3
PLEKHF2,PLEKHF2
FAF2,FAF2
STON2,STON2
CNBD1,CNBD1
EXOC3L4,EXOC3L4
ASH1L,ASH1L
DERPC,DERPC
UNC5A,UNC5A
RPL3L,RPL3L
CSRNP2,CSRNP2
NDUFB10,NDUFB10
SNAP23,SNAP23
HK3,HK3
LRRC56,LRRC56
SFSWAP,SFSWAP
RPS2,RPS2
NUP54,NUP54
ACOT6,ACOT6
MGAT5B,MGAT5B
THAP12,THAP12
DNAL1,DNAL1
UIMC1,UIMC1
DCUN1D4,DCUN1D4
ELN,ELN
PNMA1,PNMA1
PTGR2,PTGR2
IQSEC2,IQSEC2
CTNND1,CTNND1
LONP1,LONP1
ULK1,ULK1
ZNF346,ZNF346
APPBP2,APPBP2
SEMA3B,SEMA3B
ZNF410,ZNF410
TXLNA,TXLNA
PUS1,PUS1
TMED9,TMED9
RNU6-314P,U6
PIGL,PIGL
RNF151,RNF151
KCNJ13,KCNJ13
TBL3,TBL3
B4GALT7,B4GALT7
NGEF,NGEF
IQCC,IQCC
PAK3,PAK3
FAM167B,FAM167B
MARCKSL1,MARCKSL1
LRRC57,LRRC57
TSSK3,TSSK3
MMP17,MMP17
PROP1,PROP1
SLC16A4,SLC16A4
RMND5B,RMND5B
HAUS2,HAUS2
UBB,UBB
P2RX2,P2RX2
NEU2,NEU2
CHRNA1,CHRNA1
CATSPERD,CATSPERD
TRPV2,TRPV2
SGCB,SGCB
LSMEM2,LSMEM2
HYAL3,HYAL3
SPATA18,SPATA18
NOXO1,NOXO1
DUS3L,DUS3L
SNORD49B,SNORD49B
SNORD49A,SNORD49A
SNORD65,SNORD65
FGFR1,FGFR1
CDAN1,CDAN1
NAA80,NAA80
KLHL10,KLHL10
NSUN7,NSUN7
Y_RNA,Y_RNA
LAMTOR5,LAMTOR5
ZNF185,ZNF185
ARL5A,ARL5A
KLHL11,KLHL11
RNU1-20P,U1
DNAJB11,DNAJB11
ACLY,ACLY
NOXRED1,NOXRED1
NRTN,NRTN
TSEN2,TSEN2
STXBP6,STXBP6
YTHDF2,YTHDF2
VMAC,VMAC
RNU6-836P,U6
ATCAY,ATCAY
RNU6-1195P,U6
UCHL1,UCHL1
DHX57,DHX57
SYNGR3,SYNGR3
TMEM200B,TMEM200B
FBXO33,FBXO33
MECR,MECR
TTBK2,TTBK2
NHERF2,NHERF2
HAVCR2,HAVCR2
PLXNB1,PLXNB1
HECTD1,HECTD1
DAPK3,DAPK3
PIK3R1,PIK3R1
FRMD1,FRMD1
MGA,MGA
EEF2,EEF2
MOB1A,MOB1A
HLX,HLX
MTHFD2,MTHFD2
C15orf39,C15orf39
MARK1,MARK1
UQCC4,UQCC4
PERCC1,PERCC1
CCDC154,CCDC154
COMMD4,COMMD4
SNORD37,SNORD37
PIAS4,PIAS4
ARHGAP17,ARHGAP17
TAFAZZIN,TAFAZZIN
ZBTB7A,ZBTB7A
CCR6,CCR6
MAP2K2,MAP2K2
RAB44,RAB44
WDR1,WDR1
PPIL1,PPIL1
ODAD4,ODAD4
C6orf89,C6orf89
CREB3L3,CREB3L3
PXMP2,PXMP2
CNP,CNP
USP37,USP37
DNAJC7,DNAJC7
C1orf115,C1orf115
DARS2,DARS2
PI16,PI16
MTCH1,MTCH1
CCDC51,CCDC51
CYB5B,CYB5B
NEIL1,NEIL1
SIRT6,SIRT6
TSPAN19,TSPAN19
TMA7,TMA7
MRFAP1L2,MRFAP1L2
TREX1,TREX1
PCGF3,PCGF3
SLC5A11,SLC5A11
HSP90B1,HSP90B1
PFKFB4,PFKFB4
BAG5,BAG5
KLC1,KLC1
INKA2,INKA2
PIM1,PIM1
MAN2C1,MAN2C1
RAB7B,RAB7B
TMEM217,TMEM217
BACH2,BACH2
TSTD1,TSTD1
ZRANB1,ZRANB1
CSN3,CSN3
NEUROG3,NEUROG3
WAC,WAC
USF1,USF1
FAM78A,FAM78A
ABL1,ABL1
RHOH,RHOH
TRERF1,TRERF1
CPLX2,CPLX2
MIDN,MIDN
POLR3K,POLR3K
PLCD4,PLCD4
MPG,MPG
KLF1,KLF1
TNFSF8,TNFSF8
NFIX,NFIX
MID1,MID1
TNC,TNC
TMEM219,TMEM219
VNN1,VNN1
PWWP2A,PWWP2A
CASP3,CASP3
PTCD2,PTCD2
ARHGAP30,ARHGAP30
DPEP1,DPEP1
TDG,TDG
BCS1L,BCS1L
NECTIN4,NECTIN4
ATF7IP2,ATF7IP2
KLHDC9,KLHDC9
PFDN2,PFDN2
UCN2,UCN2
LRRK2,LRRK2
TMEM89,TMEM89
NIT1,NIT1
SLC26A6,SLC26A6
C6orf132,C6orf132
RNU6-302P,U6
DEDD,DEDD
NLRC5,NLRC5
ZBTB32,ZBTB32
ZNF366,ZNF366
NKIRAS2,NKIRAS2
PTPN9,PTPN9
SLC6A15,SLC6A15
PEG3,PEG3
GPX3,GPX3
CCDC69,CCDC69
RNF25,RNF25
PLEKHG1,PLEKHG1
SIN3A,SIN3A
GM2A,GM2A
TCEANC,TCEANC
SLC36A3,SLC36A3
ALG13,ALG13
PLAC9,PLAC9
DHX58,DHX58
STK36,STK36
PPP1R3C,PPP1R3C
DCLRE1C,DCLRE1C
COQ8A,COQ8A
SLC36A2,SLC36A2
KAT2A,KAT2A
PDLIM7,PDLIM7
AKIRIN1,AKIRIN1
CYSRT1,CYSRT1
DNM1,DNM1
NDUFS5,NDUFS5
HSPB9,HSPB9
PPM1D,PPM1D
LRIF1,LRIF1
CELSR3,CELSR3
HHIP,HHIP
DENND2D,DENND2D
TTLL4,TTLL4
TEX2,TEX2
PTPRQ,PTPRQ
ANAPC10,ANAPC10
PLA2G4F,PLA2G4F
NCKIPSD,NCKIPSD
CHI3L2,CHI3L2
HSP90AA1,HSP90AA1
ZNF567,ZNF567
OTOGL,OTOGL
RAD1,RAD1
KMT2B,KMT2B
CYP27A1,CYP27A1
HEATR3,HEATR3
BRIX1,BRIX1
VPS39,VPS39
OAS1,OAS1
KRT17,KRT17
IP6K2,IP6K2
TKTL1,TKTL1
PPP2R5C,PPP2R5C
TMEM114,TMEM114
NFU1,NFU1
TRAF4,TRAF4
NDRG4,NDRG4
CENPH,CENPH
DRAM2,DRAM2
KGD4,KGD4
ABCE1,ABCE1
GCNT4,GCNT4
ANKRD31,ANKRD31
NHSL2,NHSL2
SHE,SHE
IL1RAPL1,IL1RAPL1
POC5,POC5
ARNT,ARNT
PCDH19,PCDH19
IDE,IDE
TMEM198,TMEM198
ABCA8,ABCA8
TMEM87A,TMEM87A
TSPAN6,TSPAN6
TBC1D8,TBC1D8
ARHGAP33,ARHGAP33
SERINC1,SERINC1
ATP5MC3,ATP5MC3
PKIB,PKIB
OTUD4,OTUD4
PTMA,PTMA
RNU6-680P,U6
SV2C,SV2C
ARMC12,ARMC12
IFIT5,IFIT5
CORO2B,CORO2B
FOXA1,FOXA1
IL1RAPL2,IL1RAPL2
BTBD7,BTBD7
IRGQ,IRGQ
C10orf90,C10orf90
NRK,NRK
CLPSL2,CLPSL2
ZNF576,ZNF576
IQGAP2,IQGAP2
CLPS,CLPS
SRRM5,SRRM5
SERPINA7,SERPINA7
LHFPL5,LHFPL5
ART3,ART3
POLD1,POLD1
COX8C,COX8H
OAS2,OAS2
GYG2,GYG2
OIT3,OIT3
PRIMA1,PRIMA1
SRPK1,SRPK1
PLA2G12B,PLA2G12B
TBPL2,TBPL2
P4HA1,P4HA1
GLCE,GLCE
UNC79,UNC79
SLC16A6,SLC16A6
MROH5,MROH5
ARHGAP44,ARHGAP44
C12orf43,C12orf43
MKRN2,MKRN2
ZMAT3,ZMAT3
SQLE,SQLE
PARP1,PARP1
C2orf15,C2orf15
UBE2NL,UBE2NL
PIM2,PIM2
GPR155,GPR155
PAX2,PAX2
GLA,GLA
PIK3CA,PIK3CA
EXOSC4,EXOSC4
CHRNA6,CHRNA6
ATP8A1,ATP8A1
THAP1,THAP1
RNF170,RNF170
ANO6,ANO6
DUSP22,DUSP22
UXT,UXT
NDUFS2,NDUFS2
HOOK3,HOOK3
CCDC120,CCDC120
PUF60,PUF60
PITPNA,PITPNA
SLC25A21,SLC25A21
HTR7,HTR7
TAF6,TAF6
RNF38,RNF38
MIDEAS,MIDEAS
IRF4,IRF4
A1CF,A1CF
S100Z,S100Z
CRHBP,CRHBP
MIR363,ssc-mir-363-1
MIR92A2,ssc-mir-92a-2
MIR19B2,ssc-mir-19b-2
MIR20B,ssc-mir-20b-1
FN1,FN1
PIGX,PIGX
IFNGR1,IFNGR1
RNU6-1046P,U6
SLC22A17,SLC22A17
CEP95,CEP95
ISLR2,ISLR2
AGGF1,AGGF1
CD99L2,CD99L2
TXNRD3,TXNRD3
MIR208A,MIR208A
MIR208B,ssc-mir-208b
CEBPE,CEBPE
JAKMIP1,JAKMIP1
SNORA47,SNORA47
TTC6,TTC6
ISLR,ISLR
PDE8B,PDE8B
SEZ6,SEZ6
STRA6,STRA6
ATF5,ATF5
CLTA,CLTA
RIMS1,RIMS1
HTR1F,HTR1F
DHPS,DHPS
ABHD14B,ABHD14B
TCTN2,TCTN2
GABRA3,GABRA3
TLR9,TLR9
PRPF39,PRPF39
RNU6-764P,U6
MIR105-1,ssc-mir-105-1
COL5A1,COL5A1
RFC4,RFC4
MIR105-2,ssc-mir-105-2
AR,AR
PDSS1,PDSS1
SPAG9,SPAG9
NFATC2IP,NFATC2IP
ABI1,ABI1
CDH13,CDH13
C3orf80,C3orf80
STAC,STAC
SNORD127,SNORD127
DOT1L,DOT1L
ARPC3,ARPC3
FKBP3,FKBP3
PRDX1,PRDX1
KDM6A,KDM6A
PLEKHJ1,PLEKHJ1
MIS18BP1,MIS18BP1
NASP,NASP
HSBP1,HSBP1
KNOP1,KNOP1
GPN3,GPN3
PRR15,PRR15
TBX20,TBX20
SF3A2,SF3A2
STAG2,STAG2
CCP110,CCP110
TMEM207,TMEM207
FANCM,FANCM
PLSCR5,PLSCR5
NKX3-2,NKX3-2
KHDRBS3,KHDRBS3
BOD1L1,BOD1L1
NR1I2,NR1I2
ATG9B,ATG9B
AMH,AMH
FAM216A,FAM216A
FBL,FBL
GBX1,GBX1
FOXL3,FOXL3
VPS29,VPS29
RNU1-35P,U1
TMEM65,TMEM65
KNG1,KNG1
MTNR1A,MTNR1A
GPRC5B,GPRC5B
GPAA1,GPAA1
RAD9B,RAD9B
FCN2,FCN2
TBC1D9,TBC1D9
SEMA3G,SEMA3G
DPY19L1,DPY19L1
RNF4,RNF4
IQCK,IQCK
TNNC1,TNNC1
MAU2,MAU2
TLE4,TLE4
NISCH,NISCH
WNT2,WNT2
PARD6A,PARD6A
CCDC33,CCDC33
ENKD1,ENKD1
ASZ1,ASZ1
CYP11A1,CYP11A1
C16orf86,C16orf86
MPP2,MPP2
TRUB1,TRUB1
GFOD2,GFOD2
DUSP29,DUSP29
PPTC7,PPTC7
GNG8,GNG8
SAMD8,SAMD8
HVCN1,HVCN1
SEMA7A,SEMA7A
DNAH1,DNAH1
S1PR5,S1PR5
CTTNBP2,CTTNBP2
CIITA,CIITA
SCFD2,SCFD2
LNX1,LNX1
PPP1CC,PPP1CC
UBL7,UBL7
GPBP1L1,GPBP1L1
RNASE10,RNASE10
RNASE12,RNASE12
GARIN2,GARIN2
OTP,OTP
TBCA,TBCA
ZNF793,ZNF793
CHPF2,CHPF2
TMEM69,TMEM69
PTPN23,PTPN23
SLC39A1,SLC39A1
TCTN1,TCTN1
SPINK5,SPINK5
ORAI2,ORAI2
HNRNPUL1,HNRNPUL1
SERBP1,SERBP1
CGRRF1,CGRRF1
PCM1,PCM1
ELP6,ELP6
STEAP2,STEAP2
COMTD1,COMTD1
CYP46A1,CYP46A1
CSPG5,CSPG5
CAMK2G,CAMK2G
MIER1,MIER1
ZNF777,ZNF777
MEF2A,MEF2A
RIPOR1,RIPOR1
NKX6-3,NKX6-3
EML1,EML1
MIR486-1,ssc-mir-486-2
RSRC1,RSRC1
DNLZ,DNLZ
GARIN1B,GARIN1B
UBAC1,UBAC1
ANK1,ANK1
NACC2,NACC2
TMEM250,TMEM250
LHX3,LHX3
PDK4,PDK4
PSME3,PSME3
WNK3,WNK3
SMIM33,SMIM33
STING1,STING1
QSOX2,QSOX2
DYNC1I1,DYNC1I1
ZNF667,ZNF667
NPHP3,NPHP3
TSR2,TSR2
ELSPBP1,ELSPBP1
PRRC2B,PRRC2B
FGD1,FGD1
CXXC5,CXXC5
UBE2D2,UBE2D2
TTC23,TTC23
ZNF772,ZNF772
TENM1,TENM1
DHX30,DHX30
SIX5,SIX5
MRPS27,MRPS27
INIP,INIP
SLC45A1,SLC45A1
GCLC,GCLC
CTCF,CTCF
ZNF382,ZNF382
RD3L,RD3L
ASPG,ASPG
UCHL5,UCHL5
SCARF1,SCARF1
SNX30,SNX30
TROAP,TROAP
OTC,OTC
MARK4,MARK4
ZNF883,ZNF883
RAPGEF1,RAPGEF1
TSPAN7,TSPAN7
MEIS2,MEIS2
KIF26A,KIF26A
CDC25A,CDC25A
B9D1,B9D1
MECP2,MECP2
ZBTB25,ZBTB25
AKAP5,AKAP5
MTHFD1,MTHFD1
KANK3,KANK3
CUL2,CUL2
RBM41,RBM41
KLHL31,KLHL31
RANBP10,RANBP10
PSMB8,PSMB8
GRIN1,GRIN1
