Gene name,Mouse gene name
SHISA7,Shisa7
PCDHB3,Pcdhb3
PNMA8C,Pnma8c
FXYD3,Fxyd3
TRIM14,Trim14
PDHB,Pdhb
PCDHB6,Pcdhb13
PCDHB7,Pcdhb15
BAIAP2,Baiap2
PCDHB16,Pcdhb17
CORO2A,Coro2a
GTF2E2,Gtf2e2
PCDHB13,Pcdhb16
TBC1D2,Tbc1d2
PCDHB14,Pcdhb20
MCAM,Mcam
PCDHB15,Pcdhb22
HELZ2,Helz2
TAF7,Taf7
SLC25A2,Slc25a2
MROH8,Mroh8
CHRNA2,Chrna2
GNAS,Gnas
MYOT,Myot
STYXL1,Styxl1
PIP5K1B,Pip5k1b
PEX5L,Pex5l
PKD2L2,Pkd2l2
CLU,Clu
GRK2,Grk2
MRPL20,Mrpl20
USP5,Usp5
VWA1,Vwa1
MDH2,Mdh2
WDR37,Wdr37
PABIR1,Pabir1
MMRN1,Mmrn1
PODNL1,Podnl1
ABCB10,Abcb10
FNBP1,Fnbp1
MTHFD2L,Mthfd2l
URB2,Urb2
MRPS24,Mrps24
C19orf85,Gm36210
ANKRD13D,Ankrd13d
RNF186,Rnf186
EREG,Ereg
OTUD3,Otud3
TTLL13,Ttll13
SLC7A8,Slc7a8
URGCP,Urgcp
AREG,Areg
PLA2G2E,Pla2g2e
THSD8,Gm49661
MEX3D,Mex3d
KNCN,Kncn
CERS1,Cers1
SPPL2A,Sppl2a
MSMO1,Msmo1
PTPRB,Ptprb
MKNK1,Mknk1
CACNB2,Cacnb2
CPE,Cpe
SCARA3,Scara3
SSH3,Ssh3
ALPK1,Alpk1
SMOC2,Smoc2
CCDC25,Ccdc25
RHAG,Rhag
UPK3B,Upk3b
TTC39B,Ttc39b
F2RL2,F2rl2
KCNA7,Kcna7
LMTK3,Lmtk3
F2R,F2r
F2RL1,F2rl1
DUSP1,Dusp1
GCNT3,Gcnt3
RAD9A,Rad9a
CNPY3,Cnpy3
ZNF266,Zfp266
GTF2A2,Gtf2a2
C7orf57,Gm11992
KLHDC3,Klhdc3
GPX2,Gpx2
USP46,Usp46
CALM1,Calm1
KCNJ16,Kcnj16
ATP6V0E1,Atp6v0e
ARTN,Artn
NDUFB5,Ndufb5
UBE2G1,Ube2g1
CDK2AP2,Cdk2ap2
ESCO2,Esco2
PKD1L1,Pkd1l1
CREBRF,Crebrf
SLC1A6,Slc1a6
CCDC32,Ccdc32
EZR,Ezr
KCNAB3,Kcnab3
IPO13,Ipo13
TMEM192,Tmem192
INSL6,Insl6
ESR1,Esr1
RGS3,Rgs3
CABP2,Cabp2
BNIP1,Bnip1
RNU6-1055P,Gm24202
ATP6V0B,Atp6v0b
FAT1,Fat1
NAA38,Naa38
EAPP,Eapp
PBK,Pbk
TRIM37,Trim37
MYO9B,Myo9b
RNU6-516P,Gm23116
RPUSD2,Rpusd2
USP13,Usp13
NDUFV1,Ndufv1
KNL1,Knl1
CLRN2,Clrn2
PRKRA,Prkra
LAP3,Lap3
SHISAL2B,Shisal2b
SREK1IP1,Srek1ip1
PLAGL1,Plagl1
ERGIC1,Ergic1
NCF1,Ncf1
CCDC24,Ccdc24
SCARA5,Scara5
POLN,Poln
GDPD1,Gdpd1
PKM,Pkm
SLC6A9,Slc6a9
MED20,Med20
MXD4,Mxd4
ELP3,Elp3
C6orf141,9130008F23Rik
CLCN1,Clcn1
CWC27,Cwc27
PJVK,Pjvk
YPEL2,Ypel2
H2BC7,H2bc8
H3C8,H3c10
TAAR5,Taar5
H2BC5,H2bc14
ZFYVE28,Zfyve28
MYCT1,Myct1
USP49,Usp49
TNFSF13,Tnfsf13
LY6G6D,Ly6g6d
MME,Mme
CUL7,Cul7
ACY3,Acy3
CDHR2,Cdhr2
PLEKHA3,Plekha3
KCTD15,Kctd15
SNRPG,Snrpg
SLC22A6,Slc22a6
ADGRF4,Adgrf4
EIF3B,Eif3b
PSMD1,Psmd1
GRID2,Grid2
GPRC5C,Gprc5c
TNPO2,Tnpo2
ADAMTS6,Adamts6
ATOH1,Atoh1
SLC22A8,Slc22a8
NKAPL,Nkapl
PRSS33,Prss33
SMARCAD1,Smarcad1
PRSS16,Prss16
FASN,Fasn
EPHX4,Ephx4
PNOC,Pnoc
CHD9,Chd9
FNDC10,Fndc10
MMP23B,Mmp23
ZNF395,Zfp395
BRAT1,Brat1
SPATA24,Spata24
CIMAP1C,Cimap1c
VGF,Vgf
SLC35E2B,Slc35e2
ASB15,Asb15
UBE2Q2,Ube2q2
FBXO16,Fbxo16
HTD2,Htd2
RAB14,Rab14
SP8,Sp8
GAPT,Gapt
ZNF800,Zfp800
WNT8A,Wnt8a
POM121L2,Pom121l2
CRYGS,Crygs
CD27,Cd27
TBCCD1,Tbccd1
TAF8,Taf8
RNU6-178P,Gm23545
PIANP,Pianp
TRAPPC9,Trappc9
NME5,Nme5
HPGDS,Hpgds
SPTAN1,Sptan1
FAM13B,Fam13b
PHOX2B,Phox2b
DOCK4,Dock4
FBXO22,Fbxo22
AHSG,Ahsg
SLC30A9,Slc30a9
FRS2,Frs2
FETUB,Fetub
ARFIP2,Arfip2
ADAM28,Adam28
NRG4,Nrg4
KRT39,Krt39
BEND4,Bend4
KRTAP3-1,Krtap3-1
SHISA3,Shisa3
HRG,Hrg
GATAD2A,Gatad2a
RN7SKP82,Gm55367
GRXCR1,Grxcr1
PIK3R5,Pik3r5
CCSER1,Ccser1
SMIM8,Smim8
TIMM10B,Timm10b
IL5RA,Il5ra
SEZ6L2,Sez6l2
C6orf163,Gm136
RNU6-658P,Gm25937
ZNF383,Zfp383
NSA2,Nsa2
CFAP206,Cfap206
TPP1,Tpp1
EGF,Egf
RNU6-1330P,Gm55263
FAM169A,Fam169a
ZNF551,Zfp551
ETFA,Etfa
WDR45,Wdr45
ADAMDEC1,Adamdec1
RERGL,Rergl
NSUN6,Nsun6
SLC35A1,Slc35a1
NADK,Nadk
CORO6,Coro6
ARL5B,Arl5b
ARL14EPL,Arl14epl
CD74,Cd74
PCDH15,Pcdh15
RARS2,Rars2
ADAM7,Adam7
CTXN3,Ctxn3
TMEM52,Tmem52
MXD3,Mxd3
ENPEP,Enpep
ST18,St18
LARP1,Larp1
KRT40,Krt40
SHPRH,Shprh
OR4D1,Or4d1
TRIM16,Trim16
MYL11,Mylpf
RHOA,Rhoa
CMTR2,Cmtr2
CIDEB,Cideb
ACAD9,Acad9
ZNF23,Zfp612
ABHD4,Abhd4
GAK,Gak
GPR135,Gpr135
GNG2,Gng2
RN7SKP127,Gm54868
C16orf54,AI467606
BBS5,Bbs5
SPINK6,Spink6
ZG16,Zg16
MARCOL,Marcol
PRRT2,Prrt2
SPINK13,Spink13
DR1,Dr1
ZNF226,Zfp61
ZNF286A,Zfp286
EML5,Eml5
SPINK14,Spink14
RRS1,Rrs1
TSLP,Tslp
BAZ2A,Baz2a
MAPKAPK2,Mapkapk2
CAP2,Cap2
WDR36,Wdr36
KLHL41,Klhl41
ADHFE1,Adhfe1
OR10A4,Or10a4
FASTKD1,Fastkd1
FADS2,Fads2
MVP,Mvp
ZSCAN21,Zscan21
IL24,Il24
LMAN2,Lman2
FASTK,Fastk
HMMR,Hmmr
KIF22,Kif22
PPIG,Ppig
TMEM175,Tmem175
FCMR,Fcmr
FAM161B,Fam161b
PPFIA2,Ppfia2
OR9G1,Or9g20
COQ6,Coq6
PIGR,Pigr
ZBTB16,Zbtb16
FAM8A1,Fam8a1
USH1C,Ush1c
FCAMR,Fcamr
PHACTR1,Phactr1
GP9,Gp9
KLK9,Klk9
VXN,Vxn
RAB43,Rab43
KLK10,Klk10
CUL1,Cul1
SLFN14,Slfn14
C1orf116,AA986860
KLK11,Klk11
MDFI,Mdfi
SNORD7,Snord7
PRMT6,Prmt6
SH3BGRL3,Sh3bgrl3
SCAMP1,Scamp1
RNU2-71P,Gm22073
ZNF704,Zfp704
MAPK8IP3,Mapk8ip3
CD52,Cd52
ISY1,Isy1
COL11A2,Col11a2
AZIN1,Azin1
NOP10,Nop10
DAPK2,Dapk2
DGKQ,Dgkq
ABCA9,Abca9
TINAGL1,Tinagl1
FAM170A,Fam170a
KLK12,Klk12
CD14,Cd14
PAK6,Pak6
MAT2B,Mat2b
CXCR6,Cxcr6
TAF1B,Taf1b
ENTPD5,Entpd5
PROS1,Pros1
PEF1,Pef1
ORC1,Orc1
KLK13,Klk13
SLC26A1,Slc26a1
ABCA6,Abca6
OTOG,Otog
GRHL1,Grhl1
IDUA,Idua
BBOF1,Bbof1
MROH2B,Mroh2b
SDE2,Sde2
CRISPLD2,Crispld2
H3-3A,H3f3a
OLFML1,Olfml1
KLK14,Klk14
ALDH6A1,Aldh6a1
CTU1,Ctu1
FGFRL1,Fgfrl1
PPFIBP2,Ppfibp2
KLF11,Klf11
PIF1,Pif1
BTNL2,Btnl2
RIPPLY2,Ripply2
ZDHHC7,Zdhhc7
THEMIS,Themis
ACBD3,Acbd3
RRM2,Rrm2
FAM193A,Fam193a
MCUR1,Mcur1
IGLON5,Iglon5
MIXL1,Mixl1
VSIG10L,Vsig10l
STX19,Stx19
PHACTR2,Phactr2
NVL,Nvl
ETFB,Etfb
VSX2,Vsx2
NSUN3,Nsun3
KIAA0513,6430548M08Rik
ABCD4,Abcd4
DAB2,Dab2
CLDND2,Cldnd2
ARL13B,Arl13b
NKG7,Nkg7
TNK1,Tnk1
LIM2,Lim2
CDR2,Cdr2
PLEKHO2,Plekho2
C19orf84,Gm38999
ERI2,Eri2
ANKDD1A,Ankdd1a
HPCAL1,Hpcal1
CCHCR1,Cchcr1
DCUN1D3,Dcun1d3
LYRM1,Lyrm1
SPEG,Speg
TPK1,Tpk1
PRMT7,Prmt7
RGMA,Rgma
KRT32,Krt32
EBAG9,Ebag9
KRT36,Krt36
VRTN,Vrtn
TENM2,Tenm2
LIN52,Lin52
KLHDC1,Klhdc1
BNIP2,Bnip2
VIPR1,Vipr1
KRT15,Krt15
SDK1,Sdk1
C9,C9
KRT19,Krt19
CYB5R2,Cyb5r2
NEMF,Nemf
HDDC3,Hddc3
SYBU,Sybu
OBSL1,Obsl1
CNIH4,Cnih4
KRT9,Krt9
KRT14,Krt14
UNC45A,Unc45a
SIGLECL1,Siglecl1
KRT16,Krt16
ATP2B3,Atp2b3
TARM1,Tarm1
HEYL,Heyl
F12,F12
BZW2,Bzw2
HPCAL4,Hpcal4
SPDL1,Spdl1
TNIP2,Tnip2
PABPC4,Pabpc4
KRT35,Krt35
EDN3,Edn3
CCDC92B,Ccdc92b
RPL38,Rpl38
ADD1,Add1
RNU6-189P,Gm26131
ARF6,Arf6
CFL2,Cfl2
BUD13,Bud13
INHA,Inha
STK11IP,Stk11ip
TTYH2,Ttyh2
ZPR1,Zpr1
SEC22C,Sec22c
MTSS2,Mtss2
EEF1A2,Eef1a2
ECM1,Ecm1
BAZ1A,Baz1a
INSYN2B,Insyn2b
DOCK2,Dock2
APOBR,Apobr
TBX6,Tbx6
NUP42,Nup42
PRC1,Prc1
SNX20,Snx20
MRPL42,Mrpl42
DNAI2,Dnai2
ENSA,Ensa
SLC4A3,Slc4a3
IPCEF1,Ipcef1
ATP6V0D1,Atp6v0d1
LAIR1,Lair1
DLG3,Dlg3
AVL9,Avl9
SS18L2,Ss18l2
KIF19,Kif19a
KLHL40,Klhl40
PARPBP,Parpbp
HHATL,Hhatl
U4,Gm23459
GOLPH3L,Golph3l
APOA5,Apoa5
VPS33B,Vps33b
PPP2R3C,Ppp2r3c
LFNG,Lfng
APOA4,Apoa4
HORMAD1,Hormad1
INPP5F,Inpp5f
APOC3,Apoc3
BTBD17,Btbd17
CFAP263,Ccdc113
CDCA3,Cdca3
LGALS3BP,Lgals3bp
APOA1,Apoa1
SMG1,Smg1
PRKAA1,Prkaa1
SDC1,Sdc1
ADRA2C,Adra2c
SPSB2,Spsb2
TTYH1,Ttyh1
ASH2L,Ash2l
CD163,Cd163
RHOB,Rhob
SIK3,Sik3
CCDC13,Ccdc13
OLA1,Ola1
SNAP91,Snap91
SEC23IP,Sec23ip
CSTF2,Cstf2
MCL1,Mcl1
NFKB1,Nfkb1
RPL37,Rpl37
HIGD1A,Higd1a
PRORP,Prorp
WNT3A,Wnt3a
C1orf35,2310033P09Rik
SNORD72,Snord72
CARD6,Card6
CANT1,Cant1
SV2B,Sv2b
MAP3K1,Map3k1
NOX1,Nox1
ACKR2,Ackr2
TBL2,Tbl2
CYP8B1,Cyp8b1
LENG9,Leng9
CDC42EP5,Cdc42ep5
MRPL55,Mrpl55
ZBTB47,Zbtb47
VIRMA,Virma
C1QTNF1,C1qtnf1
ZSCAN2,Zscan2
ZNF8,Zfp128
SP9,Sp9
CIR1,Cir1
IQCF1,Iqcf1
PSMA6,Psma6
CDKL3,Cdkl3
IQCF5,Iqcf5
SCRN3,Scrn3
PARP3,Parp3
RNU4-64P,Gm22005
DCK,Dck
XKRX,Xkrx
ENGASE,Engase
TBK1,Tbk1
WDR73,Wdr73
BGN,Bgn
ANK3,Ank3
ZKSCAN7,Zkscan7
DLD,Dld
ESRP1,Esrp1
FGF13,Fgf13
RBFOX3,Rbfox3
KCNC3,Kcnc3
UBE2B,Ube2b
NR1H2,Nr1h2
GC,Gc
GIGYF2,Gigyf2
MIR504,Mir504
CDKN2AIPNL,Cdkn2aipnl
GLRA2,Glra2
OR51M1,Or51m1
UBLCP1,Ublcp1
LAMP2,Lamp2
OR51I2,Or51i2
BSCL2,Bscl2
ENPP7,Enpp7
CBX2,Cbx2
SYT16,Syt16
IL12B,Il12b
VIPAS39,Vipas39
NMB,Nmb
MYH10,Myh10
NIPA1,Nipa1
CXXC4,Cxxc4
RN7SKP251,Gm54631
SLC30A5,Slc30a5
RTL5,Rtl5
ANKRD37,Ankrd37
GPM6B,Gpm6b
OR52K2,Or52k2
UFSP2,Ufsp2
ZNF35,Zfp105
CCDC87,Ccdc87
CCS,Ccs
NIPA2,Nipa2
SUN3,Sun3
SCN10A,Scn10a
CCNB1,Ccnb1
PRAF2,Praf2
CFAP96,Cfap96
SMS,Sms
RNU4-39P,Gm22720
RBM14,Rbm14
SMARCA2,Smarca2
GJC2,Gjc2
IBA57,Iba57
DPY19L4,Dpy19l4
RBM4,Rbm4
DCX,Dcx
TRIM11,Trim11
TUBGCP5,Tubgcp5
TIMD4,Timd4
SPIB,Spib
GNS,Gns
TRIM17,Trim17
CCDC71L,Ccdc71l
CAPN7,Capn7
RBM4B,Rbm4b
MED7,Med7
GARIN3,Garin3
CSNK1G3,Csnk1g3
AHSA1,Ahsa1
NDUFAF6,Ndufaf6
MYBPC2,Mybpc2
RNU6-874P,Gm22212
ARHGAP32,Arhgap32
PCDH7,Pcdh7
TLR3,Tlr3
PPIH,Ppihl
KBTBD2,Kbtbd2
PGM2,Pgm2
ISM2,Ism2
CFAP418,Cfap418
GARIN5A,Garin5a
CSGALNACT1,Csgalnact1
SPTLC2,Sptlc2
SH3BP5,Sh3bp5
SALL1,Sall1
EMC10,Emc10
CDX4,Cdx4
CYFIP1,Cyfip1
SEPTIN1,Septin1
GALNT16,Galnt16
TEC,Tec
TOMM7,Tomm7
WIF1,Wif1
ESYT2,Esyt2
IL34,Il34
ITK,Itk
NECAB2,Necab2
STIM2,Stim2
LEMD3,Lemd3
TLCD3B,Tlcd3b
HOXA10,Hoxa10
METTL6,Mettl6
ZSCAN18,Zscan18
TMEM178B,Tmem178b
THOC3,Thoc3
MBTPS1,Mbtps1
PDLIM2,Pdlim2
YBX1,Ybx1
DNAH11,Dnah11
SCARB1,Scarb1
EAF1,Eaf1
ANO5,Ano5
SLC39A9,Slc39a9
RNU6-1024P,Gm55827
COLQ,Colq
ZNF329,Zfp329
FAM174B,Fam174b
B3GNT8,B3gnt8
SIMC1,Simc1
RPL36,Rpl36
PSMD7,Psmd7
SPESP1,Spesp1
OR4F6,Or4f6
OR4F15,Or4f15
CLDN19,Cldn19
CGNL1,Cgnl1
P3H1,P3h1
MICOS13,Micos13
RNU6-237P,Gm55087
ABCC12,Abcc12
WIPF3,Wipf3
KIAA1191,4833439L19Rik
POLR2M,Polr2m
EXD2,Exd2
C7orf25,AW209491
RUNDC3B,Rundc3b
VTI1A,Vti1a
MIR374B,Mir374b
MIR374A,Mir374c
ZCCHC13,Zcchc13
TNFAIP8L3,Tnfaip8l3
IL13RA1,Il13ra1
CYP19A1,Cyp19a1
OR52M1,Or52m1
OMG,Omg
BAG6,Bag6
TMEM231,Tmem231
HACL1,Hacl1
OR51F2,Or51f2
EVI2B,Evi2b
COL13A1,Col13a1
WDR89,Wdr89
MGAM2,Mgam2-ps
TBC1D1,Tbc1d1
STPG1,Stpg1
TMEM229B,Tmem229b
OR5A1,Or5a1
OR51G2,Or51g2
OR51A7,Or51a7
OR52E4,Or52e4
EVI2A,Evi2a
KCNJ11,Kcnj11
RNF212B,Rnf212b
OR6A2,Or6a2
MIR193A,Mir193a
OR51D1,Or51d1
ARL10,Arl10
OR51E1,Or51e1
LETMD1,Letmd1
NOP16,Nop16
FABP12,Fabp12
AIP,Aip
AHCYL2,Ahcyl2
CHD7,Chd7
NADSYN1,Nadsyn1
ELOB,Elob
SEL1L,Sel1l
MFSD11,Mfsd11
ATP11C,Atp11c
RCAN3,Rcan3
CLTB,Cltb
HAS3,Has3
PLEKHF2,Plekhf2
CHTF8,Chtf8
FAF2,Faf2
STON2,Ston2
CNBD1,Cnbd1
EXOC3L4,Exoc3l4
NCMAP,Ncmap
HEATR5A,Heatr5a
ASH1L,Ash1l
DERPC,Derpc
UNC5A,Unc5a
CYRIB,Cyrib
RPL3L,Rpl3l
CSRNP2,Csrnp2
NDUFB10,Ndufb10
SNAP23,Snap23
HK3,Hk3
LRRC56,Lrrc56
SFSWAP,Sfswap
NUP54,Nup54
ACOT4,Acot4
ACOT6,Acot6
MGAT5B,Mgat5b
THAP12,Thap12
DNAL1,Dnal1
UIMC1,Uimc1
DCUN1D4,Dcun1d4
ELN,Eln
PNMA1,Pnma1
PTGR2,Ptgr2
IQSEC2,Iqsec2
CTNND1,Ctnnd1
LONP1,Lonp1
CHCT1,Chct1
ULK1,Ulk1
ZNF346,Zfp346
APPBP2,Appbp2
SEMA3B,Sema3b
ZNF410,Zfp410
TXLNA,Txlna
PUS1,Pus1
TMED9,Tmed9
RNU6-314P,Gm22779
PIGL,Pigl
RNF151,Rnf151
KCNJ13,Kcnj13
TBL3,Tbl3
B4GALT7,B4galt7
NGEF,Ngef
IQCC,Iqcc
PAK3,Pak3
FAM167B,Fam167b
MARCKSL1,Marcksl1
LRRC57,Lrrc57
TSSK3,Tssk3
MMP17,Mmp17
PROP1,Prop1
CENPV,Cenpv
SLC16A4,Slc16a4
RMND5B,Rmnd5b
HAUS2,Haus2
LRCOL1,Lrcol1
UBB,Ubb
P2RX2,P2rx2
NEU2,Neu2
CHRNA1,Chrna1
CATSPERD,Catsperd
TRPV2,Trpv2
LRRC66,Lrrc66
SGCB,Sgcb
LSMEM2,Lsmem2
HYAL3,Hyal3
PRR22,Prr22
SPATA18,Spata18
NOXO1,Noxo1
DUS3L,Dus3l
HNRNPAB,Hnrnpab
SNORD49B,Snord49b
SNORD49A,Snord49a
SNORD65,Snord65
FGFR1,Fgfr1
CDAN1,Cdan1
NAA80,Naa80
KLHL10,Klhl10
NSUN7,Nsun7
LAMTOR5,Lamtor5
ZNF185,Zfp185
ARL5A,Arl5a
KLHL11,Klhl11
RNU1-20P,Gm55957
DNAJB11,Dnajb11
ACLY,Acly
SAMD15,Samd15
NOXRED1,Noxred1
NRTN,Nrtn
TSEN2,Tsen2
STXBP6,Stxbp6
YTHDF2,Ythdf2
VMAC,Vmac
RNU6-836P,Gm25740
ATCAY,Atcay
UCHL1,Uchl1
DHX57,Dhx57
SYNGR3,Syngr3
NHP2,Nhp2
TMEM200B,Tmem200b
FBXO33,Fbxo33
MECR,Mecr
TTBK2,Ttbk2
NHERF2,Nherf2
HAVCR2,Havcr2
PLXNB1,Plxnb1
HECTD1,Hectd1
DAPK3,Dapk3
PIK3R1,Pik3r1
OR11A1,Or11a4
MGA,Mga
BOLA3,Bola3
EEF2,Eef2
MOB1A,Mob1a
HLX,Hlx
MTHFD2,Mthfd2
C15orf39,1700017B05Rik
MARK1,Mark1
MIR1225,Gm54763
UQCC4,Uqcc4
PERCC1,Percc1
CCDC154,Ccdc154
COMMD4,Commd4
SNORD37,Snord37
PIAS4,Pias4
ARHGAP17,Arhgap17
TAFAZZIN,Tafazzin
ZBTB7A,Zbtb7a
CCR6,Ccr6
MAP2K2,Map2k2
RAB44,Rab44
WDR1,Wdr1
PPIL1,Ppil1
ODAD4,Odad4
C6orf89,BC004004
CREB3L3,Creb3l3
PXMP2,Pxmp2
CNP,Cnp
USP37,Usp37
DNAJC7,Dnajc7
FBRSL1,Fbrsl1
C1orf115,C130074G19Rik
DARS2,Dars2
PI16,Pi16
MTCH1,Mtch1
CCDC51,Ccdc51
CYB5B,Cyb5b
NEIL1,Neil1
SIRT6,Sirt6
TMA7,Tma7
TREX1,Trex1
PCGF3,Pcgf3
SLC5A11,Slc5a11
HSP90B1,Hsp90b1
PFKFB4,Pfkfb4
BAG5,Bag5
KLC1,Klc1
INKA2,Inka2
PIM1,Pim1
MAN2C1,Man2c1
RAB7B,Rab7b
TMEM217,Tmem217
BACH2,Bach2
TSTD1,Tstd1
ZRANB1,Zranb1
CSN3,Csn3
NEUROG3,Neurog3
WAC,Wac
USF1,Usf1
FAM78A,Fam78a
ABL1,Abl1
RHOH,Rhoh
TRERF1,Trerf1
CPLX2,Cplx2
MIDN,Midn
POLR3K,Polr3k
PLCD4,Plcd4
MPG,Mpg
KLF1,Klf1
TNFSF8,Tnfsf8
NFIX,Nfix
MID1,Mid1
TNC,Tnc
TMEM219,Tmem219
VNN1,Vnn1
PWWP2A,Pwwp2a
CASP3,Casp3
PTCD2,Ptcd2
ARHGAP30,Arhgap30
DPEP1,Dpep1
TDG,Tdg
BCS1L,Bcs1l
NECTIN4,Nectin4
ATF7IP2,Atf7ip2
KLHDC9,Klhdc9
FREM3,Frem3
PFDN2,Pfdn2
UCN2,Ucn2
LRRK2,Lrrk2
MIR711,Mir711
TMEM89,Tmem89
NIT1,Nit1
SLC26A6,Slc26a6
C6orf132,AI661453
RNU6-302P,Gm24678
CLIC1,Clic1
DEDD,Dedd
NLRC5,Nlrc5
ZBTB32,Zbtb32
ZNF366,Zfp366
NKIRAS2,Nkiras2
PTPN9,Ptpn9
SLC6A15,Slc6a15
PEG3,Peg3
GPX3,Gpx3
CCDC69,Ccdc69
RNF25,Rnf25
PLEKHG1,Plekhg1
CTSE,Ctse
SIN3A,Sin3a
GM2A,Gm2a
TCEANC,Tceanc
SLC36A3,Slc36a3
ALG13,Alg13
PLAC9,Plac9
DHX58,Dhx58
STK36,Stk36
PPP1R3C,Ppp1r3c
DCLRE1C,Dclre1c
COQ8A,Coq8a
SLC36A2,Slc36a2
KAT2A,Kat2a
PDLIM7,Pdlim7
AKIRIN1,Akirin1
CYSRT1,Cysrt1
DNM1,Dnm1
NDUFS5,Ndufs5
HSPB9,Hspb9
PPM1D,Ppm1d
LRIF1,Lrif1
CELSR3,Celsr3
HHIP,Hhip
DENND2D,Dennd2d
TTLL4,Ttll4
TEX2,Tex2
PTPRQ,Ptprq
ANAPC10,Anapc10
PLA2G4F,Pla2g4f
NCKIPSD,Nckipsd
HSP90AA1,Hsp90aa1
OTOGL,Otogl
RAD1,Rad1
KMT2B,Kmt2b
CYP27A1,Cyp27a1
HEATR3,Heatr3
BRIX1,Brix1
VPS39,Vps39
KRT17,Krt17
IP6K2,Ip6k2
TKTL1,Tktl1
PPP2R5C,Ppp2r5c
TMEM114,Tmem114
GP1BA,Gp1ba
NFU1,Nfu1
TRAF4,Traf4
NDRG4,Ndrg4
CENPH,Cenph
DRAM2,Dram2
KGD4,Mrps36
RN7SKP235,Gm55055
ABCE1,Abce1
GCNT4,Gcnt4
ANKRD31,Ankrd31
NHSL2,Nhsl2
SHE,She
IL1RAPL1,Il1rapl1
PLA2G2C,Pla2g2c
POC5,Poc5
ZNF142,Zfp142
ARNT,Arnt
PCDH19,Pcdh19
IDE,Ide
TMEM198,Tmem198
ABCA8,Abca8b
TMEM87A,Tmem87a
TSPAN6,Tspan6
TBC1D8,Tbc1d8
ARHGAP33,Arhgap33
SERINC1,Serinc1
OAS3,Oas3
ATP5MC3,Atp5mc3
PKIB,Pkib
OTUD4,Otud4
NXF3,Nxf3
PTMA,Ptma
RNU6-680P,Gm22418
SV2C,Sv2c
ARMC12,Armc12
CORO2B,Coro2b
PCGF5,Pcgf5
FOXA1,Foxa1
IL1RAPL2,Il1rapl2
BTBD7,Btbd7
IRGQ,Irgq
C10orf90,D7Ertd443e
NRK,Nrk
CLPSL2,Clpsl2
IQGAP2,Iqgap2
CLPS,Clps
SRRM5,Gm50092
SERPINA7,Serpina7
LHFPL5,Lhfpl5
ART3,Art3
POLD1,Pold1
COX8C,Cox8b
OAS2,Oas2
OIT3,Oit3
PRIMA1,Prima1
SRPK1,Srpk1
FAM181A,Fam181a
PLA2G12B,Pla2g12b
TBPL2,Tbpl2
P4HA1,P4ha1
GLCE,Glce
UNC79,Unc79
SLC16A6,Slc16a6
MROH5,Mroh5
ARHGAP44,Arhgap44
C12orf43,2210016L21Rik
MKRN2,Mkrn2
C8orf90,Gm6569
ZMAT3,Zmat3
SQLE,Sqle
PARP1,Parp1
PIM2,Pim2
GPR155,Gpr155
PAX2,Pax2
GLA,Gla
PIK3CA,Pik3ca
EXOSC4,Exosc4
CHRNA6,Chrna6
ATP8A1,Atp8a1
THAP1,Thap1
RNF170,Rnf170
ANO6,Ano6
DUSP22,Dusp22
UXT,Uxt
NDUFS2,Ndufs2
HOOK3,Hook3
CCDC120,Ccdc120
PUF60,Puf60
C1D,C1d
ARPC4,Arpc4
PITPNA,Pitpna
SLC25A21,Slc25a21
HTR7,Htr7
TAF6,Taf6
RNF38,Rnf38
MIDEAS,Mideas
IRF4,Irf4
A1CF,A1cf
S100Z,S100z
CRHBP,Crhbp
MIR363,Mir363
MIR19B2,Mir19b-2
CRLF2,Crlf2
FN1,Fn1
PIGX,Pigx
CA5B,Car5b
IFNGR1,Ifngr1
SLC22A17,Slc22a17
CEP95,Cep95
ISLR2,Islr2
AGGF1,Aggf1
CD99L2,Cd99l2
TXNRD3,Txnrd3
MIR208A,Mir208a
MIR208B,Mir208b
CEBPE,Cebpe
ZBED3,Zbed3
JAKMIP1,Jakmip1
SNORA47,Snora47
TTC6,Ttc6
ISLR,Islr
PDE8B,Pde8b
SEZ6,Sez6
STRA6,Stra6
ATF5,Atf5
CLTA,Clta
RIMS1,Rims1
HTR1F,Htr1f
DHPS,Dhps
ABHD14B,Abhd14b
TCTN2,Tctn2
GABRA3,Gabra3
TLR9,Tlr9
PRPF39,Prpf39
COL5A1,Col5a1
RFC4,Rfc4
AR,Ar
PDSS1,Pdss1
SPAG9,Spag9
NFATC2IP,Nfatc2ip
ABI1,Abi1
CDH13,Cdh13
C3orf80,1110032F04Rik
STAC,Stac
SNORD58,Gm23301
SNORD127,Gm25970
DOT1L,Dot1l
ARPC3,Arpc3
FKBP3,Fkbp3
PRDX1,Prdx1
KDM6A,Kdm6a
PLEKHJ1,Plekhj1
MIS18BP1,Mis18bp1
NASP,Nasp
HSBP1,Hsbp1
KNOP1,Knop1
GPN3,Gpn3
PRR15,Prr15
TBX20,Tbx20
SF3A2,Sf3a2
STAG2,Stag2
CCP110,Ccp110
TMEM207,Tmem207
FANCM,Fancm
PLSCR5,Plscr5
NKX3-2,Nkx3-2
KHDRBS3,Khdrbs3
BOD1L1,Bod1l
NR1I2,Nr1i2
ATG9B,Atg9b
AMH,Amh
FAM216A,Fam216a
FBL,Fbl
GBX1,Gbx1
FOXL3,Foxl3
