Gene name,Macaque gene name
PTF1A,PTF1A
NRSN2,NRSN2
FAM114A1,FAM114A1
ACO2,ACO2
DGCR8,DGCR8
GCNT7,GCNT7
C20orf96,C10H20orf96
C10orf67,C9H10orf67
Metazoa_SRP,Metazoa_SRP
PCED1A,PCED1A
APOL4,APOL4
RN7SL498P,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
TMEM156,TMEM156
DEPDC5,YWHAH
LHFPL7,LHFPL7
NUP50,NUP50
MIR1306,MIR1306
Y_RNA,Y_RNA
MIR3618,MIR3618
MCM8,MCM8
SLC2A3,SLC2A3
C20orf141,C10H20orf141
ZCCHC3,ZCCHC3
TFAP2C,TFAP2C
KLHL5,KLHL5
RAPGEF3,RAPGEF3
Metazoa_SRP,Metazoa_SRP
DEFB132,DEFB132
Metazoa_SRP,Metazoa_SRP
CPXM1,CPXM1
KIAA1671,KIAA1671
RNU6-1146P,U6
RN7SL170P,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
RNU6-929P,U6
DEFB129,DEFB129
U4,U4
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
FMNL3,FMNL3
ECHDC3,ECHDC3
RN7SL68P,Metazoa_SRP
DEFB128,DEFB128
POLR3H,POLR3H
Y_RNA,Y_RNA
SLC48A1,SLC48A1
BMP7,BMP7
PHF21B,PHF21B
UBE2W,UBE2W
DEFB127,DEFB127
PTPN20,PTPN20
KLRK1,NKG2D
TRMT6,TRMT6
PROSER2,PROSER2
TANGO2,TANGO2
EBF4,EBF4
DEFB125,DEFB125
RNU6-665P,U6
CHGB,CHGB
DEFB115,DEFB115
PHF5A,PHF5A
SPO11,SPO11
RN7SL760P,Metazoa_SRP
RBFOX2,RBFOX2
UPF2,UPF2
CRYBB3,CRYBB3
RNU1-55P,U1
DEFB116,DEFB116
U6,U6
TOB2,TOB2
DEFB118,DEFB118
RN7SL20P,Metazoa_SRP
ELOC,ELOC
SHLD1,SHLD1
HDAC7,HDAC7
Metazoa_SRP,Metazoa_SRP
KLRD1,KLRD1
CRYBB2,CRYBB2
RNU7-60P,U7
DEFB121,DEFB121
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
PRR14L,PRR14L
TEF,TEF
RAE1,RAE1
WDR19,WDR19
NCKAP5L,NCKAP5L
DEFB123,DEFB123
RNU6-495P,U6
TMEM70,TMEM70
Metazoa_SRP,Metazoa_SRP
RBM38,RBM38
ETV6,ETV6
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
REM1,REM1
ARHGAP8,ARHGAP8
LY96,LY96
FAIM2,FAIM2
ARVCF,ARVCF
GPCPD1,GPCPD1
ZC3H7B,ZC3H7B
Metazoa_SRP,Metazoa_SRP
PISD,PISD
RNU6-1300P,U6
GDF10,GDF10
RNU6-1197P,U6
DHTKD1,SEC61A2
GABARAPL1,GABARAPL1
JPH1,JPH1
GDF2,GDF2
HM13,HM13
GDAP1,GDAP1
COMT,COMT
AQP2,AQP2
IDH3B,IDH3B
Y_RNA,Y_RNA
RBP3,RBP3
Y_RNA,Y_RNA
CTCFL,CTCFL
Metazoa_SRP,Metazoa_SRP
AQP5,AQP5
MIR2052,MIR2052
VDR,VDR
SFI1,SFI1
APOL6,APOL6
MCM4,MCM4
PI15,PI15
BCL2L14,BCL2L14
U6,U6
PROKR2,PROKR2
ID1,ID1
AQP6,AQP6
RNU6-519P,U6
MB,MB
OLR1,OLR1
RNU6-384P,U6
DIAPH1,DIAPH1
CRISPLD1,CRISPLD1
Metazoa_SRP,Metazoa_SRP
KIAA1217,KIAA1217
RNU6-88P,U6
TXNRD2,TXNRD2
Metazoa_SRP,Metazoa_SRP
U6,U6
CDS2,CDS2
RASD2,RASD2
COX4I2,COX4I2
EIF4ENIF1,EIF4ENIF1
Metazoa_SRP,Metazoa_SRP
RANGAP1,RANGAP1
RACGAP1,RACGAP1
NOP56,NOP56
PCK1,PCK1
LRP6,LRP6
PCNA,PCNA
MCM5,MCM5
BCL2L1,BCL2L1
NANP,NANP
HNF4G,HNF4G
TMEM106C,TMEM106C
TMEM52B,TMEM52B
RNU6-545P,U6
SNORD57,SNORD57
DRG1,DRG1
HMOX1,HMOX1
NINL,NINL
ASIC1,ASIC1
Metazoa_SRP,Metazoa_SRP
SNORD56,SNORD56
ZBP1,ZBP1
RNU6-295P,U6
TMEM230,TMEM230
SNORD86,SNORD86
MANSC1,MANSC1
SNORA51,SNORA51
Metazoa_SRP,Metazoa_SRP
RNU2-54P,U2
SNORD110,SNORD110
CLXN,CLXN
PMEPA1,PMEPA1
RTL10,GNB1L
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
TPX2,TPX2
CLEC7A,CLEC7A
PATZ1,PATZ1
TMC2,TMC2
L3MBTL2,L3MBTL2
ZFHX4,ZFHX4
GINS1,GINS1
SLC23A2,SLC23A2
TOM1,TOM1
SNAI2,SNAI2
TBX1,TBX1
ZNF596,ZNF596
SMARCD1,SMARCD1
COL2A1,COL2A1
CIMIP1,CIMIP1
Metazoa_SRP,Metazoa_SRP
ZNF343,ZNF343
PEX2,PEX2
BORCS5,BORCS5
Metazoa_SRP,Metazoa_SRP
ANKRD60,ANKRD60
MYLK2,MYLK2
PPDPFL,PPDPFL
RFC1,RFC1
SNRPB,SNRPB
CLEC1A,CLEC1A
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
FBXO25,FBXO25
DUSP16,DUSP16
HMGXB4,HMGXB4
SEPTIN5,SEPTIN5
DUSP15,DUSP15
EP300,EP300
U6,U6
ABHD12,ABHD12
LIMK2,LIMK2
CLEC9A,CLEC9A
TGM6,TGM6
CREBL2,CREBL2
ISX,ISX
ZC2HC1A,ZC2HC1A
CLEC12B,CLEC12B
TDRP,TDRP
GPR19,GPR19
LARGE1,LARGE1
CDKN1B,CDKN1B
GPD1,GPD1
U2,U2
GPRIN2,GPRIN2
CLEC1B,CLEC1B
ERICH1,ERICH1
TTLL9,TTLL9
APOLD1,APOLD1
SNTG1,SNTG1
RNU6-1203P,U6
IL7,IL7
TGM3,TGM3
CLEC12A,CLEC12A
DDX47,DDX47
SNORA50B,SNORA50B
Metazoa_SRP,Metazoa_SRP
RASSF2,RASSF2
RAB22A,RAB22A
RNU6-174P,U6
STMN2,STMN2
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
PIK3IP1,PIK3IP1
Metazoa_SRP,Metazoa_SRP
PRND,PRND
RNU6-375P,U6
SYN3,SYN3
PDRG1,PDRG1
GPRC5A,GPRC5A
KLRF2,KLRF2
PARP11,PARP11
XKR7,XKR7
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
PYGB,PYGB
GPRC5D,GPRC5D
Metazoa_SRP,Metazoa_SRP
TIMP3,TIMP3
CCM2L,CCM2L
STK35,STK35
HEY1,HEY1
Y_RNA,Y_RNA
DLGAP2,DLGAP2
PFKM,PFKM
RNU6-1128P,U6
Metazoa_SRP,Metazoa_SRP
HEBP1,HEBP1
RNU7-85P,U7
PLA2G3,PLA2G3
PDYN,PDYN
CLN8,CLN8
MRPS28,MRPS28
CLEC2B,CLEC2B
GLUD1,GLUD1
HCK,HCK
LIMA1,CERS5
FAM234B,FAM234B
INPP5J,INPP5J
STX16,STX16
FBXO7,FBXO7
Metazoa_SRP,Metazoa_SRP
ZNF70,ZNF70
SIRPA,SIRPA
VPREB3,VPREB3
Metazoa_SRP,Metazoa_SRP
KLRF1,KLRF1
HDAC3,HDAC3
RNU6-1093P,U6
PXDNL,PXDNL
TM9SF4,TM9SF4
Metazoa_SRP,Metazoa_SRP
SELENOM,SELENOM
C22orf15,C10H22orf15
Metazoa_SRP,Metazoa_SRP
NPEPL1,NPEPL1
FGF23,FGF23
BPIFC,BPIFC
Metazoa_SRP,Metazoa_SRP
CD69,CD69
CHCHD10,CHCHD10
RELL2,RELL2
FGF6,FGF6
MMP11,MMP11
Y_RNA,Y_RNA
PLAGL2,PLAGL2
RTCB,RTCB
RN7SL561P,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
CLEC2D,CLEC2D
FCHSD1,FCHSD1
ASB8,ASB8
SMTN,SMTN
SMARCB1,SMARCB1
POFUT1,POFUT1
ARHGEF10,ARHGEF10
LARP4,LARP4
FERRY3,FERRY3
VSX1,VSX1
NAP1L1,NAP1L1
ARHGAP21,ARHGAP21
CCDC184,CCDC184
H1-7,H1-7
KIF3B,KIF3B
DERL3,DERL3
ARAP3,ARAP3
Metazoa_SRP,Metazoa_SRP
RNU6-590P,U6
SLC5A4,SLC5A4
RNU6-700P,U6
PCMTD1,PCMTD1
ACSS1,ACSS1
GRIN2B,GRIN2B
KLRB1,KLRB1
BBS10,BBS10
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
ASXL1,ASXL1
DIP2B,DIP2B
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
RNU6-491P,U6
OR8S1,OR8S1
APMAP,APMAP
RNU6-1257P,U6
OR5BS1P,OR5BS1P
OSBPL8,OSBPL8
DYRK4,DYRK4
CST7,CST7
LALBA,LALBA
Metazoa_SRP,Metazoa_SRP
MORC2,MORC2
ST18,ST18
SYNDIG1,SYNDIG1
PCDH1,PCDH1
KANSL2,KANSL2
RNU1-23P,U1
ATF7IP,ATF7IP
CST5,CST5
RNU6-769P,U6
RNU6-238P,U6
OSBP2,OSBP2
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
CST9L,CST9L
SNORD22,SNORD22
Metazoa_SRP,Metazoa_SRP
SNORA2C,SNORA2C
ATF1,ATF1
NOL4L,NOL4L
SNORA2A,SNORA2A
SNORA2B,SNORA2B
DELE1,DELE1
RN7SL519P,Metazoa_SRP
PRTFDC1,PRTFDC1
TMPRSS12,TMPRSS12
ZDHHC17,ZDHHC17
TMT1A,TMT1A
CCNT1,CCNT1
Y_RNA,Y_RNA
ALKAL1,ALKAL1
DUSP18,DUSP18
AKAP3,AKAP3
HIGD1C,HIGD1C
CST3,CST3
MYOM2,MYOM2
CSRP2,CSRP2
TCN2,TCN2
SPMIP11,SPMIP11
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
ENKUR,ENKUR
C20orf203,C10H20orf203
PLCE1,PLCE1
SLC35E4,SLC35E4
E2F7,E2F7
Metazoa_SRP,Metazoa_SRP
PES1,PES1
XPNPEP3,XPNPEP3
ADCY6,ADCY6
GALNT8,NDUFA9
PLBD1,PLBD1
Metazoa_SRP,Metazoa_SRP
COMMD7,COMMD7
RB1CC1,RB1CC1
CST8,CST8
SLC11A2,SLC11A2
GAL3ST1,GAL3ST1
THNSL1,THNSL1
RNU6-379P,U6
U7,U7
Metazoa_SRP,Metazoa_SRP
KCNA1,KCNA1
Y_RNA,Y_RNA
GPR158,GPR158
DNAJB7,DNAJB7
GUCY2C,GUCY2C
Y_RNA,Y_RNA
CST11,CST11
SEC14L4,SEC14L4
Metazoa_SRP,Metazoa_SRP
CSTL1,CSTL1
RNU6-632P,U6
U7,U7
PZP,PZP
NAPB,NAPB
Metazoa_SRP,Metazoa_SRP
NTF3,NTF3
RNU6-87P,U6
CACNB3,CACNB3
RNU6-1273P,U6
MYO3A,MYO3A
H2AJ,H2AJ
SEC14L3,SEC14L3
SETD3,SETD3
WBP11,WBP11
LETMD1,LETMD1
Y_RNA,Y_RNA
RNU6-91P,U6
SLC25A17,SLC25A17
GZF1,GZF1
Metazoa_SRP,Metazoa_SRP
NOC3L,NOC3L
CCNK,CCNK
OPRK1,OPRK1
Metazoa_SRP,Metazoa_SRP
GAD2,GAD2
Metazoa_SRP,Metazoa_SRP
NXT1,NXT1
SMCO3,SMCO3
DNMT3B,DNMT3B
DDX23,DDX23
ART4,ART4
CSRNP2,CSRNP2
ATP6V1H,ATP6V1H
MCHR1,MCHR1
RND1,RND1
CD93,CD93
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
MGP,MGP
NAV3,NAV3
Metazoa_SRP,Metazoa_SRP
KLRG1,KLRG1
Metazoa_SRP,Metazoa_SRP
SSTR4,SSTR4
RNF215,RNF215
ARHGDIB,ARHGDIB
TFCP2,TFCP2
CCDC65,CCDC65
FOXA2,FOXA2
M6PR,M6PR
Metazoa_SRP,Metazoa_SRP
ERP27,ERP27
RGS20,RGS20
RNU6-199P,U6
HELLS,HELLS
PDE6H,PDE6H
MRTFA,MRTFA
RNU6-1331P,U6
APBB1IP,APBB1IP
POU6F1,POU6F1
RERG,RERG
PAX1,PAX1
SEC14L2,SEC14L2
CYP46A1,CYP46A1
ARF3,ARF3
NKX2-2,NKX2-2
TCEA1,TCEA1
PHC1,PHC1
DAZAP2,DAZAP2
VWF,VWF
Y_RNA,Y_RNA
XRN2,XRN2
Metazoa_SRP,Metazoa_SRP
WNT10B,WNT10B
RN7SL69P,Metazoa_SRP
EML1,EML1
RNU6-564P,U6
RNU6-940P,U6
WNT1,WNT1
MAPRE1,MAPRE1
CCDC157,CCDC157
CD9,CD9
SMAGP,SMAGP
DDN,DDN
Y_RNA,Y_RNA
PDSS1,PDSS1
Metazoa_SRP,Metazoa_SRP
MRPL15,MRPL15
EFCAB8,EFCAB8
SF3A1,SF3A1
Metazoa_SRP,Metazoa_SRP
PLEKHG6,PLEKHG6
RNU105C,SNORA73
PRKAG1,PRKAG1
Metazoa_SRP,Metazoa_SRP
SUN5,SUN5
RN7SL250P,Metazoa_SRP
SOX17,SOX17
SGSM3,SGSM3
CYP2C9,CYP2C18
BPIFB2,BPIFB2
RP1,RP1
RNU1-47P,U1
KIZ,KIZ
BIN2,BIN2
BPIFB6,BPIFB6
Metazoa_SRP,Metazoa_SRP
A2ML1,A2ML1
CYP2C8,CYP2C93
TNFRSF1A,TNFRSF1A
BPIFB3,BPIFB3
TBC1D10A,TBC1D10A
XKR4,XKR4
ABI1,ABI1
SYT1,SYT1
RHEBL1,RHEBL1
ADSL,ADSL
TMEM68,TMEM68
EVL,EVL
SCNN1A,SCNN1A
Metazoa_SRP,Metazoa_SRP
OSM,OSM
LMBR1L,LMBR1L
TGS1,TGS1
PAWR,PAWR
LIF,LIF
TNRC6B,TNRC6B
RN7SL607P,Metazoa_SRP
MFAP5,MFAP5
DHH,DHH
PDLIM1,PDLIM1
LYN,LYN
HORMAD2,HORMAD2
LTBR,LTBR
CELA1,CELA1
RNU6-946P,U6
RNU6-259P,U6
SNORA1B,SNORA1B
RN7SL798P,Metazoa_SRP
FAM83F,FAM83F
RN7SL323P,Metazoa_SRP
PPP1R12A,PPP1R12A
MIR342,mml-mir-342
GALNT6,GALNT6
VAMP1,VAMP1
RALGAPA2,RALGAPA2
GRAP2,GRAP2
CNTNAP5,CNTNAP5
MTMR3,MTMR3
WARS1,WARS1
ENTHD1,ENTHD1
SLC4A8,SLC4A8
TAPBPL,TAPBPL
Y_RNA,Y_RNA
RN7SL666P,Metazoa_SRP
SNORD54,SNORD54
RNU6-743P,U6
POC1B,POC1B
Y_RNA,Y_RNA
MOS,MOS
Metazoa_SRP,Metazoa_SRP
SORBS1,SORBS1
CACNA1I,CACNA1I
U1,U1
DEGS2,DEGS2
PLAG1,PLAG1
ANKRD26,ANKRD26
SRSF6,SRSF6
OTOGL,OTOGL
PRPH,PRPH
Metazoa_SRP,Metazoa_SRP
RNU6-1251P,U6
NCAPD2,NCAPD2
TSN,TSN
YY1,YY1
ATP2B1,ATP2B1
Metazoa_SRP,Metazoa_SRP
SLC25A29,SLC25A29
L3MBTL1,L3MBTL1
SDR16C5,SDR16C5
TROAP,TROAP
RN7SL523P,Metazoa_SRP
SCARNA10,SCARNA10
SCN8A,SCN8A
ATF4,ATF4
Metazoa_SRP,Metazoa_SRP
NIFK,NIFK
SLC25A47,SLC25A47
RPS19BP1,RPS19BP1
MIEF1,MIEF1
C1QL4,C1QL4
RNU6-148P,U6
WDR25,WDR25
DNAJC22,DNAJC22
MGAT3,MGAT3
SPATS2,SPATS2
EPYC,EPYC
NF2,NF2
SGK2,SGK2
IFFO1,IFFO1
ANKRD33,ANKRD33
BEGAIN,BEGAIN
KERA,KERA
TAB1,TAB1
CFAP61,CFAP61
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
PTPRQ,PTPRQ
LUM,LUM
KCNH3,KCNH3
ACVRL1,ACVRL1
CLASP1,CLASP1
DLK1,DLK1
DCN,DCN
Metazoa_SRP,Metazoa_SRP
CRNKL1,CRNKL1
MYF6,MYF6
OR6C2,OR6C2
ACVR1B,ACVR1B
MYF5,MYF5
LIN7A,LIN7A
MED7,MED7
RNU6-574P,U6
GARIN3,GARIN3
TAMALIN,TAMALIN
IFT52,IFT52
Y_RNA,Y_RNA
ITK,ITK
OR6C4,OR6C4
Y_RNA,Y_RNA
MIR770,mml-mir-770
ACSS3,ACSS3
OR2AP1,OR2AP1
Metazoa_SRP,Metazoa_SRP
RIN2,RIN2
MIR337,MIR337
OR10P1,OR10P1
NR4A1,NR4A1
CYFIP2,CYFIP2
RTL1,RTL1
TMT1B,TMT1B
RPL3,RPL3
MIR431,mml-mir-431
Metazoa_SRP,Metazoa_SRP
FNDC9,FNDC9
YME1L1,YME1L1
PLEKHG7,PLEKHG7
MIR433,mml-mir-433
NIPAL4,NIPAL4
MIR127,mml-mir-127
ATG101,ATG101
MYBL2,MYBL2
TFCP2L1,TFCP2L1
MIR432,mml-mir-432
MIR136,mml-mir-136
NIPSNAP1,NIPSNAP1
SNORD112,SNORD112
Metazoa_SRP,Metazoa_SRP
ADAM19,ADAM19
RNU6-182P,U6
SNORD43,SNORD43
Metazoa_SRP,Metazoa_SRP
ALDH18A1,ALDH18A1
SNORD113-3,SNORD113-3
SNORD83A,SNORD83A
SNORD113-4,SNORD113-4
KRT80,KRT80
SNORD83B,SNORD83B
SNORD113-5,SNORD113-5
SNORD113-6,SNORD113-6
SNORD113-7,SNORD113-7
SNORD113-8,SNORD113-8
Metazoa_SRP,Metazoa_SRP
SNORD113-9,SNORD113-9
RNU6-390P,U6
SNORD114-1,SNORD114-1
PDGFB,PDGFB
Y_RNA,Y_RNA
TCTN3,TCTN3
ITGA7,ITGA7
NFYB,NFYB
HAT1,HAT1
EEA1,EEA1
SNORD114-3,SNORD114-3
CHD4,CHD4
Metazoa_SRP,Metazoa_SRP
KRT7,KRT7
SOX30,SOX30
SNORD114-4,SNORD114-4
SNORD114-5,SNORD114-5
GLI2,GLI2
CBX7,CBX7
THOC5,THOC5
MASTL,MASTL
SNORD114-7,SNORD114-7
SNORD114-9,SNORD114-9
SLC24A3,SLC24A3
RNU6-639P,U6
SNORD114-10,SNORD114-10
INHBB,INHBB
APOBEC3H,APOBEC3H
SNORD114-11,SNORD114-11
SNORD114-12,SNORD114-12
SNORD114-13,SNORD114-13
TOX2,TOX2
SNORD114-14,SNORD114-14
METAP1D,METAP1D
SNORD114-15,SNORD114-15
SNORD114-16,SNORD114-16
PPFIA2,PPFIA2
RALB,RALB
SNORD114-17,SNORD114-17
SNORD114-18,SNORD114-18
RN7SL443P,Metazoa_SRP
SNORD114-19,SNORD114-19
THG1L,THG1L
INPP5F,INPP5F
RNU6-1329P,U6
DLX1,DLX1
Y_RNA,Y_RNA
JPH2,JPH2
KRT81,KRT81
LSM11,LSM11
SNORD114-20,SNORD114-20
Metazoa_SRP,Metazoa_SRP
NEFH,NEFH
Metazoa_SRP,Metazoa_SRP
LPAR5,LPAR5
5S_rRNA,5S_rRNA
SNORD114-22,SNORD114-22
DLX2,DLX2
SNORD114-25,SNORD114-25
SNORD114-26,SNORD114-26
SCP2D1,SCP2D1
U6,U6
KRT86,KRT86
OSER1,OSER1
TMEM185B,TMEM185B
SNORD114-27,SNORD114-27
ACRBP,ACRBP
SNORD114-28,SNORD114-28
Y_RNA,Y_RNA
CLINT1,CLINT1
SNORD114-29,SNORD114-29
Metazoa_SRP,Metazoa_SRP
ACBD5,ACBD5
SNORD114-30,SNORD114-30
SNORD114-31,SNORD114-31
BRI3BP,BRI3BP
EPB41L5,EPB41L5
GDAP1L1,GDAP1L1
TXNRD1,TXNRD1
KRT85,KRT85
RNU6-260P,U6
UBE2N,UBE2N
RNU2-48P,U2
FITM2,FITM2
AP1B1,AP1B1
RN7SL638P,Metazoa_SRP
LYPD6,LYPD6
ING4,ING4
R3HDML,R3HDML
RN7SL846P,Metazoa_SRP
AACS,AACS
EBF1,EBF1
MCMBP,MCMBP
Y_RNA,Y_RNA
KRT84,KRT84
U2,U2
SEC23B,SEC23B
ITGA6,ITGA6
RNU7-12P,U7
MRPL42,MRPL42
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
MMADHC,MMADHC
Metazoa_SRP,Metazoa_SRP
SNORD125,SNORD125
HNF4A,HNF4A
KRT82,KRT82
RASL10A,RASL10A
PTPRO,PTPRO
PTPN4,PTPN4
RNF145,RNF145
RBBP9,RBBP9
RDH5,RDH5
PTCHD3,PTCHD3
NPTXR,NPTXR
GAS2L1,GAS2L1
SEC23IP,SEC23IP
RNU6-601P,U6
SHMT2,SHMT2
POLR3F,POLR3F
Metazoa_SRP,Metazoa_SRP
ZNF384,ZNF384
TMEM132B,TMEM132B
SOCS2,SOCS2
CD63,CD63
U6,U6
RND3,RND3
UBLCP1,UBLCP1
TTPAL,TTPAL
Metazoa_SRP,Metazoa_SRP
IL12B,IL12B
RBM43,RBM43
RNU4ATAC2P,RNU4ATAC2P
CRADD,CRADD
NDUFA4L2,NDUFA4L2
NMI,NMI
PIANP,PIANP
SUN2,SUN2
RAB18,RAB18
KRT75,KRT75
Metazoa_SRP,Metazoa_SRP
TNFAIP6,TNFAIP6
SERINC3,SERINC3
U4,U4
Metazoa_SRP,Metazoa_SRP
RN7SL124P,Metazoa_SRP
RN7SL630P,Metazoa_SRP
Y_RNA,Y_RNA
PDK1,PDK1
ADRA1B,ADRA1B
COPS7A,COPS7A
Metazoa_SRP,Metazoa_SRP
DZANK1,DZANK1
Y_RNA,Y_RNA
EWSR1,EWSR1
Y_RNA,Y_RNA
ORMDL2,ORMDL2
CCDC59,CCDC59
PKIG,PKIG
TMEM132C,TMEM132C
WDR11,WDR11
TTC1,TTC1
TMEM177,TMEM177
Y_RNA,Y_RNA
DNAJC14,DNAJC14
U6,U6
MLF2,MLF2
METTL25,METTL25
SLC15A4,SLC15A4
R3HDM2,R3HDM2
KRT5,KRT5
RIF1,RIF1
PWWP2A,PWWP2A
MKX,MKX
MIR1251,MIR1251
MMP19,MMP19
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
GTPBP1,GTPBP1
CCNJ,CCNJ
CHST11,CHST11
CFAP221,CFAP221
MIR135A2,mml-mir-135a-2
U1,U1
U6,U6
CEP83,CEP83
CCN5,CCN5
RNU4-41P,U4
ODAD2,ODAD2
FABP6,FABP6
GLT1D1,GLT1D1
SLC41A2,SLC41A2
RN7SL380P,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
PYM1,PYM1
RN7SL330P,Metazoa_SRP
TMTC2,TMTC2
CD4,CD4
RIMS4,RIMS4
CCNJL,CCNJL
NOPCHAP1,NOPCHAP1
EPS8,EPS8
RN7SL483P,Metazoa_SRP
SCTR,SCTR
Metazoa_SRP,Metazoa_SRP
MIR5700,MIR5700
RAPGEF4,RAPGEF4
BLNK,BLNK
TMCC3,TMCC3
GPR162,GPR162
FAM200C,FAM200C
NUDT5,NUDT5
RHBDD3,RHBDD3
DGKA,DGKA
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
SLU7,SLU7
RNU6-977P,U6
YWHAB,YWHAB
KRT71,KRT71
ALDH1L2,ALDH1L2
TMEM132D,TMEM132D
PTTG1,PTTG1
ZNF133,ZNF133
Metazoa_SRP,Metazoa_SRP
MPP7,MPP7
Metazoa_SRP,Metazoa_SRP
FGFR2,FGFR2
GNB3,GNB3
NDUFA12,NDUFA12
KRT74,KRT74
PMEL,PMEL
DNTT,DNTT
CDC123,CDC123
RNU2-56P,U2
ATP10B,ATP10B
RNU6-251P,U6
Metazoa_SRP,Metazoa_SRP
RN7SL14P,Metazoa_SRP
EMID1,EMID1
PABPC1L,PABPC1L
CDCA3,CDCA3
Metazoa_SRP,Metazoa_SRP
RNU6-879P,U6
SLC6A15,SLC6A15
JOSD1,JOSD1
INHBE,INHBE
CAMK1D,CAMK1D
STRAP,STRAP
PIWIL1,PIWIL1
NR2C1,NR2C1
OPALIN,OPALIN
USP5,USP5
TOMM34,TOMM34
GLI1,GLI1
WASHC4,WASHC4
U2,U2
TOMM22,TOMM22
KAT14,KAT14
Metazoa_SRP,Metazoa_SRP
DERA,DERA
RAB5B,RAB5B
SLC25A3,SLC25A3
U3,U3
TSPAN19,TSPAN19
TLL2,TLL2
STK4,STK4
SPSB2,SPSB2
ARHGAP9,ARHGAP9
SUOX,SUOX
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
KREMEN1,KREMEN1
TMEM37,TMEM37
SLC15A5,SLC15A5
RNU7-137P,U7
ACSL5,ACSL5
KCNS1,KCNS1
GABRB2,GABRB2
IKZF4,IKZF4
TM9SF3,TM9SF3
LRRC23,LRRC23
SNORA53,SNORA53
WFDC5,WFDC5
RNU6-810P,U6
OVOL2,OVOL2
MGST1,MGST1
WFDC12,WFDC12
C22orf31,C10H22orf31
MARS1,MARS1
LRRIQ1,LRRIQ1
PI3,PI3
FAM227A,FAM227A
RIMBP2,RIMBP2
GABRA6,GABRA6
ZNRF3,ZNRF3
MGME1,MGME1
PIK3AP1,PIK3AP1
SEMG2,SEMG2
IKBIP,IKBIP
CCDC3,CCDC3
Metazoa_SRP,Metazoa_SRP
SLPI,SLPI
FGD6,FGD6
Metazoa_SRP,Metazoa_SRP
APPL2,APPL2
ENO2,ENO2
ERBB3,ERBB3
MAP3K20,MAP3K20
LMO3,LMO3
GABRA1,GABRA1
MATN4,MATN4
ZDHHC6,ZDHHC6
WIF1,WIF1
Metazoa_SRP,Metazoa_SRP
OPTN,OPTN
STEAP3,STEAP3
Metazoa_SRP,Metazoa_SRP
RNU6-1274P,U6
ATE1,ATE1
DDIT3,DDIT3
RBPJL,RBPJL
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
APAF1,APAF1
RN7SL468P,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
SNX5,SNX5
Y_RNA,Y_RNA
VTI1A,VTI1A
ATN1,ATN1
C1QL2,C1QL2
Metazoa_SRP,Metazoa_SRP
SGPP2,SGPP2
RNU6-166P,U6
MBD6,MBD6
LCOR,LCOR
RNU6-619P,U6
RNU7-1,U7
CDCA7,CDCA7
GABRG2,GABRG2
CCDC117,CCDC117
LEMD3,LEMD3
SDC4,SDC4
MCM10,MCM10
MARCO,MARCO
C12orf57,C11H12orf57
DDX17,DDX17
VEZT,VEZT
RASSF9,RASSF9
DCTN2,DCTN2
RN7SL162P,Metazoa_SRP
NSMCE4A,NSMCE4A
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
ZC3H10,ZC3H10
NTS,NTS
MSRB3,MSRB3
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
UCMA,UCMA
MGAT4C,MGAT4C
FARSB,FARSB
RERGL,RERGL
PTPN6,PTPN6
EN1,EN1
NUAK1,NUAK1
SLIT1,SLIT1
Y_RNA,Y_RNA
RNU6-808P,U6
MIR331,MIR331
CCNG1,CCNG1
RNU6-735P,U6
STX2,STX2
Metazoa_SRP,Metazoa_SRP
PHYH,PHYH
CKAP4,CKAP4
PIGT,PIGT
KIF5A,KIF5A
TCF7L2,TCF7L2
