Gene name	Human gene name	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	Human orthology confidence [0 low, 1 high]
KMT2E	KMT2E	ortholog_one2one	95.9394	95.3714	100	100.00	1
GPHB5	GPHB5	ortholog_one2one	92.3664	93.0769	100	100.00	1
POLD4	POLD4	ortholog_one2one	88.785	88.785	75	100.00	1
CSE1L	CSE1L	ortholog_one2one	98.7743	99.5881	100	100.00	1
	TBC1D14	ortholog_one2many	97.411	43.4343	0	0.00	0
CXCL16	CXCL16	ortholog_one2one	63.1579	61.4173	100	100.00	1
DGKA	DGKA	ortholog_one2one	93.188	93.0612	100	100.00	1
	NCR3	ortholog_one2one	52.809	46.7662	100	100.00	0
							
RPS6KB1	RPS6KB1	ortholog_one2one	99.8095	99.8095	75	100.00	1
ATCAY	ATCAY	ortholog_one2one	95.6873	95.6873	100	100.00	1
PSMB3	PSMB3	ortholog_one2many	99.5122	99.5122	100	100.00	1
HDGF	HDGF	ortholog_one2one	95.3782	94.5833	100	100.00	1
							
	EPHA5	ortholog_one2many	89.4089	35.7283	100	91.86	0
ZNRF2	ZNRF2	ortholog_one2one	96.2343	95.0413	100	100.00	1
	HMGB1P1	ortholog_one2one	90.3743	80.0948	0	0.00	0
SLC29A2	SLC29A2	ortholog_one2one	92.8417	93.8596	100	100.00	1
							
VWA2	VWA2	ortholog_one2one	82.7673	87.1523	100	100.00	1
EDC4	EDC4	ortholog_one2one	96.0284	96.6453	100	100.00	1
MYO5B	MYO5B	ortholog_one2one	93.6147	93.6147	100	100.00	1
ILVBL	ILVBL	ortholog_one2one	90.0316	90.0316	100	100.00	1
							
FANCI	FANCI	ortholog_one2one	92.4003	92.4699	75	100.00	1
DNM1	DNM1	ortholog_one2one	97.6852	97.6852	100	100.00	1
							
SDF2	SDF2	ortholog_one2one	97.6303	97.6303	100	100.00	1
CHTF8	CHTF8	ortholog_one2one	97.5207	97.5207	75	100.00	1
							
HEMK1	HEMK1	ortholog_one2one	86.1357	86.3905	100	100.00	1
	ZNF543	ortholog_one2many	68.123	70.1667	25	0.00	0
PARVB	PARVB	ortholog_one2one	78.7466	79.3956	100	100.00	1
COX4I1	COX4I1	ortholog_one2one	80.7018	81.6568	100	100.00	1
							
YLPM1	YLPM1	ortholog_one2one	95.8508	95.8062	100	100.00	1
VASP	VASP	ortholog_one2one	91.5344	91.0526	100	100.00	1
XYLT1	XYLT1	ortholog_one2one	96.6209	95.4119	25	100.00	1
							
PCDH1	PCDH1	ortholog_one2one	97.7365	97.7365	100	100.00	1
EIF4EBP2	EIF4EBP2	ortholog_one2many	99.1667	99.1667	100	100.00	1
SLC46A3	SLC46A3	ortholog_one2one	86.3341	86.3341	100	100.00	1
NCS1	NCS1	ortholog_one2one	99.4737	99.4737	100	100.00	1
FAM83A	FAM83A	ortholog_one2one	86.6359	86.6359	100	100.00	1
							
MEX3B	MEX3B	ortholog_one2one	96.6841	97.3638	100	100.00	1
	B3GALNT2	ortholog_one2many	88.6214	81	0	0.00	0
PLTP	PLTP	ortholog_one2one	91.5832	92.6978	100	100.00	1
	RPL6	ortholog_one2many	89.9281	86.8056	0	0.00	0
PLA2G4D	PLA2G4D	ortholog_one2one	86.1858	86.1858	100	100.00	1
SPINK6	SPINK6	ortholog_one2one	88.75	88.75	100	100.00	1
	KRTAP9-6	ortholog_many2many	69.8276	50.625	100	100.00	1
	KRTAP9-2	ortholog_many2many	68.9655	45.977	100	100.00	0
	KRTAP9-4	ortholog_many2many	68.9655	51.9481	100	100.00	1
	KRTAP9-9	ortholog_many2many	64.6552	44.3787	100	100.00	0
	KRTAP9-7	ortholog_many2many	69.8276	47.929	100	100.00	0
	KRTAP9-8	ortholog_many2many	65.5172	47.7987	100	100.00	0
	KRTAP9-3	ortholog_many2many	68.1034	49.6855	100	100.00	0
KYAT3	KYAT3	ortholog_one2one	90.4232	89.4273	100	100.00	1
DUSP2	DUSP2	ortholog_one2one	91.7197	91.7197	100	100.00	1
SUGT1	SUGT1	ortholog_one2one	84.6377	87.6877	50	97.97	1
SLC7A7	SLC7A7	ortholog_one2one	93.5421	93.5421	100	100.00	1
ESYT1	ESYT1	ortholog_one2one	93.0254	93.0254	100	100.00	1
ATP13A2	ATP13A2	ortholog_one2one	80.7115	86.5254	100	99.46	1
PCDHGA4	PCDHGA4	ortholog_one2one	87.526	87.526	100	100.00	1
TMEM182	TMEM182	ortholog_one2one	96.0699	96.0699	100	100.00	1
TRUB2	TRUB2	ortholog_one2one	86.7069	86.7069	100	100.00	1
IL2RA	IL2RA	ortholog_one2one	69.7115	53.3088	100	100.00	1
TRIM47	TRIM47	ortholog_one2one	92.0312	92.3197	100	100.00	1
C16orf46	C16orf46	ortholog_one2one	69	69.8734	100	100.00	1
CPN1	CPN1	ortholog_one2one	87.5546	87.5546	100	100.00	1
TMEM52	TMEM52	ortholog_one2one	80.0995	77.0335	100	100.00	1
LIPE	LIPE	ortholog_one2one	83.5061	82.342	75	100.00	1
SPESP1	SPESP1	ortholog_one2one	63.7795	69.4286	100	100.00	1
DCX	DCX	ortholog_one2one	77.4049	94.5355	100	100.00	1
	CTH	ortholog_one2many	86.5269	71.358	75	93.52	1
FMO2	FMO2	ortholog_one2one	88.3677	88.0374	100	100.00	1
PCGF5	PCGF5	ortholog_one2many	97.6562	97.6562	100	100.00	1
SHISA8	SHISA8	ortholog_one2one	85.9694	84.8867	100	100.00	1
METTL17	METTL17	ortholog_one2one	85.4664	86.4035	100	100.00	1
TSHR	TSHR	ortholog_one2one	90.7068	90.7068	100	100.00	1
FAM149B1	FAM149B1	ortholog_one2one	87.7375	87.2852	100	100.00	1
CIT	CIT	ortholog_one2one	97.4013	97.825	100	100.00	1
PITPNC1	PITPNC1	ortholog_one2one	98.494	98.494	100	100.00	1
TSSK4	TSSK4	ortholog_one2one	89.3491	89.3491	100	100.00	1
GARIN1A	GARIN1A	ortholog_one2one	80	80	100	100.00	1
RWDD4	RWDD4	ortholog_one2one	96.2766	96.2766	100	100.00	1
SLIT1	SLIT1	ortholog_one2one	96.6102	96.6102	100	100.00	1
							
CEP112	CEP112	ortholog_one2one	92.0419	92.0419	100	100.00	1
JSRP1	JSRP1	ortholog_one2one	67.8363	70.0906	100	100.00	1
TBC1D9	TBC1D9	ortholog_one2one	98.1861	98.3412	100	100.00	1
VAMP4	VAMP4	ortholog_one2one	97.8723	97.8723	100	100.00	1
MPST	MPST	ortholog_one2one	90.9091	85.1735	100	100.00	1
ZNF382	ZNF382	ortholog_one2one	90.3636	90.3636	75	100.00	1
							
SOHLH2	SOHLH2	ortholog_one2one	78.7736	78.5882	100	100.00	1
	ZNF433	ortholog_one2one	51.693	34.1791	0	0.00	0
MRTFB	MRTFB	ortholog_one2one	92.5319	92.4477	100	100.00	1
DQX1	DQX1	ortholog_one2one	91.3769	91.6318	100	100.00	1
TRHR	TRHR	ortholog_one2one	97.2362	97.2362	100	100.00	1
TFPI	TFPI	ortholog_one2one	81.5182	81.25	100	100.00	1
	LARP1B	ortholog_one2many	81.9222	39.1685	0	8.52	0
NWD1	NWD1	ortholog_one2one	72.616	78.7011	100	100.00	1
DLGAP4	DLGAP4	ortholog_one2one	98.2863	98.2863	100	100.00	1
MIER1	MIER1	ortholog_one2one	85.5814	97.6991	100	100.00	1
MRPS23	MRPS23	ortholog_one2one	85.5615	84.2105	100	100.00	1
GNMT	GNMT	ortholog_one2one	94.2373	94.2373	100	100.00	1
							
KDM5C	KDM5C	ortholog_one2one	97.7564	97.7564	100	100.00	1
FAHD2A	FAHD2A	ortholog_one2one	94.2675	94.2675	100	100.00	1
SRSF3	SRSF3	ortholog_one2many	100	100	100	100.00	1
RNF115	RNF115	ortholog_one2one	94.7541	95.0658	100	100.00	1
FBXL14	FBXL14	ortholog_one2one	94.7619	95.2153	50	100.00	1
IRX5	IRX5	ortholog_one2one	97.7226	97.7226	100	100.00	1
CDC7	CDC7	ortholog_one2one	78.2609	90.9408	100	100.00	1
MYL6	MYL6	ortholog_one2one	66.6667	94.0397	100	100.00	1
DSCAM	DSCAM	ortholog_one2one	98.9474	88.7674	50	97.58	1
ZC2HC1C	ZC2HC1C	ortholog_one2one	66.2214	76.0965	100	100.00	1
FAM107B	FAM107B	ortholog_one2one	84.6906	84.9673	100	100.00	1
PANX1	PANX1	ortholog_one2one	87.5339	75.8216	100	100.00	1
HNRNPH1	HNRNPH1	ortholog_one2many	92.5847	97.3274	100	100.00	1
OVOL2	OVOL2	ortholog_one2one	92.3913	92.7273	100	100.00	1
	POLR2J2	ortholog_one2many	86.8687	74.7826	0	10.46	0
	POLR2J	ortholog_one2many	90.9091	76.9231	0	0.00	0
	POLR2J3	ortholog_one2many	87.8788	75.6522	0	10.22	0
RGSL1	RGSL1	ortholog_one2one	74.4681	74.8141	100	100.00	1
SLCO1C1	SLCO1C1	ortholog_one2one	94.6629	94.6629	100	100.00	1
	MAGEB2	ortholog_one2one	53.1343	55.7994	0	0.00	0
							
PAM	PAM	ortholog_one2one	94.3038	91.8808	100	100.00	1
CDC40	CDC40	ortholog_one2one	98.9637	98.9637	100	100.00	1
EMX1	EMX1	ortholog_one2one	98.6207	98.6207	100	100.00	1
ALDH5A1	ALDH5A1	ortholog_one2one	88.1356	87.4766	100	100.00	1
BDP1	BDP1	ortholog_one2one	80.5457	25.8765	50	100.00	0
TTN							
RCBTB1	RCBTB1	ortholog_one2one	99.2467	99.2467	100	100.00	1
YWHAH	YWHAH	ortholog_one2one	99.187	99.187	100	100.00	1
PPIB	PPIB	ortholog_one2one	98.6111	98.6111	100	100.00	1
							
GAL	GAL	ortholog_one2one	72.8	73.9837	100	100.00	1
WIF1	WIF1	ortholog_one2one	81.2987	82.5858	100	100.00	1
RADIL	RADIL	ortholog_one2one	83.8384	84.9302	100	100.00	1
							
STAU2	STAU2	ortholog_one2one	95.4306	95.2632	100	100.00	1
ANKRA2	ANKRA2	ortholog_one2one	89.3939	94.2492	100	100.00	1
CEBPE	CEBPE	ortholog_one2one	98.2206	98.2206	100	100.00	1
KRI1	KRI1	ortholog_one2one	83.5674	84.6373	100	100.00	1
CENPS	CENPS	ortholog_one2one	88.4058	88.4058	100	100.00	1
SULT2A1	SULT2A1	ortholog_one2one	69.4737	69.4737	100	100.00	1
PTX4	PTX4	ortholog_one2one	77.1855	75.7322	100	100.00	1
	PNN	ortholog_one2one	91.9837	94.4212	0	1.64	0
ZBTB34	ZBTB34	ortholog_one2one	96.139	98.8095	100	100.00	1
ANKRD42	ANKRD42	ortholog_one2one	91.6155	85.0095	100	100.00	1
KRT25	KRT25	ortholog_one2one	94.6667	94.6667	100	100.00	1
AIDA	AIDA	ortholog_one2one	99.6732	99.6732	100	100.00	1
CDC5L	CDC5L	ortholog_one2one	98.005	98.005	100	100.00	1
ZNF282	ZNF282	ortholog_one2one	93.7785	92.1013	100	100.00	1
RSAD2	RSAD2	ortholog_one2one	84.3666	86.7036	100	100.00	1
							
DUSP8	DUSP8	ortholog_one2one	92.7302	91.84	50	100.00	1
POU2F2	POU2F2	ortholog_one2one	98.8115	93.2692	100	100.00	1
	SSU72L3	ortholog_one2many	61.9883	54.6392	0	100.00	1
	SSU72L2	ortholog_one2many	61.9883	54.6392	0	100.00	1
	SSU72L1	ortholog_one2many	61.9883	54.6392	0	100.00	1
	SSU72L5	ortholog_one2many	61.9883	54.6392	0	34.33	0
	SSU72L4	ortholog_one2many	61.4035	54.1237	0	100.00	1
	SSU72L6	ortholog_one2many	60.8187	53.6082	0	100.00	1
ERN2	ERN2	ortholog_one2one	87.3501	86.5011	100	100.00	1
	IGLV4-3	ortholog_one2one	65.7407	58.1967	0	0.00	0
	GAPDH	ortholog_one2many	86.4553	89.5522	0	0.00	0
	TMEM230	ortholog_one2many	94.1748	80.8333	0	0.00	0
GAS7	GAS7	ortholog_one2one	95.8231	81.9328	100	97.85	1
ASB4	ASB4	ortholog_one2one	97.4178	97.4178	100	100.00	1
	RBM4	ortholog_one2many	93.7931	37.3626	0	0.00	0
PDE1A	PDE1A	ortholog_one2one	88.9908	91.6824	100	100.00	1
DELE1	DELE1	ortholog_one2one	84.913	85.2427	100	100.00	1
PIK3C3	PIK3C3	ortholog_one2one	98.0963	98.7599	100	100.00	1
TBC1D31	TBC1D31	ortholog_one2one	90.253	90.3377	100	100.00	1
							
NTMT2	NTMT2	ortholog_one2one	94.6996	94.6996	100	100.00	1
CATIP	CATIP	ortholog_one2one	78.0362	78.0362	75	100.00	1
	GAPDH	ortholog_one2many	86.2687	86.2687	0	0.00	0
TTK	TTK	ortholog_one2one	87.4677	78.9965	100	97.94	1
	EED	ortholog_one2many	98.1383	83.6735	0	0.00	0
TRIB1	TRIB1	ortholog_one2one	96.7742	96.7742	100	100.00	1
TGFBR3L	TGFBR3L	ortholog_one2one	77.2436	82.5342	100	100.00	1
ACTR2	ACTR2	ortholog_one2many	100	100	100	98.84	1
LHPP	LHPP	ortholog_one2one	87.037	87.037	100	100.00	1
NEURL2	NEURL2	ortholog_one2one	91.1972	90.8772	100	100.00	1
ITPRID2	ITPRID2	ortholog_one2one	90.7717	90.6275	100	100.00	1
KAZN	KAZN	ortholog_one2one	88.051	97.9355	100	100.00	1
							
CMC4	CMC4	ortholog_one2one	91.1765	91.1765	100	100.00	1
							
	IGLV9-49	ortholog_one2one	81.25	84.5528	25	0.00	0
ATG101	ATG101	ortholog_one2one	100	100	100	100.00	1
MAEA	MAEA	ortholog_one2one	90.9722	99.2424	100	100.00	1
RALYL	RALYL	ortholog_one2one	93.1148	97.5945	100	100.00	1
AKIRIN2	AKIRIN2	ortholog_one2one	99.0148	99.0148	100	100.00	1
USP9X	USP9X	ortholog_one2one	98.4059	99.0994	100	100.00	1
							
KLHL12	KLHL12	ortholog_one2one	99.6479	99.6479	75	100.00	1
RBM47	RBM47	ortholog_one2one	93.2759	91.231	50	100.00	1
CARD10	CARD10	ortholog_one2one	86.3027	87.3062	100	100.00	1
NUDT17	NUDT17	ortholog_one2one	83.8906	84.1463	100	100.00	1
MAPK1IP1L	MAPK1IP1L	ortholog_one2one	97.9592	97.9592	100	100.00	1
FBXW4	FBXW4	ortholog_one2one	97.3171	70.3704	75	100.00	1
ZNF169	ZNF169	ortholog_one2one	89.5868	89.8839	50	100.00	1
RPS18	RPS18	ortholog_one2one	100	100	100	100.00	1
SBK3	SBK3	ortholog_one2one	90.884	91.6435	100	100.00	1
LDLRAD1	LDLRAD1	ortholog_one2one	83.4146	83.4146	100	100.00	1
PA2G4	PA2G4	ortholog_one2one	93.75	91.3706	100	99.04	1
CARM1	CARM1	ortholog_one2one	98.4536	94.2434	100	100.00	1
CABIN1	CABIN1	ortholog_one2one	91.7078	92.1622	75	100.00	1
							
NKG2-8	KLRC1	ortholog_many2many	60.6838	60.9442	75	100.00	1
	SNX7	ortholog_one2many	91.2929	76.7184	0	0.00	0
SPOCK3	SPOCK3	ortholog_one2one	75.6757	84.0647	100	100.00	1
KANK1	KANK1	ortholog_one2one	88.3774	86.6124	100	96.13	1
MLXIPL	MLXIPL	ortholog_one2one	90.3151	90.8451	100	100.00	1
DNAJA3	DNAJA3	ortholog_one2one	86.2934	93.125	100	100.00	1
SPACA6	SPACA6	ortholog_one2one	80.4416	78.7037	100	100.00	1
IKZF4	IKZF4	ortholog_one2one	96.2963	93.3333	100	99.42	1
							
	RRM2	ortholog_one2many	76.4084	55.7841	100	100.00	1
SLX4IP	SLX4IP	ortholog_one2one	84.399	80.8824	100	100.00	1
HSPA12B	HSPA12B	ortholog_one2one	97.5219	97.5219	100	100.00	1
DDX11	DDX11	ortholog_one2one	83.4802	83.6645	0	100.00	1
C2orf42	C2orf42	ortholog_one2one	98.0836	98.0836	100	100.00	1
FARP1	FARP1	ortholog_one2one	87.8114	94.4498	100	100.00	1
AMT	AMT	ortholog_one2one	89.33	89.33	100	100.00	1
	FABP3	ortholog_one2many	83.4783	72.1805	0	0.00	0
F12	F12	ortholog_one2one	77.92	79.187	100	100.00	1
HTATIP2							
CXCL10	CXCL10	ortholog_one2one	85.7143	85.7143	50	100.00	1
TXNL4B	TXNL4B	ortholog_one2one	97.9866	97.9866	100	100.00	1
	ZNF713	ortholog_one2one	25.6881	37.9233	0	0.00	0
FOXM1	FOXM1	ortholog_one2one	82.4968	84.0105	100	100.00	1
SLC4A11	SLC4A11	ortholog_one2one	80.9917	89.6	100	100.00	1
RNGTT	RNGTT	ortholog_one2one	98.4925	98.4925	100	100.00	1
PARVA	PARVA	ortholog_one2one	89.8058	99.4624	100	100.00	1
PNISR	PNISR	ortholog_one2one	96.683	97.764	100	100.00	1
GLYATL2	GLYATL2	ortholog_one2one	75.1701	75.1701	100	100.00	1
WNT8A	WNT8A	ortholog_one2one	86.8195	82.1138	100	100.00	1
SCN1B	SCN1B	ortholog_one2one	95.8716	95.8716	100	100.00	1
HNRNPR	HNRNPR	ortholog_one2one	99.5283	100	100	100.00	1
YBX3	YBX3	ortholog_one2many	94.0541	93.5484	75	100.00	1
	RLIG1	ortholog_one2many	89.9371	88	75	100.00	1
UBLCP1	UBLCP1	ortholog_one2one	99.6855	99.6855	100	100.00	1
FAR2	FAR2	ortholog_one2one	92.4272	92.4272	100	100.00	1
							
PLXDC1	PLXDC1	ortholog_one2one	89.022	89.2	100	100.00	1
	MBD3L5	ortholog_one2many	54.717	55.7692	75	100.00	1
	MBD3L2B	ortholog_one2many	54.2453	56.3725	0	100.00	1
	MBD3L2	ortholog_one2many	54.717	55.7692	75	100.00	1
	MBD3L3	ortholog_one2many	54.717	55.7692	0	100.00	1
	MBD3L4	ortholog_one2many	54.717	55.7692	0	100.00	1
ARHGAP44	ARHGAP44	ortholog_one2one	95.5828	95.2323	75	100.00	1
CAMK2D							
C1QTNF1	C1QTNF1	ortholog_one2one	59.366	73.3096	50	100.00	1
	EPS15	ortholog_one2many	84.5588	12.8348	0	0.00	0
	OR6A2	ortholog_one2many	61.3281	48.0122	100	100.00	0
							
ACY1	ACY1	ortholog_one2one	88.2353	88.2353	100	100.00	1
							
ADCY4	ADCY4	ortholog_one2one	95.2646	95.2646	100	100.00	1
C5orf22	C5orf22	ortholog_one2one	89.0625	77.3756	100	100.00	1
SMARCC2	SMARCC2	ortholog_one2one	96.4257	97.51	100	100.00	1
NAT14	NAT14	ortholog_one2one	97.0874	97.0874	100	100.00	1
GABPA	GABPA	ortholog_one2one	99.1189	99.1189	100	100.00	1
AGXT2	AGXT2	ortholog_one2one	89.4737	89.2996	100	100.00	1
CHRDL2	CHRDL2	ortholog_one2one	79.5154	84.1492	100	100.00	1
DPYS	DPYS	ortholog_one2one	92.4419	91.9075	100	100.00	1
							
CYBA	CYBA	ortholog_one2one	81.3472	80.5128	100	100.00	1
							
NOL9	NOL9	ortholog_one2one	79.9423	78.9174	100	100.00	1
ZNF266	ZNF266	ortholog_one2one	81.2044	72.2403	100	100.00	1
FIGLA	FIGLA	ortholog_one2one	81.6514	81.2785	100	100.00	1
E2F7	E2F7	ortholog_one2one	88.609	88.8035	100	100.00	1
NDUFV2	NDUFV2	ortholog_one2one	82.7586	77.1084	100	100.00	1
ANKRD24	ANKRD24	ortholog_one2one	81.0714	79.2321	100	100.00	1
TRRAP	TRRAP	ortholog_one2one	99.0911	98.5283	100	100.00	1
RAB39B	RAB39B	ortholog_one2one	100	100	75	100.00	1
FOXRED2	FOXRED2	ortholog_one2one	80.2147	76.462	100	100.00	1
GCNT1	GCNT1	ortholog_one2many	78.51	64.0187	50	100.00	1
NFKBIA	NFKBIA	ortholog_one2one	96.1783	95.2681	75	100.00	1
TMEM71	TMEM71	ortholog_one2one	73.1544	73.8983	100	100.00	1
TMEM209	TMEM209	ortholog_one2one	97.8533	97.5045	100	100.00	1
	SPCS2	ortholog_one2many	63.0901	65.0443	0	0.00	0
TMEM253	TMEM253	ortholog_one2one	85.7798	86.1751	100	100.00	1
NTHL1	NTHL1	ortholog_one2one	83.6538	85.8553	100	100.00	1
CBARP	CBARP	ortholog_one2one	87.1866	88.7943	100	100.00	1
FOS	FOS	ortholog_one2one	96.063	96.3158	100	100.00	1
NXF1	NXF1	ortholog_one2one	97.5728	97.4152	75	100.00	1
DTNA	DTNA	ortholog_one2one	94.851	90.9091	100	100.00	1
NAB1	NAB1	ortholog_one2many	96.5517	97.7413	100	100.00	1
EZH2	EZH2	ortholog_one2one	99.6005	99.6005	100	100.00	1
							
OGA	OGA	ortholog_one2one	95.5603	98.69	100	100.00	1
TMBIM1	TMBIM1	ortholog_one2one	94.4984	93.8907	100	100.00	1
NR2C2AP	NR2C2AP	ortholog_one2one	92.1429	92.8058	100	100.00	1
RAD17	RAD17	ortholog_one2one	88.7262	90.4478	100	100.00	1
AATF	AATF	ortholog_one2one	90.493	91.7857	100	100.00	1
EPHA4	EPHA4	ortholog_one2one	99.157	95.4361	100	100.00	1
MIA	MIA	ortholog_one2one	87.9699	89.313	100	100.00	1
							
AASDHPPT	AASDHPPT	ortholog_one2one	94.4984	94.4984	100	100.00	1
AGBL1	AGBL1	ortholog_one2one	84.4081	78.2337	100	100.00	1
TSN	TSN	ortholog_one2one	100	100	100	100.00	1
ARSK	ARSK	ortholog_one2one	89.9065	89.7388	100	100.00	1
PNOC	PNOC	ortholog_one2one	80.3371	81.25	100	100.00	1
DEPDC5	DEPDC5	ortholog_one2one	93.8854	91.9526	100	99.98	1
FARSB	FARSB	ortholog_one2one	96.7742	96.7742	100	100.00	1
PPP1R16A	PPP1R16A	ortholog_one2one	86.4762	85.9848	100	100.00	1
BRSK1	BRSK1	ortholog_one2one	95.3165	96.7866	100	100.00	1
CLCNKA	CLCNKA	ortholog_one2many	75.5639	87.7729	100	100.00	1
CLCNKA	CLCNKB	ortholog_one2many	74.1855	86.1718	100	100.00	1
YY1	YY1	ortholog_one2one	99.7585	99.7585	100	100.00	1
RPL3L	RPL3L	ortholog_one2one	92.619	95.5774	100	100.00	1
DPEP2	DPEP2	ortholog_one2one	78.3133	80.2469	50	100.00	1
PGAP2	PGAP2	ortholog_one2one	82.2526	76.5079	100	100.00	1
THAP12	THAP12	ortholog_one2one	97.4834	96.7149	100	100.00	1
	WSB2	ortholog_one2many	90	89.1089	0	0.00	0
	CIP2A	ortholog_one2many	91.0336	80.7735	0	0.00	0
KBTBD3	KBTBD3	ortholog_one2one	96.072	95.915	100	100.00	1
TMEM132B	TMEM132B	ortholog_one2one	93.5811	51.1542	0	79.77	1
PIGT	PIGT	ortholog_one2one	93.4564	96.3668	75	100.00	1
THUMPD2	THUMPD2	ortholog_one2one	85.3175	85.4871	100	100.00	1
KIF3B	KIF3B	ortholog_one2one	99.3307	99.3307	100	100.00	1
XKR7	XKR7	ortholog_one2one	92.4138	92.5734	100	100.00	1
HMGCL	HMGCL	ortholog_one2one	88.9231	88.9231	100	100.00	1
LINC03041							
TUBA8	TUBA8	ortholog_one2one	98.2301	98.8864	50	100.00	1
CYP27B1	CYP27B1	ortholog_one2one	90.5512	90.5512	100	100.00	1
SEMA3A	SEMA3A	ortholog_one2one	97.5389	97.6654	100	100.00	1
PEX13	PEX13	ortholog_one2one	94.5679	95.0372	100	100.00	1
							
AFDN	AFDN	ortholog_one2one	94.1374	92.0808	50	100.00	1
	SF3B2	ortholog_one2many	94.5495	94.9721	0	0.00	0
SPEGNB	SPEGNB	ortholog_one2one	95.1542	90.7563	100	100.00	1
EIF3I	EIF3I	ortholog_one2one	99.3846	99.3846	100	100.00	1
							
ERRFI1	ERRFI1	ortholog_one2many	90.8696	90.4762	100	100.00	1
ARL5A							
EAPP	EAPP	ortholog_one2one	92.3077	84.2105	25	97.19	1
FCAMR	FCAMR	ortholog_one2one	68.9013	64.1248	100	100.00	1
							
FZR1	FZR1	ortholog_one2one	98.5	79.9189	75	100.00	1
	EPPIN	ortholog_one2one	60	40.6015	50	87.56	0
PLA2G5	PLA2G5	ortholog_one2one	81.8841	81.8841	100	100.00	1
POLR1E	POLR1E	ortholog_one2one	82.9099	85.6802	100	100.00	1
PLAC9	PLAC9	ortholog_one2one	60.3448	72.1649	75	100.00	1
							
TM7SF2	TM7SF2	ortholog_one2one	92.823	92.823	100	100.00	1
ADHFE1	ADHFE1	ortholog_one2one	92.0771	92.0771	100	100.00	1
HIPK1	HIPK1	ortholog_one2one	99.2556	99.1736	100	100.00	1
ENO1	ENO1	ortholog_one2one	90.0862	96.3134	100	100.00	1
SLC26A1	SLC26A1	ortholog_one2one	83.6879	84.1655	100	100.00	1
SLC30A3	SLC30A3	ortholog_one2one	94.6565	95.8763	100	100.00	1
PRODH2	PRODH2	ortholog_one2one	87.3913	87.3913	100	100.00	1
CASTOR1	CASTOR1	ortholog_one2one	97.5684	97.5684	100	100.00	1
	SNRPE	ortholog_one2one	83.7209	78.2609	0	0.00	0
TRPM1	TRPM1	ortholog_one2one	92.8528	93.5385	100	100.00	1
NUP37	NUP37	ortholog_one2one	95.7055	95.7055	75	100.00	1
COL19A1	COL19A1	ortholog_one2one	90.6936	90.4553	50	100.00	1
	SLC28A1	ortholog_one2many	83.0769	33.282	75	79.49	0
SRP54	SRP54	ortholog_one2one	93.0097	95.0397	75	100.00	1
SEC23IP	SEC23IP	ortholog_one2one	91.0911	91	100	100.00	1
TK2	TK2	ortholog_one2one	76.699	89.434	100	100.00	1
PRSS16	PRSS16	ortholog_one2one	85.8527	86.1868	50	100.00	1
MARCKSL1	MARCKSL1	ortholog_one2one	95	97.4359	100	100.00	1
CPA1	CPA1	ortholog_one2one	89.9761	89.9761	100	100.00	1
ADGRV1	ADGRV1	ortholog_one2many	89.8209	85.0777	100	100.00	1
USP32	USP32	ortholog_one2many	97.6309	97.6309	50	100.00	1
USP32	USP6	ortholog_one2many	60.2868	68.7767	0	69.76	0
CFAP95	CFAP95	ortholog_one2one	74.6725	74.6725	100	100.00	1
	AP1S2	ortholog_one2many	76.1905	80	0	0.00	0
CGRRF1	CGRRF1	ortholog_one2one	96.0843	96.0843	100	100.00	1
MYL2	MYL2	ortholog_one2one	95.8084	96.3855	100	100.00	1
	RPL28	ortholog_one2many	93.2203	80.292	0	0.00	0
GUCA2A	GUCA2A	ortholog_one2one	77.3913	77.3913	75	100.00	1
RIN3	RIN3	ortholog_one2one	83.3165	83.6548	100	100.00	1
GRIP1	GRIP1	ortholog_one2one	95.0316	93.2624	100	100.00	1
LACTB2	LACTB2	ortholog_one2one	91.6667	91.6667	100	100.00	1
SCX	SCX	ortholog_one2one	93.6274	95.0249	100	100.00	1
THAP10	THAP10	ortholog_one2one	85.6031	85.6031	100	100.00	1
	ARL8B	ortholog_one2many	90.1734	83.871	0	0.00	0
PON2	PON2	ortholog_one2one	89.7222	91.2429	100	100.00	1
FCER1A	FCER1A	ortholog_one2one	62.1514	60.7004	75	100.00	1
RAB7A							
FAM229A	FAM229A	ortholog_one2one	90.625	91.3386	75	100.00	1
CDC73	CDC73	ortholog_one2many	99.8117	99.8117	100	100.00	1
	RAD51AP1	ortholog_one2many	79.6923	77.3134	0	0.00	0
FGF13							
	UGT2B15	ortholog_many2many	74.6445	59.434	75	0.00	1
	UGT2B17	ortholog_many2many	75.5924	60.1887	75	91.96	1
	MGME1	ortholog_one2many	66.0891	77.6163	50	15.26	0
TMEM265							
PRSS33	PRSS33	ortholog_one2one	86.7857	86.7857	100	100.00	1
IP6K1	IP6K1	ortholog_one2one	97.9592	97.9592	100	100.00	1
MYPOP	MYPOP	ortholog_one2one	89.604	90.7268	100	100.00	1
GTF2I	GTF2I	ortholog_one2one	98.7928	98.3968	100	99.92	1
SF3A3	SF3A3	ortholog_one2many	99.5807	94.8104	100	100.00	1
							
IGSF1	IGSF1	ortholog_one2one	84.7534	84.8802	100	100.00	1
LYNX1	LYNX1	ortholog_one2one	87.931	87.931	75	100.00	1
