Gene name	Human gene name	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	Human orthology confidence [0 low, 1 high]
MYO1C	MYO1C	ortholog_one2one	94.7418	94.92	100	100.00	1
APOBEC1	APOBEC1	ortholog_one2one	94.0678	94.0678	100	100.00	1
							
							
RAB1B	RAB1B	ortholog_one2many	82.8571	86.5672	100	100.00	1
PLEKHM3	PLEKHM3	ortholog_one2one	98.6859	98.6859	100	100.00	1
							
U6	RNU6-154P	ortholog_one2one	91.3462	89.6226		100.00	1
U6	RNU6-650P	ortholog_one2one	89.3805	90.991		100.00	1
Metazoa_SRP							
SNORD115	SNORD115-31	ortholog_one2one	96.3415	96.3415		100.00	1
RILPL2	RILPL2	ortholog_one2one	72.0149	91.4692	100	100.00	1
							
UBE2N	UBE2N	ortholog_one2one	72.381	100	100	100.00	1
							
MAGEB10	MAGEB10	ortholog_one2one	90.2017	90.2017	100	100.00	1
Metazoa_SRP	RN7SL174P	ortholog_one2one	90.6667	94.1176		100.00	1
WTIP	WTIP	ortholog_one2one	62.3604	90.9302	100	100.00	1
NKAIN3	NKAIN3	ortholog_one2one	75.0929	92.6606	100	100.00	1
Metazoa_SRP							
UTP14A	UTP14A	ortholog_one2one	97.406	97.406	100	100.00	1
CPNE5	CPNE5	ortholog_one2one	97.2131	100	100	100.00	1
SLC6A14	SLC6A14	ortholog_one2one	97.352	97.352	100	100.00	1
	MAGEA6	ortholog_many2many	88.2166	88.2166	25	0.00	0
	MAGEA3	ortholog_many2many	88.535	88.535	75	100.00	1
SAR1B	SAR1B	ortholog_one2one	71.1462	90.9091	100	100.00	1
IFT81	IFT81	ortholog_one2one	98.0769	98.0769	100	100.00	1
BPGM	BPGM	ortholog_one2one	98.8417	98.8417	100	100.00	1
U1	RNU1-52P	ortholog_one2one	91.9753	90.8537		100.00	1
LONRF3	LONRF3	ortholog_one2one	91.9852	98.2872	100	100.00	1
							
							
MYBPC1	MYBPC1	ortholog_one2one	94.7679	95.9009	100	100.00	1
							
MS4A2	MS4A2	ortholog_one2one	88.1633	88.5246	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	78.3784	41.1348		0.00	0
LRRFIP1	LRRFIP1	ortholog_one2one	38.7376	48.9062	100	100.00	0
							
	ZNF669	ortholog_one2many	86.2295	69.5767	0	0.00	0
OR2Y1	OR2Y1	ortholog_one2one	95.4984	95.4984	100	100.00	1
							
U1							
LDB3	LDB3	ortholog_one2one	89.071	89.6836	100	100.00	1
							
CSPG4	CSPG4	ortholog_one2one	96.6839	96.6839	100	100.00	1
BRIP1	BRIP1	ortholog_one2one	96.0471	91.4331	100	100.00	1
	CSAG3	ortholog_one2many	88.9764	88.9764	25	0.00	0
	CSAG2	ortholog_one2many	88.189	88.189	50	0.00	0
	CSAG1	ortholog_one2many	48.0315	78.2051	50	97.69	0
							
mml-mir-933							
LYVE1	LYVE1	ortholog_one2one	94.704	94.4099	100	100.00	1
GDF3	GDF3	ortholog_one2one	96.4286	96.4286	100	100.00	1
							
PRM2	PRM2	ortholog_one2one	79.6116	80.3922	100	100.00	1
ZNF786	ZNF786	ortholog_one2one	88.2426	91.1765	100	100.00	1
							
							
GYS2	GYS2	ortholog_one2one	97.5818	97.5818	100	100.00	1
SNORD115							
IGBP1C	IGBP1C	ortholog_one2one	93.8235	93.8235	100	100.00	1
							
PRM1							
DCTN3	DCTN3	ortholog_one2one	80.8889	97.8495	100	100.00	1
							
ERCC3	ERCC3	ortholog_one2one	99.7442	99.7442	100	100.00	1
TTC31	TTC31	ortholog_one2one	78.3002	83.4297	100	100.00	1
							
Metazoa_SRP	RN7SL607P	ortholog_one2one	88.1533	84.6154		100.00	1
Metazoa_SRP	RN7SL811P	ortholog_one2one	87.8378	43.6242		0.00	0
							
TESK2	TESK2	ortholog_one2one	98.2517	98.4238	100	100.00	1
MLEC	MLEC	ortholog_one2one	67.0534	98.9726	100	100.00	1
MGAT1	MGAT1	ortholog_one2one	96.6292	96.6292	100	100.00	1
ATP5MC3	ATP5MC3	ortholog_one2one	99.2908	98.5916	100	100.00	1
NECAB2	NECAB2	ortholog_one2one	93.0591	93.7824	100	100.00	1
XDH	XDH	ortholog_one2one	97.0743	97.0743	100	100.00	1
NEK1	NEK1	ortholog_one2one	95.4338	97.5117	100	100.00	1
EPHA7	EPHA7	ortholog_one2one	99.8998	99.8998	100	100.00	1
PNKD	PNKD	ortholog_one2one	88.4337	95.3247	100	100.00	1
							
							
U1	RNU1-108P	ortholog_one2one	56.1576	70.8075		100.00	1
	MAGEA2	ortholog_one2many	90.1274	90.1274	50	100.00	1
	MAGEA2B	ortholog_one2many	90.1274	90.1274	25	17.75	0
							
							
RPS17	RPS17	ortholog_one2many	100	100	0	0.00	0
DCTN5	DCTN5	ortholog_one2one	100	100	100	100.00	1
KRT9	KRT9	ortholog_one2one	92.4569	68.8604	50	100.00	1
Metazoa_SRP							
							
							
							
Y_RNA	Y_RNA	ortholog_one2one	92.8571	92.8571		100.00	1
RASGRP1	RASGRP1	ortholog_one2one	93.8257	97.2396	100	100.00	1
U7	RNU7-12P	ortholog_one2one	96.7742	96.7742		100.00	1
U6	RNU6-1116P	ortholog_one2one	91.2621	94.9495		100.00	1
	MAGEA6	ortholog_many2many	88.2166	88.2166	100	100.00	1
	MAGEA3	ortholog_many2many	89.172	89.172	25	0.00	0
INPP1	INPP1	ortholog_one2one	60.728	79.4486	100	100.00	1
DBF4B	DBF4B	ortholog_one2one	54.5322	60.6504	100	100.00	1
RMI2	RMI2	ortholog_one2one	97.9592	97.9592	50	100.00	1
							
OVOL3	OVOL3	ortholog_one2one	97.8947	97.8947	100	100.00	1
							
SNORA13	SNORA13	ortholog_one2one	97.7444	97.7444		100.00	1
TEX14	TEX14	ortholog_one2one	91.2492	94.142	100	100.00	1
mml-mir-450b	MIR450B	ortholog_one2one	97.4359	97.4359		100.00	1
							
mml-mir-6134							
MCHR2	MCHR2	ortholog_one2one	97.0588	97.0588	100	100.00	1
							
							
Y_RNA	Y_RNA	ortholog_one2one	94.7917	94.7917		100.00	1
							
FAM240C	FAM240C	ortholog_one2one	92.6316	92.6316	50	100.00	1
							
mml-mir-7190							
							
DMGDH	DMGDH	ortholog_one2one	97.806	97.806	100	100.00	1
PRKG1	PRKG1	ortholog_one2one	100	100	100	100.00	1
SNORD115	SNORD115-2	ortholog_one2one	95.1219	95.1219		100.00	1
Metazoa_SRP							
TAS2R20	TAS2R20	ortholog_one2one	85.1133	85.1133	50	100.00	1
PRF1	PRF1	ortholog_one2one	95.4955	95.4955	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	96.0784	96.0784		100.00	1
							
PTK2B	PTK2B	ortholog_one2one	97.1513	98.0178	100	100.00	1
							
U6							
MTTP	MTTP	ortholog_one2one	97.4273	97.4273	100	100.00	1
ZNF350	ZNF350	ortholog_one2one	94.7467	94.9248	100	100.00	1
IL1RAPL1	IL1RAPL1	ortholog_one2one	99.7126	99.7126	100	100.00	1
MRPL42	MRPL42	ortholog_one2one	66.1765	95.0704	100	100.00	1
PPIP5K1							
mml-mir-450a-1	MIR450A1	ortholog_one2one	96.7033	96.7033		100.00	1
	MS4A3	ortholog_one2one	47.3545	83.6449	100	94.40	0
TBCB	TBCB	ortholog_one2one	99.5902	99.5902	75	100.00	1
RNF141	RNF141	ortholog_one2one	100	100	100	100.00	1
C16H17orf75	C17orf75	ortholog_one2one	94.7761	96.2121	100	100.00	1
U6							
Y_RNA	Y_RNA	ortholog_one2one	93.75	97.2222		100.00	1
CETN2	CETN2	ortholog_one2many	99.4186	99.4186	100	100.00	1
Metazoa_SRP	RN7SL169P	ortholog_one2one	92.9293	95.5017		100.00	1
							
							
PLK1	PLK1	ortholog_one2one	99.8342	99.8342	100	100.00	1
TMEM92	TMEM92	ortholog_one2one	91.8239	91.8239	100	100.00	1
							
		ortholog_one2one	96.9231	96.9231		100.00	1
							
							
EPB41L4A	EPB41L4A	ortholog_one2one	97.6676	97.6676	100	100.00	1
mml-mir-450a-2	MIR450A2	ortholog_one2one	98	98		100.00	1
		ortholog_one2one	91.2657	89.6988	100	100.00	1
							
MIR4743	MIR4743	ortholog_one2one	100	100		100.00	1
							
							
DPPA3	DPPA3	ortholog_one2many	79.2453	79.2453	100	100.00	1
							
SLC38A1	SLC38A1	ortholog_one2one	91.2525	94.2505	100	100.00	1
GABARAPL1	GABARAPL1	ortholog_one2one	66.4384	82.906	100	100.00	1
ZNF425	ZNF425	ortholog_one2one	66.0584	96.2766	100	96.17	1
Metazoa_SRP							
Metazoa_SRP							
							
							
							
U6	RNU6-952P	ortholog_one2one	90.7407	90.7407		100.00	1
							
H3-3B							
							
ZNF214	ZNF214	ortholog_one2one	95.0495	95.0495	100	100.00	1
							
ZNF541	ZNF541	ortholog_one2one	94.3994	95.1709	100	100.00	1
mml-mir-542	MIR542	ortholog_one2one	96.9072	96.9072		100.00	1
C4H6orf62	C6orf62	ortholog_one2one	100	100	100	100.00	1
							
PRR16	PRR16	ortholog_one2one	98.0263	98.0263	100	100.00	1
							
U7							
							
							
							
U6	RNU6-294P	ortholog_one2one	89.3204	90.1961		100.00	1
NFIB	NFIB	ortholog_one2one	84.8057	97.166	100	100.00	1
SNRNP35	SNRNP35	ortholog_one2one	90	98.7805	100	100.00	1
CT83	CT83	ortholog_one2one	51.7949	89.3805	100	100.00	1
EIF1							
ZBTB7C	ZBTB7C	ortholog_one2one	99.6774	99.8384	100	100.00	1
							
QSER1	QSER1	ortholog_one2one	98.2268	98.0687	100	100.00	1
Metazoa_SRP	RN7SL521P	ortholog_one2one	95.2542	94.6128		100.00	1
PALD1	PALD1	ortholog_one2one	95.6776	95.6776	100	100.00	1
	PARP10	ortholog_one2many	91.8956	65.2683	50	97.72	1
							
							
Metazoa_SRP							
	CDRT15L2	ortholog_many2many	61.3333	49.1103	0	52.29	0
	CDRT15	ortholog_many2many	34.6667	41.4894	0	0.00	0
							
BCORL1	BCORL1	ortholog_one2one	98.7675	98.7675	100	100.00	1
U1	RNU1-63P	ortholog_one2one	92.0732	92.0732		100.00	1
							
							
ZFP62	ZFP62	ortholog_one2one	96.3496	96.7778	100	100.00	1
UNC45B	UNC45B	ortholog_one2one	98.9236	98.9236	75	100.00	1
		ortholog_one2one	96.063	96.063		100.00	1
	MPV17L	ortholog_one2many	79.3722	90.3061	50	18.00	0
BIRC3	BIRC3	ortholog_one2one	96.6887	96.6887	100	100.00	1
U6	RNU6-758P	ortholog_one2one	64.2857	80.8989		100.00	1
							
SHISAL2B	SHISAL2B	ortholog_one2one	97.5	97.5	100	100.00	1
EFNB3	EFNB3	ortholog_one2one	99.1176	99.1176	100	100.00	1
ZNF398	ZNF398	ortholog_one2one	98.7539	98.7539	100	100.00	1
CDRT15	CDRT15L2	ortholog_many2many	79.8942	53.7367	0	0.00	0
CDRT15	CDRT15	ortholog_many2many	75.6614	76.0638	0	100.00	1
CLEC4C	CLEC4C	ortholog_one2one	90.0943	89.6714	100	73.05	1
KDM6A	KDM6A	ortholog_one2one	97.5151	99.9312	100	100.00	1
							
ARMH3	ARMH3	ortholog_one2one	98.8489	99.7097	100	100.00	1
UNC119B	UNC119B	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	76.8708	40.0709		0.00	0
							
							
U6	RNU6-324P	ortholog_one2one	89.6226	89.6226		100.00	1
RPS15A	RPS15A	ortholog_one2one	100	100	0	0.00	0
							
CABP4	CABP4	ortholog_one2one	84.4884	93.0909	100	100.00	1
mml-mir-503							
U4	RNU4-69P	ortholog_one2one	90.9722	91.6084		100.00	1
							
							
RPGR	RPGR	ortholog_one2many	78.9149	55.5556	100	100.00	1
Metazoa_SRP							
U6							
							
U3							
IFT70B	IFT70B	ortholog_one2one	91.372	97.1429	100	100.00	1
							
Metazoa_SRP							
							
GAST	GAST	ortholog_one2one	56.2874	93.0693	75	100.00	1
ZNF215							
KIAA1755	KIAA1755	ortholog_one2one	91.1909	93.1667	100	100.00	1
Metazoa_SRP							
OOSP4B	OOSP4B	ortholog_one2one	88.0503	87.5	100	100.00	1
CIMAP1C	CIMAP1C	ortholog_one2one	95.2555	95.2555	100	100.00	1
							
GGH	GGH	ortholog_one2one	95.5975	95.5975	100	100.00	1
CIDEA	CIDEA	ortholog_one2one	94.9772	94.9772	50	100.00	1
CALD1	CALD1	ortholog_one2one	96.7782	98.4868	100	100.00	1
							
							
KLC2	KLC2	ortholog_one2one	93.7008	95.6592	100	100.00	1
ADAM11	ADAM11	ortholog_one2one	92.112	94.1482	100	100.00	1
							
ZNF148	ZNF148	ortholog_one2one	99.8741	99.8741	100	100.00	1
NANOG	NANOG	ortholog_one2many	94.4262	94.4262	75	100.00	1
NANOG	NANOGP8	ortholog_one2many	94.0984	94.0984	0	99.63	1
ST3GAL1	ST3GAL1	ortholog_one2one	98.2353	98.2353	100	100.00	1
							
BTNL8	BTNL8	ortholog_one2one	86.4745	78	100	100.00	1
							
RPP25L	RPP25L	ortholog_one2one	60.8209	100	100	100.00	1
CFDP1	CFDP1	ortholog_one2one	78.098	90.6355	100	100.00	1
							
ACOT13	ACOT13	ortholog_one2one	40.5751	90.7143	100	100.00	0
DNAI7	DNAI7	ortholog_one2one	95.4294	95.4294	100	100.00	1
RILPL1	RILPL1	ortholog_one2one	86.0911	89.0819	100	100.00	1
TMBIM1	TMBIM1	ortholog_one2one	99.0354	99.0354	100	100.00	1
MAPK8IP3	MAPK8IP3	ortholog_one2one	99.0277	99.0277	100	100.00	1
ZNF615	ZNF615	ortholog_one2one	96.58	95.1482	100	100.00	1
Metazoa_SRP	RN7SL399P	ortholog_one2one	86.4769	87.0968		100.00	1
COQ8B	COQ8B	ortholog_one2one	96.1397	96.1397	100	100.00	1
CAPNS1	CAPNS1	ortholog_one2many	100	99.2537	100	100.00	1
U6	RNU6-699P	ortholog_one2one	93.6364	93.6364		100.00	1
SLC6A12	SLC6A12	ortholog_one2one	90.7121	95.4397	75	100.00	1
							
MIR424	MIR424	ortholog_one2one	86.4865	97.9592		100.00	1
TOE1	TOE1	ortholog_one2one	96.9697	94.1176	100	100.00	1
SREK1IP1	SREK1IP1	ortholog_one2one	99.3506	98.7097	100	100.00	1
Metazoa_SRP							
		ortholog_one2one	94.2857	94.2857		100.00	1
							
Metazoa_SRP							
U6	RNU6-708P	ortholog_one2one	95.1923	92.5234		100.00	1
U4	RNU4-68P	ortholog_one2one	91.4894	91.4894		100.00	1
OTP	OTP	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP	RN7SL322P	ortholog_one2one	92.6667	92.9766		100.00	1
5S_rRNA							
	CMC1	ortholog_one2many	94.3396	94.3396	0	0.00	0
SH3RF2	SH3RF2	ortholog_one2one	96.4335	96.4335	100	100.00	1
							
Metazoa_SRP							
FCHO2	FCHO2	ortholog_one2one	91.2154	93.5802	100	100.00	1
U2							
TGIF2LX	TGIF2LX	ortholog_one2one	82.7309	85.4772	100	100.00	1
IFT70A	IFT70A	ortholog_one2one	98.9474	98.9474	100	100.00	1
	BTNL3	ortholog_one2many	70.2448	80.0429	100	100.00	1
U6	RNU6-148P	ortholog_one2one	98.9362	98.9362		100.00	1
							
LNPK	LNPK	ortholog_one2one	90.4139	96.9626	100	100.00	1
							
TMEM52B	TMEM52B	ortholog_one2one	86.3874	90.1639	100	100.00	1
							
							
U6	RNU6-170P	ortholog_one2one	87.2549	85.5769		100.00	1
							
UNK	UNK	ortholog_one2one	99.3827	99.3827	100	100.00	1
Metazoa_SRP							
INTS2	INTS2	ortholog_one2one	99.4147	99.4147	75	100.00	1
							
							
							
JUP	JUP	ortholog_one2one	99.7312	99.5973	50	100.00	1
ZNF614	ZNF614	ortholog_one2one	97.079	96.5812	100	100.00	1
							
							
Metazoa_SRP							
PLAC1	PLAC1	ortholog_one2one	94.8113	94.8113	100	100.00	1
							
							
NSDHL	NSDHL	ortholog_one2one	96.7828	96.7828	100	100.00	1
ZNF287	ZNF287	ortholog_one2one	98.1603	98.1603	75	100.00	1
	MPV17L	ortholog_one2many	88.2653	88.2653	50	100.00	1
ATP2A2	ATP2A2	ortholog_one2one	98.5163	95.5854	100	100.00	1
CD3E	CD3E	ortholog_one2one	71.4286	74.8792	100	100.00	1
ZNF181	ZNF181	ortholog_one2one	94.4938	93.1699	100	100.00	1
TUBB6	TUBB6	ortholog_one2one	99.7758	99.7758	100	100.00	1
							
							
							
COX7A1	COX7A1	ortholog_one2one	91.1392	91.1392	100	100.00	1
PLAC8L1	PLAC8L1	ortholog_one2one	94.9438	95.4802	100	100.00	1
U3	U3	ortholog_one2one	91.9048	90.6103		100.00	1
MFSD6	MFSD6	ortholog_one2one	97.9823	98.2301	100	100.00	1
							
							
XRCC3	XRCC3	ortholog_one2one	97.3988	97.3988	100	100.00	1
U2							
							
TBCA	TBCA	ortholog_one2many	95.3704	95.3704	100	100.00	1
							
							
ACADS	ACADS	ortholog_one2one	98.3133	99.0291	100	100.00	1
U2	RNU2-40P	ortholog_one2one	86.802	87.2449		100.00	1
SOCS2	SOCS2	ortholog_one2one	98.4848	98.4848	100	100.00	1
TMEM131	TMEM131	ortholog_one2one	98.7779	98.7254	100	100.00	1
OOSP4A	OOSP4A	ortholog_one2one	92.9348	92.9348	100	100.00	1
							
							
							
AMPD3	AMPD3	ortholog_one2one	97.4227	98.5658	100	100.00	1
	TUBA3C	ortholog_one2many	100	100	0	100.00	1
SLC2A14	SLC2A3	ortholog_many2many	86.3551	93.1452	50	2.02	0
SLC2A14	SLC2A14	ortholog_many2many	85.2336	91.7505	50	100.00	1
U6	RNU6-1036P	ortholog_one2many	93.2692	93.2692		100.00	1
Y_RNA	Y_RNA	ortholog_one2one	90.2655	90.2655		100.00	1
mml-mir-125b-1	MIR125B1	ortholog_one2one	89.6907	98.8636		100.00	1
U3							
BICRA	BICRA	ortholog_one2one	98.2051	98.2051	100	100.00	1
U4	RNU4-44P	ortholog_one2one	95.7447	95.7447		100.00	1
U6	RNU6-303P	ortholog_one2many	91.5094	91.5094		100.00	1
U6	RNU6-555P	ortholog_one2many	92.4528	92.4528		100.00	1
RFTN2	RFTN2	ortholog_one2one	97.006	97.006	100	100.00	1
							
SMAD2	SMAD2	ortholog_one2one	100	100	100	100.00	1
FTMT	FTMT	ortholog_one2one	93.0041	93.3884	100	100.00	1
PHOX2A	PHOX2A	ortholog_one2one	99.6479	99.6479	100	100.00	1
Metazoa_SRP							
PDE11A	PDE11A	ortholog_one2one	98.2851	98.2851	100	100.00	1
GPR152	GPR152	ortholog_one2one	91.134	94.0426	100	100.00	1
							
							
							
U3							
							
Metazoa_SRP							
ZNF212	ZNF282	ortholog_one2one	83.1234	98.3607	100	100.00	1
OR2D3	OR2D3	ortholog_one2one	92.1212	92.1212	100	100.00	1
							
							
MYT1L	MYT1L	ortholog_one2one	99.5781	99.4941	100	100.00	1
							
BTNL9	BTNL9	ortholog_one2many	91.1255	78.6916	100	100.00	1
							
							
							
							
Metazoa_SRP							
ITGA2	ITGA2	ortholog_one2one	98.0508	97.9678	100	100.00	1
OLR1	OLR1	ortholog_one2one	94.5055	94.5055	100	100.00	1
AFG3L2	AFG3L2	ortholog_one2one	98.5	98.8708	100	100.00	1
DNAH2	DNAH2	ortholog_one2one	97.0952	95.8889	100	100.00	1
Metazoa_SRP							
							
TDP2	TDP2	ortholog_one2one	89.6907	96.1326	100	100.00	1
C5H4orf54	C4orf54	ortholog_one2one	94.9727	96.9325	100	100.00	1
MAGEB3	MAGEB3	ortholog_one2one	92.7746	92.7746	100	100.00	1
							
NCOA5	NCOA5	ortholog_one2one	97.6027	98.4456	100	100.00	1
CNTFR	CNTFR	ortholog_one2one	86.0696	93.0107	100	100.00	1
EHD3	EHD3	ortholog_one2one	99.2523	99.2523	100	100.00	1
SLC38A8	SLC38A8	ortholog_one2one	96.092	96.092	100	100.00	1
							
ERN2	ERN2	ortholog_one2one	95.9631	89.8488	100	100.00	1
							
							
							
							
LARS1	LARS1	ortholog_one2one	98.5544	98.5544	100	100.00	1
Metazoa_SRP							
U2							
U6	RNU6-360P	ortholog_one2one	94.9495	90.3846		100.00	1
SEPTIN4	SEPTIN4	ortholog_one2one	88.4007	50.502	100	100.00	1
OOSP1	OOSP1	ortholog_one2one	73.0964	78.2609	100	100.00	1
BMERB1	BMERB1	ortholog_one2one	85.9574	99.0196	50	100.00	1
ZNF432	ZNF432	ortholog_one2one	96.319	96.319	100	100.00	1
Metazoa_SRP							
CT47C1	CT47C1	ortholog_one2one	82.3529	77.7778	100	100.00	1
mml-let-7a-2	MIRLET7A2	ortholog_one2one	98.6111	98.6111		100.00	1
CORO1B	CORO1B	ortholog_one2one	93.3723	97.955	100	100.00	1
USP40	USP40	ortholog_one2one	93.6393	94.0938	100	100.00	1
SRFBP1	SRFBP1	ortholog_one2one	85.625	95.8042	100	100.00	1
U6	RNU6-931P	ortholog_one2one	93.4579	93.4579		100.00	1
MBP	MBP	ortholog_one2one	60.4119	86.8421	100	100.00	1
MUTYH	MUTYH	ortholog_one2one	84.4485	89.6353	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	92.6606	90.991		100.00	1
BHMT2	BHMT	ortholog_one2one	85.7447	99.2611	100	100.00	1
EPHA5	EPHA5	ortholog_one2one	97.2062	99.311	100	100.00	1
OR2D2	OR2D2	ortholog_one2one	87.3684	80.8442	100	100.00	1
NDFIP2	NDFIP2	ortholog_one2one	83.5655	89.2857	100	100.00	1
CENPP	CENPP	ortholog_one2one	95.1389	95.1389	100	100.00	1
CCER1	CCER1	ortholog_one2one	90.2564	86.6995	100	100.00	1
							
LRRTM2	LRRTM2	ortholog_one2one	100	100	100	100.00	1
							
PABIR2	PABIR2	ortholog_one2one	91.3495	98.8764	100	100.00	1
MAGEB1	MAGEB1	ortholog_one2one	77.129	91.3545	100	100.00	1
CIITA	CIITA	ortholog_one2one	87.3239	93.2743	100	100.00	1
mml-mir-100	MIR100	ortholog_one2one	97.5	97.5		100.00	1
PCDH11X	PCDH11X	ortholog_one2many	93.6897	93.6897	100	100.00	1
PCDH11X	PCDH11Y	ortholog_one2many	86.2658	93.109	0	99.68	1
RHOBTB1	RHOBTB1	ortholog_one2one	97.8448	97.8448	100	100.00	1
PRDM13	PRDM13	ortholog_one2one	97.7369	97.7369	100	100.00	1
EBF1	EBF1	ortholog_one2one	100	100	100	100.00	1
U6	RNU6-195P	ortholog_one2one	93.3962	90.8257		100.00	1
NKD1	NKD1	ortholog_one2one	82.3647	87.4468	100	100.00	1
	ZNF730	ortholog_one2many	69.5896	74.1551	0	0.00	0
	ZNF273	ortholog_one2many	91.4179	86.116	50	100.00	1
							
U6	RNU6-988P	ortholog_one2one	92.5234	92.5234		100.00	1
U6	RNU6-1311P	ortholog_one2one	95.098	90.6542		100.00	1
JPH3	JPH3	ortholog_one2one	97.861	97.861	100	100.00	1
EPYC	EPYC	ortholog_one2one	98.1366	98.1366	100	100.00	1
							
KIAA1210	KIAA1210	ortholog_one2one	82.3288	91.7808	100	100.00	1
							
Metazoa_SRP							
							
OR10A4	OR10A4	ortholog_one2one	93.6508	93.6508	100	100.00	1
Y_RNA							
SLC7A6	SLC7A6	ortholog_one2one	98.0583	98.0583	100	100.00	1
ITPKC	ITPKC	ortholog_one2one	96.9253	96.9253	100	100.00	1
U6	RNU6-88P	ortholog_one2one	92.1569	94		100.00	1
MYL11	MYL11	ortholog_one2one	82.5	97.6331	100	100.00	1
mml-mir-1230							
ZNF841	ZNF841	ortholog_one2one	94.4206	95.2381	100	100.00	1
AP3B1	AP3B1	ortholog_one2one	91.3591	92.7788	100	100.00	1
MIEF2	MIEF2	ortholog_one2one	95.6989	98.0176	100	100.00	1
CWC27	CWC27	ortholog_one2one	98.0973	98.3051	100	100.00	1
Metazoa_SRP							
GABRG1	GABRG1	ortholog_one2one	92.887	95.4839	75	100.00	1
DGKA	DGKA	ortholog_one2one	67.4264	96.5986	100	100.00	1
							
ZNF565	ZNF565	ortholog_one2one	98.1891	97.7956	100	100.00	1
BMP4	BMP4	ortholog_one2one	99.5098	99.5098	100	100.00	1
							
							
STAR	STAR	ortholog_one2one	96.8421	96.8421	100	100.00	1
							
KIAA1671	KIAA1671	ortholog_one2one	92.1255	92.6357	100	100.00	1
							
DAPP1	DAPP1	ortholog_one2one	98.2143	98.2143	100	100.00	1
							
							
							
							
mml-mir-632							
DYRK2	DYRK2	ortholog_one2one	99.6672	99.6672	100	100.00	1
							
EPCAM	EPCAM	ortholog_one2one	93.949	93.949	100	100.00	1
SLFN5	SLFN5	ortholog_one2one	90.372	92.7048	75	100.00	1
Metazoa_SRP							
		ortholog_one2one	92.126	91.4062		100.00	1
Metazoa_SRP							
CLEC7A	CLEC7A	ortholog_one2one	83.274	94.7368	100	100.00	1
SPATC1	SPATC1	ortholog_one2one	91.6525	91.0322	50	100.00	1
IDH3B	IDH3B	ortholog_one2one	84.8131	94.2857	100	100.00	1
VCF1	VCF1	ortholog_one2one	97.5845	97.5845	100	100.00	1
							
ZNF605	ZNF605	ortholog_one2one	88.1259	96.0998	100	100.00	1
							
DCTN2	DCTN2	ortholog_one2one	88.8393	99.2519	100	100.00	1
U6	RNU6-269P	ortholog_one2one	89.899	91.7526		100.00	1
CLPB	CLPB	ortholog_one2one	92.4157	97.1935	100	100.00	1
							
CRYGD	CRYGD	ortholog_one2one	94.8276	94.8276	100	100.00	1
PPM1F	PPM1F	ortholog_one2one	63.4253	96.2555	75	100.00	1
U6							
SEC24A	SEC24A	ortholog_one2one	97.7127	97.7127	100	100.00	1
U6	RNU6-1110P	ortholog_one2one	88	87.1287		100.00	1
NUDT5	NUDT5	ortholog_one2one	85.83	96.8036	100	100.00	1
Metazoa_SRP							
EHD2	EHD2	ortholog_one2one	99.8158	99.8158	100	100.00	1
							
SEPTIN4							
LDHB	LDHB	ortholog_one2many	99.1098	100	100	100.00	1
UBE2W	UBE2W	ortholog_one2one	55.4307	98.0132	100	100.00	1
							
							
LINC02694							
							
Metazoa_SRP							
MPZL2	MPZL2	ortholog_one2one	98.6047	98.6047	100	100.00	1
BPI	BPI	ortholog_one2one	73.8832	89.0269	100	100.00	1
SIL1	SIL1	ortholog_one2one	94.0678	96.3124	100	100.00	1
RALGAPA2	RALGAPA2	ortholog_one2one	93.8071	98.6652	100	100.00	1
Metazoa_SRP	RN7SL714P	ortholog_one2one	92	92.6174		100.00	1
							
CCNC	CCNC	ortholog_one2one	92.9078	92.5795	100	100.00	1
ZFYVE21	ZFYVE21	ortholog_one2one	90.4762	97.4359	100	100.00	1
							
SMPD5							
							
RNF145	RNF145	ortholog_one2one	97.1976	99.3967	100	100.00	1
MTNAP1	MTNAP1	ortholog_one2one	92.2824	92.2824	100	100.00	1
							
							
							
Metazoa_SRP							
Metazoa_SRP							
ACTMAP	ACTMAP	ortholog_one2one	95.7265	95.7265	100	100.00	1
							
							
							
OGN	OGN	ortholog_one2one	98.6532	98.3222	100	100.00	1
CAPN14	CAPN14	ortholog_one2one	94.4444	94.4444	100	100.00	1
ZNF207	ZNF207	ortholog_one2one	92.8571	100	100	100.00	1
OR2AG2	OR2AG1	ortholog_one2one	88.254	87.9747	100	100.00	1
ZNF599	ZNF599	ortholog_one2one	96.2521	96.0884	100	100.00	1
Metazoa_SRP							
Y_RNA	Y_RNA	ortholog_one2one	93.1373	93.1373		100.00	1
							
TCN1	TCN1	ortholog_one2one	86.8664	87.067	100	100.00	1
							
TOP3A	TOP3A	ortholog_one2one	96.6034	96.6034	100	100.00	1
							
OPLAH	OPLAH	ortholog_one2one	97.9037	97.9037	50	99.49	1
							
							
NR0B1	NR0B1	ortholog_one2one	97.0213	97.0213	100	100.00	1
