Gene name	Pig gene name	Pig homology type	%id. target Pig gene identical to query gene	%id. query gene identical to target Pig gene	Pig Gene-order conservation score	Pig Whole-genome alignment coverage	Pig orthology confidence [0 low, 1 high]
NCF4-AS1							
TMEM50B							
RPL26P31							
NCF4							
							
							
HMGN1P8							
SLC36A4	SLC36A4	ortholog_one2one	93.6508	93.6508	100	100.00	1
SERPINI1	SERPINI1	ortholog_one2one	85.3659	69.7211	100	95.46	1
HAGHL	HAGHL	ortholog_one2one	72.3404	89.4737	100	100.00	1
GNG5B							
DKC1	DKC1	ortholog_one2one	92.8016	91.5547	75	100.00	1
							
IDI1	IDI1	ortholog_one2one	70.0704	87.6652	100	93.96	1
NEK4P1							
PVALB							
							
CALML4	CALML4	ortholog_one2one	83.6601	83.1169	100	100.00	1
							
MEMO1P3							
SYTL3	SYTL3	ortholog_one2one	82.1311	82.1311	100	100.00	1
							
SH2D7	SH2D7	ortholog_one2one	76.0532	75.885	75	100.00	1
PLSCR4	PLSCR4	ortholog_one2one	83.2827	83.0303	100	100.00	1
CCDC188BP							
							
RPS15AP30							
RNU7-165P							
LINC01659							
LYZL2		ortholog_one2many	34.4595	69.863	50	71.94	0
FAM230I							
							
SERINC4	SERINC4	ortholog_one2one	85.7143	85.8801	100	100.00	1
LINC02557							
ZDHHC8BP							
							
DDX10P1							
ZNF518A	ZNF518A	ortholog_one2one	83.9514	83.501	100	100.00	1
							
THBS2	THBS2	ortholog_one2one	89.2491	89.0213	100	100.00	1
							
LILRP1							
							
							
							
LILRP2							
							
							
FAT3		ortholog_one2one	24.0793	97.4427	100	66.04	0
KIR3DL3							
CES5AP1							
							
MAGEA1							
CMTM1							
							
							
BLNK	BLNK	ortholog_one2one	90.5702	89.2009	100	100.00	1
PWWP4		ortholog_one2many	8.49102	70	25	0.00	0
PWWP4		ortholog_one2many	9.02474	70.1887	50	66.08	0
CDK16	CDK16	ortholog_one2one	98.5887	80.9603	100	100.00	1
MIATNB							
							
RPL7P22							
EIF3K		ortholog_one2one	63.7615	41.2463	100	100.00	0
H2BL1P							
							
Y_RNA							
MIR4804							
RPL35AP13							
							
CTDNEP1P2							
							
CHP1P1							
SPICP2							
EFNA5	EFNA5	ortholog_one2one	99.1228	99.1228	100	100.00	1
SLFN5							
							
							
APOBEC3B-AS1							
APOBEC3A							
ABCA2	ABCA2	ortholog_one2one	93.8424	93.9195	100	100.00	1
							
RN7SL782P							
RN7SKP122							
							
							
HNRNPKP1							
KIR2DL3							
							
TBC1D2B	TBC1D2B	ortholog_one2one	91.9003	91.805	50	100.00	1
CUL1P1							
							
GRXCR2	GRXCR2	ortholog_one2one	82.6613	83.3333	100	100.00	1
KIR2DP1							
KIR2DL1							
KIR3DP1							
CDK7	CDK7	ortholog_one2one	95.0867	89.4022	100	97.02	1
KIR2DL4							
ISCU	ISCU	ortholog_one2one	92.2156	78.5714	100	100.00	1
KANSL1	KANSL1	ortholog_one2one	94.6606	94.8323	50	100.00	1
PLA2G2F	PLA2G2F	ortholog_one2one	73.9336	76.4706	100	100.00	1
MMP1	MMP1	ortholog_one2one	84.8614	84.8614	100	100.00	1
OLFM3	OLFM3	ortholog_one2one	95.8515	92.0335	100	97.98	1
							
RNU7-151P							
NDUFA6							
							
Y_RNA							
MIR3139							
ELMO2	ELMO2	ortholog_one2one	99.4444	99.4444	100	100.00	1
							
							
							
							
							
							
FTH1P24							
OLA1P1							
MGST2	MGST2	ortholog_one2one	84.3537	84.9315	100	100.00	1
							
RPL12P30							
							
							
MPPED2	MPPED2	ortholog_one2one	100	100	100	100.00	1
CYP2D8P							
KIR3DL1							
SLC17A2	SLC17A2	ortholog_one2one	90.1674	90.1674	75	100.00	1
RPL15P22							
RPL35P8							
							
							
							
MIR3667							
							
							
BMS1P22							
DUXAP8							
TOMM40P2							
NEK2P2							
RN7SKP237							
							
H3P16							
PRXL2B	PRXL2B	ortholog_one2one	87.8788	86.1386	100	100.00	1
MED15P7							
AIMP1	AIMP1	ortholog_one2one	89.7436	87.2274	100	100.00	1
							
							
ENTREP2	ENTREP2	ortholog_one2one	79.7774	79.9257	25	100.00	1
							
RPS3AP41							
							
SNRPCP14							
							
							
							
							
							
PATE1	PATE1	ortholog_one2one	53.1746	53.6	100	100.00	1
MIF-AS1							
CDH3	CDH3	ortholog_one2one	85.8866	86.1985	75	100.00	1
							
							
MIR6818							
CNN2P1							
HORMAD2	HORMAD2	ortholog_one2one	83.0619	87.931	100	100.00	1
PATE2	PATE2	ortholog_one2one	63.7168	63.7168	100	100.00	1
ANKRD63	ANKRD63	ortholog_one2one	94.4737	93.4896	100	100.00	1
CSK	CSK	ortholog_one2one	98	93.038	100	100.00	1
TMEM119		ortholog_one2one	63.9576	48.5255	100	92.17	0
PLSCR4P1							
MIR153-1	MIR153-1	ortholog_one2one	90	92.0455		100.00	1
RESP18		ortholog_one2one	47.3684	62.069	100	100.00	0
HCRTR2	HCRTR2	ortholog_one2one	97.5225	97.5225	100	100.00	1
							
MIR4496							
PATE3	PATE3	ortholog_one2one	71.4286	71.4286	100	100.00	1
RNU7-169P							
EMP1	EMP1	ortholog_one2one	78.9809	77.5	100	100.00	1
PLSCR1	PLSCR1	ortholog_one2one	71.0692	70.405	100	100.00	1
CYP2D8P							
PATE4							
OR2J3		ortholog_one2many	88.1029	88.961	0	0.00	0
OR2J3		ortholog_one2many	87.4598	88.3117	25	0.00	0
OR2J3		ortholog_one2many	85.8521	88.7043	25	0.00	0
OR2J3		ortholog_one2many	88.1029	88.961	25	0.00	0
OR2J3		ortholog_one2many	83.2797	86.0465	25	0.00	0
OR2J3		ortholog_one2many	88.1029	88.961	0	0.00	0
							
OLA1P1							
							
OR2H2							
MIR4285							
Y_RNA							
RPL36P17							
							
PRKRIP1	PRKRIP1	ortholog_one2one	93.4783	91.0053	100	100.00	1
RPS3AP51							
							
ECRG4	ECRG4	ortholog_one2one	80.4054	80.9524	100	100.00	1
NDUFA6							
OOEP	OOEP	ortholog_one2one	61.745	62.1622	50	100.00	1
							
APOBEC3B-AS1							
HYLS1	HYLS1	ortholog_one2one	87.291	83.3866	100	100.00	1
							
MICA		ortholog_many2many	41.2651	35.3093	100	92.47	0
MICA		ortholog_many2many	32.8313	33.4356	0	1.52	0
LINC00899							
							
CAPN12	CAPN12	ortholog_one2one	87.6217	87.7437	100	100.00	1
IGLV3-31							
IGLV1-40							
SMDT1							
							
ASH2LP1							
LL22NC03-63E9.3							
PRR34							
IGLV3-30							
PUS3	PUS3	ortholog_one2one	86.6944	87.0564	100	99.96	1
IGLV1-44							
							
DPM3	DPM3	ortholog_one2one	93.4783	93.4783	100	100.00	1
IGLV3-32							
MIR3619							
ABCD1P4							
							
CYP2D6							
ZNF280B							
PABPC1P9							
SLC9B1P4							
RXFP4	RXFP4	ortholog_one2one	86.8984	87.1314	100	100.00	1
LINC01559							
ACTR3BP6							
							
KIR2DS4							
UXS1	UXS1	ortholog_one2one	96	97.1429	100	100.00	1
							
							
CHEK2P4							
NPPB	NPPB	ortholog_one2one	52.2388	53.4351	100	100.00	1
							
KIR3DL2							
							
CDH3-AS1							
RNA5SP353							
RNU6-590P							
IGLVI-38							
							
IGLV2-34							
							
							
							
RN7SKP162							
HSPE1P5							
KCNMB3P1							
							
IGLV5-37							
							
OLA1P1							
IGLV7-43							
CDH1	CDH1	ortholog_one2one	84.3537	84.2582	100	100.00	1
CCT8L2	CCT8L2	ortholog_one2one	72.3519	73.8095	0	100.00	1
CYP2D6							
EIF4B	EIF4B	ortholog_one2one	92.635	96.2585	100	100.00	1
							
SBF1P2							
RNU5E-4P							
IGLVVII-41-1							
DDX25	DDX25	ortholog_one2one	93.1677	93.1677	100	100.00	1
TPTEP1							
IGLVI-42							
IGLV1-41							
IGLV1-36							
PLOD1	PLOD1	ortholog_one2one	91.6094	91.7355	100	100.00	1
ZNF280A							
SLC25A15P5							
							
PARP4P3							
							
Y_RNA							
							
IGLV2-33							
ANKRD62P1-PARP4P3							
GLRX3P2							
IGLV5-45							
							
PRP4K	PRP4K	ortholog_one2one	96.425	93.3654	100	100.00	1
							
PRAME							
ANKRD62P1							
RELN	RELN	ortholog_one2one	96.2139	96.0196	100	100.00	1
							
CCDC125	CCDC125	ortholog_one2one	74.1683	74.7534	100	100.00	1
VWFP1							
							
XKR3							
							
LGALS7B		ortholog_many2many	69.8529	60.5096	100	100.00	1
LGALS7B		ortholog_many2many	71.3235	62.5806	0	98.85	1
HSFY1P1							
GPM6BP3							
							
ZNF402P							
MTND1P17							
							
RNU6-140P	U6	ortholog_one2many	93.5185	94.3925		0.00	0
RNU6-140P	U6	ortholog_one2many	86.1111	86.9159		0.00	0
IGKV1OR22-5							
LGALS4	LGALS4	ortholog_one2one	79.8762	80.3738	100	100.00	1
IGKV2OR22-4							
IGKV2OR22-3							
IGKV3OR22-2							
							
ALDH1B1	ALDH1B1	ortholog_one2one	94.3907	94.3907	75	100.00	1
IGKV1OR22-1							
DERL3							
							
GAB4							
RNA5SP161							
RNU6-197P							
MRPL22P1							
IGFBPL1	IGFBPL1	ortholog_one2one	79.8561	80.7273	50	100.00	1
AASDH	AASDH	ortholog_one2one	81.4208	78.1469	100	100.00	1
CFL1P5							
CHCHD2P2							
NDUFB9P1							
AK6	AK6	ortholog_one2one	85.4651	81.2155	100	100.00	1
ARMC8P1							
TCEA1P3							
GAS2L1P1							
VN1R48P							
USP11	USP11	ortholog_one2one	77.9348	78.1046	100	100.00	1
							
FAM220BP							
RNU6-765P	U6	ortholog_one2many	75.7576	70.0935		0.00	0
B3GALT9							
							
DENND4C	DENND4C	ortholog_one2one	92.237	92.4258	100	100.00	1
U6							
FCAR							
ASH2LP4							
IGLV7-35							
IL9RP6							
MIAT							
GDPGP1	GDPGP1	ortholog_one2one	84.1558	84.375	100	100.00	1
TCF20							
							
SLC2A11							
RAD17	RAD17	ortholog_one2one	88.5075	83.4037	100	100.00	1
GOLGA2P8							
FAM217A							
							
RNU6-449P	U6	ortholog_one2one	65.4206	64.2202		0.00	0
							
EML2	EML2	ortholog_one2one	96.4561	73.7338	100	100.00	1
							
							
CYP2D8P							
							
CYP2D7							
							
							
NDUFA6-DT							
RPL22P10							
SRSF3P4							
RNU6-428P							
PLSCR5-AS1							
							
							
HNRNPA1P74							
MIR15B	ssc-mir-15b	ortholog_one2one	97.9592	97.9592		100.00	1
MIR16-2	ssc-mir-16-1	ortholog_one2one	88.8889	93.5065		100.00	1
UNC13C	UNC13C	ortholog_one2one	94.0379	94.0379	100	100.00	1
TRIM59	TRIM59	ortholog_one2one	86.8486	86.8486	100	100.00	1
CCDC74B		ortholog_one2many	63.6943	63.2911	50	100.00	1
FAM3A	FAM3A	ortholog_one2one	92.6087	92.6087	100	100.00	1
CYP2D7							
ECI2	ECI2	ortholog_one2one	73.3503	69.6386	100	100.00	1
							
							
MIIP	MIIP	ortholog_one2one	66.7526	61.3744	100	99.85	1
B3GAT3P1							
RNU7-136P							
KPNA4	KPNA4	ortholog_one2one	99.6161	99.6161	100	100.00	1
KIF21A	KIF21A	ortholog_one2one	95.9379	96.2253	50	100.00	1
							
NAP1L1P1							
							
							
RPUSD4	RPUSD4	ortholog_one2one	80.3714	80.5851	100	100.00	1
VPS53	VPS53	ortholog_one2one	96.6346	96.6346	100	99.96	1
Y_RNA							
MIR6729							
RN7SL649P	Metazoa_SRP	ortholog_one2many	74.1818	70.5882		0.00	0
TNFRSF8		ortholog_one2one	30.7563	62.4573	100	100.00	0
RNA5SP429							
							
FTLP14							
NCR1							
PEAK1	PEAK1	ortholog_one2one	92.0389	91.9336	100	100.00	1
							
Y_RNA							
							
RNU4-86P							
							
SNRPEP3							
WEE1	WEE1	ortholog_one2one	97.2136	97.2136	50	99.68	1
GP2	GP2	ortholog_one2one	75.2809	75.5639	100	100.00	1
							
							
							
TRIM64FP							
OTUD1	OTUD1	ortholog_one2one	88.3576	88.9121	100	100.00	1
							
							
							
OR7E102P							
TRIM51JP							
							
KIAA1217	KIAA1217	ortholog_one2one	83.1189	83.6788	100	100.00	1
							
TRIM43							
CENPM	CENPM	ortholog_one2one	71.6667	88.3562	100	100.00	1
							
NLRP7							
							
UBTFL3							
							
							
							
							
MRPS16P3							
							
APOL5							
MZT2B		ortholog_one2many	65.8228	47.9263	50	100.00	0
PROM2							
							
							
							
RPS6		ortholog_one2one	73.8956	85.1852	0	0.00	0
RBFOX2							
ORC5	ORC5	ortholog_one2one	96.7816	96.7816	100	100.00	1
FABP7P2							
FAHD2A							
ZNF840P							
							
							
C20orf203							
							
							
UBTFL5							
ATOSA	ATOSA	ortholog_one2one	84.6654	84.2738	100	100.00	1
							
							
LINC03052							
ANKRD33BP1							
							
EFCAB8							
							
TMEM132A	TMEM132A	ortholog_one2one	85.435	88.731	100	100.00	1
TUBA3E							
							
KCNQ2-AS1							
SCARNA7							
PPDPF		ortholog_one2many	58.7719	62.6168	0	0.00	0
PPDPF		ortholog_one2many	76.3158	79.0909	100	100.00	1
PPDPF		ortholog_one2many	50	41.0072	0	0.00	0
RPL6P8							
ARL14	ARL14	ortholog_one2one	84.8958	74.7706	100	100.00	1
SNORA72	SNORA72	ortholog_one2many	91.6667	91.6667		100.00	1
MIR4795							
RHOQP3							
CHMP2B	CHMP2B	ortholog_one2one	94.3662	97.1014	100	100.00	1
DUSP28	DUSP28	ortholog_one2one	81.8182	83.237	100	100.00	1
RNU6-777P	U6	ortholog_one2many	74.0385	69.3694		0.00	0
RPL23AP89							
							
MIR7846							
MIR4632							
Y_RNA							
NDUFA5P3							
KRT18P52							
ACER2	ACER2	ortholog_one2one	94.1818	94.8718	100	100.00	1
AK2P2							
							
DPY30	DPY30	ortholog_one2one	100	100	100	100.00	1
							
GNAS-AS1							
RBBP4							
							
C11orf98P1							
							
							
CYP2D8P							
TOB2	TOB2	ortholog_one2one	92.4419	90.085	75	100.00	1
							
							
							
SLC24A2	SLC24A2	ortholog_one2one	93.646	93.2229	100	100.00	1
HM13	HM13	ortholog_one2one	97.4178	97.4178	100	100.00	1
							
RRP7A	RRP7A	ortholog_one2one	86.4286	86.4286	100	100.00	1
							
							
KRT8P25							
WNT5A	WNT5A	ortholog_one2one	98.9474	98.9474	100	100.00	1
							
							
CD6	CD6	ortholog_one2one	71.7066	72.2474	100	100.00	1
							
							
CYP2D6							
SLC30A6	SLC30A6	ortholog_one2one	95.2278	94.206	100	100.00	1
OPN1SW	OPN1SW	ortholog_one2one	86.3768	84.9003	100	100.00	1
TFAMP1							
							
LNCRI							
MIR4655							
MRM2	MRM2	ortholog_one2one	74.7967	74.7967	100	100.00	1
RIC1	RIC1	ortholog_one2one	95.8538	95.9887	100	100.00	1
MTND1P29							
MTND2P22							
MTCO1P7							
MTCO2P7							
MTATP6P7							
MTCO3P7							
MED15P5							
MTND3P15							
RPL19P4							
TEKT4P3							
NPTXR	NPTXR	ortholog_one2one	92.6	93.3468	100	100.00	1
MTND6P8							
MTCYBP8							
MTND5P29							
CCDC74B							
CFAP91	CFAP91	ortholog_one2one	81.8774	82.199	100	100.00	1
RPL7AP31							
GDI1	GDI1	ortholog_one2one	95.0783	75.7576	100	100.00	1
PPAT	PPAT	ortholog_one2one	92.8433	92.8433	100	100.00	1
MZT2B							
TUBA3E							
							
							
LARGE-AS1							
RHOQP3							
KLF2P1							
CYP4F27P							
							
SNX8	SNX8	ortholog_one2one	88.6021	89.7603	100	100.00	1
POTEF-AS1							
RNU6-1049P							
							
SMPD4							
NLRP2							
							
							
RPS6KA2-AS1							
MED15P9							
RNASET2		ortholog_one2one	60.5469	42.6997	100	97.90	0
							
PLAC9P1							
LINC01856							
							
PLAC9P1							
RPL22P7							
RAB6C-AS1							
							
RAB6C-AS1							
							
RAB6C							
CXCL2							
RN7SL268P							
							
MIF							
							
DDX50P1							
							
RNU6-647P	U6	ortholog_one2many	71.9626	72.6415		0.00	0
SSBP3P6							
ARHGAP42P2							
RPL7P13							
UMOD	UMOD	ortholog_one2one	84.2188	83.9564	100	100.00	1
FAR2P1							
SNORA75							
							
							
NOC2LP1							
							
MTCO1P42							
							
							
MIR8485							
MIR6836							
							
							
IMMP1LP3							
NGRNP3							
CHST12	CHST12	ortholog_one2one	72.2222	57.6108	100	100.00	1
EPGN	EPGN	ortholog_one2one	84.4156	84.9673	50	100.00	1
							
							
							
RNA5SP111							
MRTFA-AS1							
MAPRE1P3							
							
							
MIF-AS1							
RNU7-9P							
							
HAT1							
							
MAD1L1	MAD1L1	ortholog_one2one	80.5014	76.8617	100	100.00	1
							
RNU6-613P	U6	ortholog_one2many	56.4815	58.6538		0.00	0
RNU6-613P	U6	ortholog_one2many	70.3704	71.028		0.00	0
ADORA2A-AS1							
KLHL5P1							
FBXO36	FBXO36	ortholog_one2one	85.1064	85.1064	100	100.00	1
							
METAP1D							
							
GSTT2B							
DLX1							
SLC25A12							
RPL21P38							
RNU6-182P							
RNU6-964P							
WIZ	WIZ	ortholog_one2one	89.783	89.783	100	100.00	1
FBXO36-IT1							
DYNC1I2							
RNU6-1027P							
SLC16A14	SLC16A14	ortholog_one2one	87.2549	87.7712	100	100.00	1
PORCN	PORCN	ortholog_one2one	97.8308	97.8308	100	100.00	1
							
DDTL							
							
							
DDT							
BCRP3							
RNY4P19							
SLC19A3	SLC19A3	ortholog_one2one	76.2097	77.1429	100	100.00	1
DUOXA1	DUOXA1	ortholog_one2one	82.5073	83.9763	100	100.00	1
							
							
							
PHB1P8							
PARLP1							
							
RFKP3							
GSTT3P							
RN7SL762P							
GSTT4							
RN7SL397P							
CT47C1							
CRIP1P1							
HADH	HADH	ortholog_one2one	92.6752	92.6752	100	100.00	1
SH2D1A	SH2D1A	ortholog_one2one	94.5312	94.5312	100	100.00	1
PDILT	PDILT	ortholog_one2one	74.1438	74.7841	100	99.57	1
							
LINC03100							
RRP9	RRP9	ortholog_one2one	93.2632	93.2632	100	100.00	1
							
							
							
							
LINC01880							
							
							
GSTTP2							
							
TNPO3P1							
SSU72P1							
RNU6-933P	U6	ortholog_one2one	77.5701	80.5825		0.00	0
							
LINC02954							
HTR2C	HTR2C	ortholog_one2one	94.9782	95.186	100	100.00	1
CABIN1							
SLC15A3	SLC15A3	ortholog_one2one	80.7229	81.8499	100	100.00	1
							
GSTT2							
ACSM5	ACSM5	ortholog_one2one	89.4646	89.4646	75	100.00	1
							
							
							
							
TTC28-AS1							
RNA5SP121							
MCTS2							
SNRPGP8							
							
							
AK4P4							
MLANA	MLANA	ortholog_one2one	72.8814	72.8814	100	100.00	1
CCL20		ortholog_one2one	75	47.0588	100	100.00	0
							
GSTT1							
GPR62	GPR62	ortholog_one2one	86.413	87.6033	100	100.00	1
							
RPL36AP53							
ID1	ID1	ortholog_one2one	91.6129	92.2078	100	100.00	1
SNORA35	SNORA35	ortholog_one2one	90.625	89.9225		100.00	1
							
MIR764							
MIR1912	MIR1912	ortholog_one2one	96.25	96.25		100.00	1
MIR1264							
MIR1298							
MIR1911							
HSPA8P7							
MIR448							
							
RPS26P57							
RN7SL190P							
Y_RNA							
ABHD14A-ACY1							
							
TLR8	TLR8	ortholog_one2one	73.5831	72.196	100	99.09	1
RPS15P9							
							
							
KIZ-AS1							
							
							
NELL2	NELL2	ortholog_one2one	97.549	97.6687	100	100.00	1
ACSM2A		ortholog_many2many	81.8024	81.6609	75	100.00	1
PLK5		ortholog_one2one	74.1071	44.7842	100	100.00	0
TMSB4X							
SYNC	SYNC	ortholog_one2one	83.8174	83.8174	100	100.00	1
							
RNU6-1247P	U6	ortholog_one2one	71.4286	67.3077		0.00	0
RNY4P20							
CRIPTOP2							
RN7SKP268							
ZBTB2	ZBTB2	ortholog_one2one	96.1089	96.1089	100	100.00	1
RN7SL556P							
ADI1							
OCM		ortholog_one2many	95.4128	95.4128	50	100.00	1
Y_RNA							
DAW1	DAW1	ortholog_one2one	92.2892	92.2892	100	99.85	1
TRAPPC12							
TMC2	TMC2	ortholog_one2one	88.1898	88.385	100	100.00	1
RMND1	RMND1	ortholog_one2one	85.0779	85.4586	100	100.00	1
OR7E117P							
ART5	ART5	ortholog_one2one	68.7285	64.7249	50	100.00	1
NHSL3	NHSL3	ortholog_one2one	86.8373	87.3162	100	100.00	1
C22orf15							
CCZ1		ortholog_one2many	95.0207	95.0207	75	100.00	1
MARVELD2	MARVELD2	ortholog_one2one	89.4265	89.2665	100	100.00	1
SMDT1							
FAM9C							
ERMP1	ERMP1	ortholog_one2one	90.3761	81.7	75	100.00	1
NOP56	NOP56	ortholog_one2one	93.266	92.953	100	100.00	1
							
							
NDUFA6							
CHCHD10							
GP6							
							
							
							
							
							
							
							
TPTEP1							
ART1	ART1	ortholog_one2one	84.7095	85.4938	75	100.00	1
NDUFA6-DT							
							
MMP11							
Y_RNA							
RNU7-69P							
CHCHD2P1							
GLI2	GLI2	ortholog_one2one	85.7234	86.7182	100	100.00	1
XIAP	XIAP	ortholog_one2one	92.3541	89.2996	100	99.63	1
Y_RNA	Y_RNA	ortholog_one2many	88.6598	87.7551		0.00	0
Y_RNA							
HSPA8P15							
CHRNA10	CHRNA10	ortholog_one2one	92.6667	92.6667	100	100.00	1
PWWP3A	PWWP3A	ortholog_one2one	57.8873	65.1347	100	100.00	1
S100PBP	S100PBP	ortholog_one2one	76.2255	74.2243	100	100.00	1
ARMT1	ARMT1	ortholog_one2one	84.3537	83.9729	100	100.00	1
OLA1P1							
CDR1							
CYP2D6							
CASK	CASK	ortholog_one2one	98.7041	95.8071	100	100.00	1
CCDC170	CCDC170	ortholog_one2one	82.2378	81.5534	100	100.00	1
RNU6-1143P	U6	ortholog_many2many	52.8846	54.4554		0.00	0
RNU6-1143P	U6	ortholog_many2many	57.6923	50.4202		0.00	0
RNU7-50P							
							
							
ABCB11							
PGAP2	PGAP2	ortholog_one2one	75.2381	77.1987	100	100.00	1
							
							
							
INMT-MINDY4							
SMARCB1							
G6PC2							
RNU6-813P							
SDAD1-AS1							
RPS27P14							
H4C3							
RPS12P14							
FAM162B	FAM162B	ortholog_one2one	81.4815	81.9876	100	100.00	1
CXCL9	CXCL9	ortholog_one2one	76	75.3968	100	100.00	1
RN7SL616P							
RNU6-724P	U6	ortholog_one2many	63.8095	67		0.00	0
							
C16orf92	C16orf92	ortholog_one2one	69.0909	69.0909	100	100.00	1
GTF2H2C		ortholog_one2many	97.4684	97.4684	50	99.95	1
Y_RNA							
							
GPRC6A	GPRC6A	ortholog_one2one	86.1771	85.9914	100	100.00	1
							
MINDY4	MINDY4	ortholog_one2one	81.7701	81.4474	75	100.00	1
							
							
IGKV1OR2-118							
SP140	SP140	ortholog_one2one	50.9804	58.7766	100	98.98	1
							
RNU6-269P							
RNU6-1110P	U6	ortholog_one2one	64.3564	64.3564		100.00	1
							
CXCL10	CXCL10	ortholog_one2one	84.6939	79.8077	100	100.00	1
RNU6-103P							
HPCA	HPCA	ortholog_one2one	100	100	100	100.00	1
SETD6	SETD6	ortholog_one2one	87.315	92.6009	100	100.00	1
RDH13							
SPC25							
							
CXCL11	CXCL11	ortholog_one2one	80.8511	76	100	100.00	1
ACY1	ACY1	ortholog_one2one	87.7451	87.9607	100	100.00	1
							
PIK3IP1-DT							
							
							
AP1B1P1							
TMEM54	TMEM54	ortholog_one2one	81.982	78.7879	100	100.00	1
							
							
IMP3	IMP3	ortholog_one2one	98.913	98.913	100	100.00	1
							
							
							
NOSTRIN							
CPEB1	CPEB1	ortholog_one2one	92.1769	95.7597	50	98.24	1
RPS29P13							
AQP1	AQP1	ortholog_one2one	93.3085	92.6199	75	100.00	1
RNA5SP214							
RFX6	RFX6	ortholog_one2one	92.6724	92.6724	100	100.00	1
RPL36P8							
FAM47E	FAM47E	ortholog_one2one	56.743	62.465	100	100.00	1
REEP6							
RNA5SP220							
MIR3668							
MIR4465							
							
							
							
OR2A4		ortholog_one2many	78.3871	78.3871	0	100.00	1
CTAGE9		ortholog_one2many	72.8443	40.1418	0	77.11	0
							
RPL15P9							
UFC1	UFC1	ortholog_one2one	100	100	100	100.00	1
MIR548H5							
SELENOKP2							
GHRHR	GHRHR	ortholog_one2one	85.5792	80.2661	100	99.96	1
RN7SKP245							
							
							
CCN2	CCN2	ortholog_one2one	93.1232	93.1232	75	100.00	1
NUP35P1							
							
MIR603							
							
							
RPL23P11							
BRD4	BRD4	ortholog_one2one	97.1366	96.3583	100	100.00	1
LINC02629							
							
FAM47E-STBD1							
LINC03100							
VSTM1							
PARD3	PARD3	ortholog_one2one	93.4959	93.3579	100	100.00	1
							
CNOT1	CNOT1	ortholog_one2one	97.9798	99.3598	100	100.00	1
							
							
CYP2D6							
LINC01880							
PPOX	PPOX	ortholog_one2one	88.26	78.5448	100	99.76	1
							
RNF146	RNF146	ortholog_one2one	97.2145	94.5799	100	100.00	1
STBD1		ortholog_one2one	69.2737	48.8189	100	100.00	0
SNX5P1							
RNU6-1000P	U6	ortholog_one2many	70.7547	72.8155		0.00	0
RNU6-1000P	U6	ortholog_one2many	71.6981	71.028		0.00	0
RNU6-1000P	U6	ortholog_one2many	70.7547	70.0935		0.00	0
RPL36AP18							
							
							
							
GUF1	GUF1	ortholog_one2one	90.7324	90.7324	100	100.00	1
MIR1292							
SNORD110	SNORD110	ortholog_one2one	84	92.6471		100.00	1
SNORA51	SNORA51	ortholog_one2one	90.1515	90.8397		100.00	1
SNORD86	SNORD86	ortholog_one2one	96.5116	96.5116		100.00	1
SNORD56		ortholog_one2one	83.0986	83.0986		0.00	0
SNORD57	SNORD57	ortholog_one2one	95.8333	95.8333		100.00	1
IDH3B	IDH3B	ortholog_one2one	92.2078	58.9701	100	100.00	1
