Gene name	Mouse gene name	Mouse homology type	%id. target Mouse gene identical to query gene	%id. query gene identical to target Mouse gene	Mouse Gene-order conservation score	Mouse Whole-genome alignment coverage	Mouse orthology confidence [0 low, 1 high]
RNU6-182P							
							
							
SNORD43							
Metazoa_SRP							
							
							
ALDH18A1	Aldh18a1	ortholog_one2one	95.3887	91.0692	100	100.00	1
SNORD113-3	Gm24564	ortholog_one2one	87.5	84		0.00	0
SNORD83A	Gm55357	ortholog_one2one	62.1053	63.4409		0.00	0
SNORD113-4	Gm55109	ortholog_one2one	68	68		0.00	0
KRT80	Krt80	ortholog_one2one	78.4708	86.2832	100	100.00	1
SNORD83B	Snord83b	ortholog_one2one	89.2473	88.2979		0.00	0
SNORD113-5							
SNORD113-6	AF357425	ortholog_one2many	70.6667	72.6027		0.00	0
SNORD113-6	Gm55993	ortholog_one2many	69.3333	71.2329		0.00	0
							
							
SNORD113-7							
							
SNORD113-8							
Metazoa_SRP							
SNORD113-9	Gm55110	ortholog_one2one	86.1111	84.9315		0.00	0
RNU6-390P							
SNORD114-1							
PDGFB	Pdgfb	ortholog_one2one	89.6266	89.6266	100	0.00	1
Y_RNA							
							
TCTN3	Tctn3	ortholog_one2one	66.9408	68.4034	100	11.29	1
							
ITGA7	Itga7	ortholog_one2one	84.3353	87.6761	100	0.00	1
NFYB	Nfyb	ortholog_one2one	97.5962	98.0676	100	0.00	1
U6							
HAT1	Hat1	ortholog_one2one	92.8401	91.9622	100	100.00	1
EEA1	Eea1	ortholog_one2one	82.5189	84.9752	100	54.23	1
SNORD114-3							
CHD4	Chd4	ortholog_one2one	97.0619	97.9709	100	0.00	1
Metazoa_SRP							
KRT7	Krt7	ortholog_one2one	81.0235	83.151	100	0.00	1
SOX30	Sox30	ortholog_one2one	80.0532	76.9821	75	57.38	1
SNORD114-4							
							
							
							
SNORD114-5							
							
							
							
GLI2	Gli2	ortholog_one2one	78.2982	76.8782	100	7.76	1
CBX7	Cbx7	ortholog_one2one	88.6076	55.7769	100	0.00	1
THOC5	Thoc5	ortholog_one2one	94.5245	96.0469	100	0.00	1
							
							
							
MASTL	Mastl	ortholog_one2one	74.5187	76.0694	25	4.97	0
SNORD114-7	Gm22205	ortholog_one2one	57.1429	61.9718		0.00	0
	Gm23347	ortholog_many2many	52.6316	60.9756		0.00	0
	Gm25854	ortholog_many2many	49.4737	65.2778		0.00	0
							
SNORD114-9							
SLC24A3	Slc24a3	ortholog_one2one	90.9594	76.4341	100	45.00	1
RNU6-639P							
SNORD114-10	Gm23347	ortholog_many2many	65.2778	57.3171		0.00	0
SNORD114-10	Gm25854	ortholog_many2many	65.2778	65.2778		0.00	0
INHBB	Inhbb	ortholog_one2one	93.8272	92.4574	100	0.00	1
APOBEC3H	Apobec3	ortholog_one2one	42.8571	20.4545	100	0.00	0
SNORD114-11							
SNORD114-12							
SNORD114-13							
							
TOX2	Tox2	ortholog_one2one	82.2142	89.703	100	20.76	1
SNORD114-14	Gm23787	ortholog_one2one	74.6667	76.7123		0.00	0
							
METAP1D	Metap1d	ortholog_one2one	84.375	88.6567	100	100.00	1
							
							
SNORD114-15							
							
SNORD114-16							
							
PPFIA2	Ppfia2	ortholog_one2one	98.8862	98.8862	100	0.00	1
							
RALB	Ralb	ortholog_one2one	68.1818	94.6602	100	0.00	1
							
SNORD114-17							
							
							
SNORD114-18							
							
RN7SL443P							
							
SNORD114-19							
THG1L	Thg1l	ortholog_one2one	83.557	83.557	100	0.00	1
							
INPP5F	Inpp5f	ortholog_one2one	90.8208	90.9011	100	0.00	1
RNU6-1329P	Gm23507	ortholog_one2many	87.8505	87.8505		0.00	0
							
DLX1	Dlx1	ortholog_one2one	98.8235	98.8235	100	100.00	1
							
Y_RNA							
							
							
JPH2	Jph2	ortholog_one2one	74.2347	83.6207	100	30.77	1
							
KRT81							
LSM11	Lsm11	ortholog_one2one	60.8	84.2105	100	0.00	1
SNORD114-20							
							
							
Metazoa_SRP							
							
NEFH	Nefh	ortholog_one2one	79.1574	65.5046	100	0.00	1
SNORD114-21							
							
Metazoa_SRP							
							
LPAR5	Lpar5	ortholog_one2one	81.0573	49.4624	100	0.00	0
							
5S_rRNA							
							
							
SNORD114-22	Gm23347	ortholog_many2many	62.5	54.878		0.00	0
SNORD114-22	Gm25854	ortholog_many2many	73.6111	73.6111		0.00	0
							
							
DLX2	Dlx2	ortholog_one2one	61.0465	63.253	100	100.00	1
SNORD114-25							
							
							
							
SNORD114-26							
SCP2D1	Scp2d1	ortholog_one2one	66.4516	66.0256	100	0.00	1
U6	Gm23851	ortholog_one2one	82.243	85.4369		0.00	0
							
KRT86							
OSER1	Oser1	ortholog_one2one	79.8742	87.2852	100	100.00	1
TMEM185B	Tmem185b	ortholog_one2one	96.2857	96.2857	100	31.58	1
SNORD114-27							
							
							
ACRBP	Acrbp	ortholog_one2one	75.6906	76.1111	100	0.00	1
SNORD114-28							
Y_RNA							
							
CLINT1	Clint1	ortholog_one2one	93.9347	94.2278	100	71.65	1
	Nudt4	ortholog_one2one	96.1326	97.2067	75	0.00	1
SNORD114-29							
Metazoa_SRP							
							
ACBD5	Acbd5	ortholog_one2one	80.9346	83.2692	50	0.00	0
SNORD114-30	Gm25224	ortholog_one2one	63.8889	67.6471		0.00	0
Metazoa_SRP							
							
							
SNORD114-31							
	Dtd1	ortholog_one2many	57.6642	75.5981	100	0.00	1
BRI3BP	Bri3bp	ortholog_one2one	54.5714	75.4941	100	0.00	1
							
							
EPB41L5	Epb41l5	ortholog_one2one	82.7534	74.0189	100	0.00	1
							
GDAP1L1	Gdap1l1	ortholog_one2one	96.1853	95.4054	100	0.00	1
							
							
TXNRD1	Txnrd1	ortholog_one2one	70.3704	91.3828	100	39.79	1
							
KRT85	Krt85	ortholog_one2one	92.7022	92.7022	100	0.00	1
RNU6-260P							
UBE2N	Ube2n	ortholog_one2one	100	100	100	0.00	1
CC2D2B	Cc2d2b	ortholog_one2one	74.5822	76.2278	100	32.25	1
RNU2-48P							
FITM2	Fitm2	ortholog_one2one	76.5306	85.8779	100	0.00	1
							
AP1B1	Ap1b1	ortholog_one2one	95.9958	96.6066	75	0.11	1
	Cdc37	ortholog_one2many	65.5963	37.7309	0	0.00	0
RN7SL638P							
							
SMIM26	Smim26	ortholog_one2one	47.7778	40.1869	100	0.00	0
LYPD6	Lypd6	ortholog_one2one	94.152	94.152	100	100.00	1
ING4	Ing4	ortholog_one2one	89.0152	94.3775	100	0.00	1
R3HDML	R3hdml	ortholog_one2one	80.0797	79.4466	100	0.00	1
RN7SL846P							
AACS	Aacs	ortholog_one2one	90.3274	90.3274	100	0.00	1
							
							
EBF1	Ebf1	ortholog_one2one	100	99.8311	100	73.86	1
							
MCMBP	Mcmbp	ortholog_one2one	92.9907	92.9907	100	36.34	1
Y_RNA							
KRT84	Krt84	ortholog_one2one	81.8333	81.4262	100	58.88	1
U2							
SEC23B	Sec23b	ortholog_one2one	97.1963	94.9153	100	58.74	1
ITGA6	Itga6	ortholog_one2one	93.4513	93.4513	100	0.00	1
RNU7-12P							
MRPL42	Mrpl42	ortholog_one2one	61.7284	70.4225	100	100.00	1
							
Metazoa_SRP							
BLOC1S1	Bloc1s1	ortholog_one2one	81.0458	99.2	100	0.00	1
Metazoa_SRP							
MMADHC	Mmadhc	ortholog_one2one	93.2432	93.2432	100	0.00	1
Metazoa_SRP							
SNORD125	Gm24958	ortholog_one2one	81.25	80.4124		0.00	0
Metazoa_SRP							
HNF4A	Hnf4a	ortholog_one2one	95.5696	95.5696	100	0.00	1
KRT82	Krt82	ortholog_one2one	85.9649	85.4651	100	0.00	1
							
							
							
							
RASL10A	Rasl10a	ortholog_one2one	93.8596	52.7094	100	0.00	1
PTPRO	Ptpro	ortholog_one2one	91.6941	90.9462	100	100.00	1
PTPN4	Ptpn4	ortholog_one2one	90.2364	94.8164	100	13.79	1
							
RNF145	Rnf145	ortholog_one2one	83.2215	93.5143	100	0.08	1
RBBP9	Rbbp9	ortholog_one2one	91.9355	91.9355	100	0.00	1
							
RDH5	Rdh5	ortholog_one2one	88.0503	88.0503	100	0.00	1
PTCHD3	Ptchd3	ortholog_one2one	62.0192	71.1921	0	0.00	0
NPTXR	Nptxr	ortholog_one2one	68.9873	88.4381	100	0.00	1
GAS2L1	Gas2l1	ortholog_one2one	88.521	59.1445	100	0.00	1
SEC23IP	Sec23ip	ortholog_one2one	86.6	86.7735	100	100.00	1
Metazoa_SRP	Gm55425	ortholog_many2many	65.812	30.0781		0.00	0
Metazoa_SRP	Gm25574	ortholog_many2many	60.6838	28.5141		0.00	0
Metazoa_SRP	Gm24576	ortholog_many2many	61.5385	29.0323		0.00	0
Metazoa_SRP	Gm56405	ortholog_many2many	65.812	30.315		0.00	0
Metazoa_SRP	Gm24809	ortholog_many2many	65.812	28.4133		0.00	0
Metazoa_SRP	Gm56242	ortholog_many2many	64.9573	27.4368		0.00	0
Metazoa_SRP	Gm54720	ortholog_many2many	61.5385	27.6923		0.00	0
Metazoa_SRP	Gm25072	ortholog_many2many	64.1026	31.9149		0.00	0
Metazoa_SRP	Gm55356	ortholog_many2many	63.2479	29.6		0.00	0
Metazoa_SRP	Gm25735	ortholog_many2many	65.812	35.814		0.00	0
Metazoa_SRP	Gm55459	ortholog_many2many	21.3675	7.88644		0.00	0
Metazoa_SRP	Gm56028	ortholog_many2many	62.3932	29.0837		0.00	0
Metazoa_SRP	Gm27956	ortholog_many2many	61.5385	29.5082		0.00	0
Metazoa_SRP	Gm54487	ortholog_many2many	64.1026	29.4118		0.00	0
Metazoa_SRP	Gm56145	ortholog_many2many	64.1026	30.4878		0.00	0
RNU6-601P							
SHMT2	Shmt2	ortholog_one2one	91.1538	94.0476	100	0.00	1
							
POLR3F	Polr3f	ortholog_one2one	95.4248	92.4051	100	0.00	1
							
Metazoa_SRP							
ZNF384	Zfp384	ortholog_one2one	92.6471	97.089	100	0.00	1
TMEM132B	Tmem132b	ortholog_one2one	85.1577	85.1577	100	10.11	1
SOCS2	Socs2	ortholog_one2one	86.3208	92.4242	100	100.00	1
							
CD63	Cd63	ortholog_one2one	79.4118	79.4118	75	0.00	1
							
	Gm23877	ortholog_one2many	58.2677	57.3643		0.00	0
	Gm22331	ortholog_one2many	61.4173	57.3529		0.00	0
	Gm22661	ortholog_one2many	63.7795	61.3636		0.00	0
	Ldha	ortholog_one2many	91.1111	24.6988	0	0.00	0
	Dnal4	ortholog_one2one	32.963	84.7619	100	2.87	0
U6	Gm26441	ortholog_one2one	83.4862	87.5		0.00	0
							
							
RND3	Rnd3	ortholog_one2one	100	100	100	100.00	1
UBLCP1	Ublcp1	ortholog_one2one	98.1132	98.1132	100	0.00	1
							
							
TTPAL	Ttpal	ortholog_one2one	93.5673	93.2945	100	0.00	1
							
Metazoa_SRP							
IL12B	Il12b	ortholog_one2one	67.3781	65.9701	100	0.00	1
RBM43	Rbm43	ortholog_one2one	56.0907	57.7259	100	100.00	1
							
	Plpp4	ortholog_one2one	33.2432	45.3875	100	100.00	0
Metazoa_SRP							
RNU4ATAC2P	Rnu4atac	ortholog_one2many	82.5397	83.2		0.00	0
							
CRADD	Cradd	ortholog_one2one	88.9447	88.9447	100	57.42	1
NDUFA4L2	Ndufa4l2	ortholog_one2one	70.2128	75.8621	100	0.00	1
NMI	Nmi	ortholog_one2one	67.7193	61.465	100	100.00	1
							
							
PIANP	Pianp	ortholog_one2one	92.9078	94.2446	100	0.00	1
SUN2	Sun2	ortholog_one2one	76.1118	81.9425	100	100.00	1
RAB18	Rab18	ortholog_one2one	86.8085	96.2264	50	19.33	0
KRT75	Krt75	ortholog_one2one	85.8439	85.8439	100	0.00	1
Metazoa_SRP							
TNFAIP6	Tnfaip6	ortholog_one2one	89.8917	90.5455	100	0.00	1
SARNP	Sarnp	ortholog_one2one	88.7324	90	100	0.00	1
							
							
SERINC3	Serinc3	ortholog_one2one	78.6469	78.8136	100	0.00	1
							
U4							
							
							
							
							
Metazoa_SRP							
RN7SL124P							
							
	Snord13	ortholog_one2many	72.8972	75		0.00	0
Metazoa_SRP							
RN7SL630P							
							
Y_RNA							
							
							
							
							
PDK1	Pdk1	ortholog_one2one	91.9725	92.3963	100	0.00	1
							
							
							
ADRA1B	Adra1b	ortholog_one2one	95.5426	95.7282	100	0.00	1
COPS7A	Cops7a	ortholog_one2one	98.1818	98.1818	100	17.26	1
							
Metazoa_SRP							
							
							
DZANK1	Dzank1	ortholog_one2one	76.9627	76.7651	75	0.00	1
							
Y_RNA							
EWSR1	Ewsr1	ortholog_one2one	98.0363	98.1846	75	0.00	1
Y_RNA							
ORMDL2	Ormdl2	ortholog_one2one	98.6928	98.6928	100	0.00	1
CCDC59	Ccdc59	ortholog_one2one	69.2946	69.5833	100	0.00	1
PKIG	Pkig	ortholog_one2one	89.4737	89.4737	100	40.57	1
TMEM132C	Tmem132c	ortholog_one2one	79.7337	48.6902	100	82.46	0
	Snord13	ortholog_one2many	81.7308	81.7308		0.00	0
WDR11	Wdr11	ortholog_one2one	91.5348	94.6034	100	58.06	1
TTC1	Ttc1	ortholog_one2one	77.1523	79.7945	100	99.86	1
TMEM177	Tmem177	ortholog_one2one	74.2604	80.7074	100	0.00	1
Y_RNA							
	Plxnc1	ortholog_one2one	97.8862	38.2465	100	65.69	0
	Gm26132	ortholog_many2many	83.2215	83.7838		0.00	0
	Snora57	ortholog_many2many	85.906	86.4865		0.00	0
							
							
DNAJC14	Dnajc14	ortholog_one2one	86.202	86.202	75	0.00	1
							
							
Metazoa_SRP							
							
U6							
MLF2	Mlf2	ortholog_one2one	94.9367	91.0931	100	100.00	1
METTL25	Mettl25	ortholog_one2one	61.7403	74.8744	100	0.00	1
SLC15A4	Slc15a4	ortholog_one2one	85.1468	85.8885	100	0.00	1
	Ada	ortholog_one2many	75.8974	84.0909	100	0.00	1
							
R3HDM2	R3hdm2	ortholog_one2one	95.7692	95.4023	100	34.35	1
KRT5	Krt5	ortholog_one2many	88.1956	90.1724	100	0.00	1
KRT5	Gm5478	ortholog_one2many	58.8533	65.2336	100	0.00	1
	Ndufv2	ortholog_one2one	90.9871	85.4839	0	0.00	0
RIF1	Rif1	ortholog_one2one	70.438	71.5993	100	0.00	1
	St13	ortholog_one2many	81.9905	46.6307	0	0.00	0
							
							
PWWP2A	Pwwp2a	ortholog_one2one	85.1262	87.8082	100	94.78	1
							
MKX	Mkx	ortholog_one2one	89.7727	89.2655	50	20.28	0
MIR1251	Mir1251	ortholog_one2one	75.2475	90.4762		0.00	0
MMP19	Mmp19	ortholog_one2one	79.3307	76.4706	100	0.00	1
Metazoa_SRP							
Metazoa_SRP							
GTPBP1	Gtpbp1	ortholog_one2one	72.093	83.5329	100	100.00	1
							
CCNJ	Ccnj	ortholog_one2one	68.6679	96.5699	100	0.00	1
CHST11	Chst11	ortholog_one2one	96.875	96.875	100	0.00	1
CFAP221	Cfap221	ortholog_one2one	71.4286	71.7703	100	0.00	1
MIR135A2	Mir135a-2	ortholog_one2one	93	93		0.00	0
							
							
							
							
							
U1							
U6	Gm25895	ortholog_many2many	67.6768	67		0.00	0
U6	Gm22974	ortholog_many2many	72.7273	69.9029		0.00	0
							
							
							
CEP83	Cep83	ortholog_one2one	82.5963	83.6705	100	16.95	1
							
Metazoa_SRP							
CCN5	Ccn5	ortholog_one2one	72	71.7132	100	0.00	1
							
							
RNU4-41P	Gm55908	ortholog_one2many	43.2624	71.7647		0.00	0
ODAD2	Odad2	ortholog_one2one	84.4976	85.1495	100	7.70	1
FABP6	Fabp6	ortholog_one2one	51.7442	69.5312	100	100.00	1
							
GLT1D1	Glt1d1	ortholog_one2one	49.7872	67.6301	100	0.00	0
SLC41A2	Slc41a2	ortholog_one2one	91.0995	91.0995	100	34.49	1
							
RN7SL380P							
							
Metazoa_SRP							
							
							
							
							
PYM1	Pym1	ortholog_one2one	60.339	87.6847	100	85.10	1
RN7SL330P							
TMTC2	Tmtc2	ortholog_one2one	95.6938	95.6938	100	48.50	1
CD4	Cd4	ortholog_one2one	54.3668	54.4858	100	0.00	1
							
							
RIMS4	Rims4	ortholog_one2one	99.6283	99.6283	100	18.45	1
							
CCNJL	Ccnjl	ortholog_one2one	70.8419	89.1473	100	81.70	1
NOPCHAP1	Nopchap1	ortholog_one2one	69.1892	69.1892	100	0.00	1
EPS8	Eps8	ortholog_one2one	85.5464	88.6723	100	97.18	1
RN7SL483P	Gm22567	ortholog_one2many	80.9028	68.1287		0.00	0
SCTR	Sctr	ortholog_one2one	78.1038	74.569	75	0.00	1
Metazoa_SRP							
MIR5700							
RAPGEF4	Rapgef4	ortholog_one2one	91.3208	95.7468	100	52.80	1
BLNK	Blnk	ortholog_one2one	80.7692	82.7133	100	46.74	1
							
							
							
TMCC3	Tmcc3	ortholog_one2one	89.0496	90.3564	100	19.92	1
GPR162	Gpr162	ortholog_one2one	95.2462	95.4082	100	0.00	1
							
FAM200C							
							
NUDT5	Nudt5	ortholog_one2one	71.6599	81.1927	100	0.00	1
							
RHBDD3	Rhbdd3	ortholog_one2one	68.2984	76.1039	100	0.00	1
DGKA	Dgka	ortholog_one2one	81.9048	82.4658	100	0.00	1
Y_RNA							
	Tmpo	ortholog_one2one	79.7122	79.9423	100	100.00	1
Metazoa_SRP							
SLU7	Slu7	ortholog_one2one	96.0751	96.2393	100	0.00	1
RNU6-977P							
YWHAB	Ywhab	ortholog_one2one	85.6061	91.8699	100	0.00	1
							
KRT71	Krt71	ortholog_one2one	91.8095	91.9847	100	100.00	1
ALDH1L2	Aldh1l2	ortholog_one2one	91.2017	92.091	100	42.95	1
							
							
TMEM132D	Tmem132d	ortholog_one2one	82.8935	83.0447	100	74.70	1
PTTG1	Pttg1	ortholog_one2one	72.7723	73.8693	100	0.00	1
							
							
ZNF133							
Metazoa_SRP							
MPP7	Mpp7	ortholog_one2one	73.7609	87.8472	75	0.00	1
							
							
Metazoa_SRP							
Metazoa_SRP							
	Mir146	ortholog_one2one	61.6162	93.8462		100.00	1
FGFR2	Fgfr2	ortholog_one2one	94.6492	94.7619	100	100.00	1
							
							
							
							
							
GNB3	Gnb3	ortholog_one2one	97.0588	97.0588	100	0.00	1
NDUFA12	Ndufa12	ortholog_one2one	86.2069	86.2069	100	87.47	1
KRT74							
PMEL	Pmel	ortholog_one2one	74.2515	79.2332	100	0.00	1
DNTT	Dntt	ortholog_one2one	80.3922	80.3922	100	77.51	1
							
							
							
							
CDC123	Cdc123	ortholog_one2one	93.1548	93.1548	100	0.00	1
							
							
RNU2-56P							
							
ATP10B	Atp10b	ortholog_one2one	83.9151	83.175	100	100.00	1
RNU6-251P							
Metazoa_SRP							
RN7SL14P							
							
							
Metazoa_SRP							
EMID1	Emid1	ortholog_one2one	53.3473	57.4324	100	0.00	1
							
							
							
PABPC1L	Pabpc1l	ortholog_one2one	76.5751	78.089	100	0.00	1
							
CDCA3	Cdca3	ortholog_one2one	72.3881	72.9323	100	0.00	1
Metazoa_SRP							
	Dbi	ortholog_one2many	24.4444	32.5926	100	49.32	0
RNU6-879P							
							
	Bend2	ortholog_many2many	13.1818	3.98352	0	0.00	0
							
SLC6A15	Slc6a15	ortholog_one2one	91.6438	91.7695	100	0.00	1
							
JOSD1	Josd1	ortholog_one2one	67.0213	93.5644	100	100.00	1
INHBE	Inhbe	ortholog_one2one	69.6629	70.8571	100	0.00	1
CAMK1D	Camk1d	ortholog_one2one	96.3542	96.1039	100	56.00	1
STRAP	Strap	ortholog_one2one	93.9394	97.4286	100	99.67	1
PIWIL1	Piwil1	ortholog_one2one	95.5865	95.4756	100	0.00	1
PET117	Pet117	ortholog_one2one	85.1852	86.25	100	0.00	1
NR2C1	Nr2c1	ortholog_one2one	87.8939	89.8305	100	0.00	1
OPALIN	Opalin	ortholog_one2one	71.5232	75.5245	100	100.00	1
							
CDK2	Cdk2	ortholog_one2one	85.2601	98.9933	100	0.00	1
USP5	Usp5	ortholog_one2one	98.2456	97.9021	100	0.00	1
TOMM34	Tomm34	ortholog_one2one	70.1299	87.3786	100	0.00	1
GLI1	Gli1	ortholog_one2one	86.2568	85.8686	100	0.00	1
							
WASHC4	Washc4	ortholog_one2one	91.364	96.5047	100	0.00	1
							
	Rpl6	ortholog_one2many	81.1659	61.1486	0	0.00	0
							
	Tpi1	ortholog_one2many	83.2168	95.5823	100	0.00	1
							
U2							
							
TOMM22	Tomm22	ortholog_one2one	94.3662	94.3662	100	100.00	1
							
KAT14	Kat14	ortholog_one2one	94.8849	95.2503	100	0.00	1
	Ostc	ortholog_one2many	74.7475	49.6644	0	0.00	0
							
							
							
Metazoa_SRP							
DERA	Dera	ortholog_one2one	93.0818	93.0818	100	23.93	1
RAB5B	Rab5b	ortholog_one2one	99.0698	99.0698	100	0.00	1
SLC25A3	Slc25a3	ortholog_one2one	91.1602	92.1788	75	100.00	1
Metazoa_SRP							
Metazoa_SRP							
U3							
TSPAN19							
TLL2	Tll2	ortholog_one2one	90.3448	90.6126	100	100.00	1
Metazoa_SRP							
							
STK4	Stk4	ortholog_one2one	97.732	97.3306	100	0.00	1
SPSB2	Spsb2	ortholog_one2one	82.7586	81.8182	100	0.00	1
							
ARHGAP9	Arhgap9	ortholog_one2one	71.0623	59.8765	100	0.00	1
							
SUOX	Suox	ortholog_one2one	86.055	85.8974	100	0.00	1
Metazoa_SRP							
Y_RNA							
KREMEN1	Kremen1	ortholog_one2one	89.6341	93.2347	100	100.00	1
	Cby1	ortholog_one2one	39.1791	82.6772	100	100.00	0
							
							
TMEM37	Tmem37	ortholog_one2one	75.1269	70.1422	100	0.00	1
SLC15A5	Slc15a5	ortholog_one2one	63.9033	65.371	100	0.00	1
							
RNU7-137P							
ACSL5	Acsl5	ortholog_one2one	80.9663	80.9663	100	100.00	1
							
							
KCNS1	Kcns1	ortholog_one2one	83.5616	85.9155	100	0.00	1
							
GABRB2	Gabrb2	ortholog_one2one	92.3828	99.789	100	39.98	1
IKZF4	Ikzf4	ortholog_one2one	95.0427	81.0496	100	0.00	1
TM9SF3	Tm9sf3	ortholog_one2one	99.6593	99.6593	100	100.00	1
							
LRRC23	Lrrc23	ortholog_one2one	77.1014	78.2353	100	0.00	1
							
SNORA53	Gm24119	ortholog_one2one	89.0244	89.0244		100.00	1
WFDC5	Wfdc5	ortholog_one2one	66.6667	65.0794	75	0.00	1
RNU6-810P							
Metazoa_SRP							
OVOL2	Ovol2	ortholog_one2one	89.4161	89.4161	75	93.81	1
MGST1	Mgst1	ortholog_one2one	73.3333	57.6419	75	0.00	1
WFDC12	Wfdc12	ortholog_one2one	36.6071	48.2353	75	0.00	0
C22orf31							
MARS1	Mars1	ortholog_one2one	90	89.011	100	0.00	1
							
LRRIQ1	Lrriq1	ortholog_one2one	57.7581	58.5176	100	35.16	1
							
PI3							
	Rpl29	ortholog_many2many	77.707	76.25	0	0.00	0
	Rpl27rt	ortholog_many2many	75.1592	73.75	0	0.00	0
							
FAM227A	Fam227a	ortholog_one2one	50.2415	49.92	100	100.00	0
	3110009E18Rik	ortholog_one2one	32.1429	71.4286	75	34.85	0
RPS26							
	Svs3a	ortholog_many2many	6.21693	17.7358	100	0.00	0
	Svs3b	ortholog_many2many	6.34921	18.1132	0	0.00	0
	Semg1	ortholog_many2many	9.39153	18.9333	0	0.00	0
RIMBP2	Rimbp2	ortholog_one2one	77.7042	81.7971	100	9.76	1
GABRA6	Gabra6	ortholog_one2one	89.6104	91.3907	100	0.00	1
ZNRF3	Znrf3	ortholog_one2one	85.6921	60.3505	100	94.72	1
MGME1	Mgme1	ortholog_one2one	66.3866	70.1183	100	0.00	1
PIK3AP1	Pik3ap1	ortholog_one2one	83.6431	83.2306	100	93.29	1
							
SEMG2	Svs3a	ortholog_many2many	9.55631	21.1321	100	0.00	0
SEMG2	Svs3b	ortholog_many2many	9.89761	21.8868	0	0.00	0
SEMG2	Semg1	ortholog_many2many	14.6758	22.9333	0	0.00	0
IKBIP	Ikbip	ortholog_one2one	75.188	53.6193	100	100.00	1
CCDC3	Ccdc3	ortholog_one2one	66.6667	80.5861	100	0.00	1
							
							
Metazoa_SRP							
							
							
SLPI	Slpi	ortholog_one2one	56.8182	57.2519	75	0.00	1
							
FGD6	Fgd6	ortholog_one2one	74.703	76.4117	100	78.91	1
Metazoa_SRP							
							
							
							
							
APPL2	Appl2	ortholog_one2one	74.4526	92.4471	100	0.00	1
							
ENO2	Eno2	ortholog_one2one	98.3871	98.3871	100	0.00	1
ERBB3	Erbb3	ortholog_one2one	90.3875	90.59	100	0.00	1
							
							
DMC1	Dmc1	ortholog_one2one	97.0588	97.0588	100	100.00	1
MAP3K20	Map3k20	ortholog_one2one	92.25	92.02	100	91.74	1
							
LMO3	Lmo3	ortholog_one2one	79.6791	95.5128	50	51.84	0
GABRA1	Gabra1	ortholog_one2one	91.8367	98.9011	100	75.45	1
MATN4	Matn4	ortholog_one2one	85.5311	74.8397	50	0.00	0
ZDHHC6	Zdhhc6	ortholog_one2one	92.9782	92.9782	100	100.00	1
WIF1	Wif1	ortholog_one2one	80.2247	94.1953	100	0.00	1
Metazoa_SRP							
OPTN	Optn	ortholog_one2one	77.5717	78.7671	100	62.00	1
STEAP3	Steap3	ortholog_one2one	86.5462	88.3197	100	0.00	1
							
Metazoa_SRP							
	Xbp1	ortholog_one2one	58.6873	40.9704	75	0.00	0
							
RNU6-1274P							
ATE1	Ate1	ortholog_one2one	80.9269	81.2165	100	27.40	1
DDIT3	Ddit3	ortholog_one2one	78.6458	89.881	100	0.00	1
RBPJL	Rbpjl	ortholog_one2one	87.2093	87.3786	100	0.00	1
							
Metazoa_SRP							
Metazoa_SRP							
APAF1	Apaf1	ortholog_one2one	87.6603	87.5901	100	100.00	1
RN7SL468P							
							
Metazoa_SRP							
SNX5	Snx5	ortholog_one2one	75.378	86.3861	100	0.00	1
							
Y_RNA							
							
PA2G4	Pa2g4	ortholog_one2many	99.2386	99.2386	100	0.00	1
VTI1A	Vti1a	ortholog_one2one	75.1004	83.4821	100	74.55	1
ATN1	Atn1	ortholog_one2one	93.2261	93.7021	100	0.00	1
C1QL2	C1ql2	ortholog_one2one	95.4386	94.7735	100	0.00	1
Metazoa_SRP							
	Ndufb11b	ortholog_many2many	55.414	58	0	0.00	0
	Ndufb11	ortholog_many2many	68.7898	71.5232	0	0.00	0
SGPP2	Sgpp2	ortholog_one2one	79.1457	88.983	100	11.55	1
RNU6-166P							
MBD6	Mbd6	ortholog_one2one	93.1206	92.9353	100	0.00	1
LCOR	Lcor	ortholog_one2one	61.4841	61.5566	100	99.52	1
							
RNU6-619P							
NEB	Neb	ortholog_one2one	93.9121	83.2514	100	16.20	1
RNU7-1							
CDCA7	Cdca7	ortholog_one2one	70.8889	83.5079	100	44.15	1
GABRG2	Gabrg2	ortholog_one2one	91.068	98.9451	100	16.71	1
CCDC117	Ccdc117	ortholog_one2one	66.0661	79.4224	50	0.00	0
							
LEMD3	Lemd3	ortholog_one2one	84.4371	83.3333	75	0.00	1
SDC4	Sdc4	ortholog_one2one	56.8841	79.2929	75	0.00	1
	Rnps1	ortholog_one2many	95.7895	59.6721	0	0.00	0
Metazoa_SRP							
MCM10	Mcm10	ortholog_one2one	76.3429	75.4802	100	0.00	1
							
	1500009L16Rik	ortholog_one2one	24.3478	88.8889	100	0.00	0
MARCO	Marco	ortholog_one2one	66.7308	66.9884	100	0.00	1
							
C12orf57	Grcc10	ortholog_one2one	96.8254	96.8254	100	0.00	1
							
DDX17	Ddx17	ortholog_one2one	88.0822	98.6196	100	100.00	1
ALX1	Alx1	ortholog_one2one	96.6258	96.6258	100	100.00	1
							
VEZT	Vezt	ortholog_one2one	76.6667	82.1429	100	96.28	1
							
RASSF9	Rassf9	ortholog_one2one	80.9734	84.1379	100	0.00	1
