Gene name	Tropical clawed frog gene name	Tropical clawed frog homology type	%id. target Tropical clawed frog gene identical to query gene	%id. query gene identical to target Tropical clawed frog gene	Tropical clawed frog Gene-order conservation score	Tropical clawed frog orthology confidence [0 low, 1 high]
si:dkey-267j14.7						
lrrc53		ortholog_one2one	15.4217	27.0613	0	0
TRAF3IP1	traf3ip1	ortholog_one2one	52.3052	52.3885	25	0
tradv26.0		ortholog_many2many	32.5397	26.1146	25	0
tradv26.0		ortholog_many2many	30.9524	26.1745	25	0
abcg2d						
si:dkey-10b15.8	htra2	ortholog_one2many	62.1495	31.1475	0	0
NR2F1	nr2f1	ortholog_one2many	96.3504	96.5854	100	1
tradv24.0.3						
IQSEC3	iqsec3	ortholog_one2one	55.0321	46.3481	50	1
rom1a	rom1	ortholog_one2many	55.2023	55.3623	0	0
BAG5	bag5	ortholog_one2one	44.4227	50.4444	75	1
si:ch73-44m9.3						
tmem269	tmem269	ortholog_one2one	60.9958	57.874	0	0
GASK1B		ortholog_one2many	22.7557	34.7134	50	0
GASK1B	gask1b	ortholog_one2many	31.3152	66.0793	50	1
KCNG1	kcng1	ortholog_one2one	70.8253	72.6378	50	1
MICU3	micu3	ortholog_one2many	62.0225	48.8496	50	1
tuba1b	tuba1cl.3	ortholog_one2one	97.5501	93.7902	0	0
LY75		ortholog_one2many	27.4588	36.3705	50	1
LY75	ly75	ortholog_one2many	36.5549	37.4055	50	1
si:ch73-44m9.1						
NISCH	nisch	ortholog_one2one	44.8791	43.4573	0	0
pcsk1nl						
pimr145						
ERBB3	erbb3	ortholog_one2many	46.8537	45.8797	25	0
aifm4		ortholog_one2one	56.7925	56.7925	0	0
zc3h14	zc3h14	ortholog_one2one	44.9925	40.8412	0	0
tradv25.0.2						
si:zfos-979f1.4						
KHSRP	fubp1	ortholog_one2one	59.1592	60.3369	0	0
si:zfos-979f1.2						
HPRT1	hprt1	ortholog_one2one	89.4495	77.0751	50	1
RBM15B	rbm15b	ortholog_one2one	49.5706	51.3995	50	1
cfap184	ccdc96	ortholog_one2one	32.5678	27.907	100	1
si:ch211-234c11.2						
si:ch211-128n12.5						
itga6b						
ftr35						
si:ch211-286e11.3						
vwa5b2	vwa5b2	ortholog_one2one	37.1025	32.4074	0	0
FKBP8	fkbp8	ortholog_one2one	56.4039	54.3943	0	0
si:dkey-34f9.2						
PPWD1	ppwd1	ortholog_one2one	80.8682	78.5938	75	1
DLX5	dlx5	ortholog_one2one	70.5674	66.7785	50	1
cpa2						
si:dkey-10b15.9p						
n4bp2l2	n4bp2l2	ortholog_one2one	33.3333	20.8333	0	0
si:ch211-227m13.1						
lrrc75ba	lrrc75b	ortholog_one2many	51.9337	57.4924	50	1
rin1b	rin1	ortholog_many2many	31.8489	26.6366	0	0
zfp91	zfp91	ortholog_one2many	32.197	50.8982	0	0
si:ch211-80h18.2						
ACKR3	ackr3	ortholog_one2many	54.1436	52.973	50	1
si:ch211-227n20.2						
MRPL35	mrpl35	ortholog_one2one	55.3191	38.9513	0	0
REN	ren	ortholog_one2one	63.7975	63.7975	0	0
glud1a	glud1	ortholog_one2many	88.9706	89.6296	0	0
CUEDC1	cuedc1	ortholog_one2many	63.8021	65.6836	25	0
CACNA1S	cacna1s	ortholog_one2many	68.8801	72.3832	0	0
si:dkey-10b15.10p						
si:dkeyp-79b7.8						
NEU3	neu3.2	ortholog_many2many	38.5572	41.2234	25	0
NEU3	neu3.3	ortholog_many2many	40.5473	42.4479	25	0
NEU3	neu3.1	ortholog_many2many	39.3035	39.7985	25	0
cspp1b						
FAM86B2	eef2kmt	ortholog_one2one	50.4732	46.5116	50	1
NIPBL	nipbl	ortholog_one2many	64.5732	63.3424	0	0
B3GNT5	b3gnt5	ortholog_one2many	46.8828	44.4444	25	0
zgc:113337	nectin2	ortholog_many2many	17.7835	14.8707	0	0
si:ch211-193k19.2						
si:ch73-351f10.4						
pimr148						
DLX6	dlx6	ortholog_one2one	85.4251	81.1538	75	1
si:dkey-111e8.5						
si:dkey-26o16.7						
si:ch211-272h9.5						
PDS5B	pds5b	ortholog_one2one	80.7528	78.4679	0	0
zgc:66455						
si:dkey-10b15.5p						
cops8						
si:ch211-227n20.3						
SELENOO	selenoo	ortholog_one2many	40.6386	37.0861	0	0
tdrd12						
st3gal1	st3gal1	ortholog_one2many	38.6293	37.0149	0	0
btbd16						
or64b2	or5l1	ortholog_many2many	35.082	31.6568	0	0
or64b2		ortholog_many2many	35.4098	34.0694	25	0
or64b2		ortholog_many2many	33.1148	31.761	25	0
or64b2		ortholog_many2many	33.7705	31.0241	0	0
or64b2		ortholog_many2many	36.0656	34.9206	25	0
zgc:153157						
SHLD2	shld2	ortholog_one2one	29.0816	29.2683	0	0
RALGAPA1	ralgapa1	ortholog_one2one	64.7305	58.0175	25	0
abhd17c						
pimr167						
si:ch73-167f18.3						
abhd5b						
REEP5	reep5	ortholog_one2one	65.6085	55.3571	0	0
or62c5						
P4HA1	p4ha1	ortholog_one2one	73.5075	74.1996	0	0
TRIM2	trim2	ortholog_one2one	79.4355	77.7632	50	1
C3H16orf89						
NFYA	nfya	ortholog_one2many	80.3738	77.7108	50	1
si:ch211-250n8.1		ortholog_one2one	49.6567	50.5828	50	1
SGK2	sgk2	ortholog_one2one	73.1302	62.8571	50	1
si:ch211-223f3.1						
si:ch211-234c11.3						
leng9	leng9	ortholog_one2one	31.5556	16.4352	25	0
PSME1	psme1	ortholog_one2one	56.4516	57.377	0	0
gpr55bp						
DIO2						
USP32	usp32	ortholog_one2one	77.4132	76.1639	25	0
KLHL20	klhl20	ortholog_one2one	98.8156	96.0526	0	0
OLFM3	olfm3	ortholog_one2many	75.7112	72.5367	50	1
si:ch211-212d10.1						
REV1	rev1	ortholog_one2one	48.5804	49.9594	0	0
rassf2b						
BRD1	brd1	ortholog_one2many	59.4444	54.1772	25	0
faah	faah.3	ortholog_one2many	51.5254	51.7007	25	0
faah	faah.1	ortholog_one2many	49.661	50	50	1
si:dkey-10b15.12p						
znf1036						
tradv23.0.1		ortholog_many2many	37.5	26.7516	25	0
tradv23.0.1		ortholog_many2many	37.5	28.1879	25	0
pnck						
ABI2	abi2	ortholog_one2many	82.2126	64.4558	0	0
SPG7	spg7	ortholog_one2one	78.4264	80.4688	50	1
pimr144						
gpr132a	gpr132	ortholog_one2one	45.2229	40.3409	0	0
PLXNA2	plxna2	ortholog_one2one	79.0747	79.2413	0	0
rims2a	rims2	ortholog_one2many	80.4196	14.1975	75	0
trim63b						
PLCB3	plcb3	ortholog_one2one	59.2444	60.9091	25	0
si:ch211-76l23.5						
VEZF1	vezf1	ortholog_one2many	65.8696	59.1797	25	0
UNK	unk	ortholog_one2one	57.529	54.5122	25	0
CHRM4	chrm4	ortholog_one2one	65.8869	66.9307	75	1
ACTR5	actr5	ortholog_one2one	52.027	52.1151	0	0
TTYH3	ttyh3	ortholog_one2many	63.9286	67.803	25	0
si:ch1073-441p17.1						
SDAD1	sdad1	ortholog_one2one	79.0323	75.2793	0	0
CILP	cilp	ortholog_one2one	60.5465	60.2891	0	0
zgc:193505						
fynb						
tradv24.0.4						
CHTF8	chtf8	ortholog_one2one	62.9032	63.9344	50	1
PPT2	ppt2	ortholog_one2many	56.446	46.9565	25	0
MAST1	mast1	ortholog_one2many	59.8033	51.3728	25	0
si:ch211-76l23.4						
sned1	sned1	ortholog_one2one	48.69	40.3742	0	0
si:ch211-221g5.2						
plcl5		ortholog_one2one	72.3214	66.1525	50	1
SMARCAD1	smarcad1	ortholog_one2many	50.6289	46.8477	0	0
si:ch73-105b23.1	muc4	ortholog_one2one	25.0951	6.11904	25	0
THOC3	thoc3	ortholog_one2one	86.646	68.2152	25	0
ERBB4	erbb4	ortholog_one2many	68.1753	71.7852	50	1
si:ch211-34m5.2p						
PAQR3	paqr3	ortholog_one2many	70.1923	61.1732	50	1
si:dkey-183p4.10						
si:ch73-168d20.1						
si:ch211-194p6.10						
bpifcl		ortholog_one2one	26.4831	27.4725	0	0
lhfpl4b		ortholog_one2one	42.2222	13.7681	0	0
ITM2C						
cald1b	cald1	ortholog_one2one	40.3571	25.6818	50	1
slc6a22.1						
IFT70A	ttc30a	ortholog_one2one	82.6421	80.6597	0	0
pjvk						
CLIC4	clic4	ortholog_one2one	80.1587	80.1587	0	0
si:ch73-186j5.2						
pimr55						
CRY2	cry2	ortholog_one2one	66.8896	72.5953	25	0
sat2a.2		ortholog_many2many	37.4269	36.1582	0	0
sat2a.2		ortholog_many2many	31.5789	35.5263	0	0
sat2a.2	sat2	ortholog_many2many	41.5205	39.6648	0	0
zgc:195075						
RAD51	rad51	ortholog_one2one	89.4118	85.8757	25	0
EIF1	eif1	ortholog_one2one	85.8407	68.7943	25	0
fam174c	fam174c	ortholog_one2one	40	38.7097	50	1
VRTN						
lmtk3	lmtk3	ortholog_one2one	17.9848	30.6839	0	0
GANC	ganc	ortholog_one2one	54.6771	53.4858	0	0
HOXB5	hoxb5	ortholog_one2many	60.8696	65.1163	25	0
GTPBP8	gtpbp8	ortholog_one2one	61.1888	62.0567	0	0
lpar5a	lpar5	ortholog_one2many	31.4024	22.5877	0	0
si:dkey-188k17.2						
SLC2A1	slc2a1	ortholog_one2many	76.6393	75.7085	0	0
DMRTA2	dmrta2	ortholog_one2one	70.2273	70.7094	100	1
HES6	hes6.1	ortholog_one2many	46.4602	45.0644	0	0
ARHGEF17	arhgef17	ortholog_one2one	70.333	31.1857	25	0
si:ch211-238e22.5						
POLE	pole	ortholog_one2one	81.9177	81.4895	25	0
NSUN6	nsun6	ortholog_one2one	58.8235	57.8158	25	0
PDCL	pdcl	ortholog_one2one	56.8627	59.3857	0	0
SLC26A4	slc26a4l	ortholog_one2many	50.2632	48.2323	0	0
SLC26A4		ortholog_one2many	48.5526	48.0469	0	0
SLC26A4	slc26a4.1	ortholog_one2many	51.0526	49.6164	0	0
sp100.1						
phc3						
si:dkeyp-75h12.7						
VPS33A	vps33a	ortholog_one2one	82.1369	80.1303	0	0
ANO3	ano3	ortholog_one2one	77.2267	78.8223	25	0
LENG1	leng1	ortholog_one2one	42.7536	45.3846	50	1
PHOSPHO1	phospho1	ortholog_one2one	40.5018	46.1224	50	1
si:dkey-71d15.2						
ACTL6A	actl6a	ortholog_one2one	86.014	87.234	50	1
RPS6KA1	rps6ka1	ortholog_one2one	78.4031	79.8667	0	0
METTL21A	mettl21a	ortholog_one2one	55.9633	56.7442	0	0
RIPOR1	ripor1	ortholog_one2one	53.9741	54.7842	25	0
urgcp		ortholog_many2many	33.1866	32.7539	0	0
urgcp		ortholog_many2many	33.2416	30.5978	0	0
urgcp		ortholog_many2many	15.6852	29.4118	0	0
urgcp		ortholog_many2many	33.5718	36.7028	0	0
urgcp		ortholog_many2many	34.5625	27.5801	0	0
urgcp		ortholog_many2many	34.0121	38.3613	0	0
urgcp		ortholog_many2many	32.6362	36.6049	0	0
urgcp		ortholog_many2many	29.0589	38.2886	0	0
urgcp		ortholog_many2many	34.7826	28.5199	0	0
urgcp	urgcp	ortholog_many2many	32.8564	34.8919	0	0
urgcp		ortholog_many2many	32.361	37.62	0	0
urgcp		ortholog_many2many	31.4254	39.5429	0	0
urgcp		ortholog_many2many	34.7826	38.1642	0	0
urgcp		ortholog_many2many	34.2873	19.5727	0	0
urgcp		ortholog_many2many	30.3247	39.1057	0	0
urgcp		ortholog_many2many	34.0671	39.2766	0	0
urgcp		ortholog_many2many	26.4172	36.1991	0	0
urgcp		ortholog_many2many	32.8564	37.8327	0	0
urgcp		ortholog_many2many	29.9395	38.8849	0	0
mbpb	mbp	ortholog_one2many	44.3609	19.2182	50	0
tank	tank	ortholog_one2many	28.4483	20.3704	50	0
pabpc1b						
CSGALNACT2	csgalnact2	ortholog_one2one	69.4444	69.5733	25	0
tradv25.0.3						
FAM193A	selenbp1	ortholog_one2one	58.8753	55.3503	25	0
MICU3	micu3	ortholog_one2many	57.6446	49.3805	75	1
OPRD1	oprd1	ortholog_one2many	71.4667	71.8499	25	0
tmem119a						
tradv24.0.5						
NATD1						
EIF2B1	eif2b1	ortholog_one2one	72.1649	69.5364	25	0
TADA2B	tada2b	ortholog_one2one	74.2798	85.9524	100	1
si:dkeyp-2g11.2						
POLR2D	polr2d	ortholog_one2one	90.7801	90.1408	0	0
RBPMS2	rbpms2	ortholog_one2many	83	82.1782	0	0
NEU3	neu3.2	ortholog_many2many	41.0853	42.2872	25	0
NEU3	neu3.3	ortholog_many2many	42.6357	42.9688	25	0
NEU3	neu3.1	ortholog_many2many	42.8941	41.8136	25	0
vrk1p						
si:ch73-2d23.1						
HAS3	has3	ortholog_one2one	74.5946	75.9633	25	0
si:dkey-204a24.11		ortholog_many2many	33.3701	32.8626	0	0
si:dkey-204a24.11		ortholog_many2many	33.6459	30.9017	0	0
si:dkey-204a24.11		ortholog_many2many	16.492	30.8566	0	0
si:dkey-204a24.11		ortholog_many2many	33.4253	36.4621	0	0
si:dkey-204a24.11		ortholog_many2many	34.4732	27.4484	0	0
si:dkey-204a24.11		ortholog_many2many	34.0871	38.3613	0	0
si:dkey-204a24.11		ortholog_many2many	32.7634	36.6667	0	0
si:dkey-204a24.11		ortholog_many2many	29.0127	38.1436	0	0
si:dkey-204a24.11		ortholog_many2many	34.5836	28.2942	0	0
si:dkey-204a24.11	urgcp	ortholog_many2many	32.3773	34.3074	0	0
si:dkey-204a24.11		ortholog_many2many	32.5427	37.7479	0	0
si:dkey-204a24.11		ortholog_many2many	32.0463	40.2355	0	0
si:dkey-204a24.11		ortholog_many2many	34.1423	37.3792	0	0
si:dkey-204a24.11		ortholog_many2many	35.1903	20.044	0	0
si:dkey-204a24.11		ortholog_many2many	30.5019	39.2477	0	0
si:dkey-204a24.11		ortholog_many2many	34.1975	39.3401	0	0
si:dkey-204a24.11		ortholog_many2many	25.979	35.5204	0	0
si:dkey-204a24.11		ortholog_many2many	32.3221	37.1356	0	0
si:dkey-204a24.11		ortholog_many2many	29.4539	38.1701	0	0
si:ch211-238e22.2						
tbl1xr1b						
DAZL	dazl	ortholog_one2one	36.6812	29.3706	0	0
si:ch73-295i22.5						
HTR3A	htr3a	ortholog_one2one	67.9157	62.2318	75	1
si:ch211-191d15.2	lgi1	ortholog_many2many	19.0045	7.67825	0	0
si:ch211-191d15.2	lgi4	ortholog_many2many	17.6471	6.74741	0	0
si:dkey-273o13.3						
si:ch73-167f18.4						
TMA16	tma16	ortholog_one2one	50.5155	38.5827	50	1
armc10	armc10	ortholog_one2one	31.2676	35.9223	50	1
taar20c						
BECN1	becn1	ortholog_one2one	79.8658	77.1058	0	0
zgc:123217						
si:rp71-26b20.2						
si:ch211-238e22.4						
znf1146						
si:ch73-215f7.1						
si:ch211-249g19.14p						
TIAM2						
si:dkey-40n15.3						
si:dkey-83m22.15p						
si:ch211-262h13.5						
si:dkey-1h6.6						
asgr1c.1						
c7a	c7	ortholog_one2many	40.4378	40.7193	0	0
taar20c1						
si:ch211-68a17.2						
ZBTB16	zbtb16	ortholog_one2one	77.3472	78.5174	50	1
TCF7L2	tcf7l2	ortholog_one2one	93.0818	71.1538	50	1
si:ch211-238e22.1						
si:dkey-83m22.14p						
SLC7A3	slc7a3	ortholog_one2many	62.7329	65.2666	0	0
IRX5	irx5	ortholog_one2one	67.0404	57.2797	100	1
						
c3b.1	c3p1	ortholog_many2many	30.9935	32.4611	0	0
c3b.1		ortholog_many2many	32.8971	33.3937	0	0
c3b.1	c3	ortholog_many2many	33.373	32.9419	0	0
c3b.1		ortholog_many2many	33.1945	32.0505	0	0
c3b.1		ortholog_many2many	33.9679	33.5685	0	0
taar20u						
TMEM244	TMEM244	ortholog_one2one	40.8046	50	100	1
si:dkeyp-117b11.3						
LAMTOR2						
cirbpb						
si:ch211-214p13.7						
fxyd12						
STUB1	stub1	ortholog_one2one	83.6237	77.4194	0	0
COL6A2	col6a2	ortholog_one2one	58.0296	54.944	0	0
tmem63a	tmem63a	ortholog_one2one	53.3666	53.567	0	0
si:ch211-212k18.13						
NEUROD2	neurod2	ortholog_one2one	63.0854	64.8725	0	0
taar20t						
MYH11	myh11	ortholog_one2many	79.6353	79.2738	25	0
acte1						
MOB2	mob2.1	ortholog_one2many	58.4838	42.8571	0	0
f5	f5	ortholog_one2one	35.9829	37.5932	50	1
lipia	liph	ortholog_one2one	49.1189	48.4783	25	0
si:ch211-76l23.6						
rxrbb	rxrb	ortholog_one2many	75.5924	68.3083	0	0
zgc:123321	yipf7	ortholog_one2one	59.1093	59.3496	25	0
si:ch211-198o19.2						
ALG1L2	alg1	ortholog_one2one	49.1803	64	50	1
casp23	casp1	ortholog_one2many	27.3543	29.902	0	0
si:ch211-191g22.2						
ZDHHC20		ortholog_many2many	34.8052	41.1043	0	0
ZDHHC20		ortholog_many2many	35.3247	39.1931	0	0
ZDHHC20	slc66a1l	ortholog_many2many	36.1039	39.8281	0	0
ZDHHC20		ortholog_many2many	28.5714	42.3077	0	0
ZDHHC20		ortholog_many2many	35.3247	41.4634	0	0
ZDHHC20		ortholog_many2many	32.7273	40.1274	0	0
ZDHHC20		ortholog_many2many	36.8831	41.8879	0	0
ZDHHC20		ortholog_many2many	35.8442	38.3333	0	0
ZDHHC20		ortholog_many2many	34.5455	37.8917	0	0
ZDHHC20		ortholog_many2many	36.1039	40.8824	0	0
si:ch211-37e10.1						
TERT	tert	ortholog_one2one	34.153	30.4136	25	0
PAK4	pak4	ortholog_one2one	66.7169	66.6165	0	0
L3MBTL3						
TMEM144	tmem144	ortholog_one2many	50.7895	48.8608	0	0
si:ch211-214p13.9						
rbm25a						
znf1152						
skap1	skap1	ortholog_one2one	41.1141	44.9275	25	0
rmdn3	rmdn3	ortholog_one2one	39.916	37.1094	25	0
nxf1a	nxf1	ortholog_many2many	45.4098	44.6055	0	0
nxf1a		ortholog_many2many	28.5246	23.8683	0	0
si:dkey-40n15.1						
dtx4b	dtx4	ortholog_one2many	36.8132	32.1729	0	0
PPP1R12A	ppp1r12a	ortholog_one2one	65.3536	68.609	50	1
epcam	epcam	ortholog_one2one	40.5941	39.4231	0	0
CPT1B	cpt1b	ortholog_one2one	64.2857	61.1866	50	1
si:dkey-45h7.1						
si:dkey-83m22.13p						
rab42a						
zgc:171775	XB956263 [provisional:mapk12]	ortholog_one2one	64.3454	64.3454	0	0
SLC35A3	slc35a3.2	ortholog_many2many	75.9146	74.7748	0	0
SLC35A3	slc35a3.1	ortholog_many2many	72.8659	66.3889	0	0
ALDOA	aldoa	ortholog_one2many	83.2418	83.2418	0	0
PHF19	psmd5	ortholog_one2one	57.6512	35.4486	25	0
gjd5						
pth2		ortholog_one2one	38.8535	33.3333	0	0
OXA1L	oxa1l	ortholog_one2one	55.6503	61.4118	0	0
si:ch211-203d7.1						
rangrf	rangrf	ortholog_one2one	59.0164	36.3636	0	0
si:ch73-223f5.1						
ETNK1	etnk1	ortholog_one2one	70.2778	70.2778	25	0
si:dkey-21a6.5						
SLC29A3		ortholog_one2many	43.5821	46.3492	0	0
SLC29A3	slc29a3	ortholog_one2many	14.9254	18.315	0	0
si:dkey-83m22.12p						
RAB1B	rab1a	ortholog_one2one	94.0299	92.1951	50	1
irx4b						
or64a1	or5l1	ortholog_many2many	39.4904	36.6864	0	0
or64a1		ortholog_many2many	36.3057	35.9621	25	0
or64a1		ortholog_many2many	34.3949	33.9623	25	0
or64a1		ortholog_many2many	36.9427	34.9398	0	0
or64a1		ortholog_many2many	39.4904	39.3651	25	0
ANKRD54	ankrd54	ortholog_one2one	49.8413	60.6178	25	0
si:ch211-238e22.8						
IRF2BP2	irf2bp2	ortholog_one2many	66.4671	62.0112	0	0
guca1g	guca1c	ortholog_many2many	36.3636	34	0	0
guca1g	hpcal4	ortholog_many2many	34.2246	33.5079	0	0
wdr73	wdr73	ortholog_one2one	40.9574	40.7407	0	0
si:ch73-223f5.2						
tnnt2d	tnnt2	ortholog_one2many	58.0913	50.1792	0	0
MRPS22	mrps22	ortholog_one2one	51.4706	53.681	50	1
znf1071						
si:ch211-197e10.1						
UCK1	hsp90ab1	ortholog_one2one	75.0903	62.8399	0	0
WASH6P	washc1	ortholog_one2one	64.4491	65.678	50	1
si:dkey-11p10.7						
zgc:101810						
KLF9	klf9	ortholog_one2one	48.1481	35.9862	50	1
adgrf11						
FKBP2	fkbp2	ortholog_one2one	77.5362	75.8865	50	1
slc51a	slc51al	ortholog_one2one	46.0123	44.2478	50	1
zgc:101566						
GRPEL1	grpel1	ortholog_one2one	66.8203	67.1296	75	1
si:ch211-113i9.6						
valopb		ortholog_one2many	61.4796	63.089	25	0
RELCH	relch	ortholog_one2one	74.269	72.3941	25	0
pimr60						
si:ch73-295i22.4						
neu3.5	neu3.2	ortholog_many2many	40.201	42.5532	25	0
neu3.5	neu3.3	ortholog_many2many	40.4523	41.9271	25	0
neu3.5	neu3.1	ortholog_many2many	41.9598	42.0655	25	0
TM7SF2	tm7sf2	ortholog_one2one	64.8456	65	0	0
si:dkey-11c5.12						
si:ch211-244o22.2						
si:ch211-249g19.19p						
si:dkey-172f14.2						
RAB39B	rab39b	ortholog_one2many	90.6103	90.6103	25	0
CHST1	chst1	ortholog_one2one	71.4286	71.7703	50	1
IRX1	irx1	ortholog_one2many	52.1348	49.6788	0	0
taar20l						
ARB2A	fam172a	ortholog_one2one	71.5663	70.3792	100	1
adh5l	adh1	ortholog_many2many	52.8947	49.2647	0	0
adh5l	adh1a	ortholog_many2many	52.3684	53.0667	0	0
adh5l		ortholog_many2many	50.7895	51.3298	0	0
adh5l	adh1c	ortholog_many2many	53.1579	50.5	0	0
adh5l	adh6	ortholog_many2many	54.4737	51.4925	0	0
adh5l	adh4	ortholog_many2many	58.9474	57.289	0	0
adh5l	adh5	ortholog_many2many	60.7895	55.2632	0	0
si:ch211-168b3.2						
VAX1	vax1	ortholog_one2one	66.2461	71.6724	50	1
PRKCB	prkcb	ortholog_one2many	78.5928	78.3582	25	0
sgms2b	sgms2	ortholog_one2many	53.0831	54.2466	0	0
PSME3	psme3	ortholog_one2one	73.4375	72.0307	0	0
DUSP8						
si:dkey-14k21.1						
zgc:152863						
MARS1	mars1	ortholog_one2one	60.8833	63.3479	75	1
SASH3	sash3	ortholog_one2one	48.1865	47.8149	25	0
hemgn						
dnlz	dnlz	ortholog_one2one	40.3315	39.4595	0	0
ZCCHC7	zcchc7	ortholog_one2one	29.5056	32.23	50	1
rps6kal	rps6ka6	ortholog_one2one	88.6487	83.2487	0	0
zgc:171927						
ftr59						
UTS2						
si:ch211-166a6.5		ortholog_one2one	33.3088	35.0388	0	0
tradv23.0.2		ortholog_many2many	40.708	29.2994	25	0
tradv23.0.2		ortholog_many2many	38.0531	28.8591	25	0
si:ch73-316k5.5						
MPI	mpi	ortholog_one2one	62.3223	62.1749	25	0
h2ax						
FERMT3	fermt3	ortholog_one2many	61.215	59.6358	25	0
PRR12	prr12	ortholog_one2many	35.3916	40.8163	0	0
pdcd11	pdcd11	ortholog_one2one	43.0066	43.1253	75	1
si:ch211-243g18.2	krt18.2	ortholog_one2many	38.5514	41.25	50	1
ccdc171						
kat5a	kat5	ortholog_one2many	75.6007	80.83	0	0
adh8b	adh1	ortholog_many2many	52.1277	48.0392	25	0
adh8b	adh1a	ortholog_many2many	48.9362	49.0667	25	0
adh8b		ortholog_many2many	47.6064	47.6064	25	0
adh8b	adh1c	ortholog_many2many	47.3404	44.5	0	0
adh8b	adh6	ortholog_many2many	50	46.7662	0	0
adh8b	adh4	ortholog_many2many	52.6596	50.6394	25	0
adh8b	adh5	ortholog_many2many	55.8511	50.2392	25	0
csf1b						
si:ch211-195m9.3						
ARG1	arg1	ortholog_one2one	55.4252	58.5139	0	0
si:dkey-163f14.5						
si:dkey-127k13.1	pwwp3a	ortholog_one2one	27.7778	22.7941	0	0
si:ch211-67f24.6						
cdca5	cdca5	ortholog_one2one	33.9768	31.6547	0	0
CLASP2						
si:ch211-229l10.11						
GGACT	ggact	ortholog_one2many	48.6842	46.25	0	0
SRC	src	ortholog_one2one	82.7715	79.4964	0	0
PDP1	pdp1	ortholog_one2one	74.9518	73.814	50	1
or121-2p						
AIFM1	aifm1	ortholog_one2one	55.2	63.8889	0	0
zgc:153292	thap2	ortholog_many2many	10.1205	20.7921	0	0
zgc:153292	ARL14EPL	ortholog_many2many	4.09639	7.87037	0	0
CLP1	clp1	ortholog_one2one	70.4289	71.3959	0	0
FNDC3B	fndc3b	ortholog_one2many	65.6406	65.4772	0	0
plex9.2	trex2	ortholog_one2many	20	20.4348	0	0
rs1a						
or63a2						
si:dkey-171c9.3						
ZDHHC9	zdhhc9	ortholog_one2one	69.4301	73.4247	50	1
GGACT	ggact	ortholog_one2many	39.7906	47.5	0	0
CDKN3						
fgfbp3	fgfbp3	ortholog_one2one	30.5439	25.2595	75	1
or63b1						
CHKB	chkb	ortholog_one2one	49.2239	49.0066	50	1
MAP2K4	map2k4	ortholog_one2many	78.9604	69.9561	0	0
si:dkey-100h21.2						
IP6K2	ip6k2	ortholog_one2many	63.2558	63.4033	0	0
TMEM121	tmem121	ortholog_one2many	86.076	87.1795	0	0
si:dkey-25o16.4						
SLAIN1	slain1	ortholog_one2many	41.7077	41.3681	25	0
ccnb3	ccnb3	ortholog_one2one	53.0151	45.7701	0	0
CRAT	crata	ortholog_one2many	73.851	74.4409	50	1
FNIP2	fnip2	ortholog_one2one	54.738	43.5284	0	0
TMEM125	tmem125	ortholog_one2one	39.1566	30.0926	0	0
si:ch211-195b15.7						
si:dkey-56e3.2						
socs4	socs4	ortholog_many2many	45	39.2202	0	0
ZNF800	znf800	ortholog_one2many	38.8418	39.8551	50	1
zgc:113142						
hoxb1b	hoxb1	ortholog_one2one	47.1616	35.5263	25	0
psip1b	psip1	ortholog_one2many	9.6857	25.4209	25	0
si:dkey-153k10.6						
PPEF1	ppef1	ortholog_one2one	60.7682	63.2857	0	0
ZBTB48	zbtb48	ortholog_one2one	43.1579	46.4589	25	0
znf1093						
map2						
KCNH5	kcnh5	ortholog_one2many	72.3696	79.1	25	0
si:ch211-217n8.6						
si:ch211-42i9.10						
rab38c						
VPS51	vps51	ortholog_one2one	67.7146	73.4908	0	0
si:zfos-364h11.1						
ccdc3b						
PPP1R3C	ppp1r3c	ortholog_one2many	48.1481	44.6991	50	1
tuft1b						
SMARCD3		ortholog_one2many	15.5789	69.8113	0	0
OGT	ogt	ortholog_one2many	82.9401	87.1306	0	0
ALG12	alg12	ortholog_one2one	57.8093	58.2822	50	1
ccdc50b	XB5818699 [provisional:ccdc50]	ortholog_one2many	41.0405	24.3986	0	0
HSPA14	hspa14	ortholog_one2one	72.8175	69.6395	0	0
MEF2C	mef2c	ortholog_one2many	76.129	73.904	0	0
IFT140	ift140	ortholog_one2one	60.4152	59.2668	0	0
si:dkey-42p14.6						
si:ch211-42i6.2						
si:ch73-280o22.2						
CEMIP	cemip	ortholog_one2one	64.9183	55.7607	75	1
hsd17b8	hsd17b8	ortholog_one2one	59.7656	58.8462	0	0
nrxn1a						
si:ch211-22k7.1						
MAT2A	tfap2b	ortholog_one2many	92.1519	91.9192	0	0
si:dkey-42p14.3	efcab10	ortholog_one2one	38.1944	42.3077	0	0
NOL9	nol9	ortholog_one2one	34.5021	38.4977	0	0
PLA2G6	pla2g6	ortholog_one2one	61.4078	63.171	25	0
KIT	kit	ortholog_many2many	45.0561	44.8731	100	1
KIT		ortholog_many2many	9.78593	47.2906	0	0
ELK3	elk3	ortholog_one2one	61.7647	55.6291	25	0
trmo	trmo	ortholog_one2one	38.2743	42.716	0	0
si:ch211-217k17.12						
si:dkey-241h1.11						
NPC1	npc1	ortholog_one2one	67.5803	67.2642	0	0
si:dkey-65j6.2						
KCNQ2	kcnq2	ortholog_one2many	63.7599	63.6158	0	0
