Gene name	Macaque gene name	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	Macaque orthology confidence [0 low, 1 high]
		ortholog_one2one	96.0396	95.098	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	100	100		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	100	100		100.00	1
							
		ortholog_one2one	99.3711	98.1366	100	100.00	1
							
RNU6-43P	U6	ortholog_one2one	100	100		100.00	1
							
ISLR2	ISLR2	ortholog_one2one	99.7599	97.7647	75	100.00	1
RNU6-847P	U6	ortholog_one2one	99.0566	99.0566		100.00	1
							
RNU6-193P	U6	ortholog_one2one	99.0566	99.0566		100.00	1
WHAMM	WHAMM	ortholog_one2one	99.2583	99.2583	50	100.00	1
							
LMF2							
							
							
SAMD12	SAMD12	ortholog_one2one	74.7619	78.5	75	100.00	1
TRIM8	TRIM8	ortholog_one2one	100	99.8185	100	100.00	1
							
ISLR	ISLR	ortholog_one2one	98.8318	99.5294	100	100.00	1
							
MIOX	MIOX	ortholog_one2one	92.5926	87.7193	100	100.00	1
		ortholog_one2one	100	100	100	100.00	1
FSD2	FSD2	ortholog_one2one	96.8	99.8624	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	98.6395	98.6395		100.00	1
	PFKP	ortholog_one2one	95.3293	99.8745	75	100.00	1
							
ADM2	ADM2	ortholog_one2one	100	100	100	100.00	1
							
FGL1	FGL1	ortholog_one2one	100	100	100	100.00	1
GPAM	GPAM	ortholog_one2one	99.8798	99.8798	100	100.00	1
MIF							
KCNMA1	KCNMA1	ortholog_one2one	95.4086	99.4323	100	100.00	1
TNFRSF11B	TNFRSF11B	ortholog_one2one	91.1215	96.2963	50	100.00	1
SCARNA15	SCARNA15	ortholog_one2one	100	100		100.00	1
RN7SL220P	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
	mml-mir-7191	ortholog_one2one	100	100		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
ARL3	ARL3	ortholog_one2one	99.7143	99.7143	100	100.00	1
							
CUL2	CUL2	ortholog_one2one	99.0838	98.8251	100	100.00	1
		ortholog_one2one	97.4576	97.4576	100	100.00	1
		ortholog_one2many	33.9286	33.6283	0	0.00	0
CHCHD1	CHCHD1	ortholog_one2one	99.1228	99.1228	100	100.00	1
							
							
EIF4A1		ortholog_one2one	82.7586	90.566	100	100.00	1
SIRT1	SIRT1	ortholog_one2one	93.3962	93.2705	100	100.00	1
DDTL	DDTL	ortholog_one2one	69.2308	98.9011	100	100.00	1
COLEC10	COLEC10	ortholog_one2one	100	100	100	100.00	1
							
SFXN2							
							
DDT							
FUT11	FUT11	ortholog_one2one	99.7959	99.3902	100	100.00	1
							
MAL2	MAL2	ortholog_one2one	69.2737	42.1769	100	100.00	0
TECTB	TECTB	ortholog_one2one	83.3333	78.9474	100	100.00	1
WBP1L	SFXN2	ortholog_one2one	95.3168	90.3394	100	100.00	1
	GSTT2B	ortholog_one2many	77.707	100	100	100.00	1
		ortholog_one2many	77.0701	99.1803	0	0.00	0
DNAJC12	DNAJC12	ortholog_one2one	75.4386	82.6923	100	100.00	1
		ortholog_one2one	100	100		100.00	1
		ortholog_one2one	96.6942	96.6942	100	100.00	1
STRA6	STRA6	ortholog_one2one	94.0361	95.8982	100	100.00	1
RTL6	RTL6	ortholog_one2one	100	100	75	100.00	1
RN7SL394P	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	98.1481	86.8852		100.00	1
		ortholog_one2one	99.2126	99.2126	100	100.00	1
							
	GSTT1	ortholog_one2one	79.6774	87.9004	100	100.00	1
RNU6-1250P	U6	ortholog_one2one	100	100		100.00	1
	ATP5MJ	ortholog_one2one	36.7647	64.9351	100	100.00	0
CCN3	CCN3	ortholog_one2one	100	100	100	100.00	1
	SHISAL1	ortholog_one2one	50.237	47.7477	100	100.00	0
CYP17A1	CYP17A1	ortholog_one2one	99.6071	94.5896	100	100.00	1
CTNNA3	CTNNA3	ortholog_one2one	99.8883	99.8883	100	100.00	1
MACROD2	MACROD2	ortholog_one2one	93.9076	99.7768	100	100.00	1
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	100	100	100	100.00	1
KLF6	KLF6	ortholog_one2one	94.3333	100	100	100.00	1
PPP6R2	PPP6R2	ortholog_one2one	96.1658	96.4657	100	100.00	1
							
TDRD9	TDRD9	ortholog_one2one	98.6014	64.6789	100	100.00	1
PARVG	PARVG	ortholog_one2one	74.0566	78.1095	75	100.00	1
		ortholog_one2one	92.2222	77.3893	100	100.00	1
AP3B2	AP3B2	ortholog_one2one	86.7438	87.6799	75	100.00	1
PCM1	PCM1	ortholog_one2one	96.7356	96.0731	100	100.00	1
							
CREM	CREM	ortholog_one2one	94.6488	95.9322	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	97	97		100.00	1
SYNPO2L	SYNPO2L	ortholog_one2one	99.7957	99.7957	100	100.00	1
RD3L	RD3L	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.6528	99.6528		100.00	1
RNU6-163P	U6	ortholog_one2one	100	100		100.00	1
LRRTM3	LRRTM3	ortholog_one2one	100	100	100	100.00	1
BORCS7	BORCS7	ortholog_one2one	100	100	100	100.00	1
MYOZ1	MYOZ1	ortholog_one2one	100	100	100	100.00	1
ENPP2	ENPP2	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	99.3421	99.3421	100	100.00	1
U6	U6	ortholog_one2one	99.0476	99.0476		100.00	1
		ortholog_one2one	100	100		100.00	1
RN7SL634P	Metazoa_SRP	ortholog_one2one	99.6667	99.6667		100.00	1
							
							
DENND6B	DENND6B	ortholog_one2one	87.812	69.213	100	100.00	1
							
AS3MT	AS3MT	ortholog_one2one	99.7389	99.7389	100	100.00	1
U6	U6	ortholog_one2one	99.0654	99.0654		100.00	1
AKR1E2	AKR1E2	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	99	99		100.00	1
USP54	USP54	ortholog_one2one	99.8813	99.8813	100	100.00	1
U6	U6	ortholog_one2one	100	100		100.00	1
U3	U3	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	100	100	100	100.00	1
							
RNU6-115P	U6	ortholog_one2one	100	100		100.00	1
RNU6-1159P	U6	ortholog_one2one	99.0654	99.0654		100.00	1
DCSTAMP	DCSTAMP	ortholog_one2one	99.7872	99.7872	100	100.00	1
RNU6-883P	U6	ortholog_one2one	100	100		100.00	1
ASPG	ASPG	ortholog_one2one	85.2989	92.1466	100	100.00	1
U6	U6	ortholog_one2one	99.0291	99.0291		100.00	1
RNU7-77P	U7	ortholog_one2one	100	100		100.00	1
FLRT3	FLRT3	ortholog_one2one	100	100	100	100.00	1
CABIN1	CABIN1	ortholog_one2one	98.8516	92.0609	75	100.00	1
							
							
							
							
RNU6-1167P	U6	ortholog_one2one	100	100		100.00	1
DPYS	DPYS	ortholog_one2one	90.7166	99.8208	100	100.00	1
							
							
PARVB	PARVB	ortholog_one2one	68.5139	66.9951	100	100.00	1
PPP3CB	PPP3CB	ortholog_one2one	99.8055	97.7143	100	100.00	1
							
							
NT5C2	NT5C2	ortholog_one2one	99.3019	100	100	100.00	1
PLXNB2	PLXNB2	ortholog_one2one	99.9451	98.8069	100	100.00	1
	mml-mir-548e	ortholog_one2one	100	100		100.00	1
DNAJC18	DNAJC18	ortholog_one2one	100	96.0894	100	100.00	1
SEL1L2	SEL1L2	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	100	100	100	100.00	1
CCNY	CCNY	ortholog_one2one	100	97.4286	75	100.00	1
LRP12	LRP12	ortholog_one2one	99.7672	99.7672	100	100.00	1
MIR203B	mml-mir-203	ortholog_one2one	72.619	55.4545		100.00	1
							
RNU5B-4P	U5	ortholog_one2one	100	100		100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	99.3631	99.3631		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
SNORD39	SNORD39	ortholog_one2one	98.7179	98.7179		100.00	1
AKR1C1							
							
							
MRPL40	MRPL40	ortholog_one2one	99.5146	99.5146	100	100.00	1
INA	INA	ortholog_one2one	100	99.7996	100	100.00	1
CCDC33	CCDC33	ortholog_one2one	99.4702	99.4702	100	100.00	1
MSS51	MSS51	ortholog_one2one	99.3478	99.3478	100	100.00	1
ZFPM2	ZFPM2	ortholog_one2one	99.0443	96.8564	100	100.00	1
ECSCR							
							
MAPK11	MAPK11	ortholog_one2one	57.4949	76.9231	100	100.00	1
RNU6-278P	U6	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	58.5366	59.0164	0	0.00	0
RN7SL168P	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
ANXA7	ANXA7	ortholog_one2one	99.7854	95.2869	75	100.00	1
							
TAF2	TAF2	ortholog_one2one	99.9201	99.9201	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
PCGF6	PCGF6	ortholog_one2one	100	100	100	100.00	1
NDUFAF5	NDUFAF5	ortholog_one2one	97.3913	97.3913	100	100.00	1
							
SAMM50	SAMM50	ortholog_one2one	99.7988	99.7988	100	100.00	1
							
							
RNU6-684P	U6	ortholog_one2one	95.3271	94.4444		100.00	1
CFAP70	CFAP70	ortholog_one2one	99.8217	99.8217	75	100.00	1
CYP11A1	CYP11A1	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	42.0561	41.2844	0	0.00	0
GJD4	GJD4	ortholog_one2one	98.5251	90.2703	50	100.00	1
STING1	STING1	ortholog_one2one	99.2084	99.2084	100	100.00	1
MAPK12	MAPK12	ortholog_one2one	96.2422	96.2422	100	100.00	1
							
Y_RNA	Y_RNA	ortholog_one2one	99.1071	99.1071		100.00	1
		ortholog_one2one	99.0385	99.0385		100.00	1
	mml-mir-7205	ortholog_one2one	100	100		100.00	1
ESF1	ESF1	ortholog_one2one	99.7644	99.1803	100	100.00	1
RNU6-833P	U6	ortholog_one2one	100	100		100.00	1
PDE8A	PDE8A	ortholog_one2one	83.617	94.813	50	97.61	1
PNPLA3	PNPLA3	ortholog_one2one	99.5413	90.2287	100	100.00	1
TMEM179	TMEM179	ortholog_one2one	91.0596	100	100	100.00	1
MRPS16	MRPS16	ortholog_one2one	100	100	75	100.00	1
SEMA7A	SEMA7A	ortholog_one2one	97.4843	93.3735	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
PNPLA5	PNPLA5	ortholog_one2one	99.5338	99.5338	100	100.00	1
UBE2D2	UBE2D2	ortholog_one2one	100	100	100	100.00	1
DNAJC9	DNAJC9	ortholog_one2one	63.5037	66.1597	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
OXR1	OXR1	ortholog_one2one	87.3576	87.7574	100	100.00	1
							
HDAC10	HDAC10	ortholog_one2one	65.5654	54.9521	100	100.00	1
		ortholog_one2many	73.1629	96.6245	0	0.00	0
		ortholog_one2many	74.7604	95.9016	0	0.00	0
CXXC5	CXXC5	ortholog_one2one	99.6914	99.6914	100	100.00	1
SUSD2	SUSD2	ortholog_one2one	90.1391	82.2376	100	100.00	1
	SULT4A1	ortholog_one2one	73.9884	45.0704	100	100.00	0
FAM149B1	FAM149B1	ortholog_one2one	100	100	75	100.00	1
DSCC1	DSCC1	ortholog_one2one	78.3105	87.2774	100	100.00	1
							
							
ADSS1	ADSS1	ortholog_one2one	71.6567	63.879	100	100.00	1
							
							
							
							
TASP1	TASP1	ortholog_one2one	100	100	100	100.00	1
	UBL7	ortholog_one2one	99.0291	94.0092	100	100.00	1
		ortholog_one2one	100	100		100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
PSD2	PSD2	ortholog_one2one	98.1959	92.8136	100	100.00	1
GGT5	GGT5	ortholog_one2one	98.2729	97.099	100	100.00	1
							
		ortholog_one2one	100	100		100.00	1
		ortholog_one2one	44.5455	48.0392	0	0.00	0
SIVA1	SIVA1	ortholog_one2one	71.1382	100	100	100.00	1
		ortholog_one2one	100	100		100.00	1
ARID3B	ARID3B	ortholog_one2one	99.6454	99.2933	100	100.00	1
DEPTOR	DEPTOR	ortholog_one2one	82.6263	100	100	100.00	1
							
ECD	ECD	ortholog_one2one	99.8525	96.7143	75	100.00	1
							
CLTCL1	CLTCL1	ortholog_one2one	92.0286	99.6429	75	100.00	1
U6	U6	ortholog_one2one	100	100		0.00	0
AKT1	AKT1	ortholog_one2one	100	100	100	100.00	1
CLK3	CLK3	ortholog_one2one	90.2041	67.7914	100	100.00	1
							
							
							
							
EFCAB6	EFCAB6	ortholog_one2one	99.4004	99.4004	100	100.00	1
							
		ortholog_one2one	99.0826	99.0826	100	100.00	1
RNU6-796P	U6	ortholog_one2one	100	100		100.00	1
SELENOO	SELENOO	ortholog_one2one	99.4039	99.4039	100	100.00	1
ZBTB42	ZBTB42	ortholog_one2one	99.5261	99.5261	100	100.00	1
							
							
U8							
RNU6-339P	U6	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	89.2857	39.8936	75	49.91	0
EDC3	EDC3	ortholog_one2one	100	100	100	100.00	1
							
NRG2	NRG2	ortholog_one2one	78.9062	83.0787	75	100.00	1
U8	U8	ortholog_one2one	100	100		100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
LRMDA	LRMDA	ortholog_one2one	100	100	75	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
							
ISM1	ISM1	ortholog_one2one	99.7845	99.7845	100	100.00	1
	ZNF592	ortholog_one2one	85.4015	12.6146	50	100.00	0
							
							
AKR1C8	AKR1C8	ortholog_one2one	100	100	100	100.00	1
CXCL12	CXCL12	ortholog_one2one	100	100	100	100.00	1
LRRC75B	LRRC75B	ortholog_one2one	95.2381	82.5397	75	0.00	1
CYP1A1	CYP1A1	ortholog_one2one	99.8047	99.8047	100	40.03	1
P4HA1	P4HA1	ortholog_one2one	96.9091	99.8127	100	100.00	1
		ortholog_one2one	75.7143	74.6479	100	88.89	1
PLD4	PLD4	ortholog_one2one	97.6562	97.0874	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	88.3871	85.0932	100	100.00	1
							
							
RNU6-673P	U6	ortholog_one2one	100	100		100.00	1
Metazoa_SRP							
RN7SL518P	Metazoa_SRP	ortholog_one2one	99.6441	99.6441		100.00	1
TRABD	TRABD	ortholog_one2one	79.9574	99.734	100	100.00	1
							
RNU7-84P	U7	ortholog_one2one	100	100		100.00	1
	MPPED1	ortholog_one2one	45.0382	33.9731	100	100.00	0
							
		ortholog_one2one	100	100		100.00	1
ABRA	ABRA	ortholog_one2one	99.7368	99.4751	100	100.00	1
							
CYP1A2	CYP1A2	ortholog_one2one	91.3043	97.8641	100	0.00	1
							
SNRPD3	SNRPD3	ortholog_one2one	100	48.6486	100	97.62	0
TMEM72	TMEM72	ortholog_one2one	99.7494	99.7494	100	100.00	1
UCN3	UCN3	ortholog_one2one	74.0741	76.1905	100	100.00	1
							
SPTLC3	SPTLC3	ortholog_one2one	100	100	100	100.00	1
							
ZNF592							
							
COL14A1	COL14A1	ortholog_one2one	99.4379	98.4967	100	100.00	1
METTL17	METTL17	ortholog_one2one	99.3464	99.3464	100	100.00	1
							
Y_RNA	Y_RNA	ortholog_one2one	99.0099	99.0099		100.00	1
							
							
	PANX2	ortholog_one2one	23.9316	16.568	100	100.00	0
TUBAL3	TUBAL3	ortholog_one2one	99.5516	99.5516	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
SLC39A2	SLC39A2	ortholog_one2one	100	100	100	100.00	1
							
		ortholog_one2one	93.3333	99.2908	100	100.00	1
							
COX5A	COX5A	ortholog_one2one	71.8954	73.3333	100	100.00	1
							
							
							
ASAH1	ASAH1	ortholog_one2one	76.8443	91.2409	100	100.00	1
RASSF4	RASSF4	ortholog_one2one	87.8788	99.3769	75	100.00	1
							
GUCD1	GUCD1	ortholog_one2one	99.5392	99.5392	100	100.00	1
							
SEC11A	SEC11A	ortholog_one2one	65.3333	79.4595	50	100.00	1
NET1	NET1	ortholog_one2one	100	99.8322	100	100.00	1
							
							
							
ANGPT1	ANGPT1	ortholog_one2one	100	100	100	100.00	1
CYSTM1	CYSTM1	ortholog_one2one	100	100	100	100.00	1
DEPP1	DEPP1	ortholog_one2one	100	100	50	100.00	1
NUDT13	NUDT13	ortholog_one2one	100	100	100	100.00	1
CLBA1	CLBA1	ortholog_one2one	99.6923	99.6923	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	99.5798	99.5798		100.00	1
SCUBE1	SCUBE1	ortholog_one2one	100	99.8988	100	100.00	1
							
CALML5	CALML5	ortholog_one2one	98.6301	98.6301	100	100.00	1
							
							
MOV10L1	MOV10L1	ortholog_one2one	99.8348	99.8348	100	100.00	1
							
							
PFDN1	PFDN1	ortholog_one2one	76.6667	80.9859	100	100.00	1
							
	PLEKHB2	ortholog_one2many	91.358	84.4106	0	95.40	1
							
CALML3	CALML3	ortholog_one2one	100	100	100	100.00	1
							
							
NDRG2	NDRG2	ortholog_one2one	100	100	100	100.00	1
	SCAMP5	ortholog_one2one	100	100	100	100.00	1
SNORA11F	SNORA11F	ortholog_one2one	100	100		100.00	1
UPB1	UPB1	ortholog_one2one	99.7409	99.7409	100	100.00	1
RN7SL445P	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
CDCA4	CDCA4	ortholog_one2one	100	71.5134	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
HBEGF	HBEGF	ortholog_one2one	94.5701	97.6636	75	100.00	1
ZNF248	ZNF248	ortholog_one2one	100	100	25	100.00	1
	GPR132	ortholog_one2one	99.4609	99.4609	100	100.00	1
PLA2G12B	PLA2G12B	ortholog_one2one	100	100	75	100.00	1
MRPL13	MRPL13	ortholog_one2one	92.4324	96.0674	100	100.00	1
							
							
		ortholog_one2one	98.4615	98.4615	100	100.00	1
		ortholog_one2one	99.3671	99.3671	100	100.00	1
							
							
							
							
							
							
							
PRNP	PRNP	ortholog_one2one	100	100	100	100.00	1
							
							
							
							
							
OIT3	OIT3	ortholog_one2one	99.8165	99.8165	100	100.00	1
	mml-mir-7192	ortholog_one2one	100	100		100.00	1
U6	U6	ortholog_one2one	100	100		0.00	0
ASB13	ASB13	ortholog_one2one	99.5652	99.5652	100	100.00	1
		ortholog_one2one	100	100	100	100.00	1
BTBD3	BTBD3	ortholog_one2one	99.823	99.823	100	100.00	1
							
							
SLC4A9	SLC4A9	ortholog_one2one	99.8985	99.8985	100	100.00	1
ADORA2A							
MTBP	MTBP	ortholog_one2one	99.4702	82.3465	100	100.00	1
TTLL12	TTLL12	ortholog_one2one	99.064	95.9214	100	100.00	1
C15orf39	C7H15orf39	ortholog_one2one	99.9038	99.9038	100	100.00	1
							
							
							
MCU	MCU	ortholog_one2one	97.411	85.755	100	100.00	1
							
		ortholog_one2one	51.0638	100	0	0.00	0
		ortholog_one2many	80	66.6667	0	0.00	0
TPPP2	TPPP2	ortholog_one2one	100	100	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
							
		ortholog_one2one	100	100		100.00	1
RNASE13							
ADRA1D	ADRA1D	ortholog_one2one	95.9559	91.5789	100	100.00	1
TSPO	TSPO	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
							
							
							
SNTB1	SNTB1	ortholog_one2one	97.2516	85.3432	75	100.00	1
							
							
RNASE7	RNASE7	ortholog_one2one	100	100	100	100.00	1
							
							
							
U3							
							
		ortholog_one2one	100	100	100	100.00	1
RNASE8							
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
U4	U4	ortholog_one2one	100	100		100.00	1
RNU6-885P	U6	ortholog_one2many	100	100		0.00	0
RNU6-885P	U6	ortholog_one2many	98.0769	98.0769		0.00	0
MCAT	MCAT	ortholog_one2one	99.7436	99.7436	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
							
							
	BMS1	ortholog_one2many	89.4366	9.89097	0	0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	58.5551	99.3548		100.00	1
							
SMOX	SMOX	ortholog_one2one	87.9599	89.9145	100	100.00	1
		ortholog_one2many	100	100		0.00	0
		ortholog_one2many	100	100		0.00	0
HAS2	HAS2	ortholog_one2one	100	100	75	100.00	1
BIK	BIK	ortholog_one2one	94.0828	99.375	100	100.00	1
							
							
		ortholog_one2one	100	100		100.00	1
							
SPECC1L	SPECC1L	ortholog_one2one	100	99.9129	100	100.00	1
		ortholog_one2one	35.8974	30.6569	0	0.00	0
							
							
							
COMMD4	COMMD4	ortholog_one2one	88.8446	95.2991	100	100.00	1
		ortholog_one2many	92.8571	86.6667	25	74.23	0
ZHX2	ZHX2	ortholog_one2one	99.7564	97.8495	75	100.00	1
NAT1	NAT1	ortholog_one2one	100	100	100	100.00	1
ALOX5	ALOX5	ortholog_one2one	79.2941	100	50	100.00	1
ARHGEF40	ARHGEF40	ortholog_one2one	99.0777	85.406	75	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	98.8506	72.8814		100.00	1
TTLL1	TTLL1	ortholog_one2one	100	98.6014	100	100.00	1
ADGRA3	ADGRA3	ortholog_one2one	99.7726	99.7726	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.1453	99.1453		100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
MLC1	MLC1	ortholog_one2one	99.7416	95.3086	100	100.00	1
							
BRF1	BRF1	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	97.7099	97.7099	100	100.00	1
							
SLC25A1	SLC25A1	ortholog_one2one	100	36.014	100	100.00	0
RNF24	RNF24	ortholog_one2one	100	100	100	100.00	1
NAT2	NAT2	ortholog_one2one	99.6552	99.6552	100	100.00	1
							
MICU1	MICU1	ortholog_one2one	93.6884	98.5477	100	100.00	1
JAG1	JAG1	ortholog_one2one	100	96.6338	100	100.00	1
							
ZNF37A		ortholog_one2many	0	0	25	0.00	0
		ortholog_one2one	99.2188	99.2188	100	100.00	1
							
							
TASOR2	TASOR2	ortholog_one2one	99.4076	97.3532	100	100.00	1
		ortholog_one2one	98.4375	98.4375		0.00	0
NEIL1	NEIL1	ortholog_one2one	95.3488	94.6154	100	100.00	1
							
							
							
PACSIN2							
MIR631	mml-mir-631	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	100	100	100	100.00	1
ANKRD30BL	ANKRD30BL	ortholog_one2one	83.8816	99.2218	50	100.00	1
RN7SL840P	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
RNU6-805P	U6	ortholog_one2one	100	100		100.00	1
GBA3	GBA3	ortholog_one2one	99.7868	99.7868	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
MAN2C1	MAN2C1	ortholog_one2one	96.0265	97.5962	100	100.00	1
							
PSD3	PSD3	ortholog_one2one	99.3803	99.3803	100	100.00	1
							
MARCHF8	MARCHF8	ortholog_one2one	99.4819	99.4819	50	100.00	1
		ortholog_one2one	100	100		100.00	1
							
U6	U6	ortholog_one2one	99.0654	99.0654		100.00	1
ANKHD1	EIF4EBP3	ortholog_one2one	99.2511	95.0547	100	100.00	1
		ortholog_one2one	96.8254	96.8254	100	100.00	1
							
DNAJB12	DNAJB12	ortholog_one2one	91.9118	100	100	100.00	1
							
		ortholog_one2many	96.831	96.4912	100	100.00	1
							
BTBD6	BTBD6	ortholog_one2one	83.9851	92.9897	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	98.9474	98.9474		100.00	1
PANK2	PANK2	ortholog_one2one	78	99.7868	100	100.00	1
Metazoa_SRP							
							
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
TTLL8	TTLL8	ortholog_one2one	94.5362	88.677	100	100.00	1
							
Metazoa_SRP							
PACS2	PACS2	ortholog_one2one	99.7512	88.8151	100	100.00	1
							
							
	DGCR6	ortholog_one2one	99.0909	99.0909	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
SIN3A	SIN3A	ortholog_one2one	99.4531	100	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.1453	99.1453		100.00	1
ARFGAP3	ARFGAP3	ortholog_one2one	96.5974	96.4151	100	100.00	1
							
PPARGC1A	PPARGC1A	ortholog_one2one	97.2569	95.3545	100	100.00	1
							
TEX22	TEX22	ortholog_one2one	98.6755	98.0263	100	100.00	1
DDIT4	DDIT4	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2many	94.0663	94.5614	0	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
IL17REL	IL17REL	ortholog_one2one	69.9029	74.6114	100	100.00	1
							
ANAPC16	ANAPC16	ortholog_one2one	100	100	100	100.00	1
BCR	BCR	ortholog_one2one	96.4196	91.1094	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
TMEM253	TMEM253	ortholog_one2one	100	100	75	100.00	1
SNORA62	SNORA62	ortholog_one2one	100	100		100.00	1
USP18	USP18	ortholog_one2one	76.6749	82.6203	100	100.00	1
ZFAND4	ZFAND4	ortholog_one2one	99.7245	99.7245	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
ZNF33B	ZNF33B	ortholog_one2one	96.2195	98.9962	75	0.00	1
MIR103A2	mml-mir-103-2	ortholog_one2one	100	100		100.00	1
U6	U6	ortholog_one2one	95.283	96.1905		100.00	1
Metazoa_SRP							
							
							
							
MTA1	MTA1	ortholog_one2one	84.0456	81.2672	100	100.00	1
							
							
							
RN7SL263P	Metazoa_SRP	ortholog_one2one	95.0192	87.9433		100.00	1
							
SH2D4A	SH2D4A	ortholog_one2one	99.1189	99.1189	100	100.00	1
OR5AU1							
ASCC1	ASCC1	ortholog_one2one	100	100	100	100.00	1
MAVS	MAVS	ortholog_one2one	99.6303	99.6303	100	100.00	1
U6	U6	ortholog_one2one	96.3303	96.3303		100.00	1
		ortholog_one2one	88.0546	93.8182	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
AP5S1	AP5S1	ortholog_one2one	100	100	100	100.00	1
CRELD2	CRELD2	ortholog_one2one	95.2239	47.6119	100	100.00	0
							
DHX15	DHX15	ortholog_one2one	100	100	100	100.00	1
							
							
U6	U6	ortholog_one2one	98.1132	98.1132		0.00	0
TUBA8	TUBA8	ortholog_one2one	90.1408	98.6784	100	100.00	1
							
CSGALNACT1	CSGALNACT1	ortholog_one2one	99.812	99.812	100	100.00	1
		ortholog_one2one	98.9474	98.9474	100	0.00	1
RAB36	RAB36	ortholog_one2one	93.1232	97.5976	100	100.00	1
CYB5R3	CYB5R3	ortholog_one2one	70.8447	75.3623	100	100.00	1
SLX4IP	SLX4IP	ortholog_one2one	97.3039	87.4449	100	100.00	1
							
HNRNPC							
	mml-mir-573	ortholog_one2one	100	100		100.00	1
ALG12	ALG12	ortholog_one2one	83.1261	95.9016	100	100.00	1
							
